날짜,제목,내용
2023.06.16.,"LGU+ ""방역용 플라스틱 가림막 회수해 재활용""","LG유플러스는 탄소 중립 경영을 위해 코로나19 방역 조치 시 사용된 플라스틱 가림막을 회수해 재활용한다고 16일 밝혔다. 이를 위해 LG유플러스는 한국환경공단 수도권서부환경본부, 한국플라스틱단일재질협회와 업무협약을 맺는다. LG유플러스는 ""플라스틱 가림막 1t을 재활용할 경우 이산화탄소는 2.75t..."
2023.06.16.,"""중동 최대시장 빗장 풀리나""...삼성·LG '버프' 받을까",삼성전자와 LG전자의 중동·아프리카 신흥시장 공략 움직임에 맞물려 중동 최대 시장인 이란 시장의 빗장이 풀리게 되면 중동·아프리카 존재감 확대에 탄력을 받을 수 있다는 이유에서다. 앞서 이란 정부는 한국에 동결된 이란의 석유판매 대금 반환을 촉구하며 삼성전자와 LG전자의 가전 제품을 수입 금지...
2023.06.16.,"LG, 16일 ‘위글위글’ 2차 콜라보 상품 출시",LG 트윈스가 위글위글(Wiggle Wiggle) 2차 콜라보 상품을 출시했다. LG는 “지난 5월 위글위글과 1차 콜라보 상품을 출시한데 이어 16일 2차 콜라보 상품을 출시했다”고 같은 날 밝혔다. LG와 위글위글은 ‘다시 만나는 즐거움’이라는 컨셉으로 2차 콜라보 상품을 기획했다. 이번 콜라보에서는 유니폼...
2023.06.16.,주말 잠실 14만 몰린다…브루노 마스에 두산·LG전까지,2만5000석 규모의 잠실야구장에서는 두산 베어스와 LG 트윈스의 프로야구 경기도 양일간 이어진다. 시는 이틀간 잠실종합운동장에 약 14만명의 인파가 몰릴 것으로 전망하면서 “즐겁고 안전한 관람을 위해 대중교통을 적극적으로 이용해달라”고 당부했다.
2023.06.16.,1분기 글로벌 LCD 모니터 출하량 감소…삼성·LG전자는↑,"단 삼성전자와 LG전자는 상승했다. 16일 대만 시장조사업체 트렌드포스에 따르면 1분기 글로벌 LCD 모니터 출하량은 2880만대로 전분기 대비 7.4... 3위 삼성전자와 5위 LG전자도 전분기 대비 각각 7.9%, 2.7% 증가했다. 트렌드포스는 델, HP, 레노버 등 주요 브랜드 출하량이 큰폭으로 감소했지만, 일부..."
2023.06.16.,"'5연승' LG 염경엽 감독 ""승리 향한 선수들의 집중력 칭찬하고파""",LG 트윈스가 '잠실 라이벌' 두산 베어스를 꺾고 파죽의 5연승을 달렸다. LG는 16일 서울 잠실 구장에서 열린 2023 신한은행 SOL KBO리그 두산과 홈 경기에서 7-4로 승리했다. 이날 승리로 시즌 38승2무23패가 된 LG는 같은 날 롯데 자이언츠를 꺾은 2위 SSG 랜더스와 반 경기 차를 유지했다. LG 선발 이민호가 5이닝...
2023.06.17.,‘잠실 예수’ LG 선발 켈리 [MK포토],17일 오후 서울 송파구 잠실야구장에서 ‘2023 프로야구’ 두산 베어스와 LG 트윈스의 경기가 열렸다. LG는 시즌 6승 3패를 기록 중인 켈리가 선발로 나섰다. 두산은 시즌 4승 2패를 기록 중인 곽빈이 선발로 나서 팀 연패 탈출에 도전한다. LG 선발 켈리가 시구를 하고 있다. LG는 파죽의 5연승을...
2023.06.17.,"[IS 잠실] '곽빈 시즌 5승+8회 빅이닝' 두산, LG 꺾고 3연패 탈출",5위 두산은 17일 서울 잠실구장에서 열린 LG 트윈스 원정 경기를 7-4로 승리했다. 시리즈 3연전 중 1차전을 패했지만 2차전 승리로 분위기를 전환했다. 3연패에서 벗어나며 시즌 30승(1무 29패) 고지를 밟았다. 6연승에 도전한 선두 LG는 '한 지붕 라이벌' 두산에 일격을 당했다. 시즌 성적은 38승 2무 24패....
2023.06.17.,[사진]역투하는 LG 선발 켈리,17일 오후 서울 잠실구장에서 2023 신한은행 SOL KBO리그 LG 트윈스와 두산 베어스의 경기가 진행됐다. 1회초 LG 선발투수 켈리가 역투하고 있다. 2023.06.17 /
2023.06.17.,[포토] 블로킹 후 쓰러진 LG 포수 허도환,2023 KBO리그 LG 트윈스와 두산 베어스의 경기가 17일 잠실구장에서 열렸다. 3회초 2사 2루 두산 양의지 타석 때 블로킹 하는 과정에서 목에 낀 볼로 인해 LG 포수 허도환이 통증을 호소하고 있다. 잠실=/2023.06.17
2023.06.17.,"“상승 여력 충분”…자사주 또 산 조주완 사장, LG전자 이유 있는 질주",최근 조주완 LG전자 사장이 공격적으로 자사주 매입에 나서고 있다. 올들어 LG전자 주가가 40% 넘게 올랐음에도 여전히 주가의 추가 상승 여력이 충분하다는 이유에서다. 조 사장의 행보가 향후 주가에 어떤 영향을 미칠지 투자자들의 시선이 집중된다. 17일 금융감독원 전자공시시스템에 따르면 조...
2023.06.17.,"[내야외야] LG, 2023 땡큐 솔저스데이 진행","사진=LG트윈스 제공 프로야구 LG는 오는 23일부터 25일까지 진행되는 롯데와의 주말 시리즈에서 ‘2023 땡큐 솔저스데이’를 진행한다. ‘땡큐 솔저스데이’는 6월 호국보훈의 달을 맞이해 관련 인물을 초청해 승리 기원 시구 행사를 하고, 국방부와 체험 부스 운영 및 기념품을 배포하며 나라를 위해..."
2023.06.17.,"LG 염경엽 감독 ""박명근, 잘 막아줬다… 이재원은 문책성 교체 아냐""","LG 트윈스 염경엽(55) 감독이 전날 경기에서의 승부처를 되돌아봤다. LG는 17일 오후 5시 서울 잠실야구장에서 2023 신한은행 SOL KBO리그 두산 베어스와 홈경기를 치른다. 박명근. ⓒ스포츠코리아 경기전 취재진과 만난 LG 염경엽 감독은 ""어제(16일) 경기에서 (박)명근이가 2점 안에 막아준 게 가장 컸다""며..."
2023.06.17.,"'곽빈 115구 대역투+또 이영하 투입' 두산, LG 6연승 저지! 필승조 맞불 쟁투...",두산 베어스가 LG 트윈스를 잡고 3연패에서 탈출했다. LG와 주말 시리즈 전적도 1승 1패 원점으로 돌렸다. 이제 위닝시리즈의 주인공은 오는 18일 결정된다. 두산 베어스는 17일 서울 잠실야구장에서 펼쳐진 LG 트윈스와 2023 신한은행 SOL KBO 리그 원정 경기에서 7-4로 승리했다. 이로써 전날(16일) LG에 4-7로 패했던...
2023.06.17.,"두산, 5연승 달리던 LG 꺾고 3연패 탈출...SSG, 8회 7득점 역전승",사진=연합뉴스 두산베어스가 5연승을 달리던 선두 LG트윈스의 발목을 잡고 3연패에서 벗어났다. 두산은 17일 잠실구장에서 열린 프로야구 2023 신한은행 SOL KBO리그 LG와 원정경기에서 선발 곽빈의 호투와 박계범의 불방망이에 힘입어 7-4로 이겼다. 이로써 3연패 탈출에 성공한 두산은 시즌 성적...
2023.06.17.,"두산, 라이벌 LG 꺾어 롯데에 대역전승 SSG 1위 도약",두산 베어스가 LG 트윈스의 연승 행진에 제동을 걸었다. 두산은 17일 잠실구장에서 열린 LG와 주말 원정 3연전 둘째 날 맞대결에서 7-4로 이겼다. 두산은 이날 승리로 전날(16일) 당한 패배(4-7 패)를 설욕했다. 두산은 30승 1무 29패로 5위를 지켰고 4위 롯데 자이언츠(31승 28패)와 승차를 한 경기로 좁혔다....
2023.06.18.,"[단독] LG, '숏폼 체험' 이스라엘 스타트업 투자…신기술 확보 잰걸음",LG그룹이 이스라엘 서비스 플랫폼 스타트업에 투자를 단행했다. LG가 글로벌 투자전문사인 LG테크놀로지벤처스를 통해 글로벌 유망 스타트업 투자 행보를 확대하며 미래 신기술 확보 전선을 넓히는 양상이다. 18일 업계에 따르면 LG테크놀로지벤처스는 최근 이스라엘 스타트업 '루데오'에 투자했다. 루데오는...
2023.06.18.,"LG전자 조주완 사장, ""에어컨 대기기간 최대한 줄여라""",조주완 LG전자 대표이사 사장이 여름 성수기를 맞아 서비스 현장 점검에 나섰다. 18일 LG전자에 따르면 조 사장은 지난 16일 서울 마포구·서대문구 일대를 담당하는 홍대역서비스센터를 방문해 에어컨 사용이 늘어나는 6~8월 서비스 성수기 준비 상황을 점검하고 고객 불편에 선제적으로 대응할 것을 주문했다....
2023.06.18.,"조끼 입고 에어컨 고치러 온 AS기사, 알고보니 LG전자 사장",조주완 LG전자 최고경영자(CEO)가 본격적인 무더위를 앞두고 서비스 현장 점검에 나섰다. LG전자는 조 사장이 지난 16일 서울 마포구·서대문구 일대를 담당하는 홍대역서비스센터를 방문해 에어컨 사용이 급증하는 6∼8월 서비스 준비 상황을 살펴봤다고 18일 밝혔다. 조 사장은 “서비스 요청이 몰릴 경우에...
2023.06.18.,"LG유플러스 모바일 포털, 콘텐츠 늘리고 사용자 환경 개편",LG유플러스가 서비스 이용 데이터에 기반해 고객들이 원하는 다양한 콘텐츠를 편리하게 이용할 수 있도록 모바일 포털 U+페이지(Page)를 개편했다고 18일 밝혔다. U+Page는 뉴스·날씨·영화·운세 등 엔터테인먼트 콘텐츠와 LG유플러스의 이벤트 정보 등을 한눈에 살펴볼 수 있는 인터넷 포털이다. 이번 개편을...
2023.06.18.,'15-3' 대승 거둔 LG,18일 오후 서울 잠실야구장에서 열린 2023 프로야구 두산 베어스와 LG 트윈스의 경기에서 15-3으로 승리한 LG 선수들이 기뻐하고 있다. 2023.6.18
2023.06.18.,[포토] 팬들에 인사하는 LG 플럿코,LG 선발투수 플럿코가 18일 잠실야구장에서 열린 2023 KBO리그 두산과 경기 7회 투구 후 덕아웃으로 들어오며 팬들에 인사를 하고 있다. 2023. 6. 18.잠실 |
2023.06.18.,"'플럿코 9승+선발전원안타' LG, 두산 대파하고 위닝시리즈",LG 트윈스가 '잠실 라이벌' 두산 베어스를 대파하고 위닝시리즈(3연전 중 2승 이상)를 완성했다. LG는 18일 서울 잠실 구장에서 열린 2023 신한은행 SOL KBO리그 두산과 홈 경기에서 15-3 대승을 거뒀다. 전날 패배를 설욕한 LG는 39승2무24패가 됐다. 반면 전날 승리 기운을 잇지 못한 두산은 30승1무30패가 되며...
2023.06.18.,"'오스틴 그라운드 홈런' LG, 두산 대파하고 1위 복귀",프로야구 잠실 경기에서 LG가 타선의 폭발로 라이벌 두산을 대파하고 선두 자리에 복귀했습니다. LG 오스틴은 '인사이드 더 파크 홈런'을 기록했습니다. 보도에 김상익 기자입니다. [기자] 올 시즌 7번째 잠실 더비는 경기 초반 일찌감치 승패가 갈렸습니다. 1회 두 점을 먼저 뽑은 LG는 2회 오스틴의...
2023.06.18.,"플럿코 철벽투·오스틴 장내홈런 LG, 선두 재탈환",프로야구 LG 트윈스가 한 지붕 라이벌 두산 베어스를 잡고 하루 만에 선두를 되찾았다. 투·타의 중심인 애덤 플럿코와 오스틴 딘 두 외국인 선수가 승리를 이끌었다. LG는 18일 서울 잠실야구장에서 열린 두산과의 맞대결에서 15대 3으로 승리했다. 올 시즌 아직 패배가 없는 플럿코가 7이닝을 1실점으로...
2023.06.18.,"LG, 두산전 위닝시리즈 [포토]",18일 서울 잠실야구장에서 ‘2023 신한은행 SOL KBO리그’ 두산 베어스와 LG 트윈스 경기가 열렸다. 15-3 승리를 거둔 LG 선수들이 하이파이브 하고 있다. 잠실 |
2023.06.19.,"""이젠 이미지도 AI""…LG, 국제학회서 '캡셔닝 AI' 첫선",LG그룹이 국제학회에서 인공지능(AI)가 이미지를 설명하는 '캡셔닝 AI'를 처음 공개했다. 주요 계열사들은 이 학회에서 각 사의 최신 기술을 시연하며 글로벌 인재 확보에도 나섰다. LG AI연구원은 18일(현지시간) 캐나다 밴쿠버에서 진행 중인 세계 최대 컴퓨터 비전 학회인 'CVPR(Computer Vision and Pattern...
2023.06.19.,"프로농구 LG, 봄 농구 선사한 조상현 감독과 계약 연장","프로농구 창원 LG가 조상현 감독과 2026년까지 동행하기로 했다. LG 구단은 조 감독과 2025-2026시즌까지 연장 계약에 합의했다고 19일 밝혔다. 연봉 등은 상호 합의에 따라 공개하지 않기로 했다. LG는 ""지속적인 상위권 전력 유지를 위해 꾸준히 공부하고 소통하는 조 감독은 구단의 중장기적 운영..."
2023.06.19.,"LG엔솔, 출범 이후 첫 회사채 발행...5천억원 규모","LG에너지솔루션이 출범 이후 첫 회사채 발행에 나선다. 19일 LG에너지솔루션은 회사채 발행을 위한 증권신고서를 금융감독원에 제출했다고 밝혔다. LG에너지솔루션 본사 이번 회사채는 2년물, 3년물, 5년물로 구성되어 있으며 발행 신고금액은 5천억원 규모다. 오는 22일 기관투자자를 대상으로 한 수요예측을..."
2023.06.19.,전기차 대세면 충전기도 대세…SK·현대차·LG·롯데 다 뛰어들었다,"◇SK·LG, 계열사 총동원 '시너지' 사활…범LG家는 노하우 맞손 가장 먼저 전기차 충전기 사업에 뛰어든 기업은 SK그룹이다. SK는 2021년 충전기 제조업체인 '시그넷EV'(현 SK시그넷) 지분 55.5%를 인수하며 시장에 뛰어들었다. SK시그넷 외에도 초급속 충전기를 운영하는 SK일렉링크, 주차와 연계한 충전..."
2023.06.19.,"[프로야구전망대] '6월 1위' NC, 선두 LG와 '창원 빅뱅'","롯데는 상승세 탄 kt, 선두 LG와 만나는 고된 원정 6연전 KIA 최형우, KBO리그 첫 개인 통산 1천500타점 눈앞 '6월 1위' NC 다이노스가 '중간 순위' 선두에 자리한 LG 트윈스와 만난다. 창원NC파크에서 열리는 NC와 LG의 주중 3연전(20∼22일) 결과에 따라 2023 한국프로야구 KBO리그 전반기 판도에 변화가..."
2023.06.19.,명화 액자 같은 에어컨…LG전자 ‘휘센 아트쿨’ 출시,"LG전자가 액자처럼 벽에 걸어 그림을 감상할 수 있는 에어컨 ‘LG 휘센 오브제컬렉션 아트쿨’을 20일 출시한다. 국내 최초로 27인치 LCD 화면 ‘커버 스크린’을 탑재한 신개념 인테리어 에어컨으로, 우드 프레임 디자인이 마치 액자나 예술 작품과 같은 인테리어 오브제 역할을 한다. 취향에 따라..."
2023.06.20.,"스마트폰 사업 접었는데...LG전자, 6G 통신기술 공들이는 복심은","것” LG전자가 글로벌 6G 통신기술 단체인 ‘넥스트 G얼라이언스(NGA)’ 의장사로 연임됐다. 그 동안 퀼컴, 노키아, 에릭슨 등 글로벌 통신기술을 선도하는 기업이 맡아온 NGA 의장사를 또 한번 맡음으로써 내부적으로 고무된 분위기다. 20일 업계에 따르면 LG전자 최고기술책임자(CTO) 부문에서 근무 중인..."
2023.06.20.,"""집에서 즐기는 영국식 맥주""…LG 홈브루, 마일드 IPA 캡슐 출시","LG전자는 수제맥주 제조기 LG 홈브루로 즐기는 '마일드 IPA(인디아 페일 에일)' 캡슐 패키지를 출시했다고 20일 밝혔다. LG 홈브루는 맥주 원료 패키지와 물을 넣고 간단한 조작만 하면 발효부터 숙성, 보관까지 맥주 제조 과정이 자동으로 진행되는 프리미엄 수제맥주 제조기다. LG전자는 2019년 홈브루 출시..."
2023.06.20.,"LG전자, LG 스타일러 슈케이스 & 슈케어 신규 광고 공개","슈케이스, 최적의 습도로 보관 동시에 스타일리시한 나만의 쇼룸 구현 토탈 슈즈케어, 듀얼 케어 등 최적화된 신발 관리 기능으로 설계된 슈케어 LG전자가 LG 스타일러 오브제컬렉션 슈케이스 & 슈케어의 새로운 광고 영상을 공개했다고 20일 밝혔다. 이번 영상에서는 패션 아이템인 신발을 단순히 신고 벗는..."
2023.06.20.,"LG엔솔, 글로벌 배터리 유니콘 키운다…지분 투자도 검토",LG에너지솔루션이 차세대 배터리 시장에서 성장 잠재력이 높은 글로벌 스타트업들과 협력을 확대한다. LG에너지솔루션은 ‘LGES 배터리 챌린지’를 통해 배터리 소재 및 셀·팩·BMS(Battery Management System)·스마트팩토리 등의 분야에서 혁신적인 기술과 사업 아이디어를 보유한 글로벌 스타트업 10곳을...
2023.06.20.,"LG생활건강, 정전 70주년 맞아 참전용사들에 '희망박스' 후원",LG생활건강(051900)은 6·25전쟁 정전 70주년인 올해에도 조국을 위해 헌신한 참전용사들에게 생활용품과 건강기능식품을 지원하는 '사랑의 희망박스' 후원을 이어간다고 20일 밝혔다. LG생활건강은 사단법인 '희망을 나누는 사람들'과 전날 경기 김포시 해병대 제2사단에서 6·25전쟁 참전용사들에게 사랑의...
2023.06.20.,"LGU+, 친환경 기지국으로 냉방 전력 소모량 72% 줄여",LG유플러스는 노키아와 환경·사회·지배구조(ESG) 기지국을 상용 환경에서 실증했다고 20일 밝혔다. 이번에 실증한 기지국은 물을 사용해 장비 내부에서... LG유플러스에 따르면 일반적인 5G 기지국은 무선 신호 송수신과 대용량 데이터 처리를 위해 높은 성능의 하드웨어가 요구된다. 기지국 성능을 유지하기...
2023.06.20.,"LG유플러스, 냉방 전력 소모량 72% 줄인 ‘ESG 기지국’ 실증","노키아와 수냉 방식으로 발열 낮춰 LG유플러스가 노키아와 손잡고 ESG(환경·사회·지배구조) 경영 강화를 위해 ‘ESG 기지국’을 상용 환경에서... LG유플러스가 실증한 ESG 기지국은 팬 대신 물을 사용해 장비에서 발생한 열을 식히는 냉각 시스템을 탑재, 장비 내부에서 발생한 열을 효율적으로 제거할 수..."
2023.06.21.,"방통위, '디즈니+ 독려' LGU+에 업무처리절차 개선 명령",LG유플러스가 '디즈니+' 서비스 가입자 확대를 위해 유통점에 강매 조치를 한 것과 관련해 정부로부터 시정조치를 받았다. 방송통신위원회는 LG유플러스의 디즈니+ 3개월 무료 구독 서비스 가입과 관련해 업무처리절차 개선명령을 의결했다고 21일 밝혔다. 방통위는 LG유플러스가 휴대폰 가입자에게 디즈니...
2023.06.21.,"LG전자, '올해의 홈 엔터테인먼트 브랜드' 선정",LG전자가 영국의 비영리 소비자매체 '위치'가 주관하는 위치 어워드(Which Awards)에서 4년 연속 '올해의 홈 엔터테인먼트 브랜드'로 선정됐다고 21일 밝혔다. 사진은 위치의 TV 성능평가에서 최고점을 받은 LG 올레드 TV. 2023.6.21 [LG전자 제공. 재판매 및 DB 금지]
2023.06.21.,"[단독] 지분 매각설 휘말린 LG화학, 해외교환사채로 자금 조달",LG화학이 자회사 LG에너지솔루션 주식을 활용해 약 2조원 규모의 교환사채(EB)를 발행을 추진한다. 최근 소수 지분 매각설로 LG에너지솔루션의 주가가 고점 대비 10% 가까이 급락한 가운데 주가가 반등하는 계기가 될지 주목된다. 21일 투자은행(IB) 업계에 따르면 LG화학은 조만간 운용자금 조달을 목적으로...
