날짜,제목,내용
2023.06.03.,'50억 클럽' 박영수 곧 소환…속도 내는 수사,"앞서 검찰은 하나금융지주 회장실 등을 압수수색해 증거물 등을 확보했고, 참고인 조사도 이어가고 있습니다. 곽 전 의원뿐 아니라 뇌물 혐의 공범인 아들 소환도 임박했다는 관측입니다. OBS뉴스 김하희입니다. <영상취재: 김세기 / 영상편집: 조민정>"
2023.06.03.,"삼성전자 2.3도 한전 3.2도기업 43.3%, 파리협정 목표 초과","반면 CJ제일제당·현대글로비스·현대건설·KB금융·삼성바이오로직스·하나금융지주·삼성화재·NH투자증권은 1.5도보다 낮은 1.3도를 기록해 1.5도 이하인 그룹에 속했다. 2도 이내, 보고 경계 뚜렷하고 목표 도전적 이번 조사에서는 온도 상승 전망치가 낮은 기업일수록 감축 목표가 회사의..."
2023.06.03.,'대장동 50억 클럽' 박영수 소환 임박…수사 속도,"하나금융지주 회장실 등을 압수수색해 관련 증거물 등을 확보했고, 참고인 조사도 이어가고 있습니다. 곽 전 의원을 비롯해 뇌물 혐의 공범인 아들 소환도 임박했다는 관측입니다. OBS뉴스 김하희입니다. <영상취재: 김세기 / 영상편집: 조민정>"
2023.06.03.,(이슈&이슈)중간배당으로만 5% 수익률 잡아라,하나금융지주는 지난해까지 중간배당과 결산배당 등 2회 배당을 유지했지만 지난 4월부터 분기배당으로 돌아섰습니다. 작년엔 800원을 중간배당했는데 올해 3월에는 배당을 하지 않았습니다. 이것을 6월 배당금에 반영할지 나중에 연말에 보탤지 알 수 없습니다. 올 한 해 계속 보유한다면 고민할 이유가...
2023.06.04.,"하나금융, 제17기 대학생 홍보대사 50명 발대식","함영주 하나금융지주 회장은 ""지난해의 3배가 넘는 경쟁률을 뚫고 선발된 젊은 대학생 오피니언 리더들의 열의와 패기가 느껴진다""며 ""젊은 세대의 아이디어와 열정 넘치는 에너지로 3개월간 마음껏 즐기고 도전하며 하나금융그룹을 빛내주길 바란다""고 격려했다."
2023.06.04.,"하나금융그룹, 17기 스마트 홍보대사 발대식…""ESG 경영 일환""","함영주 하나금융지주 회장은 ""지난해의 3배가 넘는 경쟁률을 뚫고 선발된 젊은 대학생 오피니언 리더들의 열의와 패기가 느껴진다""며 ""젊은 세대의 아이디어와 열정 넘치는 에너지로 3개월간 마음껏 즐기고 도전하며 하나금융그룹을 빛내주길 바란다""고 말했다."
2023.06.04.,"하나금융, 제17기 대학생 홍보대사 50명 발대식","함영주 하나금융지주 회장은 ""지난해의 3배가 넘는 경쟁률을 뚫고 선발된 젊은 대학생 오피니언 리더들의 열의와 패기가 느껴진다""며 ""젊은 세대의 아이디어와 열정 넘치는 에너지로 3개월간 마음껏 즐기고 도전하며 하나금융그룹을 빛내주길 바란다""고 격려했다."
2023.06.04.,"하나금융, '제17기 스마트 홍보대사' 발대식 개최",하나금융지주는 새롭게 선정된 총 50명의 '제17기 스마트 홍보대사'의 발대식을 갖고 본격적으로 공식 활동을 시작했다고 4일 밝혔다. 하나금융지주는 지난 1일 새롭게 선정된 총 50명의 '제17기 스마트 홍보대사'의 발대식을 갖고 본격적으로 공식 활동을 시작했다. 발대식에 참석한 함영주 하나금융지주 회장...
2023.06.04.,"함영주 하나금융 회장 ""사회가치 창출, 대학생 에너지와 함께""",©AP신문(AP뉴스)/ 이미지 제공 = 하나금융지주 ▲하나금융그룹은 지난 1일 새롭게 선정된 총 50명의 '제17기 스마트 홍보대사'의 발대식을 갖고 본격적으로 공식 활동을 시작했다. 함영주 하나금융그룹 회장이 스마트 홍보대사들과 함께 기념촬영을 하고 있다. 하나금융그룹은 새롭게 선정된 총 50명의 '제17기...
2023.06.04.,"""젊은 아이디어와 열정을""...하나금융 스마트 홍보대사 발대식",홍보대사'가 지난 1일 발대식을 시작으로 공식 활동에 들어갔다고 4일 밝혔다. 2012년 출범한 스마트 홍보대사는 하나금융그룹의 비전인 '함께 성장하며 행복을 나누는 금융'을 실천에 옮기기 위한 대학생 홍보대사 프로그램이다. 발대식에 참석한 함영주 하나금융그룹 회장(가운데). [사진=하나금융지주]
2023.06.04.,'대장동 의혹' 前우리은행 부행장 부른 검찰…박영수 소환 촉각,곽 전 의원 부자의 범죄수익은닉규제법 위반 등 혐의 수사를 맡은 중앙지검 반부패수사3부는 최근 김정태 전 하나금융지주 회장을 조사한 데 이어 하나금융지주 회장실 등을 압수수색했다. 이를 통해 하나은행이 성남의뜰 컨소시엄에 참여하게 된 경위를 재구성하고 있는 것으로 전해졌다．
2023.06.04.,'대장동 50억 클럽' 연이은 압수수색…금융권 전반으로 확산될까,2일 법조계에 따르면 지난달 16일 서울중앙지검 반부패수사1부(부장검사 엄희준)와 반부패수사3부(부장검사 강백신)는 이순우 전 우리은행장과 김정태 전 하나금융지주 회장의 주거지를 각각 압수수색했다. 이 전 행장은 지난 2011년부터 박영수 전 특검이 우리은행 이사회 의장으로 있었던 2014년 말까지...
2023.06.05.,"다이먼 JP모건 회장, 방한…금융지주 회장들·KIC 사장 등 만나(종합)","다이먼 회장은 입국 직후 서울 시내로 이동해 이날 오후 서울 광화문 인근 모 호텔에서 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등 국내 주요 금융기관장들과 만나 현재 거시경제 현안과 투자 기회 등을 협의했다...."
2023.06.05.,[Who Is ?] 강성묵 하나금융지주 부회장 겸 하나증권 대표이사 사장,"강성묵 하나금융지주 부회장 겸 하나증권 대표이사 사장. ◆ 생애 강성묵은 하나금융지주 부회장 겸 하나증권 대표이사 사장이다. 하나금융그룹에서는 그룹개인금융부문, 그룹자산관리부문, 그룹CIB부문, 그룹지원부문을 담당하고 있다. 1964년 9월27일 청주에서 태어났다. 나 청주 신흥고를 졸업했다. 청주..."
2023.06.05.,"신한금융지주 ‘오버행 이슈’에 외국인 지분 썰물, 진옥동 주주환원 확대 고...",경쟁 금융지주인 KB금융지주나 하나금융지주의 외국인 지분율은 여전히 70%대를 보이고 있기 때문이다. KB금융지주의 외국인 지분율은 72.28%로 나타났다. 하나금융지주의 외국인 지분율은 70.26%다. KB금융지주의 외국인 지분율은 올해 초와 비교해 1%포인트 낮아지고 하나금융지주는 비슷한 수준을 유지한...
2023.06.05.,"[더벨][금융권 혁신성장 포커스]하나은행, 그룹 스타트업 지원 '컨트롤타워'",황보 상무는 하나금융지주에서 데이터본부 총괄(CDO)을 겸직하고 있다. 혁신성장 전략을 하나은행이 도맡아 진행하는 대신 지주 데이터본부 임원이 사령탑 역할을 하는 셈이다. 1974년생인 황보 상무는 배명고 출신으로 연세대에서 행정학 학사와 석사 학위를 받았다. 동 대학 정보대학원 정보시스템학 박사...
2023.06.05.,"기관이 코스피 '견인'...삼성전자 '하락', 車 · 2차전지주 '상승'","KB금융(2.32%), 신한지주(0.86%), 하나금융지주(0.72%), 우리금융지주(1.26%) 등 4대 금융지주사들의 주가가 상승했다. 제약바이오주에선 SK바이오사이언스(0.73%), JW중외제약(0.86%) 등이 올랐고 셀트리온(-0.75%), SK바이오팜(-1.33%), 한올바이오파마(-4.01%) 등이 하락했다. 시가총액 상위종목 중 삼성물산..."
2023.06.05.,[업앤다운]은행주 상승…KB금융·카카오뱅크↑,신한지주는 전거래일 대비 0.86%(300원) 올라 3만5250원으로 장을 마감했고 하나금융지주는 전거래일 대비 0.72%(300원) 상승해 4만1950원으로 장을 마쳤다. JB금융지주는 전거래일 대비 0.59%(50원) 올라 8580원으로 장을 마감했고 제주은행은 전거래일 대비 0.57%(90원) 올라 1만5900원으로 장을...
2023.06.05.,"고려대법인 이사회, 김영훈 명예교수 신임 이사 선임","한편, 고려대법인 이사회는 현재 김재호 이사장을 비롯해 유광사(유광사 여성병원 원장)․김승유(전 하나금융지주 회장)․정의선(현대차그룹 회장)․김병휘(한양대명예교수)․승명호(고려대 교우회장)․김진성(고려대사이버대 총장)․권오섭(엘엔피코스메틱 회장)․박명식(전 동아일보미디어연구소장)..."
2023.06.06.,"KPGA '하나금융 인비테이셔널', 일본 치바현서 15일 개최",[포스터=하나금융지주] 일본에서 처음 개최되는 '하나은행 인비테이셔널'은 아시아 각국을 대표하는 총 144명의 선수들이 참가하며 KPGA(한국프로골프협회)와 JGTO(일본프로골프투어)가 공동 주관한다. '하나은행 인비테이셔널'은 2008년 한국‧중국 대표 선수들이 참가한 최초의 정규투어 대회인 ‘한...
2023.06.06.,"'하나은행 인비테이셔널' 최초 日 개최…하나금융, 亞 위상 강화",©AP신문(AP뉴스)/ 이미지 제공 = 하나금융지주 ▲하나금융그룹은 15일부터 18일까지 일본 치바현 소재 '치바 이스미 골프클럽'에서 KPGA '하나은행 인비테이셔널' 대회를 개최한다. 하나금융그룹(회장 함영주)은 15일부터 18일까지 4일간 일본 치바현 소재 '치바 이스미 골프클럽'에서 KPGA '하나은행...
2023.06.06.,"'월가 황제' JP모건 회장 방한, 금융지주 회장·한은 총재 만나","다이먼 회장은 입국 직후 서울 시내로 이동해 당일 오후 서울 광화문 인근 모 호텔에서 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등을 만나 투자 기회 등을 협의했다. 다만 회담 시간이 짧아 심도 깊은 논의보다는 형식적인..."
2023.06.06.,"은행주 지지부진한 흐름에도 KB금융지주는 추천하는 증권가, 이유는?","하나금융지주는 12.84%, 신한금융지주는 12.54%, 우리금융지주는 12.1% 등이다. 4대 금융지주 가운데 KB금융지주만 보통주자본비율이 13%를 넘는다. 보통주자본비율은 보통주자본을 위험가중자산으로 나눈 비율로 금융지주의 자산건전성을 알 수 있는 주요 지표로 여겨진다. 이 비율은 배당의 기준점이 되기도..."
2023.06.06.,"다이먼 JP모건 회장, 신한·하나·우리·농협금융지주 회장 만나","입국 직후 다이먼 회장은 서울 광화문 인근 모 호텔로 이동해 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등 국내 주요 금융기관장들과 만났다. 윤종규 KB금융지주 회장, 박현주 미래에셋금융그룹 회장, 김남구 한국투자금융지주..."
2023.06.06.,이자이익 주춤·충당금 부담...금융지주 2분기 순익 하락 예상,"KB금융지주, 신한금융지주, 하나금융지주, 우리금융지주.[에너지경제신문 송두리 기자] 4대 금융지주사의 2분기 순이익이 소폭 감소할 것으로 전망됐다. 이자이익 증가세가 주춤한 데다 충당금 부담이 작용할 것으로 예상된다. 6일 에프앤가이드에 따르면 KB·신한·하나·우리금융지주 등 4대 금융의 2분기..."
2023.06.06.,박영수 전 특검 소환 임박...'50억 클럽' 수사 속도,나아가서는 당시에 소위 말해서 하나은행의 컨소시엄 개입을 영향력을 행사했다는 것도 중요한 혐의점의 공소사실이었는데 당시에 객관적인 상황상 그렇게 곽상도 전 의원이 하나금융지주 임직원들에게 영향력을 행사해 달라고 부탁할 정도의 위기상황으로 인식했다고 단정하기 어렵다. 소위 말해서 화천대유...
2023.06.06.,다이먼 JP모건 회장 방한…신한·하나·우리·농협 회장 등 만나,"입국 직후 다이먼 회장은 서울 광화문의 한 호텔로 이동해 진옥동 신한금융지주 회장과 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등 국내 주요 금융기관장들과 만나 국내외 사업 협력 및 투자 파트너십 등을 논의했다. 이후 그는 한국은행도 방문해..."
2023.06.07.,[부딪혀 길을 열어라] <중>금융지주 수익다각화 골몰,"신한금융지주, KB금융지주, 하나금융지주, 우리금융지주(왼쪽부터) 본사 전경./각 사 올해 금융지주의 최대 화두는 새로운 먹거리다. 금리인상기가 사실상 끝난 시점에서 은행 수익에만 의존 하기 힘들다. 또 은행은 '공공재'라는 인식이 강해지면서 은행 수익에 대한 반감이 높아진 상태다. 현재..."
2023.06.07.,"김재영 하나손보 대표, IFRS17 하 수익성 확대 기대…디지털화·하나금융 시너...","〈편집자 주〉 더케이손해보험이 하나금융지주에 편입, 하나손해보험으로 탈바꿈한 지 3년이 지났다. 신한금융지주, KB금융지주처럼 보험사 M&A 효과가 나타나지는 않았으나 장기적으로는 IFRS17으로 지주 수익에 기여할 수 있다는 전망이 나온다. 7일 보험업계에 따르면, 하나손보 1분기 당기순익은 -83억원으로..."
2023.06.07.,"""책상에 머리 300번"" 진술에도…이동관 아들 '학폭위' 안열린 이유는","장 전 의원은 “이명박 정부 때 만들어진 하나고 이사장이 김승유 하나금융지주 회장이었는데, 이분과 이명박 전 대통령이 고려대 동문으로 친한 관계라는 얘기가 있었다”며 “이 전 수석은 이명박 정부의 대변인과 홍보수석을 했던 실세다. 이러한 밀착 관계들이 하나고에서 학교 폭력 건이 제대로 해결되지..."
2023.06.07.,"""학기 말까지만..."" 이동관 '학폭 처리' 부탁에 김승유 ""알아볼게""",2012년 3월까지 하나금융지주 회장을 지낸 김승유 전 이사장은 이명박 전 대통령과 고려대 경영학과 동기로 이 전 대통령이 재산을 환원하겠다며 세운 청계재단의 이사를 맡는 등 핵심 측근이었다. 이 특보는 청와대 대변인과 홍보수석을 지내는 등 이명박 정부의 핵심 실세로 통했다. 가해자 아버지가...
2023.06.07.,"중국계 ABL생명, 매각 앞두고 실적 부진에 새주인 찾기 난항","생명보험의 경쟁력이 취약한 하나금융지주 등도 보험사 인수에 관심을 보이고 있다. 그러나 ABL생명이 곧 새 주인을 찾을지는 미지수다. 운전자보험 등 특화상품과 장기손해보험의 수요 증가로 꾸준히 수익이 늘고 있는 손해보험사들과 달리 생명보험사는 저출산과 혼인 감소, 고령화 등으로 실적..."
2023.06.07.,"5월 스타트업 투자, 올해 처음 8천억원대 회복…누가, 얼마나?","컴퍼니케이파트너스, 케이비인베스트먼트, 미래에셋벤처투자, 미래에셋캐피탈, 케이비증권 등이 바로팜에 투자했다. 5월 신규 투자를 유치한 부동산 통합 자산·임대관리 플랫폼 홈노크 운영사 트러스테이 역시 하나금융지주 등으로부터 누적 30억원 투자를 유치했다."
2023.06.07.,"""이동관 아들 학폭 은폐, MB 정부와의 밀착관계가 뒷배경 아닌가""","이어 ""당시 하나고 이사장은 하나금융지주 회장이셨고 이분은 이 전 대통령과 고려대 동문으로 상당히 친한 관계라는 얘기가 있었다""고 덧붙였다. 또 ""이 전 수석은 이명박 정부의 대변인과 홍보수석을 했던 실세""라며 ""이러한 밀착 관계들이 이 전 수석 아들의 학폭 건이 하나고에서 제대로 처리되지 않았던 그런..."
2023.06.07.,"""800억원 역대급 적자에""...하나손보 직원들, 경영진 무능 ""책임져라""","하나금융지주 상무(CCRO 협업 및 시너지총괄 임원), 하나은행 IT통합지원단 전무, 하나은행 신탁사업단 전무를 거쳐 2020년 5월부터 하나손보 부사장을 맡았다. 하나은행에서 IT통합지원을 성공적으로 마무리한 데 이어, 하나손보에서 부사장을 역임하며 다양한 협약 및 제휴, 그룹 콜라보, 생활보험 출시, 신..."
2023.06.07.,"[대한민국 ESG 금융포럼 2023(13)] 정삼영 연세대 교수 “EU 탄소과세 부과, ...","이날 포럼 종합토론 순서에서는 정 교수가 사회를 맡았으며, 앞서 주제발표를 진행한 류영재 서스틴베스트 대표이사, 유종민 홍익대학교 경제학부 부교수와 안상희 대신경제연구소 지속가능센터 센터장, 마지황 하나금융지주 ESG기획팀 겸 하나은행 ESG기획부 팀장 등이 토론자로 참여했다. 이날 토론에..."
2023.06.08.,"롯데 '놀이터', 하나 'ESG 금융교육'…""육아를 더 쉽게""","하나금융지주 이은형 부회장은 ""저출산, 인구 절벽 등 우리 사회가 마주한 문제를 함께 고민하고 해결하는 자리에 참여할 수 있게 되어 감사하다""며 ""하나금융그룹은 저출산 문제 해결을 위해 어린이집 교육의 질적 향상 등 돌봄 기관의 보육 환경 개선을 위해 앞장서고, 아이를 낳고 싶은 사회를 만들기 위해..."
2023.06.08.,"[은행가소식] 하나금융, 생물다양성 이니셔티브 참여 확대","□ 하나금융, 생물다양성 이니셔티브 참여 확대 하나금융지주는 아시아‧태평양 지역의 지속가능금융 발전을 위해 생물다양성 관련 글로벌 ESG 이니셔티브인 'TNFD', 'PBAF'에 가입했다. 하나금융은 'TNFD' 참여를 통해 금융 산업이 자연에 미치는 영향을 파악해 위험요인을 저감시킬 수 있는 전략과 목표를..."
2023.06.08.,"함영주 하나금융 회장 ""생물다양성에 관심 갖고 역할 다하겠다""","하나금융그룹의 생물다양성 글로벌 이니셔티브 가입 관련 이미지.<하나금융지주> 하나금융그룹은 아시아‧태평양 지역의 지속가능금융 발전을 위해 생물다양성 관련 글로벌 ESG 이니셔티브인 TNFD(자연관련 재무정보공개 협의체), PBAF(생물다양성 회계금융연합)에 가입했다고 8일 밝혔다...."
2023.06.08.,"하나금융, 아태 지역 지속가능금융 위한 생물다양성 이니셔티브 참여","사진=하나금융지주 하나금융그룹은 아시아‧태평양 지역 지속가능금융 발전을 위해 생물다양성 관련 글로벌 ESG 이니셔티브 'TNFD(자연관련 재무정보공개 협의체, Taskforce on Nature-related Financial Disclosures)', 'PBAF(생물다양성 회계금융연합, Partnership for Biodiversity Accounting Financials)'에 가입했다고..."
2023.06.08.,"우리금융까지 합세…분기배당 나선 4대 금융지주, 주가 향방은","하나금융지주 역시 지난 3월 주주총회에서 분기 배당을 골자로 한 정관 변경 직후 1분기 주당 600원의 배당을 실시한 바 있으며, 우리금융지주도 이같은 절차를 밟을 것으로 예상된다. 앞서 신한금융지주와 KB금융지주는 각각 지난 2021년 2분기와 2022년 1분기부터 분기 배당을 시작했다. 이들의 올해 1분기..."
2023.06.08.,[Who Is ?] 이복현 금융감독원 원장,"이 자리에는 윤종규 KB금융지주 회장과 함영주 하나금융지주 회장, 최현만 미래에셋증권 대표이사 회장, 정일문 한국투자증권 사장, 홍원학 삼성화재 사장, 여승주 한화생명 사장, 김기환 KB손해보험 사장 등도 함께했다. 5월12일에는 마헨드라 시레가 인도네시아 금융감독청 청장을 만나 금감원과..."
2023.06.08.,"'아들 학폭' 의혹 이동관 ""무책임한 폭로와 가짜뉴스""","이 특보가 직접 당시 하나고 이사장이던 김승유 하나금융지주 회장과 통화해 압력을 행사했다는 의혹과 관련해선 ""당시 전화 통화한 사실은 있으나, 상황을 보다 정확하게 알기 위해 어찌 된 일인지 문의하기 위한 차원이었다""고 했다. 그는 ""하나고 관계자 중 면식이 있었던 인사는 기자 시절부터 알고 지내던..."
2023.06.08.,"정국 뇌관 된 이동관 아들 학폭 논란…""일방적 가해 아냐""","[강득구/더불어민주당 의원 : 소위 MB 때 잘나간 고려대 인맥인 이명박 전 대통령과 하나금융지주 은행장이면서 하나고 전 이사장이었던 김승유 씨, 그리고 검찰총장 이후 하나고 현 이사장으로 온 김각영 씨, 이런 관계에 대한 의혹이 이동관 특보 자녀의 학폭 사건으로 다시 커질 수밖에 없는 상황이..."
2023.06.08.,[YTN24] 민주당 '이래경 사태' 갈등 증폭...이재명 책임론 부상,그 과정에서 하나금융지주 회장하고도 통화했다는 사실을 당사자들도 인정하고 있는 거잖아요. 하나금융지주를 갖고 있는 학교거든요. 그런데 아무런 영향을 안 미쳤다고 하는 것도 궁색한 논리인 것 같고요. 이동관 특보 부인도 학교 찾아갔다는 얘기를 지금 학교 교사들도 하고 있잖아요. 우리 아들 왜...
2023.06.09.,"하나금융, 3년간 400여 돌봄기관 지원…영유아 교육콘텐츠 개발","하나금융지주(086790)가 수도권과 지방 지역 간 아동 돌봄 인프라의 불균형을 해소하고, 아이 키우기 좋은 사회로 만들기 위해 '지역 돌봄기관 교육환경 개선 사업'에 나선다. 하나금융은 지난 8일 '여수 미평하나국공립어린이집'에서 진행한 보육 취약지역 아동을 위한 ESG 연계 영유아 교육 프로그램..."
2023.06.09.,"하나금융, 3년간 전국 400여개 돌봄기관 지원...""아동돌봄 불균형 해소""","하나금융지주의 2020~2022년 매출액, 영업이익, 당기순이익 실적 추이 [도표 nbn tv] 하나금융은 영유아 ESG 연계 금융·경제 교육, 스마트 교육 기자재 지원 등 양질의 교육 콘텐츠 개발과 디지털 교육환경 조성을 통해 질적인 측면에서의 지역 간 교육 격차도 해소해 나갈 계획이다. 또 7세 미만의 아동을..."
2023.06.09.,"KDB생명 매각 전초전, 키는 '하나금융'","사모펀드들은 하나금융지주를 잠재적 투자자로 보고 우군으로 끌어들이기 위한 경쟁을 펼치는 분위기다. 8일 보험업계에 따르면 이달 KDB생명의 본입찰이 진행된다. 파운틴헤드PE(프라이빗 에쿼티), 캑터스PE, WWG자산운용 등 다수의 사모펀드 및 자산운용사가 인수 의사를 내비친 상태다. 입찰에 참여할..."
