날짜,제목,내용
2023.10.02.,"[포토] 이재용 삼성전자 회장, 사우디 '네옴' 공사 현장 방문",이재용 삼성전자 회장이 1일(현지시간) 사우디아라비아 서북부 타북주에서 삼성물산이 참여하는 '네옴(NEOM)' 신도시의 지하 터널 공사 현장을 점검하고 있다. (제공: 삼성전자)
2023.10.02.,"[기획] 삼성·셀트리온·SK바사, 글로벌시장 정조준","또, 제품 포트폴리오 확장을 위해 지난 4월 삼성물산과 함께 조성한 '삼성 라이프 사이언스 펀드'를 통해 스위스 바이오기업인 '아라리스 바이오텍'에 투자했다. 삼성바이오로직스 자회사인 삼성바이오에피스는 바이오시밀러 사업을 영위하고 있다. 현재 항체치료제, 항암제, 면역질환치료제 등 6~7개..."
2023.10.02.,"10년째 해외서 명절 보내는 이재용 회장, ‘네옴시티’ 등 중동 3개국서 현장...","삼성물산 네옴 공사현장 찾아 임직원 격려 “중동은 미래 먹거리와 혁신 기회 가득한 보고(寶庫)” 이재용 삼성전자 회장이 올해 추석 명절 연휴에도 사우디, 이스라엘, 이집트를 방문해 삼성의 글로벌 사업장 최전선에서 근무하는 임직원을 격려하는 등 현장 경영 행보를 이어갔다. 이재용 회장은 지난..."
2023.10.02.,"10년째 명절 '현장 경영' 나선 이재용...""중동은 미래 먹거리 보고""",이재용 삼성전자 회장이 1일(현지시간) 사우디아라비아 서북부 타북주(州)에서 삼성물산이 참여하는 '네옴(NEOM)' 신도시의 지하 터널 공사 현장을 점검하고 있다. 이 회장은 추석 연휴인 지난 달 28일부터 이날까지 사우디와 이스라엘·이집트를 찾아 현지 사업장에서 근무 중인 임직원들을 격려하고 사업 확대...
2023.10.02.,"이재용 회장, 명절 현장 경영…사우디 등 중동 3개국 방문","이 회장은 1일(현지시간) 사우디 서북부 타북주에서 삼성물산이 참여하고 있는 친환경 스마트시티 '네옴(NEOM)' 산악터널 공사 현장을 점검했다. 작년 회장 취임 직후 아랍에미리트(UAE) 바라카 원전 건설 현장을 점검한 데 이어, 1년 만에 다시 중동 지역을 찾아 현지 사업을 살펴본 것이다. 스마트시티 '네옴'은..."
2023.10.03.,삼성 콘트롤타워 부활할까…지배구조 '촉각'[이재용 취임 1주년③],"이후 삼성전자(사업지원TF), 삼성생명(금융경쟁력제고TF), 삼성물산(EPC경쟁력강화TF) 등 3개사가 각각 태스크포스(TF)를 만들어 계열사들을 관리하고 있다. 이 TF 체제 출범으로 삼성은 계열사별 자율경영을 통한 권한과 책임 조율이 가능했다. 하지만 TF가 과거 미래전략실처럼 강한 실행력이 있는 조직이 아니기..."
2023.10.03.,"삼성물산, 건설로봇 확대에 495억원 출자","신기사 펀드 활용, 150억에 로보콘 인수…내달 6일 출자금 납입 삼성물산 건설부문이 건설현장 내 로봇의 활용범위를 넓히기 위해 적극적인 행보를 보이고 있다. 최근에는 로봇관련 스타트업을 인수하고 삼성벤처투자를 통해 로봇사업 관련 신기술사업투자조합에 출자도 단행했다. 삼성그룹 전반에서..."
2023.10.03.,"삼성, 해외 新사업 발굴 현장 행보","이 회장은 지난 1일 사우디 서북부 타북주에서 삼성물산이 참여하는 친환경 스마트시티 '네옴(NEOM)' 산악터널 공사 현장을 점검했다. 스마트시티 '네옴'은 사우디의 대규모 국가 개혁 프로젝트 '비전 2030' 일환으로 구축 중인 미래형 신도시로, 삼성물산은 '네옴'의 핵심 교통·물류 수단인 지하철도 공사에..."
2023.10.03.,"‘삼성전자’ 4분기 스퍼트… 추석 잊은 이재용, 반등 고삐 죄나",1일 사우디아라비아에선 헬기를 타고 삼성물산이 참여하고 있는 스마트시티 '네옴' 산악터널 공사 현장을 찾았다. 임직원들을 격려하고 경영진들과 비즈니스 확대 방안을 강구했다. 스마트시티를 표방하는 네옴엔 삼성의 첨단 IT·반도체 비즈니스 기회가 많을 것이란 관측이 나온다.매 명절마다 이 회장의...
2023.10.03.,"삼성 셀트리온도 뛰어든 블루오션, 항체약물접합체(ADC)시장 국내 유망주는","라이프 사이언스 펀드는 삼성바이오로직스와 삼성바이오에피스, 삼성물산이 출자한 펀드로 에임드바이오 이전 해외 기업에만 투자해왔다는 점에서 의미가 크다. 에임드바이오는 뇌종양의 일종인 '교모세포종'과 방광암에 대한 ADC 신약 후보물질 'AMB302'의 전임상 단계를 마치고 임상1상을 준비하고 있다...."
2023.10.03.,"""래미안 초코크림빵, 먹어봤어요?""",대형사 3곳(삼성물산 건설부문·SK에코플랜트·코오롱글로벌) 컨소시엄은 올 하반기 경기 수원 권선구 세류동 일원 '매교역 펠루시드' 분양을 앞두고 소비자와의 선제적인 소통을 위해 사전 홍보관 '웰컴라운지' 문을 열었다. 이 웰컴라운지는 매교역 펠루시드의 장점과 궁금한 점에 대해 공유하는 설문조사...
2023.10.03.,"올해 패션 트렌드 올드머니룩, 이제는 스파 브랜드까지 총력","초기 일부 프리미엄 브랜드를 중심으로 이 같은 물결이 일었다면 최근에는 이랜드 미쏘, 무신사 스탠다드, 삼성물산 에잇세컨즈 등 비교적 저렴하고 대중적인 스파(제조·직매형) 브랜드까지 일제히 올드머니룩을 표방하는 컬렉션을 선보이면서 '찐부자룩'의 영향력이 확대되고 있는 양상이다. 3일 업계에..."
2023.10.03.,'상사맨' 파워로 태양광·풍력 돌린다…상사업계 생존 전략 '에너지',3일 업계에 따르면 지난달 삼성물산(028260) 상사 부문은 미국 에너지기업 선레이서 리뉴어블스(Sunraycer Renewables)와 미국 텍사스주 태양광·ESS(에너지저장장치) 프로젝트 매각 계약을 체결했다. 삼성물산은 텍사스 지역에서 초·중기 개발 과정에 있는 프로젝트를 선레이서에 일괄 매각했다. 매각 대상...
2023.10.03.,‘바이오 돈맥경화’에… 주목받는 타 기업 지분투자 전략,지난달 13일 삼성물산(028260)과 삼성바이오로직스(207940)·삼성바이오에피스가 조성한 ‘라이프 사이언스 펀드’가 국내 항체약물접합체(ADC) 개발 기업인 에임드바이오에 지분 투자를 결정한 것이 대표적이다. 2018년 설립된 에임드바이오는 삼성의료원의 연구 성과를 바탕으로 인공지능(AI) 기반의 종양...
2023.10.03.,산재 신청 압도적 1위는 배달의민족,"현대건설(285건), GS건설(270건), 삼성물산(200건), SK건설(160건), 포스코건설(159건), 케이씨씨건설(143건), 롯데건설(141건), 계룡건설(127건), 신세계건설(121건) 에서 여러 건의 산재 승인이 이뤄졌다. 중공업 역시 산재가 잦은 업종이었음이 확인됐다. 현대중공업을 비롯해 대우조선해양(256건)..."
2023.10.04.,"삼성물산 로가디스, 뉴 디자인 셋업 출시",9월 기준 전년 대비 300% 매출 증가 삼성물산 패션부문의 유러피안 컨템포러리 브랜드 로가디스(ROGATIS)는 올 가을겨울 시즌 실용 소비를 추구하는 젊은 층을 위한 세련되고 모던한 감성의 셋업을 다양하게 출시했다고 4일 밝혔다.로가디스는 올 가을겨울 시즌에 '플렉스 컨템포러리 라이프(Flex Contemporary...
2023.10.04.,[브리핑] 이랜드·삼성물산패션,"/삼성물산패션 ◇ 로가디스 FW, 모던한 감성으로 셋업 삼성물산 패션부문은 유러피안 컨템포러리 브랜드 로가디스(ROGATIS)가 2023년 F/W(가을/겨울) 실용 소비를 추구하는 젊은 층을 위한 세련되고 모던한 감성의 셋업을 다양하게 선보였다고 4일 밝혔다. 로가디스는 실용적이면서 모던한 감성을 담은 뉴..."
2023.10.04.,"삼성물산, 노량진1구역 재개발 1차 입찰 참여 불투명",총 사업비만 1조원에 달하는 서울 동작구 노량진1구역 재개발사업의 시공자 선정 1차 입찰에 삼성물산의 참여가 불투명해졌다. 조합의 예정공사비가 낮아 입찰이 어렵다는 의사를 전달한 것으로 알려졌다. 지난달 15일 노량진1구역 재개발조합은 시공자 선정 입찰을 위한 현장설명회를 개최하면서 시공자...
2023.10.04.,"삼성물산, 삼성벤처투자 운용 펀드에 150억원 출자해 '로보콘' 인수",삼성물산이 로봇 자동화 솔루션 업체 '로보콘' 인수를 위해 삼성벤처투자가 운용하는 펀드에 150억원을 출자한다. 4일 전자공시시스템에 따르면 삼성벤처투자는 삼성물산으로부터 150억원의 출자금을 4분기 중 받을 예정이다. 앞서 삼성물산은 삼성벤처투자가 운용하는 '에스브이아이씨(SVIC) 66호...
2023.10.04.,"이재용 삼성전자 회장, 추석 연휴기간 사우디·이스라엘·이집트 현장 방문",▲ 이재용 삼성전자 회장이 지난 1일(현지시간) 사우디아라비아 서북부 타북주(州)에서 삼성물산이 참여하는 '네옴(NEOM)' 신도시의 지하 터널 공사 현장을 점검하고 있다. 이 회장은 추석 연휴인 지난 9월28일부터 이날까지 사우디와 이스라엘·이집트를 찾아 현지 사업장에서 근무 중인 임직원들을 격려하고...
2023.10.04.,"삼성물산, 방글라데시 샤잘랄 국제공항 제3터미널 7일 개장",삼성물산이 시공중인 방글라데시 수도 다카에 위치한 하즈라트 샤잘랄 국제공항(HSIA)의 제3터미널이 오는 7일(현지시간) 개장한다. 삼성물산이 일본 기업 두 곳과 공동으로 시공한 이 프로젝트는 방글라데시 최대 규모의 정부 역점 사업이다. 제3터미널은 2019년 12월 셰이크 하시나 총리가 착공식을...
2023.10.04.,"카자흐스탄 알마티 시장, 삼성메디슨·현대로템·SK에코플랜트 등과 협력 논의","방문 기간 동안 예르블랏 시장은 초음파 영상진단기 등 의료기기 전문기업인 삼성메디슨과 종합상사 삼성물산, 철도 차량·방산 업체인 현대로템, 제약사 지엘라파(GL RAPHA), 친환경 신에너지 솔루션 기업 SK에코플랜트 등의 기업 대표들과 만나 디지털화, 의·제약, 기계공학, 환경문제와 환경교통 분야..."
2023.10.04.,"코스피, 미 긴축 장기화 우려에 2,400대로 밀려…외인 삼성전자·에코프로비엠...","(23억원), 삼성물산(20억원) 등이다.또한 기관 순매도 상위 종목은 삼성전자(853억원), 포스코홀딩스(504억원), 네이버(404억원), 한싹(199억원), SK하이닉스(186억원), 포스코퓨처엠(149억원), 카카오(146억원), 유한양행(143억원), LG에너지솔루션(139억원), 호텔신라(137억원), 삼성SDI(135억원)..."
2023.10.04.,"외인 선물 매도, 백워데이션 심화..금리 속등 결정적..삼성전자,배터리주 조정...","현대차와 기아, 삼성바이오로직스가 그나마 반등을 보이고 있으나 NAVER를 포함해 LG전자, 포스코퓨처엠, 셀트리온, 현대모비스, 삼성물산 등 시총상위주 대부분이 조정을 피하지 못하고 있다. 코스닥의 JYP Ent와 에스엠, 와이지엔터테인먼트를 포함해 레인보우로보틱스, 알테오젠, 리노공업 등도 낙폭이..."
2023.10.04.,"삼성카드, 내실경영으로 3분기 순이익 시장 기대치 부합할 전망","삼성생명의 최대주주는 삼성물산으로 지분 19.34%를 갖고 있다. 삼성물산의 최대주주는 이재용 회장으로 지분 17.97%를 소유하고 있다. 국민연금공단은 올해 상반기 삼성카드 주식을 54만여주 팔아 지분을 낮췄다. 삼성카드는 외국인의 비중이 5.9%, 소액주주 비중이 17%에 이른다. 김대성 글로벌이코노믹..."
2023.10.05.,"삼성물산 패션 SSF샵, 23FW 캠페인 진행","삼성물산 패션부문의 패션·라이프스타일 전문몰 SSF샵이 론칭 8주년을 맞아 ‘프라우드먼(Prowdmon)’과 함께 23년 가을겨울 시즌 캠페인을 진행한다. SSF샵은 ‘Super, Special, Fantastic’을 캠페인 슬로건으로 잡아, ‘SSF’를 연상시키는 동시에 ‘대단하고, 특별하고, 놀라운’ 쇼핑을 경험하라고 소구한다...."
2023.10.05.,"삼성물산, '매교역 팰루시드' 웰컴라운지 운영","삼성물산 건설부문과 ﻿SK에코플랜트, 코오롱글로벌 등이 컨소시엄으로 참여한 '매교역 팰루시드'가 사전 홍보관 운영을 시작하며 예비 청약자들을 모객한다. 삼성물산은 수원 권선구 인근에 분양 예정인 매교역 팰루시드의 사전 홍보관인 웰컴라운지가 최근 운영을 시작했다고 5일 밝혔다. ﻿매교역 팰루시드..."
2023.10.05.,[브리핑]삼성물산패션·LF·이랜드,"포쓰저널 반지수 기자 /삼성물산 패션 ◇ 삼성물산 패션 SSF샵, 프리우드먼과 협업 캠페인 삼성물산 패션부문은 패션/라이프스타일 전문몰 SSF샵이 론칭 8주년을 맞아 모니카와 립제이를 중심으로 결성된 '프라우드먼(Prowdmon)'과 함께 직관적인 슬로건과 역동적인 댄스를 활용한 2023년 F/W(가을/겨울) 시즌..."
2023.10.05.,"삼성물산, 인도네시아 'BSD시티' 스마트시티 개발 협약","삼성물산은 인도네시아의 대표적인 신도시인 BSD 시티의 스마트시티로의 변화를 가속화하기 위해 시나르 마스랜드와 양해각서(MOU)를 체결했다고 5일 밝혔다. 이번 협약에 따라 삼성물산과 시나르 마스랜드는 스마트홈 기술, 도시 인프라, 신재생 에너지 등 다양한 분야에서 협력하게 된다. 먼저, 삼성물산은..."
2023.10.05.,외국인 '팔자' 코스피 2400대로…삼성전자 1%↓,"반면 삼성전자(-1.19%), 현대차(-0.16%), 네이버(-0.94%), 포스코퓨처엠(-0.89%) 현대모비스(-0.43%), KB금융(-2.01%), 삼성물산(-1.41%) 등은 하락 마감했다. 업종별로는 통신(-2.52%), 의료정밀(-1.99%), 섬유·의복(-1.88%), 기계(-1.40%), 비금속광물(-1.39%), 종이·목재(-0.87%), 전기가스(-0.61%) 등은 떨어졌으나 의약품..."
2023.10.05.,[삼성그룹] 시가총액 7조3890억원 감소...삼성생명 2.28% 상승 '주목',15%)▲10위 삼성물산 10만6200원(-1.3%)▲11위 삼성전자 6만7500원(-1.32%)▲12위 삼성증권 3만5950원(-2.18%)▲13위 삼성엔지니어링 2만9300원(-3.14%)▲14위 삼성전기 13만2800원(-3.35%)▲15위 삼성중공업 7450원(-4.97%)▲16위 삼성SDI 48만4500원(-5.37%)▲17위 호텔신라 7만9100원(-6.61%)
2023.10.05.,"삼성SDS, 클라우드 매출 증가 전망에 목표주가 유지","삼성전자의 최대주주는 삼성생명으로 지분 8.51%를 갖고 있다. 삼성생명의 최대주주는 삼성물산으로 지분 19.34%를 보유하고 있다. 삼성물산의 최대주주는 이재용 회장으로 지분 17.97%를 소유하고 있다. 삼성SDS는 외국인의 비중이 15.7%, 소액주주 비중이 37%에 이른다. 김대성 글로벌이코노믹 연구소장"
2023.10.05.,"대우·중흥-삼성-현대家 '형제 건설사', 올해 건설시장 분위기 주도 양상","대우·중흥, 삼성그룹, 현대家 계열사 실적 향상 뚜렷 국내 분양 흥행 주도는 물론 해외시장 공략도 적극적 지난 10년 동안 시공능력평가 1위를 유지하고 있는 삼성물산도 지난 8월 청약한 서울 동대문구 ‘래미안 라그란데’에서 청약통장 3만7000개를 유치하며 평균 79.1대 1로 1순위 청약 마감에 성공했다...."
2023.10.05.,"젤렌스키가 내세운 우크라 재건 파트너, 서울서 원희룡 만난다…자원개발 등 ...",5일 건설업계 등에 따르면 이날 원희룡 국토부 장관을 비롯해 오세철 삼성물산 사장·윤영준 현대건설 사장·윤석대 한국수자원공사 사장·한화 관계자·KT 관계자 등은 한국을 방문한 안드리 니콜라옌코 우크라이나 국회의원·세르게이 타루타 우크라이나 국회의원과 드미트로 포노마렌코 주한 우크라이나 대사...
2023.10.05.,"[유통가 투데이] GS25, '자동결제' AI 기반 스마트 편의점 오픈 外","◇SSF샵, '프라우드먼' 손잡고 가을겨울 시즌 캠페인 진행 삼성물산 패션부문은 SSF샵 론칭 8주년을 맞아 모니카와 립제이를 중심으로 결성된 '프라우드먼(Prowdmon)'과 함께 올해 가을겨울 시즌 캠페인을 진행한다고 5일 밝혔다. SSF샵은 지난 2021년부터 '세상이 사랑하는 패션' 이라는 브랜드 아이덴티티(BI)를..."
2023.10.06.,인도네시아 최대 신도시 개발 삼성물산이 나선다,자카르타 내 여의도 면적 20배 규모 현지 업체 시나르마스랜드와 협약 스마트홈 플랫폼·모듈러 기술 적용 삼성물산 건설부문이 인도네시아 최대 규모 민간 신도시 개발 프로젝트에 참여한다. 삼성물산은 지난달 26일 서울 상일동 본사에서 인니 최대 부동산 개발 회사인 시나르 마스 랜드와 현지 스마트시티...
2023.10.06.,"삼성물산, 인도네시아 개발 사업 참여",스마트시티·신수도 개발 현지 개발사와 업무협약 오세철(왼쪽) 삼성물산 건설부문 대표와 시나르 마스 랜드 마이클 위자야 대표가 업무협약을 체결했다. 사진 삼성물산 제공 삼성물산 건설부문이 인도네시아 부동산 개발 사업에 나선다. 삼성물산은 서울 상일동 본사에서 인도네시아 최대...
2023.10.06.,"삼성물산, 인니 최대 부동산 개발사와 '스마트시티 개발 MOU'","삼성물산 건설부문은 지난달 26일 인도네시아 최대 부동산 개발회사인 '시나르 마스 랜드'(Sinar Mas Land)와 인도네시아 스마트시티 개발 협력을 위한 업무협약(MOU)을 체결했다고 6일 밝혔다. 시나르 마스 랜드는 인도네시아에서 도시개발, 주거·상업단지 개발 등 다양한 프로젝트를 수행하며, 현재..."
2023.10.06.,[E·M·R 카드] HDC현산 · 삼성물산 건설부문 외,삼성물산 건설부문(이하 삼성물산·028260)이 지난달 26일 서울 상일동 본사에서 인도네시아 최대 부동산개발회사 '시나르마스 랜드'와 인도네시아 스마트시티 개발 협력을 위한 업무협약(MOU)을 체결했다. 양사는 이번 협약을 통해 인도네시아에서 개발하고 있는 신도시에 △스마트홈 기술 도입 △도시 및 IT...
2023.10.06.,"노량진1구역 '알짜, 속빈강정?' 설왕설래…삼성물산 '불참說'은 ""사실무근""","뉴데일리 정영록 기자 = 9000여가구 대단지가 들어서는 서울 동작구 '노량진뉴타운' 재개발 사업에서 '알짜 사업지'로 꼽히는 노량진1구역의 시공사 선정과 관련해 사업에 큰 관심을 보였던 삼성물산이 입찰을 주저하고 있다는 설이 전해졌다. 하지만 삼성물산 측은 ""전혀 사실이 아니다""라며 소문을..."
2023.10.06.,"[건설업계 소식] 삼성물산, 인도네시아 스마트시티 개발 사업 참여 外","시사위크=김필주 기자 ◇ 삼성물산, 인도네시아 스마트시티 개발 사업 참여 삼성물산 건설부문(이하 삼성물산)이 현지 회사와 함께 인도네시아 신도시 개발 사업에 참여한다. 6일 삼성물산은 지난달 26일 서울 상일동 본사에서 인도네시아 최대 부동산개발회사인 시나르 마스 랜드(Sinar Mas Land)와..."
2023.10.06.,"삼성물산, 인도네시아 시나르 마스 랜드와 스마트시티 개발 업무협약 체결",삼성물산 건설부문은 지난달 26일 서울 상일동 본사에서 인도네시아 최대 부동산개발회사인 시나르 마스 랜드(Sinar Mas Land)와 인도네시아 스마트시티 개발 협력을 위한 업무협약(MOU)을 체결했다고 6일 밝혔다. 이번 업무협약에는 삼성물산 오세철 대표와 시나르 마스 랜드 마이클 위자야(Michael Widjaja)...
2023.10.06.,"삼성물산, 인니 시나르 마스 랜드와 스마트시티 개발 ‘맞손’","삼성물산 건설부문은 지난달 26일 서울 상일동 본사에서 인도네시아 최대 부동산개발회사인 시나르 마스 랜드와 인도네시아 스마트시티 개발 협력을 위한 업무협약(MOU)을 체결했다고 6일 밝혔다. 양사는 이번 협약을 통해 인도네시아에서 개발 중인 신도시에 스마트홈 기술도입, 도시 및 IT 인프라 구축..."
2023.10.06.,"삼성물산, 인니 최대 부동산 디벨로퍼와 '스마트시티 개발' 맞손",뉴데일리 성재용 기자 = 삼성물산 건설부문은 인도네시아 최대 부동산개발회사인 시나르 마스 랜드(Sinar Mas Land)와 인도네시아 스마트시티 개발 협력을 위한 업무협약(MOU)을 체결했다고 6일 밝혔다. 양사는 이번 협약을 통해 인도네시아에서 개발 중인 신도시에 △스마트홈 기술도입 △도시 및 IT 인프라...
2023.10.07.,이재용 삼성전자 회장[금주의 CEO],"삼성전자에 따르면 이재용 회장은 10월 1일(현지시간, 이하 동일) 사우디 서북부 타북주(州)에서 진행되고 있는 삼성물산 공사 현장을 점검했습니다. 삼성물산이 참여하고 있는 사우디아라비아 스마트시티 네옴(NEOM) 산악 터널 공사 현장을 찾았는데요. 지난해 회장 취임 직후 아랍에미리트 바라카 원전 건설..."
2023.10.07.,"삼성물산, 인도네시아 시나르 마스 랜드와 '스마트시티 개발' 업무협약 체결",삼성물산 건설부문이 서울 상일동 본사에서 인도네시아 최대 부동산개발회사인 시나르 마스 랜드(Sinar Mas Land)와 인도네시아 스마트시티 개발 협력을 위한 업무협약(MOU)을 체결했다고 6일 밝혔다. 삼성물산에 따르면 이번 업무협약에는 삼성물산 오세철 대표와 시나르 마스 랜드 마이클 위자야(Michael...
2023.10.07.,[삼성그룹] 시가총액 3조7640억원 감소...삼성화재 2.16% 상승 '주목',4%)▲9위 에스원 5만7500원(0.17%)▲10위 삼성생명 7만2000원(0.14%)▲11위 삼성물산 10만4700원(0%)▲12위 제일기획 2만350원(-0.25%)▲13위 삼성전기 13만1800원(-0.53%)▲14위 삼성전자 6만6000원(-1.05%)▲15위 삼성중공업 7190원(-1.24%)▲16위 삼성SDI 48만1000원(-1.64%)▲17위 호텔신라 7만7300원(-1.65%)
2023.10.07.,"[재계-in] 사우디 네옴시티 찾은 이재용, LG家 상속 법정 공방","◆이재용 삼성전자 회장, 연휴기간 사우디·이스라엘·이집트 현장경영 1일 사우디아라비아 친환경 스마트시티 ‘네옴(NEOM)’을 찾아 삼성물산이 참여한 산악터널 공사 현장을 점검하고 임직원들을 격려. “중동은 미래 먹거리와 혁신 기술 발휘 기회로 가득 찬 보고(寶庫)”라고 강조. 네옴은 총 사업비..."
2023.10.07.,"尹 ""사우디 빈 살만 왕제사와 경제 협력·교류 강화""","이재용 삼선전자 회장은 지난 1일 사우디아라비아 네옴시티를 찾아 삼성물산이 참여한 산악터널 공사 현장을 점검하고 임직원들을 격려했다. 이 회장은 ""중동은 미래 먹거리와 혁신 기술 발휘 기회로 가득 찬 보고다""고 강조했다. 삼성물산은 네옴의 심 교통·물류 수단인 지하 철도 공사에 참여 중이다...."
2023.10.07.,평당 1억 찍은 ‘래미안 원베일리’…삼중창 파손 하자 발생,"삼성물산 관계자는 “현재 조치는 완료된 상황이고 정확한 원인은 아직 파악되지 않아 다방면으로 살펴보고 있다”며 “단순 품질 저하 유리가 시공됐을 수도 있고, 창호와 유리를 제조한 업체가 달라서 결속 과정에 문제가 있었을 수도 있고, 대량으로 유리를 옮기다 흠집이 생긴 상태였을 수도 있다”고..."
2023.10.07.,싱가포르 발주처가 선택한 'K-건설'… SOC 기술의 숨은 비결,"2021년 삼성물산 건설부문은 크로스아일랜드라인 CR112 프로젝트를 수주했다. 공사금액은 약 5000억원이다. GS건설은 2020년 철도종합시험선로 ITTC(Integrated Train Testing Centre) 프로젝트 시공사로 선정됐다. 차량, 신호, 통신 등을 사용 전 테스트할 수 있는 철도종합시험센터를 짓는다. 2021년 롯데건설은 약..."
2023.10.07.,"""新공장 건설·미래 기술 확보""…이재용, 성장 잠재력 큰 중동 '정조준'","우선 이 회장은 지난 1일에는 사우디 서북부 타북주에서 삼성물산이 참여하고 있는 친환경 스마트시티 '네옴(NEOM)' 산악터널 공사 현장을 점검했다. 스마트시티 '네옴'은 사우디의 대규모 국가 개혁 프로젝트 '비전 2030'의 일환으로 구축중인 미래형 신도시로, 삼성물산은 '네옴'의 핵심 교통·물류 수단인 지하..."
2023.10.07.,이커머스·홈쇼핑도 '포스트 추석' 겨냥 마케팅 시동,"TV라이브에서는 특별 프로그램이, 모바일에서는 자코모, 삼성물산 나이키, 쿠쿠 등 매일 3개씩 인기 브랜드를 선정해 실속있는 쇼핑이 가능하다. SK스토아는 사은품·경품·적립금·쇼핑지원금 등 다양한 혜택을 제공하는 '쇼핑의 기적' 행사를 연다. 먼저 22일까지 SK스토아 TV쇼핑을 통해 3회&30만원 이상..."
2023.10.07.,단순 '먹는' 문제가 아냐…미래 사업 떠오른 '식량'[이슈속으로],삼성물산은 인도네시아에 2만 핵타르 규모의 팜 농장을 보유하고 있다. 연 10만톤 규모의 팜 오일을 생산해 유통하는 중이다. 최근들어 식량 확보의 중요성이 갈수록 커지고 있다. 특히 코로나19 팬데믹을 거치며 글로벌 공급망 불안 상황을 겪은 이후 '식량 안보'는 시장의 주요 의제로 떠올랐다. 식량 생산의...
2023.10.08.,"복지부 “삼성물산 합병패소, 손배청구 논의 안해”",정부가 국제투자분쟁(ISDS)에서 삼성물산과 제일모직의 합병 승인과 관련해 미국계 사모펀드 엘리엇에 패소한 사건에 대해 손해배상청구 논의를 한 적이 없다고 밝혔다. 8일 복지부가 국회 보건복지위원회 소속 강은미 정의당 의원에 제출한 국정감사 자료를 통해 “국민연금공단 기금운용본부는 삼성물산...
2023.10.08.,"삼성물산, '인도네시아 스마트시티 개발' 업무협약 체결","삼성물산 건설부문(이하 삼성물산)은 지난달 26일 서울 상일동 본사에서 인도네시아 최대 부동산개발회사인 시나르 마스 랜드(Sinar Mas Land)와 인도네시아 스마트시티 개발 협력을 위한 업무협약(MOU)을 체결했다. 삼성물산 건설부문 오세철 대표, 시나르 마스 랜드 마이클 위자야 대표 (출처=삼성물산..."
2023.10.08.,[삼성그룹 주간동향] 주간 시총 14조원 감소...삼성바이오로직스 주간 상승률...,27%)▲10위 멀티캠퍼스 3만1550원(-0.32%)▲11위 삼성물산 10만4700원(-2.7%)▲12위 삼성전자 6만6000원(-3.51%)▲13위 삼성전기 13만1800원(-4.08%)▲14위 삼성엔지니어링 2만8950원(-4.3%)▲15위 삼성SDI 48만1000원(-6.05%)▲16위 삼성중공업 7190원(-8.29%)▲17위 호텔신라 7만7300원(-8.74%)
2023.10.08.,노량진 고시촌 옛말…9000가구 아파트촌 '상전벽해' 임박,여기에 더해 8개 구역 중 가장 규모가 큰 1구역은 삼성물산(028260) 건설부문의 '래미안'과 GS건설의 '자이' 맞대결이 성사될 전망이다. 1구역 조합은 다음 달 20일 입찰을 마감한 뒤 내년 1월 총회를 열고 시공사를 선정할 예정이다. 조합이 제시한 3.3㎡당 공사비는 730만원으로 시공사가 만족할 수준은...
2023.10.08.,"이마트·홈플러스·롯데마트·코스트코 휴무일, 10월 8일(일) 대형마트 영업하...",홈플러스는 1997년 9월 삼성물산에서 홈플러스 1호점인 대구점을 열었다. 홈플러스는 최초의 매장을 대구광역시에 개점하는 등 주로 영남권에 매장을 개설했다. 설립 초기 수도권에 많은 매장을 출점한 이마트와 중복을 피해 영남권에서 우세를 점했다. 2000년대 중반 수도권 지역으로 영업지점을...
2023.10.08.,"정몽규·최정우·박철희 등 기업인, 대거 국감 증인 소환…갑질·중대재해 의...","앞서 야당에서는 원전 생태계 복원 및 온실가스 배출 문제와 관련해 삼성물산 대표와 포스코 부회장 등을 증인으로 신청했지만 채택되지 않았다. 복지위, 왕가탕후루 대표·필로폰 투약 아이돌 소환 올 국정감사에도 여야 의원들은 어김없이 이색 증인들의 출석을 요구했다. 국회 보건복지위원회는 탕후루 전문..."
2023.10.08.,특별사면 받고도 약속 안 지키는 4대강 담합 건설사···사회공헌기금 9.1%만...,"건설사별로는 삼성물산이 2016년 최초 납부 시 10억원을 내고 이후 매년 3억원 혹은 3억5000만원을 내 8년간 총 30억5000만원을 냈다. 현대건설은 29억원, 대우건설은 20억4000만원을 냈다. 포스코이앤씨는 18억2000만원을 냈다. 포스코이앤씨는 올해 말 추가로 기금을 낼 예정이다. GS건설이 16억9000만원..."
2023.10.08.,[국감자료] 최근 5년간 건설현장 산재 2배 늘어,"산재인정 건수가 가장 많았던 10개 건설사는 ▲GS건설(1915건) ▲대우건설(1552건) ▲현대건설(957건) ▲삼성물산(941건) ▲DLE&C(920건) ▲SK에코플랜트(899건) ▲롯데건설(855건) ▲한화건설(816건) ▲계룡건설산업(649건) ▲포스코건설(491건)이다. 민홍철 의원은 ""공공과 민간 모두 건설현장에서의..."
