날짜,제목,내용
2023.09.19.,"[19일 투자주체 매매동향] 삼성전자, 기관 매물 압박에 7만원 '붕괴'","10위 HD현대일렉트릭 45억원(6만주), 11위 롯데케미칼 43억원(3만주), 12위 KCC 43억원(2만주), 13위 롯데쇼핑 43억원(6만주), 14위 한미약품 34억원(1만주), 15위 오리온 33억원(3만주), 16위 HD현대인프라코어 32억원(28만주), 17위 현대해상 32억원(9만주), 18위 SK가스 28억원(2만주), 19위 CJ 27억원..."
2023.09.19.,"[종합] 코스피, FOMC 앞두고 외국인 선물 매도 확대…2559포인트 약보합세 마...","시가총액 상위 종목 중에서는 두산에너빌리티(5.17%), 금호석유(5.02%), 한전기술(4.95%), HD현대일렉트릭(3.48%), 오리온(2.87%), SK스퀘어(2.51%) 등이 강세였다. 코스모신소재(-8.54%), LG화학(-3.66%), 포스코퓨처엠(-3.41%), 넷마블(-3.27%), 아모레G(-2.57%) 등은 약세를 보였다. 코스닥지수는 전 거래일 대비..."
2023.09.19.,"코스피, FOMC 경계 심리 속 기관 대량 매도에 이틀째 약세…외인 삼성전자·S...","(46억원), HD현대일렉트릭(45억원), 심텍(45억원), 롯데케미칼(43억원), KCC(43억원), 롯데쇼핑(43억원), 네오위즈(35억원), 한미약품(34억원) 등이다.또한 기관 순매도 상위 종목은 삼성전자(1,839억원), SK이노베이션(414억원), 삼성SDI(402억원), 포스코퓨처엠(311억원), SK하이닉스(247억원)..."
2023.09.20.,리더스 아카데미 10기 2학기 2강 조석 HD현대일렉트릭 대표이사,지난 19일 전북일보사에서 열린 리더스 아카데미 강연에 나선 조석 HD현대일렉트릭 대표이사. 사진=오세림 기자 “관성적인 답습으로는 혁신을 이룰 수 없습니다. 세계적인 기업들을 조사하고 객관적 사실 근거에 따라 조직 결정과 경영을 해야 성공합니다.” 전북일보 리더스 아카데미 제10기 2학기 2강이 지난...
2023.09.20.,[데이터 뉴스룸] 에너지 업체 50곳 중 28곳 영업적자 기록…LS일렉트릭·HD현...,"조사 대상 에너지 업체 중에서는 한국전력공사(한국전력)이 7조 원대로 영업손실 금액이 가장 컸고, 엘에스일렉트릭과 HD현대일렉트릭은 1년 새 500억 원 넘게 영업이익이 증가해 대조를 보였다. 이 같은 내용은 본지가 '국내 주요 에너지 업체 50곳의 2022년 2분기 대비 2023년 2분기 매출 상위..."
2023.09.20.,[기획]삼성·SK·현대차 등 10대그룹 사우디 총출동...네옴시티 협력 확대,HD현대의 전력기기 및 에너지솔루션 계열사인 HD현대일렉트릭도 네옴시티 프로젝트 내 변전소 구축에 힘을 보탠다. 네이버의 네옴시티 수주도 관심사다. 사우디는 한국형 스마트시티에 대한 관심이 높은 국가 중 하나로 지목된다. 현대차그룹의 스마트시티 솔루션 역시 기대감을 키우는 요소다. 현대차그룹은...
2023.09.20.,'잘 나가는' 조선·방산기업들 하반기 수백명 채용,"HD한국조선해양, HD현대중공업, 현대미포조선, 현대삼호중공업, HD현대글로벌서비스, HD현대일렉트릭 등이다. 채용 인원은 500명 정도다. 채용 직무는 영업·설계·생산관리·생산지원·안전환경·정보통신기술(ICT)·인공지능(AI)·경영지원 및 연구개발 분야다. HD현대중공업 등 HD현대그룹의 설계, 연구개발..."
2023.09.20.,"[종합] 코스피, 0.02% 오른 2559.74 마감…개인·기관 매수에 강보합","두산에너빌리티(-4.69%), HD현대일렉트릭(-4.30%), 유한양행(-4.23%), HD현대(-3.57%) 등은 내렸다. 코스닥 지수는 전 거래일 대비 1.17포인트(0.13%) 내린 882.72에 장을 마감했다. 개인은 1691억 원 순매수 했고, 외국인과 기관은 각각 1104억 원, 328억 원 순매도했다. 시총 상위 종목에선 에코프로(7...."
2023.09.20.,"""같이 잡읍시다. 네옴시티!""…이재용 정의선 등 재계, 수주 총력전","이후 HD현대인프라코어는 사우디아라비아 네옴시티 등에 공급할 디벨론(DEVELON) 굴착기·휠로더 131대에 대한 계약을 체결했고, HD현대일렉트릭은 네옴시티 내 전력 수급을 위해 지어지는 변전소에 678억원 규모의 전력기기 공급을 약속했다. 재계 관계자는 “최근 사우디와 우리 정부 간의 만남이 계속되고..."
2023.09.20.,'K-원전' 기대감에 원전 ETF 뜬다,"국내 기업 중에서는 두산에너빌리티(11.83%), 현대건설(4.19%), HD현대일렉트릭(2.35%) 등 원전 건설업체와 전력기기 제조업체가 편입됐다. 해외 기업 중에서는 세계 최대 우라늄 생산기업인 카메코(25.82%), 원전 기자재 생산기업인 BWX테크놀로지(20.55%), 우라늄 채굴 기업인 넥스젠에너지(6.49%)와..."
2023.09.20.,"[종합] 코스피, 0.23% 내린 2553.40…외인·기관 매도에 약보합","유한양행(-4.99%), 한미약품(-4.53%), 두산에너빌리티(-4.36%), HD현대일렉트릭(-3.90%) 등은 약세다. 코스닥 지수는 전 거래일 대비 6.28포인트(0.71%) 내린 877.61을 나타내고 있다. 개인은 2431억 원 순매수하고 있고, 외국인과 기관은 각각 1435억 원, 758억 원 순매도하고 있다. 시총 상위 종목에선..."
2023.09.20.,보성파워텍 주가 훨훨...한국 전기장비 시장 점유율 촉각,전기장비 관련주인 효성중공업 비츠로테크 HD현대일렉트릭 이비테크 LS 가온전선 제룡산업 비나텍 선도전기 이화전기 범한퓨얼셀 세명전기 광명전기 일진전기 일질홀딩스 SK시그넷 대원전선우 피앤씨테크 대한전선 보성파워텍 지엔씨에너지 대원전선 서전기전 지투파워 제일전기공업 등도 들썩이고 있다....
2023.09.21.,"""분산투자 통했다""…원전 ETF 수익률 상위 '싹쓸이'","HANARO 원자력iSelect ETF는 20일 기준 두산에너빌리티(034020)(13.24%)뿐 아니라 LS 일렉트릭(LS ELECTRIC(010120), 11.98%), HD현대일렉트릭(267260)(11.59%) 등 전력 인프라 관련 종목을 담고 있다. ACE 원자력테마딥서치 ETF 역시 두 종목을 비중 있게 편입했다. 전력 인프라는 생산한 전력을 사용처로 보내야 하는..."
2023.09.22.,"[한국의 CFO]'턴어라운드' 기대감, 그룹 고배당 기조 동참하나 I HD현대중공업...","이밖에 HD현대가 직접 지분을 보유하고 있는 HD현대일렉트릭과 HD현대글로벌서비스가 지난해 배당을 추진했다. 회복세에 들어선 조선업 부문 계열사들은 시간이 필요하다. 중간지주사인 HD한국조선해양와 HD현대중공업, 현대미포조선은 배당을 실시하지 못하는 형편이다. 다만 현대삼호중공업은..."
2023.09.23.,제룡전기 주가 다시 뜨거워질 준비?...외국인 vs 기관 매매패턴 주목,전기장비 관련주인 효성중공업 비츠로테크 HD현대일렉트릭 이비테크 LS 가온전선 제룡산업 비나텍 선도전기 이화전기 범한퓨얼셀 세명전기 광명전기 일진전기 일질홀딩스 SK시그넷 대원전선우 피앤씨테크 대한전선 보성파워텍 지엔씨에너지 대원전선 서전기전 지투파워 제일전기공업 등에도 매수 입질이...
2023.09.25.,"HD현대일렉트릭, 전북 해상풍력 활성화 나선다","HD현대일렉·전라북도·군산시 3자 협약 2026년까지 풍력터빈 공장 설립하기로 HD현대일렉트릭이 전라북도 해상풍력 사업에 속도를 높이고 나섰다. 2026년까지 풍력터빈 공장 설립을 추진하며 지역경제 활성화에도 팔을 걷어붙였다. 25일 HD현대일렉트릭은 전라북도, 군산시와 ‘전북 해상풍력..."
2023.09.25.,"HD현대일렉트릭, 전북도·군산시와 해상풍력 사업 협력",HD현대일렉트릭이 전라북도 및 군산시와 손잡고 전북도 해상풍력 사업 활성화를 위한 협력에 나선다. HD현대일렉트릭은 25일 전라북도청에서 조석 HD현대일렉트릭 사장과 김관영 전라북도지사 등이 참석한 가운데 전북도·군산시와 전라북도 해상풍력 및 신재생에너지 발전단지 조성 협력을 위한 3자...
2023.09.25.,"HD현대일렉트릭, 전북도·군산시와 해상풍력 사업 '맞손'","©AP신문(AP뉴스)/ 이미지 제공 = HD현대 ▲(왼쪽부터) 하운석 GE 베르노바 오프쇼어 윈드 코리아 대표, 조석 HD현대일렉트릭 사장, 김관영 전북도지사, 강임준 군산시장, 오택림 전북도청 미래산업국장이 25일 전북도청에서 진행된 업무협약식에 참석해 기념촬영을 하고 있다. HD현대의 전력기기 및..."
2023.09.25.,"HD현대일렉트릭, 군산에 해상풍력단지 조성","HD현대의 전력기기 및 에너지솔루션 계열사인 HD현대일렉트릭이 전라북도 및 군산시와 손잡고 전북도 해상풍력 사업 활성화를 위한 협력에 나선다.HD현대일렉트릭은 25일 전라북도청에서 조석 HD현대일렉트릭 사장과 김관영 전라북도지사, 강임준 군산시장, 하운식 GE 베르노바 오프쇼어 윈드 코리아(GE..."
2023.09.25.,"HD현대일렉트릭, 전북도·군산시와 신재생에너지 발전단지 조성 MOU 체결","HD현대일렉트릭이 25일(월) 전북도청에서 전북도, 군산시와 전라북도 해상풍력 및 신재생 에너지 협력을 위한 3자 업무협약(MOU)을 체결 후 기념 촬영 사진 = HD현대 ［월요신문=전지환 기자］ HD현대일렉트릭은 전라북도, 군산시와 전라북도 해상풍력 및 신재생에너지 발전단지 조성 협력을 위한 3자..."
2023.09.25.,"HD현대일렉트릭, 전북도 해상풍력사업 활성화 위해 지자체와 맞손","HD현대일렉트릭이 전라북도 및 군산시와 손잡고 전북도 해상풍력 사업 활성화를 위한 협력에 나선다. HD현대일렉트릭은 25일 전라북도청에서 주요 관계자들이 참석한 가운데 전북도, 군산시와 전라북도 해상풍력 및 신재생에너지 발전단지 조성 협력을 위한 3자 업무협약을 체결했다고 밝혔다. 이번 협약에..."
2023.09.25.,"HD현대일렉트릭, 전북도·군산시와 '해상풍력' 사업 '맞손'","HD현대일렉트릭은 25일 전라북도청에서 조석 HD현대일렉트릭 사장과 김관영 전라북도지사, 강임준 군산시장, 하운식 GE 베르노바 오프쇼어 윈드 코리아(GE Vernova's Offshore Wind Korea) 사장 등 주요 관계자들이 참석한 가운데 전북도, 군산시와 전라북도 해상풍력 및 신재생에너지 발전단지 조성 협력을 위한..."
2023.09.25.,"HD현대일렉트릭, 전라북도·군산시와 해상풍력 사업 활성화 맞손","HD현대일렉트릭이 전라북도·군산시와 협력해 전라북도 해상풍력 사업 활성화에 나선다. HD현대일렉트릭은 25일 전라북도청에서 조석 HD현대일렉트릭 사장과 김관영 전라북도지사, 강임준 군산시청, 하운식 GE 베르노바 오프쇼어 윈드 코리아 사장 등 주요 관계자들이 참석한 가운데 전라북도, 군산시와..."
2023.09.25.,"HD현대일렉트릭, 전북도·군산시와 해상풍력 사업 협력","HD현대일렉트릭이 25일(월) 전북도청에서 전북도, 군산시와 전라북도 해상풍력 및 신재생 에너지 협력을 위한 3자 업무협약(MOU)을 체결 후 기념 촬영 사진, 왼쪽부터 하운석 GE 베르노바 오프쇼어 윈드 코리아 대표, 조석 HD현대일렉트릭 사장, 김관영 전북도지사, 강임준 군산시장, 오택림 전북도청..."
2023.09.25.,"전북도, 군산시·현대일렉트릭과 해상풍력 협력 맞손","전라북도 해상풍력과 신재생에너지 분야 발전 단지 조성 협력을 위해 전북도와 군산시, HD현대일렉트릭이 맞손을 잡았다. 25일 전북도청에서 김관영 도지사, 강임준 군산시장, 조석 현대일렉트릭 대표, 하운식 GE 베르노바 오프쇼어윈드 코리아 사장 등이 참석한 업무협약을 체결했다. 이번 협약은..."
2023.09.26.,"HD현대일렉트릭, '해상풍력' 영토 확장… 에너지 대전환 공략",정부의 친환경 정책 강화에 따라 HD현대일렉트릭이 해상풍력 사업 확장에 나선다. 26일 제10차 전력수급기본계획에 따르면 정부는 2036년까지 국내 해상풍력 설비 보급을 26.7기가와트(GW)로 확대한다. 이는 2021년 대비 20배 증가한 규모다. HD현대일렉트릭은 전라북도 및 군산시와 해상풍력 사업을...
2023.09.26.,"[이호 기자의 마켓ON]A급 HD현대일렉트릭, 최대 340억 원 규모 회사채 발행",올 4월 회사채 수요 예측에서 좋은 성과를 거둔 HD현대일렉트릭이 최대 340억 원 규모의 회사채를 발행한다. 26일 투자은행(IB) 업계에 따르면 HD현대일렉트릭은 2년물과 3년물로 250억 원 규모의 회사채 발행을 추진하고 있다. 수요 예측 결과에 따라 최대 340억 원의 증액 발행 가능성도 있다. 다음 달...
2023.09.26.,"HD현대일렉트릭, 전북도·군산시와 해상풍력 사업 협력","HD현대일렉트릭이 25일(월) 전북도청에서 전북도, 군산시와 전라북도 해상풍력 및 신재생 에너지 협력을 위한 3자 업무협약(MOU)을 체결 후 기념 촬영 사진, 왼쪽부터 하운석 GE 베르노바 오프쇼어 윈드 코리아 대표, 조석 HD현대일렉트릭 사장, 김관영 전북도지사, 강임준 군산시장, 오택림 전북도청..."
2023.09.26.,"HD현대일렉트릭, 전북도·군산시와 해상풍력 사업 협력","HD현대의 전력기기 및 에너지솔루션 계열사인 HD현대일렉트릭이 전라북도 및 군산시와 손잡고 전북도 해상풍력 사업 활성화를 위한 협력에 나섭니다. HD현대일렉트릭은 25일 전라북도청에서 조석 HD현대일렉트릭 사장과 김관영 전라북도지사, 강임준 군산시장, 하운식 GE 베르노바 오프쇼어 윈드 코리아..."
2023.09.26.,"HD현대일렉트릭, 전북도·군산시와 해상풍력 사업 협력 업무협약",HD현대일렉트릭은 25일 전라북도청에서 조석 HD현대일렉트릭 사장과 김관영 전라북도지사 등이 참석한 가운데 전북도·군산시와 전라북도 해상풍력 및 신재생에너지 발전단지 조성 협력을 위한 3자 업무협약을 체결했다고 밝혔다. 협약에 따라 HD현대일렉트릭은 군산 지역 항만과 산업단지를 대상으로...
2023.09.26.,"현대·GE, 전북 해상풍력 발전단지 사업 참여 (전주)","지난 25일 전라북도는 HD현대일렉트릭 그리고 GE 코리아와 신재생에너지 협력을 위한 협약을 맺었습니다. 협약에 따라 이들 기업은 오는 2026년까지 1천억 원을 공동 투자해 풍력터빈 공장을 지을 계획입니다. [조석/HD현대일렉트릭 사장] ""앞으로 탄소중립 시대에 대용량의 전력을 생산할 수 있는 거의 유일한..."
2023.09.26.,"삼성 ""3천억 투자"", 현대 ""1천억 공동투자""...대기업들 모처럼 전북 투자협약...","여기에 HD현대일렉트릭도 전북지역 해상풍력사업에 1,000억원을 공동 투자하겠다는 협약식이 이뤄져 모처럼 대기업들의 전북 투자에 물꼬가 트이게 됐다는 지적이 나오는 반면, 투자유치 협약서가 언제 또 백지와 또는 철회될지 모르는 만큼 신중에 신중을 기해야 할 것이란 우려가 조심스럽게 나오고 있다...."
2023.09.26.,‘네옴시티는 시작일 뿐’…‘제2 중동 붐’ 올라탄 한국 기업들,"HD현대일렉트릭은 최근 사우디아라비아 송·변전 건설 전문 기업 알 지하즈와 678억원 규모의 전력 기기 공급 계약을 체결했다. 네옴시티 내 안정적인 전력 수급을 위해 알 지하즈가 사우디아라비아 북부 지역에 새롭게 구축하는 마운틴 변전소용 제품으로, HD현대일렉트릭은 변전소 구성에 필요한 초고압..."
2023.09.26.,"잇단 대기업 투자, 실질 투자로 이어져야","HD현대일렉트릭도 내년 전북도가 공모 예정인 1.2GW 해상풍력단지 개발 사업 참여를 시작으로 2026년까지 1천억원을 GE베르노바 오프쇼어윈드코리아와 공동투자, 군산시내에 풍력터빈 공장을 설립할 계획이다. 이번 삼성의 물류센터 조성 투자로 500여명의 직·간접 고용효과가 생길 것으로 기대하고 있다...."
2023.09.26.,[9월27일자] 비즈니스포스트 아침의 주요기사,"이유 ● HD현대일렉트릭 해상풍력에서 '일석이조' 노려, 조석 친환경 성장동력 장착 ● 추석 황금연휴 뭐볼까, 영화 '천박사'부터 드라마 '무빙' 예능 '데블스플랜'까지 ● 포드 중국 CATL과 짓는 배터리공장 건설 중단, SK온 존재감 더 커진다 ● LG그룹 구광모 추석 앞두고 사장단 워크숍, 'ABC 신사업' 중장기..."
2023.09.27.,[이호 기자의 마켓ON]HD현대일렉트릭에 이어 HD현대중공업도 최대 2000억 원 ...,HD현대일렉트릭도 다음달 19일 340억 원 규모의 회사채 발행을 앞두고 있다. HD현대중공업의 일반 공모 회사채 발행은 올해 4월 이후 6개월 만이다. 수요예측 당시 총 1000억 원 모집에 6180억 원의 자금이 몰려 2000억 원으로 증액발행했다. HD현대중공업은 2019년 6월 HD한국조선해양(옛 현대중공업)에서...
2023.09.27.,"굴뚝산업 새 먹거리 된 '해상풍력'…""너도나도 진출""","HD현대중공업은 자회사 HD현대일렉트릭을 통해 해상풍력 사업에 속도를 내고 있다. 전라북도와 군산시는 서남권 및 군산 앞바다에서 각 2.4GW, 1.6GW 규모의 해상풍력발전단지 조성 사업을 지자체 주도로 추진 중이다. 사업은 한국 정부의 친환경 정책 강화에 따라 계속 확대되고 이다. 최근 HD현대일렉트릭은..."
2023.09.27.,유가 고공행진에 에너지 관련 주식과 펀드에 '투심' 쏠려,"KBSTAR 글로벌원자력iSelect ETF는 우라늄 최대 채굴기업인 캐나다의 카메코를 비롯해 한국 두산에너빌리티와 HD현대일렉트릭 등이 편입된 ETF다. 금정섭 KB자산운용 ETF마케팅본부장은 ""원자력발전 산업 부각으로 우라늄 수요가 늘고 파운드당 우라늄 가격도 연초 이후 30% 이상 올랐다""고 설명했다...."
2023.09.27.,제룡산업 주가 흥얼흥얼...향후 실적개선 기대,전력설비 관련주인 일진전기 제룡전기 HD현대일렉트릭 효성중공업 가온전선 비츠로시스 서전기전 제일전기공업 대한전선 지투파워 피앤씨테크 광명전기 보성파워텍 대원전선 비츠로테크 한전산업 세명전기 LS 두산에너빌리티 금화피에스시 에이루트 한국전력 등에도 매수세가 몰리고 있다.
2023.09.27.,[데이터 뉴스룸] 에너지 업체 50곳 1년 새 직원수 3000명 이상 증가…LG에너지...,이어 고용 TOP 10에는 ▲3위 LG에너지솔루션(1만 1793명) ▲4위 한국가스공사(4180명) ▲5위 신흥에스이씨(3361명) ▲6위 효성중공업(3194명) ▲7위 엘에스일렉트릭(3145명) ▲8위 포스코퓨처엠(2813명) ▲9위 지역난방공사(2137명) ▲10위 HD현대일렉트릭(2115명) 순으로 고용 인원이 많았다. [자료=에너지...
2023.09.28.,"변압기 '슈퍼 싸이클'···HD현대·효성·LS, 수주잔고만 10조","HD현대일렉트릭의 전력 변압기. / 사진=HD현대일렉트릭 최근 북미 시장에서 산업용 변압기 교체 수요가 폭발적으로 늘어나면서 국내 전련기기업계가 호황을 누리고 있다. 관련 설비를 생산하는 LS일렉트릭, HD현대일렉트릭, 효성중공업의 올해 상반기 수출 규모가 대폭 늘어난 가운데 하반기에도 실적..."
2023.09.30.,"HD현대일렉트릭, 해상풍력 사업 드라이브","HD현대일렉트릭이 신재생에너지 분야에서 주목받고 있는 해상풍력 사업에 드라이브를 걸고 있다. 30일 업계에 따르면 HD현대일렉트릭은 지난 25일 전라북도청에서 조석 HD현대일렉트릭 사장과 김관영 전라북도지사, 강임준 군산시장, 하운식 GE 베르노바 오프쇼어 윈드 코리아 사장 등 주요 관계자들이..."
2023.10.02.,에이루트 주가 '꽃바람'...주문용 태블릿 신제품 '에스패드' 인기몰이,전력설비 관련주인 일진전기 제룡전기 HD현대일렉트릭 효성중공업 가온전선 비츠로시스 서전기전 제일전기공업 대한전선 지투파워 피앤씨테크 광명전기 보성파워텍 대원전선 비츠로테크 한전산업 세명전기 LS 두산에너빌리티 금화피에스시 에이루트 한국전력 등에도 강한 입질이 이어지고 있다.
2023.10.03.,"HD현대일렉트릭, 보폭 넓히는 해상풍력 신사업",HD현대일렉트릭이 지난해 새롭게 진출한 해상풍력발전 사업에 공을 들이고 있다. 오랜 경영난에서 탈출한 이후 추진하는 사업 다각화 전략의 일환이다. 정부의 친환경 정책 강화에 발맞춰 신재생에너지 사업 포트폴리오를 확장하고 있다. 특히 해상풍력 사업은 기존 육상풍력 터빈을 제조했던 경험을...
2023.10.04.,"""HD현대일렉트릭, 선순위 무보증사채 'A-(안정적)'""...나신평","나이스신용평가(이하 나신평, 대표이사 김명수)가 지난달 27일 HD현대일렉트릭(대표이사 조석)의 선순위 무보증사채 신용등급을 'A-(안정적)'로 신규평가했다. 나신평은 HD현대일렉트릭의 다변화 된 해외 매출처를 바탕으로 사업기반이 확대되고 있고, 수주잔고의 양적·질적 향상으로 수익성 개선 추세인 점을..."
2023.10.04.,[Who Is ?] 조영철 HD현대사이트솔루션 및 HD현대인프라코어 대표이사 사장,"HD현대는 산하에 HD한국조선해양(지분 35.05%), 현대오일뱅크(73.85%), HD현대사이트솔루션(100.0%), HD현대미래파트너스(100%), 현대일렉트릭앤에너지시스템(37.22%), 현대글로벌서비스(62.0%), HD현대로보틱스(90.0%), 아비커스(100%)를 두고 있다. 정몽준 아산사회복지재단 이사장(26,60%)과 정기선 HD현대 사장(5.26..."
2023.10.04.,"[인터뷰] 김용구 삼성證 수석연구위원 “美금리·韓수출, 4Q 증시 변수”","주목되는 섹터(및 종목)로는 반도체(SK하이닉스), 2차전지(삼성SDI), 조선·기계(HD현대중공업, HD현대일렉트릭), 보험(삼성생명)을 꼽았다. 주가 및 밸류에이션은 낙폭과대이지만, 실적은 점진적 회복 기조가 이어질 것으로 보기 때문이다.삼성전자 목표주가는 9만원을 제시했다. 4분기 바텀피싱(저점매수) 가능..."
2023.10.05.,"HD현대, 회사채 '빅이슈어'로 재부각…작년보다 세배 육박",이달 HD현대일렉트릭과 HD현대중공업이 250억원과 1천억원의 회사채 발행을 추진하는 만큼 올해 회사채 발행 규모는 작년보다 세배에 육박하는 수준이 될 전망이다. HD현대일렉트릭과 HD현대중공업은 올 2분기에 회사채를 찍으면서 흥행에 성공한 바 있다. 앞서 HD현대일렉트릭은 지난 5월 총...
2023.10.05.,[오후의 쟁점] 숫자로 말한다 '자동차' / 수요가 넘친다 'ESS',""" 자동차주 탑픽 : 기아 ▶쟁점#2 : ESS ""단기 모멘텀 부재… 필요한 성장 동력은?” ESS 관련주 탑픽 : 효성중공업 - 매수가 150,000원 / 목표가 200,000원 / 손절가 130,000원 * HD현대일렉트릭(267260) +30.23% 목표가 달성 (최고가 기준) ▶쟁점#3 : 두산로보틱스""끝판왕의 화려한 데뷔… 그런데..."
2023.10.05.,"""코스피200 정기변경, 편입 후보 종목 7개…리밸런싱 효과 고려해야""<유안타證...","고경범 유안타증권 연구원은 5일 보고서를 내고 ""이번 정기변경에서 소재 산업군 편입 후보군은 영풍제지(006740)와 TCC스틸(002710), 삼아알미늄(006110)""이라며 ""자유소비재에선 영원무역홀딩스(009970)와 KG모빌리티(003620), 산업재는 HD현대일렉트릭(267260), 건강관리에선 덴티움(145720) 등이 후보군""이라고..."
2023.10.05.,"[이넷뉴스 브랜드평판] 두산에너빌리티, 전력설비 브랜드평판 1위···한전·...","전력설비 상장기업 브랜드평판 2023년 10월 빅데이터 분석 순위는 두산에너빌리티, 한국전력, 대한전선, 한전KPS, LS, LS ELECTRIC, LS전선아시아, 효성중공업, 이화전기, 일진전기, 한전산업, HD현대일렉트릭, 비츠로테크, 보성파워텍, 지투파워, 제룡전기 , 광명전기, 대원전선, 제일전기공업..."
2023.10.06.,"HD현대일렉트릭, 북미와 중동지역 수주 증가에 목표주가 유지",HD현대일렉트릭은 북미와 중동시장의 호조로 수주 증가가 2024년에도 이어질 것으로 전망돼 목표주가가 유지됐다. 신한투자증권은 HD현대일렉트릭이 북미에서 아직 투자를 지속하고 있고 중동도 발주가 늘어나며 이라크와 우크라이나의 재건 수요도 있고 국내 한전 교체수요도 밀려있는 상태이어서...
2023.10.06.,"‘수주 행진’ HD현대일렉트릭, 글로벌 수요 확대에 신용등급 상향",뉴데일리 도다솔 기자 = HD현대일렉트릭의 신용등급 전망이 상향됐다. 6일 업계에 따르면 한국기업평가는 전날 HD현대일렉트릭의 등급 전망을 ‘안정적’에서 ‘긍정적’으로 높였다. 신용등급은 ‘A-’로 유지했다. 한기평의 이번 등급 전망 조정은 2021년 5월 ‘부정적’에서 ‘안정적’으로 올라선...
2023.10.06.,"HD현대일렉트릭, 美 공략 시동…월드와이드 일렉트릭과 독점 관계 종료",독점→비독점 유통 파트너십 변경 미국 내 판매처 다변화 전략 일환 HD현대일렉트릭이 미국 저전압 전동기 시장 공략에 나선다. 현지 부품사 '월드와이드 일렉트릭(World Electric)'과의 독점 파트너십을 청산하고 자체 유통망을 넓힌다. 6일 HD현대일렉트릭에 따르면 회사는 최근 월드와이드 일렉트릭과의...
2023.10.06.,"다올證 “HD현대일렉, KG모빌리티 등 코스피200 편입 전망”","다올투자증권은 코스피200 편입 가능 종목으로 HD현대일렉트릭, KG모빌리티, 덴티움, 삼아알미늄, 영풍제지, TCC스틸, 영원무역홀딩스 등을 꼽았다. 반대로 태광산업, 보령, 한섬, 현대홈쇼핑, 쿠쿠홈시스, 지누스, HDC현대산업개발은 코스피200에서 빠질 수 있다고 평가했다. 다올투자증권은 또 코스닥150에..."
2023.10.06.,"""코스피200, HD현대일렉·KG모빌리티 등 7종목 편입 전망""-다올證","남아란 다올투자증권 연구원은 ""12월 9일 코스피200 정기변경 심사 결과가 다음달 중순~말일 사이 발표될 예정""이라며 ""HD현대일렉트릭, KG모빌리티, 덴티움, 삼아알미늄, 영풍제지, TCC스틸, 영원무역홀딩스 등 총 7종목이 코스피200 편입 가능하다""고 분석했다. 편출 가능 종목은 태광산업, 보령, 한섬..."
2023.10.06.,"""루닛·파두, 12월 정기변경 시 코스닥150 편입 예상""",코스피200 편입 가능 종목은 HD현대일렉트릭(267260) KG모빌리티(003620) 덴티움(145720) 삼아알미늄(006110) 영풍제지(006740) TCC스틸(002710) 영원무역홀딩스(009970) 등 7종목으로 봤다. 반면 편출 가능 종목은 태광산업(003240) 보령(003850) 한섬(020000) 현대홈쇼핑(057050) 쿠쿠홈시스(284740) 지누스...
2023.10.06.,[2023 한국전기산업대전·한국발전산업전]② 김성칠 한국전기산업진흥회 상근...,"예년과 달리 국내 전기업계를 리딩하는 대기업이 대거 참가하는 가운데 특히 LS일렉트릭(플래티넘)을 비롯해 HD현대일렉트릭, 효성중공업, LS전선, 대한전선, 가온전선, 우진기전(이상 골드), 한국원전수출산업협회(특별) 등은 스폰서십을 통해 전시회를 후원한다. 김성칠 상근부회장은 ""이번 전시회가 역대..."
2023.10.06.,"[2023 한국전기산업대전·한국발전산업전]①, 역대 최대 규모··· 전력기자...","국내 전기업계를 리딩하는 대기업이 대거 참가하는 가운데, 특히 LS일렉트릭(플래티넘)을 비롯해 HD현대일렉트릭, 효성중공업, LS전선, 대한전선, 가온전선, 우진기전(이상 골드) 등은 스폰서십을 통해 전시회를 특별 후원한다. 올해 전시회는 코리아스마트그리드엑스포를 포함해 총 참가업체 300여개..."
2023.10.08.,"현대일렉트릭, 신용등급 전망 상향…HD현대 그룹 '긍정적'만 줄줄이 5곳 청신...","그룹 내 핵심 계열사인 HD현대중공업, 현대삼호중공업, HD현대인프라코어, HD현대건설기계에 이어 HD현대일렉트릭까지 총 5곳이 '긍정적' 신용전망을 부여받으면서다. '긍정적' 전망은 빠르면 추후 6개월 이내 신용등급이 상향될 가능성이 높다는 의미다. 8일 신용평가업계에 따르면 한국기업평가는 5일..."
2023.10.09.,"HD현대일렉트릭, 내일도 '맑음' [넘버스]","전력기업인 HD현대일렉트릭의 신용등급 전망이 상향됐다. 글로벌 각국에서 고압차단기 주문이 늘어난 가운데, 실적을 기반으로 현금 유입이 늘어날 것이란 분석이다. 9일 신용등급 업계에 따르면 한국기업평가는 최근 HD현대일렉트릭의 신용등급을 'A-'로 유지하고 전망을 '안정적(Stable)'에서 '긍정적..."
2023.10.09.,"경북기계공고, HD현대일렉트릭 5명 합격 '전국 최다'",경북기계공고가 지난달 25일 HD현대일렉트릭(주) 고졸 채용 전형에서 5명의 최종 합격자를 배출했다. /경북기계공고 제공 경북기계공고가 HD현대일렉트릭(주)에 전국 최다 합격자를 배출했다. 경북기계공업고등학교는 지난달 25일 HD현대일렉트릭(주) 고졸 채용 전형에서 5명의 최종 합격자를 배출했다고 9일...
