날짜,제목,내용
2023.08.14.,"한국전력, 3Q부터 흑자전환…실적 개선 순항-메리츠","메리츠증권은 14일 한국전력(015760)에 대해 연내 요금 인상 이벤트는 제한적이지만, 폭염과 석탄 가격 하락에 힘입어 하반기 실적 개선이 두드러질 것으로 전망했다. 이에 투자의견 ‘매수’, 목표주가 2만8000원을 유지했다. 상승여력은 47.7%이며, 전거래일 종가는 1만8960원이다. 문경원 메리츠증권..."
2023.08.14.,"한국전력, 상반기 영업적자 8조4500억원... 누적적자 47조원","한국전력공사 [뉴스1] 한국전력이 올해 상반기(1～6월) 매출액은 41조2165억원, 영업 비용은 49조6665억원을 기록하면서 8조4500억원의 영업손실을 냈습니다. 영업손실이 지난해 같은 기간과 비교해 5조8533억 원 감소한 규모입니다. 매출액은 요금 조정 등으로 9조2244억원 증가, 영업 비용은 연료비·전력..."
2023.08.14.,"[특징주] 한국전력, 2분기 실적 기대치 부합에도 주가 나흘째 내림세",한국전력은 올해 2분기 실적이 시장 컨센서스에 부합하고 2분기 적자를 마지막으로 당분간 흑자 기조를 유지할 것으로 전망되지만 주가는 나흘째 내림세를 보이고 있습니다. 한국전력의 주가는 14일 오전 9시 20분 현재 전일보다 20원(0.11%) 내린 1만8940원에 매매되고 있습니다. 하나증권은 한국전력의...
2023.08.14.,"""한국전력, 내년 4월 총선 이후 2025년까지 의미 있는 수준 요금인상 가능성 ...","이베스트투자증권은 14일 한국전력에 대해 2분기 실적은 영업손익과 적자 규모가 대폭 축소하면 시장 기대치에 부합했다고 전했다. 성종화 이베스트투자증권 연구원은 ""한국전력의 2분기 연결기준 매출액은 전년 동기대비 26% 늘어난 19조6225억원, 영업이익은 -2조2724억원으로 영업손익은 적자규모가 대폭..."
2023.08.14.,[안전은 우리가 먼저 ④] 광주 안전 으뜸기업 한국전력에서의 1일 인턴 체험기,"이번에는 광주 안전문화 실천추진단이 나섰습니다! 광주 안전문화 실천추진단에 속해 있는 한국전력 광주전남본부에서 안전 결의대회가 열렸는데요, 안전을 외치며 다짐하는 그 뜨거운 열기 속으로 함께 가보시죠!"
2023.08.14.,"""한국전력, 단기 흑자전환 모멘텀 부각 가능…원가 상승 부담은 지켜볼 부분""","하나증권은 14일 한국전력에 대해 이제부터는 흑자를 기록하겠지만, 유가 강세는 걱정이라고 전했다. 유재선 하나증권 연구원은 ""한국전력의 2분기 실적은 시장 컨센서스에 부합했다""며 ""기저발전 이용률이 전년대비 하락하면서 구입비가 증가했지만 전력도매가격(SMP)이 높지 않은 상황에서 꾸준히 상승한..."
2023.08.15.,"7월 전력 정산단가 5.2% 상승…한전, 다시 역마진 구조되나",한국전력이 역마진 구조가 해소되면서 3분기에는 흑자전환하는 것 아니냐는 기대가 나오던 중 지난달 정산단가가 전년 동월 대비 5%대 상승했다. 최근 글로벌 액화천연가스(LNG) 가격도 인상된 만큼 다시 역마진 구조가 되는 것 아닌지 주목된다. 15일 전력거래소가 발표한 지난 전력시장 운영실적에...
2023.08.15.,"3분기 흑자 기대 한전, 다시 오르는 전력도매가격에 숨 돌리기도 '잠깐' 전망",한국전력공사가 올해 2분기에 영업손실을 크게 줄인 데 이어 3분기에는 영업이익이 흑자로 전환할 것이라는 전망이 유력해졌다. 다만 현재 에너지 원가의 흐름을 고려하면 4분기 이후에도 한전이 실적 회복 흐름을 이어갈 수 있을지는 불투명해 보인다. 한국전력공사 본사의 모습. 15일 증권가 분석을...
2023.08.15.,"(인터뷰) 이성무 전력거래소 팀장 ""전력데이터 활용한 다양한 BM 창출이 우리...","이런 상황에서 실시간 전력수급 균형을 달성하는 데 가장 핵심적인 요소 중 하나가 바로 스마트그리드입니다."" 이성무 한국전력거래소(KPX) 스마트그리드실 팀장은 현재 전력계통 운영에 있어 스마트그리드의 중요성을 이같이 정리했다. 스마트그리드는 기존 전력망에 정보통신 기술을 접목한 지능형..."
2023.08.15.,태양광 입찰 시장 열린다...날씨 변수 커지며 전력 수요 예측 어려워져,"태양광 설비는 거래 방식에 따라 ①시장참여(KPX) ②한국전력과 직접구매계약(PPA) ③자가발전(BTM·Behind The Meter)으로 나뉜다. 이 중 PPA 계약과 자가발전은 전체 설비 중 각각 55%, 17%로 둘을 합하면 약 72% 수준이다. 정부는 전력수요를 예측할 때 PPA와 자가발전을 빼고 전력시장 내에서 수요를 기준으로..."
2023.08.15.,"대기업 영업익, 작년 4분기 바닥 찍고 올 상반기 완만한 회복세","2%↑), 기아(1조1천690억원·52.3%↑), 삼성중공업(3천147억원·흑자전환), LG에너지솔루션(2천650억원·135.5%↑), 현대모비스(2천604억원·64.6%↑) 등의 순으로 컸다. 한편, 한국전력공사와 SK온은 작년 2분기와 비교해 영업이익이 각각 4조2천440억원, 1천945억원 늘어 적자 규모가 축소됐다."
2023.08.15.,"""관리비만 무려 100만원""…고지서 받은 입주민들 '화들짝'",지난해 여름부터 세 차례 이어진 한국전력공사(한전)의 전기료 인상안으로 같은 전력량을 사용하더라도 올해는 전년 대비 전기요금이 30% 넘게 오르게 된다. 이 가운데 올해 전력수요는 역대 최대치를 기록했다. 지난 7일 에어컨 가동이 늘어나면서 전력수요가 올해 들어 최대 수준으로 치솟았다. 지난 1월...
2023.08.15.,"적자폭 줄었지만, 兆단위 손실에 한전 '적신호'…하반기 전기료 인상은","핵심요약 위기의 한전, 2분기도 2조 손실…누적적자 47조 육박 요금인상 효과, 역마진 탈피했지만…줄지 않는 누적적자 당초 연내 kWh당 51.6원 인상안…4분기 약 30원 인상 압박 글로벌 에너지 원자재 가격 급등 여파로 사상 최대 적자를 기록 중인 한국전력이 에너지 가격 안정화 및 요금인상 영향으로 적자..."
2023.08.15.,환경 파괴 오명 벗어야 하는데… 정유업계 친환경 전환 막는 규제,"주유소가 태양광, 연료전지 등으로 생산한 전기를 한국전력에 판매해야 하고, 다시 한전에서 전기를 구매해 소비자에게 전달해야 한다. 법령 개정을 통해 주유소에서 생산된 전기가 소비자에게 바로 전달된다면 진정한 의미의 친환경 주유소로 거듭날 수 있을 것으로 기대된다. SK이노베이션 관계자는..."
2023.08.15.,"한전, 3년만에 '마진' 최대…유가 상승 악재에도 내년 年흑자 '청신호'","6월 전력 판매·구입단가 차이 ㎾h당 31.2원 지난달 '역마진→마진' 이어 최대 격차 여전한 국제유가 불확실성…90달러 코앞 업계 ""유가 상승세에도 연간흑자 가능"" 한국전력의 판매단가와 구입단가 차이(전력판매 마진)가 2년 8개월만에 최대치를 기록한 것으로 나타났다.올해 5월 들어 10개월간 지속됐던..."
2023.08.16.,"한국전력, 지속된 무더위에 냉방부하 절감 우수고객 현장방문",한국전력은 지난주 태풍 이후 전국적인 늦더위가 기승을 부리는 가운데 16일 오전 여름철 냉방부하 절감 우수고객인 인터콘티넨탈 서울 코엑스를 방문했다고 밝혔다. 축열식 냉방설비(이하'축냉설비')는 냉방수요가 증가하던 1991년 도입된 대표적인 수요관리 설비이다. 이 설비는 전력사용량이 적고 요금이...
2023.08.16.,LNG 가격 반등에 전력 단가도 상승세…한전 적자 탈출 '불안',"액화천연가스(LNG) 가격이 바닥을 찍고 반등한 가운데, 한국전력이 발전 사업자에 전력을 사들이는 전력 정산단가도 두 달 연속 상승했다. 올 3분기 '적자 탈출' 전망이 나오는 한전에 큰 불안 요인이 될 거란 분석이 나온다. 15일 한국전력에 따르면 지난해 러시아·우크라이나 전쟁의 직격탄으로 경영..."
2023.08.16.,"한전 전력연구원-발전 5사, 파일럿플랜트 건설 착수","또 한국동서발전(주)를 비롯한 발전 5사는 포집설비와 발전소의 연계를 최적화하고, 한국전력기술(주)는 실증설비의 기본설계를 지원하며, 현대중공업파워시스템(주)는 실증설비 상세설계와 건설을 담당해 협력한다. 전력연구원은 2024년 하반기까지 파일럿플랜트를 완공하고 시운전을 시행할 계획이다...."
2023.08.16.,"영암군, 전선·통신선 지중화사업 순조","영암군에 따르면 지난 2020년 군의 요청과 한국전력공사의 심의로 '낭주로 지중화 사업' 추진이 최종 결정됐다. 이 사업은 아름다운 도시 만들기, 안전하고 쾌적한 걷기 환경 등을 위해 추진됐으며 기존 배전·통신 선로를 땅에 묻고 전신주 등을 철거하는 공사로 계획됐다. 낭주로 지중화 사업은 1구간인..."
2023.08.16.,"한국 남자배구대표팀, 아시아선수권 출전 위해 이란으로 출국","나경복(국방부), 정지석, 정한용(이상 대한항공), 임성진(한국전력), 전광인(현대캐피탈) 등 아웃사이드 히터 5명, 허수봉(현대캐피탈), 임동혁(대한항공) 등 2명의 아포짓 스파이커가 날개 공격을 맡는다. 미들 블로커에는 김규민, 김민재(이상 대한항공), 이상현(우리카드)이 뽑혔다. 18개국이 출전하는 이번..."
2023.08.16.,"[에너지 뉴스] 한난, ‘고객설비 에너지 효율향상 아이디어’ 포상外","◆한전, 지속되는 무더위에 냉방부하 절감 우수고객 현장방문 한국전력(사장 직무대행 이정복)은 지난주 태풍 이후 전국적인 늦더위가 기승을 부리는 16일 오전, 여름철 냉방부하 절감 우수고객인 인터콘티넨탈 서울 코엑스를 방문했다고 밝혔다. 축열식 냉방설비(이하 축냉설비)는 냉방수요가 증가하던..."
2023.08.16.,[경남도] 2024년 산업통상분야 신규사업 발굴 보고회 外,"이날 캠페인은 경상남도, 한국에너지공단, 한국전력, 한국전기안전공사, 한국지역난방공사, 창원YMCA 등 경남 지역 6개 기관 40여 명이 합동으로 진행했다. 참가자들은 ‘하루 1kWh 줄이기’ 실천요령 리플릿과 홍보 물품을 도민들에게 배부하며 여름철 에너지 절약 문화 확산에 적극적인 참여를 당부했다...."
2023.08.16.,이개호·김회재 ‘대한민국 헌정대상’ 수상,위한 ‘한국전력공사법 일부개정법률안’의 국회 통과를 이끌어 낸 바 있다. 김 의원은 “여수시민들이 함께 힘을 모아준 덕분에 여수와 대한민국 발전을 위한 성과를 낼 수 있었다”며 “국민 목소리에 귀 기울이는 겸손한 의정활동으로 하나된 여수와 대한민국 발전을 위한 담대한 도전을 이어가겠다”고...
2023.08.16.,"尹 정부, RE100 아닌 CF100?..첫 여성 산자위원장 이재정 ""혼자 달리면 안 돼...",△유재광 앵커: 지금 산자부 한국전력 이게 다 국회 산자위 관할 기관들인데. 산자위원장으로서 그러면 전기 에너지 이거는 뭐 총괄적으로 앞으로 어떻게 해 나가실 계획인지도 한 말씀 좀 부탁드리겠습니다. ▲이재정 의원: 네 정말 간단하지 않은 문제입니다. 아까도 가격 얘기 물으셨을 때 소매시장 도매시장...
2023.08.17.,"전기요금 40% 올린 덕에..한국전력, 영업손실 5조 축소",전기세와 가스비 인상에 한국전력을 비롯해 전기가스업체들의 적자 폭이 큰 폭 줄어든 것으로 나타났다. 17일 한국거래소와 한국상장회사협의회가 발표한 '유가증권시장 상반기 결산 실적'에 따르면 한국전력공사는 올해 상반기 연결기준 영업적자가 8조4500억원을 기록해 적자가 지속됐다....
2023.08.17.,"김학용 의원, 한전에 안성 지역 전력 부족 사태 해결 강력 촉구","김 의원은 한국전력에 안성 지역의 전력 부족 사태 해결을 촉구하였고, 지난 16일 한전 계통계획처장 등 관계자를 국회에서 만나 대책을 협의했다. 안성은 고삼면 쌍지리 신안성변전소와 서안성변전소를 보유하고 있으나, 최근 공급능력이 포화상태에 이르렀다. 총 8GW 용량의 신안성변전소는 SK 하이닉스에..."
2023.08.17.,"한국전력, 냉방부하 절감 우수고객 현장방문","한국전력은 지난 16일 여름철 냉방부하 절감 우수고객인 인터콘티넨탈 서울 코엑스를 방문했다고 17일 밝혔다. 이정복 한국전력 사장 직무대행, 수요전략처장 등은 코엑스의 축냉설비 설치와 운영현황을 점검했다. 축열식 냉방설비(이하 축냉설비)는 냉방수요가 증가하던 지난 1991년 도입된 대표적인 수요관리..."
2023.08.17.,한국수력원자력(주) 삼랑진양수발전소⸱한국전력공사 경남본부 대한적십자사 ...,"한국수력원자력(주) 삼랑진양수발전소 · 한국전력공사 경남본부 레드크로스 아너스기업 경남 14호 · 15호 등재등재식을 마치고 기념사진을 촬영하고 있다대한적십자사 경남지사(회장 박희순)는 한국수력원자력(주) 삼랑진양수발전소(소장 진현태), 한국전력공사 경남본부(본부장 조남기)와 ‘레드크로스..."
2023.08.17.,"전력거래소, '전기차 및 충전기 보급·이용 현황 분석'책자 발간","충전기 이용 행태 분석에 사용된 데이터는 환경부에서 제공하는 공공데이터와 한국전력 공공데이터 등을 가공한 자료로써, 전기차 충전 정보 관련 스타트업 기업인 소프트베리가 데이터의 추출·가공 등을 수행했다. 전력거래소 관계자는 ""본 책자가 전기차 이용자, 충전사업자 등 다양한..."
2023.08.17.,"[에너지공기업 데일리 이슈] 전기연구원, 경남 김해에 전력반도체 대형 인프라...","6%) 충전기 이용 행태 분석에 사용된 데이터는 환경부에서 제공하는 공공데이터와 한국전력 공공데이터 등을 가공한 자료로써, 전기차 충전 정보 관련 스타트업 기업인 소프트베리가 데이터의 추출·가공 등을 수행했다. 전력거래소 관계자는 ""본 책자가 전기차 이용자, 충전사업자 등 다양한..."
2023.08.17.,"한전 전력연구원, 발전5사 맞손 '가스복합화력 CO2 포집 파일럿플랜트' 건설 ...","사진=한국전력공사 전력연구원 제공 한국전력 전력연구원(원장 이중호)이 ▲한국동서발전(주) ▲한국남동발전(주) ▲한국중부발전(주)▲한국서부발전(주) ▲한국남부발전(주) 등과 공동으로 '습식아민 CO² 포집-압축액화 파일럿플랜트 건설'에 착수한다고 17일 밝혔다. 전력연구원 관계자는 ""가스복합발전소..."
2023.08.17.,상장사 상반기 이익 지난해의 '반토막',"상반기에 8조5천억원의 영업손실을 낸 한국전력공사를 뺀 코스피 상장사의 연결 영업이익과 순이익도 각각 51.14%, 55.66% 줄어들면서 작년 상반기의 절반에도 못 미쳤다. 삼성전자와 한전을 모두 제외한 코스피 상장사의 연결 영업이익과 순이익도 60조2495억원, 41조2060억원으로 각각 38.37%, 47.14% 감소했다...."
2023.08.17.,상반기 코스피 상장사 영업익 58조 원 증발,"삼성전자에 한국전력(015760)(매출액 비중 3%)까지 제외했을 때도 매출액은 4.5%(52조 9727억 원) 늘었다. 반면 영업익은 38.3%, 순익은 47% 급감했다. 업종별로 보면 10개 업종의 매출이 늘었고 의료정밀(-63.7%), 전기전자(-12.4%) 등 7개 업종은 매출이 줄었다. 영업이익은 운수장비(84%), 기계(62..."
2023.08.18.,"전력거래소, ‘자동형 에너지 쉼표 공동 주택 인증 제도’ 시행","한국전력거래소가 국민들의 에너지 절감 활성화를 위해 Auto DR 시스템을 보유한 아파트에 에너지 쉼표 인증을 실시한다. 전력거래소는 이달 17일부터 신축 Auto DR 아파트 대상 ‘자동형 에너지 쉼표 공동 주택 인증 제도’를 시행한다고 18일 밝혔다. 에너지 쉼표는 미세먼지가 심한 날, 전력 수급이 어려운 날..."
2023.08.18.,"김학용 의원, 안성 지역 전력 부족 사태 해결에 나섰다.","이에 김의원은 한국전력에 안성 지역의 전력 부족 사태 해결을 촉구하였고, 16일 한전 계통계획처장 등 관계자를 국회에서 만나 대책을 협의했다. 이 자리에서 한전은 소부장특화단지 등에 안정적으로 전력을 공급하기 위해 추가로 변전소를 설치하겠다는 대책을 밝혔다. 산단 내에 변전소를 설치하며..."
2023.08.18.,"자유기업원 “소비자 선택권 강화된 분산에너지법, 전력시장 활성화 기대”","자유기업원측은 “한국의 전력 시장은 사실상 한국전력공사(한전)를 중심으로 한 ‘독점시장’이라고 볼 수 있다”라며 “이런 국내 전력시장 환경에서 분산에너지법이 공급자-소비자 간 직접 전력 거래를 추가적으로 허용하고, 지역별로 가격을 다르게 책정해 전기 소비자 입장에서 낮은 가격의 전기요금을..."
2023.08.18.,김포 감정동 아파트단지 정전…1700세대 2시간 불편,"18일 한국전력공사 등에 따르면 전날 오후 11시 30분께 경기 김포시 감정동의 한 아파트 단지에 전기공급이 끊겼다. 이 정전으로 아파트 1700세대 주민들이 큰 불편을 겪었다. 한전과 아파트 관리사무소는 긴급복구 작업을 벌여 2시간 만인 이날 오전 1시 30분께 전기 공급을 재개했다. 한전 관계자는 ""아파트..."
2023.08.18.,은행권 희망퇴직 바람… 30대까지 명단 올라 [한강로 경제브리핑],"삼성전자와 한국전력공사를 모두 제외하면 매출액은 4.52% 증가했지만 영업이익과 순이익은 각각 38.37%, 47.14% 줄었다. 상반기 연결부채비율은 112.69%로 지난해 말 대비 0.06%포인트 상승했다. 615개사 중 반기순이익 흑자기업은 469개사(76.26%)로 전년 동기(495개사) 대비 26개사 감소했다. 적자기업은 전년 동기..."
2023.08.18.,강원 고성산불 피해보상 유보금 21일부터 지급 재개,구상권 소송에 휘말려 중단된 한국전력공사의 강원 고성산불 피해보상금 지급이 재개된다. 18일 한국전력공사와 고성산불비상대책위원회에 따르면 정부의 구상권 소송으로 인해 중단됐던 산불피해보상금 지급을 재개하기로 합의했다. 이에 따라 오는 21일부터 그동안 한전이 지급하지 못하고 유보했던...
2023.08.18.,"한전 4개월 만에 이재민 만나 ""지원금 못 줘""","전신주의 전선이 끊어지며 시작된 강릉 산불 넉 달 만에 한국전력이 이재민들과 만났습니다. 한전은 도의적인 책임이 있다면서도, 사장이 공석인데다 누적 적자가 커서 아직 지원금을 줄 계획이 없다고 밝혔습니다. 이준호 기자가 취재했습니다. 전신주 주변의 나무가 전선을 덮쳐 수많은 피해가 발생한 강릉..."
2023.08.18.,"강동구, 취약계층 전기요금 감면 원스톱 지원","그동안 취약계층 주민이 전기요금 감면을 받기 위해서는 직접 한국전력공사에 방문 또는 전화하여 고객번호를 확인한 후 감면 서비스를 신청해야 했다. 직접 신청이 어려운 경우 주민센터 또는 ‘복지로’ 홈페이지에서 신청할 수 있었으나, 고객번호 확인이나 취약계층 증명을 위한 절차가 복잡해 업무처리가..."
2023.08.19.,"""경기도가 소상공인 전기·도시가스 요금 지원해야""","이 의원은 이같은 주장을 한 배경으로 지난해 유가 급등에 따른 물가 상승 압박으로 정부와 한국전력공사·한국가스공사가 전기·도시가스 요금을 같은해 4월부터 13개월 사이 다섯 차례 인상한 점을 들었다. 이같은 인상으로 인해 전기요금은 kWh당 총 30.4원(2022년 19.3원, 2023년 21.1원) 인상됐다. 이·미용업..."
2023.08.19.,"[산업 이슈 픽] 들썩이는 유가, 한전 3분기 손실 다시 커지나","한국전력공사(한전)가 올해 2분기 적자 폭을 줄이는 등 실적 개선세를 나타냈지만, 최근 국제 유가 상승 조짐에 실적이 다시 악화될 것이란 관측이 지배적이다. 사진=한전 제공 올해 2분기 한국전력공사가 2조2724억원의 영업손실을 기록했다. 전분기 대비 적자 폭은 줄었으나, 3분기 재차 영업손실 규모가 증가할..."
2023.08.19.,"나주시, '코리아 스마트그리드 엑스포 2023' 참가기업 31일까지 모집","나주시는 기업들이 일회성 행사 참여에 그치지 않고 에너지밸리 투자유치 확대와 기술경쟁력을 강화하는 계기가 될 수 있도록 전남테크노파크, 한국전력공사, 한국스마트그리드협회 등과 참가기업에 전문적인 컨설팅을 제공할 계획이다. 윤병태 나주시장은 ""나주시는 한전을 비롯한 에너지 공기업..."
2023.08.19.,"자동차·부품 대기업 영업익 1년 새 3.4조원↑…현대차, 증가액 1위","그 결과 현대차·기아의 올해 2분기 영업이익 증가액은 305개 기업 중 1위를 차지한 한국전력공사(4조2440억원)에 이어 나란히 2, 3위에 올랐다. 한국전력공사와 현대차·기아 다음으로 삼성중공업(3147억원), LG에너지솔루션(2650억원), 현대모비스(2604억원), 현대삼호중공업(2238억원), 삼성물산(2164억원)..."
2023.08.19.,[A 경제용어사전] 은행의 건전성 점검 지표...'BIS 비율',에너지가격 상승과 정부의 전기료 인상 제한으로 인한 한국전력의 적자 사태로 최대주주인 KDB산업은행의 재무에 손실이 발생했습니다. 이후 지난 6월 한국은행이 금융시장동향을 발표하면서 BIS비율에 대해 언급했는데요. 과연 BIS비율이 무슨 용어인지 한번 알아보는 시간을 가져보도록 하겠습니다....
2023.08.19.,아르헨티나처럼 한국경제 망할 날 올수도…위기때 빛나는 투자법은 [매일 돈이...,"이 비율에는 한국전력 등 비금융 공기업 부채는 포함되지 않으므로, OECD 회원국 중 공기업 비중이 높은 한국 정부가 미래에 떠맡게 될 실질적 부담은 훨씬 더 크다고 봐야 한다. 사실상 국가 재정이 파탄에 이른 아르헨티나에 비교하면 암울한 전망이다. 미래에 한국이 다시 경제 위기를 겪게 된다면 1997년의..."
2023.08.19.,"멕시코한인회, '한-멕 직항노선 운항 재개' 서명운동 벌여","이번 서명운동에는 삼성, LG, 기아자동차, 한국전력 등 멕시코에 진출한 45개 한국기업도 참여했다. 한인회에 따르면 서명운동에는 모두 7,852명이 참여했는데 이 가운데 한인이 2,333명, 한인 후손이 120명, 한국기업에 근무하는 멕시코 직원이 5,399명이다. 지난 2017년 3월 중남미 국적기로는 처음으로 인천에..."
2023.08.19.,"군산대, 금융부동산경제학과 교과과정 개편…“4차산업혁명 인재 양성”","세미나, BNY Mellon 특강, 국민연금공단 세미나 등의 기회를 제공하고 있다. 군산대 관계자는 ""금융부동산경제학과는 특히 졸업생의 상당수가 전북은행, 기업은행, 농협 등 다양한 금융기관들에 취업했고 이외에도 한국전력, 건강보험관리공단과 같은 공공기관 및 공무원 등으로 진출하고 있다""라고 전했다."
2023.08.19.,[기관 매도 종목] '얼마나팔길래' POSCO홀딩스·아모센스·덕성 맥신'上' 리튬...,"성신양회, 희림, 세우글로벌, 한미글로벌, S-Oil, 유바이오로직스, 다스코, 피앤씨테크 주가가 상승, 롯데정밀화학, 현대로템, 효성중공업, POSCO홀딩스, 제이엔케이히터, 삼성물산, 한국전력, 두산에너빌리티, 대우건설, 코오롱글로벌, 비피도, 대한전선, 비엠티, SNT에너지, 지오릿에너지, LS전선아시아..."
2023.08.20.,"7월 전력시장 도매가, 두달새 23% 증가…한전 적자 해소 난망",이에 따라 한국전력의 적자 해소에도 어려움이 따를 것이란 우려의 목소리가 나온다. 20일 전력거래소에 따르면 7월 전력거래소 평균 정산단가는 킬로와트시(kWh)당 145.61원으로 잠정 집계됐다. 올해 들어 전력 도매시장 가격이 가장 낮았던 지난 5월(㎾h당 118원)에 비해 23.4% 오른 것이다. 7월 평균...
2023.08.20.,"한국전력공사 강원본부, 장애인 체험형 청년인턴 모집","한국전력공사 강원본부에서 장애인 체험형 청년인턴을 모집합니다. 채용인원은 춘천 지역 4명, 강릉 3명 등 모두 22명으로, 근무 기간은 다음 달 11일부터 4개월입니다. 희망하는 청년은 다음 달 3일까지 한국전력 채용 홈페이지로 접수하면 됩니다. 이번 인턴 선발은 장애인 전형 제한이며 철도직무를..."
2023.08.20.,한국전력공사 대구본부 여름철 폭염대응 나눔 행사 실시,한국전력공사 대구본부는 지난 18일 연일 지속되는 폭염에 어려움을 겪고 있는 고성동 주민들을 위해 150만원 상당의 물품을 전달했다. 이번 후원은 양금희 국회의원의 연계로 지원됐다. 이날 기탁받은 후원품은 무더위에 취약한 관내 독거노인 및 저소득층을 위해 마련됐으며 고성동 행정복지센터에서는...
2023.08.20.,"국민의힘 ""민노총은 '대한민국 부패의 아이콘'…산하단체 탈퇴 신청""","이어 ""포스코에 앞서 롯데케미칼·한국은행·GS건설·한국전력기술 등의 노조도 탈퇴했다""며 ""민노총 탈퇴 현상이 보여주는 메시지는 간결하다. 근로자 권익 보호라는 본연의 기능을 잃고 편향된 정치투쟁과 부정부패를 저질렀던 과거와의 결별을 촉구하는 것""이라고 말했다. 마지막으로 그는 ""민노총은 자신들의..."
2023.08.20.,전남 에너지기업 태국 시장 진출 본격…9170만 달러 수출상담,"에너지위크는 전남도가 주최하고 한국전력공사, 전남테크노파크, 전남지역사업평가단, 한국스마트그리드사업단, 에너지밸리기업개발원이 주관했으며 도내 7개 에너지 기업이 참여했다. 태국은 2037년까지 에너지 소비량의 30%를 신재생에너지로 전환하는 목표를 가지고 있다. 글로벌 시장 조사기관인 모도..."
2023.08.20.,"장비팔아 꿀꺽, 밥먹듯 무단결근, 감사는 깜깜이...망가진 공기업",또다른 공룡 공기업인 한국전력도 현재 감사원의 감사를 받고 있다. 임직원 180여 명이 내부 정보를 이용해 태양광 사업을 벌였다는 비위 의혹이 제기된 데 따른 것이다. 내부 규정을 어기고 배우자 등 가족 명의로 ‘차명 법인’을 세운 뒤 태양광 사업에 참여한 것이다. LH의 땅투기 사건과 닮은 꼴이다....
2023.08.20.,"한전 강원본부, 삼척 어르신 건강 기원 무료 중식 봉사활동","한국전력 강원본부는 삼척시노인복지관에서 ‘어르신 건강 기원 무료 중식 합동 봉사활동’을 펼쳤다고 20일 밝혔다. 이번 봉사활동에는 이철규 의원과 황인목 한전 강원본부장, 의원실‧한전 직원 등 60여명이 참여했다. 이들은 이날 어르신 400여명을 대상으로 따뜻한 점심을 무료로 제공하며 이웃사랑을..."
2023.08.20.,"""한국에너지공대, 통합해도 되나""","정부와 학계, 에너지업계 등에 따르면 한국전력은 한국에너지공대가 '한전공대'로 불리고 있는 것에 대해 ""표현이 맞지 않다""고 불편해하면서 예민한 반응을 보이고 있다. 하지만 '한전공대'로 불리고 있는 것은 애초에 한전공대로 출발했기 때문이다. 문재인 정권 때인 2017년 국정운영 5개년 계획에 반영했고..."
2023.08.20.,"대구 중구, 을지연습 시 지정 실제훈련","이번 훈련은 대구 중구청 주관으로 중부소방서를 비롯해 501여단 1대대, 경찰특공대, 중부경찰서, 한국전력대구경북본부, ㈜대성에너지, ㈜KT중대구지점 등 8개 기관 90여 명이 참여하고, 굴절사다리차, 병력수송차량 등 차량 및 장비 20여 대가 동원된다. 훈련은 적 테러범 3명이 중구청으로 침투해 1층..."
2023.08.21.,전력사용량 누진단계 초과하면…한전 파워플래너 '푸쉬 알림',A씨는 올해엔 스마트폰에 한국전력이 만든 '파워플래너' 앱을 깔고 지난달 목표 사용량을 누진 3단계 이하인 440㎾h로 설정했다. 사용량이 400㎾h에 도달하면 알람이 울리도록 설정했다. A씨는 올여름 400㎾h 사용 알람을 받은 이후 에어컨 등 전기제품 사용량을 관리해 누진 3단계 미만인 440㎾h를 사용했고...
2023.08.21.,"DGB캐피탈-한국전력, '녹색프리미엄 구입 계약' 체결","DGB캐피탈은 K-RE100(한국형 RE 100)에 동참하기 위해 한국전력과 '녹색프리미엄 구입 계약'을 체결했다고 21일 밝혔다. K-RE100은 기업의 자발적인 재생에너지 사용 촉진과 국내 재생에너지 확대에 기여하기 위해 2021년부터 시행된 국내 이니셔티브이며, K-RE100의 이행방안 중 하나로서 한전으로부터..."
2023.08.21.,"한국전력, 나주시와 에너지절약 프로그램 '지역DR'서비스 시행","한국전력이 전남 나주시와 함께 빛가람동 아파트, 오피스텔 등 공동주택 11개 단지 8610 세대를 대상으로 '지역DR' 서비스를 다음달부터 시행한다고 21일 밝혔다. DR(Demand Response, 수요반응)은 전기사용자가 아끼거나 보유한 전기를 전력시장에 판매하고 수익을 창출하는 제도이다. 나주시에서 주 1~2회..."
2023.08.21.,[포토] '분산에너지 활성화 방안과 과제' 포럼에 참석한 조찬규 한국전력 차장,조찬규 한국전력 에너지신사업처 차장이 21일 오후 서울 여의도 국회도서관 대강당에서 데일리한국 주관으로 열린 '분산에너지 활성화 방안과 과제' 포럼에서 한전의 분산에너지 사업에 관한 주제 발표를 하고 있다. ⓒ이혜영 기자 lhy@hankooki.com조찬규 한국전력 에너지신사업처 차장이 21일 오후 서울...
2023.08.21.,"한국전력 서귀포지사, '사랑의 장학금' 500만원 쾌척",서귀포시교육지원청(교육장 김영대)은 지난 18일 한국전력 서귀포지사 관계자와 함께 한국전력 서귀포지사 후원 '사랑의 장학금 전달식'을 진행했다. 한국전력 서귀포지사는 지역 한전그룹사 및 전기공사업체와 협력해 사랑의 손길이 필요한 이웃을 돕는 봉사활동을 해마다 지속하고 있다. 이날 장학금...
