날짜,기업이름,요약내용
2023.06.05,신한지주,"이날 오후 12시 50분쯤 김포공항을 통해 입국한 다이먼 회장은 서울 종로구 포시즌스호텔로 이동해 진옥동 신한금융지주 회장과 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 한국투자공사(KIC) 사장 등 주요 금융기관장들과 만났습니다."
2023.06.04,신한지주,"이외에도 LG이노텍(1690억 원), 신한지주(1246억 원), 현대엘리베이터(984억 원), 에코프로비엠(943억 원), 카카오뱅크(930억 원), DB하이텍(809억 원), 셀트리온(790억 원), SK이노베이션(758억 원), 메리츠금융지주(668억 원) 순으로 많이 사들였습니다."
2023.06.05,신한지주,"흑자전환 성공했지만, 위험자산도 확대 5일 금융투자업계에 따르면 신한지주(055550) 계열 증권사인 신한투자증권은 지난 1분기 영업이익 1272억원을 달성하며 흑자전환에 성공했습니다."
2023.06.05,신한지주,"티앤에프2020은 신한지주를 비롯해 IBK캐피탈, 무림페이버 등이 출자자(LP)로 합류한 펀드입니다."
2023.06.05,신한지주,신한금융지주회사(055550)는 지난해 베트남의 아마존으로 불리는 '티키'의 지분(10%)을 인수했습니다.
2023.06.05,신한지주,"지난해 말 이 원장은 3연임 도전을 앞두고 세대교체를 위해 용퇴한 조용병 신한금융지주 회장에 대해 ""리더로서 개인적으로 매우 존경스럽다""고 말한 바 있습니다."
2023.06.05,신한지주,"시총 상위 종목 중 포스코퓨처엠, KB금융, 신한지주 등이 오름세며 SK하이닉스, 셀트리온, 삼성전자 등은 내림세입니다."
2023.06.05,신한지주,"[데이터로 보는 증시]삼성전자·두산에너빌리티, 기관·외국인 코스피 순매수..."
2023.06.05,신한지주,신한지주는 전거래일 대비 0.86%(300원) 올라 3만5250원으로 장을 마감했고 하나금융지주는 전거래일 대비 0.72%(300원) 상승해 4만1950원으로 장을 마쳤습니다.
2023.06.06,신한지주,"KB금융, 신한지주, 하나금융지주, 우리금융지주 올해 2분기 예상 순이익.금융지주사들의 실적 하락이 예상되는 이유는 금리 인하 영향이 본격적으로 반영되고 있는 데다 충당금 적립 부담이 커질 것으로 보이기 때문입니다."
2023.06.06,신한지주,"입국 직후 다이먼 회장은 서울 광화문 인근 모 호텔로 이동해 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등 국내 주요 금융기관장들과 만났습니다."
2023.06.06,신한지주,"다이먼 회장은 입국 직후 서울 시내로 이동해 당일 오후 서울 광화문 인근 모 호텔에서 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등을 만나 투자 기회 등을 협의했습니다."
2023.06.07,신한지주,기관 매수에 코스피 강보합 마감…외인 LG에너지솔루션·포스코퓨처엠·삼성S...
2023.06.07,신한지주,"[데이터로 보는 증시]삼성전자·LG엔솔, 기관·외국인 코스피 순매수 1위(6월..."
2023.06.06,신한지주,"하나금융지주는 12.84%, 신한금융지주는 12.54%, 우리금융지주는 12.1% 등입니다."
2023.06.06,신한지주,"입국 직후 다이먼 회장은 서울 광화문의 한 호텔로 이동해 진옥동 신한금융지주 회장과 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등 국내 주요 금융기관장들과 만나 국내외 사업 협력 및 투자 파트너십 등을 논의했습니다."
2023.06.07,신한지주,"[증권소식] 코스피 강세에 IPO도 훈풍/거래소, 미 동부 우량기업 상장유치 활..."
2023.06.07,신한지주,"신한금융지주, KB금융지주, 하나금융지주, 우리금융지주(왼쪽부터) 본사 전경./각 사 올해 금융지주의 최대 화두는 새로운 먹거리입니다."
2023.06.07,신한지주,지난 3월 31일 프레스센터에서 열린 금융당국-금융지주회장 간담회에서 임종룡 우리금융지주 회장이 발언을 하고 있습니다.
2023.06.07,신한지주,"이후 신한투자증권 전략기획실과 신한금융지주 전략기획팀(파견), 신한투자증권 GIB사업부 부서장 등을 거쳤습니다."
2023.06.07,신한지주,31%(150원) 내려 4만8400원으로 장을 마감했고 카카오뱅크는 전거래일 대비 0.19%(50원) 하락해 2만6900원으로 장을 마쳤습니다.
2023.06.07,신한지주,"신한금융지주, KB금융지주 모두 각각 오렌지라이프, 푸르덴셜생명으로 기존 생보 자회사와 합쳤습니다."
2023.06.08,신한지주,"진옥동 신한금융지주 회장은 ""고효율 냉난방기기 지원으로 한여름 폭염 속에서도 지역아동센터의 아이들이 안전하고 건강하게 보내길 바란다""며 ""더 나은 돌봄 환경 개선으로 아이들의 밝은 미래를 위해 더욱 세심하게 주변을 살피겠다""고 말했습니다."
2023.06.08,신한지주,이러한 이유로 조용병 전 신한지주 회장도 재임 기간 유럽을 자주 방문했습니다.
2023.06.08,신한지주,8일 장 마감 후 주요 종목 뉴스
2023.06.08,신한지주,"신한금융, 지역아동센터 고효율 냉난방기기 지원 신한금융지주는 지난해 사회복지공동모금회와 전국지역아동센터협의회와 함께 '지역아동센터 냉난방기기 지원을 위한 업무협약'을 체결한 이후 올해 2차년도 사업을 위한 3억원을 후원했다고 밝혔습니다."
2023.06.08,신한지주,사진=신한지주 신한금융그룹은 지난해 사회복지공동모금회와 전국지역아동센터협의회와 함께 '지역아동센터 냉난방기기 지원을 위한 업무협약'을 체결한 이후 올해 2차년도 사업을 위한 3억원을 후원했다고 8일 밝혔습니다.
2023.06.08,신한지주,[Who Is ?] 이복현 금융감독원 원장
2023.06.08,신한지주,"S-Oil, SK케미칼, 신한지주, 쌍용C&E, CJ제일제당, 한온시스템 등이 중간 배당을 실시할 예정입니다."
2023.06.08,신한지주,"국민연금이 최대주주인 대형 상장사를 꼽으면 KT(10.63%), DGB금융지주(9.57%), 하나금융지주(8.91%), 신한지주(8.76%), 포스코(8.99%), 네이버(8.29%), KT&G(8.03%), KB금융(7.94%) 등이 있습니다."
2023.06.09,신한지주,17대 대선 직후인 2008년 초 이백순 전 신한은행장이 라응찬 전 신한금융지주 회장의 지시로 불법 비자금을 조성한 뒤 2008년 2월 남산자유센터 주차장에서 이명박 전 대통령의 형인 이상득 전 의원에게 당선축하금 3억원을 건넸다는 의혹입니다.
2023.06.08,신한지주,"각 사 ◆ 빅블러 시대 열다 신한금융지주와 하나금융지주, NH농협지주도 기존의 금융업무 외에도 실생활에서 자주 쓰는 플랫폼을 출시하면서 금융 빅블러 시대를 열고 있습니다."
2023.06.09,신한지주,신한금융지주가 5개월 만에 최대 5000억 원의 신종자본증권(영구채) 발행에 나섭니다.
2023.06.09,신한지주,진옥동 신한금융지주 회장(당시 신한은행장)의 야심작으로 기획부터 출시까지 직접 챙기며 공을 들인 혁신 사업이기도 합니다.
2023.06.09,신한지주,"[데이터로 보는 증시]삼성전자, 기관·외국인 코스피 순매수 1위(6월 9일-최종..."
2023.06.09,신한지주,"[N2 모닝 경제 브리핑-6월 9일] 美 증시, 기술주 강세에 상승…AMD·넷플릭스..."
2023.06.09,신한지주,지난 3월엔 신한금융지주의 진옥동 회장 선임과 관련해 진 회장의 은행장 시절 징계 이력을 문제 삼고 반대에 나서 관치 논란을 불러일으키기도 했습니다.
2023.06.09,신한지주,"연초 신한금융지주의 상각형 조건부자본증권(4000억원)을 시작으로 GS건설(1500억원), 동아쏘시오홀딩스(500억원), 하나증권(2000억원), 코리안리(2500억원), 신세계건설(800억원), SK텔레콤(3500억원), 한온시스템(3000억원), 동아에스티(500억원), 교보생명 등을 단독 주관했습니다."
2023.06.09,신한지주,"이어 금양(68만2851주), 삼성전자(51만4207주), 코스모화학(36만3236주), 메리츠금융지주(30만1348주), 미래에셋증권(29만5196주), 신한지주(22만5242주), 포스코인터내셔널(22만3895주), 팬오션(21만6208주), 우리금융지주(18만6003주) 순으로 뒤를 이었습니다."
2023.06.10,신한지주,"어반리튬, 공매도 거래량 '41만건 가량 증가'... 공매 거래대금 '106억 규모'"
2023.06.09,신한지주,우리금융지주는 전거래일 대비 1.42%(170원) 올라 1만2180원으로 장을 마감했고 신한지주는 전거래일 대비 1.13%(400원) 상승해 3만5700원으로 장을 마쳤습니다.
2023.06.10,신한지주,"하나마이크론, 공매도 거래량 '2만건 가량 증가'... 주가 '살랑살랑 봄바람'"
2023.06.10,신한지주,이명박 전 대통령 취임식 직전인 2008년 2월 라응찬 전 신한금융지주 회장이 이백순 전 신한은행장을 시켜 서울 남산자유센터 주차장에서 이 전 대통령의 친형인 이상득 전 한나라당 의원 측에 현금 3억원을 당선축하금으로 전달했다는 의혹입니다.
2023.06.11,신한지주,"[데이터로 보는 증시]삼성전자·LG엔솔, 기관·외국인 주간 코스피 순매수 1위..."
2023.06.11,신한지주,"최근 신한금융지주, 하나금융지주, 농협금융지주, DGB금융지주, 우리은행 등은 총 1조46900억원 가량의 신종자본증권을 발행했습니다."
2023.06.11,신한지주,디아블로4 광고캠페인 만든 ‘디아 덕후’들
2023.06.11,신한지주,"[주간 투자주체 매매동향] 기관, 삼성전자·SK하이닉스 집중 매수"
2023.06.11,신한지주,"현대바이오, 공매도 거래량 '11만건 가량 증가'... 주가 '용솟음'"
2023.06.11,신한지주,11일 한국예탁결제원에 따르면 이날까지 6월 말 배당을 공시한 코스피·코스닥 기업은 △S-Oil △SK케미칼 △미원상사 △신한지주 △쌍용씨앤이 △CJ제일제당 △씨젠 △HD현대 △케이카 △한온시스템 등 18곳(우선주·리츠 제외입니다.
2023.06.11,신한지주,"레인보우로보틱스, 공매도 거래량 '5만건 가량 증가'... 공매 거래대금 '77억..."
2023.06.12,신한지주,"사진=신한지주 신한금융그룹은 사회복지공동모금회, 굿네이버스와 함께 63번째 '희망영웅상' 전달식을 진행했다고 12일 밝혔습니다."
2023.06.12,신한지주,"신한금융지주 제공] 신한금융그룹은 12일 서울 금천구에 위치한 신한은행 남부본부에서 사회복지공동모금회, 굿네이버스와 함께 63번째 '희망영웅상' 전달식을 진행했습니다."
2023.06.12,신한지주,"[데이터로 보는 증시]삼성전자·포스코퓨처엠, 기관·외국인 코스피 순매수 1..."
2023.06.12,신한지주,BNP파리바는 신한지주의 4대 주주로 작년 말 기준 지분 3.55%를 보유 중입니다.
2023.06.12,신한지주,"""은행주 수급여건 점차 개선 예상"" -하나"
2023.06.12,신한지주,신한금융지주의 15개 자회사와 손자회사의 ESG 데이터를 모두 반영하는 등 향후 연결재무제표를 기준으로 한 ESG 데이터 공시 도입을 선제적으로 감안한 시스템입니다.
2023.06.12,신한지주,KB금융지주의 2022년 총주주환원률은 32.8%로 4대 금융지주 가운데 가장 높았습니다.
2023.06.12,신한지주,"코스피, 약세 전환해 2,620대 마감…외인 포스코퓨처엠·에코프로·루트로닉·..."
2023.06.12,신한지주,신한지주는 전거래일 대비 1.26%(450원) 하락해 3만5250원으로 장을 마쳤고 하나금융지주는 전거래일 대비 1.18%(500원) 내려 4만1700원으로 장을 마감했습니다.
2023.06.12,신한지주,"반면 기아(1.52%)와 KB금융(1.42%), 신한지주(1.26%), 셀트리온(1.18%), LG화학(0.80%) 등은 하락했습니다."
2023.06.13,신한지주,김상태호 신한투자증권 반년…‘전 대표 공백 크네’
2023.06.13,신한지주,주주가치 희석에 이어 자본정책 우려 확산 신한지주에 대한 외국인 투자자들의 매도 행렬이 20거래일 연속 이어지며 2분기 중 4대 금융지주사 중 부진한 모습을 보이고 있습니다.
2023.06.13,신한지주,그러나 ETF 확장에 본격적인 힘을 실은 건 2021년 BNP파리바와 결별하고 신한금융지주의 완전자회사로 편입된 이후입니다.
2023.06.13,신한지주,"NH투자증권, DCM 단독주관 잇달아…'시장 1위 탈환' 가시화"
2023.06.13,신한지주,신한지주는 전거래일 대비 0.57%(200원) 하락해 3만5050원으로 장을 마감했고 KB금융은 전거래일 대비 0.51%(250원) 내려 4만8500원으로 장을 마쳤습니다.
2023.06.13,신한지주,최근 금리 상승에 따른 불확실성 확대로 금융지주의 대손충당금 적립 규모가 빠르게 확대되고 있습니다.
2023.06.13,신한지주,"정영채 NH투자증권 사장/사진=회사 이번 콘퍼런스에는 삼성전자, LG에너지솔루션, SK하이닉스, 현대자동차, 포스코홀딩스, 네이버, 셀트리온, 현대모비스, 신한금융지주 외 주요 섹터 대표 기업 50개가 참여합니다."
2023.06.13,신한지주,신한지주는 경쟁사와 비교해서 순이자마진 하락 폭이 컸고 선제적 충당금 적립을 적게 했으며 기대와 달리 주주환원율이 더 낮았다는 점에서 2월 이후 부진한 모습이 이어지고 있다고 지적했습니다.
2023.06.13,신한지주,"(42억원), 신한지주(40억원), 신세계(38억원), 이수페타시스(37억원) 등입니다."
2023.06.14,신한지주,"반면 신한지주와 하나금융지주의 경우 2002년 이후 각각 4명, 3명의 CEO(지주 회장 기준. 지주 전환 이전에는 은행장 기준)가 역임하는 모습이 나타났으며 일반적으로 연임에 성공하며 장기적으로 임기를 수행하는 모습이 나타났다""고 말했습니다."
2023.06.14,신한지주,"주식시장에 상장된 4대 금융지주(KB금융, 신한지주, 하나금융지주, 우리금융지주) 주가를 살펴보면 하나같이 1월 급등을 보인 이후 약속이나 한 듯이 제자리로 내려오며 횡보를 하고 있음을 알 수 있습니다."
2023.06.14,신한지주,"미국 상장 한국기업 '포스코홀딩스, KT, SKT, LG디스플레이, KB금융지주, 우리금융지주, 신한금융지주, 한국전력' 영향 미국 증권거래위원회(SEC)는 상장 기업이 재무제표를 잘못 기재해 정정하게 될 경우, 임원이 받아 간 성과급을 환수하는 제도를 올 11월부터 기업에 적용할 예정입니다."
2023.06.14,신한지주,"KB금융지주, 신한금융지주, 하나금융지주 등 경쟁사를 보면 비은행부문 실적에서 증권사의 역할이 상당합니다."
2023.06.14,신한지주,"NH투자증권, ‘THE C FORUM 2023’ 개최"
2023.06.15,신한지주,외국인 투자자들이 지분을 내던진다는 것은 그만큼 신한지주 경영 전망을 부정적으로 보고 있다는 의미입니다.
2023.06.14,신한지주,[증권가]Ⅰ] 미래에셋증권 한국투자증권 KB증권 신한투자증권 NH투자증권 한화...
2023.06.15,신한지주,신한금융지주에 따르면 지주의 올 1분기 행한 분기배당의 주당 배당금(DPS)은 525원입니다.
2023.06.14,신한지주,"14일 금융권에 따르면, 코스피 지수가 1년여만에 2600선에 안착하며 하반기 증시 강세론에 힘이 실리고 있습니다."
2023.06.15,신한지주,한국거래소에 따르면 신한금융지주의 외국인 지분 보유량은 전날 종가 기준 59.24%로 최근 2년 래 최저치를 기록했습니다.
2023.06.15,신한지주,"실제로 △SK하이닉스(4633억원) △SK에너지(2500억원) △이마트(1300억원) 등의 발행을 담당했으며, △신한금융지주(4000억원) △교보생명(5000억원) 등 금융권 신종자본증권 발행을 단독 주관하며 격차를 벌리고 있습니다."
2023.06.15,신한지주,"이번 포럼에는 삼성전자, LG에너지솔루션, SK하이닉스, 현대자동차, 포스코홀딩스, 네이버, 셀트리온, 현대모비스, 신한금융지주를 포함한 50개 기업과 56개 투자기관의 180명이 참석했습니다."
2023.06.15,신한지주,사진=신한지주 신한금융그룹은 그룹 통합 금융플랫폼 '신한플러스' 내 청년 대상 금융 콘텐츠인 '영플러스' 서비스를 오픈했다고 15일 밝혔습니다.
2023.06.15,신한지주,"신한지주, 두산에너빌리티 주가는 전날과 같았습니다."
2023.06.15,신한지주,"지난 해의 경우 KB금융지주와 SK, SK케미칼, 신한지주, 한국지역난방공사 등 5곳만 A+등급을 받았습니다."
2023.06.17,신한지주,"남영탁 은행담당 애널리스트는 ""부동산 시장이 악화될 경우 은행권의 타격은 크지 않을 것""이라며 ""KB금융, 신한지주, 하나금융지주, 우리금융지주와 기업은행의 부동산 PF 익스포져 합계는 약 40조원으로 전체 총자산 2871조원 대비 1.4%로 미미한 수준""이라고 설명했습니다."
2023.06.15,신한지주,뉴스토마토 = 박준형 기자 | 소유분산기업(사실상 주인 없는 회사)의 지배구조 개편이 본격화한 가운데 신한지주(055550) 계열 증권사인 신한투자증권의 지배구조가 도마에 올랐습니다.
2023.06.15,신한지주,"신한금융, 신한플러스 내 '영플러스' 서비스 오픈 신한금융지주는 15일 그룹의 통합 금융플랫폼인 신한플러스 내에 청년 대상 금융 콘텐츠인 '영플러스' 서비스를 오픈했습니다."
2023.06.18,신한지주,[6월 투자주체 매매동향] 외국인·기관 반도체 '투톱' 쌍끌이 매수
2023.06.18,신한지주,"GKL(296억원), 크래프톤(268억원)등을 순매수한 반면 카카오(695억원)와 하나금융지주(636억원), POSCO홀딩스(608억원), 하이브(590억원), SK텔레콤(017670)(534억원), 현대로템(524억원), 삼성바이오로직스(504억원), KT&G(489억원), 신한지주(478억원), 코스모화학(382억원)등을 순매도 했습니다."
2023.06.19,신한지주,"이어지는 기업인 발표 세션에서는 김윤 한일경제협회 회장(삼양홀딩스 회장), 진옥동 신한금융지주 회장, 김교현 롯데케미칼 대표이사 부회장, 최수연 네이버 대표이사가 양국 산업의 협력 현황과 향후 과제에 대해 발표합니다."
2023.06.18,신한지주,"상황에서도 규제 우려 또한 좀처럼 해소되지 못하면서 반등이 제약되고 있다""며 ""당장의 모멘텀은 크지 않지만 하방리스크 또한 제한적이라는 점에서 좀더 지켜보는 전략이 필요하다""고 판단했습니다."
2023.06.19,신한지주,19일 저축은행중앙회에 따르면 지주계 저축은행 7곳(신한·KB·NH·하나·우리금융·BNK·IBK)은 1분기 순이익은 마이너스(-)292억원으로 전년 동기 475억원 대비 161.4% 감소한 것으로 나타났습니다.
2023.06.19,신한지주,그러면서 금융 공공기관인 한국투자공사와 7대 공제회를 전북으로 옮겨야 한다고 강력히 주장했습니다.
2023.06.19,신한지주,"이어 신한지주(055550) 2조6591억원, 하나금융지주(086790) 2조859억원, 우리금융지주(316140) 1조7963억원 순입니다."
2023.06.19,신한지주,BNP파리바는 신한지주의 4대 주주로 작년 말 기준 지분 3.55%를 보유 중입니다.
2023.06.19,신한지주,"이날 신한지주는 0.72%(250원) 하락한 3만4550원을 나타냈고, 하나금융지주는 0.24%(100원) 떨어진 4만750원을 기록했습니다."
2023.06.19,신한지주,"[투자주체 매매동향] 외국인, 유가증권 시장 순매도 속 방산주 '쇼핑'"
2023.06.19,신한지주,"종목별로 보면 하나금융지주와 신한지주는 일주일 새 각각 2.33% ,1.87% 떨어졌습니다."
2023.06.19,신한지주,신한지주는 전거래일 대비 0.72%(250원) 내려 3만4550원으로 장을 마감했고 KB금융은 전거래일 대비 0.31%(150원) 하락해 4만8150원으로 장을 마쳤습니다.
2023.06.19,신한지주,"이는 KB금융그룹(1조4976억원), 신한금융지주(1조3880억원), 하나금융지주(1조1095억원)에 이어 네 번째로 금융권 빅4에 진입한 것입니다."
2023.06.20,신한지주,"대신증권은 신한지주에 대해 양호한 실적에도 대손비용 및 자본비율에 대한 부담으로 주가가 부진하지만 지속되는 자사주 매입 및 분기균등배당으로 주가 방어가 가능할 전망이라며 투자의견 매수, 목표주가 4만3000원을 유지한다고 20일 밝혔습니다."
2023.06.20,신한지주,대신증권이 20일 신한지주의 2분기 순이익이 대손비용 부담으로 시장 기대치를 하회할 것이라고 전망했습니다.
2023.06.20,신한지주,"올 초 현대차(3154억원), KB금융지주(3000억원), 메리츠화재(1792억원), 신한지주(1500억원), 하나금융(1500억원) 등이 자사주 소각에 나섰습니다."
2023.06.20,신한지주,"향후 농협은행, 신한금융지주, 하나금융지주 등이 신종자본증권 발행을 앞둔 만큼 DGB금융지주의 딜 결과는 이들에게 가늠자가 될 전망입니다."
2023.06.20,신한지주,역대 신한증권 사장을 맡았던 인사들은 신한지주 부사장급이거나 신한증권 임원을 지냈으며 IB부문 임원이 대표가 된 선례도 없었기 때문입니다.
2023.06.20,신한지주,일례로 신한금융지주의 경우 지난달 12일부터 이달 19일까지 단 하루도 빠지지 않고 외국인의 순매도세가 지속하고 있습니다.
2023.06.20,신한지주,DGB금융지주는 전거래일 대비 0.28%(20원) 상승해 7220원으로 장을 마감했고 신한지주는 전거래일 대비 0.14%(50원) 올라 3만4600원으로 장을 마쳤습니다.
2023.06.20,신한지주,"5대지주, 하반기 전략회의서 경영 목표·방향 점검 20일 금융권에 따르면 신한금융지주는 내달 3일부터 '신한문화포럼'을 개최합니다."
2023.06.20,신한지주,19일 한국거래소에 따르면 이날 은행주 주가를 살펴보면 신한지주는 34550원으로 전일 대비 0.72% 하락했습니다.
2023.06.20,신한지주,코스피 상장사인 신한지주의 외국인 지분율이 정부의 규제 압박 속 60%를 밑도는 상황에서 움츠러든 해외 투심 잡기에 본격 나선 것이란 분석이 나오는 배경입니다.
2023.06.21,신한지주,2분기 순이익이 대손비용 부담으로 시장 기대치를 하회할 것이라고 대신증권이 전망했습니다.
2023.06.21,신한지주,KB금융은 지난주 대비 3.79%가량 내렸으며 신한지주는 전주 대비 2.84% 떨어졌습니다.
2023.06.21,신한지주,신한금융지주와 우리금융지주는 1년 전보다 순이익이 소폭 감소할 것으로 예상됩니다.
2023.06.21,신한지주,"사진=신한지주 신한금융그룹은 21일 오전 서울 중구에 위치한 신한금융 본사에서 진옥동 회장 및 그룹사 CEO, 임원이 참석해 '2023 Global One Shinhan 자원봉사대축제'의 국내외 시작을 기념하는 '폭염 대비 독거어르신을 위한 착한 바람' 봉사활동을 실시했습니다."
2023.06.21,신한지주,"금융지주회사 브랜드평판 6월 순위는 우리금융지주, 하나금융지주, DGB금융지주, 신한금융지주, BNK금융지주, 한국금융지주, 농협금융지주, KB금융지주, JB금융지주 순이었습니다."
2023.06.21,신한지주,진옥동 신한금융그룹 회장자.<신한금융지주> 진옥동 신한금융그룹 회장이 국내 스타트업을 일본 등 해외로 진출시키기 위해 적극 나서고 있습니다.
2023.06.21,신한지주,신한금융지주는 다음달 3일부터 '신한문화포럼'을 개최합니다.
2023.06.21,신한지주,신한금융지주와 경쟁을 벌이는 KB금융지주 자회사 KB손해보험이 오는 2024년 세 번째 요양시설 추가 개소를 앞두고 있다는 점을 감안하면 상대적으로 사업이 지지부진한 상황입니다.
2023.06.21,신한지주,"CJ(47억원) 등을 순매수한 반면 NAVER(660억원)를 비롯해 삼성전자(374억원), KB금융(259억원), 삼성SDI(233억원), LG화학(205억원), DB하이텍(195억원), 한국항공우주(191억원), 삼성바이오로직스(170억원), 하나금융지주(161억원), 이수페타시스(131억원), 신한지주(129억원) 등을 순매도했습니다."
2023.06.22,신한지주,"이어 하나금융지주, 우리금융지주, 신한금융지주 순으로 조사됐습니다."
2023.06.21,신한지주,신한지주는 전거래일 대비 1.01%(350원) 하락해 3만4250원으로 장을 마감했고 하나금융지주는 전거래일 대비 0.99%(400원) 하락해 4만100원으로 장을 마쳤습니다.
2023.06.22,신한지주,"당시 이태경 신한지주 최고재무책임자는 ""주가순자산비율(PBR)이 0.4배 수준으로 낮은 대표적인 이유가 주주환원이 부족해서 그렇다""며 ""자본비율 12%대를 유지하고, 이를 초과한 부분에 대해서는 주주환원을 하는 것을 원칙으로 하겠다""라고 말했습니다."
2023.06.22,신한지주,"LG에너지솔루션(373220), KB금융(105560), 셀트리온(068270), 신한지주(055550) 등은 1%대 상승했습니다."
2023.06.22,신한지주,신한지주는 블랙록만이 5% 이상 주주에 글로벌 투자자로서 이름을 올렸습니다.
2023.06.22,신한지주,"(75억원), 신한지주(055550)(75억원), KB금융(105560)(74억원), 현대해상(001450)(72억원), 금호석유(011780)(68억원) 등을 매수했습니다."
