날짜,제목,내용
2023.06.02.,카카오톡 등서 다이어트 보조제 판매 '사기주의보',"소비자원 ""1∼4월에만 21건 신고…8건은 카카오톡서 피해"" #1. A씨는 지난 1월 한 해외 온라인사이트에서 신용카드로 4만7천원짜리 다이어트 보조제를... 나머지 8건은 카카오톡을 기반으로 한 새로운 유형의 피해로 파악됐다. '고급 한약 다이어트 관리사' 등의 닉네임을 사용하는 사업자가 카카오톡..."
2023.06.02.,"다이어트 한약, 카카오톡으로 샀다 ‘탈났다’…소비자 피해 증가",A씨는 사회관계망서비스(SNS) 광고를 통해 알게 된 카카오톡 링크(URL)를 타고 들어가 신원을 알 수 없는 판매자로부터 33만8000원 상당의 다이어트 한약을 구매했다. 한약을 섭취하자 설사 증상이 나타나 이의제기를 했지만 판매자는 오히려 상품을 추가로 구매할 것을 요구했다. 카카오톡을 이용해...
2023.06.02.,"카카오, 소상공인 세미나 위한 전용 스튜디오 문 연다",카카오는 “소상공인을 지원하기 위해 판교 사옥에 방송 스튜디오인 ‘카카오비즈니스 스튜디오’를 개설한다”고 2일 발표했다. 카카오는 이 스튜디오에서 소상공인을 위한 온라인 세미나를 제작하고 송출할 계획이다. 카카오는 2020년부터 온라인 사업 교육 프로그램인 ‘카카오비즈니스 세미나’ 강좌 약...
2023.06.02.,"카카오게임즈 '우마무스메 프리티 더비', 1주년 오프라인 행사 세부 프로그램...","카카오게임즈(대표 조계현)는 2일 사이게임즈(대표 와타나베 코이치)가 개발한 인기 모바일 게임 ‘우마무스메 프리티 더비’의 1주년 오프라인 행사... 카카오게임즈 '우마무스메 프리티 더비' 1주년 오프라인 행사 여기에 관람객들과 함께 호흡할 수 있는 생동감 넘치는 특별 무대 시간도 마련한다. 강퀴, 진수..."
2023.06.02.,"""아빠! 삼전이랑 카카오 옮겼어?""...NH투자, 주식 타사대체입고 최대 105만원","""예솔아, 아빠가 삼전이랑 카카오도 사놨어""는 더 글로리 명대사로 꼽힌다. 만약 더 글로리 드라마 PPL(간접광고)에 증권사가 들어갔다면 ""삼전이랑 카카오 NH투자증권으로 옮겼어?"" 이런 대사도 나오지 않았을까? 다른 증권사 계좌에 보유중이던 주식을 본인이 거래하려고 하는 증권사로 가져올 수가..."
2023.06.02.,"카카오 스테이지파이브, ESG 위원회 설립…의장에 민원기 전 차관",카카오의 알뜰폰 계열사 스테이지파이브가 ESG(환경·사회·지배구조) 위원회를 설립하고 초대 의장으로 민원기 전 과학기술정보통신부 차관을 선임했다. 스테이지파이브는 2일 이사회를 열고 ESG 위원회를 설립하기로 의결했다고 밝혔다. 위원회는 회사의 ESG 활동과 관련 이슈에 관해 경영진을 감독하는...
2023.06.02.,"삼성전자, 가전제품 '수어' 매뉴얼 영상 배포…카카오, 중소 협력사 지원 '스...","카카오가 판교에 '카카오 비즈니스 스튜디오'를 열었다. ⓒ 카카오 카카오, 중소 협력사 위한 '비즈니스 스튜디오' 오픈 카카오는 온라인 비즈니스 교육 프로그램 '카카오비즈니스 세미나' 제작을 위한 스튜디오를 판교 아지트에 개설했다. 카카오비즈니스 세미나는 카카오의 광고 및 비즈니스 플랫폼을..."
2023.06.02.,"""손으로 그린 웹툰만 볼래요""…네이버-카카오웹툰, AI 반감에 당혹","네이버와 카카오가 운영하는 웹툰·웹소 플랫폼이 생성형 인공지능(AI) 활용에 대한 고민이 커지고 있다. AI가 창작자들의 노동력 소모를 크게 줄여줄 수... 카카오웹툰 스튜디오는 최근 공지를 통해 오는 6일까지 '인간이 웹툰을 지배함' 게릴라 공모전을 연다고 밝혔다. 주목되는 것은 해당 공모전이 ""인간의..."
2023.06.03.,카카오 '투데이 버블'이 '실시간 검색'과 다른 점,카카오의 '투데이 버블'은 정보의 출처가 방대하고 분석 대상 기간이 더 길며 순위 없이 무작위로 여러 키워드가 노출된다. 누군가 결과값에 임의로... 카카오에 따르면 투데이 버블은 실검과는 작동방식부터 다르다. 실검은 다음검색 서비스에서 이용자가 입력하는 검색어 통계정보를 바탕으로 순위를 매겼다....
2023.06.03.,"""AI 그림 싫어요"" 반발에‥네이버·카카오는 고심 중",인공지능(AI)을 활용해 만든 콘텐츠에 대한 이용자들의 반발이 심해지면서 웹툰·웹소설 플랫폼을 운영하고 있는 네이버와 카카오도 고민에 빠졌다.... 카카오웹툰 스튜디오 또한 지난 5월 30일 공지를 통해 오는 6일까지 '인간이 웹툰을 지배함' 게릴라 공모전을 연다고 밝혔다. 해당 공모전은 '인손인그...
2023.06.03.,"카카오, ESG보고서에 데이터센터 화재 대응 담아","카카오, ESG 보고서 통해 서비스 장애 대응 소개 카카오가 ESG(환경·사회·지배구조) 측면의 목표와 성과를 담은 세번째 연간 보고서 '2022 카카오의 약속과 책임'을 발간했다. 이번 보고서는 1015 데이터센터 화재 대응을 담은 특별 페이지 '카카오의 다짐'을 담은 것이 특징이다. 이와 함께 △인사말·카카오..."
2023.06.03.,“6월 삼성전자·카카오 뜬다”...반도체·인터넷 업종 강세 전망,특히 올해 주가가 지지부진한 카카오에 주목했다. 에스엠 인수를 통한 시너지가 클 것이라는 예상이다. 현대차증권은 올해 카카오엔터와 에스엠 실적을 합산하면 음반 판매량은 2650만장으로 하이브에 이은 엔터업계 전체 2위를 차지할 것으로 분석했다. 여기에 오픈채팅 탭 도입으로 비즈보드 광고 매출이...
2023.06.03.,여기서 배그하면 굿즈! 카카오게임즈 컬래버레이션 PC방 탐방기,"카카오게임즈가 국내 PC방 프랜차이즈와 함께 컬래버레이션을 진행하고, 이용자들에게 다양한 혜택을 제공하고 있다. 이번 컬래버레이션 대상 PC방은 피지엠파트너스의 '옵티멈존 PC카페(오즈PC카페)' 강남역점과 수유점, 엘피씨렌탈의 '포포PC방' 노량진 1호점, 건대역점 4곳이다. 각 PC방은 카카오 캐릭터인..."
2023.06.03.,"[금상소] 카카오뱅크, 하루만에 10만명 몰린 '카카오웹툰 26주' 적금",카카오뱅크가 반년 만에 새롭게 선보인 '카카오웹툰 26주 적금이' 하루 만에 가입 좌수 10만 좌를 달성하면서 인기를 끌고 있다. 저축과 웹툰 등 콘텐츠 소비 혜택을 동시에 누리면서 한정판 굿즈 상품까지 받을 수 있는 점이 인기 요인으로 꼽힌다. 카카오뱅크는 1일 ‘26주적금 with 카카오웹툰’을 출시했다. 이...
2023.06.03.,"코스피, 기관 순매수도 상위 10종목(2일)...카카오-한화솔루션-POSCO홀딩스","▲ 2일 코스피 시장에서 기관은 카카오, 한화솔루션, POSCO홀딩스, SK이노베이션을 집중 매수했다.© 연합뉴스. 2일 코스피 시장에서 기관은 카카오, 한화솔루션, POSCO홀딩스, SK이노베이션을 집중 매수했다. 반면, 아모레퍼시픽, 한미반도체, LG생활건강을 집중 매도했다."
2023.06.03.,[김정유의 웹툰파헤치기]형제복지원 모티브…카카오웹툰 ‘무자비하게도’,"단순 만화를 넘어 문화로까지 확대될 수 있는 대표 콘텐츠, 국내 웹툰 작품들을 낱낱이 파헤쳐 본다.(주의:일부 스포일러를 담고 있습니다.) 카카오웹툰 ‘무자비하게도’ 오랜만에 대가들의 만남을 봤다. 카카오웹툰에서 최근 연재를 시작한 ‘무자비하게도’가 그 주인공이다. ‘도사랜드’, ‘괴물 같은..."
2023.06.03.,"카카오페이, '카드 절약 챌린지' 진행","카카오페이는 6월 한 달간 지난달 같은 날짜의 나와 카드 소비액을 겨루는 '카드 절약 챌린지'를 진행한다고 3일 밝혔다. 카카오페이에 마이데이터 카드 자산을 연결한 사용자는 누구나 쉽게 챌린지에 참여할 수 있다. 사용자는 마이데이터에 연결된 카드 중 챌린지에 도전하고 싶은 카드를 선택하고, 지난달..."
2023.06.04.,"""중소상공인 매출확대 도와드립니다""...상생나선 네이버-카카오",국내 양대 테크 기업인 네이버(NAVER)와 카카오가 중소 비즈니스 파트너와 동반 성장을 위해 다양한 프로그램을 마련했다. 플랫폼 비즈니스가 골목상권... 카카오는 중소상공인을 위한 자체 교육 프로그램을 전문적으로 제작하는 '카카오비즈니스 스튜디오'를 열었다고 2일 밝혔다. 보다 질 높은 교육 콘텐츠를...
2023.06.04.,"“아이유 있는데, 어떻게 이런일이?” 충격의 적자 사태…늪에 빠진 카카오엔...","‘최고’의 아티스트 아이유를 보유한 카카오엔터테인먼트가 적자의 늪에 빠졌다. 7년만에 초유의 적자 사태가 벌어졌다. 카카오엔터테인먼트(카카오엔터)는 카카오 공동체 내에서도 알짜 기업으로 평가 받고 있다. 최고의 아티스트인 아이유 등 슈퍼 지적재산권(IP)를 대거 보유, 상장시 방탄소년단(BTS)의..."
2023.06.04.,외국인도 외면하는 카카오... 하반기 믿을 카드는 있다,"카카오 주가가 상승장에서 소외되며 투자자들의 실망감이 커지고 있다. 5월 이후 코스피가 1년여만에 2600선을 뚫었지만, 카카오의 주가는 영 힘을 받지 못하고 있어서다. 1분기 실적이 부진한 가운데 계열사의 수익성도 악화됐다. 다만 인공지능(AI), 알뜰폰 등 신사업 진출 의지가 확고하고, 광고 등 기존..."
2023.06.04.,"카카오게임즈, 우마무스메 1주년 오프라인 행사 개최",카카오게임즈(대표 조계현)는 오는 10일부터 11일까지 이틀간 서울 광진구 파이팩토리 스튜디오에서 ‘우마무스메 프리티 더비’의 1주년 오프라인 행사를 개최한다고 4일 밝혔다. 카카오게임즈는 이번 행사에서 이용자들이 1주년 축하 메시지를 남길 수 있는 ‘메시지 월’을 비롯해 포토존 등의 다채로운...
2023.06.04.,"""AI 활용 웹툰은 도둑질""... 네이버·카카오 '손절'","보이콧 운동도 네이버, 카카오 발 빠른 대응... '생성형 AI' 사용 금지 가이드라인 제정 등 AI 콘텐츠에 대한 '사회적 합의' 먼저 [시장경제=양원석 기자]... 네이버와 카카오 등 국내 대표 온라인 플랫폼 기업들은 '생성형 AI'를 활용한 작품의 공모를 불허하는 등 규제에 나섰다. 문화콘텐츠 분야에 AI를 활용하기..."
2023.06.04.,"“카카오 시너지 효과”...카카오뱅크, 웹툰 연계 ‘26주적금’ 하루만에 10만...",카카오 그룹의 계열사간 시너지 효과가 금융권에서도 빛을 발하고 있다. 카카오뱅크는 지난 1일 출시한 ‘26주적금 with 카카오웹툰’이 출시 24시간 만에 누적 개설 계좌수 10만 좌를 달성했다고 4일 밝혔다. ‘26주적금 with 카카오웹툰’은 카카오뱅크에서 적금을 가입하면 카카오웹툰에서 사용할 수 있는...
2023.06.04.,[CEO포커스]'클라우드 집중' 카카오엔터프라이즈 반등 '예고',위기에 빠진 카카오 기업간거래(B2B) 전문 자회사 '카카오엔터프라이즈'가 사업 구조를 개편하고 허리띠를 졸라맨다. 이경진 신임 대표는 클라우드와 검색사업을 바탕으로 반등을 노린다. 카카오엔터프라이즈는 최근 클라우드와 검색 등 양대 핵심 사업을 사내독립기업(CIC) 체제로 전환했다. CIC는 조직 운영...
2023.06.04.,"카카오뱅크, 플랫폼·연체율 통해 수익·건전성 제고 박차",카카오뱅크가 플랫폼 사업 확대와 연체율 관리를 통해 수익성 및 건전성 제고에 주력하고 있다. /카카오뱅크 제공 카카오뱅크가 플랫폼 사업 확대와 연체율 관리를 통해 수익성 및 건전성 제고에 주력하고 있다. 올해 1분기에 최대 실적을 달성하고도 업계 최대 경쟁력으로 평가받는 플랫폼 부문에서...
2023.06.04.,"카카오, 소상공인 위한 '비즈니스 세미나' 제작 스튜디오 개설",카카오가 소상공인을 위한 온라인 비즈니스 교육 프로그램 제작 스튜디오를 열었다. 카카오는 3일 경기도 성남시 분당구 백현동 판교아지트에 소상공인들에게 제공하는 온라인 비즈니스 교육 프로그램 '카카오 비즈니스 세미나' 제작 스튜디오를 개설했다고 밝혔다. 카카오는 그동안 외부에서 촬영...
2023.06.05.,"네이버·카카오 ""종이→전자문서로 디지털 친환경 앞장서""(종합)",네이버와 카카오가 5일 환경의 날을 맞아 환경 보호를 위해 기울인 노력과 성과를 공개했다. 네이버는 종이문서를 전자문서로 대체해 8만5천그루의 나무를 보호하는 효과를 거뒀다. 카카오는 소나무 약 40만 그루의 탄소 흡수에 기여하는 친환경 경영을 펼쳤다고 자평했다. 네이버는 2019년부터 2022년까지...
2023.06.05.,치솟는 구글 점유율에 흔들리는 네이버·카카오,카카오톡은 유튜브에 MAU 추월 위기 구글과 유튜브의 국내 점유율이 크게 상승하면서 ‘국민 메신저’인 카카오톡과 ‘국민 포털’인 네이버의 입지가 흔들리고 있다. 5일 모바일 빅데이터 플랫폼 기업 아이지에이웍스의 데이터 분석 설루션인 모바일인덱스 통계에 따르면 지난달 카톡의 MAU...
2023.06.05.,"카카오, 세계 환경의 날에 '이용자 환경 기여' 지표 공개","카카오T 전기 택시와 바이크 이동, 카카오페이-카카오톡 전자문서, 카카오메이커스 업사이클링 등 카카오를 통한 이용자 친환경 기여 활동이 지표로 공개됐다. 카카오는 6월 5일 세계 환경의 날을 맞아 이용자들의 다양한 친환경 활동 참여를 독려하기 위해 자체적으로 개발한 이용자 환경 기여 지표..."
2023.06.05.,"카카오페이, '바로 발급되는 카드 보기' 서비스 출시",카카오페이는 사전에 신용카드 발급 가능 여부와 한도를 확인해 볼 수 있는 '바로 발급되는 카드 보기' 서비스를 시작한다고 5일 밝혔다. 사용자는... 개인정보를 일일이 입력해야 했던 기존 카드심사 과정을 간소화해 사용자의 편의성을 높였다고 카카오페이는 소개했다. 현재 하나카드와 신한카드의 발급 가능...
2023.06.05.,카카오게임즈 '아레스 : 라이즈 오브 가디언즈' 사전등록 인원 100만 명 넘어,카카오게임즈(대표 조계현)는 5일 대작 MMORPG '아레스 : 라이즈 오브 가디언즈(Ares : Rise Of Guardians)'의 사전등록 참여자가 5일 만에 100만 명을 돌파했다고 밝혔다. 카카오게임즈는 지난 5월 31일부터 대작 MMORPG '아레스 : 라이즈 오브 가디언즈(이하)'의 사전등록을 시작하고 다양한 이벤트를 진행했다. '아레스...
2023.06.05.,매일유업 '멸균팩 새가버치 프로젝트' 개최… 카카오메이커스와 맞손,매일유업이 환경의 날을 맞아 카카오메이커스와 함께하는 '멸균팩 새가버치 프로젝트'를 공개했다고 5일 밝혔다. 6월 5일 환경의 날은 1972년 6월 스웨덴... 매일유업은 환경의 날을 맞아 멸균팩에 대한 인식을 제고하고자 카카오메이커스와 함께 이번 프로젝트를 기획했다고 설명했다. 멸균팩의 높은 자원...
2023.06.05.,"""나 떨고 있니?"" 카카오톡, 네이버 제친 유튜브에 추월 위기","국내 애플리케이션(앱) 시장에서 유튜브의 성장세에 카카오톡과 네이버의 입지가 흔들리고 있다. 5일 모바일인덱스에 따르면 5월 카카오톡의 MAU(월간 실사용자수)는 4145만8675명으로 1위를 기록했지만, 2위 유튜브(4095만1188명)와의 격차는 50만7487명에 불과했다. 3위는 네이버(3888만5316명)가..."
2023.06.05.,"카카오 ""작년 고객 친환경활동으로 소나무 40만그루 효과""",카카오는 세계 환경의 날을 맞아 이용자들의 다양한 친환경 활동 참여를 독려하기 위해 자체적으로 개발한 이용자 환경 기여 지표인 '카카오 카본 인덱스(Kakao Carbon Index)'를 공개했다고 5일 밝혔다. 카카오 카본 인덱스는 카카오가 환경 문제 해결을 위해 적극적인 역할을 다하고자 하는 의지를 담아 지난해...
2023.06.05.,"매일유업, 환경의 날 맞아 카카오메이커스와 '멸균팩 새가버치 프로젝트'",매일유업은 6월 5일 환경의 날을 맞아 카카오메이커스와 함께하는 '멸균팩 새가버치 프로젝트'를 공개했다고 5일 밝혔다. 환경의 날은 1972년 6월 스웨덴 스톡홀름에서 열린 유엔인간환경회의에서 국제사회가 지구환경보전을 위해 공동 노력을 다짐하며 제정한 날이다. 매일유업과 카카오메이커스가 손잡고...
2023.06.05.,"카카오페이, 사전에 한도 확인...'바로 발급되는 카드 보기' 서비스 시작","이투데이=김범근 기자 | 카카오페이는 사전에 신용카드 발급 가능 여부 및 한도를 확인해 볼 수 있는 '바로 발급되는 카드 보기' 서비스를 시작한다고 5일... 카카오페이는 더 많은 카드사와의 제휴를 통해 양질의 서비스를 제공해나갈 예정이다. 한편, 카카오페이는 중저신용자와 주부, 학생 등 금융이력이 부족한..."
2023.06.06.,카카오톡 ‘조용히 방 나가기’ 3주간 200만명이 사용,카카오가 카카오톡의 ‘조용히 나가기’ 기능을 활성화한 이용자들이 200만여명이라고 6일 밝혔다. ‘조용히 나가기’ 기능은 그룹 채팅방을 나가도 다른 사람에게 표시가 되지 않도록 한 기능이다. 카카오톡은 지난달 10일 이 기능을 카톡 실험실에 탑재했다. 이후 같은 달 31일까지 3주간 200만여명이 이...
2023.06.06.,“경쟁력 낮은 카카오 사업 정리”···‘엔터프라이즈’ 다음은 어디,"경쟁력이 낮은 사업은 정리할 계획도 갖고 있고, 이를 통해 손익 개선이 가능할 것으로 기대한다.” 지난 5월 1분기 실적 설명회에서 배재현 카카오공동체 투자총괄대표가 내놓은 발언이다. 그룹을 위해 경쟁력이 낮다고 판단되는 사업은 과감히 정리하겠다는 의미다. 실적 설명회 이후 카카오는 클라우드..."
2023.06.06.,"""카카오톡 채팅방 조용히 나가기, 3주간 200만명 이용""",카카오톡 '채팅방 조용히 나가기' 기능 이용자가 200만명에 달했다. 6일 카카오와 연합뉴스에 따르면 채팅방 조용히 나가기 기능이 카톡 실험실에 탑재된 지난달 10일부터 같은 달 31일까지 약 200만명의 이용자가 실험실을 활성화한 것으로 나타났다. 다만 카카오는 실험실의 경우 기능 활성화가 유동적이고...
2023.06.06.,국민 메신저 ‘카카오톡’ 충격 사태… 이대로 가다간 ‘무너진다’,“지금 속도라면 조만간 추월 당한다” 국민 메신저 ‘카카오톡’ 위상이 크게 위협받고 있다. 이대로 가다간 국내 시장에서 1위자리를 구글에 내줘야 할 판이다. 국내에서 사세를 확장하는 구글의 유튜브 영향으로 ‘국민 메신저’ 카카오톡 입지 마저 크게 흔들리고 있다. 이는 2010년대 이후 태어난...
2023.06.06.,"카카오게임즈 '우마무스메 프리티 더비', 1주년 기념 대규모 이벤트","카카오게임즈(대표 조계현)는 5일, ㈜사이게임즈(대표 와타나베 코이치)가 개발한 인기 모바일 게임 ‘우마무스메 프리티 더비’가 서비스 1주년을... 카카오게임즈 우마무스메 프리티더비 아울러, '1st 애니벌서리 기념 미션 제1 탄'을 진행한다. 기간 한정으로 열리는 미션을 달성하는 이용자에게는 재화..."
2023.06.06.,"제주개발공사-카카오, 해양 정화 '메이크 어스 그린 in 제주' 진행",제주특별자치도개발공사(사장 백경훈)과 ㈜카카오(대표 홍은택)는 환경의 날을 맞아 지난 4일과 5일 이틀간 함덕해수욕장과 가파도 등에서 도민 등 290명이 참가한 가운데 해양 정화 활동 '메이크 어스 그린(Make Us Green) in 제주'를 전개했다. 이번 행사는 해변을 걷거나 뛰면서 쓰레기를 줍는 '플로깅' 및...
2023.06.06.,"연수구, 카카오톡 지방세 환급신청 서비스 개설","연수구, 카카오톡 지방세 환급신청 서비스 개설 인천 연수구가 납세자의 쉽고 빠른 지방세 환급 신청 및 처리를 위해 카카오톡 지방세 환급신청 서비스를 개설한다. 6일 구에 따르면 지방세 환급금은 연말정산으로 인한 국세 경정, 자동차세 연납 후 소유권 이전 및 폐차 등의 사유로 수시로 발생하는 것으로 매년..."
2023.06.06.,[게임] 넷마블 컴투스 카카오게임즈 위메이드 스마일게이트 네오위즈,"■ 카카오게임즈, 인기 모바일 게임 '우마무스메 프리티 더비' 서비스 1주년 기념 대규모 이벤트 진행 출처=카카오게임즈 ㈜카카오게임즈(대표 조계현)는 5일, ㈜사이게임즈(대표 와타나베 코이치)가 개발한 인기 모바일 게임 '우마무스메 프리티 더비'가 서비스 1주년을 맞아 대규모 캠페인을..."
2023.06.07.,"다음뉴스 배열 공개한 카카오…""편집권 강화로 다양성 73% 증가""",카카오가 포털 사이트 '다음' 뉴스 배열에 적용된 기술과 정책을 상세히 소개하며 뉴스 서비스 투명성 강화에 나섰다. 카카오는 지난해 언론사 편집권과 독자 선택권을 강화한 뉴스 서비스 개편 이후 다양성 지수가 73% 늘었다고 강조했다. 카카오는 공동체의 인공지능(AI) 기술과 정책을 소개하는 매거진...
2023.06.07.,"노원구가 시작한 '카카오톡 체납고지', 서울시 전체로 확대",서울 노원구가 처음 도입한 '카카오 알림톡 체납 고지'사업이 지난달 열린 '서울시 지방세 제도개선 아이디어 발표대회'에서 최우수 사례로 선정됐다. 사진=노원구청 제공 서울 노원구(구청장 오승록)가 서울시 자치구 최초로 실시한 '카카오 알림톡 체납 고지' 사업이 올 하반기부터 서울시 전 자치구로 확대...
2023.06.07.,"카카오페이, 카페·커피 결제 할인 제공",카카오페이가 다가오는 여름을 맞이해 무더위를 시원하게 날려줄 카페·커피 결제 할인 기획전을 준비했다고 7일 알렸다. 근처 카페나 편의점에서 카카오페이로 음료를 결제하는 사용자는 할인과 리워드를 누릴 수 있다. 커피 브랜드 메가MGC커피에서 6월 한 달간 카카오페이머니로 5천원 이상 결제하는...
2023.06.07.,[IT 소식] 카카오·KISA·NHN 外,"카카오가 공동체 AI 기술과 정책을 소개하는 매거진 ‘Tech Ethics’를 첫 발간했다고 합니다. ‘카카오 공동체 기술윤리위원회' 주도로 발간되는 Tech Tehics는 매월 카카오 공식 홈페이지와 브런치스토리를 통해 공개된다네요. 이 밖에 △KISA, 암호모듈검증 시험평가 컨설팅 무료 지원한다 △NHN에듀, 유니티와..."
2023.06.07.,"카카오스타일 ""1분기 매출 70% 이상 증가…영업손실 대폭 축소""","카카오스타일은 올해 1분기 매출액이 지난해 동기보다 70% 이상 증가했다고 7일 밝혔다. 스타일 커머스 플랫폼 지그재그의 외형 성장이 실적 상승을... 마케팅 비용 효율화 등을 통해 지속적인 수익성 개선을 추구한 결과가 나타난 것이라고 카카오스타일은 분석했다. 패션, 뷰티, 라이프스타일까지 아우르는..."
2023.06.07.,“궁금하세요? 경기도 카카오톡 채널로 문의하세요”,"중학생 자녀를 둔 A씨는 경기도에서 청소년 교통비를 지원한다는 소식을 듣고 자세한 내용을 알아보기 위해 카카오톡 경기도 채널을 통해 상담원에게... 어디에 신고해야 할지 고민하던 B씨는 카카오톡으로 경기도에 문의했고, 지역과 주변 도로를 입력하자 해당 시군 담당 부서에 전달하겠다는 답변을..."
2023.06.07.,카카오톡 이용자 200만 명 ‘조용히 나가기’ 선택,[기자] 카카오톡 단체 채팅방에 쏟아지는 대화들. 대화방을 나가자니 특정 이용자가 나갔다는 퇴장 문구가 나타나 망설이는 사람들이 적지 않았습니다. 이를 감안해 카카오는 지난달 10일 기록을 남기지 않고 나갈 수 있는 '조용히 나가기' 기능을 추가했습니다. 설정창에서 '실험실'을 들어가 해당 기능을...
