날짜,제목,내용
2023.06.02.,"SK證 ""SK스퀘어, 리레이팅 요인 주가 미반영…목표가↑""","SK증권은 2일 SK스퀘어에 대해 리레이팅 요인은 주가에 미반영됐다고 분석했다. 투자의견은 매수로 유지하고 목표주가는 6만2000원으로 상향 조정했다. 최관순 SK증권 연구원은 ""SK스퀘어의 1분기 연결 실적은 매출액 112억원, 영업적자 6390억원이다. SK하이닉스 1분기 순이익이 마이너스 2조6000억원을..."
2023.06.02.,"SKT, Next Rise에서 ‘Do ESG with SK telecom’ 개최","ESG 코리아 얼라이언스에는 SKT와 마이크로소프트, SAP, 소풍벤처스, HG이니셔티브, 벤처스퀘어, KAIST-SK 임팩트비즈니스센터, 서울창업허브 성수센터 등 국내외 스타트업 생태계를 선도하는 기업과 기관들이 참여하고 있다. 올해 ‘ESG Korea 2023 Startup’에 15개 스타트업이 선정됐다. 이날..."
2023.06.02.,[더벨][지주사 자본재분배 성적표]자체 구조조정 나선 SK플래닛 '숨은 효자',원스토어와 11번가 출범의 산파 역할을 한 SK플래닛은 SK스퀘어의 자금지원 필요성을 줄이면서 배당도 지급하는 효자로 거듭났다. 여기에는 사업부 매각과 인적분할로 몸집을 줄이면서 투자지분 매각을 병행하는 자체 구조조정 과정이 주효했다. 주식발행초과금 전입 등 이익잉여금 확대여력이...
2023.06.02.,SK 주가 '방긋'… 비상장 자회사 성장 예의주시,"에너지 가격 하락과 반도체 업황 부진으로 SK이노베이션, SK스퀘어 등 관련 자회사의 이익이 큰 폭으로 감소했고 SMP 상한제 및 전방산업 부진으로 비상장 자회사인 SK E&S, SK실트론 등도 이익률이 감소했다. 하지만 별도 매출액은 1.6조원(+56.3% YoY), 영업이익 1.1조원(+92.9% YoY)으로 대폭..."
2023.06.02.,"블록체인 뛰어든 SK플래닛, 아발란체에 '구애' 이유는",NFT 활용 사업 활성화 포석…아바 클라우드로 자체 네트워크 구축 용이 SK스퀘어 자회사 SK플래닛이 글로벌 블록체인 아발란체와의 협력 강화를 위한 노력을 기울이고 있다. 블록체인 사업을 확장하고 있는 SK플래닛으로서는 아발란체 플랫폼이 반드시 필요하기 때문이라는 분석이다. 앞서 SK플래닛은 지난...
2023.06.02.,[SK그룹] SK디스커버리 2.7% 올라 계열사 중 상승률 선두,14%)▲13위 SKC 9만4500원(-0.42%)▲14위 SK텔레콤 4만9250원(-0.91%)▲15위 SK렌터카 9300원(-1.17%)▲16위 SK스퀘어 4만5600원(-1.19%)▲17위 SK케미칼 7만4100원(-1.2%)▲18위 SK바이오사이언스 8만1600원(-1.57%)▲19위 SK네트웍스 4760원(-1.65%)▲20위 에스엠코어 6870원(-1.86%)
2023.06.02.,"웨이브-티빙 합병설 '솔솔'… 위기의 토종 OTT, 재편 나서나","SKT와 SK스퀘어의 적극적인 구애에 CJ그룹이 응할지 주목됩니다. 이명재 기자입니다. 넷플릭스에 밀려 고전을 면치 못하는 웨이브와 티빙간 합병설이 다시 수면 위로 떠올랐습니다. 지금 시점에서 각자도생은 쉽지 않다는 분위기가 형성됐기 때문입니다. 넷플릭스 월 이용자 수는 약 1,170만명에 달하지만..."
2023.06.02.,"남산그린빌딩으로 웃은 국민연금, 문정프라자엔 시무룩","서울역 8번 출구에서 도보 4분 거리에 있으며 인근의 메트로타워, 서울스퀘어와 함께 업무지구를 형성하고 있다. 현재 SK텔레콤 계열사인 SK브로드밴드의 본사로 사용되고 있다. 앞서 지난 2012년 12월 이지스자산운용이 부동산펀드를 조성해 SK텔레콤으로부터 해당 건물을 매입했다. 거래가는 2500억원이다...."
2023.06.02.,[차영주의 금요시장] 중요한건 꺾이지 않는 반도체…6월 시장 운명은?,"주도하는 SK스퀘어 ◇ 최근 2차전지 주가가 떨어져 증권가가 이른바 '대피령'을 내린 가운데, 다시 한번 주가가 반등하는 모습을 보이고 있어요. 하반기 대응전략은 어떻게 가져가면 좋을지 고민이거든요? - 멈춰 선 2차전지주, 하반기엔 다시 달릴까? - ""에코프로, 한물갔다?""…2차전지주 대응전략은?..."
2023.06.02.,[fn마켓워치]용인 원삼 한미물류센터 매각 속도,2일 투자은행(IB) 업계에 따르면 마스턴투자운용은 최근 용인 원삼 한미물류센터 매각자문사에 알스퀘어-에비슨영 컨소시엄을 선정했다. 용인 원삼... SK하이닉스가 용인시 처인구 원삼면에 차세대 메모리 생산기지를 구축하는 것도 자산 가치를 높이는 부분이다. SK하이닉스는 원삼면 독성은 물론 고당...
2023.06.03.,[SK그룹] SKC 8.57% 올라 계열사 중 상승률 선두,8%)▲12위 SK가스 12만7000원(0.79%)▲13위 SK바이오사이언스 8만2100원(0.61%)▲14위 SK케미칼 7만4100원(0%)▲14위 SK하이닉스 11만300원(0%)▲16위 SK리츠 5140원(-0.39%)▲17위 SK텔레콤 4만9050원(-0.41%)▲18위 나노엔텍 5070원(-0.59%)▲19위 SK스퀘어 4만5250원(-0.77%)▲20위 SK네트웍스 4660원(-2.1%)
2023.06.03.,[리츠 TOP10] 신한알파리츠 0.81% 상승…지수 구성종목 중 상승률 선두,1위 신한알파리츠 6250원(0.81%)▲2위 이리츠코크렙 5420원(0.37%)▲3위 디앤디플랫폼리츠 3310원(0.15%)▲4위 제이알글로벌리츠 4570원(0.11%)▲5위 ESR켄달스퀘어리츠 4230원(0%)▲6위 롯데리츠 3935원(-0.13%)▲7위 코람코에너지리츠 5570원(-0.18%)▲8위 KB스타리츠 4600원(-0.33%)▲9위 SK리츠 5140원(-0.39...
2023.06.04.,"'적자 행진' SK스퀘어, 재평가 기대감…""주가 상승 여력 충분""",SK스퀘어 본사 T타워 전경 [뉴시스] SK스퀘어가 지난해 4분기에 이어 두 분기 연속 적자를 기록했지만 증권가에서는 오히려 목표주가를 상향하는 등 긍정적인 분석을 내놓고 있어 주목된다. SK스퀘어의 주가는 주요 계열사인 SK하이닉스의 실적 부진에도 올해 들어 40% 가까이 올랐다. 신규 투자재원...
2023.06.04.,"SK스퀘어 목표주가 상향·매수 유지 ""하반기 턴어라운드 기대""","SK스퀘어 로고 SK증권은 SK스퀘어에 대해 투자의견 매수를 유지하고 목표주가를 기존 5만5000원에서 6만2000원으로 12.73% 상향 조정했다. 지난 2일 최관순 SK증권 연구원은 ""SK 스퀘어 1분기 연결 실적은 매출액 112억 원(-99.2% 이하 YoY), 영업적자 6390억 원(적자전환)""이라며 ""SK 하이닉스 1분기 순이익이..."
2023.06.04.,[SK그룹 주간동향] SK아이이테크놀로지 한주간 10.29% '점프'...상승세 이어갈...,23%)▲12위 인크로스 1만4770원(1.16%)▲13위 SK가스 12만7000원(1.11%)▲14위 SK하이닉스 11만300원(1.01%)▲15위 에스엠코어 7000원(0.29%)▲16위 SK리츠 5140원(-0.96%)▲17위 SK텔레콤 4만9050원(-1.11%)▲18위 SK 16만9600원(-1.85%)▲19위 SK스퀘어 4만5250원(-2.37%)▲20위 SK네트웍스 4660원(-2.41%)
2023.06.04.,"나빠질 일만 남았나…‘공룡’ 손짓에 우수수 떨어진 고객들, 토종 OTT 울상",국내 지상파 3사와 SK스퀘어가 지분을 가진 웨이브도 비슷한 상황이다. 작년 MAU가 433만명이었는데 올해 380만명으로 무려 53만명 감소했다. 특히 심각한 경영난에 휩싸인 왓챠는 작년 112만명에서 올해 74만명으로 34% 추락했다. 엔데믹을 계기로 이용자 수가 빠르게 줄면서 토종 3사의 수익성도 최악의...
2023.06.04.,'친환경' 내건 석유화학 업계…'각양각색' 협업으로 ESG 경영 제고,SK이노베이션은 지난달 26일 서울 성동구 임팩트스퀘어에서 환경 스타트업 육성 프로그램 '에그' 3기 발대식을 열고 참여 스타트업 16곳의 면면을 공개했다. 에그는 중소기업벤처부·창업진흥원의 '창업도약패키지 대기업 협업 프로그램'의 일종으로 지난 2021년부터 SK이노베이션이 진행 중인 사업이다. 지난...
2023.06.04.,[리츠 TOP10 주간동향] 신한서부티엔디리츠 한주간 2.67% '급등',26%)▲3위 제이알글로벌리츠 4570원(1.78%)▲4위 ESR켄달스퀘어리츠 4230원(1.68%)▲5위 롯데리츠 3935원(1.68%)▲6위 KB스타리츠 4600원(0.22%)▲7위 코람코에너지리츠 5570원(0.18%)▲8위 디앤디플랫폼리츠 3310원(0%)▲9위 신한알파리츠 6250원(-0.48%)▲10위 SK리츠 5140원(-0.96%)
2023.06.05.,"SKT 일본법인, SK하이닉스·SK스퀘어와 JV로 전환","운영은 SKT, SK하이닉스, SK스퀘어 등 ICT(정보통신기술) 패밀리사가 함께한다. 그룹사의 역량을 결집해 일본 시장에서 공동으로 신사업을 발굴하기 위함이다. 5일 SKT의 기업지배구조보고서에 따르면 회사의 사외이사회는 지난 5월 24일 'SKTJ(일본법인) 지분 양수도 및 JV 구조로의 전환' 사항에 대해..."
2023.06.05.,"SK스퀘어, 주가 재평가 긍정적","SK증권이 SK스퀘어에 대해 투자의견 매수와 목표 주가 6만2000원을 제시했다. 증권사는 반도체·정보통신기술 투자 전문기업 SK스퀘어가 리레이팅요인이 주가에 아직 반영되지 않아 추가 상승할 여력이 충분하다고 판단했다. 최관순 연구원은 ""SK스퀘어는 올해 1분기 연결 기준 매출은 112억원으로 전년..."
2023.06.05.,"[IT이슈] SK하이닉스, 일반 소비자용 외장형 SSD ‘비틀(Beetle) X31’ 출시 ...","◇SK하이닉스, 일반 소비자용 외장형 SSD ‘비틀(Beetle) X31’ 출시 SK하이닉스가 일반 소비자용 포터블(Portable) SSD(Solid State Drive) 제품 ‘비틀(Beetle)... 이달 말까지 뉴욕 타임스스퀘어와 런던 피카딜리광장 대형 전광판을 통해 유엔환경계획(UNEP)이 제작한 플라스틱 절감 캠페인 영상을 상영한다...."
2023.06.05.,"[특징주] SK하이닉스, 2분기 영업이익 적자 전망에 주가 약세",SK하이닉스의 최대주주는 SK스퀘어로 지분 20.07%를 보유하고 있습니다. SK스퀘어의 최대주주는 SK로 지분 30.03%를 갖고 있습니다. SK의 최대주주는 최태원 회장으로 지분 17.50%를 갖고 있습니다. SK하이닉스는 박정호 부회장과 곽노정 사장이 올해 1분기 자사주 상여금(Stock Grant)으로 각각 4091주...
2023.06.05.,"SK, 자회사 실적 악화에 주가 '뚝'…반등 시점은?","컨슈머타임스=전은정 기자 | SK(대표이사 최태원, 장동현) 주가가 SK이노베이션과 SK스퀘어 등 자회사의 실적 악화로 하락세다. SK 자회사는 유가 하락 및 반도체 시황 악화로 실적이 급감했다. SK의 최근 3개월 주가 추이를 살펴보면 지난 3월 2일 18만2100원에서 지난 2일 16만9600원으로 6.83% 하락했다. SK의..."
2023.06.05.,"‘11만닉스’ 된 SK하이닉스, 교환사채 2000만주 증시에 언제 풀릴까","이는 전체 상장주식(7억2800만2365주)의 2.76%, SK스퀘어 등 최대주주 지분(1억4612만9920주‧20.07%)을 제외한 유통주식(5억8187만2445주)의 3.45%에 달하는 규모다. SK하이닉스의 일 거래 주식 수는 지난 2일 기준 399만1904주다. 금융투자업계에서는 최근 SK하이닉스 주가가 상승하면서 교환가액 이상으로..."
2023.06.05.,[리츠 TOP10 월간동향] ESR켄달스퀘어리츠 최근 한달새 10.59% 급등,1위 ESR켄달스퀘어리츠 4230원(10.59%)▲2위 롯데리츠 3935원(8.55%)▲3위 이리츠코크렙 5420원(8.4%)▲4위 신한알파리츠 6250원(7.76%)▲5위 신한서부티엔디리츠 3655원(6.25%)▲6위 KB스타리츠 4600원(5.99%)▲7위 코람코에너지리츠 5570원(5.89%)▲8위 제이알글로벌리츠 4570원(4.58%)▲9위 SK리츠 5140원(3....
2023.06.05.,[SK그룹 월간동향] SK렌터카 최근 한달간 27.01% 급등...상승세 이어갈까?,1위 SK렌터카 9640원(27.01%)▲2위 SK아이이테크놀로지 9만7500원(23.89%)▲3위 SK하이닉스 11만300원(22.28%)▲4위 SK바이오사이언스 8만2100원(15.63%)▲5위 SK디스커버리 3만7250원(14.97%)▲6위 SK이노베이션 19만8000원(10.06%)▲7위 드림어스컴퍼니 3395원(10.05%)▲8위 SK스퀘어 4만5250원(9.43...
2023.06.05.,[IT IS리포트] 토종 OTT 낭떠러지 코앞…일찌감치 손 턴 KT만 웃었다,"SK텔레콤에서 출발해 SK스퀘어의 계열사가 된 콘텐츠웨이브는 다른 국산 OTT에 적극적으로 애정 공세를 펼치고 있다. 2020년 8월 당시 부사장이었던 유영상 SK텔레콤 대표는 CJ ENM과 JTBC가 합작한 티빙의 출범이 임박하자 공개 석상에서 ""웨이브와 티빙이 합병하면 넷플릭스를 이길 수 있다""고 말해 화제가..."
2023.06.05.,"""1년 만에 2위서 4위로…"" 쿠팡에도 밀린 웨이브 현주소 [IT 언더라인]","# 이 때문에 최근 최대주주인 SK스퀘어로부터 250억원이란 자금을 긴급 수혈했지만 그 효과를 알 수 없다는 부정적인 전망이 쏟아지고 있습니다. 웨이브는 과연 자존심을 회복할 수 있을까요? 더스쿠프(The SCOOP)가 웨이브의 현주소를 살펴봤습니다. ""국내 OTT 시장을 선도하고 새로운 미디어 생태계를..."
2023.06.06.,상장사 '기업지배구조 핵심지표' 준수율 평균 62.4% ... SK텔레콤만 유일하게...,"집중투표제를 채택하고 있는 기업은 강원랜드, 한화오션(옛 대우조선해양), 지역난방공사, 포스코홀딩스, 한국가스공사, 한국전력공사, KT&G, KT 등의 오너가 없는 8개 기업과 SK그룹의 2개 계열사인 SK텔레콤, SK스퀘어와 SBS 등 3개를 합쳐 11개 기업 뿐이었다. 기업 지배구조 보고서의 핵심지표 준수율이..."
2023.06.06.,상장사 지배구조 지표 준수율 SKT만 100%…가장 모범적,"집중투표제를 채택하고 있는 기업은 강원랜드, 한화오션(옛 대우조선해양), 지역난방공사, 포스코홀딩스, 한국가스공사, 한국전력공사, KT&G, KT 등의 오너가 없는 8개 기업과 SK그룹의 2개 계열사인 SK텔레콤, SK스퀘어와 SBS 등 3개를 합쳐 11개 기업뿐이었다. SK텔레콤, 핵심지표 15개 모두 준수 기업 지배구조..."
2023.06.06.,"LG유플, 전통 강호 '젠지'와 스폰서십 체결한 이유는?","이미 SK텔레콤 자회사 'SK스퀘어'는 '롤 프로게이머 페이커(Faker)'로 유명한 'T1'을, KT는 kt 스포츠를 통해 'kt 롤스터' 구단을 운영 중이다. 6일 통신업계에 따르면 LG유플러스는 지난 4일 젠지 이스포츠(Gen. G Esports, 젠지)와 스폰서십 계약을 체결했다. 지난 2017년 창단한 명문 이스포츠 게임단 젠지는..."
2023.06.06.,"국내 기업, 지배구조 지표 준수율 소폭 상승…주주·이사회는 부진","집중투표제를 채택하고 있는 기업은 강원랜드, 한화오션(옛 대우조선해양), 지역난방공사, 포스코홀딩스, 한국가스공사, 한국전력공사, KT&G, KT 등 오너가 없는 8개 기업과 SK그룹의 2개 계열사인 SK텔레콤, SK스퀘어와 SBS 등 3개를 합쳐 11개 기업뿐이었다. 전체 기업 중 핵심지표 준수율이 가장 높은..."
2023.06.06.,전경련 새로운 변화 예고...'한국경제인연합회' 새간판,"전경련은 지난 2016년 불거진 박근혜 정부 국정농단 사태에 연루된 후 LG를 시작으로 현대차, 삼성, SK 등 4대 그룹이 모두 탈퇴했다. 문재인 정부 시절에는... 중소·중견기업에는 ▲상업용 부동산 데이터 기업 알스퀘어 ▲모바일 금융서비스 토스를 운영하는 비바리퍼블리카 ▲클라우드 관리 서비스 기업..."
2023.06.06.,[리츠 TOP10] 신한서부티엔디리츠 1.92% 상승…지수 구성종목 중 상승률 선두,81%)▲3위 롯데리츠 3975원(1.02%)▲4위 제이알글로벌리츠 4610원(0.88%)▲5위 신한알파리츠 6300원(0.8%)▲6위 SK리츠 5170원(0.58%)▲7위 KB스타리츠 4620원(0.43%)▲8위 코람코에너지리츠 5590원(0.36%)▲9위 이리츠코크렙 5420원(0%)▲10위 ESR켄달스퀘어리츠 4220원(-0.24%)
2023.06.06.,수익률 치솟자 뭉칫돈 몰리는 반도체 ETF,"KODEX 반도체는 삼성전자에 투자하지 않는 반도체 ETF다. SK하이닉스 비중이 20%로 가장 높다. 2위는 SK하이닉스 모회사인 SK스퀘어(13.09%)다. DB하이텍(6.26%), HPSP(3.87%), 리노공업(3.81%), LX세미콘(3.71%) 등도 주요 투자 기업이다. 올해 수익률은 39%다."
2023.06.06.,기업 '지배구조 핵심지표' 준수율 62%… SKT만 100% 준수,"집중투표제를 채택하고 있는 기업은 강원랜드, 한화오션(옛 대우조선해양), 지역난방공사, 포스코홀딩스, 한국가스공사, 한국전력공사, KT&G, KT 등의 오너가 없는 8개 기업과 SK그룹의 2개 계열사인 SK텔레콤, SK스퀘어와 SBS 등 3개를 합쳐 11개 기업뿐이었다. 기업 지배구조 보고서의 핵심지표 준수율이..."
2023.06.06.,기업 '지배구조 핵심지표' 준수율 62%…SKT 유일 100%,"집중투표제를 채택하는 기업은 강원랜드, 한화오션, 지역난방공사, 포스코홀딩스, 한국가스공사, 한국전력공사, KT&G, KT 등 오너가 없는 8개 기업과 SK그룹의 2개 계열사인 SK텔레콤, SK스퀘어와 SBS 등 3개를 합쳐 11개 기업이었다. 기업 지배구조 보고서의 핵심지표 준수율이 가장 높은 기업은..."
2023.06.07.,[브랜드평판] 반도체 상장기업 2023년 6월 빅데이터 분석결과...1위 삼성전자...,"2023년 6월 반도체 상장기업 브랜드평판 30위 순위는 삼성전자, SK하이닉스, 한미반도체, SK스퀘어, DB하이텍, 동진쎄미켐, 신성이엔지, 주성엔지니어링, 하나마이크론, 에스앤에스텍, 원익IPS, 리노공업, ISC, 엔투텍, SFA반도체, 솔브레인, 제주반도체, 하나머티리얼즈, 텔레칩스, KEC, 해성디에스..."
2023.06.07.,[더벨]SK텔레콤의 미국·일본 전초기지 활용법은,"일본법인 SK텔레콤 재팬(SK telecom Japan Inc., SKTJ)은 SK텔레콤·SK스퀘어·SK하이닉스 등 3사의 합작법인(JV) 형태로 전환할 예정이다. SK ICT 패밀리가 SKTJ의 일본 내 비즈니스 경험과 네트워크를 공유해 공동으로 신사업 발굴에 나서려 한다. ◇SK ICT 3사, 일본 비즈니스 경험·네트워크 공유 위해 SKTJ..."
2023.06.07.,[SK그룹 6월동향] SK아이이테크놀로지 6월 들어 12.42% 주가 급상승,"한편, SK스퀘어 종목은 -2.17%를 기록해 SK그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 5일 SK그룹 전체 계열사의 6월 주가 등락률은 다음과 같다. 1위 SK아이이테크놀로지 9만9600원(12.42%)▲2위 SKC 10만4600원(10.22%)▲3위 SK디스커버리 3만7750원(7.09%)▲4위 SK이노베이션..."
2023.06.07.,올 여름 뉴욕이 더 뜨거워진다는데…이유 알아보니,"도시 전역의 커뮤니티 기관들과 협력해 다양한 음악 장르의 아티스트과 함께하는 이 행사는 타임스스퀘어, 브라이언트 파크, 매디슨 스퀘어 파크 등... 올해 SK그룹이 후원사로 참여해 추가된 코리안 아츠 위크(Korean Arts Week)‘ 프로그램이 흥미로운 관람 포인트다. 지난해 5600만 명 이상의 여행객이..."
2023.06.07.,"""펼치지 못한 꿈과 닿지 않는 꿈"" 11번가 IPO 어디로… [컴퍼니+]","이제 남은 건 '11번가(SK스퀘어)'뿐이다. 11번가는 올해 9월 IPO를 목표로 하고 있다. 그런데 지난해 8월 상장 주관사를 선정한 11번가는 9개월이 흐른 지금까지 상장예비심사를 청구하지 않고 있다. 회사 관계자는 ""올해 상장한다는 목표는 달라진 게 없다""면서도 ""시장 상황을 면밀히 살피고 있다""고 밝혔다...."
2023.06.07.,"앱으로 식재료 쇼핑, 인증샷 올리면 할인 포인트…농축수산물 직거래 플랫폼 ...","해당 프로그램은 창업인구 유입과 지역경제 활성화를 이끌고자 영주시와 SK스페셜티㈜, ㈜임팩트스퀘어가 합작 출범한 것이다. 영주시를 거점으로 지역 변화를 이끌 소셜벤처들이 성장할 환경을 조성하고, 로컬 창업 모델을 육성한다. 이민규 엘그라운드 대표는 ""서울을 벗어나 지방에서도 투자를 받고 회사를..."
2023.06.07.,[오늘의 장바구니] 홈플러스·세븐일레븐·애경산업 외,SK스토아는 SKT와 손잡고 '불티나마켓'의 첫 번째 상품을 모바일 라이브 커머스 방송으로 판매한다. SKT '불티나마켓'은 청년 세대 취향과 트렌드에 맞는... 지난 12월 '수퍼플렉스(SUPER PLEX)'로부터 시작된 '컬처스퀘어(Culture Square)'로의 고도화가 정점을 이룬 새로운 롯데시네마 월드타워가 6월 베일을 벗는다....
2023.06.07.,"[더벨]티맵모빌리티, 신규 투자자 KB에 실린 무게중심","티맵모빌리티의 현재 지배구조를 살펴보면 SK스퀘어가 최대주주로 60.11%의 지분을 보유하고 있고 재무적투자자(FI)인 어쎈타모빌리티투자목적회사, 테라미터홀딩스가 각각 12.69%의 지분을 확보해 공동 2대 주주로 이름을 올리고 있다. 여기에 작년 8월 KB국민은행이 2000억원 규모로 투자해 지분 8.3%를..."
2023.06.07.,[오늘의 주요 일정] 더불어민주당 송영길 전 대표 검찰 자진 출석,"(11:00 SK이노베이션) ▲ 노동부, 울산지청 직원 간담회(14:00 울산고용노동청) ▲ 환경부, ENVEX 2023(12:00 코엑스) ▲ 환경부, 수소차 업무협약(14:00... 수성스퀘어) ▲ 제33회 대구청소년연극제(∼10일 우전소극장 등) ▲ 산학관 협력 인력양성 업무협약(10:00 경북도청 회의실) ▲ 봉화군 쌩쌩 버스 및..."
2023.06.08.,"국민연금, SK '거리두기'…'단순투자'로 전환","[기자] 국민연금이 지난 1일 SK 주요 계열사 이노베이션, 스퀘어, 하이닉스에 대한 주식 보유 목적을 일반 투자에서 단순 투자로 변경했습니다. 일반투자는 경영권에 보다 적극적으로 개입하겠다는 의미로 임원 보수에 대한 지적과 지배구조 개선, 정관변경 등에서 모두 목소리를 낼 수 있습니다. 그보다 낮은..."
2023.06.08.,[리츠 TOP10] ESR켄달스퀘어리츠 1.42% 상승…지수 구성종목 중 상승률 선두,1위 ESR켄달스퀘어리츠 4280원(1.42%)▲2위 디앤디플랫폼리츠 3400원(0.89%)▲3위 이리츠코크렙 5440원(0.37%)▲4위 제이알글로벌리츠 4625원(0.33%)▲5위 신한알파리츠 6320원(0.32%)▲6위 롯데리츠 3980원(0.13%)▲7위 코람코에너지리츠 5590원(0%)▲7위 SK리츠 5170원(0%)▲9위 KB스타리츠 4610원(-0.22...
2023.06.08.,[더벨][지주사 브랜드 사용료 진단]압도적 계열사 SK㈜ …자체 사업 덕분에 낮...,"SK그룹에는 SK㈜ 외에도 투자만을 하고 있는 SK스퀘어, SK디스커버리 등의 지주사가 있는데 이들은 사용료를 내지 않고 있다. 합작법인의 경우 합작에 참여한 회사들이 상호 협의해 상표권을 받지 않는 경우가 많다. SK어드밴스드가 대표적이다. SK그룹에는 국내외 기업이 함께 세운 합작법인들이 많은..."
2023.06.08.,[SK그룹] SK이노베이션 3.41% 올라 계열사 중 상승률 선두,1위 SK이노베이션 20만6500원(3.41%)▲2위 SK렌터카 1만30원(3.19%)▲3위 SKC 10만7900원(3.15%)▲4위 SK 17만4800원(2.94%)▲5위 SK디스커버리 3만8750원(2.65%)▲6위 SK스퀘어 4만6100원(2.1%)▲7위 SK케미칼 7만5700원(1.88%)▲8위 SK네트웍스 4860원(1.78%)▲9위 드림어스컴퍼니 3445원(1.62%)▲10위...
