날짜,제목,내용
2023.06.02.,"카카오뱅크 '26주적금 with 카카오웹툰', 하루만에 10만좌",카카오뱅크는 '26주적금 with 카카오웹툰'이 출시 하루만에 누적 개설 계좌수 10만좌를 달성했다고 2일 밝혔다. 이 적금은 카카오뱅크의 26주적금에 카카오웹툰 앱에서 사용할 수 있는 캐시 쿠폰을 담은 상품으로 오는 30일까지 가입할 수 있는 한정판이다. 26주 연속으로 자동이체 납입에 성공하면 카카오웹툰...
2023.06.02.,[단독] 케이뱅크 '모임비플러스' 상표 등록…모임통장 출시 '속도',"카카오뱅크, 토스뱅크가 상품을 출시해 인기를 끌자 최근 시중은행까지 경쟁적으로 모임통장을 내놓고 있다. 지난 2018년 카카오뱅크가 출시한 모임통장은 가입 절차가 간단하고, 카카오톡과의 연계로 접근성이 높다는 장점으로 호응을 얻었다. 카카오뱅크의 모임통장 가입자는 지난해 말 기준 1356만명, 계좌..."
2023.06.02.,"한국투자증권, 카카오뱅크 발행어음 거래서비스 출시","한국금융지주 자회사 한국투자증권은 카카오뱅크 앱(애플리케이션) 내 발행어음 거래 서비스 '약속한 수익 받기'를 시작한다고 2일 밝혔다. 한국투자증권은 카카오뱅크와 제휴를 통해 카카오뱅크 앱 안에서 별도의 앱 설치 없이 금융상품을 조회하고 가입할 수 있는 시스템을 도입하고, 1년 만기 연 4.35..."
2023.06.02.,"[증권가 머니팁] 한투證, 카카오뱅크 발행어음 거래서비스 출시 外","◆ 한국투자증권, 카카오뱅크 발행어음 거래서비스 출시 한국투자증권이 카카오뱅크 앱(애플리케이션) 내 발행어음 거래 서비스 '약속한 수익 받기'를 시작한다. 1년 만기 세전 연 4.35%('23.05.31 기준) 수익률의 발행어음 특판 상품이다. 발행어음은 증권사가 자체 신용을 바탕으로 발행하는 1년 이내..."
2023.06.02.,1% 넘긴 토스뱅크 연체율…하반기 흑자전환에 영향줄까,"은행권의 평균 연체율은 0.33%로 작년 말 대비 0.08%포인트(p) 상승한 추세를 감안하면 지표 수준 자체가 상당히 높고, 이중 인터넷은행인 카카오뱅크와 케이뱅크가 각각 0.58%, 0.82%가량인 것과 비교해도 눈에 띈다. 이에 대응해 선제적인 손실흡수능력 확보 차원에서 인터넷은행 중 가장 많은 수준으로 추가..."
2023.06.02.,"'리딩뱅크 사수' 하나銀, 대출 강화 '가속페달 밟는다'","지난해에 이어 지난 1분기에도 KB국민, 신한 등을 제치고 리딩뱅크 자리에 오른 하나은행이 최근 은행업계 대출 시장의 태풍의 눈으로 급부상하고 있다.... (네이버파이낸셜, 카카오페이, 토스, 핀다)과 제휴를 맺고 대출 비교를 할 수 있도록 했다. 반면, 우리은행은 두 곳(카카오페이, 네이버파이낸셜)..."
2023.06.02.,[금융업계기상도]KB국민은행 ‘맑음’·케이뱅크 ‘구름조금’,"2023년 6월 1주차 금융업계기상도는 KB국민은행·하나은행·우리은행·NH농협은행·IBK기업은행·카카오뱅크·토스뱅크의 ‘맑음’, 케이뱅크의 ‘구름조금’, 신한은행의 ‘흐림’으로 기록됐다. ◆KB국민은행 ‘맑음’= KB국민은행은 금융서비스 디지털화에 한 걸음 더 나아갔다. KB국민은행은 증강현실(AR)..."
2023.06.02.,[브랜드평판] 핀테크 관련 상장기업 2023년 6월 빅데이터 분석결과...1위 네이...,"KT, 카카오, SK, 다날, LG유플러스, KG모빌리언스, 한국정보인증, 아모텍, 이스트소프트, 브리지텍, 코나아이, 이니텍, 갤럭시아머니트리, 투비소프트, 유니셈, KG이니시스, 한국전자인증, 가비아, 한국정보통신, 인포뱅크, 핑거, NHN KCP, 라온시큐어, 이글루, 한컴위드, 헥토파이낸셜..."
2023.06.02.,[인뱅 혁신] 토스뱅크의 이유있는 자신감,"아울러 카카오뱅크, 케이뱅크 등 여타 인터넷전문은행은 물론 Sh수협은행까지 비슷한 서비스를 출시하며 혁신성과 인기를 입증했다. 게이미피케이션 요소를 결합한 '굴비적금'도 인기다. '굴비 적금'은 고객이 입금할 때마다 천장 위에 매달려 있는 굴비가 밥상으로 내려와 납입의 즐거움을..."
2023.06.02.,'성과급 잔치' 국내은행들…이자장사로 1분기 순익 7조원 육박,"외국계 은행은 한국씨티은행이 올해 1분기 849억원의 순이익으로 전년 동기보다 두배 늘었고, 인터넷은행인 카카오뱅크는 순이익 1천19억원으로 52.5% 급증했다. 문제는 올해 1분기에 은행들이 역대급 실적을 낸 주된 이유가 고금리 대출에 따른 이자 수익이라는 점이다. 신한은행 등 5대 시중은행은 지난해..."
2023.06.03.,"[금상소] 카카오뱅크, 하루만에 10만명 몰린 '카카오웹툰 26주' 적금",카카오뱅크가 반년 만에 새롭게 선보인 '카카오웹툰 26주 적금이' 하루 만에 가입 좌수 10만 좌를 달성하면서 인기를 끌고 있다. 저축과 웹툰 등 콘텐츠 소비 혜택을 동시에 누리면서 한정판 굿즈 상품까지 받을 수 있는 점이 인기 요인으로 꼽힌다. 카카오뱅크는 1일 ‘26주적금 with 카카오웹툰’을 출시했다. 이...
2023.06.03.,"엔하이픈, '뮤직뱅크' 1위…신곡 '바이트 미'로 음방 2관왕","엔하이픈(정원, 희승, 제이, 제이크, 성훈, 선우, 니키)은 2일 방송된 KBS 2TV '뮤직뱅크'에서 미니 4집 '다크 블러드'(DARK BLOOD)의 타이틀곡 '바이트 미... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
2023.06.03.,'은행채 발행 늘어나니…' 대출금리 또 오른다,"카카오뱅크 '26주적금 with 카카오웹툰', 하루만에 10만좌 카카오뱅크는 지난 1일 출시한 '26주적금 with 카카오웹툰'의 누적 계좌 개설 수가 출시 하루(24시간)만에 10만좌를 돌파했다고 지난 2일 밝혔다. '26주적금 with 카카오웹툰'은 카카오뱅크가 카카오엔터테인먼트와의 제휴를 통해 선보인 열번째 파트너..."
2023.06.03.,스마트폰으로 ‘유리한’ 신용대출 갈아탈 수 있다,"대출 갈아타기는 대출비교 플랫폼(네이버페이, 뱅크샐러드, 카카오페이, 토스, 핀다 등) 또는 앱스토어·구글 플레이 스토어에서 개별 금융회사 앱(NH농협은행, 신한은행, 우리은행, 기업은행, 하나은행 등)을 내려받아 이용할 수 있다. 고령자 등 스마트폰이 익숙하지 않다면 은행 영업점에 방문해 대출..."
2023.06.03.,"‘이자 장사’ 은행들, 1분기 7조원 육박 역대급 순이익","외국계 은행은 한국씨티은행이 올해 1분기 849억원의 순이익으로 전년 동기보다 두배 늘었고, 인터넷은행인 카카오뱅크는 순이익 1천19억원으로 52.5% 급증했다. 문제는 올해 1분기에 은행들이 역대급 실적을 낸 주된 이유가 고금리 대출에 따른 이자 수익이라는 점이다. 신한은행 등 5대 시중은행은..."
2023.06.03.,[증권상품 풍향계] 삼성전자 반등 속 우선주 투자 랩 상품 출시 '눈길',"◇ 한국투자증권, 카카오뱅크 내 발행어음 가입 서비스 출시 이번 주에는 다양한 투자 서비스도 나왔다. 한국투자증권은 카카오뱅크 앱(애플리케이션) 내 발행어음 거래 서비스 '약속한 수익 받기'를 시작한다고 지난 1일 밝혔다. 한국투자증권은 카카오뱅크와 제휴를 통해 카카오뱅크 앱 안에서 별도의..."
2023.06.03.,"미래에셋증권, 6월 첫째주 SK바이오팜 등 55종목 매수 추천","카카오뱅크(323410) 낮아진 기대감이 오히려 득. 2023년 순이익 3418억원(+30% YoY)로 컨센서스 3% 상회 전망. 목표주가 3만4000원과 투자의견 매수 신규 개시. 삼성에스디에스(018260) 2023년 매출 14조3370억원(-16.8% YoY), 영업이익은 8230억원(-10.1% YoY), 영업이익률 5.7% (+0.4%pt YoY) 추정. 투자 포인트 ▲생성AI..."
2023.06.03.,[증권가Ⅰ] 미래에셋증권 한국투자증권 KB증권 신한투자증권 NH투자증권 한화...,"■ 한국투자증권, 카카오뱅크 발행어음 거래서비스 출시 ㅣ 한국투자증권 한국투자증권은 카카오뱅크 앱 내 발행어음 거래 서비스 '약속한 수익 받기'를 시작한다고 1일 밝혔다. 한국투자증권은 카카오뱅크와 제휴를 통해 카카오뱅크 앱 안에서 별도의 앱 설치 없이 금융상품을 조회하고 가입할 수 있는..."
2023.06.03.,"'성과급 잔치' 국내 은행, 고금리에 1분기 순익만 7조...전년비 24% 증가","외국계 은행은 한국씨티은행이 올해 1분기 849억원의 순이익으로 전년 동기보다 두배 늘었고, 인터넷은행인 카카오뱅크는 순이익 1019억원으로 52.5% 급증했다. 문제는 올해 1분기에 은행들이 역대급 실적을 낸 주된 이유가 고금리 대출에 따른 이자 수익이라는 점이다. 신한은행 등 5대 시중은행은..."
2023.06.03.,[증권사 STO 연합 돋보기②] 증권업계 합종연횡 '가속',"한국투자증권의 협의체 '한국투자 ST 프렌즈'는 인터넷전문은행인 카카오뱅크와 토스뱅크가 토큰증권을 기록할 분산원장(블록체인)의 금융기관 시범 운영 파트너로 참여하고, 카카오엔터프라이즈가 분산원장 구축을 위한 기술 파트너로 있다. 한국투자증권은 하반기 중 발행 분산원장 인프라를 구축하고..."
2023.06.04.,"카카오뱅크, 플랫폼·연체율 통해 수익·건전성 제고 박차",카카오뱅크가 플랫폼 사업 확대와 연체율 관리를 통해 수익성 및 건전성 제고에 주력하고 있다. /카카오뱅크 제공 카카오뱅크가 플랫폼 사업 확대와 연체율 관리를 통해 수익성 및 건전성 제고에 주력하고 있다. 올해 1분기에 최대 실적을 달성하고도 업계 최대 경쟁력으로 평가받는 플랫폼 부문에서...
2023.06.04.,"“카카오 시너지 효과”...카카오뱅크, 웹툰 연계 ‘26주적금’ 하루만에 10만...",카카오뱅크는 지난 1일 출시한 ‘26주적금 with 카카오웹툰’이 출시 24시간 만에 누적 개설 계좌수 10만 좌를 달성했다고 4일 밝혔다. ‘26주적금 with 카카오웹툰’은 카카오뱅크에서 적금을 가입하면 카카오웹툰에서 사용할 수 있는 캐시 쿠폰을 제공하는 상품이다. 오는 30일까지만 가입할 수 있는 한정판...
2023.06.04.,"토스뱅크 수익성 지표 일제히 개선, ‘흑자전환’ 과제는","토스뱅크의 중저신용자 신용대출 비중은 42.06%로 카카오뱅크(25.7%)와 케이뱅크(23.9%)보다 높다. 그만큼 잠재부실 우려도 커진 것이다. 실제로 올해 1분기 말 기준 토스뱅크의 연체율과 고정이하여신비율은 각각 1.32%, 1.04%를 기록했다. 현재 1금융권에서 두 지표가 모두 1%를 넘는 곳은 토스뱅크가 유일하다...."
2023.06.04.,"AI 도입하고 전담인력 충원…은행권, ‘보이스피싱 근절’ 위해 총력전","카카오뱅크는 영상통화 기반으로 이상금융거래탐지시스템 거래제한 해제 등을 안내하고 있다. 카카오뱅크 관계자는 “인공지능(AI)과 머신러닝 기반의 FDS 탐지, 피해예방 모니터링 등의 지속적인 노력으로 고객들이 안전한 금융서비스를 이용할 수 있도록 최선을 다하겠다”고 설명했다. 케이뱅크의 경우..."
2023.06.04.,"[주간 투자자 동향] 외국인, 반도체 투톱 1조3000억 싹쓸이","17위 카카오뱅크 171억원(65만주), 18위 이엔플러스 166억원(142만주), 19위 카카오페이 158억원(27만주), 20위 크래프톤 140억원(7만주) [외국인] 유가증권시장 순매도 상위종목 1위 POSCO홀딩스 -1349억원(-37만주), 2위 LG화학 -985억원(-14만주), 3위 엔씨소프트 -574억원(-18만주), 4위 현대차..."
2023.06.04.,"[ZD브리핑] 대표 공석 KT, 신규 사외이사 선임 ‘초 읽기’","카카오게임즈는 우마무스메 프리티 더비 페스티벌을 오는 10일부터 11일 양일 간 서울시 광진구에 위치한 파이팩토리 스튜디오에서 개최합니다. 이... 샘 알트먼 대표는 소프트뱅크벤처스가 주최하고 중소벤처기업부에서 후원하는 대담행사를 국내 인공지능 개발자와 연구원, 기업인 창업자, 대학생 등과..."
2023.06.04.,"은행권, 도 넘은 상품 베끼기…제도적 장치 '유명무실'","토스뱅크의 지금 이자 받기 서비스가 흥행하자 케이뱅크와 Sh수협은행, 카카오뱅크 등도 잇따라 비슷한 서비스를 출시하기 시작했다. 케이뱅크는 지난 1월 토스뱅크와 똑같이 지금 이자 받기 서비스를 출시했다가 매일 이자 받기로 상품명을 바꿨다. 케이뱅크는 한 달에 한 번꼴로 지급하던 수시입출금 통장..."
2023.06.05.,'청년도약계좌' 반쪽 출발…주고객층 외면한 인터넷뱅크,"카카오뱅크, 케이뱅크, 토스뱅크 등 인터넷은행 3사는 빠졌다. 인터넷은행은 청년도약계좌의 진행 과정 중 가구소득 중위 180% 이하 확인 작업, 특별중도해지 요건 확인 업무 등 소득 증빙 및 해지 작업이 비대면으로 처리하기 어렵다는 입장이다. 하지만 일각에서는 인터넷은행이 주택담보대출 등 수익성이..."
2023.06.05.,[환생하는 뱅크]②앱 뛰어넘은 SNS 활용법,"지난해 10월 15일 오후 3시 30분쯤 카카오가 입주한 판교 SK C&C 데이터센터 화재로 카카오페이와 카카오뱅크의 일부 서비스에 장애가 발생했다. 당일 반나절 만에 온라인에선 ""카카오뱅크에 넣어둔 예금을 다른 은행으로 옮겨야겠다""는 글들이 올라오며 불안감이 빠르게 퍼졌다. 결국 다음날 감독 당국이..."
2023.06.05.,[업앤다운]은행주 상승…KB금융·카카오뱅크↑,카카오뱅크는 전거래일 대비 1.51%(400원) 상승해 2만6950원으로 장을 마감했고 DGB금융지주는 전거래일 대비 1.27%(90원) 올라 7150원으로 장을 마쳤다. 우리금융지주는 전거래일 대비 1.26%(150원) 상승해 1만2040원으로 장을 마감했고 BNK금융지주는 전거래일 대비 0.88%(60원) 올라 6840원으로...
2023.06.05.,인뱅 첫 대형 금융사고 불명예···케이뱅크 내부통제 구멍,"변경 사실이 없는 고객은 고객센터로 연락을 달라""라는 카카오톡 메시지를 받고 케이뱅크 고객센터에 전화해 계좌를 즉시 정지해 달라고 요청했다. 하지만 케이뱅크 상담원은 ""스미싱 피해 전담 상담원과 연결해주겠다""라며 계좌 정지를 미뤘다가 A씨가 전담 상담원 전화를 기다리던 중 스마트폰은 먹통이..."
2023.06.05.,"[단독] 케이뱅크, 상임감사직 전격 폐지…'대주주 입김' 논란 의식했나","금융회사 지배구조법상 은행은 감사위원회를 두고 있는 경우 상임감사직을 의무적으로 둘 필요가 없어 토스뱅크, 카카오뱅크 역시 상임감사직을 별도로 두고 있지 않다. 케이뱅크 역시 상근인 상임감사직을 폐지하면서 내부통제를 전원 사외이사로 구성된 감사위원회가 맡게 됐다. 금융권 일각에서는 이번..."
2023.06.05.,카카오 금융계열사 연간 내부거래 2000억 육박...카카오페이 85% 차지,"카카오페이증권(대표 이승효)이 내부거래액 142억 원으로 2위를 차지했고 카카오뱅크(121억 원), 케이큐브홀딩스(25억 원), 카카오페이손해보험(1억 원)이 그 뒤를 이었다. 카카오페이의 지난해 내부 거래액 1679억 원 중에서 카카오와의 거래가 1489억 원으로 대부분을 차지했고 카카오페이증권과도 107억 원..."
2023.06.05.,[환생하는 뱅크]③편견 뛰어넘는 상품 내놔야(끝),"카카오뱅크는 출범 이후 은행의 편견을 뛰어넘는 상품을 선보이며 시중 유동성을 빨아들이는 블랙홀이 됐다. 카카오뱅크는 지난 2018년 6월, 매주 납부 금액을 최초 가입 금액만큼 늘려가는 '26주 적금'을 출시했다. 이는 통상 12개월 만기부터 시작하는 기존 은행의 예·적금의 관행을 깬 것이다. 이 상품은 출시..."
2023.06.05.,"케이뱅크, 대출 영업 드라이브…7월 오토론 나온다",현재 케이뱅크는 급성장하는 토스뱅크와 앞질러 가는 카카오뱅크 사이에 낀 상태다. 지난 3월 경영공시상 케이뱅크의 총여신은 11조9천420억원으로 토스뱅크(9조3천64억원)와 차이가 크게 좁혀졌다. 담보 대출 위주로 확대하면 케이뱅크로선 대출 내실화도 기대할 수 있다. 1분기 잔액 기준으로 24% 수준인...
2023.06.05.,온라인 대환대출 플랫폼이 뭔가요[금알못],또 네이버페이·카카오페이·뱅크샐러드·토스·핀다 등 대출비교플랫폼 앱에서도 갈아타기가 가능합니다. 이는 비대면으로 기존 대출금 상환·신규 대출 실행이 이뤄지도록 하는 금융결제원의 '대출이동시스템'과 각 금융사의 대출 상품을 한데 모아 비교할 수 있도록 도와주는 '대출비교플랫폼'이 합쳐진...
2023.06.06.,“마음 편한 ‘예·적금’이 최고” 다시 시작된 ‘역머니무브’,"5대 은행의 자유적립식 적금 상품의 금리도 3.75~5.65%를 나타내며 전월 취급 평균 금리(3.01~4.35%)를 상회했다. 카카오뱅크, 토스뱅크, 케이뱅크 등 인터넷은행 3사도 '매일 이자 받기 서비스'를 잇따라 출시하며 특화 수신 상품 경쟁에 나섰다."
2023.06.06.,카뱅 '분양잔금대출' 출시 고삐… 여신 포트폴리오 다각화,"분양잔금대출 감정평가 업체 입찰 공고 ""2024년 출시 목표"" 인터넷 전문은행 맏형 카카오뱅크가 '분양 잔금 대출' 부문으로 여신 포트폴리오를 확대한다. 주택담보대출 시장에 추가 성장 여력이 크다고 보고 포트폴리오를 다변화하겠다는 포석이다. 6일 금융권에 따르면 카카오뱅크는 지난 1일 '분양잔금 대출..."
2023.06.06.,"인터넷은행, 청년도약계좌 불참에 비판 목소리","하지만, 카카오뱅크를 비롯해 케이뱅크, 토스뱅크 틍 인터넷전문은행 3사는 앞서 출시된 청년희망적금에 이어 이번 청년도약계좌에도 참여하지 않기로 했다. 금융당국이 나서서 인터넷은행의 참여를 수차례 권했으나 이들은 지난 3월에 이뤄진 공개모집에 참여조차 하지 않은 것으로 알려졌다. 인터넷은행..."
2023.06.06.,말많고 탈많은 청년도약계좌 목전…다른 청년금융 비교하면,"카카오뱅크나 토스·케이뱅크 인터넷전문은행들은 청년도약계좌의 진행 과정 중 특별중도해지 요건 확인이나 소득증빙 등의 작업이 100% 비대면으로 처리하기 어렵다는 이유로 참가하지 않는다. 가입대상은 만 19~34세 청년이며, 가구소득과 개인소득이 중위 180% 이하의 조건을 충족하면 가입할 수 있다...."
2023.06.06.,"연결 자기자본 감소한 한국투자증권, 연내 '8조원' 갈 수 있을까","한국투자증권이 작년 말 카카오뱅크 지분을 취득했지만, 3개월 새 지분 가치가 하락하고 한국금융지주로 배당금을 지급한 것이 영향을 미친 것으로 보인다. 이에 증권업계에서는 한국투자증권이 연내 자기자본 증식을 이뤄내 8조원대를 넘길 수 있을지 주목하고 있다. 7일 금융투자협회에 따르면 지난 1분기..."
2023.06.06.,"""오라클 대신해 EPAS·빅애니멀 채택 증가… 전문 기술지원으로 고객 도울 것...","EPAS는 국내에서도 KT, 카카오뱅크, BC카드, 한국연구재단 등 주요 대기업을 비롯해 공공, 금융권 등 100여 곳 이상 고객들이 선택한 솔루션이기도 하다. 클라우드 DNA 품은 '빅애니멀' 풀런 부사장은 전 세계적인 클라우드 전환 흐름 또한 EDB에 호재로 작용하고 있다고 말한다. 그는 AWS..."
2023.06.06.,6월 파킹통장 vs 증권사 CMA 금리 비교해 보니,"발행어음CMA가 아닌 RP형 CMA 중에서는 네이버통장의 수시입출금식 통장이 1000만원까지 3.55%의 금리를 제공해 가장 높았다. 한편 카카오뱅크, K뱅크, 토스뱅크 등의 주요 인터넷은행 수시입출금식 상품은 각각 2.40%, 2.60%, 2%의 금리를 제공해 증권사의 발행어음형 CMA에 비해 낮은 것으로 나타났다."
2023.06.06.,"한국 오는 오픈AI 샘 올트먼, EU→이스라엘→인도 광폭행보...이유는?","(네이버, 카카오, SK텔레콤, KT, LG AI 연구원, 엔씨소프트)나 있기 때문이다. 공개된 일정에 따르면 올트먼 CEO는 이영 중소벤처기업부 장관을 만나 오픈AI와 국내 AI 기업·스타트업 협력 방안에 대해 논의할 예정이다. 이후에는 소프트뱅크벤처스 주최로 진행하는 행사에서 100여 곳의 국내 스타트업..."
2023.06.07.,"中 텐센트, 카카오뱅크 이어 토스 지분 인수 추진",텐센트는 앞서 카카오뱅크에 대한 투자로 막대한 수익을 올린 바 있다. 텐센트는 특수목적법인(SPC)인 '스카이블루럭셔리투자'를 통해 2016년 카카오뱅크 설립 당시 공동 발기인으로 참여하며 40억원을 투자했다. 이후 유상증자 등에 참여해 총 917억원을 투입해 카카오뱅크 지분 3.72%를 확보했다. 텐센트는...
2023.06.07.,"[소비자민원평가-인터넷은행] 고객센터 불통 민원 속출...K뱅크, 민원 관리 양...",카카오뱅크(대표 윤호영)의 경우 민원 점유율이 70.6%로 가장 높았고 토스뱅크(대표 홍민택)도 29.4%로 뒤를 이었다. 민원 유형별로 살펴보면 '고객센터' 관련 소비자 불만이 36.1%로 가장 많았다. 특히 인터넷은행은 지점이 아닌 온라인으로 고객 응대 서비스가 이뤄지는데 상담원 연결이 어렵다는 민원이...
2023.06.07.,"[그레이트컴퍼니] 토스뱅크, 사세 확장으로 양질 일자리 창출 ‘눈길’","인터넷전문은행 3사(케이뱅크·카카오뱅크·토스뱅크) 중 일자리창출 우수기업에 선정된 곳은 토스뱅크가 유일하다. 지난해 토스뱅크 임직원 수는 총 380명으로 전년 219명보다 161명(68.8%) 증가했다. 같은 기간 케이뱅크와 카카오뱅크는 각각 66명(16.3%), 360명(35.5%) 늘어난 것으로 집계됐다. 토스뱅크의..."
2023.06.07.,토스뱅크 적자 탈출 '초읽기'…여유로운 예대율 '태풍의 눈',"다른 인터넷전문은행들인 카카오뱅크와 케이뱅크 예대율도 80%대로 토스뱅크에 비해 훨씬 높은 편이다. 이런 현실만 놓고 보면 향후 토스뱅크는 누구보다 적극적으로 대출 확장에 나설 것으로 예상된다. 빠르게 성장하고 있는 이자 마진은 물론, 전체 순이익 흑자 전환에도 한층 탄력을 받을 것이란 관측이..."
2023.06.07.,"케이뱅크, 저신용자 대출 중단 지속···중금리 비중 확대 가능할까","반면 카카오뱅크와 토스뱅크의 올해 1분기 중금리대출 취급 비중은 각각 25.7%, 42.06%로 전년 말 대비 비중이 늘었다. 케이뱅크가 저신용자 대상 대출 취급에 소극적인 이유는 지난해 중금리대출 비중을 확대하는 과정에서 건전성 지표가 악화된 점이 영향을 미친 것으로 분석된다. 케이뱅크의 올해 1분기..."
2023.06.07.,"자산운용사들, 수수료 수익 감소…40%가 적자",한국투자밸류의 카카오뱅크 지분 매각에 따른 일회성 이익의 영향을 제외하면 전분기 대비 당기순이익은 272억원(7.8%) 증가했다. 영업이익은 4134억원으로 전분기 대비 3046억원(280.0%) 증가하고 전년 동기 대비 219억원(5.65) 증가했다. 영업수익은 1조2110억원으로 증권투자이익이 증가하고...
2023.06.07.,비트코인이 촉발하고 토큰증권(STO)이 변화시킬 증권 시장의 미래,한국투자증권은 지난 3월 인터넷 전문은행 카카오뱅크ㆍ토스뱅크와 함께 토큰증권 협의체 ‘한국투자 ST 프렌즈’를 결성하고 본격적으로 토큰증권 생태계 구축에 나선다고 밝혔다. 사진=한국투자증권 키움증권은 1분기 대비 2분기의 주요한 변화로 은행권의 높은 관심을 꼽기도 했다. 1분기 말...
2023.06.08.,"[게시판] 카카오뱅크, 청소년 전용 생활 플랫폼 '미니 생활' 이벤트","▲ 카카오뱅크는 청소년 고객을 위한 생활 플랫폼 서비스 '미니(mini) 생활' 출시 기념 이벤트를 한다고 8일 밝혔다. 미니 생활은 카카오뱅크 앱으로 급식표, 시간표 등 청소년의 일상생활에 도움이 될 다양한 정보를 제공한다. 만 14∼18세 청소년이면 가입할 수 있고 만 19세 생일에 자동으로 해지된다...."
