날짜,제목,내용
2023.06.24.,"에어프레미아, 인천-프랑크푸르트 취항","고경석 총영사는 ""대한항공과 아시아나, 루프트한자에 이어 에어프레미아는 인천~프랑크푸르트 노선에 취항한 네 번째 항공사""면서 ""겹치는 날에는 하루 4차례 직항 항공기가 다닌다는 것은 수교 140주년을 맞은 한독관계에 큰 의미가 있다""고 말했습니다."
2023.06.25.,"대한항공, '일하기 좋은 항공사' 6위…1위는?","국내외 항공사 가운데 '일하기 좋은 회사' 10곳을 조사한 결과 1위부터 5위까지 외국 항공사들이 차지했고, 국적항공사인 대한항공은 6위에 그쳤습니다. 기업정보 플랫폼 잡플래닛은 지난해 5월부터 올해 5월까지 1년간 인증을 거친 항공사 전·현직 직원들이 잡플래닛에 남긴 리뷰를 분석한 결과 이같이..."
2023.06.25.,"하늘길 열리는데 한중노선은 막혔다…항공사 ""수요 부진 탓""","25일 항공업계에 따르면 대한항공은 김포~베이징을 오가는 노선 운항을 오는 8월 1일부터 올해 하계 운항 스케줄이 끝나는 10월 28일까지 중단한다. 인천∼샤먼 노선도 8월 9일~10월 28일까지 운항하지 않는다. 아시아나항공은 7월 6일부터 김포~베이징 노선에 대해, 7월 8일부터는 인천~선전 노선을..."
2023.06.25.,미국에만 법률비용 100억 이상 썼는데 대한항공 합병 가물가물…미 법무부 요...,"지난 5월 미국 법무부의 제동으로 제동이 걸린 대한항공과 아시아나항공의 인수합병이 다음달 일본 공정거래위원회 발표를 시작으로 조만간 마무리된다. 일본과 유럽연합(EU), 미국 등이 남은 상황에서 한 나라라도 반대하면 합병은 무산되는데 미국의 입장이 완강한 것으로 알려져 합병이 점점 멀어지는 것..."
2023.06.25.,‘무인이동체’ 입지 넓히는 대한항공…“이동시간·거리는 과제”,"2023 무인이동체 산업엑스포에 참가한 대한항공 항공우주사업본부 부스. 사진=조은비 기자 대한항공이 국내 항공사 중 처음으로 무인이동체 기술 개발에 앞장선다. 24일 대한항공 항공우주 사업본부은 중대형 드론을 활용한 정찰, 물류 혁신, 도심항공교통(UAM) 산업 운용체계 기반을 본격 구축한다고 밝혔다...."
2023.06.25.,2023 대한항공배 전국대학배구 고성대회 개최,▲ 고성군이 26일부터 7월 7일까지 고성군국민체육센터 및 고성반다비체육문화센터에서 '2023 대한항공배 전국대학배구 고성대회'를 개최한다. /고성군 고성군이 26일부터 7월 7일까지 고성군국민체육센터 및 고성반다비체육문화센터에서 '2023 대한항공배 전국대학배구 고성대회'를 개최한다....
2023.06.25.,'제9회 항공문학상' 작품 공모전 개최…총 상금 1735만원,"국토부에 따르면 한국항공협회가 주최하고 국토부, 인천국제공항공사, 대한항공, 아시아나항공, 에어부산, 제주항공, 진에어 등이 후원하는 해당 공모전은 오는 26일부터 8월25일까지 접수를 받는다. 2013년부터 시작된 항공문학상은 대한민국 국민이라면 누구나 참여할 수 있다. 참가 작품은 항공과 사람을..."
2023.06.25.,"[창간기획]항공·해운업계, SAF·스크러버로 환경규제·원가절감 돌파","'2022 대한항공 ESG 보고서'는 ""SAF가 기존 항공유보다 비싸 혼합 의무화 규제 도입 시 운항 비용이 상승할 것""이라고 지적했다. 대한항공은 2025년부터 EU발 항공편에 SAF를 2% 혼합하면 연간 46억원을 추가로 부담해야 한다. 그럼에도 대한항공은 지난해 2월 항공산업의 탄소 배출 감축·친환경..."
2023.06.25.,코로나 끝났지만 꽉 막힌 중국 하늘길...항공업계 ‘손절’ 시작했다,"대한항공은 김포~베이징 노선 운항을 오는 8월1일부터 10월28일까지 중단할 계획이다. 인천~샤먼 노선은 8월 9일부터 10월 28일까지 운항을 멈춘다. 아시아나항공은 베이징 노선을 다음 달(7월) 6일부터, 인천~선전 노선을 같은 달 8일부터 운항 중단한다. 인천~시안 노선 운항의 경우 지난 20일부터 중단한..."
2023.06.25.,"[현장에서] 항공사, 최소 정비 규정만 치중하다 공든 탑 무너질 수도",프랑스 파리에서 인천으로 오려던 대한항공 여객기도 기체 결함으로 출발 지연됐고 말레이시아로 향하던 제주항공도 같은 이유로 이륙한 지 3시간 만에 인천공항으로 돌아왔다. 최근 운항 횟수가 크게 늘어나고 있지만 기체 부품의 정비와 교환이 제때 이뤄지지 않는 데 따른 결과로 보인다. 항공기 부품은...
2023.06.26.,"대한항공, 보잉에 AH-6 헬기 사업 초도 생산품 납품 완료","대한항공이 미국 보잉의 방산 및 우주 부문(BDS)으로부터 수주한 AH-6 헬기 동체 제작 사업의 초도 생산분을 성공적으로 납품했다고 26일 밝혔다. 대한항공이 제작한 AH-6 동체는 BDS가 최종 마무리 작업을 한다. 대한항공은 지난 2021년 12월 보잉과 계약을 맺고, AH-6 헬기 8대분의 동체 제작을 맡았다...."
2023.06.26.,"대한항공, 보잉에 AH-6 헬기 동체 초도 생산물량 납품",대한항공은 미국 항공우주기업 보잉사의 방산 및 우주 부문(BDS)으로부터 수주한 AH-6 헬기 동체 제작사업의 초도 생산분을 최근 성공적으로 납품했다고 26일 밝혔다. 대한항공은 앞서 지난 2021년 12월 보잉사와 계약을 맺고 AH-6 헬기 총 8대분의 동체 제작을 맡았다. 이번에 8대 중 몇 대를 납품했는지는...
2023.06.26.,"대한항공 ""보잉사에 AH-6 헬기 초도 납품 완료""","대한항공은 미국 보잉사의 방산 및 우주부문(BDS)으로부터 수주받은 AH-6 헬기 동체 제작사업의 초도 생산분을 성공적으로 납품했다고 26일 밝혔다. 대한항공이 제작한 AH-6 동체는 BDS에서 최종적으로 마무리 작업을 거치게 된다. 대한항공은 지난 2021년 12월 보잉사와 계약을 맺고, AH-6 헬기 8대 분의 동체..."
2023.06.26.,"삐걱거리는 韓·中, 항공편도 줄줄이 축소","대한항공, 아시아나항공 등 대형항공사(FSC)는 지난 주말에 일부 중국 노선을 중단했다. 중·단거리 노선을 주력으로 하는 저비용항공사(LCC) 역시 중국 노선 재운항 속도를 조절하고 있다. 26일 국토교통부 항공통계에 따르면 올해 1∼5월 중국 노선 이용객 수는 120만6374명이다. 코로나19 사태 이전인 2019년 1..."
2023.06.26.,"SSG닷컴, '항공권 빅세일' 행사…국제선 최대 5만원 즉시 할인","특히 대한항공, 아시아나항공, 진에어, 티웨이항공을 선호하는 고객을 위해 단독 특가 이벤트도 준비했다. 쓱닷컴이 온라인 여행사 타이드스퀘어 투어비스와의 제휴를 통해 제공하는 최대 5만원 할인 혜택에 추가 할인율을 적용해 업계 최저가 수준으로 제안한다. 대한항공, 아시아나항공 국제선 항공권은..."
2023.06.26.,포켓몬도 있고 BTS도 있네…쏠쏠한 먹거리 찾은 항공사,다만 대한항공·아시아나항공 등 대형사들은 상업목적 래핑기를 띄우는데 아직 신중한 모습이다. 대한항공은 지난달부터 K팝 대표 그룹인 블랙핑크 멤버들의 모습과 부산 엑스포 유치 의지를 담은 문구를 입힌 래핑기를 운영하는 등 공익광고로 래핑을 제한하고 있다.
2023.06.26.,"대한항공, 美 보잉에 AH-6 헬기 사업 초도 생산품 납품",대한항공은 미국 BDS로부터 수주받은 AH-6 헬기 동체 제작사업의 초도 생산분을 납품했다. [사진=대한항공 제공] 라이센스뉴스 = 김진우 기자 | 대한항공은 미국 보잉사의 방산 및 우주부문(이하 BDS)으로부터 수주받은 AH-6 헬기 동체 제작사업의 초도 생산분을 성공적으로 납품했다고 최근 밝혔다. 이번에...
2023.06.26.,"대한항공, 보잉에 AH-6 헬기 사업 초도 생산품 납품 완료",대한항공은 미국 보잉의 방산·우주부문(BDS)으로부터 수주받은 AH-6 헬기 동체 제작사업의 초도 생산분을 성공적으로 납품했다고 26일 밝혔다. 대한항공이 제작한 AH-6 동체는 BDS에서 최종적으로 마무리 작업을 거치게 된다. 대한항공은 2021년 12월 보잉과 AH-6 헬기 8대분의 동체 제작 계약을 맺었다....
2023.06.26.,"대한항공, 보잉사 AH-6 헬기 동체 초도 생산품 납품",인천투데이=이은정 기자│대한항공이 AH-6 헬기 동체 제작사업의 초도 생산분을 미국 보잉사에 납품했다. 대한항공이 제작한 AH-6 동체는 보잉사 BDS(방산·우주 기업)에서 최종 마무리 작업을 거쳐 헬기로 완성된다. 대한항공이 미국 보잉사 BDS로부터 수주한 AH-6 헬기 동체 초도 생산품을 성공적으로...
2023.06.27.,"항공업계, 2분기 실적도 '고공행진'…대한항공은 수익 '주춤'",반면 대형 항공사(FSC)인 대한항공은 올 들어 화물 사업에서 수요가 줄어든 여파가 수익성을 낮출 것으로 집계됐다. 중장거리 노선 회복이 예상보다 더디게 진행된 것도 실적 하락의 주 원인이다. 27일 에프앤가이드에 따르면 컨센서스 추정 기관수 3곳 이상이 예상한 제주항공의 2분기 실적은 매출액 3579억원...
2023.06.27.,"대한항공, 글로벌 고객만족도 19년 연속 1위","화이트페이퍼, WHITEPAPER사진=대한항공 대한항공이 19년 연속 글로벌 고객만족도 1위에 선정됐다. 대한항공은 지난 8일 진행된 글로벌경영협회(GMA)주관 '2023년 글로벌 고객만족도(GCSI)우수기업' 시상식에서 항공여객운송서비스 부문 1위를 차지했다고 27일 밝혔다. 글로벌경영협회에서 주관하는 GCSI는..."
2023.06.27.,대한항공-아시아나 합병 땐 ‘슬롯 반납’ 우려…구조조정 가능성,대한항공과 아시아나항공이 합병을 하면 유럽 등 경쟁당국의 조처에 따라 아시아나항공의 슬롯(항공기가 공항에 뜨고 내릴 수 있는 권리) 상당수가 사라질 거라는 추산이 나왔다. 아시아나항공 노동조합은 운항 노선을 유지할 수 있는 슬롯이 사라지면 구조조정이 따라올 수밖에 없다고 우려했다. 대한항공이...
2023.06.27.,여객기 확보 열 올리는 항공업계… “수요 충족 어려워”,"대한항공은 올해 보잉787 기종 6대, 에어버스 A321네오 10대 등 총 16대를 도입할 예정인데, 현재까지 네오 4대를 들여온 상태다. 항공기 현대화를 위해 대규모 투자 계획을 밝힌 대한항공은 2027년까지 A321네오 보유 대수를 30대까지 늘린다는 계획이다. 아시아나항공은 6월 말 기준 보유 중인 78대의 항공기를..."
2023.06.27.,"금창현 에어프레미아 본부장 ""실용적인 명품 항공사 만들 것""","대한항공-아시아나항공 합병…""국익을 위해 국내 항공사가 슬롯 확보해야"" 금창현 에어프레미아 여객사업본부장이 슬롯 확보 전략에 대해 말하고 있다. (사진=손병권 수습기자) 에어프레미아는 대한항공의 아시아나항공 인수로 반납될 슬롯 확보에 대해서는 강한 의지를 보이고 있다. 양사 합병으로..."
2023.06.27.,"투어비스, SSG닷컴 실시간 항공 서비스 단독 제휴","SSG 닷컴은 가성비 높은 해외여행을 즐기고자 하는 알뜰 여행족을 위해 국제선 전 구간 항공권 구매 시 최대 5 만원을 선착순으로 즉시 할인해주고, 투어비스와 함께 국내선 항공권 발권수수료 면제 및 대한항공/아시아나항공/진에어/티웨이항공 단독 특가 이벤트를 제공한다. 이벤트 기간 내 구매 시..."
2023.06.27.,"파업해도 운항률 80% 유지...항공사, 임단협 기간 '필수유지업무' 갈등 불씨","대한항공, 아시아나항공 등 항공사 노조 측은 올해 10%대 수준의 임금인상 폭을 제시한 반면 사측은 2% 정도의 인상을 제시하며 맞서고 있다. 노조는 사측이 항공업 특성상 파업을 하기 어렵다는 점을 고려해 적극적으로 협상에 나서지 않고 있다고 주장하고 있다. 항공운수사업은 필수공익사업장으로 지정돼..."
2023.06.27.,항공업계 4분기 코로나 이전 수준 회복하나...여객 수요 폭발적 증가,"반면 대형 항공사(FSC)인 대한항공은 올 들어 화물 사업에서 수요가 줄어든 여파가 수익성을 낮출 것으로 예상됐다. 다만 7∼8월 성수기 여객 수요 호조, 제트유 가격 하락에 힘입어 대한항공의 3분기 실적은 상승 바람을 탈 것으로 전망된다. 항공업계 관계자는 “대한항공의 경우 프리미엄 여객에 대한..."
2023.06.27.,한국-중국 '하늘 길' 먹구름...여객수 줄어든 항공업계 속이 탄다,한국과 중국 관계 악화 영향으로 두 나라 왕래 여객수가 코로나19 이전만큼 회복하지 못하고 있다.<김재훈> 항공업계가 코로나19로 막혔던 하늘길을 잇따라 개방하고 있는 가운데 대한항공과 아시아나항공이 일부 중국 노선 운항을 중단하겠다고 밝혔다. 코로나19 이전 대비 부진한 수송 실적에 따른...
2023.06.27.,BTS·포켓몬·안동 하회탈 ‘비행기 래핑’… 항공업계 새 수익원 부상,"지난해 하반기에는 아시아나항공이 손흥민 등 한국 축구 국가대표팀 주요 선수 5명을 래핑하기도 했고, 최근 에어부산과 대한항공이 2030년 부산 엑스포 유치를 응원하는 문구로 항공기를 래핑해 운영하기도 했다. 하지만 자사 홍보나 캠페인 목적 외에 다른 대상을 상업적으로 광고하는 것은 그간..."
2023.06.28.,"항공업계, 선택과 집중으로 하반기 '실적 도약' 예고","대한항공의 경우 올 1~5월 6만2353편의 항공기를 운항해 1006만7043명의 여객을 수송했다. 전년동기 5만2264편, 580만3496명 대비 각각 19.30%, 73.46% 증가한 수치다. 코로나19 팬데믹이 발생하기 이전인 2019년 1~5월 8만8956편의 항공기를 운항해 1446만8963명의 여객을 수용한 것과 비교할 때 올 초 대한항공..."
2023.06.28.,"엔저에 너도나도 일본여행…항공주, 역대급 실적 온다","28일 한국거래소에 따르면 전날 대한항공은 0.42% 오른 2만3750원에 거래를 마쳤다. 제주항공도 0.35% 상승한 1만4160원으로 장을 마감했다. 이달 들어서만 이들 기업의 주가는 각각 8.95%, 6.31% 올랐다. 같은 기간 코스피가 0.48% 오른 것과 비교하면 상승폭이 컸다. 수급 측면을 살펴보면 대한항공과 제주항공..."
2023.06.28.,[특징주]“여행 수요 고삐 풀려” “역대급”…항공株 들썩,"28일 마켓포인트에 따르면 오전 9시17분 현재 항공 대장주인 대한항공(003490)은 전거래일 대비 2.32%(550원) 오른 2만4300원, 아시아나항공(020560)은 1.55%(190원) 상승한 1만2440원에 거래가 이뤄지고 있다. LCC(저비용항공사) 항공 관련주 역시 상승세다. 진에어(272450)는 5.16%, 제주항공(089590)은 3.46..."
2023.06.28.,"대한항공, 보잉 'AH-6 헬기' 초도 생산분 납품","대한항공은 미국 보잉사의 방산·우주부문(Boeing defense, Space&Security, 이하 BDS)에서 수주받은 'AH-6 헬기 8대 분의 동체 제작사업' 초도 생산분을 납품했다고 26일 밝혔다. 대한항공이 제작한 AH-6 동체는 BDS에서 마무리 작업을 거치게 된다. 대한항공은 미국 보잉사로부터 수주받은 AH-6 헬기..."
2023.06.28.,"대한항공, 글로벌 고객만족도 19년 연속 1위 선정",대한항공은 지난 6월 8일 진행된 글로벌경영협회(GMA)주관 '2023년 글로벌 고객만족도(GCSI)우수기업' 시상식에서 항공여객운송서비스 부문 1위를 차지했다. [자료제공=대한항공] 대한항공이 19년 연속 글로벌 고객만족도 1위에 선정됐다고 28일 밝혔다. 대한항공은 지난 8일 진행된 글로벌경영협회(GMA)주관...
2023.06.28.,"인천서 214명 태우고 떠난 비엣젯 항공기, 필리핀 공항 불시착","라운지에서 이날 오후에 도착할 예정인 대체 항공기를 기다리고 있다”고 말했다. 비엣젯은 77대의 여객기를 보유하고 있으며, 국내선과 국제선을 합쳐 100여개의 항로에서 여객기를 운항 중이다. 특히 대한항공과 아시아나에 비해 탑승권 가격이 워낙 싸서 한국인들이 베트남 관광 시 자주 이용하는 항공사다."
2023.06.28.,위기극복 함께하는 대한항공,한진그룹 계열사인 대한항공이 '착한 기업'을 넘어 전 세계적 위기를 극복하고 지역사회와 공존하는 기업으로의 역할을 톡톡히 하고 있다. 코로나19 팬데믹 국면에서 까다로운 코로나19 백신 수송 작전을 성공적으로 이행했고 중국 우한 지역 교민 수송에 앞장선 데다 국내외에서도 나무 심기와...
2023.06.28.,“자연감소 있어도 구조조정 없다”...대한항공 못믿는 노동자들,사진=조은비 기자 아시아나항공과 합병시 구조조정은 없다는 대한항공의 입장에 대한 의구심이 커지고 있다. 27일 국회의원회관에서 열린 “무엇을 위한 양대항공사 합병인가?” 국회토론회에서는 국회와 노동자 시민단체 등이 한자리에 모여 대한항공과 아시아나 합병이 국가경쟁력에 기칠 영향력을...
2023.06.29.,"'배수의 진' 대한항공, EU 심사 유예…약될까 독될까",아시아나항공과의 합병에 올인한 대한항공이 유럽연합(EU)으로부터 기업 결합 승인을 얻어낼 지 주목된다. EU는 올해에만 두 차례에 걸쳐 합병심사 기한을 연장한 채 장고에 돌입한 모습이다. 업계에선 EU가 합병을 단칼에 거부하지 않고 EU의 중간심사보고서를 통해 시정조치를 요구하고 심사 기한을 2차례나...
2023.06.29.,"EU, 대한항공-아시아나항공 합병 심사 결론 연기...2달 늦어질 듯",대한항공과 아시아나항공의 기업결합을 심사하는 유럽연합(EU)이 결정 시점을 연기하기로 했다. 29일 항공업계에 따르면 EU집행위원회(EC)는 지난 23일(현지시간) 양사의 합병 조사 기한을 연장했다. 앞서 EC는 대한항공의 시정조치 방안 등을 종합해 오는 8월 3일까지 합병 승인 여부를 결정하기로 했다....
2023.06.29.,"대한항공, 바이오항공유로 하늘 난다… GS칼텍스와 '맞손'",대한항공은 GS칼텍스와 손잡고 바이오항공유 실증 연구 운항에 나선다. 국내 최초로 진행되는 이번 연구 운항 결과를 바탕으로 정부는 바이오항공유 품질 등 관련 기준을 설정하고 상용화에 속도를 낼 전망이다. 대한항공은 29일 오전 서울 강남구 GS타워에서 GS칼텍스와 ‘바이오항공유 실증연구 운항을 위한...
2023.06.29.,"합병에 ‘올인’ 대한항공, 난기류 어떻게 헤쳐 나갈까",“무엇을 포기하든 아시아나와의 합병을 성사시킬 것이다.” 지난 6월 5일 조원태 대한항공 회장은 튀르키예 이스탄불에서 열린 국제항공운송협회(IATA) 연례 총회를 계기로 가진 블룸버그TV와의 인터뷰에서 아시아나항공과의 합병에 대해 이렇게 답했다. 2020년부터 만 3년째. 대한항공은 아시아나항공과의 합병...
2023.06.29.,"GS칼텍스, 대한항공에 바이오항공유 공급…실증 비행 추진",GS칼텍스와 대한항공이 하늘 위 탄소 저감을 위한 바이오항공유(SAF) 실증에 들어간다. GS칼텍스와 대한항공은 29일 서울 강남구 GS타워에서 바이오항공유 실증 추진 업무협약(MOU)을 체결했다. 협약으로 GS칼텍스는 탄소배출 감축 기조에 발맞춰 국내 최초로 바이오항공유를 도입해 대한항공에 공급하고...
2023.06.29.,"대한항공, GS칼텍스와 바이오항공유 실증 운항… 정부 기준 마련·상용화 촉진",대한항공이 종합에너지기업 GS칼텍스와 손잡고 국내에서 최초로 바이오항공유 실증 연구 운항을 시작한다. 이번 연구 운항 결과를 바탕으로 정부는 바이오항공유 품질 관련 기준을 설정하고 상용화에 속도를 낼 전망이다. 대한항공은 29일 서울 강남구 소재 GS타워에서 GS칼텍스와 ‘바이오항공유 실증연구...
2023.06.29.,"한·미 NCG 내달 첫 회의…美, 대한항공·아시아나 합병 논의중","한·미·일은 정상회담 시기를 조율 중이며 미국은 대한항공과 아시아나항공 합병을 허가하는 안건에 대해 논의 중이다. 조현동 주미대사는 28일(현지시간) 워싱턴 특파원 간담회에서 ""지난 워싱턴 선언에서 도출된 한·미 NCG의 첫 회의를 개최하는 논의가 진전을 이루고 있다""고 밝혔다. NCG는 지난 4월 한·미..."
2023.06.29.,"GS칼텍스, 국내 최초 '바이오항공유' 도입… 대한항공 공급","뉴데일리 이현욱 기자 = GS칼텍스가 대한항공과 손잡고 탄소저감을 위한 바이오항공유 실증을 개시한다. GS칼텍스는 29일 서울 강남구 GS타워에서 김창수 GS칼텍스 부사장, 조성배 대한항공 자재 및 시설부문 총괄 전무 등 양사 관계자들이 참석한 가운데 국내 최초 바이오항공유 실증 추진 업무협약(MOU)을..."
2023.06.29.,"대한항공-GS칼텍스, 국내 최초 '바이오항공유' 운항… 실증 연구 운항 MOU 체...",조성배 대한항공 자재· 시설부문 총괄(우측)과 김창수 GS칼텍스 부사장(좌측)이 기념 사진을 촬영하는 모습./사진=대한항공대한항공이 GS칼텍스와 손잡고 바이오항공유 실증 연구 운항을 시작한다고 29일 밝혔다. 양사는 국내 최초로 진행되는 이번 연구 운항 결과를 바탕으로 정부는 바이오항공유 품질 등...
2023.06.29.,"순항하는 대한항공-아시아나 M&A 승인, 연내 마무리되나",유럽 연합 집행위원회(EC)는 대한항공-아시아나항공 기업 결합 심사 결론을 오는 10월 경 도출해낼 것으로 보인다. 사진=연합뉴스 매일일보 = 박규빈 기자 | 대한항공-아시아나항공 간 기업결합 심사가 막바지에 이른 가운데 유럽연합(EU) 경쟁 당국이 2개월 후에 결론을 내기리로 했다. 일본 정부는 이른 시일...
2023.06.30.,하노이발 대한항공 기체결함…승객 하차 소동,오늘(30일) 베트남 하노이에서 인천으로 들어오는 대한항공 여객기가 출발 직전 기체 결함으로 승객들이 급히 다시 내리는 소동이 빚어졌습니다. 오늘 오후 12시 15분 출발예정이었던 대한항공 KE442편은 비행 준비단계에서 오른쪽 날개 쪽 연료 누유가 확인돼 승객들을 하차시키고 해당편을 결항시켰습니다....
2023.06.30.,"항공油도 탄소중립... 대한항공, 바이오항공유로 하늘 난다",대한항공 항공기와 GS칼텍스와 손잡고 저탄소 바이오항공유 개발과 상용화에 나선다. 30일 대한항공에 따르면 이 회사는 종합에너지기업 GS칼텍스와 손잡고 바이오항공유 실증 연구 운항을 시작한다. 지난 29일 대한항공은 서울 강남구 GS타워에서 GS칼텍스와 '바이오항공유 실증연구 운항을 위한 업무협약...
2023.06.30.,‘타이밍 딱 좋았는데 …’ 다시 날아오른 이스타항공 기대와 우려 사이,중국 노선은 거리 대비 수익성이 높은 알짜 노선이지만 워낙 수요가 부진해 운수권을 지닌 대한항공과 아시아나도 7~8월부터는 중국 일부 노선을 잠정 중단하기로 결정한 상태다. 황용식 교수는 “2017년 사드 사태 이후부터 좋지 않았는데 코로나19 거치면서 더 심해졌다. 이스타항공처럼 중국 노선에 편중된...
2023.06.30.,"조원태 대한항공 회장, ‘역발상 전략’으로 코로나19 위기 극복[2023 100대 ...",대한항공이 코로나19 사태라는 사상 초유의 위기 속에서도 2020년 상반기부터 시장의 기대치를 넘어서는 영업 흑자를 기록하고 있다. 이와 같은 예상 밖 호실적을 기록하면서 조원태 대한항공 회장의 리더십도 주목받고 있다. 조 회장은 글로벌 항공업계가 코로나19 사태라는 사상 최악의 위기에 처한...
2023.06.30.,美 공항 조업사 직원이 대한항공 승객에 화내고 '손가락 욕'까지…왜?,"ⓒ 온라인 커뮤니티 미국 샌프란시스코 공항에서 대한항공 여객기 탑승을 기다리던 승객이 현지 공항 조업사 직원으로부터 수차례 'F*ck you'라는 욕과 함께 손가락 욕까지 받은 사건이 발생했다. 지난 29일 탑승객 A씨가 인터넷 커뮤니티에 올린 글에 따르면, 그는 인천공항으로 가기 위한 귀국편 수속을 밟기..."
2023.06.30.,항공사 ‘반려동물 동반석’ 증가에…비반려인은 불편해,30일 대한항공에 따르면 지난해 반려동물 기내동반 탑승 건수는 국제선과 국내선을 포함해 총 2만8240건이다. 코로나 이전인 2019년(2만5181건)에 비해 12.1% 상승한 수치다. 국내선으로 좁혀보면 1만8265건으로 2019년 대비 25.7%포인트(1만4520건) 늘었다. 아시아나항공은 같은 기간 국제선과 국내선을 포함한 기내동반...
2023.06.30.,[3초컷 키워드] 한국가스공사·대한항공-아시아나 합병심사·국내 등록어선,"기관별로는 △은행 47% △자산운용사·펀드 22% △공공기관·보험사 20% △PB·기타 11% 등 ☞ EU, 대한항공·아시아나 합병심사 연장… 대한항공과 아시아나항공의 기업결합 신고를 심사하는 유럽연합(EU) 집행위원회가 승인 여부 결정 시점을 연기. EU 집행위는 “(합병 심사) 기한은 근무일 기준 20일..."
2023.06.30.,"7월 장마전선, 항공편 결항 급증에…보상과 대처법은",이에 공정거래위원회는 2018년 소비자분쟁해결기준 개정에 따라 불가항력의 경우라도 그에 대한 항공사의 입증이 있는 경우에만 보상 책임이 면제되도록 보상 기준을 강화했다. 하지만 항공사에 따라서 의무를 불이행하거나 간과하는 일도 있어 항공사가 보상을 주저하거나 거절하는 경우...
2023.06.30.,"대한항공, '아시아나 유상증자' 납입 3개월 연기",대한항공이 당초 오늘로 예정됐던 제3자배정 유상증자 납입일이 3개월 뒤로 연기됐다.내달 21일로 잡힌 아시아나의 신주상장 예정일도 오는 10월 20일로 바꼈다. 대한항공은 아시아나 주식 및 출자증권 취득결정을 오는 9월 30일로 변경한다고 30일 공시했다. 해당 공시에 따르면 대한항공은 아시아나의...
2023.07.01.,대한항공은 ‘바이오항공유’로 여객기 띄우려는데…다른 항공사는 왜?,세계적인 탄소중립 정책에 따라 대한항공이 국내 최초로 바이오항공유 실증 연구 첫발을 뗐다. 정부가 바이오항공유 (Sustainable Aviation Fuel·SAF) 사업 개발에 속도를 내고 있지만 항공업계의 우려는 여전하다. 1일 항공업계에 따르면 대한항공은 GS칼텍스와 손잡고 바이오항공유 실증 연구 운항을 시작했다....
2023.07.01.,여름 휴가철 '공항 북적'…항공株 실적 기대감에 강세,"30일 한국거래소에 따르면 대한항공의 주가는 최근 5거래일간 2.76% 올랐다. 저가항공사(LCC)인 제주항공과 에어부산은 각각 4.32%, 4.66% 상승했다. 지난 1분기는 유류비 상승, 항공화물 운임 하락, 온전히 돌아오지 못한 여객 수요 등에 항공사들의 실적 개선세가 다소 주춤했다. 하지만 2분기 들어서부터..."
2023.07.01.,잇따른 비행기 사고에 안전의식 강화 나선 항공업계,"대한항공은 안전을 위한 투자의 목적으로 신형기 도입에 적극적으로 나서고 있다. 대한항공은 A321네오(neo)를 오는 2027년까지 총 30대 도입하는 것을 비롯해 보잉787-9 10대, 보잉787-10 20대, 보잉737-8 30대 등 총 90대의 신형기를 오는 2028년까지 도입하기로 했다. 항공기 현대화를 통해 안전 장치를 마련하겠다는 게..."
2023.07.01.,"KB증권, 6월 마지막주 제주항공 등 16종목 매수 추천","대한항공(003490) 2분기 영업이익 4442억원(-40.0% YoY)으로 컨센서스를 27.5% 상회 전망. 항공기 좌석 부족, 유가 하락 때문. 목표주가를 3만2000으로 14.3% 상향조정하고 투자의견 Buy 유지. 제주항공(089590) 역대 최대 영업이익의 2배에 도전하는 2023년. 2분기 영업이익 401억원(흑자전환 YoY..."
2023.07.01.,"신유빈, 세계 1위 쑨잉사와 격돌…WTT 컨텐더 자그레브 8강 진출","전지희도 8강행…하야타와 한일전…신유빈-전지희, 복식서도 4강 안착 한국 여자 탁구 신유빈(11위·대한항공)이 월드테이블테니스(WTT) 컨텐더 자그레브(총상금 7만5천달러) 여자 단식 8강에서 중국의 세계 1위 쑨잉사와 격돌한다. 신유빈은 30일(현지시간) 크로아티아 자그레브에서 열린 대회..."
2023.07.01.,"7년간 외침 외면한 아시아나…""휠체어 이용하시려면 미리 전화주셨어야""",대한항공의 경우 온라인 예약을 완료한 승객에 한해 부가서비스 항목에서 휠체어 서비스를 선택할 수 있도록 체크 박스란을 제공하고 있다. 대한항공 역시 휠체어 이용객들이 애용하는 상공사다. 국내선에 한해서 등록 장애인에게 30~50% 가량의 항공 요금 감면 혜택을 제공하고 있기 때문이다. 대한항공 관계자는...
2023.07.01.,김지한이 해냈다…연봉 크게 오른 선수는 누구 누구? [발리볼 비키니],"여 코치는 지난 시즌 서브 리시브 효율 52.5%를 기록하면서 이 부문 1위 오은렬(26·대한항공·43.2%)보다 10%포인트 가까이 높은 기록을 남겼습니다. 단, 점유율 최저 기준(15%)에 0.1%포인트가 부족해 순위표에는 이름을 올리지 못했습니다. 역시 현대캐피탈에서 리베로로 뛰는 박경민(24)이 139.8%로..."
2023.07.01.,산업은행發 매물 풍년…‘대조양’처럼 M&A 활로 찾을까,"현재 매물로 나온 HMM, KDB생명 매각에는 자신감을 내비치는 한편 무리 없이 추진될 것으로 보였던 대한항공과 아시아나항공의 인수합병(M&A)은 해외 경쟁당국의 심사에서 부정적 기류가 감돌며 긴장을 늦출 수 없는 상황이다. 1일 투자은행(IB)업계에 따르면 그동안 산은이 23년간 주인을 찾지 못하던..."
