날짜,제목,내용
2023.06.02.,"삼성전자·SK하이닉스 실적 2분기 바닥론…""반도체 겨울 끝이 보인다""",'반도체 한파'가 이어지면서 삼성전자(005930)와 SK하이닉스(000660)의 올해 2분기 실적 전망도 어둡다. 감산에 나섰지만 가격 하락을 막지 못했다. 분위기는 3분기부터 달라질 전망이다. 감산 효과가 본격화하고 인공지능(AI) 반도체 등의 시장이 커지면서 수요가 회복할 수 있다는 분석이 나온다. 2일...
2023.06.02.,"[특징주] 삼성전자·SK하이닉스, 美 반도체 랠리에 상승세",이투데이=김예슬 기자 | 삼성전자와 SK하이닉스가 장 초반 상승세다. 2일 오전 9시 25분 기준 삼성전자는 전 거래일 대비 1.27%(900원) 오른 7만1800원에 거래되고 있다. SK하이닉스는 1.27%(1400원) 오른 11만1700원을 기록 중이다. 간밤 뉴욕 증시에서 필라델피아 반도체 지수가 1.55% 상승 마감한...
2023.06.02.,"美, 삼성전자·SK하이닉스 '압박'하고 '트집'잡고","중국이 미국의 마이크론 반도체 판매를 금지한 가운데, 삼성전자와 SK하이닉스에 대한 미국의 압박이 높아지고 있습니다. 윤선영 기자, 미국에서 '신뢰'의 문제가 제기됐다고요? [기자] 현지시간 1일, 비영리 연구기관인 정보기술혁신재단의 로버트 앳킨슨 회장은 한 세미나에서 ""중국이 우리를 응징하는 상황을..."
2023.06.02.,"SK하이닉스, 멀어지는 낸드 2위…솔리다임 발목 [소부장반차장]",SK하이닉스가 낸드플래시 톱5 중 가장 큰 낙폭을 보였다. 솔리다임 인수 효과가 나타나지 못한 탓이다. 2일 시장조사기관 트렌드포스는 2023년 1분기 전 세계 낸드 매출을 86억2610만달러(약 11조3430억원)로 집계했다. 전기대비 16.1% 떨어진 수치다. 메모리 시장은 정보기술(IT) 업계가 흔들리면서...
2023.06.02.,"SK하이닉스, 외국인 사랑에 올초 대비 46% 올라…""상승세 무섭네""",외국인투자가 올해 초부터 SK하이닉스 주식을 1조5795억원어치 사들였다. 현재 11만원대 형성된 주가가 최대 13만원까지 오를 것이라는 전망이 증권가에서 나온다. SK하이닉스가 외국인투자자 매수세에 힘입어 올초 대비 주가가 46% 상승했다. 엔비디아 발(發) AI 훈풍을 타고 향후에도 큰 수혜가 예상된다....
2023.06.02.,SK하이닉스 '10나노급 1b DDR5' 인텔 데이터센터 검증 돌입,SK하이닉스는 10나노급 5세대(1b) 기술이 적용된 서버용 DDR5가 '인텔 데이터센터 메모리 인증 프로그램'(The Intel Data Center Certified memory program) 검증 절차에 돌입했다고 1일 밝혔다. 해당 프로그램은 인텔의 서버용 플랫폼(하드웨어와 소프트웨어 기술이 집약된 컴퓨팅 시스템)...
2023.06.02.,1년만에 2600 탈환한 코스피…삼전·하이닉스가 끌어올렸다,외국인은 올해 들어 삼성전자와 SK하이닉스로 대표되는 반도체 대형주를 집중적으로 매수하면서 지수를 끌어올렸다. 2일 코스피는 전날 대비 32.19p(1.25%) 상승한 2601.36p에 장을 종료했다. 코스피가 종가 기준으로 2600선을 넘어선 것은 지난해 6월9일 이후 1년여만이다. 코스피는 지난해 6월...
2023.06.02.,"SK하이닉스, 차세대 ‘HBM’으로 내년엔 '흑자'","생성형 인공지능에 필수적인 고성능 D램 8Gbps 데이터 전송 HBM3E 내년 양산 HBM 수요 올해 58% 급증…내년도 추가 30%↑ SK하이닉스 HBM 점유율(50%) 1위…엔비디아 거의 독점 삼성전자, HBM3 12단 24GB 양산 돌입…엔비디아 협업 가능 [아시아타임즈=최정화 기자] SK하이닉스가 내년엔 턴어라운드(실적 개선)..."
2023.06.02.,하반기도 5월과 비슷할 듯...증권가 “삼전·하이닉스 빼면 박스피”,"삼성전자, SK하이닉스 등 실적 악화에 시달렸던 주요 반도체기업의 실적이 바닥을 찍고 하반기에는 되살아날 수 있다는 것이 증권업계의 주된 시각이다. 이와 관련 이경민 대신증권 투자전략팀장은 “IT 수요 둔화로 23년 상반기까지는 실적 약세가 지속될 예정이지만 업계의 공급 조절(감산)로..."
2023.06.03.,"SK하이닉스, 1Q D램·낸드 시장 순위 모두 '3위'","/자료=트렌드포스, 그래픽=정승아 디자이너 SK하이닉스가 지난 1분기 글로벌 D램 시장에서 점유율 순위 3위로 하락한 데 이어 낸드플래시 부문에서도 2위와 격차가 벌어진 것으로 나타났다. 반도체 업황 악화 속 매출 감소 폭도 메모리 주요 공급사 중에서 가장 컸다. 3일 시장조사업체..."
2023.06.03.,주간 코스피 외국인 순매수도 상위 10종목...삼성전자-SK하이닉스-코스모신소...,"▲지난 한 주(2023-05-29~2023-06-0) 코스피 시장에서 외국인은 삼성전자, SK하이닉스, 코스모신소재, 포스코퓨처엠을 집중 매수했다. © 연합뉴스. 지난 한 주(2023-05-29~2023-06-0) 코스피 시장에서 외국인은 삼성전자, SK하이닉스, 코스모신소재, 포스코퓨처엠을 집중 매수했다. 반면, POSCO홀딩스..."
2023.06.03.,"中, 美 향한 최강 보복에 몸값 높아진 K 반도체","삼성전자, SK하이닉스와 함께 전 세계 D램(DRAM) 시장을 삼분하는 미국 마이크론이 사실상 중국 시장에서 퇴출되면서다. 중국 국가인터넷정보판공실 산하 인터넷안보심사판공실은 지난 5월 21일 ""마이크론 제품에서 심각한 보안문제가 발견됐다""며 중국 주요 기관들의 마이크론 제품 구매중단을 명령했다. 중국..."
2023.06.03.,"14조 가까이 산 외국인들, 반도체 외 담은 종목은","삼성전자와 SK하이닉스 등 반도체를 중점적으로 담고 있다. 반도체 외에는 현대차와 삼성SDI를 주로 사들였고, TIGER MSCI Korea TR 상장지수펀드(ETF)도 1조원 넘게 순매수했다. 3일 한국거래소에 따르면 올해 외국인들은 유가증권시장에서 13조7557억원 순매수했다. 지난해까지만 해도 외국인들은..."
2023.06.03.,‘AI 산업의 쌀’ GPU 시장 독점한 엔비디아,SK하이닉스 최대 수혜 전망 엔비디아가 올해 호실적을 예고하면서 한국 반도체 기업과의 시너지 효과도 기대된다. 국내 기업 가운데 엔비디아와 협업이 두드러지는 곳은 SK하이닉스다. SK하이닉스는 생성형 AI에 사용되는 D램인 고대역폭메모리(HBM) 시장점유율 1위 기업이다. HBM은 D램 여러 개를 수직으로...
2023.06.03.,"6월 첫째 주, 마켓PRO 핫종목·주요 이슈 5분 완벽정리 [위클리 리뷰]","반도체 섹터 담당 애널리스트에게 듣는 엔비디아발 훈풍에도 메모리 반도체 수익률 저조한 이유, 삼성전자와 SK하이닉스 주가 수익률 전망 등 다양한 정보를 한경닷컴 독자들에게 전달했습니다. 이 종목 살까 말까 ✔""中 리오프닝만 기다렸는데…"" 호텔신라, 버는 족족 이자로 줄줄 호텔신라는 사업..."
2023.06.03.,"“대중견제 동참해야” 한국 압박하는 미국, 정작 비밀리에 중국과 접촉","이들은 한국 산업통상자원부의 장영진 1차관을 거론하면서 ""하지만 장 차관에 따르면 한국 정부는 삼성전자나 SK하이닉스가 마이크론의 시장 점유율을 채우지 않도록 하는 데 개입하지 않을 것""이라고 주장했다. 이어 ""삼성전자와 SK하이닉스 같은 한국 기업들이 마이크론의 시장 점유율을 대체하도록..."
2023.06.03.,“챗GPT로 똘똘 뭉친 엔비디아·TSMC”…곧 나올 삼성의 반격 카드는? [비즈3...,"엔비디아의 GPU 칩을 직접 제작하진 않지만, 삼성전자나 SK하이닉스 등 국내 기업들의 메모리 칩 역시 GPU 구동에 따라 수요가 증가한다. GPU의 성능이 높아질수록, 기억 능력을 요구하는 데이터가 많아지기 때문이다. 트렌드포스는 AI 연산에 필요한 고성능 GPU 수요가 급증하면서, 여기에 탑재되는..."
2023.06.03.,'日 국민기업' 소니보다 처우 좋은 '이곳'... 초봉 알고보니 '깜짝',"삼성전자(1억3536만원)와 SK하이닉스(1억3384만원)도 임직원 평균 연봉 '1억 클럽'에 나란히 이름을 올렸다. ""日기업 부장급 연봉이 태국보다 낮다"" 왜? 최근 일본 정부와 언론은 이같은 '싸구려 일본(安いニッポン)' 현상 해소를 위해 고심하고 있다. 일본 경제산업성은 지난해 5월 '미래인재비전' 자료를..."
2023.06.03.,"미국, 한국 '반중' 전방위 압박...미 기업은 '친중' 행보","두 위원장은 서한에서 한국 산업통상자원부의 장영진 1차관을 거론하면서 ""하지만 장 차관에 따르면 한국 정부는 삼성전자나 SK하이닉스가 마이크론의 시장 점유율을 채우는 것을 막기 위해 개입하지 않을 것""이라고 주장했다. 앞서 장 차관은 지난달 22일 기자간담회에서 마이크론 문제와 관련해 ""기업이..."
2023.06.04.,"낸드플래시 3위도 위험?‥SK하이닉스, 반격의 시간 준비한다",1분기 낸드플래시 점유율 15.3%로 하락…4위 WD에 위협받아 솔리다임과 불협화음 논란 vs 감산 결정에 따른 결과란 해석도 낸드플래시 강자로 군림해왔던 SK하이닉스의 위상이 흔들리고 있다. 올 1분기 낸드플래시 시장 점유율이 하락하면서 4위 마이크론에 추월당할 위기에 처했기 때문이다. 4일 대만의...
2023.06.04.,“6개월 뒤 삼전·하이닉스 운명?” 지금 주가 보면 안다는데 [김민지의 칩만...,"대표 국민주로 꼽히는 삼성전자, SK하이닉스 주주들이 환호성을 지르고 있습니다. 반도체 업종 주가가 상승세를 이어가면서 불황에 빠져있던 반도체 시장 개선 시점에도 이목이 쏠립니다. 그러나 여전히 반도체 재고율은 역대 최고 수준에 머물러 있습니다. 일각에서는 하반기 업황 개선에 대해서도..."
2023.06.04.,코스피 주간 기관 순매도 1위 'SK하이닉스',
2023.06.04.,"삼성, 하이닉스 하반기 반등... 'K반도체' 회복 비결은 'AI'",GPU에는 고사양 메모리가 다수 쓰이는데 이 중 상당 물량을 삼성전자와 SK하이닉스가 공급하고 있는 것으로 알려졌다. 높은 성장률을 보이고 있는 AI 서버 시장도 새로운 메모리반도체 수요처로 떠오르고 있다. 주요기업들이 연초부터 감산 등 공급량 조절에 나서면서 시장에 쌓인 재고가 빠른 속도로...
2023.06.04.,"“삼성·SK, 마이크론 공백 메우지 마” 미 하원 외교위원장 가세",특히 삼성전자와 에스케이(SK)하이닉스가 마이크론의 판매 공백을 메우는 것에 미국이 반대 입장을 밝혔다는 <파이낸셜 타임스> 보도에 대해 장영진 산업통상자원부 1차관이 지난달 22일 기자간담회에서 “정부가 이래라저래라 할 수 있는 사항은 아니고 기업이 판단할 문제”라고 밝힌 것도 문제삼았다. 서한은...
2023.06.04.,'7만전자' 덕에 삼성그룹펀드도 웃었다,SK하이닉스도 전일과 같은 11만300원에 마감하며 '11만 닉스'에 안착했다. 뉴욕증시에서 미국 반도체 업체 엔비디아발 호재가 이어지면서 삼성전자와 하이닉스 주가도 덩달아 강세를 보였다. 인공지능(AI) 성장에 따른 반도체 업종 수혜 기대감이 현실화되고 엔비디아의 2분기 깜짝 실적 가이던스와...
2023.06.05.,"SK하이닉스 ""첫 포터블 SSD 시장 호응…해외 출시 예정""","SK하이닉스의 첫 번째 소비자용 포터블(Portable) 솔리드 스테이트 드라이브(SSD) 신제품인 '비틀(Beetle) X31'이 시장에서 소비자 호응을 얻고 있다. SK하이닉스는 국내 반응에 힘입어 미국과 유럽, 아시아 지역을 포함한 해외 시장에도 신제품을 출시, 포터블 SSD 시장에서 영향력을 키우겠다는 계획을..."
2023.06.05.,"1GB 파일 1초만에 전송…SK하이닉스, 첫 포터블 SSD 선봬","소비자용 SSD '비틀 X31' 국내 출시…""안정적 발열 관리"" 53g 초경량·초소형 크기…이달 중 미국·유럽 등에서 출시 SK하이닉스가 최근 일반 소비자용 포터블 솔리드 스테이트 드라이브(SSD) 제품인 '비틀(Beetle) X31'(이하 X31)을 출시했다고 5일 밝혔다. X31은 SK하이닉스의 첫 외장형 SSD로, 순차 읽기..."
2023.06.05.,"[단독]SK하이닉스, 내년 청주에 10층 규모 ‘사무동’ 완공","SK하이닉스가 청주 사업장에 10층 규모의 복합 사무동을 건설하고, 신설 중인 M15X 팹을 포함한 신규 인력 증가에 대비한다. 이천에 남아있던 낸드 사업부 인력을 순차적으로 이곳으로 옮기는 것을 검토하며, 청주 사업장을 낸드 공급 거점으로 강화할 전망이다. 5일 업계에 따르면, SK하이닉스는 내년..."
2023.06.05.,"“SK하이닉스, DDR5 수요 증가 덕분에 good~”...신한證 목표가↑ [오늘, 이 ...",신한투자증권은 6월 5일 SK하이닉스에 대해 AI용 서버에 들어가는 DDR5 효과로 인해 긍정적인 전망치가 나오고 있다며 투자의견 ‘매수’를 유지하고 목표주가는 기존 11만원에서 13만5000원으로 상향 조정했다. 고영민 신한투자증권 애널리스트는 “2024년 업사이클에서 고대역폭 메모리 반도체...
2023.06.05.,"[주가동향] ""SK하이닉스 내년 판매 증가 기대“... 신한투자證, 목표가 ‘↑’","신한투자증권은 5일 SK하이닉스가 올 하반기와 내년 업황 반등 구간에서 가파를 이익 증가가 기대된다며 목표주가를 종전 11만원에서 13만5천원으로 상향 조정했다. 고영민 책임연구원과 신현재 연구원팀은 ""SK하이닉스는 주요 제품 판매 호조로 경쟁사 대비 이익 증가폭이 확대될 수 있다""며 ""AI가..."
2023.06.05.,"SK하이닉스, 엔비디아發 낙수효과…삼성은 글쎄",대표기업인 삼성전자와 SK하이닉스의 주가 전망에도 미세하지만 차이가 있다고 합니다. 무슨 뜻일까요? 송민화 기자가 살펴봤습니다. <기자> AI가 불러온 엔비디아의 약진이 계속되고 있습니다. 1분기 실적이 월가의 예상치를 뛰어넘으면서 시가총액이 '꿈의 1조 달러'에 다가설 정도로 투자자들의 반응도...
2023.06.05.,“근로자에게 불리하지 않다”…SK하이닉스 ‘업적급 리스크’ 덜었다,SK하이닉스 도입 셀프디자인 임원이 직원 업적급 결정 가능 노조 “임금 감소 우려” 소송 사측은 1심 이어 2심도 승소 재판부 “불리한 변경 아니다” SK하이닉스가 ‘셀프디자인’의 부담을 덜게 됐다. 셀프디자인은 임원이 성과평가 결과에 따라 직원들의 개인별 업적급을 결정하는 제도를 말한다. 법원은...
2023.06.05.,"‘11만닉스’ 된 SK하이닉스, 교환사채 2000만주 증시에 언제 풀릴까",5월 22일부터 EB 교환청구기간 시작 1주당 11만1180원에 교환 가능 전체 다 바꾸면 2012만6911주 SK하이닉스가 외국인 투자자를 대상으로 지난 4월 발행한 17억 달러(한화 2조2377억1000만원) 규모의 교환사채(EB)의 교환청구기간이 지난달 말부터 시작되면서 시장에서는 EB가 SK하이닉스 주가에 어떤...
2023.06.05.,"[IT이슈] SK하이닉스, 일반 소비자용 외장형 SSD ‘비틀(Beetle) X31’ 출시 ...","◇SK하이닉스, 일반 소비자용 외장형 SSD ‘비틀(Beetle) X31’ 출시 SK하이닉스가 일반 소비자용 포터블(Portable) SSD(Solid State Drive) 제품 ‘비틀(Beetle) X31’(이하 X31)을 국내 시장에 공개했다고 5일 밝혔다. X31은 SK하이닉스의 첫 번째 외장형 SSD로 10Gbps(초당 10기가비트)로 동작한다. X31은 순차 읽기..."
2023.06.05.,"""SK하이닉스, 종착지는 아직 많이 남아 있다""","신한투자증권은 5일 SK하이닉스에 대해 2분기에는 DDR5 효과를 첫 확인했다고 전했다. 고영민 신한투자증권 연구원은 ""SK하이닉스의 2분기 매출액은 전분기 대비 15% 늘어난 5조8000억원, 영업손익 –3조원으로 컨센서스 영업이익 -3조2000억원을 상회하는 수준일 것으로 전망한다""며 ""2분기..."
2023.06.06.,"SK하이닉스, 128GB 생산하는 유일한 회사...목표가 ↑",신한투자증권이 SK하이닉스에 대해 투자 의견 매수와 목표 주가 직전 11만원에서 13만5000원으로 상향 조정했다. 증권사는 목표 주가 상향에 대해 AI용 서버에 들어가는 DDR5 효과로 인해 긍정적인 전망치를 반영한 결과라고 설명했다. 고영민 연구원은 “2024년 업사이클에서 고대역폭 메모리...
2023.06.06.,SK하이닉스 이천 낸드사업부 청주 오나,/사진=뉴시스 SK하이닉스 청주사업장의 낸드 공급 거점 강화를 위한 이천 낸드사업부의 청주 이동 가능성이 나온다. 이를 위해 청주사업장에 10층 규모의 복합 사무동을 건설하고 신설 중인 M15X 팹을 포함한 신규 인력 증가에 대비하고 있는 것으로 전해졌다. 6일 업계에 따르면 SK하이닉스는 지난 2일...
2023.06.06.,"마이크론 중국 규제 받자 미국정부 지원 집중, 삼성전자 SK하이닉스 불리해져",미국 정부 차원의 금전적 지원이 마이크론에 집중되면서 삼성전자와 SK하이닉스가 핵심 사업인 메모리반도체에서 경쟁에 불리한 상황을 맞게 됐다는 분석도 나온다. 6일 블룸버그 등 외신보도를 종합하면 미국 정부는 최근 중국에서 시행한 마이크론 반도체 판매 규제에 강경하게 맞서겠다는 태도를 보이고...
2023.06.06.,애널리스트 ‘매수’ 외칠 때 기관은 ‘삼전·하이닉스’ 팔았다,삼성전자와 SK하이닉스 주가가 상승세를 이어가고 있지만 이들 종목을 바라보는 애널리스트와 기관은 엇갈린 행보를 나타내고 있다. 증권사 리서치센터에서는 ‘매수’를 외치고 있지만 기관 투자자들은 오히려 상승구간에서 적극적인 매도에 나서고 있다. 업계 관계자들은 이는 이들 반도체 대형주에...
2023.06.06.,외국인은 반도체 '폭풍 매수'…개미는 2차전지에 '올인',"개인은 삼성전자, SK하이닉스 등 반도체주를 팔고 포스코홀딩스를 비롯한 2차전지주를 꾸준히 담고 있다. 반면 외국인은 반도체주 매수에 열을 올리고 있다. 외국인 순매수 1위, 개인은 팔았다 2일 한국거래소에 따르면 올 들어 지난 1일까지 개인투자자가 가장 많이 사들인 종목은 포스코홀딩스..."
2023.06.06.,RE100 부담 느낀 기업들 'CF100 대안될까',"현재 SK㈜, SK텔레콤, SK하이닉스, SKC, SK실트론, SK머티리얼즈, SK브로드밴드, SK아이테크놀로지 등 총 8개 계열사가 참여한 상태다. 삼성전자는 지난해 9월 RE100에 가입하며 신환경경영전략을 발표했다. 신환경경영전략은 삼성전자가 2030년 DX(Device eXperience) 부문부터 탄소중립을 달성하고, 반도체..."
2023.06.07.,'여성전용주차장' 둘러싼 젠더 갈등…SK하이닉스에 무슨 일이?,경기도 이천에 있는 SK 하이닉스 기숙사입니다. 입구에 각 주차장의 상황을 알려주는 전광판이 있습니다. 직원수에 비해 주차 공간이 부족하기 때문에 주차할 곳을 미리 알려주는 겁니다. [기숙사 거주 직원 : (주차 공간이) 다 차는 것으로 알아요. (지하) 2층은 다 차고 3층까지 조금 넘는…] 옥외주차장은 떨어져...
2023.06.07.,"미래에셋증권 ""반도체 반등…삼성전자·하이닉스 비중 확대""","미래에셋증권은 7일 반도체 업황이 이달 들어서 개선 양상을 보이기 시작했다며 삼성전자와 SK하이닉스 비중 확대를 추천했다. 김영건 연구원은 ""이달을 시작으로 반도체 수출액과 대만 체인 월별 매출액 등 반도체 업황의 선행지표 반등이 본격화하고 있다""며 ""반도체는 인공지능(Al) 모멘텀 형성 이후 본격적인..."
2023.06.07.,삼성전자·하이닉스는 조정중…시총 상위주 오르는데 홀로 '하락',삼성전자와 SK하이닉스가 장초반 하락하고 있다. 코스피지수를 비롯해 시가총액 상위단이 대체로 오르는 가운데 두 종목은 홀로 내리고 있다. 7일 오전 9시 12분 현재 삼성전자는 전장 대비 500원(-0.7%) 내린 7만1200원에 거래되고 있다. SK하이닉스도 0.28% 약세다. 반면 같은 시간 코스피지수는 0.29...
2023.06.07.,SK하이닉스 휴대용SSD '비틀X31' 나오자마자 완판,"SK하이닉스가 내놓은 일반 소비자용 휴대용(Portable) 보조저장장치(SSD·솔리드스테이트드라이브)가 출시되자 마자 완판됐다. 제품 출시는 경쟁사보다 늦었지만, 커지는 개인용 시장에서 기회가 엿보인다. 7일 SK하이닉스에 따르면 이 회사는 첫 번째 휴대용 외장형 SSD ‘비틀 X31’을 최근 국내에..."
2023.06.07.,SK하이닉스 내년 반도체 혹한기 탈출 기대,/사진=뉴시스 일부 시장 조사기관이 내년에 반도체 업종이 V자 반등을 보일 수 있다고 밝혀 최근 부진의 늪에 빠진 SK하이닉스가 혹한기를 탈출할 수 있을지 주목된다. 6일 글로벌 시장조사 기관인 세계반도체무역통계(WSTS)는 최신 시장 전망 보고서를 통해 내년 반도체 시장 매출을 5759억9700만...
2023.06.07.,코스피 기관 순매수도 상위 10종목(7일)...삼성전자-SK하이닉스-삼성SDI,"© 연합뉴스. 7일 코스피 시장에서 기관은 삼성전자, SK하이닉스, 삼성SDI를 집중 매수했다. 반면, 기아, 현대차, 엔씨소프를 집중 매도했다."
2023.06.07.,"[더벨][반도체 기업 유동성 타임라인]SK하이닉스, 차입구조 장기화에서 찾는 ...","SK하이닉스는 지난해부터 올해까지 지속 중인 글로벌 반도체 산업의 불황 여파로 재무상태에 직접적인 여파를 맞고 있다. 영업손실 확대 등 실적 부진으로 현금창출력이 떨어진 데다, 부채·차입금비율이 꾸준히 늘어나면서 상환부담이 커진 탓이다. 2019년 불황기와 비교해도 유동성 지표 측면에서..."
2023.06.07.,엔비디아 훈풍에 삼성전자·SK하이닉스 '미소',컨슈머타임스=전은정 기자 | 엔비디아 주가가 반등하면서 삼성전자와 SK하이닉스 주가가 동반 상승하고 있다. 인공지능(AI) 성장에 따른 반도체 업종의 수혜 기대감으로 주가 상승은 지속될 전망이다. 미국 반도체 기업인 엔비디아는 AI에 최적화 된 반도체를 생산하며 시장을 흔들었다. 엔비디아는...
2023.06.07.,"삼성전자, 반도체 상장기업 브랜드평판 5월 1위…""SK하이닉스·한미반도체 뒤...","최근 한달간 반도체 상장기업 브랜드평판을 빅데이터로 분석한 결과, 1위 삼성전자 2위 SK하이닉스 3위 한미반도체 순으로 나타났다. 7일 한국기업평판연구소(소장 구창환)는 국내 반도체 상장기업에 대한 브랜드 빅데이터 평판분석을 했다고 밝혔다. 지난 5월 7일부터 6월 7일까지의 반도체..."
2023.06.08.,"SK하이닉스, 세계 최고층 238단 4D 낸드 양산 돌입","SK하이닉스가 세계 최고층 낸드인 238단 4D 낸드플래시 양산을 시작해 스마트폰을 생산하는 해외 고객사와 함께 제품 인증 과정을 진행하고 있다고 8일 밝혔다. SK하이닉스는 ""238단 낸드를 기반으로 스마트폰과 PC용 cSSD(Client SSD) 솔루션 제품을 개발해 5월에 양산을 시작했다""며 ""238단에서도 원가..."
2023.06.08.,SK하이닉스 반등 이끌 신무기는 '세계 최고층 238단 4D 낸드',SK하이닉스가 양산을 시작한 238단 4차원(D) 낸드플래시 제품을 스마트폰을 생산하는 해외 고객사와 함께 제품 인증 과정을 진행하고 있다. SK하이닉스가 지난해 8월 개발에 성공한 283단 낸드는 세계 최고층이다. 8일 관련 업계에 따르면 SK하이닉스는 238단 낸드를 기반으로 스마트폰과 PC용 cSSD 솔루션...
2023.06.08.,"美 피치 ""미중 갈등에 삼성전자·하이닉스 영향…길진 않을 것""","7일(현지시간) CNBC에 따르면 피치는 이날 내놓은 보고서를 통해 미국이 첨단 반도체 칩 장비에 대한 중국의 접근을 차단하려 하고 있기 때문에 삼성전자와 SK하이닉스가 위험에 직면해 있다고 분석했다. 이어 중국은 삼성전자 플래시 메모리 칩(낸드) 생산 능력의 40%를 차지하고 있으며, SK하이닉스 D램 생산..."
2023.06.08.,"SK하이닉스, 세계 최고층 238단 낸드 양산 개시","SK하이닉스가 업계 최고층 238단 4D 낸드플래시 양산에 들어갔다. SK하이닉스는 238단 낸드를 기반으로 스마트폰과 PC용 cSSD(Client SSD) 솔루션 제품을 개발해 5월에 양산을 시작했으며, 스마트폰을 생산하는 해외 고객사와 제품 인증 과정을 진행하고 있다고 6월 8일 밝혔다. 낸드플래시는 전원이 꺼져도..."
