날짜,제목,내용
2023.06.03.,1분기 해외사업 글로벌 경기침체로 ‘주춤’,생보사에서는 삼성생명과 한화생명의 희비가 엇갈렸다. 삼성생명은 태국 시장에서 고전하는 모습을 보이는 것으로 나타났다. 삼성생명 태국법인인 삼성생명타이(Samsung Life Insurance Thailand)는 올 1분기 5억6000만원의 순손실을 기록하며 적자전환했다. 하지만 삼성타이의 영업수익은...
2023.06.03.,"[르포] '돌파구' 위해 한 자리 모인 스타트업 450社, '유니콘' 향한 이틀간의...","KB금융지주, 현대해상화재, 삼성생명, 삼성화재 등 여러 금융사도 참여했다. 프로그램 수가 많고 깊이도 다양했던 만큼, 참관객들의 만족도도 높았다. 한 기업 소속 참관객 A씨는 ""여기 스타트업 분들을 하나하나 찾아다니려면 품이 많이 드는데, 이렇게 무료로 한 자리에 모으는 건 매우 희귀한 기회""라며 ""안..."
2023.06.03.,보험사 작년 책임준비금 적립액 1천조 육박,"책임준비금 규모가 가장 큰 생명보험사는 삼성생명으로 작년 말 기준 적립액은 196조1천653억원이었다. 이어 한화생명(92조2천9643억원), 교보생명(81조1천598억원), 농협생명(56조1천473억원), 신한라이프(53조3천683억원) 순이었다. 손해보험사의 경우 삼성화재가 총 61조4천279억원으로 가장 규모가 컸다...."
2023.06.03.,'제2의 현정화'로 도약하는 '삐약이' 신유빈,"반면 한국은 신유빈이 20위로 가장 높고, 중국에서 귀화한 주천희(삼성생명)가 22위, 전지희는 34위다. 강문수 전 감독은 ""신유빈이 세계 정상에 오르기 위해서는 서비스를 더 위협적으로 보강해야 하고, 체력도 더 보완해야 한다""고 주문한다. 그는 ""움직이지 않으면 죽은 탁구다. 유빈이는 더 많이 좌우로 움직여..."
2023.06.03.,(사)한국재능기부협회 54번째 스토리 희망나눔 재능나눔 자선콘서트 개최,◆행사 후원·참여 인사 ▶이기식 ㈜효성ENG 대표이사 ▶명정길 MG컴퍼니 대표 ▶하창수 ▶조경희 미르종합건설간업 대표 ▶강대진 세종대학교 주임 ▶박민수 샹스 대표 ▶김진현 롯데아트기획 대표 ▶송순희 삼성생명 목동지점 FC ▶최경숙 문인협회/시인협회 시인 ▶박세은 ▶고영화 한양대학교...
2023.06.03.,"한국실업탁구연맹 이병배 회장, 2023 두나무 한국프로탁구리그(KTTL) 리그 결...","이어 ""코리안리그 남녀 최우수선수의 영예를 안은 삼성생명의 조승민·주천희 선수, 내셔널리그 최우수선수 오민서·송마음 선수와 각 부문의 수상자 여러분, 그리고 함께 땀 흘려 탁구프로 리그를 완성해 주신 많은 선수와 감독, 코치진, 심판, 운영진 여러분께 감사드린다""고 전했다. [사진=이병배 회장 페북..."
2023.06.03.,[알쓸보험] 보험사 실적부풀리기 논란 촉발된 'IFRS17'···대체 뭐길래,"삼성생명은 6167억원에서 1조2198억원으로, 한화생명은 3543억원에서 1조223억원으로 순이익이 급증했다. 이 같은 성적에 대해 보험사들은 대부분 ""손해율이 낮으면서 수익률이 높은 상품들을 수년전부터 판매한 전략이 유효했다""고 자평하는 분위기다. 반면 IFRS17 도입 이후 타격을 받은 보험사도 있다...."
2023.06.04.,"경기도, '기회경기 관람권' 노인·장애인 동반 1인까지로 확대",18개 구단은 ▲수원삼성블루윙즈·수원FC·성남FC·부천FC1995·안산그리너스FC·FC안양·김포FC(축구 7개 구단) ▲KT위즈(야구 1개 구단) ▲KT소닉붐·데이원점퍼스·KGC인삼공사·삼성생명블루밍스·하나원큐(농구 5개 구단) ▲한국전력빅스톰·KB손해보험스타즈·OK금융그룹읏맨·현대건설힐스테이트...
2023.06.04.,‘매치포인트 위기 넘기고’ 김원호-정나은도 해냈다...세계 2위 잡고 역전우...,한국 배드민턴 혼합복식의 희망 김원호(24·삼성생명)-정나은(23·화순군청). 이들이 짜릿한 역전드라마로 국제대회 우승 감격을 맛봤다. 김원호(왼쪽)-정나은. 방콕|EPA 연합뉴스 4일 오후 태국 방콕의 인도어 스타디움 후아마크에서 계속된 2023 타일랜드(태국)오픈 혼합복식 결승에서다. 세계 9위인...
2023.06.04.,"[WNBA] '티파니 미첼 결승골' 미네소타, 강호 워싱턴 잡고 시즌 첫 승","36:40 17점 9리바운드 3스틸 제시카 셰퍼드 32:43 10점 6리바운드 6어시스트 티파니 미첼 28:00 10점 7리바운드(이상 미네소타) - 티아나 하킨스(워싱턴/전 KDB생명, 삼성생명) 7:40 2점 2리바운드 - 마이샤 하인즈-알렌(워싱턴/전 하나원큐) 7:40 4점 3리바운드 1스틸 ▲ 아시아 선수 기록 - 리멍(워싱턴/중국) 9:27 3점 3P:1/3"
2023.06.04.,생보 빅3 사업비 석 달 만에 1조6000억…출혈 경쟁 '암운',"이어 삼성생명이 5011억원으로 22.1%(907억원) 증가했고, 교보생명도 4534억원으로 14.7%(580억원) 늘었다. 최근 생보사 사이에서는 종신보험 등 보장성보험 판매 경쟁이 뜨거워지면서 사업비 부담이 가중되고 있다. 올해 처음 도입된 국제회계기준(IFRS17) 때문이다. IFRS17에서는 계약서비스마진(CSM)으로 수익성을..."
2023.06.04.,통영시 도민체전 대비 차량2부제 시행,"또한 시는 시민들의 자발적이고 적극적인 동참분위기 조성을 위해 시 거점지역에 있는 대형전광판(삼성생명, 중앙시장, 한산대첩광장)과 버스정보 안내기, 시 홈페이지, 통영마당, 각종 SNS, 읍면동 아파트 게시판, 현수막 등을 활용 대대적인 홍보를 전개하고 있다. 천영기 통영시장은 ""통영의 명예를 걸고..."
2023.06.04.,"한국재능기부협회, 54번째 스토리 희망나눔 재능나눔 자선콘서트 개최",◆행사 후원·참여 인사 ▶이기식 ㈜효성ENG 대표이사 ▶명정길 MG컴퍼니 대표 ▶하창수 ▶조경희 미르종합건설간업 대표 ▶강대진 세종대학교 주임 ▶박민수 샹스 대표 ▶김진현 롯데아트기획 대표 ▶송순희 삼성생명 목동지점 FC ▶최경숙 문인협회/시인협회 시인 ▶박세은 ▶고영화 한양대학교...
2023.06.05.,변액보험 6월 브랜드평판 1위는 미래에셋생명... 2위 삼성생명,"삼성생명(2위), 교보생명(3위)이 그 뒤를 이었다. 한국기업평판연구소는 17개 변액보험 브랜드에 대한 2023년 6월 빅데이터 평판 분석을 했다. 변액보험 브랜드평판지수는 참여지수, 미디어지수, 소통지수, 커뮤니티지수로 분석했다. 2023년 6월 변액보험 브랜드평판 순위는 미래에셋생명..."
2023.06.05.,"전영묵 삼성생명 대표, 고객 서비스·전문성 강화로 1위 수성 [디폴트옵션發 ...","〈편집자 주〉 전영묵 삼성생명 대표가 고객 서비스, 전문성 강화로 퇴직연금 시장 점유율 1위 수성에 나서고 있다. 4일 보험업계에 따르면, 올해 1분기 삼성생명 퇴직연금 적립금은 44조5146억원으로 43개 퇴직연금 사업자 중 시장점유율 1위를 차지했다. 7월부터 시행되는 디폴트 옵션 시행에 맞춰 10개..."
2023.06.05.,한화생명‧DB손보는 연간 수백억 씩 브랜드 사용료 내는데...삼성‧교보생명은...,"반대로 삼성생명, 삼성화재, 교보생명 등은 수십억 씩 브랜드 사용료를 벌어들이고 있다. 5일 금융감독원 대규모기업집단현황공시에 따르면 국내 보험사 가운데 삼성생명, 교보생명, 흥국생명, 삼성화재는 브랜드 사용료를 수취하고 있으며, 한화생명, 미래에셋생명, DB생명, DB손해보험, 한화손해보험..."
2023.06.05.,[인터뷰] 임현진 삼성생명 DC/IRP 사업부장 “가입부터 운영·지급까지 원스톱...,"DC/IRP 가입자 전용 콜센터 AI상담사 도입 모니모 앱·유튜브 등 고객 지속 소통 강화 “기존 퇴직연금가입자에 수익률 중심 상담을 진행하고 있는 현행 자산관리센터를 가입부터 상품운영, 지급까지 원스톱(One-stop) 고객케어를 시행하는 통합 고객케어센터로 개편할 계획입니다.” 임현진 삼성생명 DC/IRP..."
2023.06.05.,"현장 있던 임원들, 지금은?[삼성 프랑크푸르트 선언 30주년④]","이 전 실장은 이후 삼성생명 대표이사 회장, 삼성글로벌리서치 회장을 거쳐 현재 삼성글로벌리서치의 상임고문을 맡고 있다. 2008년 삼성 비자금 특검 수사 당시 회장직에서 잠시 물러났던 이건희 회장을 대신해 회장 직무대행을 맡기도 했다. 현명관 전 실장은 호텔신라, 삼성시계, 삼성건설 대표이사 사장을..."
2023.06.05.,"[특징주] 삼성엔지니어링, 여전한 해외수주 모멘텀에 주가 강세",삼성전자의 최대주주는 삼성생명으로 지분 8.51%를 갖고 있습니다. 삼성생명의 최대주주는 삼성물산으로 지분 19.34%를 보유하고 있습니다. 삼성물산의 최대주주는 이재용 회장으로 지분 17.97%를 소유하고 있습니다. 국민연금공단은 올해 1분기 삼성엔지니어링 주식 32만여주를 팔아 지분을...
2023.06.05.,[대한금융DB] 2023년 1분기 상장보험사 CSM 하이라이트,"뒤이어 DB손해보험 12조1000억원, 삼성생명 11조3040억원, 메리츠화재 10조100억원, 한화생명 9조7130억원, 현대해상 8조8720억원, 동양생명 2조4850억원, 미래에셋생명 2조70억원 순이다. 기시 대비 기말 CSM이 가장 많이 늘어난 보험사는 삼성생명이다. 기말 CSM은 11조304억원으로 기시(10조7490억원)대비..."
2023.06.05.,[IB토마토](IB&피플)현승아 법무법인 광장 변호사,"최근의 주요 처리 사례로는 △삼성전자(005930), 삼성생명(032830), 삼성SDS(삼성에스디에스(018260)) 지분 블록딜 △메가존클라우드의 Series C 투자유치 자문 △LS(006260)의 JKL파트너스에 대한 교환사채 발행 △엘앤에프(066970)의 해외교환사채 발행 △한국수출입은행, 한국산업은행 등 주요 한국물 발행사들의..."
2023.06.06.,"[그레이트 컴퍼니] 삼성생명, 건실경영·글로벌경쟁력 부문서 활약…종합 6위...",삼성생명이 국내 금융사 123곳을 대상으로 한 경영평가에서 건실경영과 글로벌경쟁력 부문 우수기업으로 선정됐다. 특히 보험사 가운데 가장 높은 수준의 점수를 기록하며 우수기업으로서의 면모를 공고히했다. 3일 기업데이터연구소 CEO스코어가 2022년 12월 기준 금융통계정보시스템에 공개된 금융사...
2023.06.06.,"기재부, 넥슨 2대주주 등극에…삼성家 사례 재조명","6일 재계에 따르면 삼성그룹의 고(故) 이건희 선대 회장은 삼성전자 4.18%와 삼성생명 20.76%, 삼성물산 2.9%, 삼성SDS 0.01% 등 약 26조원에 이르는 주식을 유족에 남겼다. 이에 삼성 총수 일가는 지난 2021년 4월부터 5년간 총 12조원의 상속세를 분할해 내고 있다. 이들은 세금 납부를 위해 보유 주식도..."
2023.06.06.,"안세영 앞세운 한국 배드민턴, 싱가포르 오픈서 다시 '금빛 스매싱' 도전",여자단식 안세영(삼성생명) 등 한국 배드민턴 대표팀은 6일부터 11일까지 싱가포르에서 열리는 싱가포르 오픈에 차례로 나선다. BWF는 지난달부터 남녀 단·복식과 혼합복식의 올림픽 출전자 배정을 위한 랭킹을 산정하고 있어 이번 대회 역시 치열한 경쟁이 예상된다. 특히 이번 대회는 랭킹 포인트가 높아...
2023.06.06.,춘계회장기실업탁구대회에서 남자부 4개 팀 보이콧 선언,"실업탁구연맹에 따르면, 강원도 인제군에서 진행 중인 회장기대회에서 삼성생명, 미래에셋증권, KGC인삼공사, 한국수자원공사가 6일 오후 남자부 경기를 앞두고 선수단을 전면 철수시켰다. 전무이사를 포함한 연맹 간부들이 보이콧 선언 팀들과 대화하며 봉합을 시도하고 있다. 발단은 한국거래소의 물량공세에..."
2023.06.06.,삼성전자 상승에 '반전'…ELS 조기상환 늘었다,"삼성전자와 삼성생명보험을 기초자산으로 하는 ‘신한금융투자 21047·21049(ELS)’의 경우 발행 시 설정된 만기인 36개월보다 12개월 이른 지난달 31일과 25일 각각 조기 상환됐다. 특히 KB증권의 ‘KBable2791(ELS)’ 상품의 경우 발행일이 2월 17일로 3개월밖에 되지 않았지만, 기초자산이었던 삼성전자와..."
2023.06.06.,“반려동물 죽으면 정신과 치료비 줄게”…요즘 대세는 ‘펫보험’,삼성생명도 삼성화재 자회사에 지분을 투자하는 방식으로 펫보험에 진출할 것으로 알려졌다. 현재 업계 강자는 메리츠화재다. 이 회사의 펫보험 상품 ‘펫퍼민트’ 점유율은 60%가 넘는다. 메리츠화재는 시장 수성을 위해 지난달 기존 상품보다 보험료를 낮추고 자기부담금 선택권을 넓힌 신상품을...
2023.06.06.,"삼성 오너 일가, 상속세 납부 대출 4조원 넘어","상속세 재원 마련을 위해 일부 계열사 주식도 처분했다.홍 전 관장은 지난해 3월 삼성전자 지분 약 2000만주를, 이부진 사장은 삼성SDS 주식 약 150만주를 매각했다.이서현 이사장은 보유하고 있던 삼성SDS 주식 300만주 전량과 삼성생명 주식 350만주를 매각해 상속세를 충당한 것으로 전해졌다. fact@"
2023.06.06.,[싱가포르오픈배드민턴] 여복 김혜정-정나은 역전승으로 16강 진출,"여복 김혜정(삼성생명)-정나은(화순군청) 조가 싱가포르오픈 16강에 올랐다. 김혜정-정나은 조는 6일 싱가포르, 싱가포르 실내체육관에서 열린 2023 싱가포르오픈배드민턴선수권대회(월드투어 슈퍼 750) 여자복식 32강에서 승리를 거뒀다. 여복 랭킹 7위 김혜정-정나은 조가 랭킹 34위 린다 에플러-이사벨..."
2023.06.07.,삼성생명도 선보이는 'DIY' 상품…업계 부흥 일으킬까,"삼성생명이 자사 최초로 소비자 맞춤 설계가 가능한 'DIY(Do It Yourself)' 유형 보험을 선보인다. 중소형사들이 동일 유형의 상품을 먼저 출시했지만 이렇다 할 성과를 내지 못한 만큼, 후발주자인 삼성생명이 두각을 나타낼지 여부에 관심이 쏠린다. ◇ 삼성생명도 14일부터 DIY보험 판매 6일 보험업계에..."
2023.06.07.,"삼성생명, 건강보험 키우기 지지부진…왜?",종신보험 중심 포트폴리오 여전…'건강보험 3위' 도약 목표 무색 삼성생명이 고수익 상품으로 꼽히는 건강보험 비중을 키우기 위해 힘을 쏟고 있지만 아직 뚜렷한 성과를 내지 못하고 있다. 올해 1분기 건강보험 신계약 지표가 오히려 전년동기 대비 뒷걸음질하며 부진한 모습이다. 2일 보험업계에...
2023.06.07.,"[보험NOW] 끊이지 않는 잡음...삼성생명, 무너진 신뢰는 언제 회복할 수 있을...","그러나, 업계 1위라고 불리우는 삼성생명의 상황은 조금 달랐다. 지난해 같은 기간 대비 민원건수가 증가한 것이다. 업계의 선두주자로서 가장 모범을 보여야 할 리드기업과는 어울리지 않는 모습이다. 삼성생명을 둘러싼 잡음은 ‘민원왕’이라는 오명에서 끝나지 않았다. 금융감독원으로부터 과태료를..."
2023.06.07.,디지털 보안 기업 시큐센 “이달 코스닥 이전 상장 재도전”,"삼성생명, 삼성화재, 현대해상 등을 대상으로 생체인증·전자서명 솔루션을 공급했고, 지난 5월에는 한화손해보험과 흥국화재를 대상으로 추가 솔루션 공급 계약을 체결했다. 보험회사를 비롯해 은행 및 공공기관에도 추가 공급을 추진하고 있다. 이정주 시큐센 대표는 “조달된 자금은 연구개발, 기술..."
2023.06.07.,"'이건희 DNA→이재용 뉴삼성' 시급한데… ""셈법 복잡""","이 선대회장이 남긴 주식은 삼성전자 4.18%, 삼성생명 20.76%, 삼성물산 2.9%, 삼성SDS 0.01% 등이다. 주식재산 중 가장 규모가 큰 삼성전자 지분을 비롯해 삼성물산과 삼성SDS 지분은 법정상속 비율대로 홍라희 여사가 9분의 3을 받고 이 회장·이부진 호텔신라 사장·이서현 삼성복지재단 이사장 등 세 남매가 9분의..."
2023.06.07.,"[WNBA] '윌슨-영 45점 합작' 라스베이거스, 파이널 리턴매치에서 코네티컷 제...","22점 7리바운드 6어시스트 3스틸 켈시 플럼 33:22 17점 6어시스트 첼시 그레이 35:47 14점 6리바운드 7어시스트(이상 라스베이거스) ▲ WKBL 출신 선수 기록 - 앨리사 토마스(코네티컷/전 하나원큐, 삼성생명) 39:40 14점 11리바운드 5어시스트 1스틸 - 키아 스톡스(라스베이거스/ 전 삼성생명) 17:21 4점 3리바운드 1스틸"
2023.06.07.,"[생활경제 이슈] 교촌치킨, 플래그십 스토어 ‘교촌필방’ 오픈 外","삼성화재, 삼성생명, LG AI 연구원 등이 듀오와 함께 마케팅프론티어 대상을 수상했다. ◆당진 권익위와 함께하는 '달리는 국민신문고' 운영 충남 당진시는 국민권익위원회 등과 함께 오는 20일 당진 1동 행정복지센터 1층 회의실에서 '달리는 국민신문고'를 운영한다고 7일 밝혔다. 달리는 국민신문고는 지역..."
2023.06.08.,"'만삭아내 사망' 보험금만 95억…남편, 삼성생명 31억 소송서 이겨","8일 법원에 따르면, 서울고법 민사9부(성지용 백숙종 유동균 부장판사)는 이모(53)씨가 삼성생명보험을 상대로 제기한 보험금 청구 소송 2심에서 ""일시금으로 이씨에게 2억200만원을, 이씨 자녀에게 6천만원을 각각 지급하라""며 1심과 같이 원고 승소 판결을 내렸다. 재판부는 또 삼성생명이 이씨와 자녀에게..."
2023.06.08.,"[지속가능경영] 삼성생명 ""보험을 넘어, 고객의 미래를 지키는 인생금융파트너...","삼성생명은 지속 가능한 미래를 만들며 다양한 이해관계자와 함께 성장한다. 이에 고객, 임직원, 주주, 지역사회 등 이해관계자의 영향을 중시하고 환경 및 사회문제 해결에 기여하는 활동을 체계적으로 펼치기 위한 2030 ESG 전략을 통해 재무적 경영성과 외에도 E(환경), S(사회), G(지배구조) 관점의 비재무적..."
