날짜,제목,내용
2023.06.02.,"삼성SDI, 임원진 대상 ESG 워크숍",▲ 최윤호(가운데) 삼성SDI 대표이사 사장과 임원들이 'ESG 워크숍'에 참석해 ESG 경영 강화 방안에 대해 논의하고 있다.삼성SDI가 임원진을 대상으로 ESG(환경·책임·투명 경영)를 강화하기 위한 워크숍을 개최했다. 1일 삼성SDI는 최윤호 대표이사 사장과 주요 임원 20여 명을 대상으로 ESG 워크숍을...
2023.06.02.,고용지표는? 다우ㆍ나스닥 훨훨...테슬라 상승에 삼성SDIㆍ에코프로 질주하나,테슬라 상승세에 국내 2차전지 관련주에 다시 온기가 돌고 있다. 삼성SDI LG화학 SK이노베이션 웰크론한텍 넥스트아이 솔루스첨단소재 삼아알미늄 신성델타테크 엔시스 씨노텍 포스코케미칼 솔브레인 금양 천보 에코프로비엠 동화기업 대주전자재료 피엔티 서원인텍 에코프로 등이 거론된다.
2023.06.02.,"삼성SDI 임금인상률, 삼성전자 뛰어넘나···사측, 5.5% 제시",지난해 역대급 실적을 올린 삼성SDI 사측이 올해 임금 인상률을 5.5%로 제시했다. 삼성 내 전자계열사 형님인 삼성전자보다 임금 인상 폭이 더 커질 것으로 보인다. 이로 인해 그동안 불문율로 여겨졌던 삼성 그룹 전자계열사들의 같은 수준 임금 인상률에도 변화가 예고되고 있다. 2일 업계에 따르면...
2023.06.02.,삼성호암상에 힘 실은 이재용…오너家 중 유일 참석,"또 최주선 삼성디스플레이 사장과 전영현 삼성SDI 부회장, 최윤호 삼성SDI 사장, 장덕현 삼성전기 사장, 황성우 삼성SDS 사장, 존림 삼성바이오로직스 사장 등도 참석했다. 올해 삼성호암상 수상자는 ▲과학상 물리∙수학부문 임지순(72) 포스텍 석학교수▲과학상 화학∙생명과학부문 최경신(54) 美 위스콘신대..."
2023.06.02.,"UAW 노사협상 앞두고 파업부터 예고, LG 삼성 SK 배터리공장에 리스크","LG에너지솔루션과 SK온, 삼성SDI가 미국 '빅3' 자동차기업과 전기차 배터리 합작공장을 건설하고 있는 만큼 노사관계 리스크를 우려할 수밖에 없는 상황에 놓였다. 2일 미국 CNBC에 따르면 전미자동차노조는 이르면 7월부터 미국에 생산공장을 운영하는 주요 자동차기업 3곳과 임금협상을 진행한다. 이번..."
2023.06.02.,"이영희 삼성전자 사장 ""갤럭시 언팩 국내서""","김기남 삼성전자 종합기술원장(회장), 경계현 반도체(DS)부문 사장을 비롯해 이정배·박용인·최시영·남석우·송재혁·박학규 삼성전자 사장 등이 참석했다. 또 최주선 삼성디스플레이, 장덕현 삼성전기, 남궁범 에스원, 고정석 삼성물산, 최윤호 삼성SDI 사장 등 사장단 50여 명이 참석했다．"
2023.06.02.,삼성디스플레이 아산에 대규모 투자…프리미엄 기대되는 '반세권' 아파트 어디...,"힐스테이트 자이 아산센텀은 아산디스플레이시티, 삼성SDI, 천안일반산업단지 등 다수의 대규모 산업단지가 인접하여 뛰어난 직주근접성과 산단 종사자들의 두터운 수요층을 확보할 수 있을 것으로 보인다. 아산탕정지구 일대에 대기업들의 투자가 이어지는 등 지속적으로 개발됨에 따라 인구 유입으로 인한..."
2023.06.02.,"중기중앙회-중기부-삼성전자, '2023년 상생형 스마트공장' 참여사 모집","ESG 컨설팅 등 지원분야 확대… 업체당 최대 1억 5000만 원 지원 중소기업중앙회(회장 김기문)와 삼성(삼성전자·삼성전기·삼성SDI)은 중소벤처기업부 주관 '2023년 대·중소 상생형 스마트공장 구축 지원사업' 도입기업 신청·접수를 받는다. 중기중앙회는 중기부, 삼성과 함께 지난 2018년부터 5년간 총 1000억..."
2023.06.02.,"美 훈풍, 코스피 '활짝'...LG화학 · SKC · 삼성전자 · 한화솔루션 '껑충'","LG에너지솔루션(0.68%), LG화학(4.95%), 삼성SDI(0.99%), 포스코퓨처엠(4.03%), SKC(8.25%), SK아이이테크놀로지(7.62%) 등 2차전지주들이 상승했다. 이수스페셜티케미컬은 배터리 소재사업 기대감에 10.56% 껑충 뛰었다. 현대차(1.01%)와 기아(1.19%) 주가가 상승했다. 현대모비스(0.68%), 한온시스템(2.38..."
2023.06.03.,최윤호 삼성SDI 사장[금주의 CEO],2021년 말에 삼성전자 경영지원실장에서 삼성SDI로 자리를 옮겨 삼성SDI를 이끌고 있는 인물. 최윤호 삼성SDI 사장이 주인공입니다. 삼성SDI에 따르면 최윤호 사장은 지난달 31일 ESG 워크숍에 참석했습니다. 최윤호 사장은 이 자리에서 “ESG 경영은 기업이 사회적 책임을 다하는 것이 아닌 미래의 경쟁력을...
2023.06.03.,"최태원 등 4대그룹 총수, 프랑스·베트남행...이재용, 삼성호암상 2년 연속 참...","최주선 삼성디스플레이 사장과 전영현 삼성SDI 부회장, 최윤호 삼성SDI 사장, 장덕현 삼성전기 사장, 황성우 삼성SDS 사장, 존림 삼성바이오로직스 사장 등도 자리를 함께했다. 삼성은 삼성호암상 외에도 미래기술육성사업과 산학협력을 통해 국가 기초과학 발전을 지원하고 있다. 현재까지 760개 이상의 과제에..."
2023.06.03.,"증시 안정 더할 것..FOMC 주목 필요, 삼성전자와 대형주 순환매 예상..골디락...","(사진=연합뉴스) 다음주 우리 증시도 삼성전자와 SK하이닉스가 안정적인 흐름 속에 LG에너지솔루션과 LG화학, 삼성SDI를 비롯해 현대차와 기아, NAVER 등 업종 대표주들이 순환하며 장을 이끌 수 있을 것으로 예상한다. 에코프로와 엘앤에프, POSCO홀딩스 등 2차전지 관련주들도 조정이 깊어진 만큼 적정한 수준에서..."
2023.06.03.,[삼성그룹] 시가총액 8조8456억원 증가...삼성중공업 2.15% 상승 '주목',1위 삼성중공업 6180원(2.15%)▲2위 삼성전자 7만2200원(1.83%)▲3위 삼성화재 22만8000원(1.56%)▲4위 삼성생명 6만6900원(1.52%)▲5위 삼성SDI 71만5000원(0.99%)▲6위 제일기획 1만8400원(0.99%)▲7위 삼성증권 3만6600원(0.97%)▲8위 삼성물산 10만9600원(0.64%)▲9위 삼성에스디에스 12만5500원(0.56%)▲10위...
2023.06.03.,"14조 가까이 산 외국인들, 반도체 외 담은 종목은","반도체 외에는 현대차와 삼성SDI를 주로 사들였고, TIGER MSCI Korea TR 상장지수펀드(ETF)도 1조원 넘게 순매수했다. 3일 한국거래소에 따르면 올해 외국인들은 유가증권시장에서 13조7557억원 순매수했다. 지난해까지만 해도 외국인들은 국내증시에서 매도세를 유지해왔다. 지난해 코스피에서..."
2023.06.03.,"저평가 분리막 제조사 WCP, 탄탄한 재무구조 눈길 [소부장박대리]","WCP의 높은 영업이익률과 견조한 재무상황은 자체 기술력과 핵심 고객사인 삼성SDI의 배터리 사업 호조에 기인한다. 기술 측면에선 주요 경쟁사들보다 높은 ‘생산성’이 강점이다. WCP는 분리막 두께를 보다 효율적으로 얇게, 빠르게 생산할 수 있는 ‘축차연신’ 기술과 분리막 내열성을 강화하는..."
2023.06.03.,"김의장, 헝가리·체코 순방 출국…배터리·원전 협력 모색","김 의장은 현지 시각으로 4일 헝가리 현지 삼성SDI 배터리 공장을 격려 방문하고, 부다페스트 동포 및 현지 국내 기업 대표들을 초청해 만찬 간담회를 한다. 5일에는 노바크 커털린 대통령과 빅토르 오르반 총리, 라슬로 꾀비르 국회의장을 잇달아 만나 이차전지 및 SMR(소형모듈 원자로) 분야 투자 협력 확대..."
2023.06.03.,"미래에셋증권, 6월 첫째주 SK바이오팜 등 55종목 매수 추천",삼성SDI(006400) 투자 포인트 ▲점진적으로 시작된 고객사 확대+제품 다변화 ▲점진적인 고객사 확장 지속될 것으로 판단 ▲AMPC 영업이익 인식은 25년부터 가능할 것으로 판단. 리스크 ▲매크로 둔화에 따른 EV 수요 부진 ▲주요 OEM 생산 차질. 목표주가 110만원과 투자의견 매수 유지....
2023.06.03.,"[따로 또 같이]① 이재용·정의선, 미래 모빌리티 동행…배터리·車반도체·O...",삼성SDI의 배터리를 현대차 전기차에 탑재하는 논의를 진행할 가능성이 있는 셈이다. 배터리 외에도 현대차 고급브랜드 제네시스 차량에 삼성디스플레이의 유기발광다이오드(OLED) 디스플레이가 탑재된다. 이미 두 그룹이 전장 파트너십을 형성한 것이다. 앞서 삼성은 지난 2021년 현대차 첫 전용 전기차...
2023.06.03.,투자 거래 증가 TOP10 지역…눈길 끄는 분양단지 어디,"여기에 삼성이 지역균형발전 일환으로 56조 1000억원을 삼성디스플레이, 삼성전자, 삼성SDI 등이 위치한 천안·아산 지역에 투자할 것으로 예상되면서 추가 수혜가 예상되고 있다. 그 첫행보로 아산에 4조 1000억원을 투자해 신규 OLED 생산 설비를 구축하는 투자 협약식을 진행한 바 있다. 화성시..."
2023.06.04.,"중기중앙회, 삼성과 중소기업 공장 ‘스마트’하게 바꾼다",중소기업중앙회와 삼성(삼성전자(005930)·삼성전기·삼성SDI(006400))은 제2의 에이스라이프를 찾기 위해 중소벤처기업부가 주관하는 2023년 ‘대·중소 상생형 스마트공장 구축 2차 지원사업’ 도입기업 신청·접수를 받는다고 4일 밝혔다. 중기부와 삼성이 3년간 매년 200억 원을 투입해 연간 200여개...
2023.06.04.,[삼성그룹 주간동향] 주간 시총 13조8110억 껑충...삼성전기 주간 상승률 1위,"삼성전기 뒤를 이어 삼성SDI, 삼성에스디에스 종목도 각각 3.17%, 2.78%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 호텔신라 종목은 -2.97%를 기록해 삼성그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 2일 삼성그룹 전체 계열사의 주간 기준 등락률은 다음과 같다. 1위..."
2023.06.04.,"부채 협상 선반영 우려, 대형주 순환 기대..삼성전자,POSCO홀딩스 추천..비트...","삼성전자와 SK하이닉스가 이끌어온 증시는 LG에너지솔루션과 삼성SDI, 기아, 현대차, NAVER 등 업종 대표주들이 고른 상승을 보여줄 필요가 있다고 본다. 에코프로와 엘앤에프, 포스코퓨처엠 등 2차전지주들 역시 조정이 깊었던 만큼 제대로 적정한 수준에서 안정된 모습을 기대하는 마음이다. ▲ 이번주는..."
2023.06.04.,전기차 잇는 배터리 시장 성장 동력은,LG에너지솔루션(당시 LG화학 배터리사업부문)과 삼성SDI는 지난 2015년 섬유처럼 자유롭게 휘는 밴드형 배터리를 개발해 첫 공개했는데요. 특히 삼성SDI가 공개한 '스트라이프 배터리'에는 내·외장재 설계부터 첨단 소재 기술이 적용돼 있다고 하는데요. 두께 0.3mm에 실링(밀봉) 폭을 최소화함으로써 기존...
2023.06.04.,"[데이터로 보는 증시]SK이노베이션·삼성전자, 기관·외국인 주간 코스피 순매...","외국인 주간 순매수 상위종목은 삼성전자(8566억원)와 SK하이닉스(4727억원), 코스모신소재(005070)(1227억원), 포스코퓨처엠(811억원), LG전자(800억원), 삼성SDI(006400)(673억원), LG이노텍(011070)(561억원), LG에너지솔루션(560억원), SK이노베이션(520억원), 삼성전기(349억원)등을..."
2023.06.04.,"'삼성 효과' 누릴 수 있는 '힐스테이트 자이 아산센텀', 8일 오픈 예정","이중 56조 1,000억원이 삼성디스플레이, 삼성전자, 삼성SDI 등이 위치한 천안·아산 지역에 집중될 것으로 예상된다. 삼성은 지방 60조원 투자의 첫 걸음으로 아산에 4조 1,000억원을 투자해 신규 OLED 생산 설비를 구축하는 투자 협약식을 진행한 데다, 윤석열 대통령이 천안·아산에 52조원의 신규 민간투자를..."
2023.06.04.,"美·日로 경영진 총출동…K배터리, 인재 구하기 대작전","LG에너지솔루션은 9564명에서 1만 1080명으로 1516명 늘었고, 삼성SDI는 1만 1315명에서 1만 1935명으로 620명 증가했다. LG에너지솔루션은 4월 8일(현지시각) 미국 샌프란시스코 페어몬트 호텔에서 글로벌 우수 인재 채용 행사 ‘BTC(Battery Tech Conference)’를 개최했다. 행사에는 MIT, 스탠포드, UCLA, 퍼듀, 아르곤..."
2023.06.04.,"[주간 투자자 동향] 외국인, 반도체 투톱 1조3000억 싹쓸이","▲ 유가증권 시장 주간 매매동향 (5월 30일~6월 2일) [외국인] 유가증권시장 순매수 상위종목 1위 삼성전자 8566억원(1191만주), 2위 SK하이닉스 4727억원(429만주), 3위 코스모신소재 1227억원(69만주), 4위 포스코퓨처엠 811억원(23만주), 5위 LG전자 800억원(66만주), 6위 삼성SDI 673억원..."
2023.06.04.,[배터리 지각변동] 공급망 위해 국가·규제 초월…전기차 생존전략은 ‘적과의...,"LG에너지솔루션과 4공장에 대한 논의도 벌였었지만, 최종적으로 4공장의 파트너로는 삼성SDI를 택했다. 인디애나주에 2026년 양산을 목표로 30GWh 규모의 공장을 건설하겠다고 지난 4월 발표했다. 업계에서는 GM이 공급 탄력성과 제품 포트폴리오 다변화, 가격 경쟁력 등을 위해 삼성SDI를 새 파트너로..."
2023.06.05.,"LG엔솔·삼성SDI, 1~4월 두 자릿수 성장…中 공세에 점유율은 하락",올해 1~4월 글로벌 전기차(EV·PHEV·HEV) 배터리 사용량에서 LG에너지솔루션과 삼성SDI가 두 자릿수 성장률을 기록했다. 다만 중국 배터리 업체들의 성장 속도가 국내 배터리 회사들의 증가 속도를 압도하면서 시장점유율은 하락했다. 6일 에너지전문 시장조사업체 SNE리서치에 따르면 올해 1...
2023.06.05.,"김진표 국회의장, 삼성SDI 헝가리 공장 격려방문","헝가리를 공식 방문 중인 김진표 국회의장이 4일(현지시간) 헝가리 괴드 삼성SDI 공장을 방문, 시설을 둘러보고 있다. 2023.6.5 [국회 제공. 재판매 및 DB금지]"
2023.06.05.,"[특징주] 삼성엔지니어링, 여전한 해외수주 모멘텀에 주가 강세",삼성엔지니어링의 최대주주는 삼성SDI로 지분 11.69%를 보유하고 있습니다. 삼성SDI의 최대주주는 삼성전자로 지분 19.58%를 갖고 있습니다. 삼성전자의 최대주주는 삼성생명으로 지분 8.51%를 갖고 있습니다. 삼성생명의 최대주주는 삼성물산으로 지분 19.34%를 보유하고 있습니다. 삼성물산의 최대주주는...
2023.06.05.,코스피 '상승 출발'...삼성전자 · 삼성SDI · 현대차 '장초반 강세',"LG에너지솔루션(+0.68%), 삼성SDI(+0.98%), 현대차(+1.25%), POSCO홀딩스(+1.06%), 포스코퓨처엠(+1.87%) 등이 상승 거래 중이다. 앞서 지난 2일(현지시간) 뉴욕증시에서 다우존스(+2.12%), S&P500(+1.45%), 나스닥(+1.07%) 등 3대지수는 큰 폭으로 올랐다. 미국 국가부채한도 법안의 상원 통과, 연준의 6월 기준금리..."
2023.06.05.,삼성전자 치솟자…조용한 질주에 남몰래 웃었다는 ‘이 기업’,이 기간 외국인 투자자 순매수 상위 10종목에는 ▲삼성SDI(1조318억원) ▲삼성엔지니어링(3768억원) ▲삼성생명(3134억원) 등도 이름을 올렸다. 삼성화재의 경우 올해 외국인 투자자 순매수 21위다. 1분기 실적 호조 또한 주가 강세 요인으로 꼽을 수 있다. 삼성화재의 올해 1분기 당기순이익은...
2023.06.05.,"코스피, 기관 매수에 0.5% 상승 마감…외인 두산에너빌리티·LG에너지솔루션·...","(75억원), 삼성SDI(72억원), SKC(70억원), 신한지주(56억원), 덴티움(55억원), 호텔신라(53억원) 등이다. ◆ 기관 매수/매도 종목 기관 순매수 상위 종목은 삼성전자(707억원), 포스코홀딩스(286억원), LG전자(280억원), 삼성중공업(181억원), 현대미포조선(170억원), SK이노베이션(157억원), KB금융..."
2023.06.05.,삼성 '신경영 선언' 30주년…뉴삼성에 쏠리는 눈,"삼성SDI는 경기 수원 연구소에 전고체 배터리 파일럿 라인을 구축했다. 차세대 게임체인저로 주목받는 전고체 분야에서 초격차 기술 성과, 글로벌 투자 수순을 이어갈 것이라는 전망이 나온다. 이 같은 초격차 기술 개발과 더불어 미래 삼성을 책임질 차기 인수·합병(M&A)에도 나설지 주목된다. 삼성이..."
2023.06.05.,"""다 바꿔라"" 삼성 '신경영 선언' 30주년...이재용의 승어부 전략은?","전기차·자율주행차에는 삼성전자의 시스템반도체와 하만의 카오디오 및 인포테인먼트 등을 비롯해 삼성SDI의 배터리, 삼성디스플레이의 차량용 디스플레이, 삼성전기의 카메라 모듈 등이 탑재되고 있기 때문이다. 전장 시장이 가파르게 성장하고 있음을 고려하면, 향후 주요 수익창출원으로 기대해볼 수..."
2023.06.05.,"포스코퓨처엠, 캐나다 장기공급 추가 계약…양극재 높은 협상력 입증-삼성","포스코퓨처엠은 지난 1월 삼성SDI와 10년 40조원 계약을 시작으로 3월에는 LG에너지솔루션과 7년 30조원, 이번에는 8년 13조원 계약을 성사시켰다. 그는 “전구체 및 포스코홀딩스를 통한 리튬, 니켈 공급망 구축을 통한 안정적인 캐파 대응능력을 갖춘 점이 고객사와의 장기 대규모 공급계약..."
2023.06.05.,"코스피 상단 높이는 증권가...""삼성전자 담아라"" [권영훈의 증시뉴스 PICK]","LG에너지솔루션(14.1%)은 2위에서 3위로, 삼성SDI(4.1%)는 6위에서 7위로 내려갔습니다. SK온(5.2%)은 5위를 유지했습니다. ◆ '시멘트가격 오른다'...관련주 들썩 세번째 뉴스픽입니다. 시멘트 가격 인상 소식에 관련주들이 들썩거리고 있습니다. 성신양회는 지난 2일 레미콘 업계 등에 다음 달부터 t당..."
2023.06.06.,유동성 또 위기? 다우ㆍ나스닥 휘청...테슬라는 상승 삼성SDIㆍ에코프로 등에...,테슬라 상승으로 최근 상승세인 2차전지 관련주인 삼성SDI LG화학 SK이노베이션 웰크론한텍 넥스트아이 솔루스첨단소재 삼아알미늄 신성델타테크 엔시스 씨노텍 포스코케미칼 솔브레인 금양 천보 에코프로비엠 동화기업 대주전자재료 피엔티 서원인텍 에코프로 등에 긍정적 영향이 예상된다.
2023.06.06.,"[10년 전 그날] ""마누라·자식빼고 다 바꿔라""···삼성, 20년만에 '신경영'...","전기차 등 전장용 부품 시장은 시스템반도체는 물론 디스플레이, 삼성SDI, 삼성전기 등이 다각적으로 접근할 수 있는 산업이다. 또한 삼성전자는 연초 코스닥 상장사 레인보우로보틱스에 대한 지분 일부 인수를 발표하고 콜옵션 행사시 최대 주주로 오를 수 있는 계약을 체결한 상태다. 아울러 '봇핏'이라는..."
2023.06.06.,[삼성그룹] 시가총액 1조9910억원 감소...삼성중공업 4.37% 상승 '주목',55%)▲9위 삼성에스디에스 12만6100원(0.48%)▲10위 삼성SDI 71만7000원(0.28%)▲11위 삼성바이오로직스 78만5000원(0%)▲11위 멀티캠퍼스 3만4600원(0%)▲13위 삼성카드 3만100원(-0.17%)▲14위 호텔신라 7만8000원(-0.38%)▲15위 삼성전기 14만8400원(-0.6%)▲16위 삼성전자 7만1700원(-0.69%)
2023.06.06.,"헝가리 국회의장 만난 김진표 의장 ""자동차·배터리·원전 협력 공감대""","김 의장은 전날 삼성SDI 헝가리 공장 방문 및 동포 간담회를 통해 확인한 한인들의 애로사항을 꾀비르 총리에게 전했다. 김 의장은 특히,""양국 간 인적 교류가 크게 늘어났는데 헝가리 비자 발급에 시간이 너무 오래 걸린다는 이야기를 들었다""며 ""한국인에 대한 비자 발급이 빠르게 이뤄질 수 있도록 헝가리..."
2023.06.06.,LG전자도 'RE100' 가입…전자업계 '탄소제로' 속도,"특히 탄소 다배출 업종인 전자업계의 참여가 눈에 띄는 가운데삼성전자, 삼성전기, 삼성SDI, SK하이닉스, LG이노텍 등이 RE100 가입사에이름을 올렸다. 삼성전자는 2050년 직?간접(스코프1?2) 탄소 순배출을 제로화하는 탄소중립을 달성할 계획이다. 2030년 DX부문부터 탄소중립을 우선 달성하고 DS부문을..."
2023.06.06.,[B트렌드] 내수 넘어 해외시장 눈길 돌리는 중국 배터리… 유럽 '격전지' 되나...,"SK온과 삼성SDI는 소폭의 성장률과 다소 주춤한 그래프를 그렸다. 중국 내수시장의 전기차용 배터리 사용량에 대한 성장 폭이 낮아지면서, 중국의 주요 배터리 기업들은 해외시장 진출에 적극적인 움직임을 보이고 있다. 다만, 자국 보호 정책을 추진 중인 미국을 비롯해 탄소중립 관련 정책을..."
2023.06.06.,"김진표 의장, 헝가리 대통령·총리 연쇄 회동","김 의장은 이어 전날 있었던 삼성SDI 헝가리 공장 방문과 동포 및 지상사 간담회에서 청취한 한인사회의 애로사항을 전달하면서 “헝가리는 거의 완전 고용상태로, 헝가리에 진출한 한국 기업들이 인력 확보에 어려움을 겪고 있다”며 “ 한국 기업이 헝가리 대학과 연계해 인력을 양성하고 한국 정부와 헝가리..."
2023.06.07.,"[특징주] 삼성SDI, 장후반 2%대 상승",이투데이=서지희 기자 | 삼성SDI가 장후반 2%대 상승세를 이어가고 있다. 7일 오후 2시 27분 기준 삼성SDI는 전일보다 2.79% 오른 73만7000원에 거래 중이다. 지난 5일 71만7000원에 장을 마감한 이후 73만 원대에서 등락을 반복하고 있다. 시장에서는 삼성SDI의 성장성을 긍정적으로 평가하고 있다....
2023.06.07.,[종합주가지수] 코스닥과 달랐던 코스피…LG화학·삼성SDI 등은 주가↑,"LG에너지솔루션(1.68%), LG화학(3.18%), 삼성SDI(2.51), 포스코퓨처엠(1.32%) 등 2차전지 관련 종목들이 비교적 큰 폭 상승했다. 업종별로는 운수창고(2.02%), 화학(1.99%), 보험(0.75%) 등이 강세, 운수장비(-2.44%), 전기가스업(-1.22%), 의료정밀(-0.66%) 등은 약세를 보였다. 서울 외환시장에서 원/달러 환율은 전..."
2023.06.07.,코스피 외국인 순매수도 상위 10종목(7일)... LG에너지솔루션 -포스코퓨처엠 ...,"▲ 7일 코스피 시장에서 외국인은 LG에너지솔루션, 포스코퓨처엠, 삼성SDI를 집중 매수했다. © 연합뉴스. 7일 코스피 시장에서 외국인은 LG에너지솔루션, 포스코퓨처엠, 삼성SDI를 집중 매수했다. 반면, 삼성전자, 기아, 포스코홀딩스를 집중 매도했다."
2023.06.07.,"[더벨]삼성SDI 사추위 개편, 사외이사로만 구성…독립성 강화",삼성SDI가 사외이사후보추천위원회를 전면 개편했다. 기존에는 사추위에 사내이사인 이사회 의장을 포함해 구성원 전원을 포함시켰다면 사외이사로만 구성되도록 바꿨다. 사추위의 독립성을 강화한 것이다. 삼성SDI가 31일 공시한 기업지배구조보고서를 보면 사추위는 권오경·김덕현·최원욱 사외이사...
2023.06.07.,"코스피, 기관 매수에 상승 마감…LG화학, 삼성SDI 상승 VS 기아. 현대차 하락","시가총액 상위 10개 종목의 희비는 엇갈렸다. LG화학(3.18%), 삼성SDI(2.51%), LG에너지솔루션(1.68%), NAVER(0.24%), 삼성바이오로직스(0.13%)는 상승 마감했다. 이에 반해 기아(-4.87%), 현대차(-2.29%), 삼성전자(-0.98%), SK하이닉스(-0.64%)는 하락 마감했다. 삼성전자우는 보합 마감했다."
2023.06.07.,"코스피, 간신히 상승...LG화학 · 삼성SDI · SK이노베이션 · SKC '급등'","LG에너지솔루션(1.68%), LG화학(3.18%), 삼성SDI(2.51%), 포스코퓨처엠(1.32%), SKC(3.15%) 등 2차전지주들이 상승했다. SK이노베이션도 2차전지 사업 주목 속에 3.41% 급등했다. 또 이수화학이 14.26% 치솟았고 이수스페셜티케미컬은 상한가를 기록했다. 코스모화학(4.23%), 금양(3.37%) 등도 급등했다. 해운주..."
2023.06.07.,코스피 기관 순매수도 상위 10종목(7일)...삼성전자-SK하이닉스-삼성SDI,"© 연합뉴스. 7일 코스피 시장에서 기관은 삼성전자, SK하이닉스, 삼성SDI를 집중 매수했다. 반면, 기아, 현대차, 엔씨소프를 집중 매도했다."
