날짜,기업이름,요약내용
2023.06.03,삼성전자,박정환 문화전문기자 = 문체부 대변인실 디지털소통팀이 제27회 농아인의 날인 3일 수어 통역 서비스의 제공 여부를 확인할 수 있는 정보무늬(QR)를 삼성전자 청소기의 포장상자와 문체부 홍보물에 제작 배포했습니다.
2023.06.03,삼성전자,이번 주(5월 29일~6월 2일) 투자상품 시장에서는 삼성전자 우선주에 투자하는 랩어카운트(종합자산관리계좌) 상품이 나와 눈길을 끌었습니다.
2023.06.04,삼성전자,최근 삼성전자가 '7만전자'에 안착하면서 삼성그룹 계열 상장사 주식을 담은 삼성그룹주 펀드 수익률도 호조를 보이고 있습니다.
2023.06.03,삼성전자,이는 삼성전자가 보행보조 로봇 관련 특허를 추가로 출원했다는 소식에 영향을 받은 것으로 풀이됩니다.
2023.06.03,삼성전자,"지난 한 주(2023-05-29~2023-06-0) 코스피 시장에서 외국인은 삼성전자, SK하이닉스, 코스모신소재, 포스코퓨처엠을 집중 매수했습니다."
2023.06.03,삼성전자,그중에서도 최선호 종목은 삼성전자를 선택했습니다.
2023.06.04,삼성전자,최근 엔비디아 효과로 상승세를 지속하고 있는 삼성전자 수익률(30.56%)도 뛰어넘었습니다.
2023.06.04,삼성전자,"유안타증권은 삼성전자, 포스코홀딩스, 두산을 추천했습니다."
2023.06.05,삼성전자,윤씨는 부친인 윤종용(79) 전 삼성전자 부회장으로부터 약 30억원어치의 주식을 증여받고 이를 세무 당국에 신고하고 세금을 납부했습니다.
2023.06.04,삼성전자,지난주 삼성전자 주가가 7만원대에 안착했습니다.
2023.06.05,삼성전자,리차드 스미스 핑커턴 재단 CEO가 5일 경기도 용인 삼성인력개발원에서 삼성전자 및 관계사 임원을 대상으로 하는 리더십 특강에 초청되어 강의를 진행하고 있습니다.
2023.06.04,삼성전자,삼성전자의 노트북 '갤럭시 북 시리즈'와 LG전자의 냉장고가 미국 소비자매체 컨슈머리포트에서 호평을 받았습니다.
2023.06.04,삼성전자,LG전자 공급은 확정됐고 삼성전자도 긍정적으로 검토 중입니다.
2023.06.04,삼성전자,삼성전자가 문화체육관광부 '수어와 만나다' 프로젝트에 참여해 비스포크 청소기 사용법을 수어로 안내합니다.
2023.06.04,삼성전자,9일 서울 연세대 방문…세미나 진행 카이스트 방문 한달 만에 대학교 다시 찾아 경계현 삼성전자 DS부문장 사장이 미래 인재 확보에 직접 나섭니다.
2023.06.04,삼성전자,[유안타證 주간추천주]삼성전자·두산·POSCO홀딩스
2023.06.05,삼성전자,KB증권은 5일 삼성전자에 대해 반도체가 좋아질 일만 남았다고 분석했습니다.
2023.06.05,삼성전자,삼성전자가 환경의 날을 맞아 수원사업장에 상설 친환경 전시 공간을 열었습니다.
2023.06.06,삼성전자,24형 터치 스크린·11세대 인텔 코어 프로세서 등 탑재 삼성전자가 윈도(Windows) 운영체제(OS)를 탑재한 스마트 주문 솔루션 '삼성 키오스크'를 국내에 출시한다고 6일 밝혔습니다.
2023.06.05,삼성전자,KB증권은 5일 삼성전자의 주가 상승 폭이 타사보다 적은 점과 원화 강세 등에 따라 외국인의 삼성전자 매수가 당분간 지속될 것이라고 예상했습니다.
2023.06.05,삼성전자,이투데이=장효진 기자 | 삼성전자에 이어 LG전자가 국내·외 전 사업장의 사용 전력 100%를 재생에너지로 충당하는 'RE100'(Renewable Energy 100) 이니셔티브 가입을 완료했습니다.
2023.06.06,삼성전자,"반도체 저점 통과하는 삼성전자, 엔비디아발(發) 미래시장 선점 전략 모색한다"
2023.06.05,삼성전자,코스피 대장주인 삼성전자의 주가가 지난 5월 한 달 사이에만 9%가 넘게 오른 데 이어 이달 들어서도 상승세를 이어가고 있는 모습입니다.
2023.06.06,삼성전자,코스피 시가총액 1위 삼성전자 주가가 1년 2개월 만에 7만원을 넘어섰습니다.
2023.06.05,삼성전자,삼성전자(005930) 주식을 연일 사들이던 외국인 투자자가 8거래일만에 순매도세로 돌아서면서 주가가 소폭 하락했습니다.
2023.06.06,삼성전자,삼성전자(005930)는 윈도우 운영체제(OS)를 탑재한 스마트 주문 솔루션 '삼성 키오스크'를 국내에 출시한다고 6일 밝혔습니다.
2023.06.06,삼성전자,"삼성전자, 구글·퀄컴 손잡고 XR 기기 준비 XR 시장 연평균 32% 성장 전망…2026년 66조원 글로벌 스마트폰 시장을 양분하고 있는 삼성전자와 애플이 차세대 먹거리로 XR(확장현실) 기기를 점찍고 출시 준비에 한창입니다."
2023.06.06,삼성전자,"‘디지털 문턱' 없앤다, 삼성전자 LG전자 장애인 위한 기술 경쟁"
2023.06.06,삼성전자,이투데이=박상인 기자 | '칠만전자'(삼성전자 주가 7만 원대)가 주가연계증권(ELS)시장에도 훈풍을 불어 넣고 있습니다.
2023.06.07,삼성전자,삼성전자가 사상 최초로 국내에서 '갤럭시 언팩'을 개최합니다.
2023.06.07,삼성전자,삼성전자가 현대자동차와 차량용 인포테인먼트 분야에서 첫 협력을 시작합니다.
2023.06.06,삼성전자,얼마전 삼성전자의 한 논문이 세계적 과학 저널 '네이처 일렉트로닉스' 지에 실렸습니다.
2023.06.06,삼성전자,아주경제=권가림 기자 hidden@ajunews.com 신경영 선언 이후 30년 동안 삼성전자의 매출과 영업이익이 각각 34배와 87배 늘어난 것으로 나타났습니다.
2023.06.06,삼성전자,삼성전자가 '친절' 키워드를 앞세워 고객별 맞춤 서비스 행보를 이어가고 있습니다.
2023.06.07,삼성전자,삼성전자와 현대차가 차량용 인포테인먼트 분야에서 첫 협력을 시작합니다.
2023.06.07,삼성전자,삼성전자는 최신 폴더블 제품을 공개하는 '갤럭시 언팩'을 7월 말 서울 코엑스에서 개최한다고 7일 밝혔습니다.
2023.06.07,삼성전자,삼성전자가 윈도 운영체제(OS)를 탑재한 스마트 주문 솔루션 '삼성 키오스크'를 국내에 선보였습니다.
2023.06.07,삼성전자,"7월 말 코엑스서 '갤럭시 언팩' 행사 개최 ""'폴더블=삼성' 공식 만들 것"" 삼성전자가 사상 최초로 국내에서 '갤럭시 언팩'을 개최합니다."
2023.06.07,삼성전자,2025년 현대차에 '엑시노스 오토 V920' 공급 목표 CPU 1.7배·GPU 2배 성능↑…최신 연산코어로 NPU 성능 2.7배 강화 삼성전자가 현대자동차와 차량용 인포테인먼트 분야에서 처음 손을 잡습니다.
2023.06.07,삼성전자,폴더블 폰 판매량 높은 韓시장...시장 중요성 ↑ 삼성전자가 서울 코엑스에서 '갤럭시 언팩'을 개최합니다.
2023.06.08,삼성전자,삼성전자는 '비스포크 라이프 2023(Bespoke Life 2023)' 행사를 7일 온라인으로 개최했다고 8일 밝혔습니다.
2023.06.08,삼성전자,외국인 투자자들이 이달 들어 돌연 삼성전자를 팔기 시작해 증시의 관심이 모아지고 있습니다.
2023.06.08,삼성전자,국민의힘 김기현 대표가 8일 청와대 영빈관에서 열린 제17차 비상경제민생회의 겸 반도체 국가전략회의에 앞서 경계현 삼성전자 DS부문장(사장)과 인사하고 있습니다.
2023.06.08,삼성전자,CNBC에 따르면 피치는 이날 내놓은 보고서를 통해 미국이 첨단 반도체 칩 장비에 대한 중국의 접근을 차단하려 하고 있기 때문에 삼성전자와 SK하이닉스가 위험에 직면해 있다고 분석했습니다.
2023.06.07,삼성전자,삼성전자가 스마트폰 신제품 공개 행사인 '갤럭시 언팩' 행사를 처음으로 국내에서 엽니다.
2023.06.08,삼성전자,삼성전자와 LG디스플레이가 협력해 만드는 'OLED 동맹'이 가시화할 예정입니다.
2023.06.08,삼성전자,삼성전자와 세계 최대 파운드리(반도체 위탁 생산) 업체인 대만 TSMC가 신기술 개발에 속도를 높입니다.
2023.06.09,삼성전자,삼성전자는 중국 베이징에서 '2023 중국 테크 세미나'를 열고 2023년형 TV와 생활가전 신기술을 공개한다고 9일 밝혔습니다.
2023.06.08,삼성전자,8일 삼성전자(005930) 주가가 3거래일 연속 하락세를 이어가며 '7만전자'를 턱걸이로 지키고 있습니다.
2023.06.08,삼성전자,삼성전자는 올림픽의 날(23일)을 앞두고 '삼성 헬스' 애플리케이션에서 운동 캠페인 '스텝 챌린지'를 연다고 8일 밝혔습니다.
2023.06.09,삼성전자,경계현 삼성전자 반도체(DS)부문 사장이 반도체 인재 발굴을 위해 9일 서울 서대문구 연세대학교를 찾았습니다.
2023.06.09,삼성전자,삼성전자는 8∼9일 이틀간 중국 베이징에서 '2023 중국 테크 세미나'를 열어 2023년 TV와 생활가전 신제품을 선보였다고 밝혔습니다.
2023.06.09,삼성전자,삼성전자와 SK하이닉스 중심으로 시가총액 상위 종목들의 강세가 돋보였습니다.
2023.06.09,삼성전자,삼성전자 반도체 수장인 경계현 DS부문장(사장)은 9일 오후 서울 서대문구에 있는 연세대학교에서 강연을 진행하며 이같이 말했습니다.
2023.06.09,삼성전자,"사진|위메프 위메프가 삼성전자, 아디다스, 미샤 등 600여 개 인기 브랜드를 최대 50% 할인해주는 '브랜드 페스타'를 엽니다."
2023.06.09,삼성전자,삼성전자는 8일부터 9일까지(현지시간) 이틀간 중국 베이징에서 '2023 중국 테크 세미나'를 연다고 밝혔습니다.
2023.06.09,삼성전자,경계현 삼성전자 디바이스솔루션(DS)부문장(사장)이 9일 서울 서대문구 연세대학교 제3공하관에서 공대생들을 대상으로 한 '꿈과 행복의 삼성반도체: 지속가능한 미래' 강연에서 발언하고 있습니다.
2023.06.09,삼성전자,삼성전자는 8일부터 9일까지(현지시간) 이틀간 중국 베이징에서 '2023 중국 테크 세미나'를 열고 2023년 TV와 생활가전 신기술을 선보였다고 밝혔습니다.
2023.06.10,삼성전자,[유안타證 주간추천주]삼성전자·LG에너지솔루션·두산
2023.06.10,삼성전자,한국 디스플레이업계가 OLED(유기발광다이오드) 선도 지위를 공고히하기 위해 '빅 바이어'인 애플·삼성전자와의 협력을 강화하고 있습니다.
2023.06.10,삼성전자,삼성전자가 연결기준 매출 300조원을 처음으로 달성하며 21년 연속 국내 매출 1위를 차지했습니다.
2023.06.10,삼성전자,"경계현 삼성전자 디바이스솔루션(DS)부문장(사장)은 삼성전자 사내 챗GPT 사용에 대해 ""지금 당장은 못 하는데 내년부터 어떤 방식으로든 쓸 수 있게 하려 한다""고 밝혔습니다."
2023.06.09,삼성전자,"고객사 확보 방안, 행복한 업무 환경 등 관해 설명 300명 넘는 학생 몰려 인산인해 ""미래 인재 확보 위해 다양한 활동 이어갈 듯"" 경계현 삼성전자 DS부문 대표(사장)가 연세대학교에서 반도체 시장과 조직문화와 관련된 강연을 진행했습니다."
2023.06.10,삼성전자,삼성전자가 글로벌 메모리 반도체 시장에서의 선두주자 자리를 지키고 파운드리 시장에서 TSMC를 뛰어넘기 위해 지속적으로 투자를 늘리면서 미국의 '제조업 붐'을 위한 발판이 마련되고 있다는 분석이 나옵니다.
2023.06.10,삼성전자,현대차와 삼성전자는 우리나라뿐 아니라 글로벌시장에서도 인정받는 대표 기업입니다.
2023.06.10,삼성전자,"삼성전자, SK하이닉스 등 대표 반도체 종목들은 외국인들의 강한 매세수를 힘입어 코스피 상승을 주도하고 있으며, 최근 주춤했던 2차전지 관련주도 빠른 속도로 회복되면서 반도체와 국내 증시를 이끄는 쌍두마차 역할을 하고 있습니다."
2023.06.10,삼성전자,지난 연재물부터 세계적인 과학 저널 '네이처 일렉트로닉스'에 실린 삼성전자 강유전체 논문의 핵심 포인트를 살펴보고 있습니다.
2023.06.10,삼성전자,"문제는 ""삼성전자 OOO 코너도 준비되어 있으니"
2023.06.11,삼성전자,"경계현 삼성전자 디바이스솔루션(DS) 부문장(사장)이 최근 임직원에게 ""국내 전문기업을 통한 맞춤형 인공지능(AI) 도입을 추진 중""이라고 밝혔습니다."
2023.06.11,삼성전자,삼성전자가 2017년 인수한 하만인터내셔널은 기존에 현대차그룹과 이어오던 사운드 시스템 협력을 꾸준히 확대하고 있습니다.
2023.06.11,삼성전자,사진|삼성전자 삼성전자 라이프스타일 TV '더 프레임'에서 BTS를 만날 수 있게 됐습니다.
2023.06.11,삼성전자,삼성전자가 '선물용 주식' 1위에 올랐습니다.
2023.06.11,삼성전자,"삼성전자가 8월 27일까지 서울 강남구 삼성동에 위치한 '하이브 인사이트 삼성(HYBE INSIGHT SAMSEONG)'에서 열리는 'The Daydream Believers : 꿈, 마침내' 전시회에 참여한다고 11일 밝혔습니다."
2023.06.11,삼성전자,삼성전자가 라이프스타일TV와 포터블 스크린으로 하이브 레이블즈(HYBE LABELS) 소속 아티스트를 주제로 한 전시회에 참가합니다.
2023.06.11,삼성전자,삼성 '더 프레임'으로 하이브 아티스트 담는다 삼성전자 라이프스타일TV '더 프레임(The Frame)'으로 하이브 레이블즈(HYBE LABELS) 소속 아티스트들을 만날 수 있게 됐습니다.
2023.06.11,삼성전자,양향자 의원은 삼성전자 출신 반도체 전문가로 20대 총선 당시 민주당에 영입된 인물이지만 현재는 국민의힘 반도체특별위원회 위원장을 맡고 있습니다.
2023.06.12,삼성전자,평택 고덕산업단지 내 삼성반도체 공장 삼성전자 반도체 공장을 통째로 복사한 반도체 공장을 중국에 설립하려 한 전 삼성전자 상무 A 씨가 구속돼 재판에 넘겨졌습니다.
2023.06.11,삼성전자,삼성전자와 SK하이닉스는 176단 이상의 고부가 낸드 플래시를 개발하고 양산하면서 출하량을 늘렸습니다.
2023.06.12,삼성전자,삼성전자의 영업비밀이자 국가 핵심기술인 반도체 공장 설계자료를 중국으로 빼돌려 무단으로 사용한 삼성전자 전 임원 등 7명이 무더기로 재판에 넘겨졌습니다.
2023.06.12,삼성전자,"검찰, 범행 수사 확대 설계 도면을 빼내 삼성전자 반도체 공장을 통째로 복제한 반도체 공장을 중국에 설립하려 한 전 삼성전자 상무 A씨가 구속돼 재판에 넘겨졌습니다."
2023.06.12,삼성전자,삼성전자가 이달부터 매월 한차례씩 주4일 근무제를 시행합니다.
2023.06.12,삼성전자,2위 삼성전자와 1위인 대만의 TSMC 사이의 글로벌 파운드리(반도체 위탁생산) 점유율 격차가 더 벌어진 것으로 나타났습니다.
2023.06.12,삼성전자,삼성전자가 유기발광다이오드(OLED) 게이밍 모니터 시장에서 세계 최초로 듀얼 QHD(5120 x 1440) 해상도를 적용한 신제품 '오디세이 OLED G9'을 12일부터 미국을 비롯해 전 세계 주요 시장에 순차적으로 출시한다고 밝혔습니다.
2023.06.12,삼성전자,삼성전자가 OLED 듀얼 QHD 해상도를 적용한 신제품 '오디세이 OLED G9'을 12일부터 미국을 비롯해 전 세계 주요 시장에 순차적으로 출시합니다.
2023.06.12,삼성전자,삼성전자가 이달부터 '월 1회 주 4일 근무제'를 시행합니다.
2023.06.12,삼성전자,삼성전자의 반도체 공정 자료를 빼돌려 중국에 이른바 '복제 공장'을 지으려 했던 삼성전자 전 임원 등이 재판에 넘겨졌습니다.
2023.06.13,삼성전자,삼성전자가 글로벌 1위 태양광 스마트 인버터 기업인 '솔라엣지'와 집에서 직접 에너지를 생산·소비하는 '넷 제로 홈'을 본격 확산시킵니다.
2023.06.13,삼성전자,동의의결제 도입 이후 첫 기각 연내 법위반 여부·제재수위 결정 삼성전자에 스마트폰 필수 부품을 공급하면서 장기 계약을 강요하는 '갑질'을 했다는 혐의를 받는 글로벌기업 브로드컴이 공정당국에 자진시정안(동의의결안)을 제출했지만 기각당했습니다.
2023.06.13,삼성전자,미국 반도체 기업 브로드컴의 삼성전자에 대한 갑질 혐의에 대해 공정거래위원회가 피해보상이 적절하지 않다며 자진 시정 방안을 기각했습니다.
2023.06.13,삼성전자,삼성전자가 이달부터 '월 1회 주 4일 근무제'를 시행합니다.
2023.06.13,삼성전자,삼성전자가 글로벌 1위 태양광 스마트 인버터 기업과 손잡고 유럽 냉난방 시장 공략을 가속화합니다.
2023.06.14,삼성전자,"삼성전자가 파운드리(반도체 위탁생산) 생태계 강화를 통해, TSMC를 따라잡을 추진력을 얻었다는 평가가 나옵니다."
2023.06.13,삼성전자,삼성전자가 노사 협의에 따라 이달부터 월 1회씩 금요일에 휴무하는 근무제를 시행합니다.
2023.06.14,삼성전자,삼성전자(005930)가 14일(현지시간)부터 16일까지 미국 올랜도에서 열리는 북미 최대 디스플레이 전시회 '인포콤(Infocomm) 2023'에서 디지털 사이니지 신제품을 대거 선보입니다.
2023.06.13,삼성전자,삼성전자도 부분적 주 4일제 실험에 동참했습니다.
2023.06.14,삼성전자,"인크루트 조사…카카오·네이버·현대차도 상위권 선호 이유는 '급여와 보상제도' 대학생들이 가장 일하고 싶은 기업으로 삼성전자, 카카오, 네이버, 현대차 등이 상위권에 올랐습니다."
2023.06.14,삼성전자,젊은 직원 많은 신생 'DX노조' 사측과 공동교섭단서 제외돼 기성 전국삼성전자노조 결정 삼성전자가 노조와 단체교섭을 앞둔 가운데 노노 간 갈등이 폭발했습니다.
2023.06.14,삼성전자,대장주 삼성전자는 상승 출발해 7만2100원에 거래를 시작했지만 이내 하락 전환했습니다.
2023.06.14,삼성전자,삼성전자 주가도 올해 상승세를 이어가고 있지만 상대적으로 상승 폭이 작아 애플과의 시가총액 차이는 9배 가까이 벌어졌습니다.
2023.06.15,삼성전자,증권사들이 삼성전자의 목표주가를 잇따라 올렸습니다.
2023.06.15,삼성전자,이커머스 11번가는 삼성전자·LG전자의 가전제품을 주문 다음 날 무료로 배송·설치해주는 '슈팅설치' 서비스를 시작한다고 15일 밝혔습니다.
2023.06.14,삼성전자,삼성전자[005930]와 LG전자[066570]가 오는 16일까지 미국 올랜도에서 열리는 북미 최대 디스플레이 전시회 '인포콤(Infocomm) 2023'에 참가해 신제품을 공개합니다.
2023.06.15,삼성전자,삼성전자는 불규칙한 심장 리듬을 파악할 수 있는 갤럭시 워치의 신기술이 한국 식품의약품안전처(MFDS)의 허가를 받았다고 15일 밝혔습니다.
2023.06.15,삼성전자,삼성전자가 오는 17일까지 프랑스 파리 포르트 드 베르사유 전시장에서 열리는 '비바 테크놀로지 2023'에 참여해 C랩이 육성한 사내벤처와 외부 스타트업을 선보인다고 15일 밝혔습니다.
2023.06.14,삼성전자,버추얼 프로덕션 스튜디오 전용 신제품 공개 삼성전자는 14~16일(현지시간) 미국 올랜도에서 열리는 북미 최대 디스플레이 전시회 '인포콤 2023'에서 2023년형 스마트 사이니지 라인업을 선보인다고 14일 밝혔습니다.
2023.06.15,삼성전자,"한종희 삼성전자 DX(디바이스경험)부문장(부회장)은 15일 ""업계 리더로서 탄소중립 달성을 위한 지속적인 노력과 차별화된 고객 경험을 제공하는 디지털 사이니지(디지털 광고판) 기술 혁신을 이어 나갈 것""이라고 말했습니다."
2023.06.15,삼성전자,삼성전자 생활가전사업부가 국제 표준 '인공지능(AI) 경영시스템(ISO/IEC 42001)에 대한 인증을 받았습니다.
2023.06.15,삼성전자,삼성전자(005930)가 미국 올랜도에서 16일(현지시간)까지 열리는 북미 최대 디스플레이 전시회 '인포컴 2023'에 친환경 디스플레이 신제품을 대거 선보였습니다.
2023.06.16,삼성전자,"16일 대만 시장조사업체 트렌드포스에 따르면 1분기 글로벌 LCD 모니터 출하량은 2880만대로 전분기 대비 7.4%, 전년 동기 대비 20.5% 감소했습니다."
2023.06.15,삼성전자,신한은행은 15일 베트남 현지법인 신한베트남은행이 삼성전자 베트남 판매법인(SAVINA)과 삼성월렛 및 관련 금융서비스 활성화를 위한 업무협약을 체결했다고 밝혔습니다.
2023.06.16,삼성전자,삼성전자(005930)가 코로나19 등을 이유로 2019년 이후 잠정 중단했던 지역전문가 파견 제도를 4년 만에 재개하기로 했습니다.
2023.06.16,삼성전자,"삼성전자(005930) 주가가 올해 5만원선에서 시작해 5월 말 7만원 선을 넘어선 뒤, 상승 동력을 잃은 채 등락을 거듭하고 있습니다."
2023.06.16,삼성전자,올해 1분기 스마트워치 점유율 삼성 3위로 첫 하락...印 2위로 7월 언팩서 갤워치6 공개 유력 수면 등 헬스케어 강화로 승부 삼성전자가 갤럭시워치의 떨어진 시장 점유율을 회복할 반격의 카드로 '헬스케어' 강화를 꺼내들었습니다.
2023.06.16,삼성전자,이날 출범식에는 산업부를 비롯해 삼성전자·LG전자·피앤씨솔루션·삼성디스플레이·LG디스플레이·LG이노텍·레티널·버넥트 등이 참여했습니다.
2023.06.16,삼성전자,세토피아(222810)는 삼성전자(005930) 디바이스솔루션(DS) 부문 내 플랫폼 구축에 이어 업그레이드 및 시스템 개선 사업을 수주했다고 16일 밝혔습니다.
2023.06.16,삼성전자,시가 총액 상위 종목 살펴보면 업종별로 등락이 엇갈리는 가운데 지난밤 필라델피아 반도체 지수의 하락 영향으로 삼성전자와 SK하이닉스 모두 약세를 나타내고 있습니다.
2023.06.16,삼성전자,(한 온라인 주식 게시판) 600만 주주를 보유하고 있는 삼성전자 주가가 16일 0.42%(300원) 상승하면서 7만1800원에 장을 마감했습니다.
2023.06.16,삼성전자,미 증시에서 마이크로소프트(MS)나 엔비디아 등이 강세를 보였음에도 삼성전자는 박스권에 갇혔습니까?
2023.06.17,삼성전자,"다양한 고객들에 맞춰 여러 가지 서비스를 구비해야 합니다.""(경계현 삼성전자 DS부문장) 삼성전자 파운드리 사업부의 시장 경쟁력이 흔들리고 있습니다."
2023.06.17,삼성전자,"제조업 관리자들을 대상으로 한 설문조사 결과를 기반으로 한 소프트지표인데, ISM 제조업지수 추이와 삼성전자 주가 흐름을 겹쳐보면 기가 막히게 비슷합니다."
2023.06.17,삼성전자,국내 반도체 대장주인 삼성전자와 SK하이닉스 주가가 올해 상승세를 탄 가운데 증권가 눈높이도 높아지고 있습니다.
2023.06.17,삼성전자,[유안타證 주간추천주]삼성전자·삼성엔지니어링·에스원
2023.06.17,삼성전자,연합뉴스 삼성전자가 주4일 근무제를 도입하며 관련 소식에 관심이 쏠립니다.
2023.06.17,삼성전자,지난 한 주(12~16일) 외국인은 삼성전자를 가장 많이 사들였습니다.
2023.06.17,삼성전자,"우리 증시는 어제 삼성전자와 SK하이닉스가 숨을 고르며 다소 주춤했지만 LG화학과 LG에너지솔루션, POSCO홀딩스가 동반 강세를 보였고 NAVER도 강세를 유지했지만 현대차와 기아, 현대모비스가 동반 하락해 아쉬움을 남겼습니다."
2023.06.17,삼성전자,"자료=트렌드포스, 그래픽=정승아 디자이너 글로벌 경기침체 여파로 지난 1분기 액정표시장치(LCD) 모니터 출하량이 전년 동기 대비 20% 이상 줄어든 가운데 삼성전자와 LG전자 물량도 큰 폭으로 감소한 것으로 나타났습니다."
2023.06.17,삼성전자,中에 또 반도체 기술 유출 시도…삼성전자의 탄식 삼성전자 반도체 공장 설계 자료가 통째로 중국에 넘어갈 뻔한 사건이 발생했습니다.
2023.06.17,삼성전자,하지만 올해는 국내 대표기업 삼성전자(005930)가 10년 만에 1위를 탈환한 것으로 나타났습니다.
2023.06.18,삼성전자,LCD(액정표시장치) 시장 규모 축소에도 삼성전자와 LG전자의 LCD 모니터 출하량이 증가했습니다.
2023.06.18,삼성전자,오는 7월 출시되는 삼성전자 차세대 폴더블폰(접이식 휴대폰) 갤럭시Z5 시리즈가 1분기 갤럭시S23 시리즈가 거둔 흥행 성적을 이어갈 수 있을지 주목됩니다.
2023.06.18,삼성전자,삼성전자는 시네마 LED 스크린 오닉스를 통해 디즈니·픽사의 신작 애니메이션 영화 '엘리멘탈'을 고화질로 생생하게 감상할 수 있다고 18일 밝혔습니다.
2023.06.18,삼성전자,7만원대에 안착한 삼성전자도 추가 상승을 준비하는 등 국내 반도체 섹터의 흐름도 견고해졌다는 분석이 나왔습니다.
2023.06.18,삼성전자,"[데이터로 보는 증시]하이브·삼성전자, 기관·외국인 주간 코스피 순매수 1위..."
