날짜,제목,내용
2023.09.28.,'아…초전도체' 관련주에 외국인·기관 다 '팔았다' 파워로직스 주가 '반등',"업종 강세에도 영화테크, 오션브릿지, 동원시스템즈, 더블유씨피, 아이티엠반도체, 조광페인트, 삼진엘앤디, 글로벌에스엠, SK이노베이션, 알엔투테크놀로지, 에코프로비엠, 쎄노텍, SK아이이테크놀로지, LG화학, 고려아연, 삼성SDI, 포스코퓨처엠, 필에너지, 솔브레인홀딩스, 레몬 주가가 하락해 거래를..."
2023.09.28.,"2차전지·리튬 관련주 '기관 연일 매수·매도 종목' 에스코넥, 코스모신소재,...","업종 강세에도 영화테크, 오션브릿지, 동원시스템즈, 더블유씨피, 아이티엠반도체, 조광페인트, 삼진엘앤디, 글로벌에스엠, SK이노베이션, 알엔투테크놀로지, 에코프로비엠, 쎄노텍, SK아이이테크놀로지, LG화학, 고려아연, 삼성SDI, 포스코퓨처엠, 필에너지, 솔브레인홀딩스, 레몬 주가가 하락해 거래를..."
2023.09.29.,"고려아연, '황산 누출 실전대비훈련' 실시…화학물질 누출 등 위기 상황 대응...",고려아연 온산 제련소 근무자들이 '황산 누출 실전대비훈련'을 하는 모습/고려아연 세계 1위 아연제련업체 고려아연이 유해화학물질 누출 등의 상황에서 현장 직원들의 대응 능력을 키우기 위한 훈련을 실시했다. 29일 고려아연에 따르면 지난 21일 온산 제련소에서 화학물질 누출 사고 상황 발생에 따른 신속하고...
2023.09.29.,'최장 7일' 쉰다…현대차 등 울산 주요 기업체 추석연휴 돌입,"이에 따라 울산의 양대 정유사인 SK이노베이션과 S-OIL 울산공장에선 5000여 명의 임직원들이 추석 연휴에도 하루 8시간씩 생산 현장에서 구슬땀을 흘린다. 이밖에 고려아연과 LSMnM 등 제련공장과 한화케미칼, 롯데케미칼, 대한유화 등 석유화학업체들도 4조 3교대로 정상근무한다."
2023.09.29.,엔시스 주가 다시 으랏차차...씨에이티빔텍에 대규모 투자 실적개선 '청신호',"대한유화, 유에스티 주가가 보합, 이아이디, 엘아이에스, 한송네오텍, 명성티엔에스 영화테크, 오션브릿지, 동원시스템즈, 더블유씨피, 아이티엠반도체, 조광페인트, 삼진엘앤디, 글로벌에스엠, SK이노베이션, 알엔투테크놀로지, 에코프로비엠, 쎄노텍, SK아이이테크놀로지, LG화학, 고려아연, 삼성SDI..."
2023.09.30.,주도주 잃은 증시…ETF 수익률 승자는 ‘원·철·금’,"이들은 국내 대표 철강기업인 POSCO홀딩스(005490), 현대제철(004020), 고려아연(010130) 등을 담고 있다. 상반기만 해도 글로벌 경기 침체 영향에 부진을 면치 못했던 철강주는 중국의 철강 감산 계획 소식이 들려오면서부터 들썩이기 시작했다. 여기에 중국 정부의 경기부양책에 따른 철강 수요가..."
2023.09.30.,삼보산업 주가 더 달릴까...외국인은 25만주 이상 줍줍,비철금속 관련주인 고려아연 디씨엠 대호에이엘 EG 세아메카닉스 제일연마 알루코 동국알앤에스 대양금속 남선알미우 크리스탈신소재 피제이메탈 DSR 케이피티유 엔터파트너즈 아이티센 삼보산업 일진다이아 CR홀딩스 황금에스티 남선알미늄 풍산홀딩스 풍산 조일알미늄 포스코스틸리온 삼아알미늄...
2023.09.30.,초전도체 관련주에 기관(금투) 6거래일 연속 '매수' 신성델타테크 주가 '반등...,"업종 강세에도 영화테크, 오션브릿지, 동원시스템즈, 더블유씨피, 아이티엠반도체, 조광페인트, 삼진엘앤디, 글로벌에스엠, SK이노베이션, 알엔투테크놀로지, 에코프로비엠, 쎄노텍, SK아이이테크놀로지, LG화학, 고려아연, 삼성SDI, 포스코퓨처엠, 필에너지, 솔브레인홀딩스, 레몬 주가가 하락해 거래를..."
2023.10.02.,찬바람 불면 생각나는 배당주…연기금도 담았다 [이코노 株인공],"연기금은 9월 1일부터 25일까지 국내 증시에서 8682억원을 팔아치우면서도 CJ(001040), 고려아연(010130), SK하이닉스(000660), SK텔레콤(017670), S-Oil(010950) 등 고배당주는 순매수했다. 특히 CJ와 SK하이닉스는 실적 개선 기대감이 높은 종목으로 꼽히면서 연기금 순매수에 힘입어 주가도 힘을 받고 있다...."
2023.10.03.,"美 리튬↑2차전지↓국내 테마주 '투자동향' 이브이첨단소재, 이수스페셜티케미...","업종 상승에도 풍산홀딩스, 대호에이엘, 그린플러스, 코센, 고려아연, 풍산, 서원, 남선알미늄 주가는 하락 마감했다. 포스코그룹이 속한 알루미늄 관련주는 총 7개 종목으로 업종 평균 0.35% 하락했다. 삼아알미늄, 알멕, 알루코, 조일알미늄, DI동일, 포스코엠텍 주가가 상승했고, 남선알미늄 주가는..."
2023.10.03.,"2차전지 관련주, '봄날' 에스코넥·코이즈· HB테크놀러지·파워로직스·삼기...","하지만 영화테크, 오션브릿지, 동원시스템즈, 더블유씨피, 아이티엠반도체, 조광페인트, 글로벌에스엠, SK이노베이션, 알엔투테크놀로지, 쎄노텍, SK아이이테크놀로지, LG화학, 고려아연, 삼성SDI, 포스코퓨처엠, 필에너지, 솔브레인홀딩스, 레몬 등은 하락했다. 지난 9월 업계에 따르면 에스코넥은..."
2023.10.04.,"최윤범 고려아연 회장, IEA 핵심광물 서밋 참석","""특정국 편중 핵심광물 의존도를 낮추려면 IRA, CBAM 중요"" 고려아연은 최윤범 회장이 지난달 28일(현지시간) 프랑스 파리에서 열린 국제에너지기구(IEA) '핵심광물 및 청정에너지 서밋'에 국내 기업인 중 유일하게 초청받아 참석했다고 4일 밝혔다. 최 회장은 '다변화된 핵심광물 공급망 촉진' 세션 연사로..."
2023.10.04.,"50년간 독립경영 체제로 운영하던 영풍과 고려아연, 신뢰에 금 가나","지난 1970년에 영풍 석포제련소를, 1974년 고려아연 온산제련소를 설립한 이후에 장 씨 일가는 영풍 석포제련소를, 최 씨 일가는 고려아연 온산제련소를 각각 맡아 지난 50년간 독립적으로 경영해 오고 있습니다. 그러나 최근 이러한 독립경영 체제가 흔들리고 있습니다. 고려아연이 3세 경영으로 넘어오면서..."
2023.10.04.,"[더벨]최창걸 명예회장, 고려아연 지분 유미개발에 넘긴 배경은",최창걸 고려아연 명예회장이 고려아연을 둘러싼 지분 경쟁에서 한발 물러섰다. 자신이 보유하고 있던 고려아연 지분을 전량 영풍그룹 계열사 유미개발에 넘기면서다. 최 명예회장은 지난해부터 시작된 고려아연을 둘러싼 지분 경쟁이 한창 불붙는 상황에서도 보유 지분을 늘리지 않고 관망해왔다. 과거...
2023.10.04.,"세계 최대 원자재업체, 전기차 핵심광물 니켈 채굴 '중단' 왜?","인도네시아 니켈 투자 확대 계획을 밝힌 한국 최대 비철금속 업체 고려아연의 박기덕 사장은 최근 FT에 ""인도네시아의 니켈 원광 수출 금지 조치 등로 인해 (인도네시아 니켈 채굴 및 제련 산업을 장악한) 중국 기업과 조만간 공평한 경쟁 환경을 확보할 수 있을 것""이라고 말했다. 인도네시아 정부는 2020년부터..."
2023.10.04.,[Who Is ?] 신학철 LG화학 대표이사 부회장,"LG화학은 세계적으로 화유코발트, 피드몬트 리튬, 고려아연 등 주요 기업들과 다양한 메탈 협력 방안을 추진하고 있다. LG화학은 양극재 외에 분리막, 탄소나노튜브(CNT) 등 부가소재 사업을 육성하고 퓨어 실리콘 음극재, 전고체 배터리 전해질 등 신소재 연구개발(R&D)도 적극 추진한다. 신학철 LG화학..."
2023.10.04.,포스코그룹 외국인 거래 '희비' POSCO홀딩스(포스코홀딩스)·포스코엠텍·포스...,"업종 상승에도 풍산홀딩스, 대호에이엘, 그린플러스, 코센, 고려아연, 풍산, 서원, 남선알미늄 주가는 하락 마감했다. △리튬 관련주 강세 포스코엠텍, 포스코퓨처엠, POSCO홀딩스가 속한 리튬 관련주는 총 25개 종목으로 업종 평균 1.73% 상승했다. 지오릿에너지, 유일에너테크, 이엔플러스, 강원에너지..."
2023.10.04.,"[미리보는 이데일리 신문]미국發 고금리 쇼크…亞, 검은 수요일","필요 -최윤범 고려아연 회장, IEA 핵심광물 서밋 참석 -이건희 3주기…‘삼성 신경영’ 재조명 학술대회 개최 -“삼양그룹 99주년…혁신의 새 패러다임 받아들여야” -벤츠코리아 ‘네트워크개발·트레이닝아카데미’ 부사장에 김나정 -대보건설, 새 대표이사에 권오철 건축사업본부장 △오피니언 -‘대퇴사..."
2023.10.04.,"[2023 3Q 리그테이블] [M&A법률자문] 김앤장 '명불허전'…세종, 2위 첫 등극","이밖에 김앤장이 관여한 주요 딜로는 싱가포르투자청(GIC)의 카카오엔터테인먼트(5769억원) 지분투자, 크로다 인터내셔널의 솔루스바이오텍(3500억원) 인수, HMG글로벌의 고려아연(5272억원) 인수, 콜버그크래비스로버츠(KKR)의 무신사(2400억원) 투자, 세하의 한국제지(4111억원) 흡수합병 등이 있다. 2위..."
2023.10.04.,美 리비안 주가 '폭락' 국내 테마주에 금투 폭풍 '매수' 에스코넥 주가 '下',"세방전지, 고려아연, 대성하이텍, 코이즈, 율촌화학, 원익피앤이, 성우하이텍, 이수스페셜티케미컬, 강원에너지, 이랜텍, 엔시스, 나라엠앤디, 씨아이에스, LG에너지솔루션, DI동일, 오션브릿지, 상신이디피, POSCO홀딩스, 하나기술, 영화테크, 피엔티, 애경케미칼, 파인텍, 자이글, 펨트론, 코스모신소재..."
2023.10.04.,"美리튬주 '폭락' 국내 테마주 웰바이오텍, 코스모화학, 코스모신소재 주가 '양...","업종 강세에도 영화테크, 오션브릿지, 동원시스템즈, 더블유씨피, 아이티엠반도체, 조광페인트, 삼진엘앤디, 글로벌에스엠, SK이노베이션, 알엔투테크놀로지, 에코프로비엠, 쎄노텍, SK아이이테크놀로지, LG화학, 고려아연, 삼성SDI, 포스코퓨처엠, 필에너지, 솔브레인홀딩스, 레몬 주가가 하락해 거래를..."
2023.10.05.,"고려아연 최윤범 회장, 국제에너지기구 서밋 참석","고려아연 최윤범 회장이 지난달 28일 국제에너지기구(IEA) 핵심광물 서밋에 참석하여 발언을 하고 있다.(사진=고려아연) 최윤범 고려아연 회장이 국제기구 고위급 인사, 각국 에너지.광물자원부 장관 및 2차전지 핵심광물 글로벌 기업 최고경영자(CEO)들과 잇달아 만나며 핵심 광물 공급망 구축을 위한 글로벌..."
2023.10.05.,[속보] 고려아연 보통주 추가상장 공시...주가는 전일 대비 껑충,고려아연 보통주 추가상장 공시...주가는 전일 대비 껑충
2023.10.05.,[더벨][투자 포트폴리오 리포트/고려아연]'현대차·LG·한화'...화려한 '동맹...,"고려아연이다. 가령 이차전지 소재에 대한 수요가 늘면서 덩달아 광물에서 소재를 뽑아내는 기술이 주목받고 있는데, 이 제련 분야에서 고려아연은 전 세계에서 손꼽히는 기술력을 갖고 있다. ◇고려아연과 LG화학: 합작법인 설립과 지분교환의 목적 '전구체' 지난해 11월 고려아연과 LG화학은 지분을..."
2023.10.05.,국내 아연價 3개월 연속 인상,"고려아연, 영풍 등 국내 아연 제련업체들은 10월 국내 아연 판매가격(부가세 별도 기준)을 전월 대비 15만 2천 원 올린 톤 당 381만 5천 원으로 결정했다고 4일 밝혔다. 세후 기준 가격은 419만 6,500원이다. 지난 9월 LME 아연 현물가격 평균은 톤 당 2,488.15달러를 기록하며 전월 대비 3.63%인 87.13달러가 올랐다...."
2023.10.05.,600조 폐배터리 시장 옥석 가리기 본격화,"시장 관심 커졌지만 주가 '지지부진' 5일 금융투자업계에 따르면 폐배터리 관련주로 코스모화학(005420), 태성(323280), 고려아연(010130), 하나기술(299030), 성일하이텍(365340), 아이에스동서(010780), 인선이엔티(060150), 새빗켐(107600), 티와이홀딩스(363280), 케이피에스(256940), 현대글로비스(086280) 등이 거론되고..."
2023.10.05.,"리튬·2차전지 '폭락' 포스코그룹 주가 '급락' 포스코DX, POSCO홀딩스 '포스코...","업종 급락에 코센, 대양금속, 쎄니트, 태경산업, 현대비앤지스틸, 피제이메탈, 황금에스티, 풍산홀딩스, 대창, 영풍, 고려아연, 티플랙스, 국일신동, DI동일, 이구산업, 조일알미늄, 그린플러스, 풍산, 한주라이트메탈, 알루코, 남선알미늄, 포스코엠텍, 서원, 알멕 주가가 하락해 거래를 마쳤다. △리튬..."
2023.10.05.,국채금리 하락하자 다우ㆍ나스닥 돌연 폭등랠리...테슬라 급등에 에코프로 다...,"새빗켐, 고려아연, 피엔티, 원익피앤이, 코윈테크, 우신시스템, LG에너지솔루션, 에스코넥, 성일하이텍, 나인테크, 삼진엘앤디, POSCO홀딩스, 금양, 아이티엠반도체, 케스피온, 상신이디피, 성우하이텍, 황금에스티, 자이글, 대한유화, 동원시스템즈, 율촌화학, 나라엠앤디, 티에스아이, 상아프론테크..."
2023.10.05.,"코스피, 미국 긴축 우려에 장중 하락 전환…외인 SK하이닉스·에코프로·기아...","(54억원), 고려아연(52억원), 한올바이오파마(52억원), LG생활건강(47억원), HPSP(45억원) 등이다.또한 기관 순매도 상위 종목은 두산로보틱스(1,193억원), SK하이닉스(301억원), S-Oil(139억원), 셀트리온(99억원), 메디톡스(71억원), SK텔레콤(67억원), 신한지주(65억원), 한화에어로스페이스(64억원)..."
2023.10.05.,포스코엠텍 주가 다시 뜀박질 준비?...수주확대 기대감 훈풍,비철금속 관련주인 아이티센 이구산업 경동인베스트 티플랙스 삼아알미늄 태경비케이 남선알미늄 한창산업 포스코스틸리온 조일알미늄 동국알앤에스 파버나인 케이피피유 현대비앤지스틸 피제이메탈 알루코 풍산 황금에스티 고려아연 세토피아 크리스탈신소재 제일연마 풍산홀딩스 쎄니트 일진다이아...
2023.10.06.,"[더벨][투자 포트폴리오 리포트/고려아연]500억 투자한 '수소 트럭', 성과는 ...","하이존모터스(Hyzon Motors)는 고려아연이 야심차게 투자한 미국 수소트럭 제조사다. 2020년 10월 최초로 58억원을 출자한 뒤, 불과 3개월 뒤에 추가로 전환사채(CB)를 인수하기로 결정했다. 해당 CB는 2021년 7월 하이존모터스 나스닥 상장과 함께 주식으로 전환했다. 잇딴 투자에서 보여주듯 하이존모터스..."
2023.10.06.,"코스피, 기관 매수에 상승 출발…2410선 회복","이와 달리 고려아연(010130), 삼성에스디에스(018260), 기아(000270), 현대모비스(012330), KT(030200) 등은 1% 미만 하락 중이다. 간밤 뉴욕증시는 하락 마감했다. 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 0.03% 내린 3만3119.57을 기록했다. 스탠더드앤드푸어스(S&P)500지수는..."
2023.10.06.,상한가도 불기둥도 남 얘기…퍼렇게 멍든 개미들,"대표적으로 엔씨소프트(-52.46%), 카카오페이(-28.23%), 카카오(-23.07%), 셀트리온(-17.88%), LG화학(-16.33%), 고려아연(-12.68%) 등이 연초 대비 하락했다. 투자자들이 고개를 갸웃거릴만한 상황이다. 증권가에선 반도체, 이차전지 등 일부 대형주만 오르는 이른바 '착시효과'가 발생한 영향이라고 설명한다...."
2023.10.06.,"늘어나는 '골드바' 수요...보스톤금거래소, 글로벌 금시장 이끈다","일반 법인과 거래가 가능하다는 점에서 현재 고려아연과 LS MnM으로부터 직접 금을 공급받을 수 있는 국내 3대 금 거래소로 인정받고 있다. 보스톤금거래소에서 금 거래 전문가로 활동 중인 최인제 대표는 ""불경기에 확실히 금 수요가 커진다""며 ""최근에도 매출액, 영업이익 측면에서 높은 마진을 기록하고 있다..."
2023.10.06.,고용보고서 때문? 다우ㆍ나스닥 휘청...테슬라 하루만에 하락 2차전지주 주목,"새빗켐, 고려아연, 피엔티, 원익피앤이, 코윈테크, 우신시스템, LG에너지솔루션, 에스코넥, 성일하이텍, 나인테크, 삼진엘앤디, POSCO홀딩스, 금양, 아이티엠반도체, 케스피온, 상신이디피, 성우하이텍, 황금에스티, 자이글, 대한유화, 동원시스템즈, 율촌화학, 나라엠앤디, 티에스아이, 상아프론테크..."
2023.10.06.,"[6일 투자주체별 매매동향] 외국인투자자, 삼성전자 2800억 순매도","19위 고려아연 -33억원(-1만주), 20위 SK스퀘어 -30억원(-7만주) [기관] 유가증권시장 순매수 상위종목 1위 삼성전자 559억원(84만주), 2위 기아 300억원(35만주), 3위 SK하이닉스 280억원(23만주), 4위 한올바이오파마 167억원(46만주), 5위 현대차 132억원(7만주), 6위 삼성바이오로직스 115억원..."
2023.10.06.,"美리튬주 폭락, 외국인이 연일 매수하는 국내 '테마주' 이엔플러스, 이브이첨...","업종 상승에도 황금에스티, 디에이테크놀로지, 한솔케미칼, 에코앤드림, 알엔투테크놀로지, LG에너지솔루션, SK이노베이션, 이노메트리, 엘앤에프, 쎄노텍, 코스모화학, 나인테크, 고려아연, 삼성SDI, 솔루스첨단소재, 대한유화 주가는 하락중인 것으로 나타났다. 사진=이브이첨단소재 이브이첨단소재가..."
2023.10.06.,솔브레인 주가 다시 꿈틀...외국인 vs 기관 힘겨루기 볼만,"삼기이브이, 고려아연, KG케미칼, 세방전지, 솔브레인, 필옵틱스, 지아이텍, 나노팀, 알루코, 엠케이전자, 에코앤드림, 하나기술, 대모바그네틱, 레몬, 다이이티, 원준, PI첨단소재, 이노메트리, 동국알앤에스, SK아이이테크놀로지, 한농화성, 솔루스첨단소재, 에이에프더블류, 글로벌에스엠, 디에이테크놀로지..."
2023.10.07.,"대한수중환경보호협회, 'EAST SEA FESTIVAL 2023_ILSAN 이스트씨페스티벌 2 0...","문제와 수중의 쓰레기를 수거하면서 대한민국의 바다인 동해의 해양보호 캠페인에 초점을 맞췄다""라고 말했다. 한편 이번 'EAST SEA FESTIVAL 2023_ILSAN 이스트씨 페스티벌 2023 울산' 축제는 울산광역시와 고려아연(주)가 주최하고, (사)열린문화협회가 주관했다. 축제는 8일까지 일산해수욕장에서 계속된다."
2023.10.07.,비농업 고용 예상치 왜? 다우ㆍ나스닥 폭등...테슬라 상승에 에코프로 다시 달...,"새빗켐, 고려아연, 피엔티, 원익피앤이, 코윈테크, 우신시스템, LG에너지솔루션, 에스코넥, 성일하이텍, 나인테크, 삼진엘앤디, POSCO홀딩스, 금양, 아이티엠반도체, 케스피온, 상신이디피, 성우하이텍, 황금에스티, 자이글, 대한유화, 동원시스템즈, 율촌화학, 나라엠앤디, 티에스아이, 상아프론테크..."
2023.10.07.,"초전도체 관련주에 외국인, 기관 쌍끌이 '매수' 신성델타테크 주가 '上'","업종 강세에도 솔브레인, 쎄노텍, 브이원텍, 솔브레인홀딩스, 엔시스, LG화학, SK이노베이션, 후성, LG에너지솔루션, 금양, 고려아연, 한솔케미칼, 성일하이텍, 엘앤에프, 코스모화학, 이수스페셜티케미컬, 나인테크, 삼성SDI, 솔루스첨단소재, 대한유화 주가는 하락해 거래를 마쳤다. 신성델타테크 종목이..."
2023.10.07.,비철금속 왜 뜨나?...삼보산업 주가 가속페달,비철금속 관련주인 고려아연 디씨엠 대호에이엘 EG 세아메카닉스 제일연마 알루코 동국알앤에스 대양금속 남선알미우 크리스탈신소재 피제이메탈 DSR 케이피티유 엔터파트너즈 아이티센 삼보산업 일진다이아 CR홀딩스 황금에스티 남선알미늄 풍산홀딩스 풍산 조일알미늄 포스코스틸리온 삼아알미늄...
2023.10.07.,'아…초전도체' 급등에 '외국인·기관 다 팔았다' 파워로직스 주가 '강세',"업종 강세에도 솔브레인, 쎄노텍, 브이원텍, 솔브레인홀딩스, 엔시스, LG화학, SK이노베이션, 후성, LG에너지솔루션, 금양, 고려아연, 한솔케미칼, 성일하이텍, 엘앤에프, 코스모화학, 이수스페셜티케미컬, 나인테크, 삼성SDI, 솔루스첨단소재, 대한유화 주가는 하락해 거래를 마쳤다. 파워로직스가 속한..."
2023.10.07.,美 리튬·2차전지 '폭락' 국내 테마주 외국인 거래 '희비' 에스코넥·코스모신...,"업종 강세에도 솔브레인, 쎄노텍, 브이원텍, 솔브레인홀딩스, 엔시스, LG화학, SK이노베이션, 후성, LG에너지솔루션, 금양, 고려아연, 한솔케미칼, 성일하이텍, 엘앤에프, 코스모화학, 이수스페셜티케미컬, 나인테크, 삼성SDI, 솔루스첨단소재, 대한유화 주가는 하락해 거래를 마쳤다. [알림] 본 기사는..."
2023.10.07.,조선내화 주가 흥얼흥얼...향후 매출액 등 수익성 개선 '솔솔',전 거래일 비철금속 관련주인 아이티센 이구산업 경동인베스트 티플랙스 삼아알미늄 태경비케이 남선알미늄 한창산업 포스코스틸리온 조일알미늄 동국알앤에스 파버나인 케이피피유 현대비앤지스틸 피제이메탈 알루코 풍산 황금에스티 고려아연 세토피아 크리스탈신소재 제일연마 풍산홀딩스 쎄니트...
2023.10.07.,외국인 거래 '희비' 갈려 '2차전지·리튬 관련주' 에코프로·금양·엘앤에프·...,"업종 강세에도 솔브레인, 쎄노텍, 브이원텍, 솔브레인홀딩스, 엔시스, LG화학, SK이노베이션, 후성, LG에너지솔루션, 금양, 고려아연, 한솔케미칼, 성일하이텍, 엘앤에프, 코스모화학, 이수스페셜티케미컬, 나인테크, 삼성SDI, 솔루스첨단소재, 대한유화 주가는 하락해 거래를 마쳤다."
2023.10.07.,[새벽뉴스] 美 증시 테마주 포함 '종합' 테슬라·애플·엔비디아·MS·메타·...,"쎄니트 주가가 상승, 황금에스티 주가가 보합, 대유플러스 종목은 거래가 없었다. 업종 상승에도 현대비앤지스틸, 대양금속, 피제이메탈, 풍산홀딩스, 고려아연 주가는 하락해 거래를 마쳤다. [알림] 본 기사는 투자판단의 참고용이며, 이를 근거로 한 투자손실에 대한 책임은 없습니다."
2023.10.08.,삼전·현대차 등 'CF연합' 가입…RE100에서 원전 포함 CFE로,"삼성전자, SK하이닉스, 현대차, LG화학, 포스코, 한화솔루션, GS에너지, 고려아연, 두산에너빌리티, LS일렉트릭, 한화임팩트, 여천NCC 등이 가입할 예정이다. 여기에 한국전력공사, 한국수력원자력, 한국에너지공단, 산업기술시험원, 기계전기전자시험원, 한전원자력연료 등 에너지 공공기관을 비롯해..."
2023.10.08.,울산 미래산업 성공하려면 'ESS 안전성 관건',"[김철수 / 울산 남부소방서 예방안전담당(화재당시)] ""ESS 같은 경우에는 냉각을 위해서 주수를 하면 화학반응이라든지 폭발이 예상되기 때문에 상당히 조심스럽고요.""지난 8월 고려아연 ESS 센터에서 발생한 화재도 무려 15시간만에 진압됐습니다. 이처럼 ESS는 화재가 발생하면 온도가 2천도에 육박하는..."
2023.10.08.,에코프로 주가 100만원 붕괴이후...길어지는 조정 마무리는 언제?,"새빗켐, 고려아연, 피엔티, 원익피앤이, 코윈테크, 우신시스템, LG에너지솔루션, 에스코넥, 성일하이텍, 나인테크, 삼진엘앤디, POSCO홀딩스, 금양, 아이티엠반도체, 케스피온, 상신이디피, 성우하이텍, 황금에스티, 자이글, 대한유화, 동원시스템즈, 율촌화학, 나라엠앤디, 티에스아이, 상아프론테크, 이수화학..."
2023.10.09.,"리튬·2차전지 테마 '포스코그룹' 기관 거래 '희비' 포스코엠텍, POSCO홀딩스...","반면, 업종 상승에도 현대비앤지스틸, 대양금속, 피제이메탈, 풍산홀딩스, 고려아연 주가는 하락해 거래를 마쳤다. △리튬 관련주 상승세 포스코엠텍, 포스코퓨처엠, POSCO홀딩스가 속한 리튬 관련주는 총 25개 종목으로 업종 평균 0.52% 상승했다. 유일에너테크, 미래산업, 이엔플러스, 에코프로..."
2023.10.09.,"[미네르바의 눈] 한국인 MIT 박사 4인이 세운 스타트업 Amogy, 독자 개발 암모...","국내 고려아연을 참여시켜 1억3900만달러의 투자 유치에 성공했다. 이 가운데 SK이노베이션의 투자액은 5천만달러, 고려아연은 3천만달러인 것으로 알려졌다. 투자액 가운데 상당부분을 국내 기업이 담당하고 있으며 한국인 MIT박사 4인이 세운 스타트업 Amogy가 예상보다 부진한 글로벌 연료전지..."
2023.10.09.,"초전도체 테마주 '외국인·기관 동반 매수·매도 종목' 신성델타테크, 덕성, ...","업종 강세에도 솔브레인, 쎄노텍, 브이원텍, 솔브레인홀딩스, 엔시스, LG화학, SK이노베이션, 후성, LG에너지솔루션, 금양, 고려아연, 한솔케미칼, 성일하이텍, 엘앤에프, 코스모화학, 이수스페셜티케미컬, 나인테크, 삼성SDI, 솔루스첨단소재, 대한유화 주가는 하락해 거래를 마쳤다. 사진=덕성 덕성의 사업은..."
2023.10.10.,"지분 혈투 고려아연 vs 영풍, 이제는 배터리 혈전?",지속되는 지분경쟁 경영권 다툼으로 비춰져 신사업 폐배터리 사업에서도 경쟁 지속돼 70년 넘게 한 지붕 두 가족 체제를 이어온 영풍과 고려아연이 치열한 지분 경쟁을 벌이고 있다. 장형진 영풍그룹 회장과 최윤범 고려아연 회장의 임기가 내년 3월 끝나면서 등기이사 재선임을 놓고 표 대결이 에상되는...
2023.10.10.,[더벨][투자 포트폴리오 리포트/고려아연]케이잼 7400억 투자 로드맵 진행 상...,고려아연 이사회는 지난해 8월 케이잼(KZAM)에 약 7356억원을 투자하는 계획안을 승인했다. 2027년 말까지 케이잼의 동박 생산능력(캐파)을 연산 6만톤 수준으로 확대하기 위해서다. 그로부터 1년 2개월이 지난 현재 대규모 투자 계획안은 예정대로 진행되고 있을까. 결론부터 말하면 투자 규모 면에서는 이제 막...
2023.10.10.,"[포스코그룹 거래·테마주 동향] 포스코DX, 포스코엠텍, POSCO홀딩스(포스코홀...","반면, 업종 상승에도 현대비앤지스틸, 대양금속, 피제이메탈, 풍산홀딩스, 고려아연 주가는 하락해 거래를 마쳤다. △리튬 관련주 상승세 포스코엠텍, 포스코퓨처엠, POSCO홀딩스가 속한 리튬 관련주는 총 25개 종목으로 업종 평균 0.52% 상승했다. 유일에너테크, 미래산업, 이엔플러스, 에코프로..."
2023.10.10.,다우ㆍ나스닥 상승랠리 무슨 일이?...테슬라 하락에 에코프로 등 또 악재?,"새빗켐, 고려아연, 피엔티, 원익피앤이, 코윈테크, 우신시스템, LG에너지솔루션, 에스코넥, 성일하이텍, 나인테크, 삼진엘앤디, POSCO홀딩스, 금양, 아이티엠반도체, 케스피온, 상신이디피, 성우하이텍, 황금에스티, 자이글, 대한유화, 동원시스템즈, 율촌화학, 나라엠앤디, 티에스아이, 상아프론테크..."
2023.10.10.,"[10일 투자주체 동향] 기관투자자, 삼성전자 집중 매수...주가 모처럼 반등","20위 고려아연 -47억원(-1만주) [기관] 유가증권시장 순매수 상위종목(10일) 1위 삼성전자 2413억원(360만주), 2위 LG에너지솔루션 334억원(7만주), 3위 LG전자 281억원(27만주), 4위 POSCO홀딩스 262억원(5만주), 5위 LG화학 200억원(4만주), 6위 NAVER 179억원(9만주), 7위 현대차 152억원(8만주), 8위..."
2023.10.10.,이구산업 주가 다시 뜨거워지나...외국인 2거래일 대량매수,"비철금속 관련주인 서원, 삼아알미늄, 국일신동, 대창, 이구산업, DI동일, 티플랙스, 알루코, 한주라이트메탈, 태경산업, 남선알미늄, 대호에이엘, 영풍, 조일알미늄, 코센, 그린플러스, 풍산, 알멕, 포스코엠텍, 쎄니트, 황금에스티, 현대비앤지스틸, 대양금속, 피제이메탈, 풍산홀딩스, 고려아연 등도 급등락..."
2023.10.10.,"美 방위산업주 '폭등' 국내 테마주 '외국인 동향' 에스코넥, 현대로템, 기가레...","업종 강세에도 솔브레인, 쎄노텍, 브이원텍, 솔브레인홀딩스, 엔시스, LG화학, SK이노베이션, 후성, LG에너지솔루션, 금양, 고려아연, 한솔케미칼, 성일하이텍, 엘앤에프, 코스모화학, 이수스페셜티케미컬, 나인테크, 삼성SDI, 솔루스첨단소재, 대한유화 주가는 하락해 거래를 마쳤다. 사진=현대로템..."
2023.10.10.,대한제당 주가 룰루랄라 무슨 이유?... 혜인 풍산 한탑 S-OIL 동반 훨훨,"삼양홀딩스 대한제분 고려아연 오뚜기 대상 오리온 아시아나항공 CJ제일제당 현대제철 대한해운 농심 동국홀딩스 대한항공 포스코홀딩스 하나투어 모두투어는 하락중이다. 대한제당 주요 사업부문은 식품, 축산유통 및 기타로 구성되어 있으며 종속회사의 사료사업부문 및 골프장, 외식업 등이 있다.. 주요..."
