날짜,제목,내용
2023.06.02.,"하나금융도 중간배당 한다…금융권 화두는 ""주주친화""","메리츠금융지주는 지난 3월 메리츠증권의 완전 자회사 편입을 위해 1095억 원의 자사주를 매입했다. 그리곤 999억 원을 기취득 자기주식(이미 발행된 주식 매입) 방법으로 소각했다. 우리금융지주 관계자는 ""자사주 소각과 올해 현금배당을 포함해 총주주환원율이 30% 수준까지 기대할 수 있게 됐다""고..."
2023.06.02.,"코스피, 외국인·기관 '대량 매수'에 1년만에 2,600 돌파…외인 삼성전자·LG...","◆ 외인 매수/매도 종목 투자자별 매매 동향을 살펴 보면 외인 순매수 상위 종목은 삼성전자(1,763억원), LG화학(700억원), 에코프로(271억원), 메리츠금융지주(242억원), SK아이이테크놀로지(217억원), 한화솔루션(194억원), 코스모신소재(189억원), 한화에어로스페이스(181억원), SKC(151억원)..."
2023.06.02.,지주사 전환에 박차 가하는 교보생명...아직은 해결과제 '산적',"지난 2월 교보생명이 내년 하반기를 목표로 한 금융지주사 설립 추진 계획을 발표했다. 생명보험사 중 최초로 중장기적 성장 동력을 마련하기 위한... 키움증권은 5576억원, 메리츠증권 3446억원 등이다. 가장 큰 산은 재무적 투자자와의 갈등으로 예측된다. 현재 FI(어피니티 컨소시엄)와 풋옵션 분쟁..."
2023.06.02.,[개장시황] 2차전지·반도체·금융·바이오헬스케어 상승,"시가총액 상위 종목군에서는 삼성전자(+1.55%), SK하이닉스(+1.27%), 삼성전자우(+1.18%), LG화학(+1.16%), 포스코퓨처엠(+1.11%), KB금융(+1.18%), 신한지주(+1.01%), 삼성전기(+1.62%), 삼성화재(+1.11%), 메리츠금융지주(+3.27%), 고려아연(+1.06%), 한화솔루션(+1.57%), LG이노텍(+1.97%), HD한국조선해양..."
2023.06.02.,"[데이터로 보는 증시]카카오·삼성전자, 기관·외국인 코스피 순매수 1위(6월...","순매도 상위종목은 아모레퍼시픽(121억원)와 한미반도체(115억원), LG생활건강(75억원), 하나투어(55억원), 덴티움(51억원), 크래프톤(46억원), 대한항공(42억원), SK하이닉스(36억원) 등이다 외국인은 삼성전자(005930)(1763억원)와 LG화학(700억원), 메리츠금융지주(138040)(242억원)..."
2023.06.02.,퇴직연금 펀드 수익률 34%… 성장주·해외주식 담아라,펀드에 ▲솔루엠(10%) ▲한솔케미칼(9.9%) ▲엘앤씨바이오(8.8%) ▲메리츠금융지주(7.8%) ▲삼성SDI(7.8%) 등 전기전자·화학·금융업 종목을 담아 연초대비 34.5%의 기록했다. 고금리에 소외됐던 대형 성장주가 오르면서 펀드 실적이 상승한 것으로 풀이된다. 올 초 증시를 이끌던 테마주인 로봇주를 담은...
2023.06.02.,김병주·권혁빈·이동채 한국의 새로운 부자들,"4월 12일 금융 정보 업체 에프앤가이드에 따르면 전날 종가 기준 이동채 회장의 지분 평가액은 3조8587억 원으로, 이재용 삼성전자 회장, 홍라희 전 리움 관장, 이부진 호텔신라 사장, 이서현 삼성복지재단 이사장, 조정호 메리츠금융지주 회장, 정몽구 현대차그룹 명예회장에 이어 우리나라 7위 주식..."
2023.06.02.,"[공매도 TOP 10 종목] 코스피, 삼성전자 공매도 1위…팬오션-포스코인터내셔널...","이어 팬오션(39만5901주), 포스코인터내셔널(29만824주), DB하이텍(23만4972주), SK하이닉스(23만4949주), HMM(20만9396주), 포스코퓨처엠(18만915주), 메리츠금융지주(17만8787주), LG디스플레이(16만2261주), 기업은행(14만9076주) 순으로 뒤를 이었다. DB하이텍, 포스코퓨처엠, 메리츠금융지주, LG디스플레이..."
2023.06.03.,"코스피, 외국인 순매수도 상위 10종목(2일)...삼성전자-LG화학-메리츠금융지주","▲2일 코스피 시장에서 외국인은 삼성전자, LG화학, 메리츠금융지주, SK아이테크놀로지를 집중 매수했다. © 연합뉴스. 2일 코스피 시장에서 외국인은 삼성전자, LG화학, 메리츠금융지주, SK아이테크놀로지를 집중 매수했다. 반면, 셀트리온, DB하이텍, 하이브를 집중 매도했다."
2023.06.03.,[코스피 200] SKC 8.57% 상승…지수 구성종목 중 상승률 1위,1위 SKC 10만2600원(8.57%)▲2위 SK아이이테크놀로지 9만7500원(7.62%)▲3위 한화솔루션 4만7250원(5.94%)▲4위 메리츠금융지주 4만6850원(5.76%)▲5위 HD현대인프라코어 9980원(5.05%)▲6위 LG화학 72만1000원(4.95%)▲7위 LS ELECTRIC 6만6100원(4.92%)▲8위 코오롱인더 4만4600원(4.57%)▲4위...
2023.06.03.,"[그레이트 컴퍼니] 정규직 비율 98%…삼성화재, ‘일자리창출’ 부문서 성과",금융 그레이트 컴퍼니는 조사항목별 60점을 기준으로 업종(국내은행·보험·신용카드·증권·금융지주·저축은행) 및 자산규모(50조 이상·20조 이상... 2941명 △메리츠화재 2743명 △한화생명 2568명 등 9곳이다. 이 가운데 정규직 비율이 98%대에 달하는 곳은 삼성화재가 유일했다. [CEO스코어데일리 / / ]
2023.06.04.,[코스피] 외국인 순매수 TOP5 삼성전자·LG화학·메리츠금융지주·SK아이이테...,"지난 1일 코스피 시장에서 외국인 순매수 상위 종목은 삼성전자, LG화학, 메리츠금융지주, SK아이이테크놀로지, 한화솔루션 등으로 나타났다. 이날 삼성전자 순매수는 244만9000주, 1762억규모로 주가는 전거래일 대비 1.83% 오른 7만2200원, LG화학 순매수는 9만8000주, 699억규모로 주가는 4.95..."
2023.06.04.,"[주간 투자자 동향] 외국인, 반도체 투톱 1조3000억 싹쓸이","15위 메리츠금융지주 189억원(40만주), 16위 SK아이이테크놀로지 185억원(19만주), 17위 카카오뱅크 171억원(65만주), 18위 이엔플러스 166억원(142만주), 19위 카카오페이 158억원(27만주), 20위 크래프톤 140억원(7만주) [외국인] 유가증권시장 순매도 상위종목 1위 POSCO홀딩스 -1349억원..."
2023.06.04.,5월 국내 증시 개인 순매수 상위종목 10개 수익률 -10.58%…기관·외인은 양호,"이외에도 LG이노텍(1690억 원), 신한지주(1246억 원), 현대엘리베이터(984억 원), 에코프로비엠(943억 원), 카카오뱅크(930억 원), DB하이텍(809억 원), 셀트리온(790억 원), SK이노베이션(758억 원), 메리츠금융지주(668억 원) 순으로 많이 사들였다. 해당 10개 종목 평균 등락률은 7.10%로 개인과..."
2023.06.04.,'3조5500억' 주식부자 7위 방시혁…김범수·정의선 제쳐,"5위 조정호 메리츠금융지주 회장(4조5794억원)과 8위 카카오 창업자 김범수 카카오 미래이니셔티브센터장(3조3787억원), 9위 정의선 현대차그룹 회장(3조3653억원), 10위 이동채 에코프로그룹 전 회장(2조8451억원)이다.1년 전 순위는 김 센터장이 5위로 가장 높았고 정 회장이 7위, 조 회장이 9위, 방..."
2023.06.04.,"매출 1조 클럽 기업, 258개...21년 연속 삼성전자가 TOP","올해 메리츠금융지주로 편입된 메리츠증권의 매출 증가 규모는 대단히 눈에 띈다. 2022년 56조 1639억원을 기록했는데, 2021년 22조 5947억원에서 무려 1년 사이 33조 5691억원이 늘었다. 하지만 LG디스플레이의 경우, 2021년 28조 3649억원에서 2022년 24조 1311억원으로 외형이 쪼그라들었다. 또한..."
2023.06.04.,"[주간 보험 이슈] 운전자보험 자기부담금 20% 신설 절판마케팅…""확정아냐"" 外",금융당국에서 제동을 걸며 운전자보험 변호사선임비 경쟁을 가라앉았으나 메리츠화재에서 경찰조사 중상해 특약을 내세우는 등 여전히 운전자보험... NH농협금융지주가 발행한 4000억원 규모 신종자본증권 금리(5.3%) 보다도 금리가 10bp 낮다. 신한라이프는 16년 연속 보험금지급능력평가 AAA를 획득했으며...
2023.06.05.,[진단] 지주사 전환 위해 M&A 나선 교보생명…보험사 인수합병 시장 '주인공'...,"교보생명은 내년 하반기 금융지주사 체제 출범에 앞서 관련 준비에 한창이다. 지주회사 전환을 위해서는 손보사 인수가 필수로 꼽힌다. 생보, 손보, 증권... 계획대로 진행된다면 교보생명은 생명보험 업계 최초로 지주사 설립에 성공한다. 보험 업계 전체로 보면 메리츠화재에 이어 두 번째다. 이런 가운데..."
2023.06.05.,이수페타시스 공매도 '1600건 감소' 거래량 2628→904건... 주가 '봄날의 햇살...,"한편 이날 코스피 공매도 종목 순위는 삼성전자 61만6164건, 팬오션 39만5901건, 포스코인터내셔널 29만875건, SK하이닉스 23만5071건, DB하이텍 23만5071건, HMM 20만9409건, 포스코퓨처엠 18만1262건, 메리츠금융지주 17만8791건, LG디스플레이 16만2274건, 기업은행 14만9076건, 신한지주 13만4267건..."
2023.06.05.,"[이달의 주식보호] ‘에코프로’ 이동채 전 회장, 주식가치 16%↓…정의선 현...",이어 5위는 조정호 메리츠금융지주 회장(4조3302억원)이 6위는 정몽구 현대자동차그룹 명예회장(4조2676억원)이 차지했다. 방시혁 하이브 의장은 지난달과 동일하게 7위에 이름을 올렸지만 지분가치는 주식부호 상위 10인 중 가장 크게 늘었다. 방 의장의 지분가치는 3조6495억원으로 전월 대비...
2023.06.05.,삼부토건 공매도 '3일 연속 증가' 거래량 3256건... 주가 '어깨춤 들썩들썩',"한편 이날 코스피 공매도 종목 순위는 삼성전자 61만6164건, 팬오션 39만5901건, 포스코인터내셔널 29만875건, SK하이닉스 23만5071건, DB하이텍 23만5071건, HMM 20만9409건, 포스코퓨처엠 18만1262건, 메리츠금융지주 17만8791건, LG디스플레이 16만2274건, 기업은행 14만9076건, 신한지주 13만4267건..."
2023.06.05.,유니온머티리얼 공매도 '3일연속 감소' 거래량 37→27건... 주가 '덩실덩실',"한편 이날 코스피 공매도 종목 순위는 삼성전자 61만6164건, 팬오션 39만5901건, 포스코인터내셔널 29만875건, SK하이닉스 23만5071건, DB하이텍 23만5071건, HMM 20만9409건, 포스코퓨처엠 18만1262건, 메리츠금융지주 17만8791건, LG디스플레이 16만2274건, 기업은행 14만9076건, 신한지주 13만4267건..."
2023.06.05.,포스코인터내셔널 공매도 '8만건 증가' 거래량 29만875건... 공매 거래대금 '...,"한편 이날 코스피 공매도 종목 순위는 삼성전자 61만6164건, 팬오션 39만5901건, SK하이닉스 23만5071건, DB하이텍 23만5071건, HMM 20만9409건, 포스코퓨처엠 18만1262건, 메리츠금융지주 17만8791건, LG디스플레이 16만2274건, 기업은행 14만9076건, 신한지주 13만4267건, 대우조선해양 13만2285건..."
2023.06.05.,카나리아바이오 공매도 '2만건 감소' 거래량 1만1936건... 공매 거래대금 '3억...,"한편 이날 코스피 공매도 종목 순위는 삼성전자 61만6164건, 팬오션 39만5901건, 포스코인터내셔널 29만875건, SK하이닉스 23만5071건, DB하이텍 23만5071건, HMM 20만9409건, 포스코퓨처엠 18만1262건, 메리츠금융지주 17만8791건, LG디스플레이 16만2274건, 기업은행 14만9076건, 신한지주 13만4267건..."
2023.06.06.,"은행주 지지부진한 흐름에도 KB금융지주는 추천하는 증권가, 이유는?","조아해 메리츠증권 연구원은 5월30일 낸 리포트에서 KB금융지주를 은행업종 최선호주로 제시했다. 그는 ""KB금융지주는 업종 내 가장 높은 자본비율을 기반으로 적극적 주주환원 정책 기조를 지속적으로 유지할 것으로 예상된다""고 내다봤다. 실제 KB금융지주는 1분기를 기준으로 4대 금융지주 가운데..."
2023.06.06.,"DB금융투자 “코스피 3000, 직관적으로 제시한 것” [투자360]","그는 코스피200 내에서 ‘최근 6개월 수익률 + 최근 12개월 수익률’이 높은 순서로 ▷포스코퓨처엠, ▷DB손해보험 ▷LS ▷한올바이오파마 ▷한화에어로스페이스 ▷HD현대인프라코어 ▷현대로템 ▷메리츠금융지주 ▷오리온 ▷하이브를 모멘텀 관련 10종목을 선정했다. 가치관련 종목으로는 코스피200내에서..."
2023.06.06.,“반려동물 죽으면 정신과 치료비 줄게”…요즘 대세는 ‘펫보험’,"현재 업계 강자는 메리츠화재다. 이 회사의 펫보험 상품 ‘펫퍼민트’ 점유율은 60%가 넘는다. 메리츠화재는 시장 수성을 위해 지난달 기존 상품보다... 한편, KB금융지주 경제경영연구소가 발표한 ‘2023 한국 반려동물보고서’에 따르면 552만가구 1262만명이 반려동물을 키우고 있지만 펫보험 가입률은 11.9%로..."
2023.06.06.,인도네시아 KB부코핀은행 1조원 유상증자로 부활 날갯짓,"스틱인베·유진PE, 메리츠증권 참여 미래 성장성 가능성 인정받아 2025년 흑자전환 목표 순항 중 KB국민은행이 인도네시아 자회사 KB부코핀은행에 대한... 6일 KB금융지주에 따르면 KB부코핀은행은 지난달 31일(현지시각) 11조9000억루피아(약 1조400억원) 규모의 유상증자를 마무리했다. 국민은행은 이번..."
2023.06.07.,"러시앤캐시, 카카오·메리츠·이베스트투자증권 등 금융자산 유지하나",7일 금융감독원 전자공시시스템에 따르면 작년 말 기준으로 아프로파이낸셜대부이 보유한 ‘시장성 있는 지분증권’ 종목과 지분율을 보면 △JB금융지주 0.99% △카카오 0.03% △NICE홀딩스 0.86% △세방전자 0.50% △메리츠증권 0.12% △이베스트투자증권 0.72% 등을 보유하고 있다. 2021년도 말에 KB금융(0.03...
2023.06.07.,[부딪혀 길을 열어라] <중>금융지주 수익다각화 골몰,"손해보험사도 역대급 실적을 기록하면서 삼성화재 6133억원, DB손해보험 4060억원, 메리츠화재 4047억원, 현대해상 3336억원, KB손해보험 2538억원 등으로 역대급 실적을 기록했다. 금융지주 입장에서는 IFRS17 도입으로 보험사 실적이 증가하면서 매력적인 물건으로 보고 있는 것이다. 현재 금융지주 가운데..."
2023.06.07.,윤석열 정부 국정과제 '펫보험 활성화' 지지부진한 까닭,"KB금융지주경영연구소가 4일 내놓은 '2023년 한국 반려동물 보고서'에서도 반려동물 양육 가구는 지난해말 기준 552만 가구로, 2년 전인 2020년 말(536만... 2022년 기준 반려동물 보험 시장 점유율 1위는 78.3%인 메리츠화재였지만 지난해 말부터 펫보험 상품들이 줄줄이 출시되고 있다. 가장 최근인 지난 1일..."
2023.06.07.,"잘나가는 증시, '네 마녀의 날' 변동성 커질까...외인 '변심' 주목","유동비율 변경종목 가운데 인덱스 효과가 기대되는 종목은 메리츠금융지주다. 이번 정기변경에서 메리츠화재, 메리츠증권 합병에 따른 유동비율 상승이 예정돼 있다. 지수 내 비중 상승 폭은 약 0.25%포인트로, 1200억원 가량의 패시브 수급 유입이 기대된다. 유동비율 하락으로 주가 하방 압력이 발생할 수..."
2023.06.07.,"[더벨][IB 풍향계]신한투자증권, 커버리지 확대에 담긴 '승부수'","김 대표는 KDB대우증권(현 미래에셋증권) 출신으로 메리츠종금증권(현 메리츠증권), 유진투자증권, 미래에셋증권 등에서 IB업무를 쭉 담당해왔다. 2022년 3월 신한투자증권의 GIB총괄사장으로 왔고 올해 단독 대표 체제로 전환됐다. 신한투자증권은 그간 금융지주 산하의 증권사 중 IB역량이 다소..."
2023.06.07.,자회사 설립에 캐릭터 판매까지…삼성화재 펫보험 시장 집중공략,"*그림1* ◇펫보험 가입자 10명 중 1명…정부 지원에 손보사 ""지금이 기회"" 지난 4일 KB금융지주 경영연구소가 발표한 반려동물보고서에 따르면 지난해 말... 한 보험사 관계자는 ""메리츠화재를 중심으로 기존 가입자들이 있지만 아직 펫보험 시장은 의미를 부여할 수 있을 정도로 유의미한 규모를 갖추지 않고..."
2023.06.07.,"LG전자 공매도 2만건 이상 증가…증권가 ""매출확대와 수익성 개선 전망""","양승수 메리츠증권 연구원은 ""연말 기준 전장을 담당하는 VS사업부 수주 잔고가 100조 원으로 예상됨에 따라 중장기 성장성에 대한 눈높이를... 우리금융지주 14만2317건, 대우조선해양 13만7976건, HMM 12만6716건, 포스코퓨처엠 12만714건 순이다. 또 코스닥 공매도 종목 순위는 위지윅스튜디오..."
2023.06.08.,코스피 기관 순매수도 상위 10종목(8일)...SK하이닉스-삼성전자-메리츠금융지...,"▲ 8일 코스피 시장에서 기관은 SK하이닉스, 삼성전자, 메리츠금융지주, 고려아연을 집중 매수했다.© 연합뉴스. 8일 코스피 시장에서 기관은 SK하이닉스, 삼성전자, 메리츠금융지주, 고려아연을 집중 매수했다. 반면, LG생활건강, 현대차, 기아를 집중 매도했다."
2023.06.08.,"'은둔의 경영자' 조정호 회장, '메리츠금융 제국' 일군 비결","2011년에는 메리츠화재로부터 인적 분할해 국내 첫 보험지주사인 메리츠금융지주를 설립했다. ""경영 효율 높이고 주주가치 제고 방향으로 가자"" 금융권에 따르면 메리츠금융그룹은 지난 4월 본격적인 '원 메리츠(One Meriz)' 시대를 열었다. 메리츠금융지주 아래 메리츠화재와 메리츠증권이 완전 자회사로..."
2023.06.08.,"우리금융까지 합세…분기배당 나선 4대 금융지주, 주가 향방은",조아해 메리츠증권 연구원 역시 “양호한 실적을 고려하면 하반기 배당에 대한 기대감이 유효한 것은 물론 달라진 은행들의 주주환원정책까지도 주목할 필요가 있다”며 “배당 수익률은 평균 8.9%로 주가 하방 경직성을 확보한 것으로 평가된다”고 말했다. 다만 대외변수 영향으로 금융지주 주가는...
2023.06.08.,"""주가지수 편출입 종목 유의…재조정·공매도 노출""","메리츠금융지주와 에스엠, 엔켐 등 종목은 유동지수 비율 조정이 예정돼 시가총액이 변동된다. 전균·이영훈 연구원은 ""코스피200 등 상반기 정기 변경안은 내일(9일) 적용되므로 상장지수펀드(ETF) 등 지수를 추종하는 패시브 펀드는 오늘(8일) 종가에 편입 종목의 리밸런싱(재조정)을 진행할 예정""이라고..."
2023.06.08.,"주가 급등한 생보사...""미래에셋, 공개매수 추진""","즉, 미래에셋그룹 차원에서 지분 매입을 위해 자금을 투입해야 하는 것이다. 미래에셋증권 관계자는 이번 사안에 대해 ""아직 확정된 내용은 없다""고 말했다. 한편 메리츠금융지주 역시 올해 2월 메리츠화재를 완전자회사로 편입하고 상장폐지한 바 있다."
2023.06.08.,"[데이터로 보는 증시]SK하이닉스·코스모신소재, 기관·외국인 코스피 순매수...","기관은 SK하이닉스(000660)(979억원)를 가장 많이 순매수한 가운데 삼성전자(005930)(328억원), 메리츠금융지주(138040)(325억원), 고려아연(010130)(239억원), 한화솔루션(009830)(227억원), 코스모화학(005420)(206억원), 삼성에스디에스(018260)(184억원), 금양(001570)(183억원), LG에너지솔루션..."
2023.06.08.,"코스피 '네 마녀의 날', 외인 매도에 2,610대 턱걸이…외인 코스모신소재·두...","또한 외인 순매도 상위 종목은 SK하이닉스(731억원), LG에너지솔루션(570억원), 에코프로비엠(360억원), 금양(349억원), 에코프로(289억원), 엘앤에프(273억원), 메리츠금융지주(256억원), 삼성SDI(230억원), SK이노베이션(212억원), 기아(203억원), 네이버(190억원), 포스코홀딩스(186억원), KT(169억원)..."
2023.06.08.,"[공매도 TOP 10 종목] 코스피, 팬오션 공매도 1위…삼성중공업-포스코인터내셔...","이어 삼성중공업(81만6560주), 포스코인터내셔널(70만89주), HMM(67만4259주), SK하이닉스(46만6334주), 메리츠금융지주(41만9011주), 삼성전자(37만3335주), HD현대인프라코어(31만5446주), 카카오뱅크(25만5736주), 카카오(22만323주) 순으로 뒤를 이었다. 메리츠금융지주, 삼성전자, HD현대인프라코어, 카카오뱅크..."
2023.06.08.,[김경수의 광주땅 '최초' 이야기](90)보험회사,"2010년 6월 산은금융지주로 인수돼 KDB생명으로 사명을 바꾼다. 2012년 생명보험업계 최초, 인터넷보험 사업을 개시한다. 7층에 생명보험협회... 2013년 치평동 1243번지에 선 스카이랜드타워 6-11층에 메리츠가 들어있다. 전통덕목 환난상휼(患難相恤)을 쓴다. <@4> /김경수 향토지리연구소장..."
2023.06.08.,"[마감] 마녀공장 '따상'...미래에셋생명, 상장폐지 추진 보도에 '급등'","앞서 메리츠화재도 지난해 메리츠금융지주의 완전 자회사로 편입된 후 지난 2월 상장 폐지됐다. 하지만 미래에셋 측은 ""당장 검토하거나 추진하는 것은 아니다""며 부인했다. 코스닥지수는 전장보다 4.59포인트(0.52%) 내린 876.13으로 장을 마감했다. 코스닥시장에서는 외국인과 기관이 각각..."
2023.06.09.,[분석] 코스피200 등 정기변경에 리밸런싱·공매도 우려…시장 변동성↑,"전 연구원은 ““정기변경 이외에 유동주식비율 조정으로 시가총액 비중이 크게 변동하는 ‘메리츠금융지주’, ‘에스엠’, ‘엔켐’ 등의 리밸런싱 충격을 유의해야 한다”며 “특히 유동주식 비율 조정으로 메리츠금융지주의 시총 비중이 크게 높아지고 고려아연과 삼성SDS도 시총 비중이 커진다”..."
2023.06.09.,"[분석] 미래에셋생명, 공개매수 실현 가능성은? 누구 품으로?",보험업계에서는 메리츠화재가 지난해 메리츠금융지주의 완전 자회사로 편입된 후 지난 2월 상장 폐지된 바 있습니다. 미래에셋생명이 미래에셋그룹의 100% 완전 자회사가 되기 이전에 자사주를 전량 소각할 것인가에 대해서도 관심이 쏠리는 대목입니다. 메리츠화재는 메리츠금융지주의 완전 자회가가...
2023.06.09.,"[마켓뷰] 코스피, 외국인·기관 동반 매수... 2640선 등정","반면 삼성SDI(281억원), POSCO홀딩스(244억원), 메리츠금융지주(244억원) 순으로 순매도했다. 기관투자자도 삼성전자(1022억원), SK하이닉스(583억원), 두산에너빌리티(463억원) 순으로 사들였다. 반면 KODEX 200선물인버스2X ETF(725억원), KODEX 코스닥150선물인버스 ETF(683억원) 등이 순매도 상위권에..."
2023.06.09.,[Who Is ?] 정영채 NH투자증권 대표이사 사장,"NH투자증권은 NH농협금융지주 계열사다. 위로 NH농협금융지주, 농협중앙회로 지배구조가 이어진다. 지배구조에 오너가 존재하지 않아 농협 회장이... 김신 SK증권 대표이사 사장, 박정림 KB증권 대표이사 사장, 김용범 메리츠화재 대표이사 부회장 등과 서울대 경영학과 82학번 동기다. NH투자증권..."
2023.06.09.,"[데이터로 보는 증시]삼성전자, 기관·외국인 코스피 순매수 1위(6월 9일-최종...","삼성SDI(282억원)를 비롯해 POSCO홀딩스(245억원), 메리츠금융지주(245억원), 금양(219억원), 코스모화학(132억원), SK텔레콤(129억원), OCI(124억 원), 포스코인터내셔널(120억원), NAVER(119억원), KT&G(98억원), 한화솔루션(96억원), KT(93억원), 이수페타시스(85억원) 등은 팔았다."
2023.06.09.,"[마감시황]코스피, 외국인·기관 동반 매수에 2640선 마감","반면 카카오(-0.18%), 삼성화재(-2.89%), 메리츠금융지주(-3.77%) 등이 하락 마감했다. 업종별로 종이와목재(4.69%), 판매업체(3.08%), 전자장비와기기(2.49%), 반도체와반도체장비(2.13%) 등은 상승했다. 하락한 업종은 무역회사와판매업체(-3.94%), 손해보험(-1.95%), 다각화된통신서비스(-0.65%) 등이다...."
2023.06.09.,"손보업계, 미래 먹거리 펫보험 공략…특화 내세워 시장 선점",KB금융지주 경영연구소가 지난 4일 발표한 '2023 한국 반려동물 보고서'에 따르면 지난해 말 한국 반려가구는 552만가구로 전체 가구의 25.7%로 나타났다.... 메리츠화재는 지난달 기존 상품 대비 보험료를 최대 28% 낮춘 펫보험 신상품을 선보였다. 삼성화재는 펫보험에 이어 지난해 11월 반려동물 관련 정보 공유...
2023.06.09.,"SK하이닉스, 공매도 거래량 '26만건 가량 증가' ... 공매 거래대금 '508억 규...","한편 이날 코스피 공매도 종목 순위는 팬오션 82만2968건, 삼성중공업 81만6560건, 포스코인터내셔널 70만89건, HMM 67만4259건, SK하이닉스 46만6334건, 메리츠금융지주 41만9011건, 삼성전자 37만3335건, HD현대인프라코어 31만5446건, 카카오뱅크 25만5736건, 카카오 22만323건, 신한지주 19만9594건, 기아..."
