날짜,제목,내용
2023.06.02.,"포스코퓨처엠, GM 손잡고 북미 배터리소재 1조원 투자(종합)",양극재·전구체 공장 증·신설…2026년 완공목표 GM·LG엔솔 합작사에 9년간 13.1조원 양극재 공급 포스코퓨처엠과 제너럴모터스(GM)가 배터리 핵심소재인 양극재와 전구체의 북미 합작투자를 확대하고 공급망 협력을 강화하기로 했다. 2일 포스코퓨처엠에 따르면 양사는 북미 양극재 합작사 '얼티엄캠'의 생산...
2023.06.02.,"포스코퓨처엠, 정전 이후 정상 가동 시작... 피해 규모 협의 중",고압선 절단으로 전력 공급이 차단됐던 포스코퓨처엠 포항공장이 가동을 재개했다. 포스코퓨처엠은 2일 오후 3시 30분께 전력 공급이 재개돼 순차적으로 제조설비를 가동하고 있다고 밝혔다. 지난달 31일 오전 10시께 경북 포항시 남구 청림동 냉천 하수관로 정비사업 도중 포스코퓨처엠 포항공장에 연결된...
2023.06.02.,"포스코퓨처엠 ""니켈제련·전구체 관련 투자 현재 논의 중""","포스코퓨처엠(003670)은 지난달 중앙일보 등이 보도한 ‘포스코퓨처엠, 1.7조원 투자 포항에 전구체 공장 세운다’ 등 기사에 대해 “당사는 포항시, 화유코발트사와 니켈제련 및 전구체 생산 관련 투자를 위해 투자양해각서(MOU) 를 체결한 이후 현재까지 구체적 사안에 대해 논의중에 있다”고 2일 해명..."
2023.06.02.,"포스코퓨처엠·GM, 북미 배터리 소재 공장 신설",사진=포스코퓨처엠 제공 포스코퓨처엠은 제너럴모터스(GM)와 북미 배터리소재 합작투자를 확대하고 공급망 협력을 강화한다고 2일 밝혔다. 이날 양사는 북미 양극재 합작사 얼티엄캠의 생산능력 확대를 위한 2단계 투자에 나서 양극재 생산공장 증설과 중간소재인 전구체 공장의 신설을 오는 2026년 완공...
2023.06.02.,"포스코퓨처엠-GM, 북미 양극재·전구체 공장 건설…2026년 완공",포스코퓨처엠과 GM이 합작해 캐나다 베캉쿠아에 건설하고 있는 연산 3만톤의 얼티엄캠 양극재 공장 건설 현장. [사진=포스코퓨처엠] 포스코퓨처엠과 제너럴모터스(GM)가 북미 배터리 소재 합작 투자를 확대하고 공급망 협력을 강화한다. 양사는 북미 양극재 합작사 얼티엄캠의 생산능력 확대를 위한 2단계...
2023.06.02.,"포스코퓨처엠, GM용 양극재 13조원 추가 빅딜...전구체 내재화도 박차 [소부장...",포스코퓨처엠 북미행 '순항' - 국내외 전구체 합작법인 잇따라 설립... 中 의존도 낮추나 포스코퓨처엠과 GM의 동맹이 한층 끈끈해졌다. 캐나다 양극재 합작사(얼티엄캠) 2단계 증설에 대규모 투자를 단행하고 13조원 규모의 양극재 및 전구체 추가 공급 계약도 체결했다. 또 이번 추가 계약으로...
2023.06.02.,포스코퓨처엠-GM 북미에 배터리 핵심소재 양극재•전구체 투자 확대,"얼티엄캠 양극재 공장 건설현장.(사진=포스코퓨처엠) 포스코퓨처엠과 제너럴모터스(GM)가 북미 배터리소재 합작투자를 확대하고 공급망 협력을 강화한다. 양사는 북미 양극재 합작사 얼티엄캠의 생산능력 확대를 위한 2단계 투자에 나서, 양극재 생산공장 증설과 중간소재인 전구체 공장의 신설을..."
2023.06.02.,"포스코퓨처엠·GM, 북미에 배터리 핵심소재 투자 확대",포스코퓨처엠과 제너럴모터스(GM)가 북미 배터리 핵심소재 합작투자를 확대하고 공급망을 강화한다. 포스코퓨처엠은 북미 양극재 합작사 얼티엄캠의 생산능력 확대를 위한 2단계 투자를 실행했다고 2일 밝혔다. 양사는 2026년까지 양극재 생산공장 증설과 중간소재인 전구체 공장의 신설을 완료할...
2023.06.02.,포스코퓨처엠-GM 북미에 배터리 핵심소재 양극재·전구체 투자 확대,"포스코퓨처엠과 GM이 합작해 캐나다 베캉쿠아에 건설하고 있는 연산 3만톤의 얼티엄캠 양극재 공장 건설 모습 포스코퓨처엠과 제너럴모터스(GM)가 북미 양극재 합작사 얼티엄캠의 생산능력 확대를 위한 2단계 투자에 나서, 양극재 생산공장 증설과 중간소재인 전구체 공장의 신설을 2026년 완공 목표로..."
2023.06.03.,캐나다에서 돌파구 찾는 포스코·LG엔솔…희비 엇갈리는 이유,"포스코퓨처엠은 미국 완성차 회사 제너럴모터스(GM)와 북미 양극재 합작사 '얼티엄캠'의 생산능력 확대를 위한 2단계 투자에 나선다고 오늘(2일) 밝혔습니다. 두 회사는 오는 2026년 완공을 목표로 양극재 생산공장 증설과 중간 소재인 전구체 공장의 신설을 추진합니다. 김준형 포스코퓨처엠 사장은 ""전기차..."
2023.06.03.,[2차전지 K-뉴딜 주간동향] 포스코퓨처엠 한주간 15.43% 급등...업종내 상승률...,"이들 구성 종목 중 포스코퓨처엠은 지난 한주간 15.43% 상승해 KRX 2차전지 K-뉴딜지수 구성 종목 중 주간기준 상승률 1위를 기록했다. 포스코퓨처엠 뒤를 이어 SK아이이테크놀로지, SKC 종목이 각각 10.29%, 8.57%씩 상승해 상승률 상위권에 이름을 올렸다. 지난 2일 KRX 2차전지 K..."
2023.06.03.,주간 코스피 기관 순매수도 상위 10종목...SK이노베이션-LG전자-포스코퓨처엠,"▲지난 한 주(2023-05-29~2023-06-0) 코스피 시장에서 기관은 SK이노베이션, LG전자, 포스코퓨처엠을 집중 매수했다. © 연합뉴스. 지난 한 주(2023-05-29~2023-06-0) 코스피 시장에서 기관은 SK이노베이션, LG전자, 포스코퓨처엠을 집중 매수했다. 반면, SK하이닉스, 삼성전자, 현대차를 집중 매도했다."
2023.06.03.,"[모닝픽] 포스코퓨처엠-GM, 합작회사 얼티움CAM에 10억달러 추가 투자","◇포스코퓨처엠-GM, 합작회사 얼티움CAM에 10억달러 추가 투자 포스코퓨처엠이 제너럴모터스(GM)와 함께 북미 배터리 소재 합작투자를 확대한다고 밝혔다. 포스코퓨처엠은 GM과 북미 양극재 합작사 얼티움캠(Ultium CAM)의 생산능력 확대를 위해 2단계 투자에 나선다고 2일(현지시각) 밝혔다. 양사는..."
2023.06.03.,"포스코, 에코그라프와 배터리 음극소재 개발 파트너십 체결","에코그라프는 배터리 음극재 처리 시설을 계획된 포스코퓨처엠 음극재 생산 개발과 가까운 곳에 배치하여 물류 및 운영 효율성을 보장할 것이다. 또한, 에코그라프는 포스코 엔지니어링, 건설, 금융 및 투자 능력을 활용해 탄자니아에서의 프로젝트 입지를 발전시킬 것이다. 이 협력은 한국, 유럽 및 북미의..."
2023.06.03.,"미래에셋증권, 6월 첫째주 SK바이오팜 등 55종목 매수 추천",포스코퓨처엠(003670) 투자 포인트 ▲선발 업체 대비 Target 멀티플 할증 ▲주가는 작년~올해 타 경쟁사 대비 대규모 계약을 수주하며 경쟁사 대비 프리미엄을 받고 있음 ▲2분기부터 NCMA(하이니켈) 공급 본격화로 인하여 실적 개선 본격화될 것으로 전망. 리스크 ▲매크로 둔화에 따른 EV 수요...
2023.06.03.,"코스피, 1년만에 2,600 돌파···외국인·기관 상승 견인","이외에도 현대차와 기아가 1%씩 오르고, LG화학(4.95%), POSCO홀딩스(4.29%), 포스코퓨처엠(4.03%) 등이 상승세를 보였다. 코스닥지수는 전장보다 4.28포인트(0.50%) 오른 868.06으로 마쳤다. 지수는 2.38포인트(0.28%) 오른 866.16에 개장한 뒤 상승세를 보였다. 이날 코스닥 시장에서는 기관이 958억원어치를..."
2023.06.03.,"[리튬관련주] 20개종목 상승마감, 대보마그네틱16%상승""다음주도 이어질까"" 테...","대보마그네틱은 16.92%로 강세였고, 지오릿에너지, 어반리튬, 강원에너지, 유일에너테크, LG화학, POSCO홀딩스, 포스코퓨처엠, 매리나노텍, 포스코엠텍, 새빗캠, 하이드로리튬, 세방전지, 에코프로, 후성, 천보, 성일하이텍, 금양, 코스모화학, 이엔플러스도 상승마감했다. 광무, 이브이첨단소재는 하락 마감했다...."
2023.06.03.,[철강株 UP&DOWN] POSCO홀딩스 4.3% 상승…KISCO홀딩스 3.5% 현대제철 2.3%,"현황 포스코퓨처엠, GM과 손잡고 북미 배터리 소재 투자 확대 포스코 세아베스틸 日 고철 수입가 '강보합'…상승동력 '弱' 中 한국향 오퍼가 520달러대로 추가 하락…7월적 3번째 조정 동국제강그룹, 동국홀딩스 등 3개사 분할 출범 휴먼엔, 회사 공개매각 추진…이달 본계약 체결 예정 KG..."
2023.06.05.,"'IRA 수혜' 포스코퓨처엠, 투자·수주 성장 가속화",미국 인플레이션 감축법(IRA) 수혜 기업으로 꼽히는 포스코퓨처엠의 기세가 매섭다. 이차전지 소재 기업 중 양·음극재를 동시에 생산할 수 있는 강점을 등에 업고 공격적인 투자를 단행 중이다. 그룹사에서도 철강 주력에서 이차전지 소재 기업으로 체질 전환에 나섰다. 포스코퓨처엠은 이차전지 소재 기업...
2023.06.05.,"포스코퓨처엠, 캐나다 장기공급 추가 계약…양극재 높은 협상력 입증-삼성",삼성증권은 5일 포스코퓨처엠(003670)에 대해 안정적인 캐파 대응능력을 갖춘 점이 고객사와의 장기 대규모 공급계약 공시를 이끌어 내고 있다고 진단했다. 장정훈 삼성증권 연구원은 “포스코퓨처엠(003670)이 6개월간 83조 원의 공급계약을 이뤄내면서 양극재 중 가장 높은 협상력을...
2023.06.05.,"포항대 재학생 5명, 포스코퓨처엠 최종 합격","기계시스템과 현장중심 교육 성과 경북 포항대학교(김형락 총장직무대행)는 기계시스템과 재학생(제조 3명, 기계정비 2명) 5명이 포스코퓨처엠 '2023년 상반기 생산기술직' 채용에 최종 합격했다고 5일 밝혔다. 포항대는 이번 포스코퓨처엠 추천 채용에서 대학 내 최다 인원 추천 합격이라는 쾌거를 달성했다...."
2023.06.05.,"배터리업계, IRA 세부지침에 촉각…'협력·자립' 투트랙 전략 빛볼까",포스코퓨처엠도 화유코발트와 합작사를 설립하고 약 1조2000억원을 투자해 포항에 전구체와 음극재 생산라인 건설에 나섰다. 다른 한편으로는 IRA 세부 지침 변수에 대비해 배터리 소재의 중국 의존도를 낮추려는 노력이 진행 중이다. 포스코인터내셔널은 지난달 호주계 광업회사 블랙록마이닝의...
2023.06.05.,"포항범대위, 포스코 상대 '총궐기대회' 예고…시민들은 '한 숨'",- 울산·군산 등 경쟁도시 단결로 뭉쳐 - 포항만 포스코와 단체 등 아귀다툼 포항범시민대책위원회(이하 포항범대위)가 이차전지 사업을 하고 있는 포스코(포스코퓨처엠)를 상대로 오는 15일 총궐기대회와 회장의 화형식까지 예정돼 있는 것으로 알려져 이차전지 특화단지 지정을 앞두고 찬물을 끼얹고 있다는...
2023.06.05.,"[글로벌 비즈] 엔비디아, 월가서도 '갑론을박'…49명 중 41명 '매수'","◇ 포스코퓨처엠, GM과 북미 투자 확대 포스코퓨처엠이 제너럴모터스와 북미에서 배터리 핵심소재인 양극재와 전구체에 대한 투자를 확대하기로 했습니다. 양사는 북미 합작사 '얼티엄캠'의 생산능력 확대를 위한 2단계 투자에 나섰는데요. 오는 2026년 완공을 목표로 양극재 생산공장 증설과 중간 소재인..."
2023.06.05.,"포스코그룹 2차전지 공급망 흔들릴까, 최정우 IRA 추가 세부지침에 '촉각'",최 회장은 아르헨티나와 인도네시아를 중심으로 2차전지 소재와 원료 공급망을 강화하고 있지만 중국과도 합작법인을 세우며 미국 이외의 시장에도 대비하고 있다 포스코퓨처엠은 최근 중국 전구체 기업과 국내 합작 법인 설립 계획을 발표했다. 또 포스코는 지난 2월 중국 광산업체와 인도네시아에 니켈...
2023.06.05.,'자원 부국' 캐나다에 공장 짓는 배터리 업계…이유는 '보조금',"최근 포스코퓨처엠에 대한 캐나다 정부의 지원이 결정되면서 건설 중단한 LG에너지솔루션과의 희비도 더욱 극명해지고 있다. 캐나다는 세계 2위 천연자원 공급국으로, 리튬, 니켈, 코발트 등 배터리 생산 핵심 원료가 풍부한 자원 부국이다. 지난해 블룸버그NEF가 발표한 '2022년 글로벌 배터리 공급망 평가..."
2023.06.05.,[주식 초고수는 지금] 철강·소재 훈풍에 POSCO홀딩스 순매수 1위,"포스코퓨처엠(003670), 디알텍(214680), 마음AI(377480) 등도 상위권에 이름을 올렸다. 이날 미래에셋엠클럽에 따르면 미래에셋증권 주식 거래 고객 중 최근 1개월간 투자수익률 상위 1%에 해당하는 ‘주식 초고수’들이 오전 11시까지 가장 많이 사들인 종목은 POSCO홀딩스로 집계됐다. 철강 시황 회복에 대한..."
2023.06.06.,"상승세 탄 포스코퓨처엠, 잇단 호재에 40만원 찍나",잇단 수주 소식에 포스코퓨처엠 주가가 5거래일 연속 상승하면서 주춤했던 2차전지 열풍에 다시 불을 지피고 있다. 증권가에서도 포스코퓨처엠의 목표주가를 높이고 있어 주가가 40만원대를 회복할지 관심이 쏠리고 있다. ◇ 5거래일간 17.3% 올라…수주 성공 잇따라 6일 한국거래소에 따르면 전날...
2023.06.06.,포항에는 큰 어른(원로)이 없다,이날 화형식 대상의 포스코 회장이 이차전지 업체인 포스코퓨처엠의 수장인데 그 광경을 목격한 심사위원들이 포항을 어떻게 평가하겠는가. 포스코퓨처엠은 에코프로와 함께 포항을 대표하는 이차전지 업체로 이번 포항 특화단지 지정의 중심축을 맡고 있다. 과격시위로 경쟁도시 울산과 군산에게 빌미를...
2023.06.06.,떠오르는 ESG채권…한국형 녹색채권 등장에 존재감 ‘쑥’,"포스코퓨처엠도 한국형 녹색채권 수요예측에서 총 3000억 원 모집에 1조600억 원이 몰리기도 했다. 한화와 포스코퓨처엠 등 대기업들도 참여하고 있어, 올해 연말까지 약 3조9000억 원의 한국형 녹색채권이 쏟아질 전망이다. ESG 관련 상품에 투자 수요도 몰리고 있다. 금융정보업체 에프앤가이드에..."
2023.06.06.,외국인은 반도체 '폭풍 매수'…개미는 2차전지에 '올인',"에코프로(2조640억원), 에코프로비엠(1조181억원), 한화솔루션(4512억원), 포스코퓨처엠(3711억원) 등이 뒤를 이었다. 대부분 2차전지 관련주다. LG화학(3283억원), SK이노베이션(2768억원) 등도 개인 투자자의 순매수 대금이 많았다. 같은 기간 외국인은 삼성전자를 10조4950억원어치 순매수했다. 두번째로 많이..."
2023.06.06.,[2차전지 K-뉴딜] SK아이이테크놀로지 2.15% 올라 업종내 상승률 선두,"SK아이이테크놀로지 뒤를 이어 SKC, 포스코퓨처엠 종목이 각각 1.95%, 1.6%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 엘앤에프는 -0.56%를 기록해 KRX 2차전지 K-뉴딜지수 구성종목 중 가장 부진한 흐름을 나타냈다. 지난 5일 KRX 2차전지 K-뉴딜지수 구성종목 주가 등락률은..."
2023.06.06.,"DB금융투자 “코스피 3000, 직관적으로 제시한 것” [투자360]","그는 코스피200 내에서 ‘최근 6개월 수익률 + 최근 12개월 수익률’이 높은 순서로 ▷포스코퓨처엠, ▷DB손해보험 ▷LS ▷한올바이오파마 ▷한화에어로스페이스 ▷HD현대인프라코어 ▷현대로템 ▷메리츠금융지주 ▷오리온 ▷하이브를 모멘텀 관련 10종목을 선정했다. 가치관련 종목으로는 코스피200내에서..."
2023.06.07.,"잭팟 3방에 '83조' 일감…포스코퓨처엠 양극재 ""더 큰 게 남았다""",포스코퓨처엠(003670)이 올해 들어 전기차 배터리셀 업체와 약 83조원에 달하는 양극재 공급 계약을 체결했다. 필수 광물부터 중간 소재 전구체로 이어지는 수직 계열화 구축이 대형 수주로 이어졌다. 양극재 연산을 추가로 늘리고 대형 수주 물량 증가에 대응한다는 방침이다. 7일 전자공시시스템에...
2023.06.07.,"""포스코퓨처엠, 2차전지 소재 업체 '톱픽'…경쟁력 갖춰""-현대차","현대차증권은 7일 포스코퓨처엠을 2차전지 소재 업체 중 톱픽(최선호주)으로 제시했다. 최근 얼티엄셀즈와 양극재 공급 계약을 체결하는 등 포스코퓨처엠의 시장점유율이 높아질 것으로 전망했기 때문이다. 목표주가 46만원과 투자의견 '매수'는 유지했다. 이 증권사 강동진 연구원은 ""향후 양극재..."
2023.06.07.,"포스코퓨처엠, 양극재 업체 중 가장 높은 경쟁력-현대차","현대차증권은 7일 포스코퓨처엠에 양극재 업체 중 가장 높은 경쟁력을 보유하고 있다며 업종 내 최우선주로 제시했다. 목표주가는 46만원, 투자의견 '매수'를 유지했다. 강동진 현대차증권 연구원은 ""포스코퓨처엠은 미국 얼티엄 셀즈(Ultium Cells)향 장기 공급 계약을 체결했다. 이는 캐나다 GM 합작회사(JV)..."
2023.06.07.,"키움證 ""포스코인터내셔널, 이차전지 원료 조달창구로 주목""","올해부터 회사는 포스코퓨처엠의 수산화리튬 소요량의 30%를 공급할 계획이고, 5월엔 탄자니아 마헨지(Mahenge) 흑연광산과 25년간 총 75만톤 규모의 공급계약을 체결해 포스코퓨처엠의 음극재 생산을 지원하기 시작했다. 또 2원에는 포스코HY클린메탈향 폐배터리 블랙파우더 공급을 시작했다."
2023.06.07.,"LG에너지솔루션, ‘中 의존도 91%’ 소재 북미 공급망 확보… 호주 노보닉스 ...",포스코퓨처엠(구 포스코케미칼)로부터 제너럴모터스(GM) 합작법인 ‘얼티엄셀즈’에 올해부터 오는 2028년까지 약 9393억 원 규모 인조흑연 음극재를 공급받기로 했다. 포스코퓨처엠은 인조흑연 음극재 생산 준비에 한창이다. 연산 8000톤 규모 음극재 1단계 공장을 준공(2021년 12월)했고 1만 톤 규모...
2023.06.07.,코스피 외국인 순매수도 상위 10종목(7일)... LG에너지솔루션 -포스코퓨처엠 ...,"▲ 7일 코스피 시장에서 외국인은 LG에너지솔루션, 포스코퓨처엠, 삼성SDI를 집중 매수했다. © 연합뉴스. 7일 코스피 시장에서 외국인은 LG에너지솔루션, 포스코퓨처엠, 삼성SDI를 집중 매수했다. 반면, 삼성전자, 기아, 포스코홀딩스를 집중 매도했다."
2023.06.07.,"LG에너지솔루션 등 배터리 업계, 원자재 공급망 확보에 사활","포스코퓨처엠은 북미 완성차 업체와의 협력을 통해 공급망 확보에 박차를 가하고 있다. 포스코퓨처엠과 제너럴모터스(GM)가 북미 배터리소재 합작투자를 확대하고 공급망 협력을 강화한다. 양사는 북미 양극재 합작사 얼티엄캠의 생산능력 확대를 위한 2단계 투자에 나서, 양극재 생산공장 증설과..."
2023.06.07.,기관 매수에 코스피 강보합 마감…외인 LG에너지솔루션·포스코퓨처엠·삼성S...,"◆ 외인 매수/매도 종목 투자자별 매매 동향을 살펴 보면 외인 순매수 상위 종목은 LG에너지솔루션(1,304억원), 포스코퓨처엠(531억원), 삼성SDI(529억원), 에코프로(519억원), 에코프로비엠(380억원), SK이노베이션(352억원), LG화학(325억원), 코스모신소재(270억원), 엘앤에프(252억원)..."
2023.06.07.,[BBIG K-뉴딜 6월동향] 이달 상승률 상위종목은?...포스코퓨처엠 이달 8.57%↑,"이들 구성 종목 중 포스코퓨처엠은 이달 들어 8.57% 상승해 KRX BBIG K-뉴딜지수 구성 종목 중 6월 기준 주가 상승률 1위를 기록했다. 포스코퓨처엠 뒤를 이어 NAVER, 카카오 종목도 각각 2.51%, 1.6%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, LG에너지솔루션은 -0.83%를 기록해..."
2023.06.07.,‘포스코-포항범대위’ 갈등 풀어줄 중재자ㆍ원로가 없다,왜냐하면 이날 화형식 대상의 포스코 회장이 이차전지 업체인 포스코퓨처엠의 수장이기 때문이다. 사실 포스코퓨처엠은 에코프로와 함께 포항을 대표하는 이차전지 업체로 이번 포항 특화단지 지정의 중심축을 맡고 있다. 더욱이 포항범대위의 이같은 과격 시위는 특화단지 지정 심사에 부정적 영향을 미칠뿐만...
2023.06.08.,"포스코퓨처엠, 2050 탄소중립 달성목표…태양광발전 확대",사명 변경 후 첫 기업시민보고서 발간…'기후위기 대응' ESG 경영전략 포스코퓨처엠은 전 세계적인 기후위기에 대응하기 위해 오는 2050년까지 배터리 소재 등 전체 사업군에서 탄소중립을 달성하겠다는 목표를 8일 제시했다. 포스코퓨처엠은 지난 3월 사명 변경 이후 이날 첫 번째로 발간한...
2023.06.08.,"포스코퓨처엠, 기업시민보고서 발간…ESG경영 성과 공개","포스코퓨처엠이 ESG(환경·사회·지배구조) 경영 전략과 성과를 담은 기업시민보고서를 발간했다고 8일 밝혔다. 포스코퓨처엠은 환경부문에서 전 세계 기후위기에 대응하기 위해 2050년까지 배터리소재, 내화물, 라임케미칼 등 전체 사업군을 대상으로 탄소중립을 달성할 방침이다. 사회적 책임 측면에서도..."
2023.06.08.,"포스코그룹, 공정거래 자율준수 프로그램 전체 그룹사로 확대","강남 포스코 사옥 포스코그룹의 ‘그룹CP활성화지원TFT’는 포스코홀딩스, 포스코, 포스코이앤씨, 포스코퓨처엠, 포스코플로우 등 5개 그룹사의 CP전문가로 구성됐다. 기존 CP를 운영하고 있는 20개 그룹사의 공정거래 준수 프로그램 강화를 위해 체계적인 업데이트를 하고 포스코HY클린메탈..."
2023.06.08.,포항 범대위 포스코 집회 앞두고 부적절 여론 확산 [동서남북],특히 포스코 계열사인 포스코퓨처엠을 비롯 국내외 이차전지 분야 핵심 앵커기업들이 영일만산단과 블루밸리산단을 중심으로 몰려들며 2027년까지 이차전지 분야에 현재 투자가 확정된 금액만 총 14조 원에 달한다. 포항은 이차전지 소재 중 가장 중요한 양극재 생산 세계 1위 도시로 2030년에는 양극재 100만t...
2023.06.08.,"포스코그룹, '공정거래 자율준수 프로그램' 그룹사로 확대",TFT는 포스코홀딩스를 비롯해 ▲포스코 ▲포스코이앤씨 ▲포스코퓨처엠 ▲포스코플로우 등 5개 그룹사의 CP전문가로 구성됐다. 기존 CP를 운영중인 20개 그룹사의 체계적인 업데이트와 16개 신규 CP 도입 예정 그룹사를 선정해 기업문화 정착을 위한 맞춤형 코칭을 진행할 계획이다. 또한 그룹사의...
2023.06.08.,"포스코그룹, 공정거래 자율준수 프로그램 전 그룹사로 확대","TFT는 포스코홀딩스, 포스코, 포스코이앤씨, 포스코퓨처엠, 포스코플로우 등 5개 그룹사의 CP전문가로 구성돼 기존 CP를 운영 중인 20개 그룹사의 공정거래 준수 프로그램 강화를 위해 체계적인 업데이트를 하고 포스코HY클린메탈, 포스코리튬솔루션 등 최근 신설된 그룹사를 포함한 16개 신규 CP 도입 예정..."
2023.06.08.,"""ESG 경영 성과 담은 기업시민보고서 발간""",포스코퓨처엠은 8일 환경·사회·지배구조(ESG) 경영 전략과 성과를 담은 기업시민보고서를 발간했다고 밝혔다. 이는 지난 3월 사명변경 이후 첫 번째 기업시민보고서다. 포스코퓨처엠은 보고서에 회사의 경영 전략과 성과를 담았다. 환경 부문에서는 전세계적 기후위기에 대응하기 위해 2050년까지 배터리소재...
2023.06.08.,포스코그룹 공정거래 자율준수 강화,"포스코그룹의 '그룹CP활성화지원TFT'는 △포스코홀딩스 △포스코 △포스코이앤씨 △포스코퓨처엠 △포스코플로우 등 5개 그룹사의 CP전문가로 구성됐다. 기존 CP를 운영하고 있는 20개 그룹사의 공정거래준수프로그램 강화를 위해 체계적인 업데이트를 실시하고, 포스코HY클린메탈 포스코리튬솔루션 등..."
2023.06.08.,"포스코그룹, 공정거래 자율준수 프로그램 전 그룹사로 확대","그룹CP활성화지원TFT에는 포스코홀딩스, 포스코, 포스코이앤씨, 포스코퓨처엠, 포스코플로우 등 5개 그룹사의 CP전문가가 참여했다. 이들은 기존에 CP를 운영 중인 20개 그룹사의 프로그램을 강화하고, 포스코HY클린메탈, 포스코리튬솔루션 등 아직 CP를 도입하지 않은 그룹사에 맞춤형 코칭을 할 계획이다...."
