날짜,기업이름,요약내용
2023.06.13,POSCO홀딩스,[철강株 UP&DOWN] 한국주강 2.9% 상승…동국산업 2% TCC스틸 1.9%
2023.06.13,POSCO홀딩스,"반면 LG에너지솔루션(-0.49%), 포스코(POSCO)홀딩스(-0.26%) 주가는 내리고 있습니다."
2023.06.14,POSCO홀딩스,포스코홀딩스(POSCO홀딩스)가 아르헨티나 염수 기반의 이차전지소재용 수산화리튬 공장을 전남 율촌 산업단지에 착공했다는 소식에 주가가 들썩이고 있습니다.
2023.06.14,POSCO홀딩스,이투데이=서지희 기자 | POSCO홀딩스가 장초반 4%대 상승세를 나타내고 있습니다.
2023.06.14,POSCO홀딩스,외국인 순매도 1위 종목이면서 개인 순매수 1위 외국인 보유 비중 51% → 38.3% 축소 국내 대표 철강주 POSCO홀딩스 주가가 올해 40% 넘게 급등했습니다.
2023.06.14,POSCO홀딩스,"[데이터로 보는 증시]POSCO홀딩스·삼성전자, 기관·외국인 코스피 순매수 1위..."
2023.06.14,POSCO홀딩스,"14일 주식시장에서(오전 12시06분 기준) 이브이첨단소재, 금양, 강원에너지, POSCO홀딩스, 어반리튬, 지오릿에너지 등은 상승 중입니다."
2023.06.14,POSCO홀딩스,"코스피 시가총액 상위 10개 종목 중 현대차(005380) 1.52%, 기아(000270) 0.85%, POSCO홀딩스(005490) 0.51% 등은 상승했습니다."
2023.06.14,POSCO홀딩스,"포스코홀딩스, 여수율촌산단에 국내최초 아르헨티나 염호기반 이차전지용 리튬..."
2023.06.14,POSCO홀딩스,"KB able ELS 3016호(1스탁, 2인덱스 스텝다운형)는 POSCO홀딩스 보통주(KS. 005490), S&P500지수와 EuroStoxx50지수를 기초자산으로 하며, 3년 만기에 6개월 단위로 조기상환 기회와 조건 충족 시 최고 연 12.40%(세전)의 수익을 제공합니다."
2023.06.14,POSCO홀딩스,"현대차(005380)는 1%대, 기아(000270), POSCO홀딩스(005490)는 1% 미만 상승했습니다."
2023.06.14,POSCO홀딩스,"그 다음 롯데케미칼(5.05%), 고려아연(3.96%), 포스코(POSCO)홀딩스(3.59%), 포스코인터내셔널(3.42%), 금호석유(3.20%), 현대글로비스(2.32%), 팬오션(2.12%)가 2% 이상 상승률을 보였습니다."
2023.06.15,POSCO홀딩스,"14일 코스피 시장에서 외국인은 삼성전자, 현대차 POSCO홀딩스, LG전자를 집중 매수했습니다."
2023.06.15,POSCO홀딩스,"광양시, 글로벌 '이차전지산업 특화도시'로 탈바꿈"
2023.06.15,POSCO홀딩스,"카카오(035720)는 3%대, POSCO홀딩스(005490)는 1%대, 삼성전자(005930), LG에너지솔루션(373220), 삼성바이오로직스(207940), 삼성SDI(006400), 현대차(005380), 기아(000270), LG전자(066570)는 1% 미만 하락했습니다."
2023.06.15,POSCO홀딩스,"같은 시각 외국인은 포스코퓨처엠(256억원), POSCO홀딩스(123억원), 금양(89억원), LG에너지솔루션(60억원) 등 2차전지주를 가장 많이 팔아치우고 있습니다."
2023.06.15,POSCO홀딩스,"다만 이달 들어 개인들이 집중적으로 순매수한 종목은 기아(약 2천180억원), POSCO홀딩스(1천491억원), 엔씨소프트(867억원), 네이버(818억원), 호텔신라(787억원) 등으로 정작 이번 강세장의 주역인 반도체 대형주는 빠져있습니다."
2023.06.15,POSCO홀딩스,"코스피 시가총액 상위 10개 종목 중 LG에너지솔루션(373220) 1.53%, SK하이닉스(000660) 1.35%, POSCO홀딩스(005490) 1.02%, LG화학(051910) 0.56%, 삼성바이오로직스(207940) 0.51%, 기아(000270) 0.36%, 삼성전자우(005935) 0.33%, 삼성전자(005930) 0.28% 등은 상승했습니다."
2023.06.15,POSCO홀딩스,"포스코스틸리온 뒤를 이어 포스코인터내셔널, POSCO홀딩스 종목도 각각 0.68%, 0.51%씩 상승해 상승률 상위권에 이름을 올렸습니다."
2023.06.15,POSCO홀딩스,"[데이터로 보는 증시]LG이노텍·삼성전자, 기관·외국인 코스피 순매수 1위(6..."
2023.06.15,POSCO홀딩스,"LG에너지솔루션(373220)(-0.68%), 삼성바이오로직스(207940)(-0.77%), 삼성SDI(006400)(-0.55%), 현대차(005380)(-0.65%), 기아(000270)(-0.84%), POSCO홀딩스(005490)(-1.40%) 역시 하락했습니다."
2023.06.15,POSCO홀딩스,"삼성전자(0.42%), LG에너지솔루션(1.36%), SK하이닉스(1.43%), 삼성바이오로직스(0.38%), LG화학(0.83%), 삼성SDI(0.14%), 현대차(0.25%), 기아(0.72%), POSCO홀딩스(0.777%) 상승했습니다."
2023.06.16,POSCO홀딩스,"시가총액 상위 10개 종목은 삼성바이오로직스(-0.39%), SK하이닉스(-0.08%), 현대차(-0.15%), 보합 마감한 삼성SDI를 제외하고 상승 마감했습니다."
2023.06.16,POSCO홀딩스,"[투자주체 매매동향] 외국인·기관, SK하이닉스 한주간 동반 순매수"
2023.06.16,POSCO홀딩스,"이브이첨단소재와 POSCO홀딩스는 전 거래일 대비 각각 100원, 5500원 오른 8820원과 38만6000원에 거래를 마쳤습니다."
2023.06.16,POSCO홀딩스,"LG화학(2.91%), 포스코(POSCO)홀딩스(1.81%), 네이버(NAVER)(1.00%), LG에너지솔루션(0.51%)도 올랐고, 삼성바이오로직스(-0.39%), 현대차(-0.15%), SK하이닉스(-0.08%)는 내려갔습니다."
2023.06.16,POSCO홀딩스,"코스피 시가총액 상위 10개 종목 중 LG화학(051910) 2.91%, POSCO홀딩스(005490) 1.81%, NAVER(035420) 1.0%, 삼성전자우(005935) 0.66%, LG에너지솔루션(373220) 0.51%, 삼성전자(005930) 0.42% 등은 상승했습니다."
2023.06.17,POSCO홀딩스,[철강株 UP&DOWN] 동국제강 30.0% 폭등…조선선재 7.4% 세아제강지주 5.0%
2023.06.16,POSCO홀딩스,"LG에너지솔루션(373220), LG화학(051910), NAVER(035420) 등은 1%대 오르고 있습니다."
2023.06.16,POSCO홀딩스,"시가총액 상위권에서 삼성전자(005930)(0.42%)와 LG에너지솔루션(373220)(0.51%), LG화학(051910)(2.91%), POSCO홀딩스(005490)(1.81%) 등이 상승했고 SK하이닉스(000660)(-0.08%), 삼성바이오로직스(207940)(-0.39%), 현대차(005380)(-0.15%) 등은 내렸습니다."
2023.06.16,POSCO홀딩스,"시가총액 상위 10개 종목을 살펴보면 LG화학(2.91%), 포스코(POSCO)홀딩스(1.81%) 등 주가가 상대적으로 많이 올랐습니다."
2023.06.16,POSCO홀딩스,"범대위는 포스코그룹이 POSCO홀딩스 본사 소재지 이전을 약속했는데, 포항시로 주소만 옮기고 사실상 수도권 중심으로 운영한다고 주장해 왔습니다."
2023.06.16,POSCO홀딩스,"LG에너지솔루션(373220)(0.51%), LG화학(051910)(2.91%), POSCO홀딩스(005490)(1.81%), NAVER(035420)(1.00%)는 역시 상승했습니다."
2023.06.17,POSCO홀딩스,"우리 증시는 어제 삼성전자와 SK하이닉스가 숨을 고르며 다소 주춤했지만 LG화학과 LG에너지솔루션, POSCO홀딩스가 동반 강세를 보였고 NAVER도 강세를 유지했지만 현대차와 기아, 현대모비스가 동반 하락해 아쉬움을 남겼습니다."
