날짜,기업이름,요약내용
2023.06.06,기아,기아가 2025년 호주에서 신형 픽업트럭을 출시합니다.
2023.06.06,기아,"대학생 서포터즈 '기아 크리에이터', 기아 6기 모집"
2023.06.06,기아,BMW·벤틀리·패러데이 퓨처 출신의 외장 디자이너 존 버킹햄 영입 -차세대 모빌리티 디자인은 '기아넥스트디자인담당' 김택균 상무가 스타일링 총괄 기아가 미래 디자인 경쟁력 확보에 기여할 존 버킹햄 디자이너를 기아넥스트디자인외장실장으로 영입했습니다.
2023.06.06,기아,"KIA 7회말 1사 1, 3루에서 8번 변우혁의 투수 앞 땅볼 때 홈으로 뛰어들었던 KIA 3루주자 김선빈이 SSG 포수 김민식에게 태그아웃되고 있습니다."
2023.06.06,기아,"이어 기아 니로와 쉐보레 트레일블레이저가 각각 2,452대, 946대를 내보냈고, 르노코리아 XM3는 777대로 마감했습니다."
2023.06.07,기아,"국토교통부는 기아㈜와 폭스바겐그룹코리아㈜, 스텔란티스 코리아㈜, 포드세일즈서비스코리아에서 제작 또는 수입·판매한 총 9개 차종 5만4412대에서 제작결함이 발견돼 자발적으로 시정조치(리콜)를 실시한다고 7일 밝혔습니다."
2023.06.06,기아,기아 '신형 모닝(현지명: 피칸토)'이 공식 출시 전 해외에서 유출됐습니다.
2023.06.07,기아,미국 뉴욕시가 도둑질에 취약한 차량을 판매했다는 이유로 현대차와 기아에 소송을 냈습니다.
2023.06.07,기아,"국토교통부는 기아, 폭스바겐그룹코리아, 스텔란티스코리아, 포드세일즈서비스코리아가 제작 또는 수입·판매한 9개 차종 5만4412대에서 제작 결함이 발견돼 제작·판매사가 자발적 시정조치(리콜)한다고 7일 밝혔습니다."
2023.06.07,기아,"국토교통부는 기아, 폭스바겐그룹코리아, 스텔란티스코리아, 포드세일즈서비스코리아가 제작 또는 수입·판매한 9개 차종 5만4천412대에서 제작 결함이 발견돼 제작·판매사가 자발적 시정조치(리콜)한다고 7일 밝혔습니다."
2023.06.07,기아,디플러스 기아가 지난 스프링 시즌의 실패를 되풀이 하지 않겠다는 결연한 의지를 첫 경기부터 경기력으로 나타났습니다.
2023.06.07,기아,다음 달부터 공장 출고가 4000만원인 기아 소렌토의 세금이 52만원 낮아집니다.
2023.06.07,기아,"7일 에너지 전문 시장조사업체 SNE리서치의 통계에 따르면 글로벌 전기차 인도량이 지난해 같은 기간 대비 40.1% 성장한 가운데, 현대차·기아는 판매량이 소폭 늘어나는 데 그치면서 7위로 밀려났습니다."
2023.06.08,기아,호국보훈의 달을 맞아 국가유공자가 기아 타이거즈 시구와 시타를 해 눈길을 끌었습니다.
2023.06.07,기아,"기아 노동조합이 7일 임시대의원 대회를 열고, 올해 임금 및 단체협약(임단협) 요구안을 확정합니다."
2023.06.07,기아,미국 뉴욕시가 도난 방지 장치를 제대로 장착하지 않은 차량을 판매한다는 이유로 현대차와 기아를 상대로 제소했습니다.
2023.06.07,기아,신한투자증권이 7일 기아에 대해 해외 판매가 증가해 수익성이 증가하고 있다고 평가했습니다.
2023.06.08,기아,경기 광명시가 기아와 함께 기아 오토랜드 광명공장 첨단투자지구 지정을 추진하기로 했다고 8일 밝혔습니다.
2023.06.08,기아,아반떼·코나·K3 구매시 할부기간 따라 무이자·저금리 현대자동차·기아는 이달 말 개별소비세 인하 종료에 따른 고객 부담을 완화하고자 오는 7∼12월 일부 차종에 대해 무이자·저금리 특별금융 프로그램을 시행한다고 8일 밝혔습니다.
2023.06.08,기아,호주에서 도요타·포드와 경쟁할듯 기아가 오토랜드화성(화성공장)에서 생산할 신형 픽업트럭의 이름을 '타스만(Tasman)'으로 결정했습니다.
2023.06.08,기아,현대자동차에 이어 기아도 자사 헤리티지(옛 유산) 강화에 박차를 가합니다.
2023.06.08,기아,"뉴욕시, 현대차·기아 손배소 현대차와 기아가 이른바 '차량절도 챌린지'로 골머리를 앓고 있습니다."
2023.06.08,기아,"정의선 현대자동차그룹 회장은 ""현대차 포니에 이어 기아의 헤리티지 찾기 프로젝트도 검토할 것""이라고 말했습니다."
2023.06.08,기아,소크라테스가 3회말 기아 홈런존을 직격하는 홈런을 쳐낸 후 베이스를 돌고 있습니다.
2023.06.08,기아,“경찰은 X이나 먹으라”는 ‘기아보이즈’를 아십니까… 뉴욕시에 소송당한 ...
2023.06.08,기아,뉴욕시가 잇따라 발생하는 차량 도난 사건을 이유로 현대·기아차를 상대로 소송을 제기했습니다.
2023.06.09,기아,현대차·기아의 시장 점유율이 2위에서 4위로 밀려났습니다.
2023.06.09,기아,기아(000270)가 최근 출시한 전동화 대형 SUV 'EV9'에 현대모비스(012330)와 영국 하이엔드 오디오 전문 브랜드 메리디안(Meridian)이 공동개발한 프리미엄 사운드 시스템이 탑재됩니다.
2023.06.09,기아,사진=기아 제공 현대자동차와 기아는 오는 7~12월 소형 SUV 및 준중형 세단을 대상으로 할부 조건을 강화합니다.
2023.06.09,기아,기아는 1분기 주요성과 및 전기차(EV) 미래전략 설명을 위해 오는 12일과 19일 해외 주요 기관투자자들을 대상으로 9일 공시했습니다.
2023.06.09,기아,K-360·브리사 부활 또는 진화 49년간 사라졌던 정주영 현대자동차그룹 창업주의 유산을 되살려내 현대차 정통성을 재확립시킨 정의선 회장이 이번에는 기아 정통성 확립에 나섭니다.
2023.06.09,기아,"""기아가 지역 아동·청소년들의 꿈과 희망을 응원합니다"" 기아 AutoLand광주는 9일 지역 사회 청소년들의 꿈과 진로 설계에 도움을 주고 어린이들의 문화예술재능 육성을 위한 '2023 기아챌린지 사업' 후원금 전달식을 가졌다고 밝혔습니다."
2023.06.09,기아,그린벨트 등 중복규제 해법 6월 산자부 지정 여부 결정 경기 광명시는 8일 기아와 함께 기아 오토랜드 광명공장을 첨단투자지구 지정을 추진하기로 했다고 밝혔습니다.
2023.06.09,기아,KIA타이거즈 제공 프로야구 KIA타이거즈의 이의리·최지민·최원준이 항저우 아시안게임 최종 엔트리에 이름을 올렸습니다.
2023.06.09,기아,"현대차·기아, 개소세 인하 종료에 저금리 프로그램 시행"
2023.06.09,기아,KIA 타이거즈 외야수 소크라테스 브리토가 2023시즌 기아 홈런존의 첫 주인공이 됐습니다.
2023.06.10,기아,PHASE2 1일 차 4매치의 주인이 됐습니다.
2023.06.10,기아,대유에이피는 이 시설에서 최대 120만개의 차량용 스티어링 휠을 생산해 현대자동차와 기아 등에 공급할 예정입니다.
2023.06.10,기아,투제트 '치킨' 끊어내며 기세 강화 디플러스 기아가 노련함을 앞세워 치킨을 쟁취했습니다.
2023.06.10,기아,최근 기아는 3명의 선수가 유독 잘합니다.
2023.06.10,기아,무등경기장 이용자들 뿐 아니라 '기아챔피언스필드'를 찾는 프로야구 관람객들도 활용할 수 있게 됐습니다.
2023.06.10,기아,류지혁(29‧KIA)은 8일 광주-기아챔피언스필드에서 열린 SSG와 경기에서 자칫 크게 다칠 뻔했습니다.
2023.06.10,기아,기아 오토랜드 광명공장이 첨단투자지구로 지정될는지 여부가 오는 6월 말 확정될 전망입니다.
2023.06.10,기아,"경차와 소형 SUV 사이에서 경계가 애매했던 기아의 쏘울, 쉐보레 트랙스 등도 존재했습니다."
2023.06.10,기아,기아가 개발 중인 경차 모닝의 2차 부분변경(F/L) 모델이 포착되며 소비자들의 궁금증을 증폭시키고 있습니다.
2023.06.10,기아,"현대, 기아차 관련 자동차주, 삼성전자를 포함한 반도체 주식의 향배 등을 중심으로 진행됩니다."
2023.06.11,기아,현대차·기아가 해외 출장자의 업무 편의를 높이기 위한 지원을 강화합니다.
2023.06.11,기아,기아의 소형 세단 '브리사'를 압니다.
2023.06.11,기아,앞서 기아 슬로바키아 공장은 이미 2019년에 소비 전력의 100%를 재생 에너지로 조달했습니다.
2023.06.11,기아,PHASE2 2일 차 5매치의 주인이 됐습니다.
2023.06.11,기아,디플러스 기아가 '데프트' 김혁규의 시원한 원딜 캐리를 앞세워 개막 2연승을 질주했습니다.
2023.06.11,기아,디플러스 기아가 디알엑스의 추격을 뿌리치고 2연승에 성공했습니다.
2023.06.11,기아,사진=차종관 기자 디플러스 기아(디플 기아)가 DRX를 상대로 어렵게 승리를 거뒀습니다.
2023.06.12,기아,현대자동차·기아가 연구개발본부(R&D) 조직을 대대적으로 개편했습니다.
2023.06.11,기아,추격의 발판 마련 디플러스 기아가 순식간에 4위로 도약했습니다.
2023.06.12,기아,기아가 이달 말 생산직 신규 채용을 시작하는 가운데 현대자동차그룹으로 취업과 이직을 원하는 취업준비생과 직장인의 관심이 높아지고 있습니다.
2023.06.12,기아,현대차·기아 연구개발 조직 대규모 개편
2023.06.12,기아,현대차·기아의 자동차 수출 실적이 5개월 새 100만대에 육박하며 한국 경제의 버팀목이 되고 있습니다.
2023.06.12,기아,글로벌 전기차 시장에서 현대자동차와 기아의 입지가 올해 들어 점차 좁아지고 있습니다.
2023.06.12,기아,한국공항공사 제주공항은 장애인들의 제주 관광 등 이동권 향상을 위해 기아자동차와 함께 초록여행 서비스를 확대 운영한다고 12일 밝혔습니다.
2023.06.12,기아,"12일 WDG e스포츠 스튜디오에서 열린 '2023 LCK 챌린저스 리그(이하 LCK CL)' 서머 스플릿 2주 1일 차 2경기, 디플러스 기아 챌린저스와 광동 프릭스 챌린저스의 대결에서 디플러스 기아가 2:0 완승을 거뒀습니다."
2023.06.12,기아,"장사 잘한 현대차·기아… 해외서 번 7.8조, 국내 전기차에 투자 ‘올인’"
2023.06.12,기아,현대차·기아 5월 인도 전기차 시장서 총 208대 판매 현대자동차·기아 인도 전기차 시장 입지가 급속도로 확대되고 있습니다.
2023.06.12,기아,현대자동차·기아가 스타트업과 같은 유연하고 혁신적인 연구개발 체계를 구축합니다.
2023.06.13,기아,기아는 브레이크 부스터를 점검하고 필요에 따라 무상으로 교체할 방침입니다.
2023.06.13,기아,현대자동차와 기아가 수출 신기록을 속속 경신하고 있습니다.
2023.06.13,기아,현대차·기아'에 주목 개인투자자들이 최근 삼성전자를 팔아치우며 차익 실현에 나서고 있습니다.
2023.06.13,기아,지난 2020년 현대차·기아와 협력을 시작한 TIFS는 이번 전동화 혁신센터 설립을 기점으로 국내 완성차 업체와 미래 모빌리티 개발을 위한 협력 관계를 견고하게 다져나갈 방침입니다.
2023.06.14,기아,기아 오토랜드 광주는 14일 지역 협력사 등과 함께 안전 문화 실천을 위한 결의대회를 열었습니다.
2023.06.13,기아,"현대차·기아, 상반기 수출 '역대급'...사상 첫 100만대 돌파 전망 첫번째 뉴스픽입니다."
2023.06.13,기아,"기아자동차의 레이 등 6차종(셀토스, 스포티지, 스포티지 하이브리드, 니로, K8)이 계기판 소프트웨어의 결함으로 리콜됩니다."
2023.06.13,기아,KIA타이거즈 제공 KIA타이거즈 불혹의 해결사 최형우가 전 삼성 이승엽의 통산 1천498타점을 넘어 KBO 리그 역대 최다 타점 신기록에 6점만을 남겨뒀습니다.
2023.06.13,기아,기아의 EV9가 이달 말 공식 출고될 것으로 보인다.<기아> 기아가 대형 전동화 SUV인 EV9을 이달 말 공식 출고할 것으로 보입니다.
2023.06.13,기아,2군 리그로 내려온 '에포트' 이상호가 최근 독보적인 경기력을 보이고 있는 디플러스 기아를 만나 이기고 싶다고 말했습니다.
2023.06.14,기아,당 지도부는 예산정책협의회에 앞서 기아자동차 광주제1공장을 방문할 계획입니다.
2023.06.14,기아,"이투데이=김은재 기자 | 與, 14일 기아차 광주 공장 방문 김기현 ""자동차 산업, 반도체 제치고 수출 1위 기염 토해"" ""당정, 자동차 산업 등 적극 지원할 것"" 김기현 국민의힘 대표는 14일 광주광역시 서구에 있는 기아차 공장을 찾아 ""지금 호남 지역에 필요한 건 먹고 사는 문제""라고 밝혔습니다."
2023.06.14,기아,"기아 광주공장 찾은 김기현 ""지역 균형발전 지원"""
2023.06.14,기아,기아에는 투자를 통한 호남 일자리 확대를 당부했습니다.
2023.06.14,기아,김 대표는 이날 첫 일정으로 기아자동차 광주제1공장을 찾아 생산 현장을 둘러보고 임원들과 간담회를 가졌습니다.
2023.06.14,기아,기아 김종국 감독이 14일 서울 고척스카이돔에서 진행된 '2023 신한은행 SOL KBO리그' 키움과의 경기를 지켜보고 있습니다.
2023.06.14,기아,기아자동차 2023년형 스포티지 10만대가 브레이크 결함으로 미국에서 리콜됐습니다.
2023.06.14,기아,당 지도 체제를 재정비한 국민의힘이 광주를 찾아 기아자동차 공장을 둘러보고 첫 예산정책협의회를 열었습니다.
2023.06.15,기아,현대자동차와 기아가 오픈이노베이션을 통해 스타트업 육성에 적극적으로 나서고 있습니다.
2023.06.14,기아,현대자동차와 기아의 올해 상반기 수출 물량이 반기 기준으로 사상 최대치를 기록할 것으로 전망됐습니다.
2023.06.15,기아,"기아 VS 테슬라…""승차감서 우위지만 가격서 밀려"""
2023.06.15,기아,기아 역시도 2분기 호실적이 예고되면서 형을 따라 상장사 영업이익 2위에 이름을 올릴 것으로 예상됩니다.
2023.06.15,기아,현대자동차와 기아의 올해 상반기 수출 물량이 반기 기준으로 사상 최대치를 기록할 것으로 전망됐습니다.
2023.06.15,기아,사진=차종관 기자 디플러스 기아(디플 기아)가 OK저축은행 브리온(OK브리온)과의 경기에서 패배 후 '데프트' 김혁규의 공백 영향이 있다고 밝혔습니다.
2023.06.15,기아,"배성웅 감독 : 지금 생각나는 팀만 해도 젠지, kt 롤스터, 한화생명e스포츠, 디플러스 기아 등 꽤 많습니다."
2023.06.15,기아,홈런존과 주간 MVP에 이어 이번엔 주간 수비상입니다.
2023.06.15,기아,기아의 작고 저렴한 소형 전기차 EV4 예상 디자인이 등장했습니다.
2023.06.16,기아,16일 서울 서초경찰서는 금속노조 기아차지부 노조원 50대 A씨를 도로교통법상 음주운전에 대한 측정거부 혐의로 입건해 조사 중이라고 밝혔습니다.
2023.06.15,기아,사진=전국금속노동조합 현대자동차 비정규직지회 제공 현대자동차와 기아의 사내협력업체 소속 근로자 430명이 정규직 지위를 인정해 달라며 현대차·기아를 상대로 낸 소송에서 승소했습니다.
2023.06.16,기아,1회 충전 주행거리 700~800㎞ 될듯 기아가 현대차그룹 차세대 전기차 플랫폼 eM을 기반으로 하는 전기 스포츠카 GT1의 개발에 돌입했습니다.
2023.06.17,기아,올 상반기 두드러진 주가 상승세를 보이던 현대차와 기아가 최근 들어서는 눈에 띄게 부진한 모습을 보이고 있습니다.
2023.06.16,기아,현대차(005380)와 기아(000270)의 중국 사업 불확실성이 더욱 확대되고 있습니다.
2023.06.16,기아,뉴데일리 김재홍 기자 = 현대자동차와 기아 노사가 올해 임금 및 단체협약(임단협) 교섭에 시동을 걸었습니다.
2023.06.16,기아,리버티코리아포스트=강요셉 기자 기아차가 고객에게 제공하는 기아커넥티드 서비스가 16일 '서버오류'로 실시간 네비게이션 안내가 오작동하고 있습니다.
2023.06.16,기아,"[이넷뉴스 브랜드평판] 현대차, 전기차 충전 브랜드평판 1위···기아·LG전..."
2023.06.16,기아,올해 생산이 종료되며 단종된 기아의 스포츠형 모델 스팅어가 전기차로 돌아올 채비를 갖추고 있습니다.
2023.06.16,기아,KIA타이거즈는 16일 광주-기아챔피언스필드에서 열린 2023 신한은행 SOL KBO리그 NC다이노스와 시즌 4차전에서 13-11로 역전승을 거뒀습니다.
2023.06.16,기아,현대모비스와 메리디안의 우수한 음향 품질과 기술력이 소비자들로부터 긍정적 반응을 이끌어 내며 또다시 기아의 새로운 플래그십 모델에 적용됩니다.
2023.06.17,기아,PHASE2 3일 차 3매치의 주인이 됐습니다.
2023.06.17,기아,이런 관점에서 기아의 니로 하이브리드는 '진짜 친환경차'에 가장 가까운 모델입니다.
2023.06.17,기아,"미국 청소년 사이에서 널리 퍼진 '현대·기아차 절도 챌린지'와 관련해 최근 뉴욕시가 두 업체에게 ""차량 도난을 방지해야 할 의무에 소홀했다""며 보상 및 징벌적 손해배상을 청구한 것입니다."
2023.06.17,기아,KIA타이거즈 내야수 김선빈은 17일 광주-기아챔피언스필드에서 열린 2023 신한은행 SOL KBO리그 NC다이노스와 시즌 5차전에 선발 출장했으나 4회초 수비 도중 강습 타구에 오른손을 맞고 김규성과 교체됐습니다.
2023.06.17,기아,KIA타이거즈는 17일 광주-기아챔피언스필드에서 열린 2023 신한은행 SOL KBO리그 NC다이노스와 시즌 5차전에서 7-10으로 졌습니다.
2023.06.17,기아,17일 광주기아챔피언스필드에서 열린 프로야구 NC 다이노스와 KIA 타이거즈의 경기에서 KIA 최지민이 9회에 투구하고 있습니다.
2023.06.17,기아,17일 광주기아챔피언스필드에서 열린 프로야구 NC 다이노스와 KIA 타이거즈의 경기에서 10-7로 승리한 NC 선수들이 기뻐하고 있습니다.
2023.06.18,기아,EV9 기본 모델을 19일 출시하고 고객에게 인도한다고 밝혔습니다.
2023.06.17,기아,17일 광주기아챔피언스필드에서 열린 프로야구 NC 다이노스와 KIA 타이거즈의 경기에서 KIA 최형우가 7회말 2사 3루에서 1타점 중전 적시타를 때리고 있습니다.
2023.06.17,기아,1위 농심 레드포스와 18점 차이 디플러스 기아가 안정적인 플레이로 2연속 치킨을 뜯었습니다.
2023.06.18,기아,기아(000270)가 대형 전기 스포츠유틸리티차(SUV) 'EV9' 기본모델을 19일 출시하고 순차적으로 고객에 인도한다고 밝혔습니다.
2023.06.18,기아,EV9을 전격 출시하면서 고급 전기차 시장에 도전장을 냅니다.
2023.06.18,기아,"현대차 아이오닉5와 아이오닉6, 기아 EV6 등 세 가지 전용전기차로 '부산 이즈 레디(BUSAN is READY!)'라는 문구를 랩핑했습니다."
2023.06.19,기아,기아의 대형 전기차 SUV인 'EV9'이 공식 출시되며 소비자들의 이목이 집중되고 있습니다.
2023.06.19,기아,현대오토에버(307950)는 19일 현대자동차(005380)·기아(000270)·제네시스의 차량용 내비게이션 업데이트를 통해 '비교경로' 기능을 개선하고 '경치 좋은 길' 안내 기능을 추가했다고 밝혔습니다.
2023.06.18,기아,EV9을 출시해 고객에게 인도한다고 18일 밝혔습니다.
2023.06.18,기아,기아 브랜드 첫 플래그십 전기 스포츠유틸리티차(SUV) '더 기아 EV9(이하 EV9)'가 드디어 출시됩니다.
2023.06.18,기아,기아 3열 전기 SUV EV9이 고객 인도를 시작합니다.
2023.06.18,기아,"[포토] 현대차 아이오닉·기아 EV6 ""BUSAN is READY!"""
2023.06.18,기아,기아가 'The Kia EV9' 기본모델을 19일(월) 출시하고 순차적으로 고객에게 인도한다고 밝혔습니다.
2023.06.19,기아,"한 달간 주가 7% 하락 개미들 저가매수 유입 ""주가 계단식 상승할 것"" 최근 기아가 실적 '피크아웃' 우려에 주가 하락을 겪으면서 반등을 노리는 개인투자자들의 저가 매수세가 집중되고 있습니다."
2023.06.19,기아,"기아는 전시 차량 관람부터 시승, 구매, 브랜드 체험까지 가능한 복합 체험 거점 '기아 부천 플래그십 스토어'가 19일 공식 개관했다고 밝혔습니다."
2023.06.19,기아,"디플러스 기아 챌린저스가 19일 WDG e스포츠 스튜디오에서 열린 '2023 LCK 챌린저스 리그(이하 LCK CL)' 서머 스플릿 3주 1일 차 3경기에서 T1 e스포츠 아카데미를 2:0으로 꺾고 5연승에 성공, 1위 자리를 이어갔습니다."
2023.06.20,기아,기아 타자 최형우가 4회 초 1사 1루 때 홈런 타를 치며 KBO리그 통산 최초 1500타점을 달성하자 동료들로부터 축하받고 있습니다.
2023.06.19,기아,기아의 국내 최초 3열 대형 전동화 SUV EV9이 지난 13일 경기도 하남시부터 충남 부여군까지 210km 구간에서 도로 주행을 하고 있습니다.
2023.06.19,기아,어제 광주기아챔피언스필드 관중석에서 5살 어린이가 파울볼에 맞아 다쳤습니다.
2023.06.19,기아,사진 제공= 기아'2023년 관심도 1위 차'에 EV9를 꼽아도 가히 손색이 없을 것입니다.
2023.06.20,기아,이번 이벤트는 기아 전기차(EV9·EV6·니로EV·니로플러스·봉고EV) 구매 시 '기아멤버스 전기차 신용카드'로 1000만원 이상 결제하고 '세이브-오토'를 이용한 개인과 개인 사업자 고객 대상으로 차량용 굿즈를 증정하는 이벤트입니다.
