날짜,제목,내용
2023.06.04.,7월부터 '오토바이 보험' 가입 의무화… 안들면 '벌금 폭탄' 낸다,"삼성화재 부설 삼성교통안전문화연구소의 2021년 조사에 따르면 배달용 이륜차 1대당 연 2회 이상 교통사고가 나는 것으로 집계됐다. 영업용 자동차 사고율의 7배, 개인용 이륜차 사고율의 15배 수준이다. 보험업계에선 가정용 대비 사고가 잦은 배달용 이륜차보험의 손해율은 120~130% 수준으로 보고 있다...."
2023.06.04.,[삼성그룹 주간동향] 주간 시총 13조8110억 껑충...삼성전기 주간 상승률 1위,03%)▲9위 멀티캠퍼스 3만4600원(0.44%)▲10위 삼성생명 6만6900원(0.3%)▲11위 삼성카드 3만150원(-0.17%)▲12위 삼성물산 10만9600원(-0.27%)▲13위 에스원 5만3600원(-0.37%)▲14위 삼성화재 22만8000원(-1.72%)▲15위 삼성엔지니어링 2만8400원(-2.24%)▲16위 호텔신라 7만8300원(-2.97%)
2023.06.04.,"성남시, 장애인 전동 보조기기 배상책임보험 가입",4일 성남시에 따르면 최근 삼성화재 보험사와 '장애인 전동 보조기기 배상책임보험 지원에 관한 계약'을 체결했다. 보험 가입 기간은 이달 1일부터 내년 5월 31일까지 1년간이다. 성남에 주소를 둔 등록장애인(현재 기준 3만6천136명)이면 별도 절차 없이 자동으로 가입돼 사고 때 피보험자로서 보험 혜택을...
2023.06.04.,"성남시, 장애인 전동 보조기기 배상책임보험 지원... 윤혜선 의원 대표발의",시는 최근 삼성화재 보험사와 ‘장애인 전동 보조기기 배상책임보험 지원에 관한 계약’을 체결했다. 보험 가입 기간은 이달 1일부터 내년 5월 31일까지 1년간이다. 성남시에 주소를 둔 등록장애인(현재 기준 3만 6136명)이면 별도 절차 없이 자동으로 가입돼 사고 때 피보험자로서 보험 혜택을 받는다. 보험금은...
2023.06.04.,"성남시, 장애인 전동 보조기기 배상책임보험 지원…최대 2000만 원 보장","시는 최근 삼성화재 보험사와 '장애인 전동 보조기기 배상책임보험 지원에 관한 계약'을 체결, 보험에 가입했다고 4일 밝혔다. 보험 가입 기간은 이달 1일부터 내년 5월31일까지 1년간이다. 성남시에 주소를 둔 등록장애인(현재 기준 3만6136명)이면 별도 절차 없이 자동으로 가입돼 사고 때 피보험자로서 보험..."
2023.06.04.,[모빌리티 세상읽기] 운전자 없는 자율주행車 사고…보험은 어떻게 될까,"현재 삼성화재·현대해상·DB손해보험·KB손해보험 등 주요 손해보험사에서는 자율주행차 관련 사고 보험 상품을 판매하고 있다. 다만 업무용 자동차보험 약관의 특별약관 형태로만 판매할 뿐, 개인용 별도 상품의 판매는 이뤄지지 않고 있다. 현행법으로 보상하기 어려운 해킹사고, 자차 보상 관련 문제 등을..."
2023.06.04.,다가오는 여름휴가 떠나기 전 여행자보험 챙기세요~,사진은 인천공항 제1터미널 출국장 모습./사진=미디어펜 김상문 기자 4일 보험업계에 따르면 빅5 손해보험사인 삼성화재·현대해상·DB손해보험·KB손해보험·메리츠화재의 올 1~4월 해외여행자보험 신계약 건수는 40만7659건으로 2년 전인 22만1586건보다 84% 증가했다. 올해 1월 해외여행자보험 신계약 건수는...
2023.06.05.,삼성화재 '법률비용지원특약V' 출시,삼성화재가 '법률비용지원특약V'를 선보였다. 법률비용지원특약은 중대 교통사고로 형사처벌이 발생할 때 변호사 선임비용이나 형사합의금과 같은 비용손해를 보장해주는 담보다. 자동차보험을 가입할 때 선택하여 가입할 수 있다. 삼성화재는 담보를 강화하고 신규 위험에 대한 담보를 추가한 것이...
2023.06.05.,"케어네이션, 삼성화재와 애니핏 플러스 '간병 서비스' 오픈",케어네이션이 삼성화재와의 협업으로 삼성화재 건강증진 서비스 앱인 애니핏 플러스에 '간병 서비스'를 신규 오픈한다고 5일 밝혔다. 애니핏 플러스의 회원들은 별도의 회원가입 없이도 케어네이션의 간병 서비스 페이지에 접속할 수 있다. 애니핏 플러스 앱의 '편의 서비스' 항목에서 간병 서비스를 확인할...
2023.06.05.,"[선한기업] 삼성화재의 ESG 키워드 '동행'…""여성·장애와 함께""","삼성화재의 ESG는 일단 누구에게나 설명하기 쉽다는 점이 좋다. 30년을 맞는 '시각장애인 안내견 사업', '모성보호 제도', 50%에 육박하는 '여성 임직원 비율' 등 일상에서 볼 수 있는 중·장기 활동이 많다. 7년 안에 ESG 관련 투자를 10조원 이상으로 늘리겠다는 명확한 장기 비전도 있다. ""약자와의 동행..."
2023.06.05.,"'성과급잔치' 벌인 이들, 1분기에만 12조원 벌었다","손해보험업계 빅5인 삼성화재[000810]가 올해 1분기에 순이익 6천133억원을 거뒀고 DB손해보험[005830]이 4천60억원, 메리츠화재가 4천47억원, 현대해상[001450]이 3천336억원, KB손해보험이 2천538억원이었다. 증권사의 경우 올해 1분기 순이익이 2조1천401억원으로 전년 동기의 2조80억원보다 1천321억원 늘었다...."
2023.06.05.,삼성전자 치솟자…조용한 질주에 남몰래 웃었다는 ‘이 기업’,이 가운데 삼성전자의 계열사인 삼성화재의 주가도 훨훨 날고 있어 눈길을 모은다. 5일 증권가에 따르면 삼성화재는 전일대비 3500원(1.54%) 오른 23만1500원에 거래를 마쳤다. 기간을 넓혀 보면 삼성화재의 주가는 올해 들어 15.75%나 올랐다. 지난달 23일에는 장중 23만9500원까지 오르면서 연고점을...
2023.06.05.,"(단독)손보사들, 화보협에 KAI보험 편법인수 이의 제기",4일 보험업계에 따르면 최근 삼성화재(000810)·현대해상(001450)·롯데손해보험(000400) 등 손해보험사들이 방위산업 관공동인수 특별협정에 위배된다는 공식 의견을 담은 공문을 화보협회에 보낸 것으로 확인됐습니다. 화보협회의 시험비행특약 사용을 중지해달라는 내용도 함께 전한 것으로 파악됐습니다....
2023.06.05.,이창준 • 황진수 2인 사진展 ‘바다를 보다’,-전시기간 : 2023. 06. 04 (일) ~ 07. 01. (토) -전시오픈 : 2023. 06. 10. (토) 13:00 -작가와의 대화 :2023. 06. 17 (토) 14:00 ~ 15:30 -전시문의 : Tel. 041 .562. 7779 -전시장소 : 아산시 배방읍 고속철대로 삼성화재 1층 풍갤러리 (천안아산역 도보 5분) 정리=김재현 MK스포츠 기자
2023.06.05.,[대한금융DB] 2023년 1분기 상장보험사 CSM 하이라이트,"올해 1분기 기준 가장 높은 CSM을 기록한 보험사는 삼성화재다. 기말 CSM은 12조3500억원으로 기시(12조2010억원) 대비 1490억원 증가했다. 뒤이어 DB손해보험 12조1000억원, 삼성생명 11조3040억원, 메리츠화재 10조100억원, 한화생명 9조7130억원, 현대해상 8조8720억원, 동양생명 2조4850억원, 미래에셋생명..."
2023.06.05.,7월부터 이륜차보험 가입 의무…만 26세로 가입해봤더니,"오프라인 대비 보험료 평균 할인 폭은 삼성화재 20.7%, KB손해보험 20.5%, DB손해보험 19.8%, 현대해상 16.3%로 집계됐다. 이에 배달 목적으로 대림자동차 씨티에이스 이코노믹, 50CC 미만, 본인한정 보장, 물적사고 할증기준금액 200만원, 의무보험‧다이렉트 가입 기준을 적용했을 때 만 26세 가입자의..."
2023.06.06.,"삼성화재, 車보험 법률비용 보장 확대…형사합의금 2억원","삼성화재는 보장 한도를 업계 최고 수준으로 확대한 자동차보험 ‘법률비용 지원 특약V’를 출시했다. 이 특약은 중대 교통사고로 형사처벌 시 변호사 선임비용, 형사합의금 등 법률비용을 보장하는 선택 특약이다. 삼성화재는 최근 교통사고 법률비용에 대한 고객들의 관심이 높아짐에 따라 특약의 보장을..."
2023.06.06.,“반려동물 죽으면 정신과 치료비 줄게”…요즘 대세는 ‘펫보험’,실제로 삼성화재와 한화손해보험은 펫보험에 특화한 자회사 설립도 검토중이다. 삼성생명도 삼성화재 자회사에 지분을 투자하는 방식으로 펫보험에 진출할 것으로 알려졌다. 현재 업계 강자는 메리츠화재다. 이 회사의 펫보험 상품 ‘펫퍼민트’ 점유율은 60%가 넘는다. 메리츠화재는 시장 수성을 위해...
2023.06.06.,"[공존 사회, 이제는 동물권(하)] 동물에게도 '권리'가 필요하다","윤석열 대통령과 부인 김건희 여사가 지난 2022년 12월 24일 경기도 용인 삼성화재 안내견 학교에서 리트리버 강아지들과 즐거운 시간을 보내고 있다. /사진=대통령실 제공 ◆동물은 살아있는 생명으로 존중 받아야…헌법에 '동물권' 명시 정치권에서 개헌 논의가 언급되면서, 해외 사례처럼 '동물권'을 포함해야..."
2023.06.06.,"강승민 9단, 김채영 8단 올랐다","강승민 9단은 세계 무대에서 삼성화재배와 LG배, 국내 무대에서 GS칼텍스배를 비롯해 여러 기전의 본선에서 활발한 활약을 펼치고 있다. 현재 랭킹은 24위. 강승민의 9단 승단으로 국내에서 활동하고 있는 현역 입신은 99명이 됐다(전체 현역기사 중의 9단 비율은 23.6%). 또한 누적 9단은 113명..."
2023.06.06.,금융권 실적 양극화…은행·보험사만 ‘방긋’,"5대 손해보험사인 삼성화재는 6133억원의 순이익을 거뒀고, DB손해보험은 4060억원, 메리츠화재는 4047억원, 현대해상은 3336억원, KB손해보험은 2538억원의 순익을 냈다. 반면 카드사의 올 1분기 순이익은 4602억원으로 전년 동기(5957억원) 보다 1355억원이 줄었고, 캐피탈사도 같은 기간 5.2% 감소해..."
2023.06.06.,[삼성그룹] 시가총액 1조9910억원 감소...삼성중공업 4.37% 상승 '주목',"삼성중공업 뒤를 이어 삼성엔지니어링, 삼성화재 종목도 각각 3.35%, 1.54%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 삼성전자 종목은 -0.69%를 기록해 삼성그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 5일 삼성그룹 전체 계열사의 주가 등락률은 다음과 같다...."
2023.06.06.,중국 흔들리자 미국 부상···女 억만장자 판세도 바꼈다,그는 서울대 경영학과를 졸업해 조흥은행 경제연구소 책임연구원과 삼성화재 자산리스크부장을 역임했다. 2018년 한국증권업계 최초로 여성 CEO에 선임됐다. 이어 네이버의 최수연 CEO와 의약품 유통회사 지오영의 조선혜 CEO가 꼽혔다. 이부진 호텔신라 CEO는 5위를 기록했다.
2023.06.06.,'또다시 성과급 잔치' 벌일까 '상생금융’' 나설까?…은행·보험사 올해 1분기...,"손해보험업계를 살펴보면 ▲삼성화재 순이익 6천133억원 ▲DB손해보험 4천60억원 ▲메리츠화재 4천47억원 ▲현대해상 3천336억원 ▲KB손해보험2천538억원이었다. 지난해 고금리 등으로 서민과 취약계층 등이 대출 이자와 보험료 납부 등에 어려움을 겪는 가운데, 은행과 보험사들은 연봉의 최대 60%에..."
2023.06.07.,자회사 설립에 캐릭터 판매까지…삼성화재 펫보험 시장 집중공략,'오모오모' 캐릭터 상품 판매 부수업무 신고 삼성화재가 펫 커뮤니티 서비스 'O모O모(오모오모)'를 통한 캐릭터 판매에 나선다. 펫보험 자회사 설립을 추진하는 삼성화재가 브랜드 인지도 확대는 물론 신규 수익원 창출을 통해 펫보험 시장에서의 입지를 강화하기 위한 본격적인 행보에 나선 것으로 풀이된다....
2023.06.07.,"(단독)삼성화재, '화보협회 KAI 공동인수' 거절 검토",지난 2005년부터 화보협회 공동인수에 참여해온 삼성화재(000810)가 내년부터 KAI 보험 입찰 계약 시 화보협회 공동인수단에서 빠지는 것을 검토하고 있습니다. 6일 금융권에 따르면 삼성화재는 KAI의 보험계약을 인수하는 과정에 대해 내년부터는 화보협회를 통하지 않는 방안을 검토 중입니다. 화보협회의...
2023.06.07.,"[IPO] 시큐센 ""디지털 보안 기술력 바탕 성장 가속 자신""","실제 시큐센은 삼성생명, 삼성화재, 현대해상, 메리츠화재, 롯데손해보험, DB손해보험, 한화손해보험을 대상으로 생체인증·전자서명 솔루션을 공급했다. 또 지난 5월에는 한화손해보험과 흥국화재를 대상으로 추가 솔루션 공급 계약을 체결한 바 있다. 보험회사를 비롯해 은행·공공기관에도 추가 공급을..."
2023.06.07.,"프로기사 강승민, 입단 13년 만에 '입신' 등극",2010년 제127회 일반 입단대회를 통해 프로에 데뷔한 강승민은 삼성화재배와 LG배 등 메이저 세계대회 본선에 네 차례 오른 바 있다. 2021년에는 중국 을조리그 선수로 활동했다. 한국 여자랭킹 2위인 김채영 7단은 이날 8단으로 승단했다. 2011년 입단한 김채영은 2014년 제19기 여자국수전에서 우승하며...
2023.06.07.,"[생활경제 이슈] 교촌치킨, 플래그십 스토어 ‘교촌필방’ 오픈 外","삼성화재, 삼성생명, LG AI 연구원 등이 듀오와 함께 마케팅프론티어 대상을 수상했다. ◆당진 권익위와 함께하는 '달리는 국민신문고' 운영 충남 당진시는 국민권익위원회 등과 함께 오는 20일 당진 1동 행정복지센터 1층 회의실에서 '달리는 국민신문고'를 운영한다고 7일 밝혔다. 달리는 국민신문고는 지역..."
2023.06.07.,"결혼정보회사 듀오, 2023년 한국마케팅프론티어 대상 수상","삼성화재, 삼성생명, LG AI 연구원 등이 듀오와 함께 마케팅프론티어 대상을 수상했다. 박철 한국마케팅학회장(고려대학교 융합경영학부 교수)은 ""듀오는 결혼에 회의적인 분위기 속에서도 지속적인 연구를 통해 고객이 만족할 만한 서비스를 제공하며, 다양한 마케팅 활동으로 결혼정보서비스에 대한 소비자의..."
2023.06.07.,"'부동산 큰 손' 삼성, 10년만에 복귀",같은 해 하반기 삼성화재도 을지로 사옥을 부영에 팔았다. 이어 2018년에는 삼성물산 서초사옥을 코람코자산신탁-NH투자증권 컨소시엄에 넘겼다. 하지만 지난해 말부터 삼성생명의 자금 리스크를 해결한 후 점차 국내 시장에서도 매수 포지션으로 선회했다. 그간 삼성생명이 신경 쓰고 있었던 자금 마련...
2023.06.07.,"오기노 OK금융그룹 신임 감독 ""송희채 잘 알고 있다""","그는 삼성화재-우리카드를 거쳐 5년 만에 다시 '친정팀'으로 왔다. 반면 송명근은 이번 트레이드로 정든 팀을 떠났다. 오기노 감독은 7일 서울시 마포구 상암동 KGIT 센터 11층에 있는 한국배구연맹(KOVO) 기자실에서 열린 공식 회견을 통해 ""송희채에 대해 알고 있다""며 ""한국에 오기 전 영상 등을 통해 해당..."
2023.06.08.,"삼성화재, 캐시워크 돈버는퀴즈 ""정답 공개""","사진=캐시워크 캐시워크 돈버는퀴즈가 관심이다. 8일 오전 캐시워크 측은 삼성화재 관련 문제를 출제했다. 해당 퀴즈에 대한 정답은 '개인용 인터넷'으로 알려졌다. 한편, 퀴즈는 앱을 통해 참여할 수 있다. 정답을 입력하면 소정의 포인트가 지급된다."
2023.06.08.,"[특징주] 삼성화재, 장초반 3%대 상승",이투데이=서지희 기자 | 삼성화재가 장초반 3%대 상승세를 이어가고 있다. 8일 오전 9시 35분 기준 삼성화재는 전일보다 3.4% 오른 24만3500원에 거래 중이다. 지난 2일 이후 4거래일째 상승세를 지속하면서 24만 원대 안착을 시도 중이다. 올해 첫 거래일인 1월 2일에 19만4500원으로 장을 마감한...
