날짜,제목,내용
2023.08.27.,"한화오션, 거제 골리앗크레인 4기 '한화' 로고…""CI통합 마무리""","생산설비 투자 지속하고 자동화율 높여 생산 경쟁력 제고 한화오션은 경남 거제사업장 내 대형 골리앗 크레인 4기에 한화 로고를 입히는 작업을 마무리했다고 27일 밝혔다. 이에 따라 옛 대우조선해양이 한화그룹에 인수돼 지난 5월 23일 한화오션으로 새로 출범한 뒤 3개월여에 걸쳐 진행된 거제사업장, 서울..."
2023.08.27.,"[AT산업 단신] 한화오션, LG전자, 삼성전자","한화오션이 세계 최대 규모 골리앗 크레인에 한화 로고를 입혔다. 이로써 3개월에 걸쳐 진행된 한화오션의 거제사업장, 서울 남대문사무소, 시흥R&D캠퍼스의 기업이미지(CI) 통합작업이 마무리됐다. LG전자가 10년 혁신을 집약한 세계 최초 무선 올레드 TV 시리즈를 이달 북미에 이어 유럽 시장에 본격..."
2023.08.27.,“한화 품 안겨 기대컸는데”…한화오션 주주들 ‘부글부글’ 왜?,소액주주는 온데간데없다.” 한화오션이 한화그룹에 인수된지 3개월 만에 추가 유상증자에 나서면서 주주들이 부글부글 끓고 있다. 증자 규모가 2조원에 달하는 만큼 지분가치 희석 우려가 상당한데다 주주배정 방식의 유상증자로 주주들에게 손을 벌리는 모양새가 됐기 때문이다. 지난 25일 한화오션...
2023.08.27.,한화오션 2조 원 유상증자…미래·초격차 분야 투자,"한화오션이 유상증로로 확보한 자금 약 2조 원을 미래산업과 기술 초격차 분야에 투자합니다. 한화오션이 발표한 투자 계획을 살펴보면 방위산업분야에서 해외 생산거점 설립과 무인·첨단 함정 기술 확보에 9천억 원, 국제 환경기준을 넘어서는 친환경, 디지털 선박 개발에 6천억 원 등입니다. 또, 연간 18%씩..."
2023.08.27.,"엇갈리는 노조 행보… 뭉치는 한화오션, 불협화음 HD현대重",한화오션과 HD현대중공업이 엇갈린 노사관계를 그리고 있다. 한때 ‘노사 갈등’의 대명사로 불렸던 대우조선해양은 한화오션으로 새 출발하면서 화합의 기치를 올리고 있다. 반대로 HD현대중공업 노사는 불협화음을 노출하고 있다. 한화오션은 최근 경남 거제사업장의 골리앗 크레인 4기에 한화 로고를...
2023.08.27.,한화오션 2천억 투자하는 그 분야...조선사 새 먹거리 '해상풍력',글로벌 해상풍력 시장 성장 속도가 빨라질 것이란 전망이 나온 가운데 한화오션이 해상풍력 시장 진출을 선언했다. 한화오션을 필두로 국내 조선사들은 해상풍력발전기설치선(이하 WTIV)을 비롯한 해상풍력 분야 투자를 늘리기 시작했다. 27일 조선업계에 따르면 한화오션은 최근 유상증자를 통해...
2023.08.27.,대한항공-아시아나 합병 난항에 '한화 등판설' 솔솔,"지난 2019년 현대중공업그룹(현 HD현대그룹)은 대우조선해양(현 한화오션) 인수를 추진했지만, EU 경쟁당국이 고부가가치 선박 시장의 독과점이 우려된다는 이유로 합병을 불허했고, 지난 2022년 양사의 인수합병이 최종 무산됐다. 이후 한화그룹이 대우조선해양을 인수하기로 하면서 합병이 승인됐다. 이런..."
2023.08.27.,"“HD현대·한화오션과 다른 길” 삼성重, 소리 없이 강한 이유 봤더니 [그 회...","조선업 슈퍼사이클(초호황기)을 맞아 국내 빅3(HD한국조선해양·삼성중공업·한화오션)의 인력 쟁탈전 등 기싸움이 한층 치열해지고 있다. 이런 가운데 지난 5월 한화그룹에 편입된 한화오션이 ‘업계 1위’ HD한국조선해양의 아성에 도전장을 던졌고, 방산·엔진 부문 등 굵직한 이슈 때마다 양사 간..."
2023.08.27.,"""납기일 정해져 있는데""…본계약 지연에 속타는 한화오션","HD현대중 가처분 신청으로 본계약 무기한 연기 방사청 사업기간 2028년6월 명시…법원 판단 '촉각' 방위사업청(이하 방사청)이 지난달 울산급 Batch-Ⅲ 후속함(5, 6번함) 건조사업 우선협상 대상자로 한화오션을 선정했지만 한 달 넘도록 본계약 소식이 들리지 않고 있다. 하루빨리 계약 체결후 선박 건조에..."
2023.08.28.,"""현재보다 미래""…한화오션, 신사업에 올인한다","한화그룹이 인수한 대우조선해양이 한화오션으로 사명 변경을 완료하고 앞으로 2조원 규모의 대규모 투자를 통해 방산, 친환경, 해상풍력, 스마트야드 등 미래 행보를 본격화한다. 한화오션은 부채비율 안정 및 신종자본증권 처리 등 재무건전성 제고가 아닌 신사업 투자에 초점을 맞춘다는 점에서 주목받고..."
2023.08.28.,[한화오션 유상증자] 성공 의지 담긴 '할인율 30%' [넘버스],"대규모 자금조달에 나선 한화오션(옛 대우조선해양)이 유상증자 할인율 카드를 꺼냈다. 통상 유상증자에서 최종 발행가액을 결정할 때 시가 대비 10%대 할인율을 적용하지만, 한화오션은 30% 할인을 약속했다. 투자자들은 그만큼 저렴한 가격에 신주를 살 수 있다. 유상증자 흥행 성공을 위한 한화그룹의..."
2023.08.28.,한화오션 2조 원 유상증자…미래·초격차 분야 투자,"한화오션이 유상증로로 확보한 자금 약 2조 원을 미래산업과 기술 초격차 분야에 투자합니다. 한화오션이 발표한 투자 계획을 살펴보면 방위산업분야에서 해외 생산거점 설립과 무인·첨단 함정 기술 확보에 9천억 원, 국제 환경기준을 넘어서는 친환경, 디지털 선박 개발에 6천억 원 등입니다. 또, 연간 18%씩..."
2023.08.28.,한화오션 개편 채비·삼성중공업 내실 강화,"한화오션이 최근 대규모 투자, 이미지 쇄신 등에 나서며 화려한 개편을 예고한 가운데 삼성중공업은 내실 다지기에 주력하고 있다. ◇한화오션 화려한 개편 예고 = 한화오션은 최근 골리앗 크레인에 한화오션 로고가 입혀진 사진을 공개했다. 이로써 한화오션 거제사업장 등 3개월에 걸친 기업 이미지..."
2023.08.28.,‘로터세일’이 뭐길래? 한화오션 HD현중 개발 나서,"풍력 이용한 선박 보조 추진장치 선박 적용시 6~8% 연료저감 효과 국제해사기구(IMO)와 유럽연합(EU) 등이 해양환경규제를 강화하면서 한화오션, HD현대중공업 등 조선업계가 새로운 기술 도입을 통해 대응하고자 기술개발에 박차를 가하고 있다. 로터세일 기술 원리 (사진=Wartsila) 28일 관련업계에 따르면..."
2023.08.28.,"‘지속되는 유상증자 논란’, 한화오션 이어 미코바이오메드 주가 ‘급락’",재무 구조 안정화가 목적이기 때문에 안전성이 취약하다고 추정되기 때문이다. 최근 기업들의 유상증자 소식이 잇따라 들리고 있다. 한화오션도 지난 22일 대규모 유상증자 추진 소식에 주가 급락세를 보였다. 이후 다음날 유상증자를 발표하면서 주가가 약세를 이어간 바 있다.
2023.08.28.,"[채널Who] 바다 위 소형모듈원전, 삼성중공업 HD현대중공업 한화오션 기회","한화오션은 미국 토르콘과 인도네시아에서 SMR 프로젝트를 진행하고 있다. 토르콘은 토륨 용융염 원자로(TMSR)를 준비하는 회사다. 한화오션과 토르콘, 인도네시아 정부는 2032년 가동을 목표로 TMSR을 개발하고 있다. 인도네시아는 지진과 해일이 잦아 지상원전을 짓기가 쉽지 않다고 한다. 이 때문에 15미터..."
2023.08.28.,한화오션 · HD한국조선해양 등 조선주 '장중 급등'...이슈는?,"28일 증시에서 한화오션, HD한국조선해양, HD현대중공업, 삼성중공업 등 조선주들의 주가가 장중 급등세를 보이고 있다. 업종별 순환매 속에 조선주 등 성장주들이 주목받는 것으로 여겨진다. 삼성중공업 등 일부 종목에 대한 긍정적인 진단도 거론된다. 한국거래소에 따르면 오전 10시 14분 현재..."
2023.08.29.,"다올투자, 한화에어로 목표가↓…""한화오션 유증 반영""","다올투자증권은 29일 한화에어로스페이스가 한화오션 유상증자 참여로 이자 비용이 증가한 점 등을 반영해 목표주가를 기존 17만원에서 14만원으로 낮췄다고 밝혔다. 투자의견은 '매수'를 유지했다. 최광식 연구원은 ""한화오션에 대한 두 번째 유상증자에 참여하는 지분 24%만큼 현금성 자산 5천억원을..."
2023.08.29.,"HD현대重ㆍ한화오션, 엇갈린 노사 관계",국내 대표 조선사인 HD현대중공업과 한화오션이 올해 임금협상에서 엇갈린 행보를 보이고 있다. 노사 간 임금협상을 조기 타결하며 경영정상화에 박차를 가하고 있는 한화오션과 달리 HD현대중공업은 접점 찾기에 실패하며 ‘파업’이라는 최악의 상황에 직면했다. 29일 관련업계에 따르면 HD현대중공업...
2023.08.29.,‘스마트조선소’로 변신하는 한화오션…스마트야드·로봇으로 ‘오션 미래’...,"한화그룹 품에 안긴 한화오션(옛 대우조선해양)이 ‘스마트조선소’로 변신하고 있다. 자동화 기반의 ‘스마트야드’ 구축에만 약 3000억원을 투자할 계획이다. 로봇, 자동화로 생산성을 높여 조선소 전체를 빅데이터 기반의 거대한 스마트야드로 전환한다는 포부다. 한화오션 ‘디지털생산센터’ 구축 생산..."
2023.08.29.,"아시아나항공 인수전 등판설 한화, '의문의 1패' [넘버스]","한화오션 인수에 2조원을 쏟은 데다, 내년까지 추가 투자를 앞두고 있어 재무 부담이 가중될 것이란 전망이다. 실적 줄고 투자 늘고...차입금 불어나 29일 금융감독원 전자공시시스템에 따르면 한화그룹의 재무지표가 크게 악화됐다. 실적이 줄어든 가운데 신사업 투자로 빚이 불어나서다. 올 상반기..."
2023.08.29.,"'M&A의 귀재’ 한화, 이번엔 한화오션 육성에 집중 투자","‘M&A의 귀재’ 한화가 올해 상반기 인수한 한화오션(구 대우조선해양) 육성에 집중투자 행보를 보이고 있다. 우수한 인력 채용 및 기술개발과 해외거점 확보 등에 투자해 글로벌 해양 방산 시장을 선점하겠다는 복안이다. 업계는 한화가 오랜 시간 크고 작은 인수합병(M&A)을 진행, 이를 성공적으로 키웠던 만큼..."
2023.08.29.,"[종합] 코스피, 0.28% 오른 2550.55…한화오션 6.2%↑","시가총액 상위 종목에서는 한화오션(6.24%), LG이노텍(3.70%), 금양(3.56%), 현대미포조선(3.43%)가 상승세고, 금양(-2.58%), 삼성전기(-4.16%), 포스코인터내셔널(-3.31%), 아모레G(-2.37%), 삼성에스디에스(-2.30%) 등은 내림세다. 같은 시각 코스닥지수는 직전 거래일보다 5.95포인트(0.65%) 오른 915.33을..."
2023.08.29.,"한화오션, 스마트조선소 변신중…주가 미소 만연","한화오션 주가가 강세를 보이고 있다. 29일 한국거래소에 따르면 이날 오후 12시 15분 현재 4.38% 오른 3만9300원에 거래를 하고 있다. 이 회사는 지금 '스마트조선소'로 변신중이다. 이에따라 자동화 기반의 '스마트야드' 구축에만 약 3000억원을 투자할 계획이며 로봇, 자동화로 생산성을 높여 조선소 전체를..."
2023.08.29.,"HD현대·두산·한화, ‘블루오션’ 로봇시장 주도권 싸움 치열","HD현대와 두산이 선제적 진출로 시장을 선도 중인 가운데 한화가 가세하며 경쟁이 치열해지는 양상이다. 29일 업계에 따르면 HD현대, 두산, 한화는 로봇 전문 자회사를 설립하고 기술개발에 주력하고 있다. 건설·해양·물류·의료·제조·농업·모빌리티·서비스 등 산업 전반에 걸쳐 가진 로봇의 무한한 성장..."
2023.08.29.,"外人 매도에도, 코스피 상승...SK하이닉스 · 기아 · 한화오션 '활짝'","한화오션(6.91%), 현대미포조선(4.00%), 삼성중공업(2.90%), HD한국조선해양(2.49%) 등 조선주들이 상승했다. HMM(2.04%), 팬오션(1.48%), KSS해운(1.63%) 등 해운주들도 올랐다. 방산주 가운데 LIG넥스원(4.65%), 한국항공우주(2.14%), 한화시스템(0.60%) 등이 상승했다. POSCO홀딩스(-1.69%), TCC스틸(-3.20%), KG케미칼(-4...."
2023.08.30.,"""한화오션, 증자 발표에도 주가 급등한 이유…중장기 투자 긍정적""-신한","신한투자증권은 30일 한화오션의 대규모 증자 발표에도 주가가 이례적으로 급등한 배경엔 모건스탠리캐피탈인터내셔널(MSCI) 편입 효과, 낮은 유통주식, 그룹사의 지분투자, 중장기 전략적 투자에 대한 긍정적 시각 등이 있다고 분석했다. 별도의 투자의견과 목표주가는 제시하지 않았다. 지난 23일 2조원..."
2023.08.30.,"HD현대-한화오션, 글로벌1위 전면전…그룹 3세 대리전 양상도",슈퍼사이클(초호황기)에 접어든 조선·방위산업을 두고 HD현대와 한화오션 간 주도권 잡기 경쟁이 가열되고 있다. 간판을 바꿔달고 실탄을 채운 한화오션이 공격적인 행보에 나서자 HD현대도 맞대응에 나서며 국내 1·2위이자 글로벌 1·2위인 두 기업이 전면전을 벌이고 있는 것이다. 29일 관련업계에...
2023.08.30.,"‘또 수주전’ HD현대重-한화오션, 폴란드서 ‘5000억원’ 격돌","폴란드 국영가스기업, 해운사 대상 FSRU 입찰 LNG선 가격 연동…계약액 3억달러 중반 전망 유럽 에너지 안보 중요성 부각, FSRU 수요↑ HD현대중공업과 한화오션(옛 대우조선해양)이 폴란드에서 3억7800만달러(한화 약 5000억원) 수주 사업을 놓고 또 한 번 맞불을 예정이다. 한화오션 출범 이후..."
2023.08.30.,"'한화오션 속도 올리는데'…HD현대중공업, 파업 리스크에 긴장감 '고조'",한화오션 출범으로 조선업계의 수주 경쟁이 과열되는 가운데 노조가 파업을 예고한 HD현대중공업의 긴장감이 고조되고 있다. 연이은 수주로 올해 상반기 흑자전환에 성공한 HD현대중공업이 파업 리스크로 인해 항해 속도가 떨어질 수 있다는 우려가 나오고 있다. 30일 업계에 따르면 HD현대중공업 노조는...
2023.08.30.,"[한화그룹 기획②] 한화시스템, 최근 1년간 관심·호감도 하락…""고른 성비 관...","분석대상 한화그룹(회장 김승연) 계열사는 한화오션, 한화생명보험, 한화솔루션, 한화에어로스페이스, 한화임팩트, 한화에너지, 한화시스템, 한화투자증권, 한화호텔앤리조트, 한화갤러리아, 한화첨단소재, 한화이글스 등(無순)이며 분석업체는 변동될 수 있습니다. 이번 시리즈에서는 각 사별 최근..."
2023.08.30.,[더벨]유문기 한화임팩트 부사장 일선 후퇴…이사진 연쇄 이동,한화에어로스페이스를 중심으로 방산사업을 한데 모았고 한화오션 인수를 통해 조선업에도 진출했다. 이밖에 ㈜한화가 한화건설을 흡수합병하는 등 지배구조 및 사업구조 재편이 끊임없이 이뤄졌다. 그러면서 정기 인사 시즌이 아님에도 굵직굵직한 인물들이 계열사를 넘나들며 소속을 바꾸고 있다. 특히...
2023.08.30.,"[공매도 TOP 10 종목] 코스피, 한화생명 공매도 1위…포스코인터내셔널-삼성전...","한화생명은 전날 10위권 밖에서 1위로 올라섰다. 이어 포스코인터내셔널(34만4822주), 삼성전자(33만78주), 삼성중공업(32만9328주), LG디스플레이(32만158주), 팬오션(31만7236주), HMM(28만5386주), SK네트웍스(20만1196주), 금양(19만5807주), 카카오뱅크(12만5170주) 순으로 뒤를 이었다. 삼성중공업..."
2023.08.30.,"[더벨]'광폭행보' 김동관 한화 부회장, 미 에너지투자사 고문 사임했나",일각에선 한화오션 경영 등 본연의 업무에 집중하기 위해 사임한 것 아니냐는 관측이 나온다. 실제로 김 부회장은 요즘 종횡무진이다. 한화오션 인수 이후 바다로 무대가 바뀌어 행사장과 사업장을 방문해 가며 업무를 봐 왔다. 겸직하고 있는 이사회는 네 군데로 늘었다. 최근 들어선 로봇사업이라는 새...
2023.08.31.,"한화오션, 출범 첫 신입사원 채용","한화오션이 2023년 하반기 신입사원 채용을 8월 31일부터 진행한다고 밝혔다. 이번 채용은 한화오션이 한화그룹으로 편입된 후 첫 번째로 시행하는 신입사원 채용이다. 대상 직무는 연구개발, 설계, 생산, 영업, 사업관리, 경영지원 등이다. 9월 24일까지 서류를 제출하면 된다. 지원 요건은 연구개발은 석사 이상..."
2023.08.31.,"한화오션, 2023년 하반기 신입사원 채용…9월 24일까지 접수","한화오션(대표이사 권혁웅 부회장)이 31일부터 2023년 하반기 신입사원 채용을 진행한다. 이번 채용은 한화오션이 한화그룹으로 편입 후 첫 번째로 시행하는 신입사원 채용으로 연구개발, 설계, 생산, 영업, 사업관리, 경영지원 등 다양한 직무를 대상으로 9월 24일까지 서류접수를 받는다. 지원요건은..."
2023.08.31.,"한화오션, 올해 하반기 신입사원 모집…기술분야 미래인재 확보 나서","한화오션은 2023년 하반기 신입사원 채용을 8월 31일부터 진행한다고 밝혔다. 한화그룹 편입 후 첫 번째로 실시하는 신입사원 채용이다. 이번 신입사원 채용에서는 연구개발, 설계, 생산, 영업, 사업관리, 경영지원 등 다양한 직무를 대상으로 9월 24일까지 서류접수를 받는다. 지원요건은 연구개발은 석사 이상..."
2023.08.31.,"한화오션, 그룹 편입 후 첫 신입사원 채용나서","한화오션 CI. 사진=한화오션 제공 한화오션은 올해 하반기 신입사원 채용을 진행한다고 31일 밝혔다. 이날부터 진행되는 이번 채용은 한화오션이 한화그룹으로 편입 후 첫 번째로 시행하는 신입사원 채용이다. 연구개발, 설계, 생산 등 다양한 직무를 대상으로 다음달 24일까지 서류접수를 받는다. 지원요건은..."
2023.08.31.,호재? 악재?…한화오션 유상증자에 쏠린 눈,"올해 한화그룹 일원으로 새롭게 출범한 한화오션이 2조원 규모의 유상증자를 추진하는 가운데, 이번 유상증자가 한화오션의 미래에 어떤 영향을 미칠지 관심이 쏠리고 있다. 증권업계 등에선 “한화오션이 이번 유상증자로 확보한 자금 모두를 미래 사업을 위해 투자하는 만큼, 중장기적 관점에서 긍정적”..."
2023.08.31.,"한화오션, ""우수인재 확보 나선다""...하반기 신입사원 채용","라이센스뉴스 = 박창배 기자 | 한화오션이 2023년 하반기 신입사원 채용을 31일부터 진행한다고 30일 밝혔다. 이번 채용은 한화오션이 한화그룹으로 편입 후 첫 번째로 시행하는 신입사원 채용으로 연구개발, 설계, 생산, 영업, 사업관리, 경영지원 등 다양한 직무를 대상으로 9월 24일까지 서류접수를 받는다...."
2023.08.31.,"한화오션, 2023년 하반기 신입사원 채용...연구개발·설계 분야 인재 확보","다음달 24일까지 지원서 접수 한화오션 거제 사업장 [사진=한화오션] 한화오션(옛 대우조선해양)이 2023년 하반기 신입사원 채용을 이달 31일부터 시작한다. 이번 채용은 한화오션이 한화그룹으로 편입한 후 첫 번째로 시행하는 신입사원 채용이다. 이에 따라 연구개발(R&D), 설계, 생산, 영업, 사업관리..."
2023.08.31.,"""지속 가능 경쟁력 확보""···한화오션, 하반기 신입사원 채용","연구개발·설계·생산·영업·경영지원 등 우수인재 확보 나서 한화오션이 2023년 하반기 신입사원 채용을 진행한다고 31일 밝혔다. 이날부터 진행되는 채용은 한화오션이 한화그룹으로 편입 후 첫 번째로 시행하는 신입사원 채용으로 연구개발, 설계, 생산, 영업, 사업관리, 경영지원 등 다양한 직무를 대상으로..."
2023.08.31.,‘유상증자 쇼크’ 이후 반등하는 SK이노베이션‧한화오션,"유상증자 발표 이후 주가가 떨어졌던 한화오션(042660)과 SK이노베이션(096770) 등의 주가가 반등하고 있어서다. 증권가에선 유상증자가 통상 악재로 작용하지만, 조달한 자금이 어떻게 사용되느냐가 관건이라고 보고 있다. 31일 한국거래소에 따르면 최근 조 단위 유상증자를 진행한 SK이노베이션..."
2023.08.31.,"한화오션, 하반기 신입사원 채용…""내달 24일까지 접수""","한화오션(대표 권혁웅)이 2023년 하반기 신입사원 채용을 31일부터 진행한다고 밝혔다. 이번 채용은 한화오션이 한화그룹으로 편입 후 첫 번째로 시행하는 신입사원 채용으로 연구개발, 설계, 생산, 영업, 사업관리, 경영지원 등 다양한 직무를 대상으로 내달 24일까지 서류접수를 받는다. 지원요건은..."
2023.09.01.,"우주로~바다로~ 한화, 방산 인재 끌어모은다",상반기 한화오션 인수를 마무리하며 육해공 방위산업을 품은 한화그룹이 방산 인력 확보를 위한 움직임에 나섰다. 최근 한화에어로스페이스와 한화오션이 나란히 하반기 신입 공개 채용에 나섰는데 두 회사 모두 세 자릿수 인원을 뽑고 각종 복지 혜택을 내세우는 등 인재 확보에 적극적으로 나서는...
2023.09.01.,[배정철 이야기] 롯데케미칼·금호석유화학·한화오션 외,"오늘의 배정철 이야기 주인공 △롯데케미칼 △금호석유화학 △한화오션 △포스코 △롯데정밀화학. ◆롯데케미칼, 인도네이사 찔레곤시와 교육·환경 MOU 롯데케미칼(011170)이 대규모 석화단지를 조성 중인 인도네시아 찔레곤 시의 교육과 환경보호를 위해 나섰다. 롯데케미칼은 최근 인도네시아 찔레곤..."
2023.09.01.,"한화오션, 노르웨이 TMC에 압축기 주문… 日 MOL 용선 탑재","2021년~2022년에 수주한 LNG선 6척에 해상 압축 공기 시스템 장착 한화오션이 일본 미쓰이 OSK 라인(Mitsui OSK Lines, 이하 MOL)이 용선할 액화천연가스(LNG) 운반선에 해상 압축 공기 시스템을 탑재한다. 선박의 에너지 효율을 높여 에너지 비용을 절감시킨다. 1일 업계에 따르면 한화오션은 2021년도와..."
2023.09.01.,"한화오션, 3거래일 연속 하락에 6% 급락…3만6000원선 밑으로",한화오션이 급락 중이다. 한화오션은 1일 코스피 시장에서 오전 10시30분 현재 전 거래일 대비 6.39%(2450원) 하락한 3만5900원에 거래되고 있다. 이 회사는 30일부터 이날까지 3거래일 연속 하락세다.
2023.09.01.,"""한화, 화학 부진·대규모 투자로 재무부담""","한화그룹은 지난 5월 2조원을 들여 한화오션(옛 대우조선해양)을 인수했다. 여기에 오는 2025년까지 3조2000억원 규모의 미국 태양광 공장 투자와 한화솔루션의 한화퓨처프루프 지분 투자(7000억원)도 예정돼 있다. 에어모빌리티, 위성통신, 디지털 플랫폼 등 신성장 동력 확보를 위한 지분투자도 지속할..."
2023.09.01.,"여승주 한화생명 부회장으로 승진, 뛰어난 위기 대응능력 인정받아","김동관 한화 및 한화솔루션 대표이사 부회장, 권혁웅 한화오션 대표이사 부회장 등이다. 금춘수 한화 수석부회장도 있지만 금 수석 부회장은 한화 사내이사에서 물러났다. 여 부회장은 한화생명 대표 취임 이후 보험 본업 경쟁력을 강화하고 신사업 확대 추진에 힘을 실으면서 회사를 안정적으로 이끈..."
2023.09.01.,"[공매도 TOP 10 종목] 코스피, 팬오션 공매도 1위…두산에너빌리티-삼성중공업...","팬오션은 전날 5위에서 1위로 올라섰다. 이어 두산에너빌리티(45만3289주), 삼성중공업(36만4241주), 포스코인터내셔널(32만9828주), 한화생명(31만5415주), 삼성전자(30만4662주), SK하이닉스(30만4652주), 우리금융지주(24만754주), LG디스플레이(20만8181주), SK네트웍스(18만4318주) 순으로 뒤를 이었다...."
2023.09.02.,한화에어로·한화오션 신입 대거 채용...유망 신사업 보인다,한화그룹 방산사업의 한 축을 맡는 한화에어로스페이스와 한화오션이 잇따라 신입사원 채용에 나서 그 배경이 주목된다. 방산이 그룹 내 캐시카우로 떠오른 만큼 인력 확보와 경쟁력 증진에 속도가 붙을 전망이다. 2일 한화그룹 채용 홈페이지 '한화인'에 따르면 한화에어로스페이스와 한화오션은 올...
2023.09.02.,[한화오션 유상증자] 한화에어로스페이스 신용도 '빨간불' [넘버스],"지난 5월 한화그룹에 편입한 한화오션은 재무 상태가 개선되는 효과를 누리지만, 최대주주인 한화에어로스페이스는 재무 부담이 늘면서 신용도에 빨간불이 들어왔다. 2일 신용평가 업계에 따르면 한화오션은 지난 23일 총 2조원 규모의 유상증자 계획을 발표했다. 발행 규모는 총 8900만5000주다. 이번..."
2023.09.02.,새로운 도약에 2조 원 투자...친환경·스마트 선박 개발 집중,"한화오션이 대우조선해양을 인수하고 기업이미지, CI 교체작업을 마치면서 새로운 도약을 준비하고 있습니다. 친환경·스마트 선박 개발과 스마트 야드 조성 등을 바탕으로 상선 외에도 해양 방위 산업의 강자로 도약한다는 전략을 발표했습니다. 박종혁 기자가 보도합니다. [기자] 조선소의 상징인 세계 최대..."
2023.09.02.,[주간 투자주체 동향] 주간 개인순매수 상위 종목은?...포스코 그룹주 집중매...,"11위 한화오션 228억원(60만주), 12위 SK하이닉스 200억원(15만주), 13위 유한양행 178억원(25만주), 14위 KB금융 167억원(31만주), 15위 HD한국조선해양 149억원(12만주), 16위 하나금융지주 128억원(32만주), 17위 한국항공우주 125억원(25만주), 18위 삼성엔지니어링 125억원(36만주), 19위 LS..."
2023.09.02.,"이산화탄소 운반선, 조선3사 미래 먹거리로 '급부상'",한화오션도 이산화탄소 운반선 개발에 대규모 자금을 투여한다. 한화오션은 2조원의 유상증자를 통해 자금을 마련할 계획인데 그중 6000억원을 친환경 선박 개발에 쓰기로 했다. 이산화탄소 운반선도 한화오션이 개발하는 친환경 선박 중 하나다. 수주 물꼬도 터지고 있다. HD한국조선해양은 최근...
2023.09.02.,"2%대 내려온 물가, 7개월 만에 상승할까[기재부 주간예보]","주간 주요 일정 △4일(월) 08:00 비상경제장관회의 겸 수출투자대책회의(장관, 서울청사) 10:00 예산결산특별위원회(2차관, 국회) 13:30 한화오션 현장방문 및 조선업계 간담회(장관, 경남 거제) △5일(화) 08:00 비상경제차관회의(1차관, 서울청사) 10:00 국무회의(장관, 국무회의) 14:00 연례협의 대표단 면담..."
2023.09.02.,셀바스AI 공매도 '1000건 이상 감소' 거래량 1352→201건... 주가 '봄바람 살...,"15만8376건, 한화오션 15만1307건 순이다. 또 코스닥 공매도 종목 순위는 포스코DX 78만9697건, SFA반도체 28만2916건, 하나마이크론 24만4536건, HLB 20만9339건, 에코프로비엠 18만6934건, 위지윅스튜디오 18만4011건, 휴마시스 18만938건, 주성엔지니어링 17만6452건 , 에이비엘바이오 17만6399건, HPSP..."
2023.09.02.,[코스피 200] 삼성전자 6.13% 상승…지수 구성종목 중 상승률 1위,1위 한미사이언스 3만2600원(-9.44%)▲2위 한화오션 3만5000원(-8.74%)▲3위 SK아이이테크놀로지 8만3200원(-7.86%)▲4위 한국콜마 5만3600원(-7.27%)▲5위 한올바이오파마 2만2350원(-5.89%)▲6위 롯데관광개발 1만6170원(-5.6%)▲7위 LS 10만1300원(-5.42%)▲8위 삼성중공업 8340원(-5.33%)▲9위 LS...
2023.09.02.,[다음주 기획재정부 및 경제부처 일정],*9월4일(월) ▲08:00 부총리 비상경제장관회의 겸 수출투자대책회의(주재)(서울 청사) ▲13:30 부총리 한화오션 현장방문 및 조선업계 간담회(경남 거제) ▲10:00 2차관 예산결산특별위원회(국회) ※비상경제장관회의 겸 수출투자대책회의 개최(08:00) ※수출 활성화를 위한 추가지원 방안(08:00)...
2023.09.02.,"반도체 장비 관련주, '훨훨' 하나마이크론·프로이천·알에스오토메이션·레이...","유니테스트, 오션브릿지, 서플러스글로벌, 로체시스템즈, 주성엔지니어링, 넥스틴, 성우테크론, 팸텍, 고영, 씨앤지하이테크, 에스엔유, 엑시콘 , 기가레인, 인텍플러스, 더코디, 성도이엔지, 리노공업, 라온테크, 포인트엔지니어링, 러셀, 한화에어로스페이스 등은 상승했다. 하지만 서진시스템..."
2023.09.03.,한화오션 ‘가스텍 2023’서 친환경 오션 솔루션 대거 선보인다,"한화오션(대표이사 권혁웅 부회장)이 친환경 선박·에너지 관련 최고 권위의 전시회인 ‘가스텍 2023(Gastech 2023)’에 참가해 세계 최고 수준의 액화천연가스 및 친환경 선박 관련 기술을 대거 선보인다. 가스텍은 매년 4만명의 관람객이 찾는 LNG와 수소, 저탄소 등 가스 분야 관련 세계 최대 전시회다...."
2023.09.03.,"한화오션, '가스텍 2023'서 친환경 선박 4종 전시",그린십 사양 적용된 LNG운반선에 중점…차세대 친환경기술 대거 적용 한화오션은 '가스텍2023'(Gastech 2023)에 참가해 친환경 선박 4종을 선보인다고 3일 밝혔다. 가스텍은 매년 4만명의 관람객이 방문하는 친환경 선박 및 에너지 관련 최고 권위의 전시회다. 올해는 오는 5∼8일 싱가포르에서 열리며 전...
2023.09.03.,'한화오션 효과' 뺀 은행권 충당금적립률 237.9%,전분기(229.9%)보다 소폭 줄었지만 한화오션(옛 대우조선해양) 관련 충당금 환입 효과를 뺀 적립률은 237.9%로 최고 수준이었다. 은행들은 옛 대우조선해양 관련 충당금을 쌓아놨는데 한화그룹의 인수에 따라 일부 은행들은 충당금 1조2000억원을 이익으로 환입했다. 이에 따라 은행들의 당기순이익도...
