날짜,제목,내용
2023.06.02.,"""현대모비스, 고질적인 적자가 유일한 문제""","정용진 신한투자증권 연구원은 ""현대모비스의 핵심 사업으로 전동화 사업부가 부각된 것도 한참이 지났다""라며 ""2017년 매출 1조2000억원이었던 사업이 2022년에는 매출 9조7000억으로 성장했다""고 밝혔다. 정용진 연구원은 ""투자자들은 전기차 시장에 확정적으로 성장할 전동화 사업부의 성장성에는 환호했지만..."
2023.06.02.,"[특징주] 현대모비스, 전동화 사업부 양산체제 구축에 주가 상승",현대모비스는 전동화 사업부 양산체제 구축에 주가가 상승세를 보이고 있습니다. 현대모비스의 주가는 2일 오전 9시 3분 현재 전일보다 1500원(0.68%) 오른 22만3000원에 거래되고 있습니다. 신한투자증권은 현대모비스가 기존 제조 역량을 바탕으로 전동화 사업부의 양산 체제 구축에 앞장서고 있고 향후...
2023.06.02.,평택 포승(BIX)지구내 현대모비스 투자협약 체결,"평택 포승(BIX)지구내 현대모비스 투자협약 체결 (사진=평택시 제공) 매일일보 = 한철희 기자 | 평택시는 평택 포승(BIX)지구내 자동차 모듈 생산시설 조성을 위한 투자협약을 현대모비스와 지난달 30일 체결했다고 밝혔다. 47,891㎡ 부지에 관련 투자액은 1,540억 원이며, 520명의 고용도 창출한다. 올해 7월 착공에..."
2023.06.02.,"이재원 푸본현대생명 대표, 안정적인 퇴직연금 확보 성과 인정 받아","푸본현대생명의 퇴직연금 거래 내역을 살펴보면 현대모비스‧현대커머셜‧현대카드와의 거래 규모는 지난해 3분기 4873억원에서 올 1분기 5704억원으로 불어났다. 현대모비스와 현대커머셜은 푸본현대생명의 지분을 각각 10.18%, 12.17% 보유 중이다. 특히 나이스신용평가는 푸본현대생명의 유동성 위험도..."
2023.06.02.,[현대차그룹] 시가총액 1조4160억원 감소...현대글로비스 1.24% 상승 '눈길',1위 현대글로비스 17만1100원(1.24%)▲2위 이노션 3만9250원(0.51%)▲3위 현대차증권 9000원(0.45%)▲4위 현대제철 3만2700원(0.31%)▲5위 현대로템 3만900원(-0.16%)▲6위 현대모비스 22만1500원(-0.67%)▲7위 현대건설 3만7850원(-1.17%)▲8위 현대차 19만7500원(-1.25%)▲9위 현대오토에버 12만3700원(-1.83...
2023.06.02.,"[특징주] 현대제철, 하반기 철강 수급 개선 전망에 주가 올라","기아의 최대주주는 현대자동차입니다. 현대자동차의 최대주주는 현대모비스입니다. 현대모비스의 최대주주는 기아입니다. 현대차그룹은 아직 순환출자 구조에서 벗어나지 못하고 있습니다. 현대제철은 외국인의 비중이 25.0%, 소액주주의 비중이 57%에 달합니다. 김대성 글로벌이코노믹 연구소장"
2023.06.02.,"인니 배터리공사, 현대차·LG엔솔 배터리 합작사 지분 인수 추진","HLI그린파워는 현대차, 현대모비스, 기아 등 현대차그룹과 LG에너지솔루션이 자카르타 인근 카라왕산업단지에 배터리셀 공장을 건설하기 위해 설립한 합작사다. 법인 설립 한달 뒤 33만㎡ 규모 부지에 공장을 착공했다. 초기 연간 10GWh 생산능력을 확보한다. 전기차 15만 대에 탑재 가능한..."
2023.06.03.,"현대모비스, 800억원 투자한 인도네시아에 배터리 시스템 공장 착공",현대모비스는 5월 31일 인도네시아 수도 자카르타 외곽 지역인 자와바랏 주 브카시시에 있는 공장 부지에서 배터리 시스템 공장 착공식을 개최했다고 밝혔다. 인도네시아 배터리 시스템 공장은 아세안 시장을 겨냥한 현대모비스의 글로벌 전동화 전용 거점이다. 현대모비스는 배터리 셀 합작회사(HLI...
2023.06.03.,"현대모비스, 인도네시아 배터리시스템 신공장 착공...총 800억 원 투자",글로벌 전동화 전용 거점 구축… 내년 상반기 현지 주력 차종 배터리 시스템 공급 현대모비스의 글로벌 전동화 전용 거점인 인도네시아 공장이 내년 상반기 양산을 목표로 착공에 들어갔다. 현대모비스는 아세안 시장의 중심으로 부상하고 있는 인도네시아를 교두보 삼아 셀-배터리시스템-완성차로...
2023.06.03.,이러다 현대차도 제칠라...‘베트남의 삼성’이 아메리칸 드림 꿈 꿔보지만 [...,"물론 기아차, 현대모비스 등 현대기아차그룹 시총을 다 합치면 상당한 격차가 나지만 현대차만 떼어놓고 보면 빈패스트와 기업가치가 엇비슷한 수준이라는 것은 분명한 사실입니다. 빈패스트가 걸어온 길은 상당히 도전적입니다. 미국 사우스캐롤라이나주에 40억 달러를 투자해 연산 15만대 전기차 공장을..."
2023.06.03.,"현대차, 전동화 세계화 속도···美·中 에너지 생산 거점 만든다","생산된 배터리셀은 현대모비스가 배터리팩으로 제작해 HMGMA, 현대차 앨라배마 공장, 기아 조지아 공장 등 현대차그룹의 미국공장에서 생산되는 전기차에 공급한다. 현대차그룹은 이번 합작법인 설립을 통해 미국 생산 차량에 최적화된 배터리셀을 현지에서 조달해 전기차 경쟁력을 강화하겠다는..."
2023.06.03.,[현대차그룹] 시가총액 1조2540억원 증가...현대로템 3.24% 상승 '주목',1위 현대로템 3만1900원(3.24%)▲2위 현대제철 3만3450원(2.29%)▲3위 현대비앤지스틸 1만5650원(2.15%)▲4위 현대위아 6만1000원(1.5%)▲5위 기아 8만5200원(1.19%)▲6위 현대차 19만9500원(1.01%)▲7위 현대건설 3만8200원(0.92%)▲8위 현대오토에버 12만4800원(0.89%)▲9위 현대모비스 22만3000원(0.68%)▲10위...
2023.06.03.,"세미나 참여 기업 92% ""마이다스인 잡다데브, 우수 개발자 채용에 쓰고 싶어""","세미나에는 현대자동차, KB국민은행, 쿠팡, 네이버, SK에너지, CJ올리브네트웍스, 현대모비스 등 약 330개 기업의 인사담당자가 참여하며 개발자 채용에 대한 높은 관심을 보여줬다. 기업들이 현재 개발자 채용에서 겪는 애로사항을 묻는 설문에서 '적합한 인재탐색의 어려움'이라고 응답한 비율이 약 74..."
2023.06.03.,이번주 코스피 주가상승률 1위는 ‘이수화학’…코스닥은 ‘수성샐바시온’,"이어 한진칼우(23.30%)는 한진칼이 대한항공과 아시아나항공의 인수·합병(M&A) 무산 가능성에 급등세를 이어갔고, 덕양산업(20.88%)은 현대모비스가 배터리 벨류체인에 대한 국산화 노력으로 인해 부품업체가 수혜를 입을 것이란 전망이 투자심리 유입으로 이어졌다. 코스닥 시장에서는 수성샐바시온이 50.12..."
2023.06.03.,"마이다스인 '2023 개발자 채용전략 온라인 세미나' 설문조사...92% ""잡다데브...","세미나에는 현대자동차, KB국민은행, 쿠팡, 네이버, SK에너지, CJ올리브네트웍스, 현대모비스 등 약 330개 기업의 인사담당자가 참여하여 개발자 채용에 대한 높은 관심을 보여줬다. 기업들이 현재 개발자 채용에서 겪는 애로사항을 묻는 설문에서 '적합한 인재탐색의 어려움'이라고 응답한 비율이 약 74%로..."
2023.06.03.,"삼성전자 2.3도 한전 3.2도기업 43.3%, 파리협정 목표 초과","CJ·SK바이오사이언스·현대모비스 등 20개(20.6%) 기업은 2.1~2.9도 이내 그룹에 속했다. 롯데에너지머티리얼즈·한국타이어앤테크놀로지·GS 등 22개(22.7%) 기업은 3도를 초과했다. 전체 배출량 86.1%, 경로 벗어나 조사 대상 97개 기업의 평균 탄소 중립 목표 연도는 2043년이다. 이들 기업의 연결 기준..."
2023.06.04.,[현대차그룹 주간동향] 주간 시총 2조6250억 증가...현대로템 주간 상승률 선...,1위 현대로템 3만1900원(2.08%)▲2위 현대비앤지스틸 1만5650원(1.95%)▲3위 현대차증권 9060원(1.91%)▲4위 현대오토에버 12만4800원(0.56%)▲5위 현대위아 6만1000원(0.33%)▲6위 이노션 3만8900원(-0.13%)▲7위 현대제철 3만3450원(-0.74%)▲8위 현대글로비스 17만700원(-1.1%)▲9위 현대모비스 22만3000원...
2023.06.04.,"데이원, 기사회생할까…팬심은 이미 ‘싸늘’","삼성은 수원에서 서울로, SK는 청주에서 역시 서울로, KT는 부산에서 수원으로, 현대모비스는 부산에서 울산으로, KCC는 대전에서 전주로 연고지를 변경했다. 한국가스공사는 인천이 연고지였던 전자랜드를 인수하면서 대구로, 오리온은 대구에서 고양으로 이전했다. 수원은 삼성과 KT, 대구는 오리온..."
2023.06.04.,기아 ‘글로벌 경쟁력’ 눈길…RV·친환경차 판매 힘 싣는다,"우선 기아는 연매출 10조원 이상 기업 중 GS칼텍스, 대한항공, HD현대오일뱅크, 에쓰오일, LG에너지솔루션, 현대자동차, 현대모비스, 두산에너빌리티, 한화 등과 함께 고속성장 부문에서 우수기업에 이름을 올렸다. 고속성장 부문 경영평가는 매출 증감률, 자기자본이익률(ROE) 증감 등 항목을..."
2023.06.04.,"[주간 투자자 동향] 외국인, 반도체 투톱 1조3000억 싹쓸이","15위 현대모비스 -202억원(-9만주), 16위 호텔신라 -184억원(-24만주), 17위 SK텔레콤 -151억원(-30만주), 18위 강원랜드 -132억원(-73만주), 19위 GS건설 -120억원(-57만주), 20위 HD현대 -118억원(-20만주) [기관] 유가증권시장 순매수 상위종목 1위 SK이노베이션 627억원(32만주), 2위 LG전자..."
2023.06.04.,"대형주 선순환 필요..삼성전자,삼성전기 추천..비트코인 박스권, FOMC와 금리...","(사진=삼성전자 제공) 우리 시장은 삼성전자와 SK하이닉스의 급등으로 지난주 좋은 흐름을 보였는데, 시장의 건전한 추세를 만들기 위해 LG에너지솔루션과 LG화학 등 배터리 대형주들과 현대차, 기아, 현대모비스를 포함해 NAVER, 에코프로, 엘앤에프 등 시총 상위주들의 동반 강세가 반드시 필요하다고 보인다. 미..."
2023.06.05.,"현대모비스, “2031년까지 충주에 5천억 원 투자”","현대모비스가 2031년까지 충주에 5천억 원을 투자하겠다고 밝혔습니다. 충청북도와 충주시는 오늘(5) 동충주산업단지에 공장 신설을 추진하는 현대모비스와 5천억 원 규모의 투자협약을 체결했습니다. 현대모비스는 11만 8천 제곱미터 터에 전기차용 배터리팩 제조공장을 건립하고, 4백여 명의 직원을..."
2023.06.05.,"“현대모비스, 전동화사업 내년 흑자전환…IRA 수혜 예상”","이투데이=정성욱 기자 | 삼성증권은 5일 현대모비스에 대해 ‘현대모비스의 전동화사업은 2024년 흑자 전환이 예상된다’며 ‘매수’를 추천했다. 목표주가는 30만 원을 유지했다. 임은영 삼성증권 연구원은 “현대차·기아의 플랫폼 기반 전기차 생산 증가, 배터리 셀 수급 방식 변화, 미국 IRA 수혜로..."
2023.06.05.,"현대차 밑에 삼성…외국인, ‘영업익 재계 1위’ 현대차그룹株 순매수 ‘역대...","그룹 내 양대 산맥인 완성차 업체 현대차·기아는 물론, 현대모비스 등 주요 자동차 부품 계열사와 대표 ‘방산주’로 주목받는 현대로템 등에 대한 실적 호조 전망이 증권가에서 이어지고 있다. 이를 토대로 현재 현대차그룹주를 향하고 있는 역대급 외국인 투자 붐이 이달을 넘어 하반기까지 계속될 수..."
2023.06.05.,"충북도-충주시, 현대모비스와 투자협약 체결","충청북도는 5일 충북도청에서 충청북도와 충주시, 현대모비스㈜간 전기차용 배터리팩 제조 공장 신설 투자 협약을 체결했다고 밝혔다. 이번 투자협약은 김영환 도지사, 조길형 충주시장, 오흥섭 현대모비스㈜ 전무(전동화BU장)가..."
2023.06.05.,"현대모비스, 인도네시아에 배터리 시스템 공장 세워 전략 거점으로 투자자들 ...",현대모비스 주가가 오름세를 탔다. 최근 인도네시아 수도 자카르타 외곽 지역인 자와바랏 주 브카시시에 있는 공장 부지에서 배터리 시스템 공장 착공식을 개최했다. 이는 인도네시아 배터리 시스템 공장은 아세안 시장을 겨냥한 현대모비스의 글로벌 전동화 전용 거점이다. 배터리 셀 합작회사(HLI...
2023.06.05.,"[녹경 빅피처·K-미래차] 현대차그룹, 세계 1위 도전...""글로벌 시장, 모빌리...",해당 협력관계에는 현대차·LG엔솔 뿐만 아니라 현대모비스도 참여했다. 현대차와 LG엔솔의 합작공장에서 생산한 배터리 셀을 현대모비스가 배터리 팩으로 제작한 뒤 현대차그룹의 미국 공장에 공급하는 방식이다. 이전에도 현대차의 북미 진출에 국내 자동차 부품사들이 동반 진출하는 것으로 알려지면서...
2023.06.05.,동남아 전기차 시장 맞불…현대차·비야디 투자 확대 [biz-플러스],전기차 밸류체인도 강화한다. 현대모비스는 6000만 달러(약 800억 원)를 투자해 인도네시아 자카르타에 배터리 시스템 공장을 짓기 시작했다. 목표 양산 시점은 내년 상반기로 ‘셀-배터리시스템-완성차’로 이어지는 전기차 생태계를 구축할 계획이다.
2023.06.05.,현대차·SK ‘배터리 동맹’… IRA 정면 돌파,"생산된 배터리 셀은 현대모비스가 배터리 팩으로 제작해 현지에서 만드는 현대차, 기아, 제네시스 전기차에 전량 공급한다. 합작공장 인근에 기아 조지아 공장(189km), 현대차 앨라배마 공장(304km), 2025년 완공될 현대차 전기차 전용 공장(460km)이 있어 수급도 원활할 전망이다. 투자 총액은 올해부터..."
2023.06.05.,"코스피, 기관 매수에 0.5% 상승 마감…외인 두산에너빌리티·LG에너지솔루션·...","(105억원), 현대모비스(102억원), HD현대인프라코어(98억원), 포스코인터내셔널(97억원), 한화솔루션(90억원), 카카오뱅크(81억원), 천보(81억원), HD한국조선해양(80억원), LG화학(78억원) 등이다.또한 기관 순매도 상위 종목은 SK하이닉스(247억원), 하이브(97억원), 에스바이오메딕스(97억원)..."
2023.06.05.,"[CEO+] 정태영 현대카드 부회장, 카드 패러다임 뒤흔든 '디자인·브랜딩' 철학...","이후 현대종합상사, 현대모비스, 기아자동차 등을 거쳐 현대카드에 몸을 담게 된다. 현대카드 대표직에는 2003년 10월 임명됐다. 대표 취임 당시 IT 도입을 포함한 경영 혁신에 대한 기대감이 크다는 세간의 평이 나왔다. 현대 그룹 외국 지사를 오가며 글로벌 경영인으로서의 자질을 키운 점도 인정받았다...."
2023.06.06.,"현대모비스, 충주에 5천억 원 규모 투자 협약",충청북도와 충주시가 어제 도청에서 현대모비스와 5천억 원 규모의 투자협약을 했습니다. 협약에 따라 현대모비스는 2031년까지 동충주산업단지에 초기 자금 2천억 원을 시작으로 모두 5천억 원을 투자해 전기차 배터리팩 제조 공장을 지을 계획입니다. 충주시는 이번 공장 신설로 400명의 고용 창출 등...
2023.06.06.,"충주시, 현대모비스 동충주산단 대규모 투자유치","충주시가 대내외적인 경제 위기 속에서도 미래차 부품 선도 기업인 현대모비스(주)의 신공장을 유치하며, 충주 미래먹거리 선점을 위한 발걸음에 박차를 가하고 있다. 충청북도와 충주시는 지난 5일 충북도청에서 현대모비스(주)(대표..."
2023.06.06.,[현대차그룹] 시가총액 1조3980억원 증가...현대비앤지스틸 3.83% 상승 '눈길...,"현대비앤지스틸 뒤를 이어 현대건설, 현대모비스 종목도 각각 2.49%, 2.02%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 현대로템 종목은 -2.51%를 기록해 현대차그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 5일 현대차그룹 전체 계열사의 주가 등락률은 다음과 같다. 1위..."
2023.06.06.,"수소차 관련주, '신바람난' 삼화전자·대창솔루션·성문전자·유니크·평화산...","이외에 STX중공업, 효성화학, LS ELECTRIC, 에스에너지, 이지트로닉스, EG, 엔케이, 폴라리스,세원, 풍국주정, 대우부품, 효성첨단소재, 삼양사, 현대모비스, 비엠티, 현대제철, 티에이치엔, 영화테크, 디케이락, SNT모티브, 삼영에스앤씨, 이엠코리아, 코웰패션, 평화홀딩스, 기아, 제이엔케이히터, 한온시스템..."
2023.06.06.,"금융위 ""자사주, 주주가치 제고로 활용되게 할 것""....기업계 ""경영권 방어 수...","KT는 자사주 약 7500억원 상당의 지분(7.7%·현대차 4.6%, 현대모비스 3.1%)을 현대차그룹에 넘기고, 현대차와 현대모비스로부터 각각 4456억원(1.04%)과 3003억원(1.46%) 상당의 자사주를 받았다. 미래 모빌리티 분야의 경쟁력을 키운다는 명목이었다. 그러나 자사주를 속칭 '백기사'로 불리는 우호적인 기업에 넘기면..."
2023.06.06.,"[지금, 경기도는?] 이송환자 사망 구급차 '뺑뺑이'...경기도의 해법은?","이번 주에도 경제가 빠지지 않고 등장하는 거 같은데, 투자 협약 소식입니까?○ 이슬비: 네 맞습니다.● 박성용: 자세히 좀 전해주세요.○ 이슬비: 미래 차 관련해서 현대모비스와의 투자 협약을 맺었습니다. 요즘 거리에서 전기차 쉽게 볼 수가 있는데요. 그만큼 미래 차 시장이 코앞에 다가왔다는 것을 실감하실..."
2023.06.06.,"[바코 인사이드] 프로농구 대표 장수 외국 선수, 로드 벤슨 (2)","LG는 벤슨을 울산 모비스(현 울산 현대모비스)로 트레이드했고, 모비스로부터 커티스 위더스를 받았다. 그리고 2012~2013시즌 종료 후 모비스에서 뛰던 김시래(현 서울 삼성)를 영입했다. 벤슨이라는 핵심 전력을 보내는 대신, 미래 자원을 데리고 왔다. 벤슨은 KBL 데뷔후 처음으로 트레이드를 경험했다...."
2023.06.06.,"'무학' 어머니와 판자촌서 끼니 걱정한 청년, '돈 버는' 도지사 되다","지난번 미국 등 해외 출장을 가서도 4조3000억여 원 투자 유치를 해왔고, 네덜란드 반도체 장비 기업 ASM의 투자를 유치해서 공장 기공식을 했고, 현대 모비스 첨단 모빌리티쪽 평택 공장 투자도 협약을 맺었다. 둘 다 제 임기 내 공장이 준공된다. 그래서 돈을 많이 벌었다는 것이다. '진보는, 민주당은 경제를 잘..."
2023.06.06.,"선물 약보합..테슬라, 엔비디아 하락..FOMC 주목 필요. 비트코인 횡보.. 삼성...","(사진=연합뉴스) 한국 증시는 삼성전자와 SK하이닉스의 급등으로 최근 좋은 흐름을 보였는데, 시장의 건강한 추세적 안정을 위해 LG에너지솔루션과 LG화학 등 배터리 대형주들과 현대차, 기아, 현대모비스를 포함해 NAVER, 에코프로, 엘앤에프 등 시총 상위주들의 동반 강세가 필요하다고 보인다. 미 증시의..."
2023.06.07.,"현대차-SK온, 美 배터리공장 보조금 9000억원 받는다","합작 공장에서 생산하는 배터리는 현대모비스가 배터리팩으로 만들어 미국 내 현대차·기아, 제네시스 전기차에 전량 공급할 계획이다. 합작 공장 인근에는 기아 조지아 공장(거리 189㎞)과 현대차 앨라배마 공장(거리 304㎞) 등이 위치한다. 2025년 완공될 현대차그룹의 미국 내 전기차 전용 공장도..."
2023.06.07.,"현대모비스, 상반기 공개된 신규 투자액 7000억 규모…""지속가능한 미래 수익...",현대모비스가 첨단 자동차 생산시설 및 배터리팩 생산 공장 신설을 통해 신차 모듈과 전기차 부품 생산능력을 대폭 끌어올린다. 신개념 모듈 개발로 수익성을 확보하는 한편 전동화 생태계를 완성해 전기차 부품 사업을 강화하려는 의도로 풀이된다. 7일 부품업계에 따르면 현대모비스는 올해 평택·충주...
2023.06.07.,"현대모비스, 충주에 공장 신설...5천억원 투자","조길형 충주시장과 오흥섭 현대모비스 전무, 김영환 충북지사가 지난 5일 현대모비스 충주공장 신설을 골자로 하는 5000억원 규모의 투자협약을 체결했다. [사진 충북도] 충청북도와 충주시는 지난 5일 동충주산업단지에 공장 신설을 추진하는 현대모비스와 5000억원 규모의 투자협약을 체결했다...."
2023.06.07.,"‘상무 추가 합격’ 현대모비스 김동준 “좋은 형들 많아, 열심히 배워서 돌아...","병무청은 1일 울산 현대모비스 김동준에게 국군체육특기병 2차 모집 합격 결과를 통보했다. 한 자리를 놓고 김동준, 김종호(LG), 문시윤(데이원), 곽정훈(KCC), 김준환(KT), 김진영(삼성), 주현우(KGC)가 경쟁했지만 김동준이 최종 합격자로 선정됐다. 지난 9월 1차 모집에서 고배를 마셨던 김동준은 추가 모집에 합격..."
2023.06.07.,[재계화제] 현대차그룹 영업이익 1위 비결은,"임은영 삼성증권 애널리스트는 “현대자동차그룹은 핵심 부품을 개발·생산하는 현대모비스 등의 계열사는 물론 그룹 밖에도 350개의 1차 벤더를 보유했다”며 “현대와 기아는 모듈·시스템화한 부품을 납품받아 최종 조립하는 구조인 만큼 관련 인력을 최소화할 수 있고, 파워트레인 개발에만 집중하면서..."
2023.06.07.,"현대차, 인니 전통문양 ‘바틱’ 새긴 한정판 ‘아이오닉5’ 만든다",현대차 인도네시아 생산법인과 현대모비스의 합작법인인 현대에너지인도네시아는 최근 인도네시아 서자바주 브카시에 있는 델타마스 산업단지에 배터리 시스템 공장을 착공하기도 했다. 6000만달러(약 800억원)가 투입되는 3만3000㎡ 규모의 공장에서는 내년 상반기부터 배터리 시스템 양산을 시작한다....
2023.06.07.,[현대제철 70년] ‘친환경 100년 제철 기업’으로 도약한다,"또한 자산총액과 매출은 현대차, 기아, 현대모비스에 이어 현대차그룹에서 4위다. 세계철강협회(WS)가 매년 발표하는 전 세계 철강기업 순위(조강 생산량 기준)에서 11위권을 유지하고 있다. 현대의 제철사업 진출은 필연이자 숙명이었다. 창업기와 성장기를 거쳐 국내 최대 기업으로 성장한 현대그룹은..."
2023.06.07.,"[이넷뉴스 브랜드평판] LG에너지솔루션, 전기차 브랜드평판 1위···현대차·...","전기차 관련 상장기업 브랜드평판 2023년 6월 빅데이터 분석 30위 순위는 LG에너지솔루션, 현대차, 삼성SDI, LG화학, 기아, LG전자, 엘앤에프, 코스모신소재, SK이노베이션, 현대모비스, 삼화전자, 포스코DX, 덕양산업, 아진산업, 삼화전기, 모베이스전자, SKC, 씨아이에스, 명신산업, 엔켐..."
2023.06.07.,[현대차그룹 6월동향] 시총 1조2360억원 증가...현대제철 이달 4.45% 상승,1위 현대제철 3만4050원(4.45%)▲2위 현대비앤지스틸 1만6250원(3.17%)▲3위 현대건설 3만9150원(2.22%)▲4위 현대모비스 22만7500원(2.02%)▲5위 현대글로비스 17만2000원(1.78%)▲6위 현대차증권 9110원(1.67%)▲7위 현대위아 6만2000원(0.98%)▲8위 현대오토에버 12만7200원(0.95%)▲9위 현대차 20만1000원...
2023.06.08.,"현대모비스, 3년 연속 연구개발비 1조… 신규 특허·해외 수주 몰두",'지속가능성보고서 2023' 발간… 다양한 성과 이해관계자와 공유 현대모비스가 연구개발(R&D)에 3년 연속 1조원 이상 투자를 이어가면서 소프트웨어 중심 모빌리티 기업으로의 전략적 전환에 속도를 내고 있다. 꾸준한 R&D 투자 확대가 신규 특허출원과 핵심부품 수주에서 매년 최대 실적 경신으로 결실을...
2023.06.08.,"프로농구 현대모비스, 새 외국 선수로 일본서 뛴 알루마 영입","프로농구 울산 현대모비스가 게이지 프림과 합을 맞출 새 외국인 선수로 케베 알루마를 낙점했다. 현대모비스는 ""2023-2024시즌 함께 할 외국인 선수로 알루마를 영입했다""고 8일 밝혔다. 미국 버지니아공대를 졸업한 알루마는 지난 시즌 일본 B리그 니가타 알비렉스에서 뛰었다. 현대모비스는 ""206㎝로 신장이..."
