날짜,제목,내용
2023.08.24.,홍대서 만나는 귀엽고 새로운 전시 'PPP : Pearys Do Dream',프로젝트 팀 펄 주최 9월16일까지 서울 마포구 KT&G 상상마당 홍대 융합예술 그룹 '프로젝트 팀 펄'의 팝업 전시 'PPP : Pearys Do Dream'이 서울 마포구 KT&G 상상마당 홍대 3층 라운지에서 오는 9월16일까지 열린다. 귀여운 가상 생명체 '피어리(Peary)'가 사는 가상현실(VR)·증강현실(AR) 세상을 체험할 수...
2023.08.24.,"""해양쓰레기가 원도심의 가설 건축물로 변신했어요""","KT&G상상유니브가 기획한 무대로 전국의 건축과 학생들과 디자인전공 학생들이 뛰어들었다. 여기에 건축가들도 협업했다. 학생들의 아이디어에 건축가의 상상력이 덧붙여졌다. 예선을 거쳐 본선에 오른 팀은 모두 5팀(그린피스 키드, 나비효과, 뽜, ALI조, 3M)이다. 아쉽게도 제주 팀은 본선에 오르지 못했다. 그래도..."
2023.08.24.,"박갑순 농어촌공사 충주제천단양지사장, 일회용품 제로 챌린지 동참",이날 박 지사장은 생활 속 일회용품 사용은 줄이고 다회용품 사용 생활화를 위한 메시지를 전달하고 다음 주자로 이재한 KT&G 충주지사 지사장을 지목했다. '일회용품 제로(ZERO) 챌린지는' 일상생활 속 일회용품 사용 줄이기 실천을 선언․이행하는 릴레이 캠페인으로 지난 2월 한화진 환경부 장관으로부터...
2023.08.24.,[Review] 진정한 안전한 ‘우리’를 되찾기 위해 - 서울국제대안영상예술페스...,"국내 유일의 영화와 전시를 아우르는 융복합 대안영상예술축제인 제23회 서울국제대안영상예술페스티벌(이하 네마프2023)이 오는 8월 10일~8월 22일까지 KT&G 상상마당 홍대 시네마, 갤러리에서 펼쳐진다. 메마르 2023은 대안영화, 디지털영화, 실험영화, 비디오아트 등 뉴미디어아트 영상과 전시를 한 자리에서 만날..."
2023.08.24.,부산국제공연예술마켓 10월 첫선…국내외 100편 참가,"이번 대회는 10월 13일부터 16일까지 부산시민회관과 동천 인근에 있는 일터소극장, 가온아트홀 1·2관, KT&G 상상마당 등지에서 열린다. 이어 17일에는 바이어, 셀러, 예술가 등 참가자들이 자유롭게 소통하고 즐길 수 있는 별도의 네트워킹 프로그램이 마련된다. 올해 첫 행사에서는 무용, 음악, 연극..."
2023.08.25.,"KT&G, 8월 건강기능식품 관련 상장기업 브랜드평판 1위… 2위 LG생활건강·엔...","KT&G가 2023년 8월 건강기능식품 관련 상장기업 브랜드평판 빅데이터 분석결과 1위를 차지했다. 2위 LG생활건강, 3위 엔케이맥스, 4위 휴온스, 5위... 건강기능식품 관련 상장기업 브랜드평판 2023년 8월 빅데이터 분석 순위는 KT&G, LG생활건강, 엔케이맥스, 휴온스, HK이노엔, 대원제약..."
2023.08.25.,2갑에 2만원…한정판 '왕의 담배' 뭐가 다를까,"케이티앤지(KT&G)가 추석을 앞두고 2갑에 2만원 패키지로 구매할 수 있는 '에쎄 로열 팰리스' 한정판을 공개했다. 기존 로열 팰리스의 패키지를 리뉴얼한 제품으로, 조선시대 담뱃잎인 '서초'를 더한 것이 특징이다. 25일 업계에 따르면 KT&G는 에쎄 로열 팰리스 한정판 패키지를 출시했다. 에쎄 로열 팰리스는..."
2023.08.25.,"KT&G 심영아 사회공헌실장, 보호복지공단 이사로 위촉","▲심영아 이사에게 임명장을 전수한 최운식 이사장/사진=KT&G 제공 한국법무보호복지공단(이사장 최운식)은 지난 24일 공단 서울동부지부에서 최운식 이사장, 임영현 이사 등이 참석한 가운데 심영아 이사(KT&G 사회공헌실장) 위촉장 수여식을 개최했다고 25일 밝혔다. 심영아 이사는 지난 1998년 KT&G에 입사한 이후..."
2023.08.25.,"백복인 체제 KT&G, R&D 투자 급증 …지재권 2만건 확보","KT&G가 백복인 체제서 매년 공격적으로 연구개발(R&D) 투자를 확대하고 있다. 이에 따라 특허 등 지적재산권이 빠르게 늘어 2만 건을 확보하는데 성공했다. 25일 데이터뉴스가 금융감독원 전자공시시스템에 공시된 KT&G의 반기보고서를 분석한 결과, 최근 5년 간 연구개발비가 매년 빠르게 늘었다...."
2023.08.25.,"KT&G 강원본부, 고성서 해변 정화활동","KT&G 강원본부가 25일 고성군 토성면 봉포리 캔싱턴해변에서 임직원 30여 명이 참석한 가운데 해변 정화 활동을 펼쳤습니다. KT&G 강원본부는 해양환경공단이 주관하는 반려해변 제도에 참여해, 지난 6월 이후 두 번째로 해변을 가꾸고 정화하는 활동을 벌였습니다. 임직원들은 이날 스티로폼과 플라스틱..."
2023.08.25.,"KT&G 상상마당 춘천, 하반기 공연·교육·영화·이벤트 등 풍성","KT&G 상상마당 춘천은 이달 26일부터 12월 2일까지 뮤직아트센터 프로젝트인 '플레이 위드 디스코, Play, With, DISCO'를 진행한다고 최근 밝혔다 이번... KT&G 상상마당 춘천의 뮤직아트센터 프로젝트 의 자세한 일정 및 정보는 KT&G 상상마당 홈페이지와 상상마당 춘천 인스타그램(@ssmadang.cc)에서 확인할 수 있다. KT..."
2023.08.25.,[코스피 공매도비중 TOP 30] KT&G 공매도 거래비중 33.38%로 1위,"KT&G 종목이 유가증권시장에서 공매도 거래비중 1위를 기록했다. 25일 한국거래소에 따르면, 전날 KT&G의 공매도 거래 비중은 33.38%를기록했다. 이날 KT&G의 전체 거래대금은 약 183억원을 기록했으며, 이중 공매도 거래 금액은 약 61억원이다. KT&G 뒤를 이어 팬오션(31.5..."
2023.08.25.,'KT&G와 매매계약 체결' 남천사거리 주차장 전면개방,"영광군은 주차장의 조기 개방을 위하여 KT&G와 지속적으로 협의해 왔으며 주차장 부지뿐만 아니라 KT&G 부지 전체의 매매계약을 체결했다. 군 관계자는 ""KT&G 부동산 매매계약이 마무리됨에 따라 25일부터 주차장을 전면 개방하게 되었으며, 장기주차 방지를 위하여 향후 주차장 유료화를 검토 중에 있으니..."
2023.08.25.,‘시대를 이끌어 가는 성악가’ 신델라…클래식으로 요리한 대중음악의 오마카...,‘신델라의 위드 유(With You)’라는 제목의 이 콘서트는 8월 23일 서울 삼성동 KT&G 상상마당 대치아트홀에서 열렸다. 서울대 음대를 나와 조수미가 다닌 학교로도 유명한 이탈리아 산타체칠리아음악원 성악과를 조기졸업하고 2006년 귀국해 국내 활동을 시작한 신델라는 요즘 자타가 공인하는 ‘한국에서 가장 바쁜...
2023.08.25.,"강원도교육청, 특수학교 고교학점제의 단계적 이행에 따른 현장 지원 강화",특수학교 고교학점제 이해와 적용 연수 실시 아주경제=(춘천)강대웅·윤중국 기자 yjk@ajunews.com 강원특별자치도교육청은 KT&G 상상마당에서 ‘2023 특수학교 고교학점에 이해와 적용 연수’를 진행했다고 25일 밝혔다. 이번 연수는 특수학교 고교학점제 단계적 이행에 따른 기반 조성과 현장 안착을 위해...
2023.08.26.,[건강기능식품 상장기업 브랜드평판] 1위 KT&G·2위 LG생활건강·3위 엔케이맥...,"KT&G 로고 건강기능식품 관련 상장기업 브랜드평판 2023년 8월 빅데이터 분석결과 1위 KT&G, 2위 LG생활건강, 3위 엔케이맥스 순으로 분석됐다. 한국기업평판연구소는 건강기능식품 관련 상장기업 34개 브랜드에 대해서 빅데이터 분석을 활용한 브랜드 평판조사를 실시했다. 2023년 7월 25일부터..."
2023.08.27.,[ 국제포토] 천안 KT&G인쇄창 옥상 화재 발생!,27일 일요일 오전 8시 50분경 천안에 위치한 KT&G 옥상 냉각탑 사다리 용접공사중 화재가 발생하여 경찰과 소방당국이 출동했다. 불은 9시 11분경 완진 되었고 정확한 화재 원인은 조사중이며 인명피해는 아직까지 없는 것으로 알려 졌다.(사진/국제뉴스 )KT&G 옥상에서 화재 발생한 모습이다(사진 국제뉴스...
2023.08.27.,[영상] KT&G 천안공장 화재…용접 불티에 냉각탑 불타,"충남 천안시 서북구 성정동 소재 KT&G 천안공장에서 27일 화재가 발생했다. 천안시와 소방서 및 제보자에 따르면, 이날 오전 8시48분경 KT&G 천안공장 굴뚝 근처에서 연기가 피어오르고 있다는 신고가 천안서북소방서에 접수됐고, 신고접수 23분 만에 완전 진화됐다. 이 불로 옥상에 설치된 냉각탑이 일부..."
2023.08.27.,천안 KT&G 공장 옥상서 화재…작업자 2명 대피,"오늘(27) 오전 8시 50분쯤 천안시 서북구 성정동 KT&G 천안공장 옥상 냉각탑에서 불이 났습니다. 화재 당시 작업자 2명은 자력 대피해 인명 피해는 없었으며, 불은 냉각탑 한 개를 모두 태우고 20여 분 만에 꺼졌습니다. 소방 당국은 냉각탑 사다리에 안전 발판을 용접하다 불이 시작된 것으로 보고, 정확한..."
2023.08.27.,'춘천오페라페스티벌' 11∼16일 개최…토스카 공연 주목,국내외 150여명 출연진·스텝 30명 참여…인터넷 예매 중 강원 춘천에서 수준 높은 오페라를 감상할 수 있는 축제가 내달 11∼16일 KT&G 상상마당에서 펼쳐진다. '호수와 오페라가 만나다'를 캐치프레이즈로 열리는 이번 페스티벌은 강원특별자치도 출범 축하와 오페라 저변 확대를 위해 열린다. 다음달...
2023.08.27.,"정문섭 BIPA 원장, “개발자가 일하기 좋고 IP가 넘치는 부산을 만들 것” [B...","추가 설명 부탁한다 웹툰 페스티벌을 KT&G 상상마당에서 할 예정에 있다. 현재 기획 중이다. 게임 크리에이터, 창작자, 창직자, 프리랜서가 함께 어울릴 수 있고 네트워킹하며 새로 무언가를 만들 수 있을 모티브를 제공하는 게 좋지 않을까. 웹툰과 게임 관련 행사를 동시 개최 할 것이다. 웹툰 작가도 게임에..."
2023.08.27.,'온세대 합창 페스티벌' 한창..다음 달 2일까지,"이번 페스티벌에는 국내외 합창단 72팀, 2천 4백여 명이 참여하고, 춘천시립합창단의 무대, 어린이 청소년 합창 대회에 이어 오늘(28일)에는 가족합창단 발표회가 열릴 예정입니다. 페스티벌은 다음 달 2일 KT&G 상상마당 춘천 야외공연장에서 2천여 명이 함께하는 대규모 폐막 공연으로 막을 내릴 예정입니다."
2023.08.27.,"[데이터로 보는 증시]포스코퓨처엠· 삼성전자, 기관·외국인 주간 코스피 순...","(245억원), 삼성중공업(244억원)등을 순매수한 반면 포스코퓨처엠(1900억원)을 비롯해 NAVER(957억원), POSCO홀딩스(821억원), 삼성SDI(394억원), 한미반도체(366억원), 셀트리온(361억원), 카카오(357억원), KT&G(351억원), 코스모신소재(291억원), 이수페타시스(007660)(266억원)등을 팔았다."
2023.08.28.,"KT&G장학재단, '글로벌 아티스트' 장학금 전달","KT&G(033780)장학재단은 '글로벌 아티스트 지원 사업' 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의 장학금을 지원했다고... KT&G장학재단은 2016년부터 잠재력 있는 예술 인재를 육성하기 위해 '문화예술 장학사업'을 시작했다. 이를 통해 음악‧발레‧전통예술‧미술 등의..."
2023.08.28.,"KT&G장학재단, '글로벌 아티스트' 장학금 전달","KT&G장학재단이 신설한 '글로벌 아티스트 지원 사업'의 첫 수혜자로 선정된 재단 문화예술 장학생 전민철(왼쪽 네 번째)과 이채은(오른쪽 세 번째)이 심영아 KT&G 사회공헌실장(왼쪽 세번째), 안홍필 KT&G장학재단 사무국장(오른쪽 첫 번째)과 장학금 전달 기념촬영을 하고 있는 모습. 사진=KT&G 제공 KT..."
2023.08.28.,"아모레퍼시픽·KT&G·빙그레, 학계 지원 '앞장'","아모레퍼시픽, KT&G, 빙그레 등 유통업계가 신진 과학자 연구지원과 장학지원, 학술회의 등 학계 지원에 앞장서고 있다. 사진=서경배과학재단 28일... KT&G장학재단은 '글로벌 아티스트 지원 사업' 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의 장학금을 지원했다. KT&G장학재단 '글로벌..."
2023.08.28.,사상 첫 공채 출신 CEO…글로벌 확장 가속,"백복인 KT&G 사장은 평생 한 회사에만 몸담은 정통 ‘KT&G맨’으로 공채 출신으로는 처음으로 최고경영자(CEO) 자리까지 올랐다. 1993년 KT&G 전신인 한국담배인삼공사에 입사해 마케팅본부장, 생산부문장, 전략기획본부장, 생산R&D부문장 등 다양한분야 요직을 두루 거친 담배·인삼 전문가다. 2011년..."
2023.08.28.,"[유통가 투데이] 롯데월드, 하이브와 가을축제 진행 外","◇KT&G장학재단, '글로벌 아티스트' 장학금 전달 KT&G장학재단은 ‘글로벌 아티스트 지원 사업’에서 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의 장학금을 지원했다고 28일 밝혔다. 글로벌 아티스트 지원 사업은 재단의 지원을 받고 있는 문화예술 장학생 가운데 국제 콩쿠르에서 입상한..."
2023.08.28.,"KT&G 강원본부, 고성서 반려해변 정화 활동","KT&G 강원본부는 지난 25일 임직원 30명이 참여한 가운데 강원 고성군 켄싱턴해변에서 반려해변 정화활동을 실시했다. 이번 정화활동은 고성군... 이날 수거된 해양쓰레기 규모는 해양 환경문제 해결을 위한 데이터로 활용되며, KT&G 강원본부 측은 오는 10월 3차 정화활동도 진행할 계획이라고 밝혔다. 윤종빈..."
2023.08.28.,[라이센스 유통 PICK] 테팔·KT&G장학재단·락앤락·SK매직·CJ프레시웨이,"진행했고, KT&G장학재단은 '글로벌 아티스트 지원 사업' 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의 장학금을 지원했다.... ◆ KT&G장학재단, '글로벌 아티스트' 장학금 전달 KT&G장학재단, 글로벌 아티스트 장학금 전달식 [사진=KT&G장학재단 제공] KT&G장학재단은 '글로벌..."
2023.08.28.,"KT&G장학재단, ‘글로벌 아티스트’ 장학금 전달","KT&G장학재단은 ‘글로벌 아티스트 지원 사업’ 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의 장학금을 지원했다고 28일... KT&G장학재단은 2016년부터 잠재력 있는 예술 인재를 육성하기 위해 ‘문화예술 장학사업’을 시작했다. 이를 통해 음악ㆍ발레ㆍ전통예술ㆍ미술 등의..."
2023.08.28.,KT&G장학재단 '글로벌 아티스트' 다함께 꿈을 이뤄요,"〔중부매일 장중식 기자〕KT&G장학재단은 '글로벌 아티스트 지원 사업' 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의... KT&G장학재단은 2016년부터 잠재력 있는 예술 인재를 육성하기 위해 '문화예술 장학사업'을 시작했다. 이를 통해 음악?발레?전통예술?미술 등의 분야에서..."
2023.08.28.,"KT&G장학재단, '글로벌 아티스트'에 각각 500만원 장학금 전달","KT&G장학재단이 '글로벌 아티스트 지원 사업' 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의 장학금을 지원했다. '글로벌... KT&G장학재단은 2016년부터 잠재력 있는 예술 인재를 육성하기 위해 '문화예술 장학사업'을 시작했다. 이를 통해 음악‧발레‧전통예술‧미술 등의 분야에서..."
2023.08.29.,황기현 KT&G 대구본부장 '1회용품 제로 챌린지' 동참,"황기현 KT&G 대구본부장이 29일 '일회용품 제로(ZERO) 챌린지'에 동참했다. 이 챌린지는 일상 속 일회용품을 줄이고 다회용품 사용을 늘리자는 취지로 지난... 황기현 KT&G 대구본부장은 ""이 챌린지는 ESG 경영에 앞장서고 있는 KT&G의 실천 방향과 일치하기 때문에 기쁜 마음으로 참여했다""며 ""환경과 미래에 대한..."
2023.08.29.,"KT&G장학재단, ‘글로벌 아티스트’ 장학금 전달","KT&G장학재단은 ‘글로벌 아티스트 지원 사업’ 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각... KT&G장학재단은 2016년부터 잠재력 있는 예술 인재를 육성하기 위해 ‘문화예술 장학사업’을 시작했다. 이를 통해 음악..."
2023.08.29.,서경대 미용예대학 KT&G 상상유니브 서울운영사무국과 업무협약 체결,"서경대 미용예대학은 KT&G 상상유니브 서울운영사무국과 29일 뷰티문화예술 발전, 사회공헌활동 활성화를 위한 업무협약을 체결했다고 이날 밝혔다. 협약식에는 서경대 측에서 미용예대학의 박진현 학장, 신세영 부학장, 김은숙 뷰티테라피/메이크업학과 학과장, 김주연 뷰티테라피/메이크업학과 교수, KT&G..."
2023.08.29.,칠곡군장애인종합복지관 자원봉사활동 및 후원금300백만원 전달,"칠곡군장애인종합복지관(관장 김영식)은 최근 KT&G 대구본부(본부장 황기현)·칠곡지사(지사장 박정일)·구미지사(지사장 유성신) 임직원들의... 지난 6월이후 2회에 걸쳐 봉사활동을 진행하였으며, KT&G 임직원들의 자발적인 성금으로 마련한 300만원의 '상상펀드'후원금도 전달하였다. 황기현 본부장은 ""따뜻한..."
2023.08.29.,KOSPI 200 Closing Price List-3,"C&T 106,800 UP 300 PanOcean 4,450 UP 65 SAMSUNG CARD 29,800 UP 200 CheilWorldwide 19,250 DN 20 LOTTE WELLFOOD 112,900 DN 100 KT 33,300 UP 50 SHINSEGAE INTERNATIO NAL18620 UP170 LOTTE TOUR 16,710 DN 690 LG Uplus 10,560 UP 150 SAMSUNG LIFE 67,400 DN 300 KT&G 86,900 DN 200 (MORE)"
2023.08.29.,"온세대 합창페스티벌 '아이누리' 공연, 26일 성황리 마무리","한편, 2023 온세대합창페스티벌의 메인 스테이지는 28일(월)~9월 1일(금)까지 진행된다. 가족합창단발표회가 5일간에 걸쳐 춘천 문화예술회관 관장에서 펼쳐진다. 페스티벌의 마무리의 피날레는 약 2천여 명의 참가자 전원이 9월 2일 삼천동 KT&G 상상마당에서 함께할 예정이다."
2023.08.29.,"레드불, 브레이킹 댄스 대회 '레드불 비씨원 사이퍼 코리아' 개최","올해 예선은 다음 달 9일 서울 원밀리언 댄스 스튜디오, 결선은 다음 달 23일 부산 KT&G 상상마당에서 열린다. 결선은 예선에서 선발된 비보이 16인과 비걸 4인이 참가하며 유관중으로 진행된다. 참가 접수는 다음 달 1일까지 대회 이벤트 페이지로 가능하다. 월드 파이널 우승국으로 이름을 여러 차례 남긴..."
2023.08.30.,"해외시장 고삐죄는 백복인號 KT&G, 'K담배' 확대 나선다","케이티앤지(KT&G)의 주력 상품인 일반담배와 전자담배(NGP)의 해외 매출이 전년 대비 소폭 하락했다. 일반담배 매출은 증가했지만, 전자담배 매출이 빠지면서 담배부문 해외 매출이 전반적으로 감소한 것이다. 전자담배 매출은 기기(디바이스)와 스틱(궐련) 판매 등으로 구성된다. KT&G는 지난해 전자담배..."
2023.08.30.,"KT&G 상상유니브 전남 운영사무국, 창작뮤지컬 공연",KT&G 상상유니브 전남운영사무국(국장 윤광식)가 오는 2일 17시 국립아시아문화전당에서 대학생 창작뮤지컬 ‘2023 유니-브로드웨이 청춘일기2’를 선보인다. 유니-브로드웨이는 배우를 꿈꾸는 대학생들이 무대 경험을 쌓고 성장할 수 있도록 돕는 KT&G 상상유니브 전남운영사무국 대표 로컬프로젝트다....
2023.08.30.,"KT&G장학재단, '글로벌 아티스트' 장학금 전달","KT&G장학재단이 '글로벌 아티스트 지원 사업' 첫 수혜자로 이채은, 전민철 문화예술 장학생을 선발하고 각각 500만원의 장학금을 지원했다고 밝혔다.... KT&G장학재단은 2016년부터 잠재력 있는 예술 인재를 육성하기 위해 '문화예술 장학사업'을 시작했다. 이를 통해 음악‧발레‧전통예술‧미술 등의..."
2023.08.30.,수출용 에쎄 라이트가 국내에서 유통? 밀수입된 중국산 짝퉁 담배,"인천세관, 위조 국산담배 10만갑 밀수 중국인 총책 구속 KT&G '에쎄 라이트' 전량 수출용으로만 생산 시중 유통 중인 에쎄라이트 짝퉁 의심해야 중국에서 제조된 짝퉁 국산담배 10만갑을 몰래 들여와 국내 유통시켜 온 중국인 밀수총책이 세관에 검거됐다. 검거된 중국인 밀수총책이 위조한 짝퉁 밀수담배는 KT&G..."
2023.08.30.,"'13년 만에 새 이름' KGC인삼공사, 정관장 스포츠단으로 리뉴얼","지난 2010년 KT&G에서 KGC인삼공사 스포츠단으로 이름을 바꾼 이후 12년 동안 특별한 팀명을 갖지 않았던 KGC인삼공사 스포츠단이 ‘정관장 스포츠단’으로 새로운 팀명을 갖고 새출발을 한다. KT&G는 2005년 배구단의 이름을 대전 KT&G 아리엘즈, 농구단의 이름을 안양 KT&G 카이츠로 설정하고 팀명 체제를..."
2023.08.30.,"황기현 KT&G 대구본부장, ‘일회용품 제로 챌린지’ 동참",황기현 KT&G 대구본부장이 29일 일상생활 속 일회용품 사용 줄이기 실천 운동인 ‘일회용품 제로 챌린지’에 동참했다.이 챌린지는 탄소 중립을 실현하기... 다음 실천 주자로 서기홍 KT 대구경북본부장을 지목했다.황 본부장은 “제로 챌린지는 ESG 경영에 앞장서고 있는 KT&G의 실천 방향과 일치하기 때문에 기쁜...
2023.08.30.,KOSPI 200 Closing Price List-4,"KOSPI 200 Closing Price List-4 KT&G 86,200 DN 700 Doosan Enerbility 17,750 UP 390 Doosanfc 25,000 UP 400 LG Display 13,680 DN 10 Kangwonland 15,680 UP 20 NAVER 217,500 DN 500 Kakao 49,000 UP 400 NCsoft 255,000 UP 1,000 HANATOUR SERVICE 48,700 DN 400 COSMAX 149,000 0 KIWOOM..."
2023.08.30.,"""태워서 주가 부양""...자사주 소각 올해만 4조 육박","다음으로 KT&G(2883억원), 기아(2245억원), 크래프톤(1679억원) 등의 순이었다. KB금융(5717억원), 신한지주(3859억원), 메리츠금융그룹(지주·증권) 2094억원 등 금융사들의 자사주 소각도 활발했다. 자사주 소각은 기업이 이익잉여금으로 자사주를 없애는 것으로, 유통주식 수가 줄어 주당순이익(EPS) 증대 효과를..."
2023.08.30.,차·빵도 좋지만 건물 분위기가 최고…건축미 돋보이는 대형카페 2곳,"‘건축과 자연이 어우러지는 공간‘, 모아니 카페 분당에 위치한 ‘카페 모아니’는 해든 뮤지엄, 나인원 한남, 복합문화공간 KT&G 상상마당을 직접 설계한 배대용 건축가가 지었다. 모아니는 ‘세컨드 네이처(Second Nature):두 번째 자연’이라는 콘셉트로 디자인했다. 복잡한 일상 속 현대인들을 도심에서..."
2023.08.30.,개봉작 없는데…박찬욱·봉준호 계속 거론되는 이유,"마포구 KT&G 상상마당 시네마에서 열렸다.박찬욱 감독은 ""20년 지났다는 것이 믿기지가 않는다""고 했다. 최민식은 ""20년의 세월이 어떻게 지나갔는지 꿈꾼 것 같다""고, 유지태는 ""'올드보이' 찍을 때가 29살이었다. 20년 뒤에 영화 상영을 하고 관객을 만난다는 게 경이롭다""는 소감을 각각 남겼다.KT&G 상상마당..."
2023.08.31.,"인천세관·검찰, 케타민 밀수 4개 조직 및 위조 국산 담배 밀수총책 구속","한편, KT&G는 현재 ‘에쎄 라이트’ 이름으로 국내에 판매되는 담배는 없고 오로지 수출용으로만 생산한다며, A씨... KT&G 관계자는 일반 소비자가 위조 담배를 육안으로 구별하기 어렵지만 정상적으로 국내에 유통되는 담배는 경고 문구..."
2023.08.31.,KOSPI 200 Closing Price List-4,"KOSPI 200 Closing Price List-4 KT&G 86,900 UP 700 Doosan Enerbility 18,220 UP 470 Doosanfc 24,750 DN 250 LG Display 13,400 DN 280 Kangwonland 15,510 DN 170 NAVER 214,500 DN 3,000 Kakao 48,100 DN 900 NCsoft 251,500 DN 3,500 HANATOUR SERVICE 48,650 DN 50 COSMAX 153,500 UP 4..."
2023.08.31.,"건보공단, 담배소송 세미나 개최...""흡연 건강피해 계속 커져""","앞서 공단은 2014년 KT&G, 한국필립모리스, BAT코리아 등 3개 담배회사를 상대로 533억 원의 손해배상청구 소송을 제기했다. 2020년 11월 1심 재판부는 ""소송대상자들의 개개인의 생활습관과 유전, 주변 환경, 직업적 특성 등 흡연 이외 다른 요인에 의해 발병했을 가능성을 배제할 수 없다""며 공단의 청구를 기각한..."
2023.08.31.,"인천, 포항전 '홈관중 1만명' 돌파 예상","북측광장에서 리프팅 챌린지, 나만의 학생증 포토존, 응원학개론, 테이블 풋볼 등의 게임 이벤트가 준비돼 있으며, 당일 선큰광장에서는 KT&G 상상 치어리딩 페스티벌이 펼쳐진다. 또한, 구단 창단 20주년 기념 연보 「인천 : OUR CITY, OUR UNITED」 발간에 맞춰 블루마켓 옆 오션라운지에서 임중용..."
2023.08.31.,"예빛, 사랑 그 미묘함 '왜 이래'…장들레와 협업",이후 CJ문화재단 튠업 22기 뮤지션으로 선정됐다. 자신의 유튜브 채널을 통해 자작곡과 커버곡을 선보이며 호응을 얻고 있다. 유튜브 구독자 수는 46만명을 바라보고 있다. 오는 9월10일 KT&G 홍대 상상마당 라이브홀에서 단독 공연 '잇츠 비건(It's begun)'을 연다.
2023.08.31.,건강기능식품 업체가 전시회서 카페를 연 이유,"KT&G의 2023년 반기보고서에 따르면 건기식사업부문 반기 매출이 전년 동기 대비 2.8%쯤 감소한 6449억원을 기록했다. 또 건기식 업체 노바렉스의 반기보고서를 보면 반기 매출이 전년 동기 대비 7.1%쯤 줄어든 1453억52만2211원으로 나타났다. 한 건기식 업계 관계자는 ""코로나를 기점으로 업계에서 ‘빅 5’라고..."
2023.08.31.,"인천, 홈응원속 상위 스플릿 안정권 노린다","북측광장에서 리프팅 챌린지, 나만의 학생증 포토존, 응원학개론, 테이블 풋볼 등의 게임 이벤트가 준비돼 있으며, 당일 선큰광장에서는 KT&G 상상 치어리딩 페스티벌이 펼쳐진다. 또한, 구단 창단 20주년 기념 연보 '인천 : OUR CITY, OUR UNITED' 발간에 맞춰 블루마켓 옆 오션라운지에서 임중용 전력강화실장을..."
2023.08.31.,"코스피, 외인 매도에 하락 전환…외인 에코프로·포스코DX·SK하이닉스 등 순...","(119억원), KT&G(118억원), 펩트론(116억원), 한전기술(112억원), 한화에어로스페이스(109억원), 현대모비스(102억원), HMM(97억원), LG생활건강(90억원)... (85억원), KT&G(74억원), 하나금융지주(71억원), 신한지주(62억원), 펩트론(60억원), 메리츠금융지주(56억원), 제이엘케이(52억원), 뉴로메카(52억원)..."
2023.08.31.,‘위조 담배·짝퉁 가방’ 등 300억대 중국 밀수범 구속 송치,"한편, KT&G는 현재 ‘에쎄 라이트’ 이름으로 국내에 판매되는 담배는 없고 오로지 수출용으로만 생산한다며, A씨 등이 밀수한 담배를 국산 수출용 에쎄... KT&G 관계자는 일반 소비자가 위조 담배를 육안으로 구별하기 어렵지만 정상적으로 국내에 유통되는 담배는 경고 문구가 반드시 표시되어 있다며, 경고..."
2023.09.01.,"KT&G, '릴 하이브리드 3.0'으로 1위 굳힌다..판매 확대","/KT&G 제공. 유통업계가 소비 트렌드 감수성을 높이고 소비자 움직임에 촉각을 세우고 있다. 소비로 취향을 드러내는 '취향소비', 최대의 효용성을 추구하는 '체리슈머', 소비자 니즈 세분화 등 다양한 소비 트렌드를 반영한 제품들이 출시되고 있다. 담배 업계도 예외는 아니다. KT&G가 지난 23일..."
2023.09.01.,"""KT&G 신용등급 'AAA(안정적)'""...한신평",KT&G CI. [이미지=KT&G] 한신평은 케이티앤지가 오랜 업력과 전국적인 유통망을 바탕으로 과점구조의 국내 담배시장에서 확고한 브랜드 인지도와 선도적인 시장지위를 구축하고 있다고 평가했다. 현재 케이티앤지의 국내 일반담배 시장점유율은 약 65%대로 국내 1위에 해당한다며 최근 10년간 60% 이상의 점유율을...
2023.09.01.,"담배업계도 ‘탄소 중립’…포장재 생략, 담뱃갑은 친환경",KT&G는 지난달 지속가능경영 전략과 활동 성과를 담은 ESG 보고서인 '2022 KT&G 통합보고서'를 발간하고 전략 보고서를 통해 미래 성장전략과 ESG 가치를 통합한 '2027 뉴 비전'과 그 방향성을 구체적으로 공개했다. KT&G는 향후 궐련형 전자담배와 건강기능식품 등 핵심 사업에서의 성장과 더불어 지속가능성에...
2023.09.01.,KT&G 장학재단 '글로벌 아티스트 지원 사업' 장학생 선발,"KT&G장학재단은 '글로벌 아티스트 지원 사업' 수혜자로 이채은, 전민철 문화예술 장학생을 선발해 각 500만 원을 지원했다고 1일 밝혔다. KT&G장학재단은 2016년부터 예술 인재를 육성하기 위한 '문화예술 장학사업'을 전개하고 있다. 올해까지 누적 장학생은 236명, 지원 규모는 12억 원 이상이다. 글로벌..."
