날짜,제목,내용
2024.02.21.,[유통UP] KT&G·아모레퍼시픽·이랜드·신세계·롯데웰푸드,아모레퍼시픽재단은 인문학 연구비를 지원하는 '장원 인문학자 지원사업' 공모를 진행한다. 이랜드 테마파크 이월드는 벚꽃축제 '라라랜드'를 개최한다. 신세계백화점은 영국 스포츠 브랜드 엄브로의 100주년 팝업스토어 진행한다. 롯데웰푸드는 어른 간식 시장을 공략하며 오잉 노가리칩을 응용한 신제품을...
2024.02.21.,"[Daily New유통] 무신사, 농심, G마켓 外","◇ 아모레퍼시픽재단, 장원(粧源) 인문학자 지원사업 참여자 공모 아모레퍼시픽재단이 인문학 분야 신진 연구자에게 연구비를 지원하는 '장원(粧源) 인문학자 지원사업' 4기 공모를 진행한다. 올해 4기째 운영되는 장원 인문학자 지원사업 공모는 박사 학위 취득 후 5년 이내의 인문학(어학, 문학, 사학, 철학..."
2024.02.21.,"[숏폼] 공포가 된 사과값, 대기업이 정한다고?!","중앙청과는 아모레퍼시픽(090430) 서경배 회장의 친형 서영배 회장이 소유한 태평양개발 자회사다. 대아청과는 호반프라퍼티와 호반건설이 주인이고, 동화청과는 신라교역(004970). 서울청과는 고려철강이 주인이다. 한국청과는 학교법인 서울학원 일가인 박상헌 더코리아홀딩스 대표의 개인회사다. 대기업 또는..."
2024.02.21.,1위 마녀공장 주가·2위 현대바이오 주가·3위 아모레퍼시픽 주가 2월 3주차 ...,"3위 아모레퍼시픽 주가는 트렌드지수 6,738포인트로 전주 6,761포인트보다 23포인트 하락했다. 4위 LG생활건강 주가는 트렌드지수 6,397포인트로 전주 4,335포인트보다 2,062포인트 상승했다. 5위 디와이디 주가는 트렌드지수 3,221포인트로 전주 751포인트보다 2,470포인트 상승했다. 6위 클리오 주가는..."
2024.02.21.,"아모레퍼시픽재단, 粧源 인문학자 지원사업 참여자 공모",아모레퍼시픽재단이 인문학 분야 신진 연구자에게 연구비를 지원하는 '장원(粧源) 인문학자 지원사업' 4기 공모를 진행한다고 21일 밝혔다. 아모레퍼시픽 창업자 장원(粧源) 서성환 회장은 인문학을 포함한 학술 연구의 저변을 넓히고 활성화하기 위해 1973년 아모레퍼시픽재단을 설립했다. 장원 인문학자...
2024.02.22.,"“당신은 하(下), 일 못 한다”며 고함···아모레퍼시픽 괴롭힘 다수 인정","아모레퍼시픽 임원·관리자들이 희망퇴직을 거부하는 직원들에게 모욕적 발언을 하고 고함을 치는 등 직장 내 괴롭힘을 저지른 것으로 나타났다. 22일 민주노총 화섬식품노조 아모레퍼시픽일반사무판매지회(아모레유니온) 등의 설명을 종합하면, 서울지방고용노동청은 지난달 31일 아모레퍼시픽..."
2024.02.22.,"아모레퍼시픽 오설록, '바닐라 허니 블랙티' 출시","아모레퍼시픽의 티(Tea) 브랜드 오설록이 프렌치 바닐라 향과 달콤한 꿀의 풍미를 담은 제로 칼로리 홍차 ‘바닐라 허니 블랙티’를 출시했다. ‘바닐라 허니 블랙티’는 별도의 꿀이나 시럽 없이 우유에 담그는 것만으로 간편하게 밀크티를 만들 수 있고, 시원한 우유에도 잘 우러나 다양한 홈카페 레시피와..."
2024.02.22.,"아모레퍼시픽 오설록, ‘바닐라 허니 블랙티’ 출시",(사진=아모레퍼시픽) 아모레퍼시픽은 티(Tea) 브랜드 오설록이 프렌치 바닐라 향과 달콤한 꿀의 풍미를 담은 제로 칼로리 홍차 ‘바닐라 허니 블랙티’를 출시했다고 22일 밝혔다. ‘바닐라 허니 블랙티’는 별도의 꿀이나 시럽 없이 우유에 담그는 것만으로 간편하게 밀크티를 만들 수 있다는 점이 특징이다. 또...
2024.02.22.,"1위 마녀공장·2위 현대바이오·3위 아모레퍼시픽, 업종별 주식 화장품 부문 ...","3위 아모레퍼시픽은 트렌드지수 6,799점으로 전주 6,737점보다 62점 상승했다. 4위 LG생활건강은 트렌드지수 5,530점으로 전주 4,294점보다 1,236점 상승했다. 5위 디와이디는 트렌드지수 3,229점으로 전주 772점보다 2,457점 상승했다. 6위 클리오는 트렌드지수 3,202점, 7위 토니모리는..."
2024.02.22.,"아모레퍼시픽재단, ‘인문학자 지원사업’ 공모",아모레퍼시픽재단이 인문학 분야 신진 연구자에게 연구비를 지원하는 '장원(粧源) 인문학자 지원사업' 4기 공모를 진행한다. 아모레퍼시픽 창업자 장원(粧源) 서성환 회장은 인문학을 포함한 학술 연구의 저변을 넓히고 활성화하기 위해 1973년 아모레퍼시픽재단을 설립했다. 장원 인문학자 지원사업 역시...
2024.02.22.,"대한화장품협회, 대한민국 화장품 80년史 발간","잇츠한불 김진화 팀장과 코스메카코리아 김태훈 이사, 코스맥스 이화영 상무, 애경산업 조시형 팀장, 한국콜마 김영현 부장, 유씨엘 최영희 반장, 옥시젠디벨롭먼트 김영중 연구소장, 토니모리 최성욱 팀장, 아모레퍼시픽 김연주 차장, 엘지생활건강 김지애 파트장 등 10명에게 보건복지부장관 표창이..."
2024.02.22.,"아모레 에스트라, 日 뷰티 시장 공략 본격화…로프트 프로모션 참여",아토베리어 365 3스텝 세트 한정 판매 메디 뷰티 브랜드 인지도·전문성 제고 아모레퍼시픽 에스트라가 일본 버라이어티숍 프로모션에 참가하며 현지 뷰티 시장 확대에 나선다. 에스트라 대표 제품을 내세워 일본 뷰티 시장 패권을 잡겠다는 계획으로 풀이된다. 22일 일본 버라이어티숍 '로프트'(LOFT)에...
2024.02.22.,[투자노트] “국민연금조차 에이피알 공모주를 1주도 배정받지 못했습니다”,"최종경 흥국증권 연구원은 “아모레퍼시픽 시총이 7조4000억원 수준인데, 에이피알이 상장 첫날 따따블에 성공하면 시장가치가 곧장 아모레퍼시픽을 넘어선다”며 “해외 자본시장에서 상식적인 상황으로 받아들이지 않을 것”이라고 지적했다. 최 연구원은 “언젠가부터 IPO 새내기주의 따블 혹은..."
2024.02.22.,"건기식협회, 지속적인 산업성장 도모","협회장상 수상자는 ㈜아모레퍼시픽 정은경 부장, 일동바이오사이언스㈜ 오동훈 팀장, 한국암웨이㈜ 임예지 과장, 애터미㈜ 김순정 팀장, 뉴비젼인터내셔널 임관식 대표, 승환물산 윤혜진 대표, 건기식협회 정은효 대리, 건기식협회 부설한국기능식품연구원 유재명 과장이다. 이어 2부 행사는 △23년도 사업..."
2024.02.22.,"'홍삼에 진심' 비티진, 명동 상륙…해외 진출 ‘정조준’","진세노이드에 대한 원천기술력으로 ‘고혼진’, ‘관절보궁’, ‘교원’, ‘LG생활건강’, ‘아모레퍼시픽’ 등을 주요 고객사로 확보했다. 오랫동안 ODM 사업에 주력하면서 아직까지 자체브랜드 매출(30%)이 ODM 매출(70%)을 따라가지 못하고 있다. 허 대표는 “여행사와 긴밀하게 접촉해 외국인 관광객을 명동..."
2024.02.23.,"아모레퍼시픽, 희망퇴직 거부 직원 ‘직장 내 괴롭힘’ 인정","아모레퍼시픽이 희망퇴직 과정에서 특정 직원들에 대해 ‘직장 내 괴롭힘’을 자행한 사실이 인정돼 논란이 일고 있다. 민주노총 화섬식품노조 아모레퍼시픽판매지회(아모레유니온)에 따르면, 지난해 7월 아모레퍼시픽은 희망퇴직을 진행하는 과정에서 임원과 팀장들이 특정 직원들에 대해 직장 내 괴롭힘을..."
2024.02.23.,"[단독] 아모레퍼시픽, 메이크업 리무버 포뮬러 美 특허",메이크업 세정력·간편성 ↑ 피부 자극↓ 2033년 글로벌 시장 규모 '5조4571억원' 아모레퍼시픽그룹이 미국에서 메이크업 리무버 특허를 획득했다. 이번 특허 취득을 통해 글로벌 메이크업 리무버 시장을 선점할 발판을 마련하게 됐다. 아모레퍼시픽은 70년 간의 연구 경험이 결실을 맺고 있다는...
2024.02.23.,"아모레퍼시픽 오설록, '바닐라 허니 블랙티' 출시","아모레퍼시픽의 티 브랜드 오설록이 프렌치 바닐라 향과 달콤한 꿀의 풍미를 담은 제로 칼로리 홍차 '바닐라 허니 블랙티'를 출시했다고 23일 밝혔다. '바닐라 허니 블랙티'는 별도의 꿀이나 시럽 없이 우유에 담그는 것만으로 밀크티를 만들 수 있고, 시원한 우유에도 잘 우러난다. 기존 제품인 산뜻한 향의..."
2024.02.23.,"유럽연합, 미세플라스틱 첨가 화장품 퇴출 추세...국내 화장품업계 대응은?",국내 뷰티업계 대표 주자인 아모레퍼시픽과 LG생활건강은 국내에서 규제가 시행되기 전부터 발빠르게 환경 친화적인 성분을 제품에 적용하기 시작했다. 아모레퍼시픽그룹은 2014년부터 워시오프 화장품에 미세플라스틱 사용을 전면 배제하고 있다. 2018년에는 그 기능을 대체할 새로운 소재인 사탕수수...
2024.02.23.,"[big story]AI가 바꿀 미래, 新비즈니스 달군다",아모레퍼시픽 역시 지난해 5월 맞춤형 메이크업 전문 브랜드 ‘톤워크’를 론칭했다. 톤워크는 AI 기술을 기반으로 각자 피부 색상에 최적화된 베이스 메이크업 제품을 제조해주는 브랜드다. 아모레퍼시픽은 ‘CES 2024’에서 입술 진단과 케어가 모두 가능한 ‘립큐어빔’도 선보여 뷰티 관계자들의...
2024.02.23.,"""개별 관광객 잡아라""…제휴 혜택 늘리는 면세점","지난해 농심 신라면, 호텔스컴바인, CGV 등 다양한 기업과의 협력을 통해 색다른 서비스를 제공한 바 있다. 또한 네이버, 데일리샷 등 IT 기업과의 기술 제휴뿐만 아니라 아모레퍼시픽, 에스티 로더 등 국내외 유명 브랜드와도 제휴 마케팅의 일환으로 수 차례 뷰티클래스를 진행하기도 했다. 김지혜"
2024.02.23.,현대바이오 주가 꿈틀...외국인은 대량매수 가속페달,"한편 2월 화장품 상장기업 브랜드평판 1위는 아모레퍼시픽이다. 순위는 다음과 같다. 아모레퍼시픽, LG생활건강, 한국콜마, 현대바이오, 코스맥스, 클리오, 애경산업, 아모레G, 브이티, 코리아나, 토니모리, 에이블씨엔씨, 네오팜, 코스메카코리아, 씨앤씨인터내셔널, 내츄럴엔도텍, 본느, 원익, 라파스..."
2024.02.23.,"'에스트라 LIVE' 오퀴즈, 힌트 'ㅇㅇㅅㅋ'의 답은?","OK캐쉬백 오퀴즈가 '아모레퍼시픽 에스트라 LIVE' 관련 퀴즈를 23일 오전 10시 출제해 이목이 집중되고 있다. 퀴즈는 ""ㅇㅇㅅㅋ 365 세럼""이다. 힌트는 'ㅇㅇㅅㅋ'이다. 정답은 '에이시카'이다. 한편, 지난 15일 아모레퍼시픽그룹은 한국순환자원유통지원센터와 '화장품 유리병 회수·재활용 활성화'를 위한 협약을..."
2024.02.23.,레티놀화장품 위기...'안정적인 성분으로 대체',특히 설립 초기에 아모레퍼시픽의 연구원 등을 영입해 제품을 개발한 프로야가 기존의 레티놀 성분의 화장품에서 재조합콜라겐크림을 개발해 좋은 반응을 얻고 있다고 변화 사례를 소개했다. 중국 뷰티시장에서 레티놀 화장품에 대한 위기가 예상되고 있다. 또 세계의 레티놀화장품을 주도해온 록스킨케어...
2024.02.23.,"이니스프리, '제주 왕벚꽃 라인' 日 패키지 리뉴얼 출시",포트폴리오 확대로 일본 뷰티 시장 공략 확대 왕벚꽃 연상시키는 분홍색 활용해 콘셉트 표현 아모레퍼시픽 이니스프리가 '제주 왕벚꽃' 라인 패키지를 리뉴얼해 일본에 출시한다. 지난달 이니스프리 글로벌 플래그십 스토어 오픈에 이어 제품 포트폴리오 확대로 일본 시장 공략에 공을 들이는 모습이다. 23일...
2024.02.24.,[위클립] 2월 4주,"1%는 지역가입자""라며 ""현 국민연금 보험료를 9%에서 인상이 불가피한 상황을 고려할 때, 특수고용·플랫폼 노동자의 국민연금 사업장가입자 전환은 사업주의 보험료 책임을 부과해 이들에 대한 보험료를 경감시키는 방안""이라고 설명 □ 아모레퍼시픽 노조, 직장 내 괴롭힘 중징계 요구 ▷ 어떤 내용?..."
2024.02.24.,"들었다 놓는 과일값, 할인 지원이 최선일까","중앙청과는 아모레퍼시픽그룹의 관련사인 태평양개발이, 대아청과는 호반그룹의 계열사인 호반프라퍼티와 호반건설이 100% 지분을 소유하고 있다. 서울청과와 동화청과도 고려제강과 신라교역이 각각 100% 지분을 보유하고 있다. 한국청과는 더코리아홀딩스라는 경영컨설팅 업체가 지분 95%를 갖고 있다...."
2024.02.24.,실로암시각장애인복지관 2024년 상반기 제29차 효명장학금 수여식 개최,"장학금 후원 기관은 고 김건철 장로를 비롯 AMO그룹, 태재연구재단, 아모레퍼시픽그룹, KT&G(해피빈), 도림교회, 실로암안과병원, 동백수이비인후과의원 등이다. 효명장학사업은 1978년 대한예수교장로회 총회 맹인선교부 김선태 목사를 중심으로 시작했다. 2010년 실로암시각장애인복지관에서 이어 받아..."
2024.02.24.,[금주신상] 오설록 '바닐라 허니 블랙티'·SPC삼립 '크림대빵',▲ 아모레퍼시픽의 차 브랜드 오설록은 프렌치 바닐라 향과 달콤한 꿀의 풍미를 담은 제로 칼로리 홍차 '바닐라 허니 블랙티'를 출시했다. 별도의 꿀이나 시럽 없이 우유에 담그는 것만으로 간편하게 밀크티를 만들 수 있는 점이 특징이다. ▲ 애경산업의 뷰티 덴털 브랜드 바이컬러는 언제 어디서든 쉽고...
2024.02.24.,생생한 컬러 담은 메이크업 신제품 봇물 [최기자의 화장품털기],아모레퍼시픽의 대표 브랜드 설화수는 스킨케어 기능을 강화한 2가지 립 신제품인 '윤조립밤'과 '퍼펙팅 립컬러'를 선보였다. 사진=설화수 2월 4주차에도 생기 있는 컬러를 담은 립 케어 등 메이크업 신제품이 다양하게 출시돼 관심을 모았다. 먼저 아모레퍼시픽의 대표 브랜드 설화수는 스킨케어 기능을...
2024.02.24.,[랜선인싸] “숏폼 하나로 400만원” 일반인이 ‘이니스프리’ 러브콜 받은 사...,"<편집자 주> 아모레퍼시픽의 로드숍 화장품 브랜드인 ‘이니스프리’는 작년 ‘닷슬래시대시’ 앱에서 마케팅 캠페인을 진행해 숏폼 2300여건을 생성했다. 닷슬래시대시는 보상(리워드)형 숏폼 콘텐츠 플랫폼이다. 총 4000만원의 리워드가 지급됐고, 한 사람이 최대 400만원을 받았는데 지예슬(31)씨가 바로 그..."
2024.02.24.,"[이한빛의 미술관 정원] RM도 찾은 그곳, 거대한 숲속의 미술관","2023년 아모레퍼시픽미술관 개인전을 통해 한국 관객에게도 잘 알려진 그는 ‘텍스트’를 작업의 소재로 활용하는 작가다. 이곳에는 “MATTER SO SHAKEN TO ITS CORE TO LEAD TO A CHANGE IN INHERENT FORM TO THE EXTENT OF BRINGING ABOUT A CHANGE IN THE DESTINY OF THE MATERIAL. PRIMARY SECONDARY TERTIARY, 2002”라고 적었다. 직역해보면..."
2024.02.25.,"패션·뷰티 스타트업에서 '2조 대어'로…에이피알, 어떤 회사?","화장품 대장주 아모레퍼시픽(7조2940억 원, 23일 기준)을 넘어서게 된다. 에이피알은 기관투자자 수요 예측과 일반투자자 청약에서도 흥행을 거뒀다. 에이피알은 이달 초 수요예측에서 국내외 1969개 기관이 참여해 경쟁률 663대 1을 기록했다. 일반 투자자 대상 공모주 청약에서는 경쟁률 1112.54대 1을..."
2024.02.25.,"회원사 늘리고 회장단 개편…경제단체, 조직 재정비","한국경제인협회는 최근 포스코홀딩스, 아모레퍼시픽, 에코프로 등 신규 회원사를 대거 받으며 외연확장에 지속적으로 나서겠다는 뜻을 밝혔습니다. 한국무역협회는 구자열 회장이 연임하지 않겠다는 의사를 밝힌 뒤 윤진식 전 산업부 장관을 차기 회장으로 추천했습니다. 우리나라 총선과 미국 대선을 앞둔..."
2024.02.25.,올해의 컬러에 ‘피치 퍼즈’…일상 속 건강템도 화사하게,없는 건강 목표도 ‘맛있는 습관’을 가능하게 해주는 건강기능식품으로 챙길 수 있다. 아모레퍼시픽의 이너뷰티 브랜드 바이탈뷰티의 ‘데일리 비타민 츄어블’은 11가지 비타민과 3가지 미네랄 함유로 온 가족이 손쉽게 건강 관리를 할 수 있다.물 없이 씹어 삼킬 수 있어 어디서나 간편하게 섭취가 가능하다.
2024.02.25.,"고바이오랩 주가 방긋...""실적 바닥 지나고 있다""","반면 비피도 CJ바이오사이언스 에이치엘사이언스 아모레퍼시픽 LG생활건강은 하락중이다. 마이크로바이옴은 인체와 공생하는 박테리아, 바이러스, 진균 및 기타 미생물의 복잡한 공동체이다. 미생물은 우리 몸 전체에 존재하며, 피부, 입, 장, 심지어 우리 혈액에서도 발견된다."
2024.02.25.,CES 2024년 인사이트 키워드,"특히 뷰티 기업들의 뷰티테크 움직임은 2024년 로레알을 비롯해 아모레퍼시픽 등 큰 기업들의 선전도 주목할 만하다. 푸드 애그 테크 (Food & Agriculture Technology) 연결고리 확장 2023년부터 푸드테크가 선보이기 시작했다. ‘푸드테크’란 음식(Food)과 기술(Technology)의 합성어로 식품산업에 바이오, AI..."
2024.02.26.,"아모레퍼시픽 프리메라, '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍' 출시","사진=아모레퍼시픽 아모레퍼시픽 브랜드 프리메라가 '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍'을 출시한다고 26일 밝혔다. 이번 신제품은 강력한 자외선 차단 기능(SPF50+/PA++++)을 지닌 톤업 선크림으로 피부톤을 화사하게 연출해주며, 다음 단계에 바르는 베이스 메이크업의 밀착력과 지속력을 높여주는..."
2024.02.26.,"‘김희선 미용기기’ 에이피알, 상장 ‘따따블’? …아모레퍼시픽 자리 넘보나...",배우 김희선의 미용기기로 잘 알려진 에이피알이 27일 유가증권시장에 신규 상장합니다. 상장 첫날 이른바 ‘따따블’(공모가 대비 4배 상승)에 성공하면 단숨에 ‘황제주’(주당 100만원이 넘는 주식)에 오를 수 있어 시장의 관심이 집중되고 있습니다. 에이피알은 뷰티·피부 미용기기 등의 사업을...
2024.02.26.,"'화장품 빅3' 막내 애경, 나홀로 '호실적'…이유는","아모레퍼시픽, LG생활건강 화장품이 중국시장에서 고전 여파로 지난해 영업이익이 반토막 났지만, 애경산업 화장품은 중국시장에서 선방하며 두 자릿수 상승률을 기록했기 때문이다. 특히 애경산업은 최근 중국 현지 인기 남성 배우를 주력 화장품 브랜드 모델로 기용하고 현지인을 타깃한 중국향 제품을..."
2024.02.26.,"뷰티 업계, '괄사' 활용해 슬로우에이징 이끌어",'안티파티그 아이 세럼' /아모레퍼시픽. 아모레퍼시픽의 남성 화장품 브랜드 '오딧세이'는 '롤온' 유형의 화장품을 출시했다. '안티파티그 아이 세럼'에는 금속 볼이 내장되어 있어 제품 사용 시 눈가를 부드럽게 마사지해 눈의 피로와 다크서클을 완화시킬 수 있다는 것이 아모레퍼시픽의 설명이다. 이에 대해...
2024.02.26.,"클래식해진 신발, 더 커진 빅 백....톤업 선크림으로 화사하게","포쓰저널 서영길 기자 /아모레퍼시픽 ◇ 아모레퍼시픽 프리메라, '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍' 아모레퍼시픽은 프리메라가 '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍'을 출시한다고 26일 밝혔다. 신제품은 강력한 자외선 차단 기능(SPF50+/PA++++)을 지닌 톤업 선크림이다. 피부톤을 화사하게..."
2024.02.26.,1988년생 ‘2조원 주식부자’ 탄생 초읽기…내일 ‘따따블’땐 대한민국 황제...,"현재 대표적인 화장품주로는 아모레퍼시픽(7조3525억원), LG생활건강(5조603억원) 등이 꼽힌다. 에이피알의 공모가 기준 예상 시가총액은 1조8961억원으로, 따따블을 찍으면 시총이 7조5844억원으로 불어난다. 아모레퍼시픽과 LG생활건강을 모두 제치게 되는 것이다. 이 주가가 한동안 유지되면 코스피200..."
2024.02.26.,"[유통가 투데이] 세븐일레븐, '빵빵이의 일상' 간편식 선봬 外","◇아모레퍼시픽 프리메라, '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍' 출시 아모레퍼시픽은 프리메라 브랜드를 통해 신제품 '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍'을 출시한다고 밝혔다. 이번 신제품은 강력한 자외선 차단 기능(SPF50+/PA++++)을 지닌 톤업 선크림으로 피부톤을 화사하게..."
2024.02.26.,[격동의 황제주⑨] 영풍 장家 vs 고려아연 최家 표 대결 '주목'…주가 다시 뛸...,"롯데제과, 롯데칠성, 태광산업, 아모레퍼시픽 등 4개 종목만이 황제주의 위엄을 뽐내던 때다. 영풍은 지난 2015년 7월에는 160만 원대(7월 10일 161만9000원)를 호가하기도 했다. 하지만 영풍은 2018년 들어 황제주에서 밀려났다. 2018년 3월 2일 장중 100만3000원까지 올랐으나 97만8000원으로 장을 닫았고, 이후로는..."
2024.02.26.,[신제품] 프리메라·페리페라·닥터지·키엘 외,"ⓒ아모레퍼시픽 프리메라 프리메라, '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍' 출시 프리메라는 '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍'을 출시한다. 이 제품은 자외선 차단 기능(SPF50+/PA++++)을 지닌 톤업 선크림이다. 피부톤을 화사하게 연출해주며, 다음 단계에 바르는 베이스 메이크업의..."
2024.02.26.,"[오늘의신상]풀무원, 생착즙 과채음료 'CCA 플러스' 外","아모레퍼시픽 프리메라, '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍' 신제품은 강력한 자외선 차단 기능(SPF50+/PA++++)을 지닌 톤업 선크림으로 피부톤을 화사하게 연출해주며, 다음 단계에 바르는 베이스 메이크업의 밀착력과 지속력을 높여주는 효과가 있다. 피부 표면과 유사한 '스킨-핏 피그먼트..."
2024.02.27.,[단독]LG생건 이어 아모레퍼시픽도 알리행…'K-뷰티' 투톱 입점,LG생활건강(051900)에 이어 아모레퍼시픽(090430)도 알리익스프레스(알리)에 입점하며 'K-뷰티' 양대산맥이 모두 자리하게 됐다. 27일 업계에 따르면 아모레퍼시픽 일부 브랜드가 다음달 알리 내 한국상품 판매 카테고리인 '국내 발송-K베뉴'에 입점한다. 알리에 입점하는 브랜드는 △려 △일리윤 △해피바스...
2024.02.27.,"아모레퍼시픽, 탄소정보공개프로젝트 2년 연속 최고 등급","이투데이=김유연 기자 | 아모레퍼시픽은 국내 뷰티 업계 최초로 탄소정보공개프로젝트(Carbon Disclosure Project, CDP) 평가에서 2년 연속 최고 등급인 A등급에 이름을 올렸다고 27일 밝혔다. 탄소정보공개프로젝트(CDP)는 영국에 소재한 글로벌 비영리기관으로 전 세계 금융투자기관이 주도해 기업에게..."
2024.02.27.,"프로닉스, 면발광 구현 LED 마스크 출시…아모레퍼시픽에 독점 공급",아이원플러스(123010)·아이원(090150)의 자회사 프로닉스는 아모레퍼시픽(090430) 독점 공급을 통해 선보이는 면발광 마이크로 LED 마스크 출시가 임박했다고 27일 밝혔다. 제품은 상반기 출시를 목표로 양산에 돌입할 계획이다. 회사측에 따르면 프로닉스 제품은 630~660 파장대의 적색광이 진피층의...
2024.02.27.,"[FOCUS] ""AI가 내 피부 톤 진단""…아모레퍼시픽 '톤워크'","여의도 더현대 서울 지하 1층에 마련된 아모레퍼시픽의 '톤워크' 팝업 스토어 입장을 위해 사람들이 기다리는 모습.[사진=이미현 기자] 컨슈머타임스=이미현 기자 | ""고객님의 피부 톤을 AI가 진단해 드립니다. 무료로 체험해 보세요!"" 지난 23일 오후 더현대 서울. 지하철 여의도역과 연결된 더현대 서울의..."
2024.02.27.,"""전 직장선 몇점?""… 경력직 채용서 평가등급 요구 '황당'",아모레퍼시픽이 경력 직원 채용 과정에서 전 직장의 평가 등급을 반영하는 것으로 나타났다. 아모레퍼시픽은 여러 채용 기준 중 하나이며 의무사항이 아니라는 입장이나 이직을 추진하는 경력자의 입사 진입장벽이 되고 있다는 지적이 나온다. 27일 관련 업계에 따르면 아모레퍼시픽은 다음 달 4~5일 경력 직원...
2024.02.27.,아모레퍼시픽 주가 악재 없는데...기관 매도공세가 발목잡나,아모레퍼시픽 주가가 좀처럼 힘을 쓰지 못하고 있다. 27일 한국거래소에 따르면 전 거래일 1.20% 내려 12만 3000원에 거래를 마감했다. 주가는 횡보장세에서 벗어나지 못하고 있다. 기관은 5거래일 연속 매도를 하고 있다. 특별한 악재는 없으나 상승 모멘텀이 부재한 것으로 보인다. 최근 포스코홀딩스 매일유업...
2024.02.27.,"에이피알, 아모레퍼시픽 시총 뛰어넘나...따따상 가격·주관사는?","에이피알이 공모가 4배인 '따따블'을 달성한 경우 화장품 대장주 아모레퍼시픽(7조3525억원)의 시총을 넘어서게 된다. 에이피알은 뷰티, 피부미용 기기, 패션 등을 판매하는 글로벌 뷰티테크 기업이다. 설립 이래 10년 연속 성장했다. 2014년 설립 초기 당시 2억 원의 매출이었는데 1년 후 125억 원을..."
2024.02.27.,[유통 브리핑] LG생활건강·한국콜마·아모레퍼시픽,"[사진 = 아모레퍼시픽 제공] ◇ 아모레퍼시픽 프리메라, '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍' 출시 아모레퍼시픽 프리메라가 '리페어링 세라캡슐 UV프로텍터 톤업 프라이밍'을 출시한다. 27일 아모레퍼시픽에 따르면 프리메라의 이번 신제품은 강력한 자외선 차단 기능(SPF50+/PA++++)을 지닌 톤업..."
2024.02.27.,"1위 마녀공장·2위 현대바이오·3위 아모레퍼시픽, 2월 4주차 테마별 주식 화...","3위 아모레퍼시픽 주가는 트렌드지수 6,517점으로 전주 6,799점보다 282점 하락했다. 4위 코웨이 주가는 트렌드지수 5,607점으로 전주 5,144점보다 463점 상승했다. 5위 LG생활건강 주가는 트렌드지수 4,732점으로 전주 5,530점보다 798점 하락했다. 6위 실리콘투 주가는 트렌드지수 4..."
2024.02.27.,‘실적 타개’ 활로 모색 나선 화장품 빅2,"이투데이=김유연 기자 | 중국 매출 감소…온·오프라인 재정비 통한 '실적 개선' LG생건, '더후' 공식몰·아모레 '에딧샵' 온라인 채널 오픈 아모레, ‘AP’로 변경…LG생건, ‘마켓1984’ 상표권 출원 국내 화장품업계 ‘빅2’인 LG생활건강(LG생건)과 아모레퍼시픽(아모레)이 지난해 부진한 성적표를 받았다...."
2024.02.28.,"[Biz&Girl] 아모레퍼시픽 미쟝센, 글로벌 앰버서더로 에스파 선정","4월 성수동 팝업스토어, 5월 숏폼 영상 등 예고 아모레퍼시픽 '미쟝센'은 SM엔터테인먼트 소속 걸그룹 에스파(aespa)를 글로벌 앰버서더로 선정했다고 28일 밝혔다. 아모레퍼시픽에 따르면 매력적인 '미쟝센' 비주얼과 에스파 개성을 더해 헤어 패션 브랜드로서 글로벌 입지를 다질 계획이다. 강인한 모습부터..."
2024.02.28.,"에스파, 아모레 ‘미쟝센’ 글로벌 앰버서더 된다",아모레퍼시픽(090430) 미쟝센은 SM엔터테인먼트 소속 걸그룹 ‘에스파’를 글로벌 앰버서더로 발탁했다고 28일 밝혔다. 미쟝센은 매력적인 비주얼과 개성 넘치는 무대로 사랑받는 에스파와 함께 헤어 패션 브랜드로서의 글로벌 입지를 다진다. 에스파는 데뷔 이후 매 앨범 폭발적 신드롬을 일으키며 ‘글로벌...
2024.02.28.,"아모레퍼시픽, 내달 알리서 만난다…실적 개선 기대","아모레퍼시픽이 중국 직구 앱인 알리익스프레스(이하 알리)에 입점하며 온라인 유통망 확대에 나섰다. 28일 업계에 따르면 아모레퍼시픽 일부 브랜드가 내달 알리 내 한국 상품 코너인 'K-베뉴'에 입점한다. 입점하는 브랜드는 려, 일리윤, 해피바스, 미쟝센, 라보에이치, 메디안 등 생활 뷰티 브랜드다...."
2024.02.28.,"“3월말까지 모든 수수료 면제, 파격 혜택”…롯데·LG·아모레도 빨아들인 중...","28일 업계에 따르면 아모레퍼시픽 일부 브랜드가 최근 알리익스프레스 내 한국 상품 판매 카테고리인 K-베뉴에 입점을 확정했다. 아모레퍼시픽 제품 가운데 려, 일리윤, 해피바스, 미쟝센, 라보에이치, 메디안 등 브랜드가 알리에 입점한다. K-베뉴는 알리익스프레스가 지난해 10월 선보인 한국산 상품 판매..."
