날짜,기업이름,요약내용
2023.06.13,LG화학,LG화학이 임직원에 경력개발 계획을 세우고 성장 기회를 탐색하는 시간을 제공한다.LG화학은 이를 위해 '제1회 커리어 위크'를 연다고 13일 밝혔습니다.
2023.06.13,LG화학,"사진=LG화학 LG화학은 지난 12일부터 4일간 임직원이 경력개발 계획을 수립하고, 성장 기회를 탐색하는 '제1회 커리어 위크(Career Week)'를 개최한다고 13일 밝혔습니다."
2023.06.14,LG화학,LG화학-글랜우드PE 9일 SPA 체결 사업부 양수 위한 법인 설립 완료 LG화학이 체외진단용 의료기기 사업(진단사업부문)을 국내 중견 사모투자펀드(PEF) 운용사 글랜우드프라이빗에쿼티에 매각하기로 최종 결정했습니다.
2023.06.13,LG화학,LG화학 임직원들이 '제1회 커리어 위크' 경력개발 워크숍에 참석해 개인 경력개발 방안에 대해 논의하고 있습니다.
2023.06.14,LG화학,"KB증권은 LG화학(051910) 보통주, S&P500지수와 유로스톡50지수를 기초자산으로 활용하는 KB able ELS 3017호를 포함한 원금비보장형 주가연계증권(ELS) 10종 상품을 공모한다고 밝혔습니다."
2023.06.14,LG화학,LG화학 봉사동아리인 `봉사n눈떠'는 14일 청주시 옥산면 행정복지센터를 찾아 농가 외국인 근로자들에게 전해달라며 방독면 90세트와 안전화 70켤레를 기탁했습니다.
2023.06.14,LG화학,"신학철 LG화학 부회장이 지난 12일부터 개최된 제1회 커리어 위크에서 임직원을 대상으로 커리어 코칭 특강을 진행하고 있다/ LG화학 제공 LG화학은 지난 12일부터 4일간 임직원이 경력개발 계획을 수립하고, 성장 기회를 탐색하는 '제1회 커리어 위크'를 개최한다고 13일 밝혔습니다."
2023.06.14,LG화학,LG화학은 9000억원에 가까운 영업이익이 예상되는 등 석유화학업계가 2·4분기를 기점으로 반등 조짐을 보인다는 분석입니다.
2023.06.14,LG화학,LG화학이 임직원 스스로 다양한 성장 기회를 발굴할 수 있도록 지원하는 조직문화 구축에 나섰습니다.
2023.06.14,LG화학,"시가총액 상위 10개 종목은 현대차(1.52%), 기아(0.86%), POSCO홀딩스(0.51%)를 제외하고 하락 마감했습니다."
2023.06.14,LG화학,"반면 천보, LG화학, 디에이테크놀로지, SK이노베이션, 삼성SDI, 테이팩스, 롯데에너지머티리얼즈 등은 하락하고 있습니다."
2023.06.14,LG화학,"LG에너지솔루션(373220) -2.97%, LG화학(051910) -2.31%, 삼성SDI(006400) -1.48%, 삼성전자우(005935) -0.82%, SK하이닉스(000660) -0.59%, 삼성바이오로직스(207940) -0.25%, 삼성전자(005930) -0.14% 등은 하락했습니다."
2023.06.15,LG화학,뉴파워프라즈마는 LG화학이 익산 양극재 공장 매각을 추진하는 가운데 우선협상대상자로 자사가 선정됐단 일부 언론보도를 두고 15일 공시를 통해 선정 사실을 부인했습니다.
2023.06.15,LG화학,"LG화학 플랜트 '디지털 트윈 시스템' 구축 이후 다양한 장소 위치 기반 서비스 실시 ""더 빠르고 정확한 시스템 구축할 것"" [아시아타임즈=손병권 수습기자] 스마트폰만 있으면 실내에서 위치를 찾을 수 있는 서비스가 국내에 처음으로 구축됐습니다."
2023.06.15,LG화학,그래픽=정승아 디자이너 LG화학과 롯데케미칼 등 국내 석유화학업계의 대표 기업들이 글로벌 경기침체로 인한 업황불안 장기화에 신용등급이 동시 하락했습니다.
2023.06.15,LG화학,모닝벨 '오늘 기업 오늘 사람' - 김대호 글로벌이코노믹연구소장·경제학 박사·세한대 특임교수 ◇ K배터리 날벼락 '궈쉬안·에코프로·LG화학' 어제(14일) 국내 증시에서 이차전지 관련 종목들이 일제히 급락했습니다.
2023.06.15,LG화학,"한국콜마, LG화학ㆍ코스맥스, CJ제일제당이 글로벌 화장품 기업들을 겨냥한 '친환경 화장품 용기 소재'를 출시하고 있습니다."
2023.06.15,LG화학,"LG화학이 공급하는 LDPE, 전쟁의 승패 좌우하는 통신선 소재로 활용돼 고압법 첨단기술 사용한 LDPE 생산하며 렛제로 달성 위해 친환경 원료 등 사용 확대 러시아-우크라이나 전쟁이 장기전에 돌입했습니다."
2023.06.16,LG화학,LG BCM은 2022년 LG화학이 세운 회사입니다.
2023.06.15,LG화학,코스피 시가총액 상위 10개 종목의 희비는 엇갈렸습니다.
2023.06.15,LG화학,"LG화학(0.42%), 포스코퓨처엠(0.27%), 후성(0.96%) 등은 올랐습니다."
2023.06.16,LG화학,16일 코스피 시가총액 상위 30개 종목 가운데 LG화학 주가가 종가 기준으로 가장 크게 움직였습니다.
2023.06.15,LG화학,"15일 관련업계에 따르면 해외 제약바이오 기업 마드리갈, 바이킹 등을 비롯해 국내 한미약품, 동아에스티, 유한양행, 일동제약, LG화학 등이 NASH 치료제를 개발 중입니다."
2023.06.16,LG화학,LG화학·롯데케미칼·SK종합화학·여천NCC·대한유화·한화토탈에너지스 등 국내 6대 석유화학 기업의 최근 3년간 환경투자 비용이 총 1조원을 넘어선 것으로 확인됐습니다.
2023.06.16,LG화학,LG화학이 유럽연합(EU)의 탄소국경조정제도(CBAM) 시행을 앞두고 친환경 사업에 속도를 내고 있습니다.
2023.06.16,LG화학,LG화학(대표 신학철)이 1분기 본업인 석유화학 업황 부진 속에도 설비 투자와 연구개발(R&D) 비용과 비중을 모두 늘렸습니다.
2023.06.16,LG화학,LG화학이 배터리 핵심 소재인 양극재 시장을 공략하기 위해 총력전을 펼치고 있습니다.
2023.06.16,LG화학,16일 제약·바이오업계에 따르면 스탠다임은 LG화학 부사장을 역임했던 추연성 대표를 영입하며 성장을 위한 기틀을 마련했습니다.
2023.06.16,LG화학,"시가총액(시총) 상위권에서는 삼성전자(0.42%), LG에너지솔루션(0.51%), LG화학(2.91%), 포스코홀딩스(1.81%), 포스코퓨처엠(2.01%), 셀트리온(0.73%) 등이 상승 마감했으나 SK하이닉스(-0.08%), 삼성바이오로직스(-0.39%), 현대차(-0.15%), 기아(-0.85%), 카카오(-0.56%)는 하락 마감했습니다."
2023.06.17,LG화학,그래픽=정승아 디자이너 LG화학이 의료기기 부문과 익산 양극재 공장을 매각하며 투자금 마련에 분주합니다.
2023.06.17,LG화학,이 회사는 LG에너지솔루션 소수 지분을 매각해 약 2조원을 조달합니다.
2023.06.17,LG화학,"글랜우드PE, LG화학 진단사업부 통해 바이오까지 '눈독' 국내 사모펀드(PEF)의 운용사 H&Q코리아가 현정은 현대그룹 회장에게 대규모 투자금을 조달하기로 했습니다."
2023.06.17,LG화학,시가총액 상위 종목 중에서 LG화학과 포스코퓨처엠 등 화학 관련 섹터 중심으로 매수세가 유입되고 있습니다.
2023.06.16,LG화학,"시가총액 상위 10개 종목은 삼성바이오로직스(-0.39%), SK하이닉스(-0.08%), 현대차(-0.15%), 보합 마감한 삼성SDI를 제외하고 상승 마감했습니다."
2023.06.17,LG화학,"자연·의약·생활과학계열은 1위 카카오(7.0%), 2위 CJ제일제당(6.1%), 공동 3위 삼성바이오로직스(5.3%), LG화학(051910)(5.3%), 공동 5위 삼성물산(4.4%), 아모레퍼시픽(4.4%), 셀트리온(068270)(4.4%), 공동 8위 현대차(3.5%), KT&G(033780)(3.5%), 호텔신라(3.5였습니다."
2023.06.17,LG화학,LG생활건강은 2001년 4월 주식회사 LG화학에서 분할 신설돼 유가증권시장에 상장됐습니다.
