날짜,기업이름,요약내용
2023.06.05,HMM,재계에서는 인수 후보로 매그나칩과 HMM이 거론되는 중입니다.
2023.06.08,HMM,소액주주연대가 9일 집회를 열고 김경배 사장에 대한 규탄에 나섭니다.
2023.06.04,HMM,HMM 오슬로호가 시운전을 하고 있습니다.
2023.06.05,HMM,눈길을 끄는 점은 최근 HMM의 실적과 주가를 감안하면 김 대표의 자사주매입 배경이 실제 회사사정에 기인했을 가능성이 있단 것입니다.
2023.06.08,HMM,HMM과 대한해운의 희비가 엇갈리고 있습니다.
2023.06.04,HMM,"독립 감사부서 설치 기업도 10곳으로 동일했지만 롯데지주가 요건을 충족한 대신에, HMM이 미충족한 변화가 있었습니다."
2023.06.03,HMM,"이밖에 공매도 잔고비중이 높은 종목은 HMM 3.96%, SK네트웍스 3.60%, SKC 3.47%, 롯데에너지머티리얼즈 3.29% 등으로 나타났습니다."
2023.06.01,HMM,국적 해운사 HMM이 현대LNG해운 본입찰에 참여합니다.
2023.06.01,HMM,"재계 관계자는 ""LX그룹이 최근 경기침체로 저평가받는 기업을 인수할 가능성이 크다""며 ""국적선사 HMM의 인수 후보자로 거론되고 지난해 LX세미콘이 시도했던 매그나칩 인수도 다시 시도할 수 있다는 얘기가 나온다""라고 말했습니다."
2023.06.01,HMM,국내 최대 해운사인 에이치엠엠(HMM)이 유럽과 미주 노선에서 탄소 배출을 가장 적게 한 선사로 선정됐다고 1일 밝혔습니다.
2023.06.07,HMM,이중원)가 HMM의 수입운송 선적 스케줄 정보를 확인할 수 있는 신규기능을 공개했습니다.
2023.06.02,HMM,해운업계와 선원단체는 해외매각 반대 목소리를 높이고 있어 매각 결과에 관심이 쏠립니다.
2023.06.04,HMM,국내 인수합병(M&A) 시장의 최대 관심사인 HMM의 매각 작업이 정체된 분위기입니다.
2023.06.07,HMM,"HMM, 2만4000TEU급 12척 운영 친환경 선박…넷제로 노력 7일 업계에 따르면 HMM은 2만4000TEU급 컨테이너선 12척을 운영하고 있습니다."
2023.06.05,HMM,"[마감시황] 2차전지, 인프라, 조선, AI 등 강세"
2023.06.07,HMM,HMM 소액주주연대가 오는 9일 집회를 열고 김경배 HMM 사장에 대한 규탄에 나섭니다.
2023.06.29,HMM,지난 4월 HMM과 바이오선박유 사업 업무협약을 체결한 것도 일환입니다.
2023.06.01,HMM,"이어 HMM(34만9341주), 삼성전자(31만5193주), KT(22만6951주), 팬오션(21만1090주), 포스코인터내셔널(20만4648주), 두산에너빌리티(20만2751주), 대우건설(19만8135주), 미래에셋증권(19만70주), 후성(17만108주) 순으로 뒤를 이었습니다."
2023.07.14,HMM,HMM 새 주인 찾기가 본격 '닻'을 올린 가운데 거론되는 유력 인수 후보 중에서도 유독 '현대차그룹'으로 시선이 쏠리고 있습니다.
2023.07.12,HMM,"[12일 투자주체 동향] 외국인, 삼성전자 1230억 순매수...기관·개인은 동반 ..."
2023.06.07,HMM,"7일 증시에서 HMM, 팬오션, 대한해운 등 해운주들의 주가가 장중 강세를 보이고 있습니다."
2023.06.09,HMM,HMM 소액주주연대가 9일 집회를 열고 김경배 HMM 사장에 대한 퇴진을 촉구했습니다.
2023.06.09,HMM,Seoul shares open higher ahead of Fed rate decision
2023.06.05,HMM,KOSPI 200 Closing Price List-3
2023.06.06,HMM,"해운사(HMM, H-line 해운, 폴라리스 해운 등)에 800대 이상 공급해 국내시장에서 20% 이상 점유율을 기록하고 있습니다."
2023.06.09,HMM,바이오선박유 시장 선도 위한 협력 GS칼텍스는 지난 4월 종합해운 물류기업인 HMM과 친환경 바이오선박유 사업 업무협약(MOU)을 체결했습니다.
2023.06.04,HMM,HMM 선박종합상황실에서 직원들이 선박의 상황을 모니터링하고 있습니다.
2023.06.07,HMM,셀러노트가 운영하는 디지털 수입물류 포워딩 서비스 '쉽다'가 HMM의 수입운송 선적 스케줄 정보를 자사 웹사이트에서 확인할 수 있는 신규 기능을 공개했습니다.
2023.06.06,HMM,한국전력공사·포스코·HMM·LG디스플레이·현대제철도 같은 기간 영업이익이 1조 원 이상 줄었습니다.
2023.06.09,HMM,HMM도 11.67% 상승하며 2만원대를 바라보고 있습니다.
2023.06.29,HMM,"HMM(2조5630억원), 현대차(2조1669억원), 대한항공(1조4192억원), 에쓰오일(S-Oil, 1조2638억원), 한국가스공사(1조139억원)가 이름을 올렸습니다."
2023.06.03,HMM,현대LNG해운 인수전에 '옛 주인' HMM도 참여
2023.06.09,HMM,국내 선사 중에선 HMM을 제외하면 대부분 역내 아시아권에서 활동하는 중소 선사입니다.
2023.07.13,HMM,"[13일 투자주체 동향] 외국인, 한미반도체 620억 폭풍 매수...상한가 '점프'"
2023.06.15,HMM,재도약을 위한 스마트 혁신'이라는 주제로 정진택 한국조선해양플랜트협회 회장의 기조연설로 시작됩니다.
2023.06.10,HMM,"지난 7일 기준 코스피시장에서 공매도 잔고 비중이 높은 5개 종목은 롯데관광개발, 후성, 두산퓨얼셀, OCI홀딩스, HMM 등으로 나타났습니다."
2023.06.07,HMM,HMM이 현대LNG해운 인수전에 뛰어든 가운데 딜 완수를 놓고 기대와 불안이 엇갈리고 있습니다.
2023.06.28,HMM,"한국전력 1조원 손실이 산업은행의 BIS비율을 7bp(1bp=0.01%p) 낮추는 것과 마찬가지로, HMM의 주가가 1000원 변동할 경우에도 산업은행의 BIS비율에 7bp의 영향을 미치는 것으로 나타났습니다."
2023.06.14,HMM,H&Q expected to act as 'white knight' for Hyundai Group chairwoman
2023.06.15,HMM,[개장시황] 2차전지·반도체·엔터테인먼트·증권 강세...'전일 급락 에코프로...
2023.06.13,HMM,"말레이시아세관, HMM 컨테이너선서 마약 302kg 압수"
2023.06.09,HMM,"""공사 이익 추구"" 보도에··· 한국해양진흥공사 ""정상 회수"" 해명"
2023.06.18,HMM,HMM이 제안한 인수 조건을 IMM컨소시엄이 받아들이지 않기로 내부 방침을 정한 것으로 전해졌습니다.
2023.06.13,HMM,"해운주에선 HMM(-1.20%), 흥아해운(-2.22%) 등이 내렸습니다."
2023.06.15,HMM,[마감시황] 화장품 업종 강세…네오팜 +15.92% 등
2023.07.12,HMM,KOSPI 200 Closing Price List-4
2023.06.16,HMM,"국내 1위, 글로벌 8위 선사인 HMM과 에너지 수송 전문인 현대LNG해운 등 국내 주요 해운사가 매물로 나왔지만 소문만 무성할 뿐 사려는 곳이 없습니다."
2023.06.08,HMM,7일 공공기관 경영정보 공개시스템 알리오에 따르면 2017년부터 현재까지 해진공이 HMM과 거래한 금액은 7223억8700만원에 달합니다.
2023.07.14,HMM,글로벌 해운운임 반등…HMM 하반기 실적 반전 있을까 글로벌 해운 운임이 2주 만에 상승하면서 국내 최대 컨테이너선사인 HMM의 실적 반등 기대감도 커졌습니다.
2023.07.13,HMM,"이번 시험은 부산신항에서 싱가폴, 인도, 브라질을 거쳐 부산신항으로 돌아오는 여정으로 진행되며, 이를 운송할 선박(Brave호, 8,600TEU)은 HMM이 지원합니다."
2023.07.14,HMM,"[종합] 코스피, 외국인·기관 매수에 2630선 근접...시총 상위 종목은?"
2023.06.08,HMM,"양근모 오르비스 투자자문 대표는 ""의무공개매수 제도가 시행되기 전에 M&A(매각)를 서두르려는 움직임이 예상된다""라며 ""혹은... 한국수출입은행이 최대주주(지분율 26.41%)로 있는 한국항공우주(KAI), 한국산업은행이 최대주주(지분율 20.69%)인 HMM 등입니다."
2023.07.15,HMM,"안갯속 HMM 매각, SM그룹은 '다크호스'일까 산업은행이 이달 말 매각 공고를 낼 것으로 알려지면서 HMM 매각작업이 수면 위로 올라왔습니다."
2023.07.12,HMM,HMM과 대한해운이 상승에 급등 중입니다.
2023.07.16,HMM,"맏형 조양호 회장은 한진그룹 주력사 대한항공과 정석기업, 둘째형 조남호 회장은 한진중공업, 세째형 조수호 회장은 1위 해운사 한진해운(현 HMM)을 물려 받은 것에 비해 막내 조양호 회장이 물려 받은 금융계열사는 매출액과 자산총계가 각각 3조원대로 가장 작았습니다."
2023.07.13,HMM,대한해운은 13일 코스피 시장에서 오후 1시31분 현재 전 거래일보다 0.3%(6원) 상승한 1987원에 거래되고 있습니다.
2023.06.14,HMM,"코스피, 기관 매도에 2,610대로 하락…외인 삼성전자·현대차·포스코홀딩스·..."
2023.07.01,HMM,국내 해운기업 HMM은 3%의 점유율로 8위에 이름을 올린 바 있습니다.
2023.06.05,HMM,"코스피, 기관 매수에 0.5% 상승 마감…외인 두산에너빌리티·LG에너지솔루션·..."
2023.06.28,HMM,KOSPI 200 Closing Price List-2
2023.06.13,HMM,"[내 종목을 부탁해] 복잡한 계좌 해결 방법은? <에스피지>,<롯데쇼핑>,<디어유..."
2023.06.29,HMM,29일 조선해운업계와 투자은행(IB)업계 등에 따르면 IMM컨소시엄(IMM인베스트먼트·IMM프라이빗에쿼티)은 HMM이 제안한 인수 제안을 거절할 것으로 알려졌습니다.
2023.06.07,HMM,"(93억원), HMM(93억원), 두산에너빌리티(92억원), LG이노텍(85억원), 에스엠(78억원), 하나금융지주(75억원), 아프리카TV(72억원) 등입니다."
2023.06.30,HMM,HMM이 현대LNG해운 인수전에 뛰어들었지만 매각 주체인 IMM컨소시엄(IMM인베스트먼트·IMM프라이빗에쿼티)이 매각을 포기할 것으로 알려졌습니다.
2023.06.18,HMM,"해상운수 종목인 팬오션과 HMM의 올해 실적도 각각 45.4%, 90.97% 줄어들 것으로 전망됩니다."
2023.06.07,HMM,HMM과 대한해운이 상승에 급등 중입니다.
2023.06.15,HMM,"이어 DB하이텍(66억원), HL만도(44억원), 삼성전기(38억원), 아모레퍼시픽(36억원), 네이버(35억원), SK이노베이션(34억원), HMM(33억원) 등의 순으로 사들이고 있습니다."
2023.06.18,HMM,"""예산이 들어가는데 '효과가 있나 없나'가 아니라 '인기가 있나 없나'에 초점을 맞춘다면 그게 어떻게 경제 정책이냐""고 쏘아부쳤습니다."
2023.07.01,HMM,강석훈 KDB산업은행 회장은 지난 20일 열린 취임 1주녀 기자간담회에서 HMM 조기 매각 필요성을 강조했습니다.
2023.06.08,HMM,"이어 삼성중공업(81만6560주), 포스코인터내셔널(70만89주), HMM(67만4259주), SK하이닉스(46만6334주), 메리츠금융지주(41만9011주), 삼성전자(37만3335주), HD현대인프라코어(31만5446주), 카카오뱅크(25만5736주), 카카오(22만323주) 순으로 뒤를 이었습니다."
2023.06.15,HMM,KOSPI 200 Closing Price List-1
2023.06.08,HMM,HMM이 예상보다 낮은 인수가를 제시하면서 현대LNG해운 매각 측의 고심도 깊어지고 있습니다.
2023.06.14,HMM,엄경아> 2000원까지 한 번 갔었다가 5만 원대까지 갔습니다.
2023.07.01,HMM,"연찬회에 해양수산부 장관을 비롯해 HMM, 팬오션, SK해운 등 주요 해운사 등 사장단과 한국해양진흥공사와 한국선급 등 110여명이 참석했습니다."
2023.06.29,HMM,GS칼텍스는 지난해 7월 LG화학과 업무협약을 체결하고 친환경 바이오 원료 상업화를 위한 실증플랜트를 건설 중입니다.
2023.06.18,HMM,My Two Cents
2023.06.29,HMM,지난 4월에는 HMM과 바이오선박유 사업 업무협약을 체결했습니다.
2023.06.30,HMM,1000대 기업 중 2021년 대비 2022년에 순익이 가장 많이 증가한 기업은 HMM인 것으로 확인됐습니다.
2023.06.20,HMM,"""대한-아시아나항공 통합, HMM 민영화 올해 마무리"""
2023.07.14,HMM,HMM은 부실화된 현대상선을 산업은행 등이 자금지원을 해 되살린 후 이름을 바꾼 회사입니다.
2023.06.14,HMM,HMM은 탄소 배출량을 감축하기 위해 2024년부터 컨테이너선 6척의 프로펠러를 저속 운항에 특화한 프로펠러로 교체하기로 했습니다.
2023.06.14,HMM,여기에 해운·물류 대기업인 HMM과 현대글로비스가 뛰어들면서 해운·물류업계 간 경쟁이 격화하는 모양새입니다.
2023.06.15,HMM,"LG이노텍, HMM, LG생활건강) △코스닥시장 주식선물 10종(에스티팜, 휴젤, 티씨케이, 클래시스, HK이노엔, 피엔티, 고영테크놀러지, 레고켐바이오사이언스, 이오테크닉스, 덕산네오룩스) 등입니다."
2023.06.19,HMM,"카카오뱅크(323410), HMM(011200), 메리츠금융지주(138040) 등은 2%대 약세를 기록했습니다."
2023.06.15,HMM,"소장, HMM 김규봉 해사총괄, KR 김연태 기술본부장 등이 패널 토의를 진행합니다."
2023.07.14,HMM,"국제 물동량이 줄며 해운업이 침체기를 통과하고 있는 가운데, 엎친 데 덮친 격으로 HMM의 산업 평균 대비 수익성을 제외한 안정성·활동성·성장성 3가지 측면에서 '열위'한 부분이 발견됐습니다."
2023.06.13,HMM,김충현> HMM이나 팬오션이의 주가가 단기로 강한 반등을 했습니다.
2023.06.15,HMM,"코스피, 중국 경기회복 둔화에 하락 반전…외인 삼성전자·네이버·심텍·한미..."
2023.06.18,HMM,"에코프로비엠, 공매도 거래량 '19만건 가량 감소'... 공매 거래대금 '678억' ..."
2023.06.29,HMM,"반면, 대한항공-아시아나항공 합병, HMM 지분·KDB생명 매각, 한전 적자에 따른 재무구조 악화, 본점 부산이전 갈등 격화 등 해결되지 않은 현안 또한 산적합니다."
2023.06.29,HMM,이번 펀드가 조성되면 국적선사에 부여된 세제 혜택과 HMM 구조조정을 위한 공적 자금 지원 성과가 중소‧중견 선사의 경쟁력 강화에 재투입돼 해운산업의 자생적 성장 생태계가 구축되는 효과가 있을 것으로 기대됩니다.
2023.06.19,HMM,KOSPI 200 Closing Price List-3
2023.06.19,HMM,"19일 증시에서 HMM, 팬오션, 대한해운 등 해운주들의 주가가 장중 약세를 기록 중입니다."
2023.06.14,HMM,KOSPI 200 Closing Price List-4
2023.06.19,HMM,업계 1위 HMM은 최근 2년 간 호황 덕에 영업이익 총 17조3230억원을 달성했습니다.
2023.07.16,HMM,[펀드와치]조선·해운 ETF 훨훨…“고용부 일자리 정책 효과”
2023.06.30,HMM,해양수산부(장관 조승환)과 한국해운협회(회장 정태순)는 지난 29일 제1회 '해운의 탑' 시상식을 갖고 HMM과 팬오션을 초대 수상 선사로 선정했다고 밝혔습니다.
2023.07.17,HMM,새 주인을 찾고 있는 HMM도 대규모 CB와 BW로 골머리를 앓고 있습니다.
2023.07.01,HMM,"지난 4월에는 HMM과 바이오선박유 사업 업무협약을 체결했으며 최근 화장품 기업 로레알과 바이오 기반 화장품 원료 개발·공급에 대한 협약을 체결하는 등 바이오디젤, 바이오선박유, 바이오항공유, 바이오케미칼과 같은 바이오 사업 전반을 강화하고 있습니다."
2023.07.17,HMM,"올해 상반기 등급 상승 회사는 기아, 동원시스템즈, 에스케이실트론, HMM, 에코프로비엠, 호반산업, 현대캐피탈, 에스케이렌터카 등이 제시됐습니다."
2023.07.13,HMM,"해운주에선 HMM(1.91%), 팬오션(2.18%) 등이 올랐습니다."
2023.07.02,HMM,"기호일보 - 아침을 여는 신문, KIHOILBO 해양수산부는 최근 한국해운협회가 주최한 해운선사 사장단(CEO) 연찬회에서 2022년도 운송실적이 우수한 국적선사인 HMM(옛 현대상선)과 팬오션에 제1회 '해운의 탑'을 각각 시상했습니다."
2023.06.18,HMM,효율적인 개발 및 관광진흥을 위한 추진기구 설치 등 국가주도의 책임 있는 지원 △남해안권 관광진흥 특별법 조속한 제정을 촉구했습니다.
2023.06.30,HMM,"HMM, 메탄올 컨선 印·중남미에 투입 예정 이어 진행된 세션에선 해운조선업계의 탈탄소 대응 현황이 소개됐습니다."
2023.07.02,HMM,"2일 보험업계에 따르면, KDB생명 지분 92.3% 지분을 보유한 산업은행은 이달 중 매각을 위한 입찰공고를 진행할 계획입니다."
2023.06.25,HMM,Becoming ‘Self-Made’ Stars in a Secular Age
2023.07.19,HMM,국내 최대 해운사인 HMM(011200)(옛 현대상선)이 그 주인공입니다.
2023.06.30,HMM,[해외 자본의 공습] '넘치는 M&A 매물' 국내자본 돈 없어 포기···입맛 다시...
2023.06.19,HMM,HMM은 이미 10년 전에 전담 TF팀을 꾸리며 디지털전환을 차근차근 준비해왔습니다.
2023.06.19,HMM,"대체연료 시장 대세로 부상, HMM도 가세 메탄올이 차세대 친환경 선박 연료의 한 축으로 자리 잡고 있습니다."
2023.07.07,HMM,"사진=HMM 글로벌 경기 침체로 인한 물동량 감소, 운임 하락이 지속되면서 해운업계가 부진한 실적을 이어갈 것으로 전망됩니다."
2023.07.04,HMM,강석훈 산업은행 회장은 건전성 지표의 회복을 위해 올해 HMM 지분 매각도 서두를 것으로도 보입니다.
2023.07.08,HMM,"미래나노텍, 공매도 거래량 '4만건 가량 감소'... 주가 '함박웃음'"
2023.07.04,HMM,또 HMM의 주력 노선을 포함한 미주항로 역시 4주만에 반등했습니다.
2023.06.25,HMM,"변화를 예리하게 읽으면서도 자기를 드러내지 않고 배구 발전을 위해 조언하려고 한 분이었다""고 안타까워했습니다."
2023.07.01,HMM,"이제 산은의 기업 구조조정 관련 남은 매물은 HMM, KDB생명, 아시아나항공 등이 대표적입니다."
2023.07.04,HMM,[7월5일자] 비즈니스포스트 아침의 주요기사
2023.07.02,HMM,나신평이 상반기 중 신용등급을 조정한 사례는 총 12건으로 신용평가 3사 중 가장 많았습니다.
2023.06.30,HMM,"HMM 해운 상장기업 브랜드평판 2023년 6월 빅데이터 분석결과, 1위 HMM 2위 팬오션 3위 대한해운 순으로 분석됐습니다."
2023.07.05,HMM,"HMM(-0.57%)은 1분기 매출액 2조 1000억원(YoY-57.68%), 영업이익 3069억원(YoY-90.25%), 순이익 2854억원(YoY-90.89%)으로 공시했습니다."
2023.07.17,HMM,"17일 증시에서 HMM, 팬오션, 흥아해운 등 해운주들의 주가가 장중 약세를 기록 중입니다."
2023.07.04,HMM,"코스피, 기관·외인 '팔자'에 약보합…외인 삼성전자·기아·에코프로비엠·셀..."
2023.07.19,HMM,하반기 1조 원의 영구채 주식 전환이 현실화될 경우 주가에 부정적인 영향이 불가피하다는 전망을 대신증권이 내놓았습니다.
2023.07.02,HMM,[미리보는 이데일리 신문]‘최악 상황 지났다’…수출 반등 청신호
2023.07.04,HMM,"10년 전 9명에서 현재 28명으로 82개 대기업집단 중 동일인(총수)이 있는 기업은 포스코, 농협, KT, HMM, S-Oil, KT&G, 대우조선해양, 쿠팡, 한국항공우주산업, 한국GM을 제외한 72곳입니다."
2023.07.05,HMM,"이어 포스코인터내셔널(49만9122주), 삼성전자(40만632주), LG디스플레이(39만9780주), 삼성중공업(28만6991주), 대우건설(21만5630주), 미래에셋증권(18만7431주), 현대건설(18만6419주), 우리금융지주(17만4459주), HMM(15만8224주) 순으로 뒤를 이었습니다."
2023.07.04,HMM,"정산금 140억원, 기간 지나 못 받아 98억원 배상 청구 민사소송도 각하 HMM·현대LNG해운과 한국가스공사가 LNG 운송사업에 대한 정산금 반환 문제로 수년간 법정 다툼을 벌이고 있습니다."
2023.07.02,HMM,올해 최대 매물로는 HMM이 꼽힙니다.
2023.07.05,HMM,"인수 후보로는 HMM 등 국내외 해운사와 맥쿼리, 브룩필드, EQT파트너스 등의 사모펀드가 거론됩니다."
2023.07.27,HMM,HMM과 대한해운의 희비가 엇갈리고 있습니다.
2023.07.06,HMM,금융공기업인 신용보증기금이 HMM 지분 일부를 처분하며 지분율이 낮아졌습니다.
2023.07.18,HMM,KOSPI 200 Closing Price List-2
2023.07.05,HMM,KOSPI 200 Closing Price List-3
2023.07.18,HMM,여기서 해운업계 선도 선사기업으로 평가받는 MAERSK·HMM 등도 2050년까지 온실가스 배출량을 대폭 줄이겠다는 목표를 설정했습니다.
2023.07.06,HMM,KOSPI 200 Closing Price List-2
2023.07.24,HMM,HMM(011200)은 24일 보유한 선박의 99%가 온실가스 배출 규제인 탄소집약도지수(CII) 규제를 충족했다고 밝혔습니다.
2023.07.06,HMM,세계 2위 해운사인 덴마크 머스크가 '아시아-유럽' 노선 운임을 인상합니다.
2023.07.22,HMM,"한편 이날 코스피 공매도 종목 순위는 HMM 149만1486건, 에스디바이오센서 94만952건, 삼성전자 68만3127건, POSCO홀딩스 30만2435건, 삼성중공업 29만1499건, 두산에너빌리티 26만177건, HD현대인프라코어 19만8827건, 금양 16만1993건, SK이노베이션 16만1646건 순입니다."
2023.07.06,HMM,"알스퀘어디자인은 HMM, 비바리퍼블리카(토스), 무신사, 카카오페이증권 등의 오피스 인테리어와 서울 강남구 이투데이 빌딩(옛 논현빌딩), 서초구 방배빌딩, 영등포구 여의도 파이낸스타워 등의 리모델링 사업을 수행했습니다."
2023.07.05,HMM,지분 5.02%서 4.49%로 소폭 축소 신용보증기금(신보)가 보유 중인 HMM 주식 일부를 매각했습니다.
2023.07.07,HMM,HMM이 기존 총괄부사장 산하인 전략·재무총괄과 대외협력실을 대표이사 사장 직속으로 변경했습니다.
2023.07.07,HMM,"탈탄소화에 발 빠르게 대응 중인 대형 선사들은 부담이 덜하지만, 자금력이 뒷받침되지 못하는 중소 선사들은 타격이 불가피하기 때문이다 국내에서도 최대 컨테이너 선사인 HMM을 제외한 대부분의 선사는 친환경 선박을 발주하기는커녕 막대한 탄소 부담금을 떠안아야 할 처집니다."
2023.07.05,HMM,"케이조선은 올해 상반기 MR탱커 6척, 석유화학제품선 2척 등 8척을 수주했으며 HJ중공업은 HMM으로부터 9000TEU급 메탄올 이중연료 추진 컨테이너선 2척을 수주했습니다."
2023.07.21,HMM,"메리츠증권은 21일 HMM에 대해 산업은행이 보유한 영구채의 상환이 이뤄지지 않더라도 SM그룹의 인수 의지가 유지될 가능성이 있다며 투자의견 보유, 목표주가 2만원을 유지했습니다."
2023.06.25,HMM,"14만8378건, HMM 13만5843건, SK네트웍스 13만3595건, 강원랜드 11만3521건 순입니다."
2023.07.04,HMM,KOSPI 200 Closing Price List-4
2023.07.17,HMM,"머스크를 시작으로 CMA-CGM, COSCO, HMM 등 글로벌 선사들은 메탄올 사용이 가능한 배들을 잇따라 주문하고 있습니다."
2023.07.07,HMM,사진=HMM 지난 5월 경상수지가 19억3000만 달러를 기록하며 1달 만에 흑자를 기록했습니다.
2023.07.07,HMM,"""국적선사, 기업역량 강화 투자방안 세밀히 설계돼야"""
2023.07.15,HMM,국내에서 넷제로에 대한 준비를 본격적으로 시작한 곳은 그나마 최대 컨테이너선사인 HMM뿐입니다.
2023.07.15,HMM,"국내 기술로 개발한 스마트컨테이너, 실제 바다 운송 시험한다"
2023.07.06,HMM,업체 HMM(옛 현대상선) 매각이 한 치 앞을 모르는 안갯속에 빠졌습니다.
2023.07.17,HMM,[17일 투자주체 동향] 외국인 SK하이닉스 '팔고' 삼성전자 1000억 이상 '사고...
2023.07.09,HMM,작년 6월 이후 지분 1% 추가 취득 우기원 부사장·동아건설산업 앞장 HMM 3대주주인 SM그룹이 올해 들어서도 지속적으로 지분율을 높이고 있습니다.
2023.07.08,HMM,"이엔플러스, 공매도 거래량 '18건 증가'... 주가 '입꼬리 승천'"
2023.07.05,HMM,"'안갯속 HMM 매각'…운임 약세에 현대LNG 인수 카드도 표류 글로벌 해운운임이 4주 만에 반등했지만, HMM의 매각 시계는 여전히 멈춰있습니다."
2023.07.06,HMM,"이어 대우건설(67만4928주), 삼성중공업(51만5833주), 삼성전자(36만5462주), 팬오션(34만9409주), 대한전선(30만6427주), 카카오뱅크(29만2700주), 우리금융지주(26만9803주), 포스코인터내셔널(25만9644주), HMM(25만5691주) 순으로 뒤를 이었습니다."
2023.07.07,HMM,Transcript: Ezra Klein Interviews Robinson Meyer
