날짜,제목,내용
2023.09.11.,"""9월은 자소서의 계절""…삼성·현대차·LG·SK 등 신입 채용 실시","그룹 내 20개 관계사에서 공개채용을 시작한 삼성을 비롯해 현대자동차·LG·SK 등 4대 그룹 역시 신입사원 채용 접수를 실시하고 있다. 삼성은 11일... SK그룹 역시 주요 계열사에서 신입사원을 모집하고 있다. SK이노베이션은 자사를 비롯해 SK에너지, SK지오센트릭, SK엔무브, SK트레이딩인터내셔널..."
2023.09.11.,"SK텔레콤, 클라우드 비용 20∼40% 낮춘 설루션 출시","SK텔레콤은 기업들이 가장 많이 이용하는 아마존웹서비스(AWS) 기반 클라우드 운영 비용을 최대 40%까지 줄일 수 있는 설루션을 출시했다고 11일 밝혔다. 이번에 출시한 AWS 기반 클라우드 비용 최적화 설루션은 상대적으로 전력 소비가 많은 인텔·AMD 기반 서버에서 저전력, 고효율 CPU인 암(ARM) 기반..."
2023.09.11.,"SK렌터카, 국내 최대 전기차 활용 '온실가스 배출권 외부사업' 최종 승인",SK텔레콤과 추진해 국토부 최종 승인… 앞으로 10년 예상 감축량 총 39만2104톤 SK렌터카가 SK텔레콤과 함께 추진한 국내 최대 전기차 활용 '온실가스 배출권 외부사업'이 국토교통부로부터 최종 승인을 받았다. 11일 SK렌터카에 따르면 '온실가스 배출권 외부사업'은 국가 온실가스 감축목표 달성을 위한 주요...
2023.09.11.,블룸버그 “잘나가던 SK하이닉스 미중 기술전쟁 희생양”,월가의 생성형 인공지능(AI) 붐으로 올들어 시총이 240억 달러(약 32조원) 급증하는 등 랠리했던 SK하이닉스가 미중 반도체 전쟁의 희생양이 될 가능성이 있다고 블룸버그통신이 11일 보도했다. 애플과 엔비디아의 핵심 공급업체인 SK하이닉스는 AI 붐을 타고 올 들어 약 60% 급등했다. 그러나 상황이 돌변했다....
2023.09.11.,"SK증권 ""가치주 펀드 가입하면 상품권 지급""","SK증권은 불확실한 증시의 대안으로 기업의 내재가치 대비 저평가된 기업에 투자하는 '가치주 펀드' 3종 가입 이벤트를 실시한다고 11일 밝혔다. 이번 이벤트는 비대면 고객 대상으로 SK증권이 엄선한 가치주펀드 3종을 온라인으로 가입 시 가입금액 100만원당 백화점상품권 5000원, 1000만원 가입 시 최대..."
2023.09.11.,[E·M·R 카드] SK에코플랜트 · 현대건설 외,SK에코플랜트가 혁신기술 및 솔루션을 보유한 스타트업을 대상으로 '콘테크 미트업 데이(ConTech Meet-Up Day)' 공모전을 개최한다. 콘테크 미트업 데이는 SK에코플랜트가 주관시행하는 개방형 혁신기술 공모전이다. 환경에너지 분야 혁신 기술을 발굴해 공동연구개발과 사업화를 지원한다. 특히 올해 공모전은...
2023.09.12.,"SK㈜ C&C, 에임메드·아토머스 임직원 지원 협약","SK㈜ C&C(대표 윤풍영)는 디지털 헬스케어 기업 에임메드, 아토머스와 ‘기업 맞춤형 임직원 지원 프로그램’ 제공을 위한 업무 협약을 체결했다고 12일 밝혔다. 경기도 성남시 분당구 SK-u타워에서 열린 협약식에는 SK㈜ C&C 박준 디지털테크 센터장과 에임메드 임진환 대표이사, 아토머스 김규태 대표이사 등..."
2023.09.12.,"""AI가 말로 요금 안내""…SKT, 시각장애인 고객에 '음성 안내서'","SK텔레콤은 시각 장애인 가입자를 대상으로 인공지능(AI) 상담사가 이용 요금을 말로 안내하는 요금 안내서를 제공한다고 12일 밝혔다. '말로 하는 AI... 이는 SK텔레콤이 보유한 음성인식 및 자연어 처리, 다양한 음성 합성음을 지원하는 AI 콜 플랫폼인 '누구 비즈콜(NUGU bizcall) 솔루션'을 통해 가능했다...."
2023.09.12.,'반도체의 봄' 앞당기나..삼성·SK 추가감산 저울질..4분기 가격 반등 기대,"SK하이닉스는 2·4분기 실적발표 후 진행된 컨퍼런스콜에서 ""낸드 재고 수준이 D램보다 높고, 수익성이 나쁘다""라며 ""5~10% 추가 감산할 것""이라고 밝힌 바 있다. 감산 효과로 인한 긍정적인 신호도 곳곳에서 포착되고 있다. 궈밍치 TF증권 연구원은 SNS를 통해 ""지난 8월 삼성의 가격 인상에 이어 9월부터..."
2023.09.12.,'중후장대' SK이노·포스코·HD현대 등 채용 시장 '훈풍',12일 업계에 따르면 SK이노베이션·포스코·HD현대·한화 등 주요 기업들은 잇달아 채용공고를 게시하고 하반기 신입사원을 뽑기로 했다. 장기간 업황 부진을 겪던 조선업과 철강업 등도 실적 개선이 이어지면서 인력 확보에 적극 나서고 있다. 먼저 SK이노베이션은 ▲SK에너지 ▲SK지오센트릭 ▲SK엔무브...
2023.09.12.,"""해양 폐기물→의류·부품 재탄생"" SK에코플랜트, 베트남 사업 투자",SK에코플랜트와 스타트업 '넷스파'(NETSPA)가 동남아시아에서 공동 추진하는 폐어망 재활용 사업이 '한국국제협력단(KOICA) 플랫폼 ESG 이니셔티브' 예비사업으로 선정됐다. SK에코플랜트는 개발도상국가 원조 기관인 코이카와 12일 경기 성남시 코이카 본부에서 '코이카 플랫폼 ESG 이니셔티브' 2024년 신규...
2023.09.12.,"""미중 반도체 제재, 삼성전자·SK하이닉스 피해 우려""",미국의 중국 제재를 중심으로 한 반도체 공급망 재편 과정에서 삼성전자와 SK하이닉스가 큰 피해를 입을 수밖에 없다는 관측이 나왔다. 12일 대외경제정책연구원(KIEP) '글로벌 반도체 공급망 재편: 현황과 전망' 보고서에 따르면 글로벌 반도체 공급망 재편 과정에서 삼성전자와 SK하이닉스 등 한국 기업들의 큰...
2023.09.12.,"SK스토아·대전광역시, 소상공인 지원을 위한 MOU 체결",SK스토아는 대전광역시와 소상공인 판로 개척 및 경쟁력 강화를 위한 업무협약을 체결했다고 12일 밝혔다. 이번 협약은 SK스토아와 대전광역시가 함께 손잡고 대전 지역 소상공인 우수 상품의 온라인 판로 확대를 통한 지역경제 활성화를 위해 기획됐다. SK스토아는 이를 위해 대전 지역 소상공인 우수 상품...
2023.09.12.,"SK쉴더스, 2023 대한민국 일자리 으뜸기업 선정","양승철 고용노동부 성남지청장, 최상열 SK쉴더스 기업문화실장이 지난 11일 고용노동부 성남지청에서 진행된 2023 대한민국 일자리 으뜸기업 인증패 전수식에서 기념 사진을 촬영하고 있다. 사진=SK쉴더스 제공 매일일보 = 김혜나 기자 | SK쉴더스는 지난 11일 고용노동부 주관 '2023 일자리 으뜸기업'에..."
2023.09.12.,"SK증권, 기후변화 대응 전략 담은 ‘TCFD 보고서’ 발간",이투데이=박민규 기자 | SK증권은 지속가능성 관련 재무 공시 요구가 강화되는 글로벌 추세에 맞춰 고도화된 기후변화 대응 전략을 담은 ‘2023 TCFD(기후변화 관련 재무정보 공개 협의체) 보고서’를 발간했다고 12일 밝혔다. 이번 보고서는 SK증권이 두 번째로 발간한 것으로 TCFD 프레임워크와 최근 국제지속...
2023.09.13.,"SK그룹, 반도체 수직계열화 '담금질'…""떼고 합친다""",SK그룹이 SK하이닉스를 중심으로 한 반도체 수직 계열화의 완성도를 끌어올리고 있다. 반도체 산업에 필수적인 고부가 소재 및 부품 사업에 집중하기 위해 기존 사업을 과감히 매각하며 합종연횡에 나서는 모습이다. 13일 업계에 따르면 SKC의 반도체 소재사업 투자사 SK엔펄스는 반도체 전공정...
2023.09.13.,"SK엔펄스, 반도체 기초소재사업 매각…고부가 사업 중심 재편","SKC의 반도체 소재 사업 투자사 SK엔펄스가 반도체 전공정 기초 소재 사업을 매각한다. SK엔펄스는 12일 이사회를 열고 중국에서 운영 중인 웨트케미칼(wet chemical) 사업을 현지 반도체·디스플레이 소재 회사 야커테크놀로지에, 세정사업은 투자 전문 회사인 선양신진에 각각 매각하기로 결정했다고 13일..."
2023.09.13.,[인사이드 스토리]SK이노 유증 청약률 분석해보니,SK이노베이션은 지난 11~12일 우리사주조합 및 구주주들을 대상으로 실시한 유상증자에서 청약률 87.66%를 기록했다고 13일 공시했다. 청약률 87.66%를... 증권업계와 SK이노베이션에 따르면 이번 우리사주조합 배정물량은 전체 유상증자 주식수(819만주)의 20%인 163만8000주다. 이슈는 청약 참여가능 구성원...
2023.09.13.,"‘SK하이닉스 기술’ 중국에 빼돌린 협력사 부사장, 징역 1년","삼성전자 ‘국가핵심기술’ 반도체 세정 장비 도면도 유출 SK하이닉스 반도체 핵심 기술을 중국에 유출한 데 이어 삼성전자 자회사 세메스 장비 도면을... 기소된 SK하이닉스 협력업체 부사장 A(59)씨에게 징역 1년을 선고했다. 법인에는 벌금 4억원이, 함께 기소된 직원 7명에게는 징역 8개월에서 1년 6개월의..."
2023.09.13.,"23년 이상 연속 흑자 기업 단 10곳...삼성, SK, 현대차그룹 각 1곳 배출","현대모비스와 SK텔레콤, 고려아연, 신세계 등 10개 기업이 글로벌 경제 위기 속에도 94개 분기 연속 흑자를 기록한 것으로 나타났다. 23년 이상 매... KT&G, SK텔레콤, 한섬, 고려아연, 에스원, CJ ENM, 신세계, 현대모비스, 유한양행, 국도화학 등 10곳으로 집계됐다. 삼성과 SK, 현대차그룹은 94개 분기 연속..."
2023.09.13.,'청계 SK뷰' 1만명 몰렸는데 무주에선 1명 청약…양극화 여전,"서울에서는 성동구 용답동 '청계SK뷰'가 57가구 모집에 1만455명이 몰리면서 183.42대 1의 높은 경쟁률을 기록했고, 동대문구 이문동 '래미안라그란데' 역시 79.11대 1의 경쟁률을 보였다. 이어 전남 5.6대1, 광주 3.9대1, 전북 2.7대1, 경기 0.8대1, 제주 0.2대1 경남 0.1대1 순으로 나타났다. 1순위 청약 미달률은..."
2023.09.13.,"“2차전지인데 창피하게”... CGV보다 인기 없었던 SK이노 유증, 주가도 미끌",주가 4% 넘게 하락 SK이노베이션이 우리사주조합·구주주를 대상으로 한 1조3000억원 규모의 유상증자에서 ‘완판’에 실패하면서 실망한 주주들의 매물과 기관의 공매도가 쏟아졌다. 결국 주가가 4% 넘게 떨어지며 하루 만에 시가총액이 6500억원 증발했다. 앞서 SK이노베이션은 신주인수권이 비싼 값에...
2023.09.13.,"SK매직, 한국소비자원과 정수기 위생점검 캠페인 진행","SK매직이 지난 12일 한국소비자원 정수기 사업자정례협의체와 함께 충북지역 전통시장의 안전한 정수기 사용을 위해 '정수기 위생점검 캠페인'을... 이날 행사에 참가한 SK매직 관계자는 ""정수기는 전문적인 점검을 주기적으로 하더라도 물이 나오는 코크 등 외부 노출된 부분은 음료나 음식물이 튀어 오염될..."
2023.09.13.,삼성·SK·LG·현대차에 건설사도 참전 ...첫 미션은 '스크럽 확보',배터리 사업을 펼치는 삼성·SK·LG그룹은 안정적인 공급망 확보를 위해 폐배터리 사업에 뛰어들었다. 삼성그룹은 일찌감치 파트너사로 국내 1위 폐배터리... SK그룹도 성일하이텍과 긴밀하다. SK이노베이션은 성일하이텍과 2025년 가동을 목표로 폐배터리 합작사(JV) 구축을 준비한다. 이 외 배터리 사업 확장을...
2023.09.13.,"SK에코플랜트, 의료폐기물 소각장서 로봇 활용한다",SK에코플랜트가 소각로 운영효율을 높이는 인공지능(AI) 솔루션 개발에 이어 또 한번 소각시설의 고도화에 나선다. 의료폐기물 사업장에서 로봇을 활용해 의료폐기물 포장 용기 상차업무 실증을 진행하는 모습. (사진=SK에코플랜트) SK에코플랜트는 최근 충남에 위치한 자사의 의료폐기물 소각장에서 로봇을...
2023.09.14.,"SK C&C ""'센테로' 통해 탄소 18만6596t 감축 지원""","SK C&C가 자사 종합 탄소 인증 및 거래 플랫폼 '센테로'를 통해 총 19건의 자발적 탄소감축 크레딧 발급을 지원했다고 14일 밝혔다. 센테로는 제조·화학... 방수인 SK C&C 디지털 ESG(환경·사회·지배구) 그룹장은 ""의무적 탄소 시장은 참여 가능 기업이 제한적이어서 거래량이 부족하고 글로벌 온실가스 배출 규제..."
2023.09.14.,SK-울산상의 2023 울산포럼,"SK-울산상의 「2023 울산포럼」이 14일 울산 울주군 울산전시컨벤션센터에서 개최된 가운데 김두겸 시장, 최태원SK회장, 김기환 시의회의장, 이윤철 상의회장, 오연천 울산대학교 총장 등 내빈들이 포럼에 앞서 기념촬영을 하고있다. (사진=울산시청 제공). 2023.09.14. photo@newsis.com *재판매 및 DB 금지..."
2023.09.14.,"SK C&C ""센테로 통해 탄소 18만6천595t 감축에 기여""","SK주식회사 C&C는 자사가 개발한 종합 탄소 인증·거래 플랫폼 '센테로'를 통해 그간 19건의 자발적 탄소 감축 크레딧 발급을 지원하고, 총 18만6천595t에... 센테로는 블록체인 기술을 활용, 자발적 탄소 감축 크레딧 정보와 거래 내용을 투명하게 관리하며 신뢰도를 높였다고 SK㈜ C&C는 소개했다. SK C&C 방수인..."
2023.09.14.,"""DDR5로 실적 개선""…SK하이닉스, 인텔과 성능검증 백서 냈다","SK하이닉스가 자사 서버용 D램 DDR5가 인텔의 중앙처리장치(CPU)에 탑재돼 최고 수준의 성능을 구현해 냈다는 내용의 백서를 인텔과 공동 발행했다.... 백서에 따르면 인텔 4세대 제온의 경우 3세대 대비 성능 효율이 2.9배 높고, SK하이닉스의 DDR5는 DDR4 대비 전력 사용량이 14.4% 낮았다. 특히 제온이 적용된..."
2023.09.14.,"""인텔 4세대 제온용 'SK DDR5', 전력 14% 저감""",SK하이닉스는 미국 인텔과 함께 자사 주력 D램 더블데이터레이트(DDR) 5 백서를 발행해 양사 홈페이지에 올렸다고 14일 밝혔다. 전 세대 DDR4보다 서버 대역폭은 70% 늘리고 전력소모량은 14.4% 줄였다는 내용을 담았다. SK하이닉스 DDR5는 인텔 중앙처리장치(CPU) 4세대 제온 스케일러블 프로세서(4세대 제온...
2023.09.14.,"SK브로드밴드, 서울대병원에 ‘인터넷 망분리’ 서비스 제공",서울대병원 직원이 SK브로드밴드의 인터넷 망분리 서비스 클라우드PC ‘Cloud X’를 이용하고 있다. 사진=SK브로드밴드 SK브로드밴드(대표이사 사장: 박진효)가 서울대학교병원에 클라우드PC ‘Cloud X’를 공급했다. 병원을 대상으로 하는 해킹 및 랜섬웨어와 같은 침해사고가 증가하고 있어 공공 병원은...
2023.09.14.,'최태원 픽'… SK가 그린 '신기업가정신' 울산서 피었다,"플라스틱의 '무한변신'…친환경·고용 모두 잡았다 우시산은 SK이노베이션이 직접 육성하고 지원하는 기업으로, 해양 생태계 및 생물 다양성 보전을 위한... 변 대표는 ""영세한 사회적 기업이 이처럼 활동할 수 있는 건 SK그룹 차원에서의 적극적인 지원이 뒷받침됐기 때문""이라고 덧붙였다. ""기업도 나서야죠..."
2023.09.14.,"""사회문제 해법 함께 찾자"" 최태원 SK 회장, 연일 '사회적 가치' 행보",14일 울산포럼 참석…15일 SOVAC서 기조연설 최태원 SK그룹 회장 겸 대한상공회의소(대한상의) 회장이 연일 '사회적 가치' 행보에 나서고 있다.... SK그룹과 울산상공회의소가 공동 주최하는 울산포럼은 SK이노베이션의 모태인 울산 지역의 미래를 함께 논의하자는 취지로 마련돼 올해로 2회째를 맞는다. 앞서...
2023.09.14.,"현대차, LG·SK와 글로벌 배터리 동맹 시동 [숏잇슈]",현대차는 북미 배터리 셀 합작법인 설립을 위해 SK온과도 손을 잡았습니다. 미국 조지아주 바토우 카운티에 전기차 30만대 분량에 해당하는 연간 35기가와트시(GWh) 규모 공장을 건설할 계획입니다. 2025년 가동이 목표로 이르면 이달 중 합작공장 장비사를 선정할 예정입니다. ※[숏잇슈]는 'Short IT issue'의...
2023.09.15.,SK 최태원 주도 SOVAC 2023 개막…사회 문제 '해결사'로,"최태원 SK그룹 회장이 제안해 2019년 출범한 SOVAC는 그동안 사회적기업·소셜벤처 생태계의 각계 전문가와 시민들이 사회문제 해결, 사회적 가치 창출... 특히 SK가 지자체와 함께 만들어가는 사회성과인센티브(SPC) 프로그램의 여정과 일본·중국 협력사업의 결과 등도 소개된다. 또 지자체와 첫..."
2023.09.15.,"용인 반도체 클러스터 찾은 최태원 SK 회장 ""도전·혁신 역사 쓰자""","최태원 SK그룹 회장이 경기도 용인시 원삼면에 건설 중인 '용인 반도체 클러스터'를 찾아 현장을 점검하고 구성원들을 격려했다. 15일 SK하이닉스에 따르면 최 회장은 이날 SK하이닉스 박정호 부회장, 곽노정 사장, SK에코플랜트 박경일 사장 등과 함께 용인 반도체 클러스터를 찾아 공사 현장을 살피고..."
2023.09.15.,‘10조’ 몰렸다…SK이노 유상증자 일반공모 ‘흥행’,SK이노베이션(096770)이 유상증자 실권주 일반공모 청약에서 10조원에 가까운 뭉칫돈을 끌어 모으며 투자자의 호응을 이끌어 내는 데 성공했다. SK이노베이션은 14~15일 일반 투자자를 대상으로 진행한 1410억원 규모의 일반공모 청약에 9조5584억원의 청약 증거금이 들어왔다고 15일 공시했다. 청약...
2023.09.15.,"최태원 SK그룹 회장 ""지역 미래 디자인하는 포럼 만들어 나가자""","SK그룹·울산상의 'ESG, 함께 만드는 울산의 미래' 주제 '2023 울산포럼' 개최 인구 감소·청년 유출·동반성장 등 주제로 토론 최태원 SK회장이 울산에서 포럼을 개최하고 향후 지역 미래를 디자인하는 포럼을 만들어나가야 한다고 강조했다. SK그룹은 울산 울주군 울산전시컨벤션센터에서 'ESG, 함께 만드는 울산의..."
2023.09.15.,쏟아지는 유증 미달 우려에...김준 SK이노 부회장 입 열였다,"김준 SK이노베이션 부회장이 우리사주조합·구주주 대상 유상증자 청약률 미달을 두고 쏟아지는 우려에 ""기관 투자자들은 대부분 초과 청약을 했다""며... SK이노베이션 우리 사주 청약률은 64%로, 역산하면 80% 가량이 우리 사주 매입에 참여한 셈이다. 김 부회장은 ""따라서 내부에서는 (우리 사주 청약률이)..."
2023.09.15.,"최태원 SK 회장, SOVAC서 사회적 가치 강조…""벌레 과자도 먹었다""",최태원 SK(034730)그룹 회장이 SOVAC에 참여해 정부와 기업이 힘을 합쳐 좋은 시민 사회를 만들 필요가 있다고 강조했다. 최 회장은 15일 광진구 워커힐... SK그룹은 베트남 스타트업을 발굴해 지원하는 ‘SK스타트업 펠로우십(SKSF) 베트남’을 진행 중이다. 또 그는 지속가능 커피를 생산하는 ‘내일의...
2023.09.15.,SK “그린·에너지 전환 관련 울산에 8조 투자 계획”,"최태원 SK그룹 회장이 어제(14일) 2023 울산포럼에서 ""SK 계열사 전체를 합해 앞으로 계획이 잡혀 있는 투자가 울산에만 8조 원이 된다""며 ""세계 최초의 폐플라스틱 재활용 종합단지 '울산 ARC'가 목표 달성의 첫걸음이 될 것""이라고 밝혔습니다. 최 회장은 또 ""울산에 제조업 데이터를 끌어 쓸 수 있는 인프라를..."
2023.09.15.,"최태원 “용인 클러스터, SK하이닉스 역사상 가장 전략적 프로젝트”",최태원 SK그룹 회장이 15일 “용인 (반도체) 클러스터는 SK하이닉스 역사상 가장 계획적이고도 전략적으로 추진되는 프로젝트”라며 “지금까지 해오던 대로 하는 것 이상의 도전이 필요하다”고 강조했다. SK하이닉스는 최 회장이 이날 경기 용인시 원삼면에 건설 중인 용인 반도체 클러스터를 방문해 이처럼...
2023.09.15.,"SK이노, '10조 가까이 몰렸다'…유증 대흥행","SK이노베이션은 이달 14, 15일 일반 투자자를 대상으로 진행한 1천410억원 규모의 일반공모 청약에 9조5천584억원의 청약 증거금이 들어왔다고 15일 공시했다. 청약 경쟁률은 67.8대 1이다. 이번 공모는 실권주 101만336주를 대상으로 진행됐다. 앞서 SK이노베이션은 이달 11, 12일 우리사주조합 및 구주주를..."
2023.09.16.,"NBA 출신 콜리슨 만난 SK, 스킬 트레이닝으로 업그레이드",SK가 NBA 출신 대런 콜리슨과 만났다. SK는 지난 11일(한국시간)부터 미국 어바인에서 전지훈련을 진행하고 있다. 현지 팀들과 연습 경기 등을 통해 실전 감각을 끌어올리는 중이다. 16일에는 스킬 트레이닝을 받았다. SK는 10년 이상 미국에서 스킬 트레이닝을 받고 있다. 전지훈련에 앞서서도 유망주 위주로...
2023.09.16.,"SK이노베이션 유상증자 일반공모 ""10조 뭉칫돈 몰렸다""",SK이노베이션이 9월 14~15일 일반 투자자를 대상으로 진행한 1410억원 규모의 일반공모 청약에 9조5584억원의 청약 증거금이 들어왔다고 9월 15일 공시했다. 청약 경쟁률은 67.8대 1이다. 이번 공모는 실권주 101만336주를 대상으로 진행됐다. 앞서 SK이노베이션은 9월 11일과 12일 우리사주조합 및 구주주를...
2023.09.16.,[이사람] '모자 3개'의 무게… 최태원 SK 회장의 '종횡무진' 행보,"최태원 SK그룹 회장이 국내외 현장을 종횡무진하고 있다. SK그룹 회장과 대한상공회의소 회장, 부산엑스포 민간유치위원회 위원장 등 여러 중책을 맡아 '모자 3개'를 쓴 책임을 이행하는 데 여념이 없다. 머니S는 연일 숨가쁜 일정을 소화하고 있는 최태원 회장을 화제의 인물로 선정했다. 최 회장은..."
2023.09.16.,"계획대로, 팀컬러대로…SK, 설욕 성공",프로농구 SK는 16일 미국 어바인 라이프타임 내 마련된 코트에서 열린 플로리다 ALS와의 대결에서 112-94 승리를 거뒀다. 플로리다 ALS은 미국프로농구(NBA)... SK도 만만치 않았다. 초반부터 주도권을 가져가며 팽팽하게 맞섰다. 1쿼터 30-23으로 우위를 점했다. 플로리다 ALS의 경우 사실상 연합팀에 가까운 만큼...
2023.09.16.,"SK스페셜티 노동조합, 2주년 정기총회 및 창립기념 행사 열어",뉴데일리 강승탁 기자 = SK스페셜티 노동조합(위원장 김현민)은 14일 영주 선비세상 한음악당에서 노동조합 2주년 정기총회 및 창립기념행사를 가졌다.... 정기총회와 더불어 SK스페셜티 노동조합은 창립 2주년을 기념해 17일까지 4일간 선비세상에서 ‘SK스페셜티 패밀리데이’ 행사를 갖는다. 김현민...
2023.09.16.,SK그룹 최태원 회장이 다녀간 맛집 4,최태원 회장은 SK 직원들과 든든한 회식을 위해 광화문 국밥을 찾았다. 이곳은 박찬일 셰프가 선보이는 돼지 국밥 전문점으로 4년 연속 미쉐린 빕 구루망 가이드에도 선정되었다. 대표 메뉴는 맑은 국물을 자랑하는 돼지 국밥. 흑돼지 엉덩이 살과 듀록 돼지 어깨살로 국물을 우려내 깊은 맛을 자랑한다. 맑은...
2023.09.16.,"SK C&C ""센테로 통해 탄소 18만6천595t 감축에 기여""","SK주식회사 C&C가 자사 개발의 종합 탄소 인증·거래 플랫폼 '센테로'를 통해 그간 19건의 자발적 탄소 감축 크레딧 발급을 지원하고, 총 18만6천595t에... 센테로는 블록체인 기술을 활용, 자발적 탄소 감축 크레딧 정보와 거래 내용을 투명하게 관리하며 신뢰도를 높였다고 SK㈜ C&C는 설명했다. SK C&C 방수인..."
2023.09.16.,"SK스토아, 생필품 중심 신규 'LAB 402' 론칭",SK스토아는 생필품 중심의 신규 PB(Private Brand) 'LAB 402'를 론칭한다고 15일 밝혔다. SK스토아에 따르면 'LAB 402'는 '고객의 일상 생활 속에서 더 뛰어난 경험을 제공하기 위해 연구한다'는 뜻을 담은 브랜드다. 카테고리를 정해두지 않고 일상 생활과 밀접한 상품을 단독으로 기획하고 개발해 고객에게 더...
2023.09.16.,[바이오 K-뉴딜] SK바이오사이언스 1.96% 올라 상승률 상위권,"이들 구성 종목 중 SK바이오사이언스는 전거래일 대비 1.96% 상승해 KRX 바이오 K-뉴딜지수 구성 종목 중 주가상승률 1위를 기록했다. 한편, SK바이오팜은 -1.83%를 기록해 KRX 바이오 K-뉴딜지수 구성종목 중 가장 부진한 흐름을 나타냈다. 지난 15일 KRX 바이오 K-뉴딜지수 구성종목..."
2023.09.16.,"[통신리뷰] SK텔레콤, 클라우드 비용 최대 40% 절감 솔루션 출시(9월2주차)","◇SK텔레콤 SK텔레콤은 기업들이 가장 많이 이용하는 AWS 기반 클라우드 운영비용을 최대 40%까지 줄일 수 있는 솔루션을 출시했다. SKT가 이번에 출시한 솔루션은 AWS(Amazone Web Service) 기반 클라우드 비용 최적화 솔루션으로, 상대적으로 전력 소비가 높은 인텔/AMD기반 서버에서 저전력, 고효율 CPU인 암(ARM)..."
2023.09.17.,"[르포] 폐플라스틱이 원유로… SK, 울산에 도시유전 만든다",연간 32만톤 폐플라스틱 처리 시설 열분해 등 화학적 재활용 기술 방점 최태원 “플라스틱 100% 재생 목표” 13일 울산 남구 SK이노베이션 정유화학 복합단지 ‘울산콤플렉스(CLX)’에서 차로 10분쯤을 달리자 ‘SK지오센트릭 울산 ARC(Advanced Recycling Cluster)’ 부지가 보였다. 현장에선 대형 굴삭기와...
2023.09.17.,"S&P, SK이노 신용등급 전망 상향 조정…국제 신용도 회복세","""유상증자, 재무구조 개선에 도움""…무디스도 등급 전망 상향 IRA 수혜로 SK온 수익성 개선 기대…정유 수익 부진 완화할 듯 글로벌 신용평가사가 잇달아 SK이노베이션의 신용등급 전망을 상향 조정했다. 업계 안팎에서는 SK이노베이션의 재무구조에 대한 우려가 완화하며 국제 신용도가..."
2023.09.17.,"SK 최태원 ""기후위기·저출산 빠른 해결법, 연결과 협력""","""사회 각계의 이해관계자들이 서로 연결하고 협력하면 더 많은 사회문제를 풀 수 있다"" 최태원 SK 회장 겸 대한상공회의소 회장이 지난 15일 서울 광진구... SK㈜ 머티리얼즈와 청년창업 생태계 활성화 등을 통해 지방도시 문제를 해결하는 'STAXX' 프로젝트를 추진해온 박남서 영주시장은 청중석 발언을 통해..."
2023.09.17.,"삼성·SK·현대차·LG, 추석맞아 '동반성장' 경영 나선다","삼성, SK, 현대차, LG, 포스코, 롯데 등 주요 대기업들은 명절을 앞두고 자금 수요가 집중되는 협력사의 부담을 완화하기 위해 △납품 대금 조기 지급 △2·3차 협력사 대상 조기 지급 유도 △납품대금 연동제 동행기업 자율참여 등에 나서고 있다. 아울러 협력사 임직원 복지몰 운영 및 선물 제공(GS리테일..."
2023.09.17.,[화웨이 후폭풍②]美 대중 제재 더 세질까…삼성·SK '전전긍긍',중국 화웨이가 출시한 최신 스마트폰에 SK하이닉스의 최신 메모리 칩이 나오면서 글로벌 반도체 업계가 사태를 예의 주시하고 있다. 자칫 중국에서 공장을 운영하는 삼성전자와 SK하이닉스에 불똥이 튀는 것 아니냐는 우려다. 17일 업계에 따르면 돈 그레이브스 미국 상무부 부장관은 중국 수출통제 조치와...
2023.09.17.,"최태원 SK 회장 ""급변하는 사회문제, 연결과 협력으로 풀자""","최태원 SK그룹 회장 겸 대한상공회의소 회장이 기후 위기와 저출산, 청소년 문제 등 사회문제를 해결하기 위해 정부와 기업, 비영리단체 등이 협력해야 한다고 강조했다. 17일 SK그룹에 따르면 최 회장은 지난 15일 서울 광진구 워커힐 호텔에서 열린 'SV(사회적가치) 리더스 서밋'의 기조연설에서 ""사회..."
2023.09.17.,"""패키징·SiC 확대""···SK 계열사, 반도체 사업 '선택과 집중' 가속","SK 계열사들이 반도체 관련 사업에서 '선택과 집중' 전략에 속도를 내고 있다. 수익성이 악화된 사업이나 조직은 정리하고, 시장이 확대되고 있는 반도체 후공정이나 실리콘카바이드(SiC) 반도체 등에 힘을 싣는 식이다. 17일 업계에 따르면 SK의 화학·소재 계열사 SKC의 반도체 소재 사업 투자사 SK엔펄스는..."
2023.09.17.,"SK디앤디, 부동산·에너지 회사로 분리된다","SK디앤디(SK D&D)가 지난 15일 이사회를 열고 SK디앤디(존속회사)와 에코그린(가칭, 신설회사)로의 인적분할을 결의했다. 사진|SK D&D SK디앤디(SK D&D)가 지난 15일 이사회를 열고 SK디앤디(존속회사)와 에코그린(가칭, 신설회사)로의 인적분할을 결의했다. SK디앤디는 이번 인적분할을 통해 기존 부동산·에너지..."
2023.09.17.,[화웨이 후폭풍①]납품 안했는데 SK하이닉스 칩 어떻게 나왔나?,"SK하이닉스의 메모리가 중국 화웨이의 스마트폰 '메이트 60 프로'뿐 아니라 'P60 프로', '메이트X3' 등 다른 스마트폰에서도 잇따라 발견됐다. 미국이 국가... Pro'도 SK하이닉스의 메모리 반도체가 나왔다. 테크인사이츠는 제품을 분해해 구성 요소를 분석하는, 이른바 '리버스 엔지니어링' 업체인데 화웨이의..."
