날짜,제목,내용
2023.06.02.,[CEO풍향계] '우수 인재 확보' 정기선…'우리은행장 내정' 조병규,"우리금융은 '지주는 전략, 계열사는 영업'을 중시한다는 경영 방침에 따라 후보 선정에서 '영업력'을 최우선으로 고려했다고 설명했는데요. 실제 조 내정자는 우리은행 기업영업본부 기업지점장과 기업그룹 부행장 등을 지내 기업영업에 강점을 갖고 있죠. 아울러 전략기획부장, 준법감시인 등 핵심 업무를..."
2023.06.02.,"'취임 1년' 이복현 금감원장, 엇갈린 성적표","실제로 이 원장은 라임펀드 사태 관련 불완전판매 책임으로 금융당국으로부터 '문책경고'를 받았던 손태승 전 우리금융지주 회장에게 ""현명한 판단을 내릴 것이라고 생각한다""고 퇴임을 종용하는 듯한 메세지를 던졌다. 아울러 지난해 12월 세번째 연임을 포기한 조용병 전 신한금융지주 회장에게는 ""후배들에게..."
2023.06.02.,"우리글로벌자산운용, '아픈 손' 신세 언제 면하나","우리금융 운용사 3인방 중 실적 부진…작년 흑자전환 후 올 1분기 적자 우리글로벌자산운용이 적자 굴레를 벗어나지 못하며 우리금융지주 계열 '운용사 3인방' 중 '아픈 손가락' 신세를 면치 못하고 있다. 지난해 연간 흑자전환에 성공하며 수익성 개선의 청신호를 켜는 듯 싶었지만, 올 1분기 다시 손실을..."
2023.06.02.,'임종룡호' 우리은행장에 조병규...자회사 출신 첫 행장,- 기업금융전문가...외부 출신 임종룡과 호흡 맞출 예정 - 64일간 종합적 판단...7월3일 주총 통과 후 공식 취임 우리금융지주 지난달 26일 자회사대표이사후보추천위원회(자추위)와 이사회를 열어 조병규 우리금융캐피탈 대표를 차기 우리은행장으로 추천했다. 지난 3월 이원덕 우리은행장이 사의를 표한 이후...
2023.06.02.,"하나금융도 중간배당 한다…금융권 화두는 ""주주친화""","현재는 우리금융지주를 제외한 신한, 하나, KB가 중간배당을 한다. 하나금융지주는 지주사 설립 이래 최초로 지난 4월 분기배당을 도입했다. 이 지주는 배당성향(순익 대비 배당총액)이 15.6%로 나타났다. 분기배당을 실시하는 3개 지주사 중 하나금융지주가 배당성향 2위를 차지했다. 신한과 KB는 19.4%, 13.1..."
2023.06.04.,'기업금융'에 승부수 띄운 우리금융···'초격차' 전략 주목,"조병규 우리은행장 내정자 [사진=우리금융지주] 조 은행장 내정자는 기업금융 전문가로서, 내부 출신 유력 인사들을 누르고 차기 내정자로 뽑혔다. 그는 지점장 근무 당시 은행 성과평가기준(KPI) 부문에서 1, 2위를 기록했고, 기업그룹 집행부행장 당시에는 금융권 최초 '원비즈플라자'를 선보였다. 기존..."
2023.06.04.,'대장동 의혹' 前우리은행 부행장 부른 검찰…박영수 소환 촉각,"박 전 특검은 2013년 3월 우리금융지주 사외이사로 선임, 2014년 11월엔 우리은행 사외이사로 선임됐고 2015년 3월 퇴임한 것으로 전해졌다. 박 전 특검 변호인은 또 당시 김 전 부행장이 은행 내부에서 견제를 받으며 막 부행장으로 승진한 상황이라 청탁이 오가기 어려웠다고도 주장했다. 그러나 검찰은..."
2023.06.04.,[창간특집] 작지만 강한 은행의 표본이 된 향토기업 전북은행,"전북은행을 비롯한 JB금융지주, JB우리캐피탈의 최근 5년간 납부액은 무려 672억 원에 달한다. 지역경제 기반을 다지는 데 함께 노력하면서 사회적 가치 창출에 힘쓰고 있다. 백종일 전북은행장 사진/사진 제공=전북은행 백종일 은행장은 ""특정 개인의 능력에 의해 누적된 시스템이 아닌 집단지성 발현으로..."
2023.06.04.,'대장동 50억 클럽' 연이은 압수수색…금융권 전반으로 확산될까,"이날 임종룡 우리금융지주 회장은 대장동 50억 클럽 의혹과 관련해 내부점검에 나섰다. 임 회장은 ""사실관계에 대해 조사에 착수했다""며 ""문제가 있으면 당연히 치유하고 문제가 된 관련자들에 대해선 엄정히 처벌해야 한다""고 말했다. 김 전 하나금융 회장은 곽상도 전 의원 부자의 범조수익은닉 혐의와 곽 전..."
2023.06.05.,"다이먼 JP모건 회장, 방한…금융지주 회장들·KIC 사장 등 만나(종합)","다이먼 회장은 입국 직후 서울 시내로 이동해 이날 오후 서울 광화문 인근 모 호텔에서 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등 국내 주요 금융기관장들과 만나 현재 거시경제 현안과 투자 기회 등을 협의했다...."
2023.06.05.,"채비 마친 우리금융, 비은행 포트폴리오 강화를 위한 다음 행보는?","우리금융지주. 우리금융그룹이 비은행 포트폴리오 강화에 속도를 낼 것으로 보인다. 우리금융은 지난 26일 이사회를 열고 우리종금과 우리벤처파트너스의 완전 자회사 전환을 결의하고, 차기 우리은행장 후보로 조병규 우리캐피탈 대표를 선임했다. 업계 안팎에선 우리은행장 인선을 통한 지배구조 완성과..."
2023.06.05.,"'기업금융 전문가' 조병규 우리은행장 내정자, 임종룡과 시너지 낼까","'영업통' 조 내정자가 우리은행의 순이익을 끌어올려 우리금융지주의 '기업명가' 위상을 회복할지 관심이 쏠린다. 올 1분기 우리금융의 당기순이익은 9137억원으로 NH농협금융지주(9471억원)에 뒤처졌다. 우리은행의 당기순이익은 8595억원으로 하나은행(9707억원), KB국민은행(9315억원), 신한은행(9315억원) 등..."
2023.06.05.,"기관이 코스피 '견인'...삼성전자 '하락', 車 · 2차전지주 '상승'","KB금융(2.32%), 신한지주(0.86%), 하나금융지주(0.72%), 우리금융지주(1.26%) 등 4대 금융지주사들의 주가가 상승했다. 제약바이오주에선 SK바이오사이언스(0.73%), JW중외제약(0.86%) 등이 올랐고 셀트리온(-0.75%), SK바이오팜(-1.33%), 한올바이오파마(-4.01%) 등이 하락했다. 시가총액 상위종목 중 삼성물산..."
2023.06.05.,"檢 ""우리銀 영향력 행사 초점""…'50억 클럽' 박영수 소환 임박",검찰은 특히 이 과정에 당시 우리금융지주 이사회 의장이었던 박 전 특검의 입김이 작용했는지를 살펴보고 있다. 박 전 특검은 대장동 일당의 컨소시엄 구성을 돕고 PF 대출 청탁을 전달한 대가로 200억원 상당의 땅과 상가를 받기로 약속한 혐의를 받고 있다. 검찰은 지난 3월 30일 박 전 특검과 측근 양재식...
2023.06.05.,"현장 있던 임원들, 지금은?[삼성 프랑크푸르트 선언 30주년④]","삼성을 떠난 뒤 우리금융지주 회장 겸 우리은행장과 KB금융지주 초대 회장, 금융투자협회 회장 등을 맡기도 했다. 박근희 CJ대한통운 부회장도 당시 프랑크푸르트 현장에 있었던 인물이다. 1978년 삼성에 입사한 박 부회장은 비서실, 삼성캐피탈 대표이사 사장, 삼성그룹 중국본사 사장 겸 삼성전자 중국총괄..."
2023.06.05.,[그래픽] 우리은행 2023년 경영 목표 및 주요 추진 과제,"우리금융지주에 따르면 회사는 완전민영화 이후 영업부문 역량 제고와 디지털 혁신, 본점과 영업점의 내부통제 프로세스를 강화에 주력하고 있다.."
2023.06.05.,"[금감원은 지금] 이복현 취임 1주년, 명과 암","가령 지난해 말 손태승 우리금융지주 전 회장의 거취 문제를 겨냥한 발언을 하면서 이러한 우려가 나온 것이다. 이에 본지에서는 이복현 금융감독원장의 지난 1년을 되돌아보고 업계 관계자들의 의견을 청취해봤다. 이복현, 그는 누구? [더퍼블릭 = 박소연 기자] 이복현 금감원장은 전 서울북부지검 부장검사로..."
2023.06.05.,"4대 은행, 부실 방파제 이미 높은데···“충당금 더 쌓겠다”는 이유는",KB·신한·하나·우리금융지주가 올 1분기 추가로 적립한 충당금 합계는 1조7338억원에 달한다. 지난해 1분기(7256억원)와 비교하면 2배 넘게 늘어난 규모다. 특히 KB금융은 같은 기간 충당금 적립 규모가 약 348% 급증했다. 은행을 포함한 금융지주가 충당금 적립을 늘리는 건 잠재 부실 압박이 커지고 있기...
2023.06.05.,"[공매도 TOP 10 종목] 코스피, 팬오션 공매도 1위…삼성전자-HD현대인프라코어...","이어 삼성전자(48만8382주), HD현대인프라코어(30만7220주), 삼성중공업(27만6174주), 한화생명(21만7985주), DB하이텍(16만7578주), 우리금융지주(14만2317주), 대우조선해양(13만7976주), HMM(12만6716주), 포스코퓨처엠(12만714주) 순으로 뒤를 이었다. HD현대인프라코어, 삼성중공업, 한화생명, 우리금융지주..."
2023.06.06.,"'월가 황제' JP모건 회장 방한, 금융지주 회장·한은 총재 만나","다이먼 회장은 입국 직후 서울 시내로 이동해 당일 오후 서울 광화문 인근 모 호텔에서 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등을 만나 투자 기회 등을 협의했다. 다만 회담 시간이 짧아 심도 깊은 논의보다는 형식적인..."
2023.06.06.,"은행주 지지부진한 흐름에도 KB금융지주는 추천하는 증권가, 이유는?","하나금융지주는 12.84%, 신한금융지주는 12.54%, 우리금융지주는 12.1% 등이다. 4대 금융지주 가운데 KB금융지주만 보통주자본비율이 13%를 넘는다. 보통주자본비율은 보통주자본을 위험가중자산으로 나눈 비율로 금융지주의 자산건전성을 알 수 있는 주요 지표로 여겨진다. 이 비율은 배당의 기준점이 되기도..."
2023.06.06.,이자이익 주춤·충당금 부담...금융지주 2분기 순익 하락 예상,"KB금융지주, 신한금융지주, 하나금융지주, 우리금융지주.[에너지경제신문 송두리 기자] 4대 금융지주사의 2분기 순이익이 소폭 감소할 것으로 전망됐다. 이자이익 증가세가 주춤한 데다 충당금 부담이 작용할 것으로 예상된다. 6일 에프앤가이드에 따르면 KB·신한·하나·우리금융지주 등 4대 금융의 2분기..."
2023.06.06.,"김만배 입 열렸다…""박영수형님, 200억 상당 대장동 부동산 요구해""",당시 박 전 특검은 우리금융지주 이사회 의장 신분으로 PF 대출 등 대장동 민간사업자 청탁을 들어준 혐의(특정경제범죄가중처벌법상 수재)를 받고 있습니다. 이후 박 전 특검은 우리은행을 움직여 하나은행 컨소시엄에 관여하도록 하고 경쟁 컨소시엄이던 산업은행 컨소시엄으로 이탈하지 않도록 영향력을...
2023.06.06.,"""금리 내린다구요?""…여전히 고금리 이자부담에 허덕이는 中企",4대(KB국민·신한·하나·우리) 금융지주는 올해 1분기 대손충당금을 지난해 1분기(7199억 원)의 2.4 배인 1조7338억 원을 추가로 쌓았다. 한 시중은행 관계자는 “중기대출 부실 우려가 커지면서 은행도 선제적으로 리스크 관리에 나서고 있다”면서 “회사채 등으로 자금조달이 어려운 중기는 고금리...
2023.06.06.,"박영수 전 특검 소환 임박…김만배 입 열었다 ""박 전 특검 200억 요구""",박 전 특검은 당시 우리금융지주 이사회 의장 신분으로 PF 대출 등 대장동 민간사업자 청탁을 들어준 혐의(특정경제범죄가중처벌법상 수재)를 받고 있다. 검찰은 대장동 일당이 사업자로 선정된 2015년 4월 3일에 박 전 특검 계좌에서 김씨 계좌로 5억원이 입금된 사실을 확인했다. 검찰은 입금된 5억원을 '50억...
2023.06.06.,다이먼 JP모건 회장 방한…신한·하나·우리·농협 회장 등 만나,"입국 직후 다이먼 회장은 서울 광화문의 한 호텔로 이동해 진옥동 신한금융지주 회장과 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장 등 국내 주요 금융기관장들과 만나 국내외 사업 협력 및 투자 파트너십 등을 논의했다. 이후 그는 한국은행도 방문해..."
2023.06.06.,"DB금융투자 “코스피 3000, 직관적으로 제시한 것” [투자360]","가치관련 종목으로는 코스피200내에서 주가수익비율(PER), 주가순자산비율(PBR), 주가매출비율(PSR), 주가현금흐름비율(PCR), 주가/주당영업현금흐름(P/EBITDAPS)을 종합해 낮은 순서로 ▷한화 ▷LX인터내셔널 ▷동국제강 ▷현대제철 ▷한국가스공사 ▷GS ▷한화생명 ▷DGB금융지주 ▷이마트 ▷우리금융지주..."
2023.06.07.,[부딪혀 길을 열어라] <중>금융지주 수익다각화 골몰,"신한금융지주, KB금융지주, 하나금융지주, 우리금융지주(왼쪽부터) 본사 전경./각 사 올해 금융지주의 최대 화두는 새로운 먹거리다. 금리인상기가 사실상 끝난 시점에서 은행 수익에만 의존 하기 힘들다. 또 은행은 '공공재'라는 인식이 강해지면서 은행 수익에 대한 반감이 높아진 상태다. 현재..."
2023.06.07.,[뉴스초점] 상승랠리 멈춘 금융지주들…충당금 쌓고 ‘9월 리스크’ 대비,지난 2월 14일 서울 시내 은행들의 현금인출기 모습 [사진=연합뉴스] 지난 3월 31일 프레스센터에서 열린 금융당국-금융지주회장 간담회에서 임종룡 우리금융지주 회장이 발언을 하고 있다. 왼쪽은 진옥동 신한금융지주 회장 [사진=연합뉴스]
2023.06.07.,"[금융업계동향]우리은행, ‘초대형 횡령’ 지우기도 전에 ‘성추행’…브랜드...","◆횡령에 갑질, 성추행까지 얼룩진 우리은행 임종룡 우리금융지주 회장이 취임하고 새 우리은행장이 내정되자마자 우리은행에서 성추행 사건이 발생했다. 지난해 700억원대의 초대형 횡령사고로 금융권을 발칵 뒤집혔고 올해 1월엔 직장인 익명 커뮤니티 ‘블라인드’에서 상사 갑질 폭로가 터져나왔다...."
2023.06.07.,3차 검찰 조사 앞둔 박영수…핵심은 '우리은행 영향력',"박 전 특검은 우리금융지주 이사화 의장을 지냈다. 우리은행은 대장동 일당의 성남의뜰 컨소시엄에 참여하려다 2015년 3월 회사 내규 등을 이유로 불참하고, 대신 PF 대출에 참여하겠다며 1500억 원의 여신의향서를 제출한 것으로 조사됐다. 성남의뜰 컨소시엄은 대장동 사업자 공모 과정에서 우리은행 등 국내..."
2023.06.07.,"[임종룡號 비은행 강화] 우리벤처, 비싼 몸값 논란 잠재울까","①우리금융지주 완전 자회사 전환, 이익기여도 상승 기대 우리벤처파트너스가 우리금융지주의 100% 자회사로 편입하면서 향후 그룹의 비은행 강화 노력이 결실을 거둘 것인지 이목이 집중된다. 당초 우리금융이 지분에 비해 과도한 프리미엄을 얹고 샀다는 지적도 있었다. 하지만 완전 자회사 편입을 통해..."
2023.06.07.,"중국계 ABL생명, 매각 앞두고 실적 부진에 새주인 찾기 난항",5대 금융지주 가운데 유일하게 계열 보험사를 두고 있지 않은 우리금융지주가 올해 임종룡 회장 취임과 함께 증권사와 보험사 인수에 나서겠다고 선언했다. 생명보험의 경쟁력이 취약한 하나금융지주 등도 보험사 인수에 관심을 보이고 있다. 그러나 ABL생명이 곧 새 주인을 찾을지는 미지수다....
2023.06.07.,기관 매수에 코스피 강보합 마감…외인 LG에너지솔루션·포스코퓨처엠·삼성S...,"(83억원), 우리금융지주(82억원), 한화에어로스페이스(76억원), KT&G(70억원), 현대차(66억원), 루트로닉(65억원) 등이다. ◆ 기관 매수/매도 종목 기관 순매수 상위 종목은 삼성전자(1,095억원), 에코프로(600억원), 엘앤에프(229억원), SK하이닉스(215억원), 삼성SDI(189억원), LG화학(185억원), 팬오션..."
2023.06.07.,"금감원장 이복현 취임 1년, 관치 논란 부른 수식어들 부정에서 긍정으로",당장 올해 3월 우리금융지주만 해도 임종룡 전 금융위원장이 회장에 선임되면서 정부의 입김이 작용한 것 아니냐는 뒷말이 적지 않았다. 금융권의 상생금융 확대도 결국은 윤 대통령의 '돈잔치' 발언에서 비롯된 것 아니냐는 의견이 많다. 이 원장이 윤 대통령의 의중을 읽고 대신 은행을 압박했다는 것이다. 윤...
2023.06.07.,"[증권소식] 코스피 강세에 IPO도 훈풍/거래소, 미 동부 우량기업 상장유치 활...","다이먼 회장은 입국 직후 서울 시내로 이동해 서울 광화문 인근 모 호텔에서 진옥동 신한금융지주 회장, 함영주 하나금융지주 회장, 임종룡 우리금융지주 회장, 이석준 NH농협지주 회장, 진승호 KIC 사장, 윤희성 수출입은행장 등 국내 주요 금융기관장들과 만나 현재 거시경제 현안과 투자 기회 등을..."
2023.06.07.,"[임종룡號 비은행 강화] 우리종금, 증권사 인수 발판 삼는다","②우리종금 비상장사 전환, 완전자회사 편입…향후 증권사 합병시 유리 우리금융지주가 우리종합금융(우리종금)을 100% 완전 자회사로 편입하기로 결정하면서 지주의 증권사 인수 시계도 빨라질 것이란 전망이 나온다. 그동안 우리금융이 증권사를 인수할 경우 우리종금과 합병해 시너지 효과를 낼 것이란..."
2023.06.08.,"우리금융까지 합세…분기배당 나선 4대 금융지주, 주가 향방은",8일 금융권에 따르면 우리금융지주는 이르면 오는 2분기부터 분기 배당을 시작할 전망이다. 앞서 우리금융은 지난 3월 24일 열린 정기주주총회에서 각 분기 말일 기준 주주에게 분기 배당을 단행할 수 있다는 정관 변경을 승인했다. 하나금융지주 역시 지난 3월 주주총회에서 분기 배당을 골자로 한 정관...
2023.06.08.,"""삼성전자 말고 신한금융도 있어요""...해외IR 가는 금융지주 회장들","우리금융지주는 올 들어 주가가 6% 올랐지만, 이 역시 같은 기간 코스피 수익률(17%)에는 못 미친다. 외국인 투자자들의 수급이 삼성전자에 집중된 탓에 상대적으로 금융지주사 주가가 소외된 영향이 크다. 금융권 관계자는 ""금융지주사 주가는 배당 확대에 대한 기대감으로 연말에 강세를 보이는 경향이..."
2023.06.08.,"[특징주]하인크코리아, KB·신한·우리 3대 금융지주 전원 애플페이 합류 소식...","국내 3대 금융지주사인 신한카드와 KB국민카드, 우리카드(프로세싱 대행 비씨카드)가 '애플페이'의 새 파트너로 전격 합류한다는 소식에 QR코드나 근거리 무선통신(NFC) 등으로 바로 주문이 가능한 간편결제 서비스 '바로다'를 제공하고 있는 하인크코리아 주가가 강세다. 8일 오후 2시58분 현재..."
2023.06.08.,우리금융-우리벤처파트너스 완전 자회사 편입에 주주연대 '강력 반발',"""자사주 소각 공시 시점 의문…교환가액 산정도 문제"" 우리금융지주가 우리벤처파트너스(구 다올인베스트먼트)의 완전 자회사 편입을 밝힌 가운데 일부 투자자들이 주식교환계약의 부당함을 주장하며 강하게 반발하고 있다. 우리벤처파트너스가 본격적인 상장 폐지 수순에 돌입한 상황 속에서..."
2023.06.08.,"[은행가소식] 우리다문화장학재단, 장학금 11억5000만원 전달","□ 우리다문화장학재단, 장학금 11억5000만원 전달 우리금융지주 우리다문화장학재단은 지난 7일 서울 용산구 소재 백범김구기념관에서 열린 '2023년 우리다문화장학재단 장학금 전달식'에서 다문화 자녀 600명에게 총 11억5000만원의 장학금을 지원했다. 이날 행사에는 우리다문화장학재단 이사진..."
2023.06.08.,[Who Is ?] 이복현 금융감독원 원장,"△금융지주사 수장 인사 관치금융 논란 이복현은 2022년 우리금융지주 회장 선임 과정에서 '관치'로 비춰질 수 있는 말을 내놓아 논란을 불러일으켰다. 이복현은 2022년 11월10일 라임펀드 사태로 금융위원회가 중징계를 내린 손태승 당시 우리금융지주 회장에 ""당사자께서 현명한 판단을 내리실 것으로..."
2023.06.08.,"檢, ‘대장동 개발 수익’ 은닉 도운 김만배 측근·가족 재산 25억원 동결",박 전 특검은 우리금융지주 이사회 의장으로 재직하던 2014∼2015년 대장동 일당의 컨소시엄 구성을 돕고 프로젝트파이낸싱(PF) 대출 청탁을 전달한 대가로 200억원의 상당의 땅과 상가를 받기로 약속한 혐의(특경법상 수재 등)를 받고 있다.
2023.06.08.,"박영수 '턱밑' 다다른 檢, '측근' 양재식 변호사 소환 조율",우리금융지주 이사회 의장으로 활동하던 박 전 특검은 2014~2015년 대장동 일당의 컨소시엄 구성을 돕고 프로젝트파이낸싱(PF) 대출 청탁을 전달한 대가로 200억원의 상당의 땅과 상가를 받기로 약속한 혐의(특경법상 수재 등)를 받고 있다. 우리은행은 당초 대장동 업자들의 컨소시엄인 '성남의뜰'에 참여하는...
2023.06.08.,"부진 길어진 은행주, 미국발 호재 타고 반등 시도","보험과 증권 계열사가 없는 우리금융지주만이 코스피 상승율을 넘었다. 우리금융지주 주가는 1만1270원에서 1만2010원으로 6.5% 올랐다. 증권사는 은행주 부진의 원인으로 대환대출 서비스 개시에 따른 대출 이동과 보험업권 새 회계제도(IFRS17) 가이드라인 발표로 인한 투자심리 약화, 부동산..."
2023.06.08.,"김만배·남욱·정영학 결국 입 열었다… ""박영수가 먼저 대장동 금품 요구""","우리금융지주 이사회 의장으로 활동하던 박 전 특검은 2014~15년 대장동 일당의 컨소시엄에 우리은행을 참여시키는 대가로 200억원 상당의 대장동 땅과 상가건물 등을 약속 받았다는 혐의로 수사를 받고 있다. 우리은행은 회사 내규 등을 이유로 컨소시엄에 불참했지만, 대신 1500억원의 대출의향서를 내 줬다...."
2023.06.09.,"우리금융, 캐피탈 대표에 정연기 부행장 내정","우리금융지주가 우리금융캐피탈 대표로 정연기 우리은행 중소기업그룹 집행부행장을 추천했습니다. 우리금융은 오늘(9일) 자회사대표이사후보추천위원회를 열어 정 부행장을 우리금융캐피탈 대표로 선임했다고 밝혔습니다. 1964년생인 정 부행장은 지난 1991년 우리은행에 입행해 과천지점장, 개인영업전략부..."
2023.06.09.,우리금융캐피탈 대표에 정연기 우리은행 부행장 내정,"우리금융 관계자는 ""지주는 전략을 수립하고 자회사는 영업에 주력하도록 하겠다는 임종룡 회장의 경영 철학과도 부합한다는 점이 높이 평가됐다""고 전했다. 우리금융캐피탈 대표 인사는 조병규 현 대표가 최근 우리은행장으로 내정된 데 따른 것이다. 자추위는 ""은행과 캐피탈 두 자회사의 조직 안정을..."
2023.06.09.,"우리금융, 특성화고 디지털 인재 성장 지원","고정현(세 번째 줄 왼쪽 일곱 번째) 우리에프아이에스 대표이사, 오지철(세 번째 줄 왼쪽 여덟 번째) 하트-하트재단 회장, 특성화학교 학생들이 발대식에서 기념촬영을 하고 있다.<우리금융지주> 우리금융그룹은 IT전문 자회사인 우리에프아이에스, 하트-하트 재단과 함께 특성화학교 학생 200명을 대상으로..."
2023.06.09.,"""VC 투자했는데 우리금융?""...우리벤처 주주 '뿔났다'",우리금융지주가 우리벤처파트너스(구 다올인베스트먼트)를 완전 자회사로 편입하기로 하자 우리벤처 소액주주들이 결사 반대하고 나섰다. 이들은 우리금융이 제시한 2686원이 아니라 최소 4000원에 주식매수청구권을 행사할 수 있어야 한다고 주장했다. 9일 금융권에 따르면 우리금융지주는 이달 1일...
2023.06.09.,"우리금융캐피탈 대표에 정연기 내정…""사업 다각화 적임자""","©AP신문(AP뉴스)/ 이미지 제공 = 우리금융지주 ▲정연기 우리금융캐피탈 대표 내정자 우리금융그룹(회장 임종룡)은 9일 자회사대표이사후보추천위원회(이하""자추위"")를 개최하고, 우리금융캐피탈 대표로 정연기 現 우리은행 중소기업그룹 집행부행장을 추천했다고 밝혔다. 정연기 후보는 1964년생으로, 1991년..."
2023.06.09.,"우리금융, 사방이 경쟁자... 하나·OK도 '증권·보험사 인수' 참전","비계열 공백 절감 OK저축, 하나금융 인수전 참여에 '뜨악' [시장경제=정규호 기자] 임종룡 우리금융지주 회장. 사진=연합뉴스 증권·보험사 인수를 통해 종합금융그룹으로 도약하려던 우리금융그룹이 계획에 차질을 빚게 됐다. 비은행계열 부족으로 밀렸던 실적을 이들의 인수를 통해 만회하려 했지만..."
