날짜,기업이름,요약내용
2023.06.02,현대모비스,"정용진 신한투자증권 연구원은 ""현대모비스의 핵심 사업으로 전동화 사업부가 부각된 것도 한참이 지났다""라며 ""2017년 매출 1조2000억원이었던 사업이 2022년에는 매출 9조7000억으로 성장했다""고 밝혔습니다."
2023.06.02,현대모비스,"HLI그린파워는 현대차, 현대모비스, 기아 등 현대차그룹과 LG에너지솔루션이 자카르타 인근 카라왕산업단지에 배터리셀 공장을 건설하기 위해 설립한 합작사입니다."
2023.06.02,현대모비스,매일일보 = 한철희 기자 | 평택시는 평택 포승(BIX)지구내 자동차 모듈 생산시설 조성을 위한 투자협약을 현대모비스와 지난달 30일 체결했다고 밝혔습니다.
2023.06.02,현대모비스,현대차그룹은 아직 순환출자 구조에서 벗어나지 못하고 있습니다.
2023.06.02,현대모비스,한국투자증권은 2일 현대모비스의 전동화 부품 사업의 영업이익이 2025년 이후 흑자 전환할 것이라며 목표주가 27만원과 투자 의견 '매수'를 유지했습니다.
2023.06.02,현대모비스,푸본현대생명의 퇴직연금 거래 내역을 살펴보면 현대모비스‧현대커머셜‧현대카드와의 거래 규모는 지난해 3분기 4873억원에서 올 1분기 5704억원으로 불어났습니다.
2023.06.02,현대모비스,현대모비스는 전동화 사업부 양산체제 구축에 주가가 상승세를 보이고 있습니다.
2023.06.03,현대모비스,현대모비스는 5월 31일 인도네시아 수도 자카르타 외곽 지역인 자와바랏 주 브카시시에 있는 공장 부지에서 배터리 시스템 공장 착공식을 개최했다고 밝혔습니다.
2023.06.03,현대모비스,"물론 기아차, 현대모비스 등 현대기아차그룹 시총을 다 합치면 상당한 격차가 나지만 현대차만 떼어놓고 보면 빈패스트와 기업가치가 엇비슷한 수준이라는 것은 분명한 사실입니다."
2023.06.03,현대모비스,내년 상반기 현지 주력 차종 배터리 시스템 공급 현대모비스의 글로벌 전동화 전용 거점인 인도네시아 공장이 내년 상반기 양산을 목표로 착공에 들어갔습니다.
2023.06.03,현대모비스,[현대차그룹] 시가총액 1조2540억원 증가...현대로템 3.24% 상승 '주목'
2023.06.03,현대모비스,"세미나에는 현대자동차, KB국민은행, 쿠팡, 네이버, SK에너지, CJ올리브네트웍스, 현대모비스 등 약 330개 기업의 인사담당자가 참여하여 개발자 채용에 대한 높은 관심을 보여줬습니다."
2023.06.03,현대모비스,CJ·SK바이오사이언스·현대모비스 등 20개(20.6%) 기업은 2.1~2.9도 이내 그룹에 속했습니다.
2023.06.03,현대모비스,"세미나에는 현대자동차, KB국민은행, 쿠팡, 네이버, SK에너지, CJ올리브네트웍스, 현대모비스 등 약 330개 기업의 인사담당자가 참여하며 개발자 채용에 대한 높은 관심을 보여줬습니다."
2023.06.03,현대모비스,"이어 한진칼우(23.30%)는 한진칼이 대한항공과 아시아나항공의 인수·합병(M&A) 무산 가능성에 급등세를 이어갔고, 덕양산업(20.88%)은 현대모비스가 배터리 벨류체인에 대한 국산화 노력으로 인해 부품업체가 수혜를 입을 것이란 전망이 투자심리 유입으로 이어졌습니다."
2023.06.03,현대모비스,"생산된 배터리셀은 현대모비스가 배터리팩으로 제작해 HMGMA, 현대차 앨라배마 공장, 기아 조지아 공장 등 현대차그룹의 미국공장에서 생산되는 전기차에 공급합니다."
2023.06.04,현대모비스,[현대차그룹 주간동향] 주간 시총 2조6250억 증가...현대로템 주간 상승률 선...
2023.06.04,현대모비스,"삼성은 수원에서 서울로, SK는 청주에서 역시 서울로, KT는 부산에서 수원으로, 현대모비스는 부산에서 울산으로, KCC는 대전에서 전주로 연고지를 변경했습니다."
2023.06.04,현대모비스,"[주간 투자자 동향] 외국인, 반도체 투톱 1조3000억 싹쓸이"
2023.06.04,현대모비스,"우선 기아는 연매출 10조원 이상 기업 중 GS칼텍스, 대한항공, HD현대오일뱅크, 에쓰오일, LG에너지솔루션, 현대자동차, 현대모비스, 두산에너빌리티, 한화 등과 함께 고속성장 부문에서 우수기업에 이름을 올렸습니다."
2023.06.04,현대모비스,"우리 시장은 삼성전자와 SK하이닉스의 급등으로 지난주 좋은 흐름을 보였는데, 시장의 건전한 추세를 만들기 위해 LG에너지솔루션과 LG화학 등 배터리 대형주들과 현대차, 기아, 현대모비스를 포함해 NAVER, 에코프로, 엘앤에프 등 시총 상위주들의 동반 강세가 반드시 필요하다고 보입니다."
2023.06.05,현대모비스,"그룹 내 양대 산맥인 완성차 업체 현대차·기아는 물론, 현대모비스 등 주요 자동차 부품 계열사와 대표 '방산주'로 주목받는 현대로템 등에 대한 실적 호조 전망이 증권가에서 이어지고 있습니다."
2023.06.05,현대모비스,현대모비스가 2031년까지 충주에 5천억 원을 투자하겠다고 밝혔습니다.
2023.06.05,현대모비스,최근 인도네시아 수도 자카르타 외곽 지역인 자와바랏 주 브카시시에 있는 공장 부지에서 배터리 시스템 공장 착공식을 개최했습니다.
2023.06.05,현대모비스,"충청북도는 5일 충북도청에서 충청북도와 충주시, 현대모비스㈜간 전기차용 배터리팩 제조 공장 신설 투자 협약을 체결했다고 밝혔습니다."
2023.06.05,현대모비스,현대모비스는 6000만 달러(약 800억 원)를 투자해 인도네시아 자카르타에 배터리 시스템 공장을 짓기 시작했습니다.
2023.06.05,현대모비스,해당 협력관계에는 현대차·LG엔솔 뿐만 아니라 현대모비스도 참여했습니다.
2023.06.05,현대모비스,이투데이=정성욱 기자 | 삼성증권은 5일 현대모비스에 대해 '현대모비스의 전동화사업은 2024년 흑자 전환이 예상된다'며 '매수'를 추천했습니다.
2023.06.06,현대모비스,충청북도와 충주시가 어제 도청에서 현대모비스와 5천억 원 규모의 투자협약을 했습니다.
2023.06.05,현대모비스,"생산된 배터리 셀은 현대모비스가 배터리 팩으로 제작해 현지에서 만드는 현대차, 기아, 제네시스 전기차에 전량 공급합니다."
2023.06.05,현대모비스,"(105억원), 현대모비스(102억원), HD현대인프라코어(98억원), 포스코인터내셔널(97억원), 한화솔루션(90억원), 카카오뱅크(81억원), 천보(81억원), HD한국조선해양(80억원), LG화학(78억원) 등입니다."
2023.06.05,현대모비스,"이후 현대종합상사, 현대모비스, 기아자동차 등을 거쳐 현대카드에 몸을 담게 됩니다."
2023.06.06,현대모비스,"충주시가 대내외적인 경제 위기 속에서도 미래차 부품 선도 기업인 현대모비스(주)의 신공장을 유치하며, 충주 미래먹거리 선점을 위한 발걸음에 박차를 가하고 있습니다."
2023.06.06,현대모비스,"현대비앤지스틸 뒤를 이어 현대건설, 현대모비스 종목도 각각 2.49%, 2.02%씩 상승해 상승률 상위권에 이름을 올렸습니다."
2023.06.06,현대모비스,"수소차 관련주, '신바람난' 삼화전자·대창솔루션·성문전자·유니크·평화산..."
2023.06.06,현대모비스,"KT는 자사주 약 7500억원 상당의 지분(7.7%·현대차 4.6%, 현대모비스 3.1%)을 현대차그룹에 넘기고, 현대차와 현대모비스로부터 각각 4456억원(1.04%)과 3003억원(1.46%) 상당의 자사주를 받았습니다."
2023.06.06,현대모비스,"LG는 벤슨을 울산 모비스(현 울산 현대모비스)로 트레이드했고, 모비스로부터 커티스 위더스를 받았습니다."
2023.06.06,현대모비스,"이번 주에도 경제가 빠지지 않고 등장하는 거 같은데, 투자 협약 소식입니까?○ 이슬비: 네 맞습니다.● 박성용: 자세히 좀 전해주세요.○ 이슬비: 미래 차 관련해서 현대모비스와의 투자 협약을 맺었습니다."
2023.06.06,현대모비스,"한국 증시는 삼성전자와 SK하이닉스의 급등으로 최근 좋은 흐름을 보였는데, 시장의 건강한 추세적 안정을 위해 LG에너지솔루션과 LG화학 등 배터리 대형주들과 현대차, 기아, 현대모비스를 포함해 NAVER, 에코프로, 엘앤에프 등 시총 상위주들의 동반 강세가 필요하다고 보입니다."
2023.06.06,현대모비스,"지난번 미국 등 해외 출장을 가서도 4조3000억여 원 투자 유치를 해왔고, 네덜란드 반도체 장비 기업 ASM의 투자를 유치해서 공장 기공식을 했고, 현대 모비스 첨단 모빌리티쪽 평택 공장 투자도 협약을 맺었습니다."
2023.06.07,현대모비스,"조길형 충주시장과 오흥섭 현대모비스 전무, 김영환 충북지사가 지난 5일 현대모비스 충주공장 신설을 골자로 하는 5000억원 규모의 투자협약을 체결했습니다."
2023.06.07,현대모비스,현대모비스가 첨단 자동차 생산시설 및 배터리팩 생산 공장 신설을 통해 신차 모듈과 전기차 부품 생산능력을 대폭 끌어올립니다.
2023.06.07,현대모비스,"[이넷뉴스 브랜드평판] LG에너지솔루션, 전기차 브랜드평판 1위···현대차·..."
2023.06.07,현대모비스,[재계화제] 현대차그룹 영업이익 1위 비결은
2023.06.07,현대모비스,병무청은 1일 울산 현대모비스 김동준에게 국군체육특기병 2차 모집 합격 결과를 통보했습니다.
2023.06.07,현대모비스,현대차 인도네시아 생산법인과 현대모비스의 합작법인인 현대에너지인도네시아는 최근 인도네시아 서자바주 브카시에 있는 델타마스 산업단지에 배터리 시스템 공장을 착공하기도 했습니다.
2023.06.07,현대모비스,"합작 공장에서 생산하는 배터리는 현대모비스가 배터리팩으로 만들어 미국 내 현대차·기아, 제네시스 전기차에 전량 공급할 계획입니다."
2023.06.07,현대모비스,"또한 자산총액과 매출은 현대차, 기아, 현대모비스에 이어 현대차그룹에서 4위입니다."
2023.06.08,현대모비스,프로농구 울산 현대모비스가 게이지 프림과 합을 맞출 새 외국인 선수로 케베 알루마를 낙점했습니다.
2023.06.07,현대모비스,[현대차그룹 6월동향] 시총 1조2360억원 증가...현대제철 이달 4.45% 상승
2023.06.08,현대모비스,다양한 성과 이해관계자와 공유 현대모비스가 연구개발(R&D)에 3년 연속 1조원 이상 투자를 이어가면서 소프트웨어 중심 모빌리티 기업으로의 전략적 전환에 속도를 내고 있습니다.
2023.06.08,현대모비스,"게이지 프림(205cm, C)에 이어, 케베 알루마(206cm, F)가 울산 현대모비스로 합류합니다."
2023.06.08,현대모비스,현대모비스가 연구개발에 3년 연속 1조 원 이상 투자를 이어가면서 소프트웨어 중심 모빌리티 기업으로 전략적 전환에 속도를 내고 있습니다.
2023.06.08,현대모비스,울산현대모비스피버스 프로농구단(단장: 이승민)이 외국인 선수로 게이지 프림에 이어 케베 알루마가 합류하게 됐다고 밝혔습니다.
2023.06.08,현대모비스,"아주경제=권가림 기자 hidden@ajunews.com 현대모비스가 중장기 친환경, 환경·사회·지배구조(ESG) 경영 전략을 담은 '지속가능성 보고서 2023'을 발간했다고 8일 밝혔습니다."
2023.06.08,현대모비스,현대모비스가 연구개발에만 3년 연속 1조원 이상을 투자하면서 소프트웨어 중심 모빌리티 기업으로의 전환에 속도를 내고 있습니다.
2023.06.08,현대모비스,현대모비스는 8일 '지속가능보고서 2023'을 발간했다고 밝혔습니다.
2023.06.08,현대모비스,현대모비스가 연구개발(R&D)에 3년 연속 1조원 이상 투자를 이어가면서 소프트웨어 중심 모빌리티 기업으로 전환하는 작업에 속도를 내고 있습니다.
2023.06.08,현대모비스,현대모비스는 다양한 분야에서의 지속가능경영 성과를 담은 '지속가능성보고서 2023'를 발간했다고 8일 밝혔습니다.
2023.06.09,현대모비스,조성환 현대모비스(012330) 사장 등 계열사 대표까지 총출동했습니다.
2023.06.09,현대모비스,특별격려금을 두고 사측과 갈등을 빚고 있는 현대모비스 노동조합이 교섭 결렬을 선언했습니다.
2023.06.09,현대모비스,울산현대모비스피버스 프로농구단이 2023-2024시즌 협력사를 모집합니다.
2023.06.09,현대모비스,사진=현대모비스 제공 현대모비스의 '안전경영'에 업계 관심이 쏠립니다.
2023.06.09,현대모비스,기아(000270)가 최근 출시한 전동화 대형 SUV 'EV9'에 현대모비스(012330)와 영국 하이엔드 오디오 전문 브랜드 메리디안(Meridian)이 공동개발한 프리미엄 사운드 시스템이 탑재됩니다.
2023.06.09,현대모비스,프로농구 울산 현대모비스 피버스가 2023-2024시즌을 함께 할 외국인 선수로 케베 알루마를 영입했습니다.
2023.06.09,현대모비스,현대모비스가 서울과 경기도 일대에 거점 오피스를 마련했습니다.
2023.06.09,현대모비스,현대모비스가 '지속가능성보고서 2023'을 발간하고 연구개발(R&D)에 3년 연속 1조원 이상 투자하며 소프트웨어 중심 모빌리티 기업으로의 전략적 전환에 속도를 내고 있다고 밝혔습니다.
2023.06.09,현대모비스,모두 비상장사로 기업 규모는 그리 크지 않은 것으로 알려졌습니다.
2023.06.10,현대모비스,[현대차그룹] 시가총액 1조302억원 증가...현대비앤지스틸 2.49% 상승 '눈길'
2023.06.10,현대모비스,"데이터 확보 체계 수립, 온실가스 관리 강화 등 잰걸음 현대모비스가 연구개발에 3년 연속 1조원 이상 투자를 이어가면서 소프트웨어 중심 모빌리티 기업으로 전략적 전환에 속도를 내고 있습니다."
2023.06.10,현대모비스,프로농구 울산 현대모비스가 게이지 프림과 합을 맞출 새 외국인 선수로 케베 알루마를 낙점했습니다.
2023.06.10,현대모비스,유재학 현대모비스 전 감독은 예전에 단국대와 같은 상황일 때 엔드 라인과 프론트 코트 중 어디서 공격을 선택할 것인지 물었을 때 엔드 라인이라고 답한 바 있습니다.
2023.06.10,현대모비스,홍콩에서 한국으로 귀화한 주긴완은 명지대 졸업 뒤 현대 모비스에 드래프트됐습니다.
2023.06.10,현대모비스,"오유현(전북도청), 송윤수(현대모비스), 소채원(현대모비스)으로 이뤄진 컴파운드 여자 대표팀은 대회 단체전 예선에서 총점 2160점 만점에서 2120점을 쏘며 종합 1위로 토너먼트 라운드에 진출했습니다."
2023.06.10,현대모비스,메트로마닐라 타기그시(Taguig City) 소재 문화원 건물에서 열린 이번 행사에는 KBL에서 활약중인 론제이 아바리엔토스(울산 현대모비스 피버스)와 샘 조세프 라스모 벨란겔(대구 한국가스공사 페가수스)이 나와 현지인 참석자 100명과 한국 문화 및 관광지에 대한 이야기를 나눴습니다.
2023.06.10,현대모비스,"많이 힘들었어요(웃음)"" 클럽스포츠에서 넘어온 유기상을 맞은 것은 양재민(우츠노미야), 김태완(현대모비스), 조종민 등 먼저 농구를 시작한 또래들이었습니다."
2023.06.10,현대모비스,"매출 규모로만 봤을 때 LG전자는 현대모비스, 삼성전자, 현대트랜시스에 이어 국내 '톱(TOP) 4' 자동차 부품사에 이름을 올린 상황이기도 합니다."
2023.06.10,현대모비스,이어 △5위 한국가스공사(50조3017억원) △6위 기아(46조4097억원) △7위 S-Oil(42조170억원) △8위 SK하이닉스(37조8786억원) △9위 삼성생명(34조4850억원) △10위 현대모비스(34조521억원) 순이었습니다.
2023.06.11,현대모비스,이 회사 노동조합이 특별격려금을 두고 사측과 갈등을 빚고 있는 가운데 교섭 결렬을 선언했습니다.
2023.06.11,현대모비스,계열사인 현대모비스도 2020년 12월 그룹 계열사인 현대오트론의 반도체 사업부문을 인수하며 차량용 칩 개발에 박차를 가하고 있습니다.
2023.06.11,현대모비스,"현대차그룹, SW 인력 모시기 사활"
2023.06.11,현대모비스,[현대차그룹] 한주간 시가총액 9530억원 감소...현대글로비스 주간 5.98% 상승...
2023.06.11,현대모비스,"여자 임시현(한국체대), 안산(광주여대), 강채영(현대모비스), 최미선(광주은행)과 남자 김우진(청주시청), 이우석(코오롱), 김제덕(예천군청), 오진혁(현대제철)으로 구성된 2023년도 리커브 국가대표 1진 선수들이 금메달 사냥에 나섭니다."
2023.06.11,현대모비스,"특히 올해는 삼성전자 네트워크 사업부, 카카오 개발자, 현대모비스 SW(소프트웨어)개발자가 특강 강사로 참여해 AI 학습법 코칭, 개발 경험과 노하우 공유, 진로·커리어 설계 상담 등 AI 실무현장의 목소리를 생생하게 들려주는 프로그램도 마련돼 있습니다."
2023.06.11,현대모비스,"[주간 투자주체 매매동향] 기관, 삼성전자·SK하이닉스 집중 매수"
2023.06.11,현대모비스,"컴파운드에서 오유현(전북도청), 송윤수(현대모비스), 소채원(현대모비스)이 여자 단체전 금메달, 김종호(현대제철), 최용희(현대제철), 양재원(상무)이 남자 단체전 금메달을 따냈고, 송윤수가 여자 개인전에서도 우승하며 2관왕에 올랐습니다."
2023.06.11,현대모비스,"동사의 주요 매출처는 현대자동차, 기아 및 현대모비스, 현대위아이며 이에 대한 매출액은 2022년 기준, 약 48%, GM그룹을 포함한 북미거점 OEM이 약 28% 의 비중을 차지합니다."
2023.06.11,현대모비스,"합작공장에서 생산된 배터리셀은 현대모비스가 배터리팩으로 제작해 미국에서 생산하는 현대차, 기아, 제네시스 전기차에 전량 공급될 예정입니다."
2023.06.12,현대모비스,"세부적으로 현대차가 해외법인으로부터 21억 달러(2조8100여억원)를 국내로 들여올 예정이며, 기아는 33억 달러(4조4300여억원), 현대모비스 2억 달러(2500여억원) 등입니다."
2023.06.12,현대모비스,"기아는 33억 달러(약 4조4300억원), 현대모비스 2억 달러(약 2500억 원) 규모입니다."
2023.06.12,현대모비스,현대모비스가 올해 전동화 부품에 1조원 이상을 투자하며 사업 보폭을 크게 넓힙니다.
2023.06.12,현대모비스,[K직장인리그] 원팀으로 거듭난 현대모비스 연구소
2023.06.12,현대모비스,현대모비스의 기술 혁신 성과가 국내외에서 인정받고 있습니다.
2023.06.13,현대모비스,"현대모비스는 오는 14일 오전 9시30분 서울 영등포구 페어몬트 호텔에서 국내 기관투자자를 대상으로 최근 경영현황과 전략, 주요 관심사항 등을 설명하는 기업설명회(IR)를 개최한다고 13일 공시했습니다."
2023.06.12,현대모비스,현대모비스 임직원들이 가상현실(VR) 장비를 착용해 사고 상황을 체험하고 안전 교육을 받고 있는 모습/사진=현대모비스 제공 현대모비스는 '모든 업무활동에 고객과 임직원의 안전보건을 최우선으로 하여 운영한다'는 안전 최우선 경영방침을 확립하고 안전경영에 주력하고 있습니다.
2023.06.12,현대모비스,현대모비스는 영국 하이엔드 오디오 전문 브랜드 메리디안(Meridian)이 공동 개발한 프리미엄 사운드 시스템이 기아가 최근 출시한 전동화 SUV EV9에 탑재된다고 12일 밝혔습니다.
2023.06.12,현대모비스,"울산 현대모비스는 8일 보도자료를 통해 새 외국선수 케베 알루마(25, 206cm) 영입을 공식 발표했습니다."
2023.06.12,현대모비스,"이넷뉴스 = 자동차부품 상장기업 브랜드평판 2023년 6월 빅데이터 분석결과, 1위 현대모비스 2위 성우하이텍 3위 금호타이어 순으로 분석됐습니다."
2023.06.13,현대모비스,"자동차부품 상장기업 브랜드평판 2023년 6월 빅데이터 분석결과, 1위 현대모비스 2위 성우하이텍 3위 금호타이어 순으로 분석됐습니다."
2023.06.13,현대모비스,"세부적으로는 현대차가 해외 법인으로부터 21억 달러(약 2조 8100억 원), 기아(000270)는 33억 달러(약 4조 4300억 원), 현대모비스(012330)는 2억 달러(약 2500억 원) 등을 국내로 들여옵니다."
2023.06.13,현대모비스,현대모비스가 모빌리티 소프트웨어(SW) 경쟁력 강화에 한창입니다.
2023.06.13,현대모비스,"현대모비스는 케베 알루마(206cm, F)의 다양한 강점을 잘 이용해야 합니다."
2023.06.13,현대모비스,"현대모비스의 혁신은 늘 새로운 기술 개발의 모멘텀으로 작용하며 연구개발의 촉매제로 작용했고, 하나씩 성과로 나타나고 있습니다."
2023.06.14,현대모비스,농림축산식품부는 14일 충남 서산 현대모비스(012330) 연구센터에서 현대건설(000720)과 청년농업인과 스마트팜 육성을 위해 업무협약을 체결했습니다.
2023.06.14,현대모비스,현대건설은 충남 서산시 부석면에 있는 서산 바이오 웰빙 연구 특구 내 현대모비스에서 농식품부와 '농업바이오단지 조성 및 청년농·스마트팜 육성 업무 협약'을 체결했다고 14일 밝혔습니다.
2023.06.13,현대모비스,"양궁 리커브 대표팀, 2023 현대 양궁 월드컵 3차 대회 출전...2개 대회 연속 ..."
2023.06.13,현대모비스,기아가 최근 출시한 전동화 SUV 'EV9'에 현대모비스와 영국 하이엔드 오디오 전문 브랜드 메리디안이 공동개발한 프리미엄 사운드 시스템이 탑재됩니다.
2023.06.14,현대모비스,현대모비스가 대학교 SW 동아리를 대상으로 한 <모빌리티 SW 해커톤>을 지난 2월 개최했습니다.
2023.06.14,현대모비스,1조원 넘는 투자 통해 괄목할 기술성과 거둬 현대모비스의 모빌리티 기술 혁신 성과가 최근 전세계에서 인정받고 있습니다.
2023.06.14,현대모비스,'책임 있는 혁신과 청정 기술을 활용한 모빌리티 구현'은 현대모비스가 추구하는 가치입니다.
2023.06.14,현대모비스,현대건설은 충남 서산시 부석면 일원에 위치한 바이오·웰빙·연구 특구 내 현대모비스 서산 주행시험장에서 농식품부와 '농업바이오단지 조성 및 청년농부·스마트팜 육성 업무협약(MOU)'을 14일 체결했습니다.
2023.06.15,현대모비스,농림축산식품부가 6월 14일 서산 현대모비스 연구센터에서 청년농업인과 스마트팜 육성을 위해 현대건설과 업무협약을 체결했습니다.
2023.06.14,현대모비스,현대건설은 14일 충남 서산시 부석면 서산 바이오·웰빙·연구 특구 내 현대모비스(서산 주행시험장)에서 농식품부와 '농업 바이오단지 조성 및 청년농·스마트팜 육성 업무 협약'을 체결했습니다.
2023.06.15,현대모비스,현대차그룹이 운영하는 '오픈이노베이션 커미티'(OI Committee)에 참여하는 계열사입니다.
2023.06.15,현대모비스,현대모비스는 모든 업무 활동에 고객과 임직원의 안전 보건을 최우선으로 해 운영한다는 안전 최우선 경영 방침을 확립하고 안전 경영에 주력하고 있다고 15일 밝혔습니다.
2023.06.14,현대모비스,현대건설은 14일 충남 서산시 부석면 일원에 위치한 서산 바이오․웰빙․연구 특구 내 현대모비스(서산 주행시험장)에서 농식품부와 '농업바이오단지 조성 및 청년농·스마트팜 육성 업무 협약'을 체결했습니다.
2023.06.14,현대모비스,는 3회에 걸쳐 주요 부품사들이 안고 있는 문제와 대응 전략을 알아봅니다.
2023.06.15,현대모비스,"연구원 출신 현대모비스 대표, 전동화·전장 부품 수주 실적 3배↑ 현대자동차그룹(이하 현대차그룹) 3대 주력 계열사인 현대모비스가 올 초 '모빌리티 플랫폼 프로바이더'로 도약한다는 '뉴 모비스' 비전을 선포했습니다."
2023.06.15,현대모비스,원인을 일으키는 브레이크 부스터 어셈블리는 부품번호 59110-C5450로 현대모비스가 생산한 제품입니다.
2023.06.15,현대모비스,"화이트페이퍼, WHITEPAPER사진=현대모비스 ﻿현대모비스는 자율주행, 전동화, 커넥티비티 등 미래자동차 분야 글로벌 기술 선도 기업으로 도약하기 위해 회사의 역량을 집중하고 있습니다."
2023.06.15,현대모비스,[현대차그룹] 시가총액 1조171억원 증가...현대로템 4.32% 상승 '눈길'
2023.06.16,현대모비스,작년보다 물류비 6200억원 감소 전망 현대모비스의 수익성이 2분기부터 본격적으로 개선될 것이란 기대감이 커지고 있습니다.
2023.06.16,현대모비스,"현대모비스가 '2023 현대모비스 알고리즘 경진대회'를 열고, 모빌리티 기술로 미래를 열어갈 소프트웨어(SW) 우수 인재 발굴에 나섭니다."
2023.06.15,현대모비스,지난 4월 10일 울산 동천체육관에서 열린 2022-2023시즌 SKT 에이닷 프로농구 6강 플레이오프 울산 현대모비스와 고양 캐롯의 5차전에서 캐롯 전성현이 현대모비스 이우석을 상대로 드리블 돌파하고 있습니다.
2023.06.15,현대모비스,"합작공장에서 생산된 배터리 셀은 현대모비스가 배터리 팩으로 제작한 뒤 HMGMA를 비롯해 현대차 앨라배마 공장, 기아 조지아 공장 등 현대차그룹이 미국 공장에서 생산하는 전기차에 전량 공급될 예정입니다."
2023.06.15,현대모비스,현대모비스는 지난해 해외 완성차 업체를 대상으로 46.5억 달러(약 5.7조원)에 달하는 수주 실적을 기록했습니다.
2023.06.16,현대모비스,23일까지 대학생·일반인 모집 현대모비스는 오는 23일까지 '2023 알고리즘 경진대회' 참가자를 모집한다고 16일 밝혔습니다.
2023.06.16,현대모비스,"""현대자동차와 똑같은 특별격려금을 달라""며 한때 사장 집무실을 점유했던 현대모비스 노조가 이번에는 정년 퇴직자에게 신차 할인 혜택을 주는 '평생사원증(명예사원증)' 제도를 도입해달라고 요구하고 나섰습니다."
2023.06.16,현대모비스,현대차그룹은 기아(000270)가 현대모비스를 지배하고 현대모비스는 현대차를 지배하고 현대차가 다시 기아차를 지배하는 구조입니다.
2023.06.16,현대모비스,현대모비스가 글로벌 시상식에서 잇달아 상을 받으며 기술 혁신 성과를 국내외에서 인정받고 있습니다.
2023.06.16,현대모비스,현대모비스와 메리디안의 우수한 음향 품질과 기술력이 소비자들로부터 긍정적 반응을 이끌어 내며 또다시 기아의 새로운 플래그십 모델에 적용됩니다.
2023.06.17,현대모비스,"하지만 현대차, 세종공업, 에스퓨얼셀, 성창오토텍, 대원강업, SNT모티브, 효성첨단소재, 폴라리스세원, 성문전자, 에코바이오, 현대모비스, SK, 삼화전자, 신도기연, 삼영에스앤씨, 미코, 일지테크, 유일에너테크, EG, 삼보모터스, 대창솔루션 등은 하락했습니다."
2023.06.16,현대모비스,현대차그룹은 아직 순환출자 구조에서 벗어나지 못하고 있습니다.
2023.06.16,현대모비스,"현대차 기획실장 출신, 5년째 중책 맡아 질적성장 이끌어야 현대모비스가 미래 모빌리티 전문 기업으로 '퀀텀 점프'를 노리고 있습니다."
2023.06.17,현대모비스,"반면 현대차, 기아, 현대모비스 등 자동차 관련 대형주 중심으로 매도세가 유입되고 있습니다."
2023.06.17,현대모비스,현대모비스가 '2023 현대모비스 알고리즘 경진대회'를 열고 SW 인재 발굴에 나섭니다.
2023.06.17,현대모비스,현대모비스는 자회사를 설립해 사내 하청업체 노동자들이 수행하던 업무를 전환하겠다며 부제소를 확약한 이들을 대상으로 입사 지원을 받았습니다.
2023.06.17,현대모비스,"이들이 취업한 기업은 네이버와 카카오, 현대모비스, SK C&C, LG전자, KT, 신세계 I&C, 컬리처럼 IT와 자동차, 유통 등 다양한 분야를 망라합니다."
2023.06.17,현대모비스,"우리 증시는 어제 삼성전자와 SK하이닉스가 숨을 고르며 다소 주춤했지만 LG화학과 LG에너지솔루션, POSCO홀딩스가 동반 강세를 보였고 NAVER도 강세를 유지했지만 현대차와 기아, 현대모비스가 동반 하락해 아쉬움을 남겼습니다."
