날짜,제목,내용
2023.06.02.,"LG화학 소재 강국 일본에서 인재 확보 공들여, 신학철 ""사업구조 대전환 함께...",이는 2020년 12월 사업부에서 자회사로 분할된 LG에너지솔루션의 배터리 사업 이외에 자체 사업에서 확실한 미래 동력을 확보하겠다는 의미로 풀이된다. 신 부회장은 5월16일 그랜드하얏트 서울에서 해외 기관투자자 대상으로 열린 뱅크오브아메리카(BofA)의 '코리아&글로벌 전기차/2차전지 콘퍼런스...
2023.06.02.,"LG엔솔, 글로벌 영토 확장 가속...대형 고객들과 협력 확대",LG에너지솔루션이 투자하거나 할 예정인 북미 현지 법인 현황 [사진: LG에너지솔루션] LG에너지솔루션이 전세계 전기차 배터리 시장 지분 확대에 속도를 내고 있다. 주력 시장인 유럽에 이어 북미로 영토를 확장하며 공격 행보를 이어가고 있다. 제너럴모터스·스텔란티스·혼다·현대차그룹·테슬라...
2023.06.02.,[단독] 'LG=레드?' 이젠 그린·퍼플까지… 계열사별 심벌 컬러 다양화 검토,"검토 대상은 LG전자·LG디스플레이·LG이노텍·LG CnS·LG에너지솔루션·LG화학·LG생활건강·LG유플러스·LG헬로비전 등 9개 계열사다.변경 추진을 검토한 색상은 빨강, 녹색, 보라 등 3가지다. 색상 적용 기준은 계열사별 사업 특성과 핵심 가치, 비전 등을 기반으로 분류한 것으로 전해진다.먼저 고객들의 경험을..."
2023.06.02.,"'성장산업에 집중투자'…LG화학, 첨단소재 투자액 전년비 16배↑",LG에너지솔루션을 제외한 첨단소재 생산 능력(CAPEX)은 2021년 8400억원에서 지난해 1조 890억원으로 29% 이상 늘었다. 석유화학 CAPEX는 2021년 1조6100억원에서 1조6450원으로 약 2% 늘었다. 첨단소재 부문의 올해 1분기 R&D 비용은 610억원으로 석유화학이 560억인 것보다 높다 지난해 첨단소재 R&D 규모는...
2023.06.02.,코스피 1년 만에 2600대로…LG화학 4.9%↑,"LG에너지솔루션(0.68%), LG화학(4.95%), 삼성SDI(0.99%), 현대차(1.01%), 기아(1.19%), 네이버(0.25%), 포스코홀딩스(4.29%), 포스코퓨처엠(4.03%) 등도 상승 마감했다. 반면 삼성바이오로직스(-0.38%), 셀트리온(-1.08%)은 하락 마감했다. SK하이닉스는 보합세로 장을 마쳤다. 업종별로는 철강·금속(3.01%), 화학(2.41..."
2023.06.02.,"美 훈풍, 코스피 '활짝'...LG화학 · SKC · 삼성전자 · 한화솔루션 '껑충'","LG에너지솔루션(0.68%), LG화학(4.95%), 삼성SDI(0.99%), 포스코퓨처엠(4.03%), SKC(8.25%), SK아이이테크놀로지(7.62%) 등 2차전지주들이 상승했다. 이수스페셜티케미컬은 배터리 소재사업 기대감에 10.56% 껑충 뛰었다. 현대차(1.01%)와 기아(1.19%) 주가가 상승했다. 현대모비스(0.68%), 한온시스템(2.38..."
2023.06.02.,"LG화학, 차세대 배터리 소재 '탄소나노튜브' 생산 확대","LG화학의 CNT는 LG에너지솔루션을 포함한 배터리업체에 양극 도전재 용도로 공급될 예정이다. 양극 도전재는 전기 및 전자의 흐름을 돕는 소재로, 리튬이온 배터리 전반의 첨가제로 쓰인다. 니켈, 코발트, 망간 등의 활물질로 구성된 양극재 내에서 리튬이온의 전도도를 높여 충방전 효율을..."
2023.06.02.,"코스피, 외인과 기관 매수에 상승 마감…LG화학, 삼성전자, 기아 상승 VS 삼성...","시가총액 상위 10개 종목은 삼성바이오로직스(-0.38%), 보합 마감한 SK하이닉스를 제외하고 상승 마감했다. LG화학(4.95%), 삼성전자(1.83%), 삼성전자우(1.52%), 기아(1.19%), 현대차(1.01%), 삼성SDI(0.99%), LG에너지솔루션(0.68%), NAVER(0.25%)가 상승 마감했다."
2023.06.03.,캐나다에서 돌파구 찾는 포스코·LG엔솔…희비 엇갈리는 이유,LG에너지솔루션은 캐나다 정부로부터 보조금을 받고 미국 완성차 회사 스텔란티스와 함께 온타리오주에 우리 돈 약 5조 2천852억원을 투자해 배터리 공장을 건설하기로 했습니다. 보조금 규모는 공개되지 않았습니다. 지난 4월 독일 완성차 회사 폭스바겐도 캐나다 정부로부터 10년에 걸쳐 최대 130억 캐나다...
2023.06.03.,"현대차, 전동화 세계화 속도···美·中 에너지 생산 거점 만든다","현대차그룹과 LG에너지솔루션은 지난 달 26일 서울 여의도에 위치한 LG에너지솔루션 본사에서 장재훈 현대차 대표이사 사장, 권영수 LG에너지솔루션 대표이사 부회장 등이 참석한 가운데 북미 배터리 합작법인 계약 체결식을 가졌다. (왼쪽부터)장재훈 현대차 사장, 권영수 LG에너지솔루션 부회장. / 사진..."
2023.06.03.,[LG그룹] LG화학 4.95% 올라 계열사 중 상승률 1위,1위 LG화학 72만1000원(4.95%)▲2위 LG이노텍 31만500원(2.14%)▲3위 LG 8만8400원(1.84%)▲4위 LG에너지솔루션 58만8000원(0.68%)▲5위 LG디스플레이 1만5950원(0.19%)▲6위 LG전자 12만3100원(0.08%)▲7위 지투알 6180원(0%)▲7위 로보스타 3만2250원(0%)▲7위 LG유플러스 1만1080원(0%)▲10위 LG헬로비전...
2023.06.03.,최윤호 삼성SDI 사장[금주의 CEO],"국내 경쟁사인 LG에너지솔루션, SK온 등과 비교하면 상대적으로 북미 투자가 늦어 미국 인플레이션 감축법(IRA) 혜택을 가장 늦게 받을 전망입니다. 최윤호 사장이 삼성SDI를 둘러싼 과제를 해결하고 지속 가능한 성장을 이끌 수 있을까요?"
2023.06.03.,1위의 몰락…KB증권 올해 상장 주관 실적 '0건',지난해 LG에너지솔루션 기업공개(IPO)를 맡아 주관 실적 1위에 이름을 올렸던 KB증권이 올해는 0건의 실적을 기록하며 상반기 참담한 성적표를 받아 들었다. 대형 증권사 중에서는 유일하게 전무한 실적으로 굴욕을 면치 못하는 모습이다. 2일 한국거래소 기업 공시채널(KIND)에 따르면 자기자본 기준...
2023.06.03.,"미래에셋증권, 6월 첫째주 SK바이오팜 등 55종목 매수 추천",LG에너지솔루션(373220) 투자 포인트 ▲EV 배터리 수주 잔고 3Q22 350조원→1Q23 480조원→3Q23 600조원 이상 증가 전망 ▲북미 주요 고객사들의 LFP 배터리 투자 요청 지속 중 ▲최근 결정되는 수주 계약 조건들은 과거 대비 협상력 우위 ▲단기 실적 방향성도 긍정적. 리스크 ▲매크로 둔화에 따른 EV...
2023.06.03.,"[르포] '돌파구' 위해 한 자리 모인 스타트업 450社, '유니콘' 향한 이틀간의...","또한 올해 넥스트라이즈의 주요 테마인 미래 전략산업 컨퍼런스 세션에서는 AI(LG그룹, 네이버), 반도체(엔비디아), 바이오(SK바이오팜), 이차전지(LG에너지솔루션), 항공우주(항우연) 등 각 핵심 산업의 국내외 최고 권위자들이 참여, 릴레이 특강을 실시했다. 비즈니스 밋업은 이번 행사의 '꽃'으로 꼽혔다...."
2023.06.03.,"""사양길 접어든 주유소, 클린테크산업 거점으로""…VC도 반한 신사업","그동안 폐배터리 재활용 업체들은 LG에너지솔루션, SK온 등 배터리 제조사의 불량품만 받아 사업을 영위하고 있었다. 사고차나 폐기차 등에서 나온 폐배터리는 언제 어디서 나오는지 수요를 파악하기 어려워 수집이 어려웠기 때문이다. 고미딜리버리에너지는 이 폐배터리를 주유소에서 교체하고 수거해..."
2023.06.03.,"[대학 소식] 영남이공대학교, 대구지역 청년 대상 '청년이음 일자리박람회' 성...","리쿠르팅 ZONE에는 코오롱인더스트리㈜, 에이치티솔루션, 니카코리아㈜, ㈜화신 등 17개 업체가 직무컨설팅 ZONE에는 기아자동차, LG에너지솔루션, 에스엘, 원덤 그랜드 부산 등 4개 업체가 참여해 구직자들의 직무 이해 및 취업 상담 등을 진행했다. 이번 박람회에는 ▲홍보 ZONE ▲응원 ZONE ▲푸드 ZONE 등을 통해..."
2023.06.04.,"청주동부소방서, 오창 LG에너지솔루션 재난 훈련 실시",［동양일보 박은수 기자］청주동부소방서(서장 송정호)가 지난 2일 오창읍 LG에너지솔루션에서 재난대비 긴급구조 종합훈련을 실시했다. 주요 훈련 내용은 △재난 발생에 따른 LG에너지솔루션 자위소방대 초동조치 △선착대 현장활동 및 긴급 구조지휘대 가동 △대응 1단계 발령 △청주시 긴급 구조통제단...
2023.06.04.,"LG에너지솔루션, 회사채 최대 1조원 발행 주목",LG에너지솔루션 주가가 콧노래를 불렀다. 이 회사는 현충일 연휴 이후 회사채 발행이 예정돼 있다. 특히 LG에너지솔루션은 증액까지 감안하면 최대 1조원까지 회사채 발행을 계획하고 있다. LG화학에서 LG에너지솔루션으로 물적분할한 뒤 첫 공모채 발행인 점도 관심을 높이는 요인 중 하나다. 4일...
2023.06.04.,알루미늄 압출 기업의 변신…전기차 부품사로 도약한 알멕[전예진의 마켓 인사...,이 회사의 제품은 LG에너지솔루션과 SK온 등 배터리 제조사를 거쳐 GM·리비안·루시드 등 글로벌 전기차에 장착된다. 한국 시장점유율 1위다. 기업공개(IPO)로 조달한 자금으로 미국 공장 증설에 투자해 글로벌 전기차 시장을 장악한다는 계획이다. ◆ 50년 업력의 알루미늄 전문 기업 전기차의 핵심 경쟁...
2023.06.04.,"[주간 투자자 동향] 외국인, 반도체 투톱 1조3000억 싹쓸이","8위 LG에너지솔루션 560억원(9만주), 9위 SK이노베이션 520억원(27만주), 10위 삼성전기 349억원(24만주), 11위 한화에어로스페이스 319억원(29만주), 12위 포스코인터내셔널 270억원(89만주), 13위 두산에너빌리티 209억원(129만주), 14위 OCI 196억원(14만주), 15위 메리츠금융지주 189억원..."
2023.06.04.,"[데이터로 보는 증시]SK이노베이션·삼성전자, 기관·외국인 주간 코스피 순매...","기관 주간 순매수 상위종목은 SK이노베이션(096770)(627억원)를 가장 많이 매수한 가운데 LG전자(066570)(578억원), 포스코퓨처엠(003670)(412억원), LG에너지솔루션(373220)(388억원), SK아이이테크놀로지(361610)(380억원), 하이브(352820)(307억원), 삼성전자우(005935)(282억원), LG화학(051910)..."
2023.06.04.,"美서 전기차 본게임 합류한 도요타, K-배터리 파트너 유력",업계에선 합작사 설립은 '필수'라고 평가하며 LG에너지솔루션을 가장 유력한 파트너사로 평가하고 있다. 4일 도요타에 따르면 회사는 오는 2025년부터 미국 켄터키주에서 SUV(다목적 스포츠 차량) 전기차 생산을 시작한다고 밝혔다. 이는 도요타의 미국 내 첫 전기차 생산이다. 이를 위해 노스캐롤라이나주...
2023.06.04.,[LG그룹 주간동향] LG전자 한주간 9.23% 상승 '주목'...시총 20조클럽 '안착',1위 LG전자 12만3100원(9.23%)▲2위 LG이노텍 31만500원(7.44%)▲3위 로보스타 3만2250원(3.86%)▲4위 LG디스플레이 1만5950원(3.04%)▲5위 LG화학 72만1000원(2.12%)▲6위 LG에너지솔루션 58만8000원(1.73%)▲7위 LG 8만8400원(1.38%)▲8위 지투알 6180원(0.16%)▲9위 LG유플러스 1만1080원(-0.54%)▲10위...
2023.06.04.,LG화학 주가 '콧노래'…스웨덴 NASH 후보물질 반환 '글로벌 항암 신약' 회사 ...,"첨단소재 사업부문, 생명과학 사업부문, 공통 및 기타부문의 사업을 하고 있다. 연결회사는 2020년 12월 1일 전지 사업부문을 단순·물적분할해 (주)LG에너지솔루션 및 그 종속기업을 설립했다. 양극재, 엔지니어링 소재, IT소재의 경쟁력을 바탕으로 고부가 제품을 중심으로 한 포트폴리오 전환을 추진 중에 있다."
2023.06.04.,"K-배터리, 호황에도 무역적자…안방 꿰차는 '차이나 배터리'","LG에너지솔루션은 중국 난징에서, SK온은 중국 창저우·후이저우·옌청에서 공장을 운영하고 있다. 세계 시장 점유율 1위인 중국 CATL과 2위인 BYD의 제품을 적용한 국내 전기차가 늘어난 영향도 있다. 이들 업체는 LFP 배터리 시장을 주도하고 있다. LFP 배터리는 삼원계(NCM, 니켈·코발트·망간) 배터리와..."
2023.06.05.,"LG엔솔, 글로벌 전기차 배터리 3위로 밀려","중국 BYD가 LG에너지솔루션을 제치고 글로벌 전기차용 배터리 점유율 2위를 차지했다. 시장조사업체 SNE리서치에 따르면 LG에너지솔루션의 2023년 1~4월 글로벌 배터리 사용량은 25.7GWh로 1년 전(17.2GWh)보다 49.3% 늘었지만, 시장 점유율은 14.1%로 BYD에 2위 자리를 내줬다. BYD는 중국 내수 시장..."
2023.06.05.,"아르헨·인니, IRA 혜택보려 노력... 포스코·LG 빛 볼까","두 국가가 IRA 수혜 국가로 포함되면 이들 국가에 광물 관련 투자를 진행 중이거나 예정하고 있는 POSCO홀딩스, LG에너지솔루션 등도 혜택을 받게 될 전망이다. IRA는 미국 또는 미국과 자유무역협정(FTA)을 체결한 국가에서 채굴·가공한 핵심 광물을 40%(매년 10%p씩 높아져 2027년에는 80%) 이상 사용한 배터리를..."
2023.06.05.,"코스피, 기관 매수에 0.5% 상승 마감…외인 두산에너빌리티·LG에너지솔루션·...","◆ 외인 매수/매도 종목 투자자별 매매 동향을 살펴 보면 외인 순매수 상위 종목은 두산에너빌리티(217억원), LG에너지솔루션(196억원), HD현대중공업(193억원), 삼성중공업(159억원), HD현대인프라코어(158억원), KB금융(151억원), SK하이닉스(132억원), 현대차(114억원), 삼성엔지니어링(100억원)..."
2023.06.05.,기관 '사자' 코스피 2610대로…LG엔솔 1%↑,"시가총액(시총) 상위 종목 중에서는 LG에너지솔루션(1.02%), LG화학(0.28%), 삼성SDI(0.28%), 현대차(0.75%), 기아(1.17%). 포스코홀딩스(2.92%), 포스코퓨처엠(1.60%) 등은 상승 마감했으나 삼성전자(-0.69%), SK하이닉스(-1.45%), 카카오(-0.17%), 셀트리온(-0.75%) 등은 하락 마감했다. 삼성바이오로직스, 네이버는..."
2023.06.05.,"코스피, 기관 매수에 상승 마감…기아, LG에너지솔루션 상승 VS SK하이닉스, ...","시가총액 상위 10개 종목의 희비는 엇갈렸다. 기아(1.17%), LG에너지솔루션(1.02%), 현대차(0.75%), LG화학(0.28%), 삼성SDI(0.28%)는 상승 마감했다. 이에 반해 SK하이닉스(-1.45%), 삼성전자(-0.69%), 삼성전자우(-0.33%)는 하락 마감했다. 삼성바이오로직스와 NAVER는 보합 마감했다."
2023.06.05.,"LG엔솔-현대차 미국 배터리 합작사, 'Z-스태킹' 기술 도입 움직임",LG에너지솔루션 배터리 이미지.(사진 LG에너지솔루션) LG에너지솔루션과 현대차그룹의 미국 전기차 배터리 합작사가 'Z-스태킹' 공법 도입을 검토 중이다. 이르면 내달 중 기술 방식을 결정할 것으로 5일 알려졌다. 앞서 양사의 첫 번째 배터리 합작사인 HLI그린파워(인도네시아)도 Z-스태킹을 적용한 바...
2023.06.05.,"미국 IRA는 '테슬라 지원법', 정부 테슬라 지원혜택 LG엔솔 GM 웃돌아",테슬라가 미국 인플레이션 감축법(IRA) 시행에 따라 받게 될 세제혜택 등 지원 규모가 LG에너지솔루션과 GM을 비롯한 경쟁사를 크게 웃돌 것이라는 예측이 나왔다. 미국 정부의 친환경차 지원 정책에 따른 수혜가 당분간 테슬라에 집중되며 더 강력한 전기차 가격 경쟁을 주도할 수 있다는 전망도 나온다....
2023.06.05.,"차체 빼고 다한다…LG, 전장·충전·배터리 사업 '질주'","배터리 사업으로 승승장구 중인 LG에너지솔루션은 최근 현대자동차그룹과 함께 2025년 말 가동을 목표로 미국 조지아주 서배너에 연간 27GWh, 전기차 약 23만대 분량의 배터리셀을 생산할 수 있는 공장을 건립을 추진한다고 밝혔다. 양사는 약 6조원을 공동 투자해 지분은 50%씩 보유할 예정으로 알려졌다...."
2023.06.05.,"LG화학, 인니 광산에 발 묶인 이유는? … 인니, 이란과 무역 협정 체결으로 미...","[사진=LG화학] LG화학과 LG에너지솔루션이 컨소시엄을 구성해 인도네시아(인니) 니켈 광산 채굴 및 배터리 합작 공장 건설에 나선지 2년이 돼가지만 최근 인니 정부의 엇박자 외교에 니켈 사업의 미래가 진척은 커녕 불투명해진 것으로 보인다. 5일 <녹색경제신문>의 취재 결과, 최근 인니-이란 간의 PTA..."
2023.06.06.,분할 이후 첫 회사채 발행 LG에너지솔루션…사용처는,LG에너지솔루션(373220)이 물적분할 이후 처음으로 공모채 시장에 나온다. 최대 1조원까지 자금 조달 계획을 세워둔만큼 사용처에도 관심이 쏠린다. 5일 금융투자업계에 따르면 LG에너지솔루션은 오는 29일 발행을 목표로 22일 회사채 발행을 위한 수요예측을 계획 중이다. 트렌치는 2년물과 3년물...
2023.06.06.,"LG엔솔, 글로벌 배터리 점유율 2위→3위",［중부매일 박상철 기자］ 충북 청주시 오창에 생산 공장을 둔 LG에너지솔루션(이하 LG엔솔) 글로벌 전기차용 배터리 점유율 순위가 2위에서 3위로 밀렸다. 2위는 중국 업체 'BYD'가 차지했다. 5일 시장조사업체 SNE리서치에 따르면 LG엔솔 올해 1~4월 사용량 기준 글로벌 전기차 배터리 점유율은...
2023.06.06.,[LG그룹] LG전자 3.33% 상승해 계열사 중 상승률 1위,"LG전자 뒤를 이어 LG디스플레이, LG에너지솔루션 종목도 각각 2.76%, 1.02%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, LG헬로비전 종목은 -1.36%를 기록해 LG그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 5일 LG그룹 전체 계열사의 주가 등락률은 다음과 같다. 1위..."
2023.06.06.,대어들 몸 푸는 IPO 시장...증권사들 설렌다,지난해 1월 LG에너지솔루션 이후 기업공개(IPO) 시장에서 자취를 감췄던 조(兆) 단위 기업들이 출격 준비에 나서고 있다. 하반기 IPO 시장에 분위기 반전이 이뤄질 것이라는 기대감이 커지고 있다. 6일 금융투자업계에 따르면 SGI서울보증은 이달 한국거래소에 코스피 상장예비심사를 신청할 예정이다....
2023.06.06.,"청주동부소방서, 재난대비 긴급구조 종합훈련",충북 청주동부소방서는 최근 LG에너지솔루션에서 재난대비 긴급구조 종합훈련을 했다. 이날 훈련에는 15개 기관·단체 240여 명이 참여했다. 훈련은 재난 발생 시 신속하고 효율적인 현장대응을 위해 지진·화재·붕괴·유해 화학 누출 등 복합재난 상황을 가정해 다수사상자 구조 훈련을 병행해 추진됐다....
2023.06.07.,"LG에너지솔루션, 북미 배터리 소재 공급망 강화",LG에너지솔루션이 북미 지역 배터리 핵심 소재 공급망 강화에 나선다. LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스와 인조 흑연 공동 개발 협약 및 전략적 투자 계약을 체결했다고 7일 밝혔다. 인조 흑연은 배터리 음극재 핵심 소재다. 이번 협약에 따라 LG에너지솔루션은 노보닉스와 인조 흑연의...
2023.06.07.,"LG에너지솔루션, 배터리 핵심 소재 '흑연' 공급망 강화",LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스와 인조흑연 공동개발협약(JDA) 및 전략적 투자 계약을 체결했다고 7일 밝혔다. 인조흑연은 배터리 음극재 핵심 소재다. 이 협약에 따라 LG엔솔은 노보닉스와 인조흑연의 공동개발을 적극 추진한다. 제품 개발에 성공하면 10년간 5만톤 이상 물량을...
2023.06.07.,"LG엔솔, 호주 노보닉스와 음극재 협력…북미 공급망 강화","핵심소재 인조흑연 확보…""美공장 보유 노보닉스와 손잡고 IRA 대응"" LG에너지솔루션이 배터리 음극재 핵심 소재인 인조흑연 공급망 강화에 나선다. LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스와 인조흑연 공동개발협약(JDA)과 전략적 투자 계약을 체결했다고 7일 밝혔다. 협약으로 두 회사는..."
2023.06.07.,"LG에너지솔루션, 배터리 음극재 핵심 소재 '인조흑연' 개발 나선다",LG에너지솔루션이 배터리 음극재 핵심 소재인 인조흑연 공동 개발에 나선다. 제품 개발에 성공하면 앞으로 10년 간 5만톤 이상의 물량을 확보할 수 있게 된다. LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스(Novonix Limited)와 인조흑연 공동개발협약(JDA) 및 전략적 투자 계약을 체결했다고 7일...
2023.06.07.,"LG에너지솔루션, 배터리 공급망 강화…인조흑연 개발 협력",LG에너지솔루션이 북미 지역 배터리 핵심 소재 공급망 강화에 적극 나선다. 7일 LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스(Novonix Limited)와 인조흑연 공동개발협약(JDA·Joint Development Agreement) 및 전략적 투자 계약을 체결했다고 밝혔다. 인조흑연은 배터리 음극재 핵심 소재다. 이번...
2023.06.07.,"LG에너지솔루션, 북미 배터리 핵심 소재 공급망 강화...호주 노보닉스와 개발...",아주경제=김성현 기자 minus1@ajunews.com LG에너지솔루션이 북미 지역 배터리 핵심 소재 공급망 강화에 적극 나선다. 7일 LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스(Novonix Limited)와 인조흑연 공동개발협약(JDA) 및 전략적 투자 계약을 체결했다고 밝혔다. 인조흑연은 배터리 음극재 핵심 소재다....
2023.06.07.,"LG엔솔-노보닉스, 배터리 음극재 소재 '인조흑연' 공동개발",［중부매일 이성현 기자］ LG에너지솔루션(이하 LG엔솔)이 북미 지역 배터리 핵심 소재 공급망 강화에 적극 나선다. 7일 LG엔솔은 호주 배터리 소재·장비 기업 노보닉스(Novonix Limited)와 인조흑연 공동개발협약(JDA·Joint Development Agreement) 및 전략적 투자 계약을 체결했다고 밝혔다. 호주 브리즈번에...
2023.06.07.,"LG에너지솔루션, 북미 배터리 공급망 강화 위해 '인조흑연' 개발 나서",LG에너지솔루션이 호주 노보닉스와 인조흑연 공동개발협약 및 전략적 투자 계약을 체결했다./LG에너지솔루션 LG에너지솔루션이 호주 배터리 소재·장비 기업과 손 잡고 북미 지역 배터리 핵심 소재 공급망을 더욱 강화한다. 7일 LG에너지솔루션은 호주 노보닉스(Novonix Limited)와 인조흑연 공동개발협약...
2023.06.07.,"LG엔솔, 호주社와 음극재 핵심 소재 ‘인조흑연’ 공동 개발",LG에너지솔루션이 북미 지역 배터리 핵심 소재 공급망 강화에 적극 나선다. LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스와 인조흑연 공동개발협약(JDA) 및 전략적 투자 계약을 체결했다고 7일 밝혔다. 인조흑연은 배터리 음극재 핵심 소재다. 이번 협약에 따라 LG에너지솔루션은 노보닉스와...
2023.06.07.,"LG에너지솔루션, 호주 기업과 인조흑연 공동개발…북미 공급망 강화",LG에너지솔루션이 북미 지역 배터리 핵심 소재 공급망 강화에 적극 나선다. LG에너지솔루션은 호주 배터리 소재·장비 기업 노보닉스와 인조흑연 공동개발협약(JDA) 및 전략적 투자 계약을 체결했다고 7일 밝혔다. 인조흑연은 배터리 음극재 핵심 소재다. 이번 협약에 따라 LG에너지솔루션은 노보닉스와...
2023.06.08.,"LG엔솔, 비중국 전기차 배터리 점유율 1위...CATL과 격차는 줄어","올해 1~4월 중국 시장을 제외하고 판매된 글로벌 전기차(EV, PHEV, HEV)용 배터리 사용량 순위에서 LG에너지솔루션이 1위를 차지했다. 다만 중국 배터리업체 CATL과의 격차는 지난해 대비 크게 줄어든 모습이다. 8일 시장조사업체 SNE리서치에 따르면 LG에너지솔루션의 올해 1~4월 비중국 전기차..."
2023.06.08.,"“LG엔솔, 메탈가 하락에도 견조한 실적 예상”...KB증권, 목표가↑ [오늘, 이...","65만8000원에서 75만6000원으로 올려 KB증권은 8일 LG에너지솔루션에 대해 “미국 환경 규제 강화로 인한 배터리 수주 증가가 기대된다”며 투자의견은 ‘매수’ 유지, 목표주가는 65만8000원에서 75만6000원으로 상향 조정했다. LG에너지솔루션의 올해 2분기 영업이익은 전 분기 대비 43.5% 증가한..."
