날짜,기업이름,요약내용
2023.06.06,한화에어로스페이스,작년 하반기 대규모 수주 체결로 1년 새 한화에어로스페이스 주가가 2배 이상 뛰는 등 뜨거운 관심을 받아오던 방산주들은 근래 들어 신규 수주 부재로 주가도 지지부진한 모습입니다.
2023.06.02,한화에어로스페이스,누리호의 반복 발사를 담당하는 한화에어로스페이스는 우주 발사체 상업화를 목표로 발사체 기술 이전을 받습니다.
2023.06.13,한화에어로스페이스,올해 3월엔 한화에어로스페이스 사내이사에 재선임됐습니다.
2023.06.07,한화에어로스페이스,"이날 김동관 부회장은 메인 게이트 바로 앞에 위치한 한화시스템 부스를 거쳐 한화오션, 한화에어로스페이스의 부스를 차례로 방문하며, 직접 응원하고 격려했습니다."
2023.06.01,한화에어로스페이스,1일 순천시에 따르면 우주발사체 선두주자인 방산기업 (주)한화에어로스페이스가 율촌산단에 둥지를 튼 데 이어 6800억 원 규모의 '거점산업단지 경쟁력 강화사업' 선정은 대기업과 정부가 인정한 투자의 최적지로 평가 받습니다.
2023.06.03,한화에어로스페이스,실제 이번 누리호 3차 발사까지는 과학기술정보통신부 산하 한국항공우주연구원(항우연)과 한국항공우주가 프로젝트를 주관했지만 오는 2025~2027년 이어질 4~6차 발사는 민간 업체인 한화에어로스페이스가 항우연의 기술을 전수 받아 주도하게 됩니다.
2023.06.01,한화에어로스페이스,"비상대비 전문가, 전시 대표적 무기체계 공급기업으로 한화에어로스페이스 꼽아 손재일 대표이사는 방산 전문가로 사업 포트폴리오 정비 이끌고 나갈 적임자 러시아-우크라이나 전쟁이 장기전에 돌입했습니다."
2023.06.03,한화에어로스페이스,이런 이유로 한화에어로스페이스를 중심으로 공을 들여왔습니다.
2023.06.08,한화에어로스페이스,"국제해양방위산업전은 방산, 수출기업의 홍보 및 수출 진흥을 위해 격년으로 부산에서 열리는 전시회로 한화오션은 한화에어로스페이스, 한화시스템 등 한화그룹 방산게열사와 함께 MADEX에 참여했습니다."
2023.06.05,한화에어로스페이스,"특히, 한화오션은 한화에어로스페이스, 한화시스템 등 방산계열사와 함께 참여해 한화그룹 전체의 방산 시너지를 소개한다는 계획입니다."
2023.06.04,한화에어로스페이스,한화그룹의 방위산업 분야를 책임지는 한화에어로스페이스 역시 이차전지 수명을 연장하는 정밀 나노 코팅 기술을 보유한 미국 스타트업에 투자를 결정하는 등 관련 기술 확보에 적극 대응하고 있습니다.
2023.06.03,한화에어로스페이스,뉴스페이스(New Space) 시대…역할 커지는 민간 우주 기업 누리호의 심장인 6개의 엔진은 우주·방산 기업인 한화에어로스페이스가 조립과 납품을 담당했습니다.
2023.06.04,한화에어로스페이스,"한화에어로스페이스, 한화시스템 등 한화그룹 방위산업 계열사들은 최근 서울 동작구 국립서울현충원을 찾아 참배와 묘역정화활동을 했습니다."
2023.06.27,한화에어로스페이스,"[27일 투자주체 매매동향] 셀트리온, 외국인·기관 매물에 주가 8%대 '급락'"
2023.06.13,한화에어로스페이스,손재일 한화에어로스페이스 대표이사 사장이 방산 사업 호조에 힘입어 실적 상승세를 이어갈 수 있을 것으로 전망됩니다.
2023.07.01,한화에어로스페이스,"외국인은 이밖에 삼성SDI(9041억원·12.52%), LG전자(6853억원·45.66%), 한화에어로스페이스(6096억원·70.1%), 현대로템(4472억원·25.52%), LG에너지솔루션(4205억원·26.29%) 등을 순매수했습니다."
2023.06.03,한화에어로스페이스,"손재일 대표가 이끄는 한화에어로스페이스가 한국형 발사체 '누리호' 3차 발사에서 엔진 제작과 발사 준비, 발사 임무 통제 등을 맡으며 성공을 주도했습니다."
2023.06.06,한화에어로스페이스,"그는 코스피200 내에서 '최근 6개월 수익률 + 최근 12개월 수익률'이 높은 순서로 ▷포스코퓨처엠, ▷DB손해보험 ▷LS ▷한올바이오파마 ▷한화에어로스페이스 ▷HD현대인프라코어 ▷현대로템 ▷메리츠금융지주 ▷오리온 ▷하이브를 모멘텀 관련 10종목을 선정했습니다."
2023.06.07,한화에어로스페이스,김 부회장은 7일 부산 벡스코에서 열린 '국제해양방위산업전(MADEX 2023)'을 찾아 한화오션(옛 대우조선해양)과 한화에어로스페이스·한화시스템 등 계열사 공간을 둘러봤습니다.
2023.06.14,한화에어로스페이스,한화인사이드 홈페이지 캡처 올들어 우주항공ㆍ방산 업종의 시가총액이 20% 가까이 불어난 것으로 나타났습니다.
2023.06.07,한화에어로스페이스,전남 여수시와 한화에어로스페이스는 7일 여수시청 시장실에서 '여수산단 지역민 우선채용' 협약을 맺고 상생 협력을 약속했습니다.
2023.06.13,한화에어로스페이스,13일 버자리언에 따르면 회사는 지난 9일(현지시간) 개최한 반기(2023년 3월 31일 마감) 실적발표에서 한화에어로스페이스를 통해 사들인 그래핀 특허와 관련 자산 일체를 처분한다고 밝혔습니다.
2023.06.13,한화에어로스페이스,"이미 한화에어로스페이스 등으로부터 약속된 2조원의 증자 납입금이 들어온 가운데, 자금을 조달할 수 있는 창구가 두 곳 더 있습니다."
2023.06.08,한화에어로스페이스,"합류로 한화에어로스페이스와 한화시스템과 함께 많은 분야에서 시너지를 낼 수 있을 것으로 확신한다""고 밝혔습니다."
2023.06.30,한화에어로스페이스,특히 한화오션은 한화에어로스페이스의 추진체계와 한화시스템의 전투체계 등 그룹 시너지 효과를 누릴 수 있다는 점을 차별화된 경쟁력으로 내세우고 있습니다.
2023.06.15,한화에어로스페이스,"황 팀장은 ""한화 에어로스페이스의 리튬 전지가 '장보고-Ⅲ' 배치 2에 탑재되면서 잠항 충전 시간 등이 개선됐다""라며 ""리튬 전지와 AIP, 수직 발사관까지 포함하고 있는 디젤 잠수함은 한화 배치 2 모델밖에 없다""고 자신했습니다."
2023.06.15,한화에어로스페이스,"우주항공, 방산 사업의 영위하는 ㈜한화, 한화에어로스페이스의 사내이사로도 이름을 올렸습니다."
2023.07.01,한화에어로스페이스,"항공우주 업종중에서는 한화에어로스페이스를 최선호 종목으로 꼽으며 ""한국형 발사체 체계 종합업체로 선정됐고, 우주산업 투자를 확대하고 있다""고 분석했습니다."
2023.06.07,한화에어로스페이스,"이날 부산 벡스코에서 열린 MADEX에 깜짝 나타난 김동관 부회장은 출입구 정면에 꾸려진 한화시스템 부스를 거쳐 한화오션, 한화에어로스페이스의 부스를 차례로 방문했습니다."
2023.06.14,한화에어로스페이스,이사회 멤버 교체는 한화오션의 최대주주가 산업은행에서 한화에어로스페이스로 변경된 지난달 24일 단행됐습니다.
2023.07.02,한화에어로스페이스,"순천시는 ""지난달 29일 노관규 시장이 손재일 한화에어로스페이스 대표와 만나 우주발사체 사업 분야 협력 방안에 대해 논의했다""고 2일 밝혔다.<사진> 이번 만남은 지난 4월14일 한화에어로스페이스 우주발사체 단 조립장 건립 부지가 순천 율촌제1산단으로 최종 확정된 이후 처음 마련된 자리입니다."
2023.07.14,한화에어로스페이스,"수주 잭팟 방산 5사, 작년 신규 채용도 70% 이상 늘렸다 우크라이나 전쟁을 계기로 본격적인 수주 신호탄을 쏘아 올린 국내 방위산업계가 채용문을 활짝 넓힌 것으로 조사됐습니다."
2023.06.14,한화에어로스페이스,한화시스템의 최대주주는 한화에어로스페이스로 지분 46.73%를 보유하고 있습니다.
2023.06.18,한화에어로스페이스,"제2의 전기차, UAM 문 두드리는 K-배터리 [I AM, UAM③]"
2023.07.01,한화에어로스페이스,"'생태를 기반으로 살기 좋은 도시를 만들자 포스코, 한화에어로스페이스 등 대기업이 먼저 손을 내밀며, 생태가 경제를 견인한다는 생태경제도 증명하고 있다'라며 1년 순천의 변화에 대해 설명했습니다."
2023.07.01,한화에어로스페이스,한화에어로스페이스는 임직원 준법의식 제고와 준법 문화 생활화를 위한 '제7회 컴플라이언스 위크' 행사를 지난 26일부터 30일까지 5일간 진행했다고 밝혔습니다.
2023.07.07,한화에어로스페이스,김 부회장은 2020년 1월 ㈜한화와 한화솔루션 전략부문 팀장에 이어 지난해 3월부터는 한화에어로스페이스 내 한화스페이스허브 팀장을 맡고 있습니다.
2023.06.08,한화에어로스페이스,"이날 김 부회장은 부산 벡스코에서 열리는 국제해양방위산업전(MADEX 2023, 마덱스)의 한화그룹 방산 계열사들(한화오션·한화에어로스페이스·한화시스템)의 부스에도 깜짝 등장해 눈길을 끌었습니다."
2023.07.01,한화에어로스페이스,"또 ""생태를 기반으로 살기 좋은 도시를 만들자 포스코, 한화에어로스페이스 등 대기업이 먼저 손을 내밀며 생태가 경제를 견인한다는 생태경제도 증명하고 있다""며 지난 1년 순천의 변화를 설명했습니다."
2023.06.08,한화에어로스페이스,"나와 같이 고소당한 이모님은 한화에어로스페이스를 청소하다 부당해고되어 복직 투쟁하고 계셨던 분이었고, 나는 그분을 도와 함께 공장 앞에서 현수막과 피켓을 들어줬습니다."
2023.06.15,한화에어로스페이스,사진=한화에어로스페이스 14일 한화에어로스페이스는 11만 700원에 거래를 마쳤습니다.
2023.06.15,한화에어로스페이스,"도심항공교통(UAM) 사업에선 현대자동차와 한국항공우주산업(KAI), 한화시스템과 협력하고 있습니다."
2023.06.04,한화에어로스페이스,"그밖에 외국인 순매수 상위는 코스모신소재 189억규모, 한화에어로스페이스 181억규모, SKC 151억규모, 한국항공우주 119억규모, 현대차 116억규모 등으로 나타났습니다."
2023.06.08,한화에어로스페이스,"여수시는 8일 ""전날 한화에어로스페이스㈜와 '여수산단 지역민 우선채용' 협약을 체결했다""고 밝혔다.<사진> 이로써 지역인재 채용 동참 기업이 22곳으로 늘었습니다."
2023.07.02,한화에어로스페이스,이 회사는 최근 방위사업청과 천마 체계 외주 정비 공급 계약을 체결했습니다.
2023.07.07,한화에어로스페이스,한화에어로스페이스의 성능개량 버전인 'K9A2' 자주포가 캐나다 복합고무궤도를 장착하고 시험 주행에 나섰습니다.
2023.06.16,한화에어로스페이스,"한화에어로스페이스와 한화시스템은 통합 전시관을 마련하고 '스페이스 존'과 '에어모빌리티 존', '에어 존'을 각각 선보일 예정입니다."
2023.07.05,한화에어로스페이스,한화퓨처프루프는 한화에어로스페이스와 한화솔루션이 글로벌 신사업을 추진하기 위해 올해 3월 미국에 설립한 합작법인입니다.
2023.07.06,한화에어로스페이스,“北 무인기 막을 안티드론 무기체계 군·정부시설에 도입”[정충신의 밀리터...
2023.07.28,한화에어로스페이스,한화에어로스페이스가 호주 진출을 위해 공을 들여온 레드백 장갑차가 5년여간의 경합 끝에 최종 승기를 거머쥐며 기술력 뿐만 아니라 경쟁력을 입증하게 됐습니다.
2023.06.15,한화에어로스페이스,"국내 방산 기업 중에는 김동관 한화그룹 부회장과 한화에어로스페이스 신현우 사장, 한국항공우주산업 강구영 사장이 항공우주방산 분야로 함께합니다."
2023.06.19,한화에어로스페이스,IBK투자증권은 19일 한화에어로스페이스가 올해 2분기에 시장 기대에 부합하는 실적을 거둘 것이라며 목표주가를 11만원에서 16만원으로 올렸습니다.
2023.07.07,한화에어로스페이스,"한화는 올해 1월 그룹 내 한화큐셀, 한화 모멘텀, 한화에어로스페이스 등 3개 사를 통해 LG에너지솔루션과 배터리 동맹을 맺었습니다."
2023.07.02,한화에어로스페이스,"강구영 KAI 사장(오른쪽 끝)과 이광형 KAIST 총장, 엄동환 방위사업청 청장, 현대로템과 한화에어로스페이스 대표등이 협약체결 후 기념사진을 촬영했습니다."
2023.06.18,한화에어로스페이스,[6월 투자주체 매매동향] 외국인·기관 반도체 '투톱' 쌍끌이 매수
2023.06.16,한화에어로스페이스,"한화에어로스페이스와 한화시스템이 통합 전시관을 마련하고 발사체·위성체·위성 서비스 등을 소개하는 스페이스 존과 에어모빌리티 존, 에어 존을 운영합니다."
2023.06.16,한화에어로스페이스,사진=한화에어로스페이스·한화시스템 김동관 한화그룹 부회장의 보폭이 넓어지고 있습니다.
2023.07.07,한화에어로스페이스,주요 그룹 총수 중에선 폴란드에 전기차 배터리·전장 사업의 생산 거점을 두고 있는 LG그룹의 구광모 회장과 K-방산의 대표 주자로 자리 잡은 한화에어로스페이스의 전략부문 대표를 맡고 있는 김동관 부회장이 참석합니다.
2023.07.03,한화에어로스페이스,앞서 한화에어로스페이스는 지난달 경남 창원 한화에어로스페이스 공장에서 발사대와 폴란드 트럭이 통합된 제품 '호마르(HOMAR)-K'(폴란드 명칭) 3대를 폴란드로 인도했습니다.
2023.06.17,한화에어로스페이스,"한국에겐 우주 개발의 꿈을 더 키워주고, 북한에는 조급증에 따른 실패를 맛보게 한 누리호 성공에의 뒤에는 '한국의 록히드마틴'을 꿈꾼다는 한화에어로스페이스도 있었습니다."
2023.07.06,한화에어로스페이스,"EPA=연합뉴스 자료사진] 폴란드에 K2 전차를 수출하는 현대로템(이용배 사장), K9 자주포와 다연장로켓(MLRS) 천무 등을 납품하는 한화에어로스페이스(손재일 대표이사)도 이름을 올렸습니다."
2023.07.06,한화에어로스페이스,"한화에어로스페이스 레드백 장갑차, 獨 경쟁사들과 수주 3파전 LIG넥스원, 현지업체와 탄약 현지생산 협력 현대로템, K2전차·K808차륜형 장갑차·UGV 선보여 한국과 루마니아가 방산분야 협력을 강화하고 있습니다."
2023.07.15,한화에어로스페이스,"상무, 한화에어로스페이스 김명효 상무 등 주요 내빈들이 참석했습니다."
2023.07.15,한화에어로스페이스,이 사업은 주관 연구개발 기관인 경상국립대를 비롯해 한국전기연구원·울산과학기술원(UNIST)·경남대·울산대·한국항공우주산업(KAI)·한화에어로스페이스·㈜삼현·㈜에스더블유이노베이션·(재)경남테크노파크·특허법인 PCR에서 공동 연구개발 기관으로 참여합니다.
2023.07.06,한화에어로스페이스,"6일 에프앤가이드에 따르면 국내 방산 업계를 대표하는 한화에어로스페이스, 한국항공우주산업(KAI), LIG 등 3사의 올해 영업이익 전망치는 1조2147억 원으로 전년대비 2배 오른 수치를 기록할 것으로 기대되고 있습니다."
2023.06.18,한화에어로스페이스,"[데이터로 보는 증시]하이브·삼성전자, 기관·외국인 주간 코스피 순매수 1위..."
2023.07.03,한화에어로스페이스,한화는 일찌감치 김 부회장이 진두지휘하는 한화에어로스페이스를 중심으로 각 계열사에 흩어진 기술력을 한데 모으는 등 우주 밸류체인 구축에 집중하고 있습니다.
2023.07.02,한화에어로스페이스,한화에어로스페이스는 지난 26일부터 닷새간 임직원 준법의식 제고와 준법 문화 생활화를 위한 '제7회 컴플라이언스 위크' 행사를 열었다고 1일 밝혔습니다.
2023.07.18,한화에어로스페이스,KB증권은 18일 한화에어로스페이스가 올해 4분기에 폴란드에 대한 납품 등으로 실적 회복이 기대된다며 목표주가를 13만5천원에서 16만5천원으로 올렸습니다.
2023.07.25,한화에어로스페이스,"지난해 6월에는 한화에어로스페이스, 한화가 참여한 누리호 2차 발사가 성공을 거두기도 했습니다."
2023.06.18,한화에어로스페이스,"이번 순방을 계기로 국내 방산업체들의 베트남 무기 수출이 성사될지도 관심사다.한화그룹, 한화에어로스페이스, 한국항공우주산업(KAI) 사장 등이 동행하는 만큼 K9 자주포, 수리온 등의 수출 논의가 이뤄질 수 있다는게 업계의 관측입니다."
2023.07.21,한화에어로스페이스,하반기에는 한화에어로스페이스가 폴란드에 사상 첫 유럽 현지 법인 설립을 앞두고 있습니다.
2023.07.15,한화에어로스페이스,"한국 측에서는 손재일 한화에어로스페이스 대표이사, 김정훈 현대로템 상무를 비롯해, 류긍선 카카오모빌리티 대표이사, 황주호 한국수력원자력 사장, 나승식 한국자동차연구원 원장, 이병원 엔켐 이사 등이 패널로 참여해 한-폴 첨단산업 협력 고도화 방안을 논의했습니다."
2023.07.16,한화에어로스페이스,"이외에도 삼성SDI(006400), LG화학(051910), 한국항공우주(047810)산업(KAI), 한화에어로스페이스(012450)뿐만 아니라 농심(004370), CJ제일제당(097950), 조선내화(000480) 등 고객사를 유치했습니다."
2023.07.11,한화에어로스페이스,"CEO(전문경영인) 중에서는 배터리와 방산 분야에서는 김동명 LG에너지솔루션 사장, 김철중 SKIET 사장, 손재일 한화에어로스페이스 대표 등이 동행합니다."
2023.07.16,한화에어로스페이스,"한편 김동관 부회장은 지난달 열린 부산 벡스코 국제해양방위산업전(MADEX)을 방문해 한화오션, 한화에어로스페이스, 한화시스템 등 전시에 참가한 방산 계열사들을 격려했습니다."
2023.07.07,한화에어로스페이스,특히 한화오션의 함정 건조기술에 한화시스템의 함정 전투체계와 한화에어로스페이스의 무기체계에 더한다면 한화그룹은 한국의 록히드마틴이 될 수 있다는 평가입니다.
2023.07.15,한화에어로스페이스,"이날 발대식에는 권순기 총장을 비롯한 대학 관계자, 유진혁 연구개발특구진흥재단 부산연구개발특구본부장, 신대호 경남도 서부지역본부장, 송연주 울산광역시 주력산업과장, 한국항공우주산업(주), 한화에어로스페이스(주) 등 참여기업 관계자 60여 명이 참석했습니다."
2023.07.21,한화에어로스페이스,한국항공우주 주가흐름(그래픽=네이버금융 캡처) 한국항공우주와 한화에어로스페이스가 보합세입니다.
2023.06.13,한화에어로스페이스,신현우 한화에어로스페이스 사장(오른쪽)과 안완기 한국생산성본부 회장이 지난해 8월 4일 중구 장교동 한화빌딩에서 상생형 생산성경영체제 보급·확산을 위한 업무협약을 체결한 후 기념 촬영하고 있습니다.
2023.06.21,한화에어로스페이스,"한화에어로스페이스와 한화시스템은 통합 전시관을 마련하고 '발사체-위성체-위성 서비스' 등 그룹사의 우주산업 밸류체인 역량을 집결한 스페이스 존과 에어모빌리티 존, 에어 존을 운영하고 있습니다."
2023.07.18,한화에어로스페이스,국내 최고의 우주발사체 기업 한화에어로스페이스의 순천시 우주발사체 생산 시설 단조립장 설립이 확정되며 대규모 인프라 투자가 추진되고 있기 때문입니다.
2023.07.16,한화에어로스페이스,한화에어로스페이스와는 '수호자의 발걸음' 프로젝트를 추진합니다.
2023.06.16,한화에어로스페이스,"한화에어로스페이스와 한화시스템은 통합 전시관을 마련하고 '발사체-위성체-위성 서비스' 등 그룹사의 우주산업 밸류체인 역량을 집결한 스페이스 존(Space Zone)과 에어모빌리티 존(Air Mobility Zone), 에어 존(Air Zone)을 운영합니다."
2023.06.19,한화에어로스페이스,"이른바 'K-방산 대표 주자'로 불리는 K9A1 자주포(K9)를 비롯해 K10 탄약운반장갑차, KAAV 상륙돌격장갑차 등을 생산하는 핵심 거점입니다."
2023.06.23,한화에어로스페이스,두번째 초청강연을 하고 있는 한화에어로스페이스 서영우 전무 학술대회 둘째 날인 22일 오전에는 첫 날에 이어 초청강연이 이어졌습니다.
2023.06.20,한화에어로스페이스,이투데이=권태성 기자 | 영국 버티컬 에어로스페이스와 UAM 부품 개발 협력 연일 신고가를 경신하고 있는 한화에어로스페이스가 추가 수주 계약으로 겹경사를 맞았습니다.
2023.07.16,한화에어로스페이스,"상무, 한화에어로스페이스 김명효 상무 등 주요 내빈들이 참석했습니다."
2023.06.19,한화에어로스페이스,한화에어로스페이스(012450)가 2분기 호실적 기대감에 장초반 강세입니다.
2023.06.19,한화에어로스페이스,이투데이=김예슬 기자 | 한화에어로스페이스가 장 초반 강세입니다.
2023.06.21,한화에어로스페이스,옐츠 8X8 중형전술트럭과 시스템 통합 8월 상반기 폴란드 도착해 폴란드군이 운용 한화에어로스페이스가 한국형 다연장 로켓(MLRS) 'K239 천무'를 폴란드 옐츠(Jelcz) 8X8 차량과의 통합 작업을 마치고 폴란드로 인도했습니다.
2023.07.17,한화에어로스페이스,한화에어로스페이스는 3조7263억 원에서 6조4502억 원으로 올 상반기에만 시총이 2조 7238억 원 이상 높아졌습니다.
2023.06.19,한화에어로스페이스,한화에어로스페이스가 사상 최고가를 새로 썼습니다.
