날짜,제목,내용
2023.07.10.,김동관 한화 부회장 등 韓방산기업 '경제사절단' 동행…'폴란드발' 2차 수주 ...,"이 중 특히 눈에 띄는 기업과 인사에 김동관 한화그룹 부회장을 포함해 손재일 한화에어로스페이스 대표, 강구영 한국항공우주산업(KAI) 사장, 이용배 현대로템 사장, 박우동 풍산 부회장 등 방산대표 기업들이다. 업계는 이를 두고, 이번 폴란드 방문에서 폴란드와의 1차 계약에 대한 구매대금 관련 내용과..."
2023.07.10.,尹 폴란드 순방…LG·한화·두산 주목,"특히 한화그룹의 계열사 한화에어로스페이스는 최근 K-방산의 대표 주자로 자리 잡았는데요. 이미 폴란드에서 대규모 계약을 따낸 바 있고, 올해 하반기 폴란드에 첫 유럽 현지 법인을 설립할 계획도 세웠습니다. 또다른 계열사인 한화오션도 주목 받고 있습니다. 대우조선해양을 인수해 5월 본격 출범한..."
2023.07.10.,[더벨][플라이 투 스페이스]한화의 시선은 왜 우주로 향했을까,◇국내 유일의 항공기 엔진 제조사 인수로 우주 사업 첫발 한화에어로스페이스는 지난해 10월 누리호 고도화 사업에서 우선협상대상자로 선정됐다. 누리호의 성능 고도화 작업에 참여하면서 정부의 로켓 기술 전 과정을 이전받게 됐다. 우리나라에서도 본격적으로 뉴 스페이스 시대가 열린 셈이다. 한화그룹...
2023.07.10.,[김대호 박사의 오늘 기업·사람] LG·한화·풍산·현대로템·GS건설·HDC·삼...,"기대 - 한화에어로스페이스, 폴란드와 K9 자주포 등 수출 계약 - 삼성전자 이재용·SK 최태원·현대차 정의선은 불참 - 이재용 회장 대신 한종희 부회장 참석…최태원도 불참 - 폴란드 방문, 방산·원전·우크라 재건 등 호재 넘쳐 - 2차전지·에너지·인프라·방산·원전 등 협력 초점 - 비즈니스 포럼·우크라..."
2023.07.10.,尹 폴란드 방문에 방산 기업 총출동…AP4 정상회담은 정례화 수순,"폴란드 정부는 지난해 7월 FA-50 경공격기(KAI) 48대, K2 전차(현대로템) 1000대, K9 자주포(한화에어로스페이스) 648문 등을 한국에서 수입하는 내용의 기본계약을 체결했다. 같은 해 8월 △K2 전차 180대(약 4조5000억원) △K9 자주포 212문(약 3조2000억원) △FA-50 48대(약 4조2000억원) 등 1차 수출 이행계약을 맺었다...."
2023.07.10.,[더벨][재계 라이벌 열전]방산으로 맞붙은 3세 '정의선·구본상·김동관',사진=한화오션 제공 김 부회장은 한화에어로스페이스 아래로 집결한 한화그룹의 방산 부문을 총괄하고 있다. 한화그룹은 3개사로 분리돼 있던 방산 부문을 지난해 한화에어로스페이스로 통합했다. 한화에서 물적분할된 방산 부문을 인수하고 100% 자회사인 한화디펜스는 흡수합병했다. 산하 사업군으로...
2023.07.10.,"[단독]미래운용, '우주·로봇·AI' ETF 출시…""韓 스페이스테크 투자""","미래에셋자산운용이 국내 대표 우주항공주 한화에어로스페이스를 비롯한 우주산업과 로봇, AI(인공지능) 관련주를 집중적으로 담은 ETF(상장지수펀드)를 이달 말 출시한다. 본격적인 우주경쟁시대 2.0를 맞이해 국내 스페이스테크 기업에 투자하는 상품을 내놓는 것이다. 10일 금융투자업계에 따르면..."
2023.07.11.,한화 주가 날아가는데 한화갤러리아 '보합',"하루만에 주가가 12.99% 뛰어오른 한화시스템을 필두로, 한화에어로스페이스(7.13%), 한화오션(6.78%), 한화(2.93%), 한화솔루션(1.91%) 등 한화그룹 내 대부분 종목의 주가가 큰 폭으로 올랐다. 다만 한화갤러리아는 보합, 한화리츠는 2.06% 하락했다. 11일 한국거래소에 따르면 한화시스템은 이날 장중 한 때..."
2023.07.11.,"""배터리-방산-에너지 어필 폴란드行"" 한화 김동관 부회장, LG엔솔, SKIET 등","CEO(전문경영인) 중에서는 배터리와 방산 분야에서는 김동명 LG에너지솔루션 사장, 김철중 SKIET 사장, 손재일 한화에어로스페이스 대표 등이 동행한다. 특히 폴란드는 한화를 상대로 방산 러브콜을 보내왔다. 폴란드가 본격 방산에 관심을 가지게 된 계기는 러시아의 우크라이나 사태가 결정적이다. 가장 큰..."
2023.07.11.,"한화에어로스페이스·한국항공우주, 상승에 급등…특히 한화에어로스페이스 7...",한국항공우주 주가흐름(그래픽=네이버금융 캡처) 한국항공우주와 한화에어로스페이스가 상승에 급등 중이다. 한국항공우주는 11일 코스피 시장에서 오전 10시59분 현재 전 거래일보다 2.24%(1200원) 상승한 5만4700원에 거래되고 있다. 한화에어로스페이스는 전 거래일보다 6.6%(8700원) 높은...
2023.07.11.,"호주-독일 방산협력 강화… 한화, 장갑차 레드백 수출 멀어지나",러시아-우크라이나 전쟁으로 세계 안보 지형에 변화가 생기면서 한화에어로스페이스가 공 들이는 장갑차 레드백의 호주 수출이 쉽지 않을 것이란 의견이 나온다. 한화 레드백이 23조원 규모의 호주 차세대 보병전투차량 사업을 두고 독일 라인메탈과 경쟁을 펼치는 가운데 앤서니 앨버니지 호주 총리가 10일...
2023.07.11.,[더벨][플라이 투 스페이스]한화그룹이 그리는 우주 사업 청사진은,"한화에어로스페이스를 통해 발사체를 우주에 쏘아 올리고, 한화시스템과 쎄트렉아이를 통해 위성통신 사업을 하고 있다. 한화에어로스페이스는 누리호 기술을 이전받으면서 국내에서 유일하게 발사체를 우주에 보낼 수 있는 기술력을 갖추게 됐다. 다만 아직은 미완성이다. 누리호는 앞으로 고도화를 위해..."
2023.07.11.,"서부발전-한화임팩트, 150㎿ 터빈서 50% 수소혼소 도전","서부발전은 11일 대전 전력연구원에서 전력연구원, 한화임팩트, 한화파워시스템, 한화에어로스페이스, 두산에너빌리티 등 17개 기업, 연구기관과 150㎿급 가스터빈 50% 수소혼소 핵심기술 실증 정부과제 협약을 체결했다. 이들 기업은 기존 가스터빈 연료인 LNG에 수소를 혼합 연소(혼소)하는 방안을 추진..."
2023.07.11.,"[[11일 투자주체 동향] 삼성전자, 외국인·기관 나란히 순매수...주가 '껑충'","순매수 TOP 5 종목을 보면, 외국인들은 삼성전자, 금양, 현대차, 두산에너빌리티, 한화시스템을 주로 사들였고, 기관은 삼성전자, SK하이닉스, 두산에너빌리티, 삼성중공업, 한화에어로스페이스를 사들였다. 코스닥 시장에서 외국인 순매수 상위권 종목으로는 포스코DX..."
2023.07.11.,타임기술 주가 훨훨...우리기술 한화시스템 아스트 등 주목,"우리기술 한화시스템 아스트 한화에어로스페이스 LIG넥스원 한국항공우주 제노코 쎄트렉아이 빅텍 탈로스 휴니드 하이즈항공 에이트원 등도 함께 오르고 있다. 타임기술은 무기체계의 ILS 요소 개발과 기술번역, AR VR MR 기반 가상훈련 및 정비체계 개발을 주요 사업으로 채택하고 있는 종합군수지원..."
2023.07.12.,"하나증권 “탄소복합재 육성 기대감, 효성첨단소재 한화에어로스페이스 주목”","하나증권은 12일 오늘의 테마로 '탄소복합재'를 꼽으며 한화에어로스페이스, 효성첨단소재 등을 주목주로 제시했다. 구체적으로 효성첨단소재와 한국카본, 한화에어로스페이스, 한국항공우주, 한화시스템, LIG넥스원 등을 꼽았다. 산업통상자원부에 따르면 12일 오전 서울 켄싱턴H호텔에서 장영진 1차관이..."
2023.07.12.,[더벨]현대제철 R&D 수장이 한화에어로스페이스로 간 까닭은,현대제철 출신 최주태 전무(사진)가 7월 초 한화에어로스페이스로 이동했다. 최 전무는 서울대 금속공학과를 거쳐 포스코와 현대제철 등 철강 회사에서만 오랜 기간 몸담았다. 철강 전문가의 방산 회사 이동은 다소 이례적인 일로 꼽힌다. 10일 한화에어로스페이스에 따르면 최주태 전무가 7월 1일자로...
2023.07.12.,"""너만 방산이냐 나도 방산이다""...한화시스템 오를만 했네","지난 3년간 당장 돈이 되는 사업이 아닌 미래 신사업에 투자했고, 고금리 여파가 이어지며 한화에어로스페이스와 현대로템 등 다른 방산주들이 우상향하는 동안 한화시스템은 다소 소외되는 모양새였다. 하지만 올해 들어 투자 성과가 가시화되자 외국인투자자들이 눈독을 들이기 시작했다. 12일..."
2023.07.12.,"대통령과 폴란드 가는 방산기업들, 수출 성과로 이어질까?","방산기업 한화그룹·한화에어로스페이스·현대로템·KAI 폴란드행 업계, 2차 수출 계약 '잭팟' 기대 국내 방산기업들이 폴란드 경제사절단에 대거 포함되면서 지난해 이어 또 다시 '대박' 수출 성과를 이뤄낼지 관심이 쏠리고 있다. 12일 업계에 따르면 폴란드 경제사절단에 이름을 올린 방산기업 명단은..."
2023.07.12.,수출 ‘잭팟’ K방산…김동관 또 움직인다,"현대로템과 한화에어로스페이스, 풍산, 한국항공우주산업(KAI)도 동행하지만 그룹 총수가 아닌 대표이사가 동행한다. 이에 따라 김 부회장은 현지 생산과 기술적 협의, 구매 대금 방식 등을 조율하는 데 징검다리 역할을 할 것으로 예상된다. 폴란드는 한화그룹 방산분야 핵심 수출국가 중 하나다...."
2023.07.12.,"직접 나선 김동관 한화 부회장, 상선보다 '해양 방산 최강자'","특히 김동관 부회장은 마덱스에서 ""한화오션이 합류해 한화에어로스페이스, 한화시스템과 함께 많은 분야에서 시너지를 낼 수 있을 것이란 확신을 갖고 있다""며 ""국가 안보와 세계 속의 한국 방산 역사를 확대해 나가는 데 중점을 두겠다""고 밝히기도 했다. 이와 관련해 업계 관계자는 ""각각 마덱스와..."
2023.07.12.,"""초복맞이 복날이닭!"" 미평복지관 나눔 행사","▲ (주)한화에어로스페이스 선성규 부장과 미평종합사회복지관 고애리 관장이 활짝 웃고 있다. 11일, 미평종합사회복지관(관장 고애리)dl 초복을 맞이하여 복지관 별관 경로식당에서 「(주)한화에어로스페이스와 함께하는 초복맞이 복날이닭!」행사를 가졌다. 이날 나눔 행사는 (주)한화에어로스페이스..."
2023.07.12.,"“대가족이 좋네”… 삼성·한화생명, 그룹 덕에 퇴직연금 곳간 채운다","한화그룹 산하의 한화생명은 올해 상반기(1~6월)에 한화그룹 내 한화솔루션, 한화토탈에너지스, 한화에어로스페이스 등 여러 계열사로부터 585억원 규모의 퇴직연금을 인수했다. 또 다른 보험 계열사 한화손해보험도 지난 2분기에 그룹 계열사 한화토탈에너지스가 가입한 재산종합보험 보험료 91억원을..."
2023.07.12.,"한화, ‘K9자주포’ 루마니아 수출 사업 가속화…1단계 물량 54문",▲ K9 자주포 한화에어로스페이스의 K9자주포 루마니아 수출 사업이 순항하고 있다. 조달·생산 방식 등을 놓고 루마니아 정부와 업체 간에 활발한 논의가 오가고 있는 것으로 전해졌다. 러시아·우크라이나 전쟁 장기화로 고조된 유럽 내 안보 위기가 한국 방산에는 수출의 길이 넓어질 기회가 되고 있는...
2023.07.12.,"인도, 대공포 사업 입찰 공식 개시…한화에어로 K30 비호복합 '출사표'",인도 육군 자료 요청서 재발행 한화에어로스페이스 입찰 참여 인도가 대공포 사업 입찰을 공식 개시했다. 한화에어로스페이스는 K30 비호복합으로 출사표를 던진다. 12일 업계에 따르면 인도 육군은 새로운 자주식 방공포 미사일 시스템(SPAD-GMS)를 조달하기 위해 입찰 제안 요청서(RFI)를 발행했다. 기존...
2023.07.13.,"한화에어로,'K9 자주포 54문 루마니아 수출 사실무근' 주장하지만","한화그룹 방산업체로 K9 자주포를 생산, 수출하는 한화에어로스페이스가 루마니아에 K9 54문 수출설을 ""사실 무근""이라고 부인했다. 한화그룹 관계자는 12일 <더팩트> 전화통화에서 ""최근 루마니아 현지 신문이 보도하고 일부 국내 온라인 매체 등이 K9 자주포 54문 수출을 보도하고 있지만 사실이 아니다..."
2023.07.13.,"한화에어로·현대로템, 폴란드 방산수출 제2 잭팟 노린다","한화에어로스페이스, 현대로템 등 국내 방산업계가 13일 대통령 경제사절으로 폴란드에 방문해 제2의 잭팟을 노린다. 특히 이번 폴란드 방문으로 기존 1차 이행계약에 이어 잔여계약을 모두 마쳐 올해 정부가 밝힌 연간 방산수출 목표액 200억달러(25조원)를 넘어설지 관심이 모아진다. 관련업계에..."
2023.07.13.,"""이번엔 폴란드""...구광모(LG)·김동관(한화)·구자은(LS) 경제 외교 시동",손재일 한화에어로스페이스 대표도 동행할 예정이다. 김 부회장은 현지 정·재계 관계자들과 교류하며 방산 분야의 사업 기회를 모색하는 한편 민간 외교관 역할을 수행할 것으로 보인다. - 방산 신규 수주 계기 기대 폴란드는 'K-방산'의 최대 고객으로 떠오른 국가다. 국내 방산기업들이 지난해...
2023.07.13.,잦아진 한-루마니아 국방 외교…한화에어로 K-9 수출 ‘청신호’ 켜질까,한화에어로스페이스가 지난해 폴란드 수출을 통해 유럽 시장 진출에 나섰죠. 이젠 폴란드를 넘어 루마니아 진출 가능성까지 대두되고 있습니다. 협상 중인 수출 사업이 양국 방산 협력 기조에 힘입어 순풍을 탈 수 있을지 주목됩니다. 전성우 기자입니다. 지난해 폴란드발 무기 수출을 시작으로 유럽 진출에...
2023.07.13.,"한화에어로스페이스·한국항공우주, 엇갈리는 주가…특히 한화에어로스페이스...",한국항공우주 주가흐름(그래픽=네이버금융 캡처) 한국항공우주와 한화에어로스페이스의 희비가 엇갈리고 있다. 한국항공우주는 13일 코스피 시장에서 오후 2시41분 현재 전 거래일보다 1.27%(700원) 하락한 5만4500원에 거래되고 있다. 한화에어로스페이스는 전 거래일보다 3.28%(4500원) 높은...
2023.07.13.,"""방위산업 보안정책 총괄할 컨트롤타워 설치 절실하다""","사진 왼쪽부터 이재우 한화에어로스페이스 보안팀장, 류연승 명지대 방산안보학과 교수 겸 방산안보연구소장, 문재웅 세종대 정보보호학과 교수, 류원호 국민대 교수, 소정기 공학박사(예비역 육군 대령). ""방위산업 보안 통제와 정책을 담당할 정부 차원의 컨트롤타워가 없어 'K-방산' 수출에 위협 요인이..."
2023.07.13.,[더벨][플라이 투 스페이스]한화의 '스페이스' 책임지는 유동완 부사장,김동관 한화·한화솔루션·한화에어로스페이스 대표이사 부회장이 우주 사업을 총괄하는 이유 역시 여기에서 찾을 수 있다. 대규모 투자를 서슴없이 결정하고 당장의 성과에 휘둘리지 않을 사람이 필요하다. 김 부회장은 현재 한화그룹의 우주 사업을 총괄하는 스페이스 허브의 팀장을 맡고 있다. 김...
2023.07.13.,"""군함 명가는 나야 나""…한화오션, 기술 국산화·실내 건조장으로 경쟁력 확보",한화오션은 5·6번함에 한화에어로스페이스의 최첨단 추진 체계를 적용해 수중 방사 소음을 최소화 하고 한화시스템이 개발한 복합 센서 마스트와 전투 체계를 탑재한다는 계획이다. 이처럼 한화그룹 방산 전문 계열사들과의 협력을 통해 보다 우수한 성능을 확보할 수 있을 것이라는 분석이 나온다. 앞서...
2023.07.13.,"""기준금리 동결"", 코스피 '상승'…삼성SDI · LG화학 · 한화계열 '활짝'","한화그룹 계열사 중 한화솔루션(5.01%), 한화에어로스페이스(2.92%), 한화갤러리아(3.03%) 등이 급등했다. 지주회사인 한화 주가는 5.35% 급등했다. 해운주에선 HMM(1.91%), 팬오션(2.18%) 등이 올랐다. 철강주 가운데 POSCO홀딩스(3.35%), 동국제강(5.90%), KG케미칼(4.45%), 현대제철(0.90%) 등이 상승했다...."
2023.07.14.,한화 김동관 폴란드行...한국선 K9 자주포 조립 개시,14일 업계에 따르면 한화에어로스페이스는 지난 3일 경남 창원에 위치한 창원 3사업장에서 폴란드용 K9 자주포 첫 조립에 착수했다. 지난해 8월 폴란드와 체결한 1차 실행계약에 따른 수출 물량이다. 한화에어로스페이스는 지난해 8월 폴란드와 K9 자주포 212문을 공급하는 3조2000억원 규모의 계약을 맺었다....
2023.07.14.,"한화오션, 출범 뒤 첫 군함 수주전서 HD현대중 제쳐",한화그룹은 한화에어로스페이스·한화임팩트·한화시스템 등 방산 부문 계열사가 있다. 에이치디현대중공업 관계자는 첫 군함 수주전에서 한화오션이 선정된 것과 관련해 “에이치디현대중공업은 평가에서 가장 높은 기술점수를 받았지만 감점 적용으로 수주에 이르지 못해 매우 아쉽다”고 말했다....
2023.07.14.,"전남, 한화에어로스페이스 `우주발사체 거점` 추진 가속화… 일대 부동산 시장...",국내 최고의 우주발사체 기업 한화에어로스페이스의 순천시 우주발사체 생산 시설 단조립장 설립이 확정되며 대규모 인프라 투자가 추진되고 있기 때문이다. 이에 전남 일대 부동산 시장 수요자들의 기대감이 높아지고 있다. 14일 순천시청에 따르면 한화에어로스페이스는 500억원을 투자해 순천 율촌...
2023.07.14.,"한화에어로스페이스·한국항공우주, 모두 하락…특히 한국항공우주 3거래일 연...",한국항공우주 주가흐름(그래픽=네이버금융 캡처) 한국항공우주와 한화에어로스페이스가 하락세다. 한국항공우주는 14일 코스피 시장에서 낮 12시58분 현재 전 거래일보다 0.37%(200원) 하락한 5만4300원에 거래되고 있다. 한국항공우주는 12일부터 이날까지 3거래일 연속 하락세다....
2023.07.14.,"[더벨]폴란드 동행한 한화에어로·현대로템, 기대 수익은",14년 만에 폴란드 경제사절단의 간판 기업으로 나선 곳은 한화에어로스페이스와 현대로템이다. ◇'방산' 간판에 내세운 폴란드 경제사절단 이번 폴란드행 경제사절단은 앞선 프랑스·베트남 경제사절단과는 다르게 꾸려졌다. 가장 눈에 띄는 차이는 간판 기업들의 사업군이다. 김동관 한화그룹 부회장과...
2023.07.14.,"[단독] 수주 잭팟 방산 5사, 작년 신규 채용도 70% 이상 늘렸다","수주 잭팟 방산 5사, 작년 신규 채용도 70% 이상 늘렸다 우크라이나 전쟁을 계기로 본격적인 수주 신호탄을 쏘아 올린 국내 방위산업계가 채용문을 활짝 넓힌 것으로 조사됐다.13일 브릿지경제가 한화에어로스페이스·한화시스템·LIG넥스원·한국항공우주산업·현대로템의 사업보고서 및..."
2023.07.14.,"K-방산, 한국·폴란드 정상회담 통해 30조 잭팟 기대","현재 한국과 폴란드 정부는 방산수출계약을 놓고 무기체계별 현지생산과 기술 및 구매대금과 관련한 금융지원방식을 두고 논의가 진행 중이고, 현대로템의 K2 전차, 한화에어로스페이스의 K9 자주포 등 2차 계약물량 가격은 30조 원대인 것으로 알려졌다. 앞서 폴란드 정부는 지난해 7월 KAI의 FA-50 경공격기..."
2023.07.14.,"[분석] K-방산 수출 호재, 국내 방산주 올들어 주가 수준은?","이번 폴란드 방문에는 한화에어로스페이스와 현대로템이 K2 전차, K9 자주포, 다연장 로켓 천무 등의 추가 수출 계약이 유력시되고 있습니다. 한국항공우주는 지난해 폴란드와 48대의 FA-50 경공격기 수출 계약을 체결한 바 있고 폴란드 방문시 항공기 정비 및 운용 등에 관한 협력을 타진할 것으로..."
2023.07.15.,경남도-울산시-경상국립대 등 '지역혁신 메가프로젝트' 발대식,"상무, 한화에어로스페이스 김명효 상무 등 주요 내빈들이 참석했다. 이 자리에서 미래 친환경 하이브리드 커뮤터기(19인승 이하) 기술개발에 대한 그간 추진경과 및 사업목표 공유를 통해 정부-지자체 및 지역 대학·연구소·기업 등 혁신주체의 역량 결집을 다짐했다. 이번 사업은 주관연구개발기관인..."
2023.07.15.,"경남도, 지역혁신 메가프로젝트 발대식…항공산업 선도역할 기대","상무, 한화에어로스페이스 김명효 상무 등 주요 내빈들이 참석했다. 이 자리에서 미래 친환경 하이브리드 커뮤터기(19인승 이하) 기술개발에 대한 그간 추진경과 및 사업목표 공유를 통해 정부-지자체 및 지역 대학‧연구소‧기업 등 혁신주체의 역량 결집을 다짐했다. 이번 사업은 주관연구개발기관인..."
2023.07.15.,"경상국립대, ‘지역혁신 메가프로젝트 수소연료전지 커뮤터기 사업단’ 발대식...","이날 발대식에는 권순기 총장을 비롯한 대학 관계자, 유진혁 연구개발특구진흥재단 부산연구개발특구본부장, 신대호 경남도 서부지역본부장, 송연주 울산광역시 주력산업과장, 한국항공우주산업(주), 한화에어로스페이스(주) 등 참여기업 관계자 60여 명이 참석했다. 발대식은 개회, 환영사, 축사, 기술 개요..."
2023.07.15.,세계 최고 수준 '친환경 19인승 커뮤터기' 개발 본격화,이 사업은 주관 연구개발 기관인 경상국립대를 비롯해 한국전기연구원·울산과학기술원(UNIST)·경남대·울산대·한국항공우주산업(KAI)·한화에어로스페이스·㈜삼현·㈜에스더블유이노베이션·(재)경남테크노파크·특허법인 PCR에서 공동 연구개발 기관으로 참여한다. 친환경 하이브리드 커뮤터기 개발의...
2023.07.15.,"한-폴란드 경제계 ""핵심 전략산업부터 우크라 재건 등 인프라 협력 모색""","한국 측에서는 손재일 한화에어로스페이스 대표이사, 김정훈 현대로템 상무를 비롯해, 류긍선 카카오모빌리티 대표이사, 황주호 한국수력원자력 사장, 나승식 한국자동차연구원 원장, 이병원 엔켐 이사 등이 패널로 참여했다. 폴란드 측에서는 크루슈토프 부르다 폴란드 E-모빌리티 개발협회 회장, 알렉산데르..."
2023.07.15.,한-폴란드 비즈니스 포럼 개최‥미래 협력 유망 분야 협력·투자 논의,"한국 측에서는 손재일 한화에어로스페이스 대표이사, 김정훈 현대로템 상무를 비롯해, 류긍선 카카오모빌리티 대표이사, 황주호 한국수력원자력 사장, 나승식 한국자동차연구원 원장, 이병원 엔켐 이사 등이 패널로 참여하여, 한-폴 첨단산업 협력 고도화 방안을 논의했다. 폴란드 측에서는 크루슈토프 부르다..."
2023.07.15.,'경제협력' 손잡은 韓·폴란드 ..... 첨단산업·에너지에 우크라 재건까지,"한국 측에서는 손재일 한화에어로스페이스 대표이사, 김정훈 현대로템 상무를 비롯해, 류긍선 카카오모빌리티 대표이사, 황주호 한국수력원자력 사장, 나승식 한국자동차연구원 원장, 이병원 엔켐 이사 등이 패널로 참여해 한-폴 첨단산업 협력 고도화 방안을 논의했다. 폴란드 측에서는 크루슈토프 부르다..."
2023.07.15.,"한·폴란드, 항공우주산업 발전 및 협력 강화 위한 양해각서(MOU) 체결","이번 폴란드 경제사절단은 대기업(24), 중소·중견기업(41), 공기업·기관(17), 경제단체 및 협·단체(7) 등 총 89개사로 구성됐으며, 항공우주 분야는 KAI, 한화에어로스페이스, 항공우주협회 등이 포함돼 있다. 경제사절단은 한·폴란드 비즈니스 포럼 및 업종별 MOU 체결식, 무역상담회 등 다양한 행사에..."
2023.07.15.,[코스피 200] 율촌화학 9.42% 상승…지수 구성종목 중 상승률 1위,1위 현대로템 3만4750원(-8.91%)▲2위 한전기술 7만4500원(-8.02%)▲3위 두산에너빌리티 1만7890원(-6.14%)▲4위 한화에어로스페이스 13만5800원(-3.82%)▲5위 영원무역 5만9500원(-2.94%)▲6위 명신산업 2만2300원(-2.41%)▲7위 한전KPS 3만3400원(-2.34%)▲8위 씨에스윈드 8만4300원(-2.32%)▲9위 LS...
2023.07.15.,'수소 전기' 공급 성큼…입찰 시장에 기업들 줄줄이 출사표,"같은 날 전력 그룹사인 한국남부발전, 한국서부발전은 두산에너빌리티·한화에어로스페이스·한화임팩트·한화파워시스템 등 16개 기관과 150MW급 가스 터빈 50% 수소 혼소 기술을 실증하는 내용의 협약을 체결했다. 수소 혼소는 가스 터빈에 LNG와 수소를 혼합시켜 연소함으로써 전력을 생산하는 방식으로..."
2023.07.16.,[취업게시판]한화에어로스페이스·깨끗한나라 등,"한화에어로스페이스와 현대해상, 깨끗한나라 등이 인재 채용에 나섰다. 16일 커리어 매칭 플랫폼 사람인에 따르면 한화에어로스페이스와 현대해상, 한국투자저축은행, 현대종합금속, 깨끗한나라 등이 인턴과 신입, 경력 사원을 모집 중이다. 한화에어로스페이스는 신입사원을 채용 중이다. 모집분야는..."
2023.07.16.,시총10조 한화오션 MSCI지수 편입 유력…군함도 수주,"한편 김동관 부회장은 지난달 열린 부산 벡스코 국제해양방위산업전(MADEX)을 방문해 한화오션, 한화에어로스페이스, 한화시스템 등 전시에 참가한 방산 계열사들을 격려했다. 김 부회장은 “한화오션이 합류하며 한화에어로스페이스, 한화시스템과 함께 많은 분야에서 시너지를 낼 수 있을 것이란..."
2023.07.16.,"한화그룹 한화오션 품고 해양방산 강화, 김동관 글로벌 방산시장 공략","김동관 부회장은 지난달 7일 부산 벡스코 국제해양방위산업전에서 한화 방산계열사 부스를 직접 방문해 ""한화오션이 합류하며 한화에어로스페이스, 한화시스템과 함께 많은 분야에서 시너지를 낼 수 있을 것이란 확신을 가지고 있다""며 ""대한민국 대표 방산기업답게 정도 경영을 펼치며 세계 시장에서 더..."
2023.07.16.,“삼성·LG도 반했다”…스마트팩토리 IPO 기대주 ‘이곳’,"이외에도 삼성SDI(006400), LG화학(051910), 한국항공우주(047810)산업(KAI), 한화에어로스페이스(012450)뿐만 아니라 농심(004370), CJ제일제당(097950), 조선내화(000480) 등 고객사를 유치했다. 지난 2020년부터는 풀무원(017810), 오뚜기(007310), 삼기(122350), 인터엠(017250) 등 신규 고객사를 확보하기도 했다. 박 대표는..."
2023.07.16.,"폴란드 간 카카오모빌리티...류긍선 ""기술 기반 미래 동반자 되자""","회사는 ▲폴란드 마이크로전자, 광자 기술 협회 ▲관련 첨단소재 분야 대표 기업인 비고 포토닉스 ▲글로벌 소프트웨어 하우스인 코마치 ▲항공 우주 방위산업 전문 기업인 한화에어로스페이스 등이 참여한 첨단산업 협력 주제 토론에서 빅데이터와 인공지능(AI) 시대 속 고도화된 기술 개발 중요성을 강조했다...."
2023.07.16.,경남도 지역혁신 메가프로젝트 본격 출발,"상무, 한화에어로스페이스 김명효 상무 등 주요 내빈들이 참석하였다. 이 자리에서 미래 친환경 하이브리드 커뮤터기(19인승 이하) 기술개발에 대한 그간 추진경과 및 사업목표 공유를 통해 정부-지자체 및 지역 대학·연구소·기업 등 혁신주체의 역량 결집을 다짐했다. 이번 사업은 주관연구개발기관인..."
2023.07.16.,정원·생태도시 '순천' 세계에 알렸다,"거점산업단지 경쟁력 강화사업 선정을 비롯해 한화에어로스페이스, 포스코 리튬솔루션 등 대기업의 투자를 연신 이끌어내며 순천은 미래 산업 발전의 동력을 확보했다. 15년 전, 순천만을 보전하기 위해 2013정원박람회를 기획하고 멸종위기종인 흑두루미를 위해 282개 전봇대를 뽑아내 생태가 경제를 견인함을..."
2023.07.16.,"[데이터로 보는 증시]삼성전자, 기관·외국인 주간 코스피 순매수 1위(7월 10...","순매수한 반면 LG에너지솔루션(373220)(2732억원)을 비롯해 POSCO홀딩스(2102억원), LG화학(1168억원), 포스코퓨처엠(1014억원), 현대로템(673억원), 두산에너빌리티(383억원), S-Oil(311억원), 하이브(267억원), 한화에어로스페이스(261억원), 포스코인터내셔널(241억원)등을 순매도했다."
2023.07.16.,효성과 삼성의 '보훈'에는 진정성이 있다,한화에어로스페이스와는 ‘수호자의 발걸음’ 프로젝트를 추진한다. 국군과 유엔군 6‧25참전용사 중 발 모양 변형 등의 이유로 기성화 착용이 어려운 300명에게 맞춤형 신발을 제작해 헌정하는 프로젝트다. 정전 70주년 기념일(7월 27일) 전후해 전달될 예정이다. LG유플러스는 국가보훈처와 함께 드라마...
2023.07.17.,"한화에어로스페이스, 27일 2분기 결산실적 발표",= 한화에어로스페이스는 27일 올해 2분기 결산실적을 공시할 예정이라고 17일 공시했다.
2023.07.17.,"한국 방산 수출국 '빅4' 성장하면, 수혜 기업은 한화와 현대",이로 인한 수혜 기업은 한화에어로스페이스와 현대로템이 될 가능성이 크다. 전국경제인연합회(전경련)는 17일 산업연구원 심순형 부연구위원에게 의뢰해 분석한 ‘세계 4대 방산 수출국 도약의 경제적 효과와 과제’ 보고서를 발표했다. 이에 따르면 한국이 빅4로 성장할 경우 방산 매출은...
2023.07.17.,"순천시, '한화에어로스페이스 단 조립장 TF팀 실무회의' 개최","전남 순천시는 지난 14일 한화에어로스페이스 단 조립장 TF팀과 실무회의를 개최하고 발사체 단 조립장 건립에 박차를 가하고 있다. 실무회의에서는 투자 사업계획서를 심도 있게 논의했으며, 현장 부지를 점검해 공장 건립에 필요한 용수 전력 가스 등 기반시설이 완벽히 구축될 수 있도록 상호 간 적극..."
