날짜,제목,내용
2023.06.02.,[바이오 USA] [2023] 삼바로직스 등 글로벌 빅파마 대전…관전포인트는,이번 바이오 USA에서는 글로벌 빅파마들은 물론 삼성바이오로직스를 포함한 국내 대표 제약·바이오 업체들 또한 총출동할 예정이다. 이들은 주력 사업 관련 기술들을 선보여 글로벌 사업 협력 기회를 창출하는데 박차를 가할 방침이다. 1일 제약바이오 업계에 따르면 바이오 USA가 미국 보스턴 컨벤션...
2023.06.02.,"코스피, 외인과 기관 매수에 상승 마감…LG화학, 삼성전자, 기아 상승 VS 삼성...","시가총액 상위 10개 종목은 삼성바이오로직스(-0.38%), 보합 마감한 SK하이닉스를 제외하고 상승 마감했다. LG화학(4.95%), 삼성전자(1.83%), 삼성전자우(1.52%), 기아(1.19%), 현대차(1.01%), 삼성SDI(0.99%), LG에너지솔루션(0.68%), NAVER(0.25%)가 상승 마감했다."
2023.06.02.,'5만전자→9만전자'로 탈바꿈?…삼성그룹株 펀드도 '신바람',"그 외에도 삼성전기(9.95%), 삼성바이오로직스(8.4%), 삼성물산(6.26%) 등 다른 삼성그룹 종목을 담고 있다. 같은 기간 'KODEX 삼성그룹밸류' ETF는 14.96% 올라 2위를 차지했다. 이 상품 역시 삼성전자(28.54%), 삼성SDI(22.63%)를 합산한 보유 비중이 50%를 넘긴다. 삼성전기도 10% 넘게 보유 중이다...."
2023.06.02.,[제약·바이오업계기상도]SK바이오사이언스 ‘맑음’·대원제약 ‘비온뒤갬’,2023년 6월 첫째주 제약·바이오업계기상도는 SK바이오사이언스·삼성바이오로직스·셀트리온·유한양행·HK이노엔·한미약품·GC녹십자·올릭스의 ‘맑음’과 대원제약의 ‘비온뒤갬’으로 기록됐다. ◆대원제약 ‘비온뒤갬’= 콜대원키즈펜시럽에 대한 제조 및 판매 잠정 중지 조치 이후 대원제약의...
2023.06.02.,"[어제장 오늘장] ""바이오가 돌아온다""… 반도체 이어 '바이오 시대' 올까","삼성바이오로직스 0.51% 상승, 삼성SDI가 1.39% 하락했습니다. 시총 6위에서 10위권 내에선 네이버가 2.26% 반등하며 20만 4,000원에 장을 마쳤습니다. 코스닥 시총 상위 종목에서는 제약, 바이오, 엔터 대표주들 주가 흐름이 좋았습니다. 에코프로비엠이 0.2% 강세로 24만 9,500원, 상승세 이어간 가운데 에코프로는..."
2023.06.02.,"[단독] 주총 출석했다는 조영식 에스디바이오센서 회장, 알고보니 '불참'","이는 지난해 매출 규모가 비슷한 바이오 기업인 삼성바이오로직스와 셀트리온의 이사회 구성원들이 정기주총 참석 여부를 투명하게 공개한 것과는 대조된다. 한국거래소 관계자는 ""작성 중 오기 사항이나 오류가 있을 경우 사안에 따라 해당 기업에 정정공시를 요청한다""고 말했다. 최근 에스디바이오센서는..."
2023.06.02.,[삼성그룹] 시가총액 3조8319억원 감소...호텔신라 1.55% 상승 '주목',"호텔신라 뒤를 이어 삼성전기, 삼성바이오로직스 종목도 각각 0.68%, 0.51%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 삼성물산 종목은 -1.54%를 기록해 삼성그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 1일 삼성그룹 전체 계열사의 주가 등락률은 다음과 같다...."
2023.06.03.,"삼성전자 2.3도 한전 3.2도기업 43.3%, 파리협정 목표 초과",97개 기업 중 CJ제일제당·KB금융·NH투자증권·삼성바이오로직스 등 23개(23.7%) 기업은 온실가스 배출량을 1.5도 이내로 관리할 수 있는 그룹(A)에 포함됐다. BGF리테일·셀트리온·신한지주·에코프로비엠 등 32개(33%) 기업은 2도 이내 그룹(B)에 속했다. 반면 한국 기업의 43.3%에 해당하는 44개 기업은...
2023.06.03.,바이오 USA 출격 K제약바이오… '제2렉라자' 만들기 유한양행,국내 기업 중에는 △삼성바이오로직스 △셀트리온 △롯데바이오로직스 △한미약품 △종근당 △HK이노엔 △차바이오그룹 △브릿지바이오테라퓨틱스 △지놈앤컴퍼니 △바이젠셀 △티움바이오 △메드팩토 △신테카바이오 △앱클론 △에이비온 △에이비엘바이오 △아이젠사이언스 △알테오젠...
2023.06.03.,"K-제약바이오, 미국서 ‘총집합’...ASCO·바이오USA 출격","11년 연속 단독 부스를 꾸미는 삼성바이오로직스는 세계 톱티어 CDMO 기업답게 국내 최대, 이번 행사에서는 두 번째로 큰 부스를 꾸렸다. 이번 달 말부터 4공장 전체 가동에 돌입하고 5공장 착공에도 돌입한 만큼 이번 행사에서 활발한 수주 논의가 예상된다. 롯데바이오로직스, SK바이오사이언스 등도..."
2023.06.03.,K칩스법 이어 K바이오법도 나온다…바이오를 제2의 반도체로[뒷북경제],삼성바이오로직스·셀트리온 등 바이오 대기업이 국내에 공장을 증설하는 등 시설 투자에 나설 경우 최대 25%의 세액공제를 받게 됩니다 .정부가 바이오 업종을 조세특례제한법상 국가전략기술에 포함시켰기 때문입니다. 정부는 아울러 바이오 클러스터를 조성하기 위해 기업·대학·연구기관·창업보육기관...
2023.06.03.,"최태원 등 4대그룹 총수, 프랑스·베트남행...이재용, 삼성호암상 2년 연속 참...","최주선 삼성디스플레이 사장과 전영현 삼성SDI 부회장, 최윤호 삼성SDI 사장, 장덕현 삼성전기 사장, 황성우 삼성SDS 사장, 존림 삼성바이오로직스 사장 등도 자리를 함께했다. 삼성은 삼성호암상 외에도 미래기술육성사업과 산학협력을 통해 국가 기초과학 발전을 지원하고 있다. 현재까지 760개 이상의 과제에..."
2023.06.03.,"삼성자산운용 KODEX 헬스케어, 순자산 1000억 돌파","KODEX 헬스케어 ETF의 투자기업은 셀트리온(20.6%), 삼성바이오로직스(14.5%), 셀트리온헬스케어(8.9%), 유한양행(4.0%), 한미약품(2.6%) 등 84종목이며, KODEX 바이오ETF은 루닛(3.7%), 보로노이(2.8%), 알테오젠(2.68%), 클래시스(2.6%), 덴티움(2.5%) 등 50개 기업에 투자하고 있다."
2023.06.03.,[바이오 K-뉴딜] 시가총액 5100억 감소...SK바이오팜 0.8% 상승 선방,1위 SK바이오팜 7만5300원(0.8%)▲2위 SK바이오사이언스 8만2100원(0.61%)▲3위 HLB 3만8050원(0.53%)▲4위 셀트리온헬스케어 7만6700원(0%)▲5위 유한양행 6만1100원(-0.16%)▲6위 셀트리온제약 8만7000원(-0.23%)▲7위 삼성바이오로직스 78만5000원(-0.38%)▲8위 셀트리온 17만3500원(-1.08%)▲9위 한미약품...
2023.06.03.,[삼성그룹] 시가총액 8조8456억원 증가...삼성중공업 2.15% 상승 '주목',64%)▲9위 삼성에스디에스 12만5500원(0.56%)▲10위 삼성전기 14만9300원(0.54%)▲11위 삼성엔지니어링 2만8400원(0.53%)▲12위 삼성카드 3만150원(0.5%)▲13위 에스원 5만3600원(0%)▲14위 호텔신라 7만8300원(-0.13%)▲15위 삼성바이오로직스 78만5000원(-0.38%)▲16위 멀티캠퍼스 3만4600원(-0.86%)
2023.06.04.,세계 최대 바이오행사 '바이오USA' 美서 막 오른다,"국내 바이오 투톱인 삼성바이오로직스와 셀트리온도 이번 행사에 참여한다. 현재 글로벌 제약바이오 시장에서는 바이오 의약품 위탁생산개발(CDMO), 항체약물접합체(ADC), 인공지능(AI)을 활용한 신약 개발, 세포유전자치료제(CGT) 등이 주목받고 있다. 올해 바이오USA에서도 이와 관련된 혁신적인..."
2023.06.04.,CDMO서도 초격차… '생산능력 1위' 삼성바이오로직스의 승부수,"글로벌 1위 론자와 이를 맹추격하는 삼성바이오로직스 등 글로벌 톱4 CDMO 기업을 살펴봤다. ◆기사 게재 순서 ①CDMO서도 초격차… '생산능력 1위' 삼성바이오로직스의 승부수 ②CDMO 패권 경쟁… 1위 론자에 도전하는 바이오기업 ③""한국 CDMO 강점은 오픈이노베이션"" 지난 5월31일 삼성바이오로직스가..."
2023.06.04.,"""마누라·자식 빼고 다 바꿔라"" 30년 지난 삼성 현주소는(종합)","재계에서는 사법 리스크 등을 고려하면 등기임원 복귀를 무리하게 추진할 이유가 없다는 의견이 우세하다. 이 회장은 현재 매주 목요일에는 삼성물산-제일모직 부당합병 혐의 재판에, 3주 간격으로 금요일에는 삼성바이오로직스 분식회계 의혹 재판에 출석하고 있다."
2023.06.04.,"K제약·바이오, 바이오 USA '역대 최다기업' 참가","삼성바이오로직스, 롯데바이오로직스 등 국내 대형 바이오 기업들은 별도 독립 전시 공간을 운영한다. 이번 행사 참가자는 1만5000명이 넘을 것으로 예상된다. 세계 각국 제약바이오 기업들이 참가해 기술과 연구개발(R&D) 성과 등을 알리고, 업계 협력(파트너링), 해외투자유치, 해외기술수출 등..."
2023.06.04.,[삼성그룹 주간동향] 주간 시총 13조8110억 껑충...삼성전기 주간 상승률 1위,1위 삼성전기 14만9300원(3.68%)▲2위 삼성SDI 71만5000원(3.17%)▲3위 삼성에스디에스 12만5500원(2.78%)▲4위 삼성전자 7만2200원(2.7%)▲5위 제일기획 1만8400원(2.05%)▲6위 삼성증권 3만6600원(1.67%)▲7위 삼성중공업 6180원(1.31%)▲8위 삼성바이오로직스 78만5000원(1.03%)▲9위 멀티캠퍼스...
2023.06.04.,[데스크칼럼] 최기선 시장과 인천경제자유구역 20년,"특히 2011년 삼성바이오로직스 유치로 시작된 송도국제도시의 바이오 신화는 현재도 진행형이다. 삼성바이오로직스에 이어 롯데바이오로직스, SK 바이오사이언스 등 국내 주요 바이오 기업들이 송도 입주 채비를 서두르고 있고, 이들 기업을 주요 고객으로 하는 글로벌 바이오 소재·부품·장비 업체들도..."
2023.06.04.,"[ZD브리핑] 대표 공석 KT, 신규 사외이사 선임 ‘초 읽기’","그만큼 삼성바이오로직스, SK바이오사이언스, 롯데바이오로직스, 유한양행, 종근당, 한미약품 등 제약바이오기업들과 관련기관, 협단체 600여개사(기관)가 참석할 예정알려졌습니다. 그 중에서도 전통적인 신약개발부터, 신약개발 플랫폼 제공, CRO, CDMO, 임상시험데이터 관리, 인공지능(AI) 기반 데이터분석..."
2023.06.04.,"유정복 인천시장, 첨단산업 글로벌 협력지구 전략회의 참석","또 당에서는 박대출 국민의힘 정책위의장, 유관기관은 d·camp, 생명공학연구원, KAIST, K-NIBRT, 서울경제진흥원 관계자, 기업·협회는 바이오오케스트라, 법무법인광장, 삼성바이오로직스, 롯데바이오로직스, CJ제일제당, 에임메드, 테서, 한국투자파트너스, 삼성서울병원, 뉴라이브, 한국제약바이오협회 관계자..."
2023.06.05.,"삼성바이오, 美 제약사와 CMO 계약 체결…1472억원 규모",바이오의약품 위탁개발생산(CDMO)기업 삼성바이오로직스가 미국 소재 제약사와 위탁생산(CMO)계약 의향서를 체결했다. 삼성바이오로직스는 지난 3일 미국 소재 제약사와 1472억원 규모의 CMO계약 의향서를 체결했다고 5일 공시했다. 계약 금액은 삼성바이오로직스 지난해 매출액 3조원의 4.91%에 해당하는...
2023.06.05.,삼성바이오로직스 ‘제5공장’ 준공 앞당긴다,2025년9월에서 4월로 5개월 단축 삼성바이오로직스가 제 5공장 준공을 앞당긴다. 삼성바이오로직스는 2025년 9월 예정됐던 제5공장 준공을 2025년 4월로 앞당긴다고 5일 밝혔다. 삼성바이오로직스는 증가하는 바이오의약품 위탁개발생산(CDMO) 수요에 선제적으로 대응하기 위해 제 5공장을 증설할...
2023.06.05.,세계최대 바이오전시회 '바이오USA' 보스턴서 팡파르,85개국 4천개 기업 1만4천명 참여…국내기업 작년 2배 증가한 544곳 삼성바이오로직스 11년 연속 단독부스…셀트리온·롯바·차바이오 등도 참가 세계 최대 바이오·제약 전시회인 '2023 바이오 인터내셔널 컨벤션'이 미국 보스턴에서 5일(이하 현지시간) 막을 열었다. 통상 '바이오USA'로 불리는 이 행사는 세계...
2023.06.05.,[오늘의 주요공시] 삼성바이오로직스·대웅제약·진흥기업 등,"이투데이=박민규 기자 | △삼성바이오로직스, 미국 소재 베약사와 바이오의약품 위탁생산계약 의향서 체결…계약금액 1473억 원 △대웅제약, 위식도역류질환 치료제 펙수프라잔 기술이전 계약 종료 △진흥기업, 해링턴플레이스 신경주 역세권 공동주택 신축공사 수주…945억 원 규모 △청호ICT, 개선기간..."
2023.06.05.,"삼성바이오로직스, 송도 5공장 신설 투자 종료일 변경",삼성바이오로직스(207940)는 송도 제2바이오캠퍼스 내 5공장 신설 투자 종료일을 2025년 9월말에서 같은해 4월1일로 변경한다고 정정공시했다.
2023.06.05.,"K바이오, 북미 시장 공략 강화","사진=연합뉴스 셀트리온, 삼성바이오로직스가 북미 시장에서 K바이오 위상을 높이고 있다. 셀트리온이 미국 바이오 업체 '라니 테라퓨틱스'와 먹는 자가면역질환 치료제 '경구형 아달리무맙'(개발명 RT-105) 개발 계약을 체결했다고 5일 밝혔다. 셀트리온은 류머티즘성 관절염, 척추관절염, 건선 등에..."
2023.06.05.,"""다 바꿔라"" 삼성 '신경영 선언' 30주년...이재용의 승어부 전략은?",삼성바이오로직스는 신속한 의사결정과 과감한 투자로 제조 기술력을 강화해 발 빠르게 위탁개발생산(CDMO) 글로벌 1위 자리에 올랐다. 이 회장은 지난달 미국 출장에선 ▲호아킨 두아토 J&J 최고경영자(CEO) ▲지오반니 카포리오BMS CEO▲누바 아페얀 플래그십 파이어니어링 CEO ▲크리스토퍼 비에바허...
2023.06.05.,"""우리도 보스턴처럼""... 정부, 바이오클러스터 육성 나선다","인천 송도에 위치한 삼성바이오로직스 공장 전경. 사진=삼성바이오로직스 ◇ 모더나·화이자, MIT·하버드 등 밀집한 '지구상 가장 혁신적인 1스퀘어 마일' 보스턴 바이오 클러스터는 메사추세츠 공과대학(MIT), 하버드, 터프츠 등 명문대를 중심으로 세계 톱20 글로벌 빅파마 중 19개 연구소, 메사추세츠..."
2023.06.05.,"[뉴스락&피플] 정일영 더불어민주당 의원, ""바이오산업은 차세대 수출 핵심이...","그 결과 삼성바이오로직스, SK바이오사이언스, 셀트리온 등 대기업과 바이오 벤처업계의 성장으로 CMO(위탁생산), CDMO(위탁개발생산) 등 국내 제조 인프라는 전 세계 최고 수준이며 임상시험 부문에서도 글로벌 상위 수준을 점유하고 있다. 이에 WHO에서는 지난 2월 한국을 '글로벌 바이오 인력양성 허브'로 단독..."
2023.06.06.,발표하는 존림 삼성바이오로직스 대표,존림 삼성바이오로직스 대표가 5일(현지시간) 미국 보스턴 웨스틴 보스턴 시포트 디스트릭트에서 CEO 기자간담회를 열고 사업 현황을 발표하고 있다. 2023.6.6 [삼성바이오로직스 제공. 재판매 및 DB 금지]
2023.06.06.,2023 바이오USA 삼성바이오로직스 부스,5일(현지시간) 미국 보스턴에서 열린 '2023 바이오 인터내셔널 컨벤션'(바이오USA) 삼성바이오로직스 부스에 사람들이 드나들고 있다. 2023.6.6 [삼성바이오로직스 제공. 재판매 및 DB 금지]
2023.06.06.,바이오 USA서 셀트리온·삼성바이오로직스 글로벌 파트너십 강화 노력,셀트리온과 삼성바이오로직스가 미국 보스턴에서 열리는 '바이오 인터내셔널 컨벤션 2023(바이오 USA)'에 참가해 기업 비전을 밝히고 글로벌 성장 의지를 드러냈다. 6일 셀트리온과 삼성바이오로직스에 따르면 올해로 30회를 맞은 바이오 USA는 글로벌 제약·바이오 분야 행사로 기업의 기술 경쟁력과 브랜드...
2023.06.06.,삼성바이오로직스 생산 역량 소개하는 제임스최 부사장,제임스최 삼성바이오로직스 부사장이 5일(현지시간) 미국 보스턴에서 열린 '2023 바이오 인터내셔널 컨벤션'(바이오USA)에서 삼성바이오로직스의 생산 역량을 소개하고 있다. 2023.6.6
2023.06.06.,"존 림 삼성바이오 대표 ""송도 5공장, 5개월 당겨 2025년 4월 가동""",삼성바이오로직스가 인천 송도에 건설 예정인 제5공장 완공 시기를 5개월 앞당긴다. 존 림 삼성바이오로직스 대표는 5일(현지시간) 미국 웨스틴 보스턴 시포트 디스트릭트에서 기자간담회를 열고 “5공장 가동 시기를 당초 2025년 9월에서 5개월 앞당겨 4월 목표로 하고 있다”며 “35개월 걸린 제3공장과...
2023.06.06.,"삼성바이오로직스, 넥스트 신약개발까지 넘본다","존림 삼성바이오로직스 대표이사. 사진=삼성바이오로직스 ""주력인 위탁생산개발(CDMO) 사업을 넘어 신약개발에 나설 예정이다."" 존림 삼성바이오로직스 대표이사가 5일(현지시간) 미국 보스턴에 있는 '더 웨스틴 보스턴 씨포트 디스트릭트'(The Westin Boston Seaport District)에서 기자간담회를 열고 이 같이..."
2023.06.06.,바이오USA 올해 키워드는…'CDMO·세포치료제·ADC',"5일(현지시간) 전시장 입구를 들어서니 가장 먼저 삼성바이오로직스, 스위스 론자, 일본 후지필름 다이오신스 바이오테크놀로지스, 중국 우시바이오로직스 등 CDMO 기업이 눈에 보였다. 고한승 한국바이오협회장은 현장에서 기자들을 만나 ""코로나19 시기를 거치며 특히 CDMO의 중요성이 강조됐다""며..."
2023.06.06.,세계 최대 제약·바이오 박람회 BIO USA 개막 '인산인해' [BIO USA 2023],"한국 기업 중 가장 큰 부스를 꾸린 기업은 삼성바이오로직스다. 11년 연속 바이오 USA에서 단독 부스를 열고 있으며 올해는 나무와 돌 등 친환경 소재를 사용한 167㎡ 규모의 부스를 차렸다. 부스에는 삼성바이오로직스의 위탁개발(CDO) 서비스, 내년을 목표로 짓고 있는 항체약물접합체(ADC) 시설 안내..."
2023.06.06.,코로나19 끝났다…'한·중·일' 미국서 바이오 경쟁 '불꽃',"한국의 삼성바이오로직스와 중국의 우시바이오로직스, 일본의 후지필름은 독립 전시관으로 행사장 중앙을 채웠다. 세계 최대 의약품 시장인 미국 기업 사로잡기 경쟁이 본격화되는 양상이다. 삼성바이오로직스는 올해 '당신의 지속 가능한 파트너'(Your Sustainable Partner)를 주제로 전시부스 내 모든 자재를..."
2023.06.07.,"‘CDMO 승부수’ 삼성바이오, 송도 ‘5공장 준공’ 5개월 앞당긴 까닭",삼성바이오로직스가 건설 중인 제5공장 공사 기간을 단축해 의약품 위탁개발생산(CDMO) 사업에 더 힘을 싣는다. CDMO 사업은 특성상 생산능력(CAPA)이 성과로 이어지기 때문에 건설을 빠르게 마무리 짓고 수주 물량을 생산하겠다는 구상이다. 7일 관련 업계에 따르면 삼성바이오로직스는 인천 송도 11공구...
2023.06.07.,발표하는 케빈 샤프 삼성바이오로직스 세일즈 담당,케빈 샤프 삼성바이오로직스 세일즈 담당이 6일(현지시간) 미국 보스턴에서 열린 '2023 바이오 인터내셔널 컨벤션'(바이오USA)에서 5공장 수주 전략을 소개하고 있다. 2023.6.7
2023.06.07.,"삼성바이오""블록버스터 시장을 적극 공략""",삼성바이오로직스가 2025년 4월 가동 예정인 인천 송도 제5공장에서 알츠하이머 치료제 등 신약을 내놓는다. 사진=삼성바이오로직스/이코노텔링그래픽팀. 삼성바이오로직스가 2025년 4월 가동 예정인 인천 송도 제5공장에서 알츠하이머 치료제 등 신약을 내놓는다. 케빈 샤프 삼성바이오 미주법인(SBA) 세일즈...
2023.06.07.,삼성바이오로직스 공장 증축에 ADC 기술 확보까지 공격적 행보,스카이데일리 엄재만기자 = ▲ 삼성바이오로직스 완제 공장. 사진=뉴시스 삼성바이로직스(삼바)가 기업의 경쟁력 강화를 위해 매출 성장에 더해 기술 확보라는 양과 질 두 마리 토끼를 다 잡고 있는 것으로 보인다. 삼성바이오로직스가 지난해 연결 기준 매출액 3조13억 원을 기록했다. 제약업계 최초다....
2023.06.07.,"CDMO수주·기술이전...제약, 바이오USA서 경쟁력 어필",삼성바이오로직스는 앞당긴 5공장 목표가동시기와 항체약물접합체(ADC) 전용 생산공장 건설 계획을 공개했다. 롯데바이오로직스는 국내외 주요 제약바이오기업과 바이오의약품 위탁생산(CMO) 계약 수주를 추진했다. 셀트리온은 파트너링 강화를 통해 브랜드 가치를 높이는 것에 행사 참여 목표를 뒀다....
2023.06.07.,"[바이오USA]'고객 프렌들리' 삼바, 美 동서부에 모두 거점 확보",삼성바이오로직스가 미국 서부인 샌프란시스코에 연구·개발(R&D) 센터에 이어 동부인 뉴저지에 영업 사무소를 본격 구축하며 동·서부 양안에 모두 확고한 거점을 확보했다. 이를 통해 미국과 유럽에 위치한 주요 고객사와 실시간으로 소통하는 '고객 프렌들리'로 초격차를 확보한다는 전략이다. 케빈 샤프...
2023.06.07.,"[인천 미래먹거리] 바이오 산업, 인천에서 개발과 생산 '전략 육성'","인천엔 삼성바이오로직스, 셀트리온, SK바이오사이언스 등 국내 3대 바이오사가 입주하고 있다. 여기에 도전자로 꼽히는 롯데바이오로직스도 인천 입주를 꿈꾸고 있다. 연세대와 인하대 등 바이오산업을 연구하기 위한 기관은 물론 지난해 보건복지부가 실시한 의료질 평가에서 최상위 등급을 받은 국내..."
2023.06.07.,"[더벨]삼성바이오로직스, 잇단 수주 낭보…실적 경신 기대감 UP",삼성바이오로직스가 잇단 신규 수주 계약과 증액 계약을 따내며 순항하고 있다. 올해 들어서만 최소 7000억원 이상의 의약품 위탁생산(CMO)을 수주했다. 올해에도 최대 실적을 경신할 것이라는 기대감이 커지고 있다. 5일 금융감독원 전자공시에 따르면 삼성바이오로직스는 지난 3일 미국 소재...
2023.06.08.,"삼성바이오로직스-화이자, 다품종 의약품 장기 위탁생산 제휴","성재준 바이오전문기자 = 삼성바이오로직스(207940)와 화이자는 8일 다품종 의약품의 장기 위탁생산을 위한 전략적 파트너십을 체결했다고 밝혔다. 양사는 지난 3월에도 1개 제품에 대한 위탁생산 계약을 처음 체결했었다. 삼성바이오로직스는 이번 추가 계약에 따라 최근 완공된 4공장에서 종양, 염증 그리고..."
2023.06.08.,"삼성바이오로직스, 화이자와 5350억 규모 위탁생산계약",삼성바이오로직스는 화이자 아일랜드(Pfizer Ireland Pharmaceuticals)와 5350억원 규모의 위탁생산계약 의향서를 체결했다고 8일 공시했다. 계약금액은 최근 매출액의 17.83%에 해당된다．
2023.06.08.,[바이오USA] 삼성바이오로직스 “내년부터 3세대 ADC 생산 추진”,"내년 완공할 ADC 생산 설비서 아라리스 기술 활용 검토 “아라리스, 3세대 ADC 기술 선두주자” “ 10년간 R&D 집중해 선두권 진입 목표” 삼성바이오로직스가 지난 4월 투자한 항체약물접합체(ADC) 개발 기업 스위스 아라리스의 기술을 활용해 바이오의약품 위탁개발생산(CDMO)을 추진하고 있다. 내년 중..."
