날짜,제목,내용
2023.06.02.,"기아, 5일 기업설명회…1Q 매출액 23.7조",기아(대표이사 최준영 송호성)가 오는 5일 기업설명회(IR)를 개최한다. 애널리스트 및 국내 기관투자자 대상으로 판매 현황 및 주요 경영 현황에 대한 설명이 예정돼 있다. 컨퍼런스콜 방식이며 별도 후원기관 없이 자사 주관으로 진행된다. 서울 서초구 기아 본사 전경. [사진=더밸류뉴스] 기아는 올해...
2023.06.02.,"美 당국, 기아차에 폭발 우려 에어백 인플레이터 장착한 400만대 리콜 촉구",idxno=506713 미국고속도로교통안전국(NHTSA)이 충돌 시 폭발로 이어질 수 있는 에어백 인플레이터가 장착된 400만 대의 기아 차량에 대해 리콜을 촉구했다. 월스트리트저널(WSJ)은 1일(현지시간) NHTSA가 충돌 시 폭발할 수 있다고 경고한 에어백 인플레이터가 미국에서 판매된 400만 대의 기아...
2023.06.02.,“美 저금리 리스 전략 통했다”…기아 EV6 5월 판매 80%↑,현지 리스 가격 정책 수정 첫 달 만에 성과 기아가 미국 인플레이션 감축법(IRA) 대응을 위해 새롭게 마련한 현지 리스 가격 정책이 시행 첫 달부터 눈에 띄는 성과를 냈다. 로컬 브랜드 경쟁 모델과 비교해 월간 이용료와 보증금을 파격적인 가격으로 선보이며 판매량 확대에 기여하고 있다. 2일 기아...
2023.06.02.,"[기업] 현대차·기아, 5월 美 판매량 21%↑...10달 연속 증가","미국 시장에서 신차 14만7천여 대가 팔려 지난해보다 판매량이 21% 증가했다고 밝혔습니다. 현대차와 기아 모두 지난해 8월부터 10개월 연속 전년 동월 대비 판매가 늘고 있습니다. 특히 하이브리드를 포함한 친환경차 판매가 69% 늘었고, 전기차는 총 8천백여 대가 팔려 월간 최다 판매기록을 달성했습니다."
2023.06.02.,"롯데마트, 기아대책과 잠실에서 '리어스 푸르깅'","롯데마트는 기아대책과 잠실 한강공원에서 환경 정화 활동 '2023 리어스(RE:EARTH) 푸르깅'을 했다고 2일 밝혔다. 이번 행사는 지난 5월 참가 신청 접수를 시작했는데, 공고 하루 만에 참가권이 모두 매진됐다. 행사엔 일반인 참가자와 롯데마트, 롯데슈퍼 임직원 등 약 300명이 참여했다. 이들은 잠실..."
2023.06.02.,유럽 시장 흔드는 현대차‧기아의 전기차,철공소 수준에서 시작한 현대차‧기아가 전기차 시대엔 유럽 명차들의 경쟁자가 됐다. ◆유럽에서 잘나간 현대차‧기아 독일 매체 WELT는 독일 수입차 시장에서 한국이 프랑스 차를 몰아내 버렸다고 극찬했다. 지난 3월엔 여러 경쟁자가 나타나고 있지만 현대 아이오닉 5에 대해 “일상적인 테스트에서...
2023.06.03.,“도둑 들면 가게 탓이냐”…美서 현대차·기아 상대 절도소송 비판,현대차와 기아가 지난해 미국에서 잇따른 차량 도난사건으로 집단 소송을 당한 것과 관련 미국 내에서도 납득하기 어렵다는 비판이 나왔다. 미국 CBS 기자 출신인 버나드 골드버그는 2일(현지시간) 의회 전문 매체 ‘더힐’에 기고한 글에서 “두 한국 자동차 회사인 기아와 현대가 자동차를 너무 쉽게 훔치게...
2023.06.03.,"[PMPS] 디플러스 기아, 꾸준함 무기로 선두 탈환",디플러스 기아가 '배틀그라운드 모바일 프로 시리즈(PMPS)' 셋째 날 매 경기 꾸준한 득점을 바탕으로 선두에 올라섰다. 3일 '배틀그라운드 모바일'의 한국 지역 대회 '2023 PMPS 시즌2' 페이즈1 3일차 경기가 온라인으로 펼쳐졌다. 디플러스 기아는 이날 열린 6개 매치에서 치킨 1회 및 42킬을 획득하며 무려 토털...
2023.06.03.,"디플러스기아, 9킬 쓸어 담으며 3일 차 2매치 치킨 획득…19점 쌓아 (PMPS 시...","디플러스기아가 '배틀그라운드 모바일 프로 시리즈(PMPS) 2023' PHASE1 3일 차 2매치의 주인이 됐다. 3일 '배틀그라운드 모바일 프로 시리즈(PMPS) 2023... 그 주인공은 디플러스기아, 덕산이스포츠, 팀GP, 성남제노알파. 인원이 1명만 남은 성남제노알파와 팀GP, 3명이 남은 디플러스기아와 덕산이스포츠. 남은..."
2023.06.03.,현대차는 ‘세단’·기아는 ‘SUV’…1~5월 완성차 효자는?,"현대자동차와 기아가 내수 시장에서 닮은 듯 다른 행보를 이어가고 있다. 양사 모두 올해 들어 전년 대비 판매량 상승 곡선을 그린 가운데 현대차는 세단 부문에서, 기아는 스포츠유틸리티차(SUV) 부문에서 뚜렷한 강세를 보이고 있다. 3일 완성차 업계에 따르면 현대차는 5월 한 달 동안 내수..."
2023.06.03.,운전자가 가장 많이 찾는 1천만원대 중고차는 현대차 아반떼·기아차 카니발,"이어 기아 레이, 현대 스타렉스, 르노코리아 SM6, 현대 쏘나타 순으로 조회 수가 높았다. 아반떼는 현대차의 대표 상품으로 연비가 좋고 유지 관리에... 1천500만원 이상 2천만원 미만 국산차 조회수 1위는 기아 카니발이 차지했다. 기아 K7, 현대 투싼, 현대 제네시스, 기아 K3이 뒤를 이었다. 카니발은 가족이..."
2023.06.03.,"2023년 5월 글로벌, 기아 '26만 8천593대' 판매'…전년 대비 14.4%↑","▲ 기아./사진=기아 기아는 2023년 5월 글로벌 시장에서 국내 5만 275대, 해외 21만 7,772대, 특수 546대 등 전년 동기 대비 14.4% 증가한 26만 8,593대(도매 판매 기준)를 판매했다고 6월 1일 밝혔다. 이는 2022년 같은 기간과 비교해 특수 판매 제외하고 국내는 10.3% 증가, 해외는 15.2% 증가한 수치다...."
2023.06.03.,"[PMPS] 디플러스 기아, 2매치 치킨으로 161점 돌파...선두 굳히기 돌입","2위인 덕산 이스포츠와 13점 차이 디플러스 기아가 2매치 치킨으로 누적 포인트 161점을 달성하며 1위 굳히기에 돌입했다.3일 국내 배틀그라운드... 팀GP, 덕산 이스포츠와 함께 TOP3 안에 든 디플러스 기아는 앞선 전투로 전력 손실을 입고 진영이 무너진 덕산 이스포츠를 먼저 정리한 후 생존자가 한 명뿐인..."
2023.06.03.,"현대차·기아, 누적판매 1억5천만대 돌파",현대차·기아가 자동차 판매 61년만에 지난달 판매 대수 1억5천만대를 넘은 것으로 나타났습니다. 현대차·기아는 자동차 판매를 시작한 1962년 이후 지난달까지 국내를 포함한 글로벌 자동차 시장에서 모두 1억 5천 44만대를 판매했다고 밝혔습니다. 글로벌 완성차 회사 가운데 누적 판매 1억5천만대를 넘은...
2023.06.03.,"[PMPS 통신] '구관이 명관' 디플러스 기아, 더블제트 추격 따돌리고 선두 올라",디플러스 기아(DK)가 더블제트를 제치고 선두에 올라섰습니다. 3일 온라인으로 펼쳐진 2023 펍지 모바일 프로 시리즈(PMPS) 시즌2 페이즈1 3일차 경기에서... 디플러스 기아/사진=이소라 기자 이후 DK는 세번째 매치에서도 톱2에 올랐습니다. 세매치만에 생존포인트만 무려 22점을 획득한 DK는 3일차 경기가 끝날...
2023.06.03.,"'기세 꺾인 호랑이', 기아 타이거즈 난타전 끝 롯데에 5-6패",KIA는 3일 부산 사직구장에서 열린 2023 신한은행 SOL KBO리그 롯데 자이언츠와의 원정 경기에서 5-6으로 패배했다. 사진은 이날 선발로 나온 메디나의 모습. /KIA타이거즈 제공 프로야구 KIA 타이거즈가 이틀 연속 롯데 자이언츠에 꺾이며 2연패를 당했다. KIA는 3일 부산 사직구장에서 열린 2023 신한은행 SOL...
2023.06.04.,"[전남일보] 기아타이거즈> KIA, 호국보훈 시리즈 개최",KIA타이거즈가 정전 70주년 호국보훈의 달을 맞아 오는 6~8일 광주-기아챔피언스필드에서 열리는 SSG랜더스와 홈 주중 3연전을 호국보훈 시리즈로 치른다고 밝혔다. KIA는 7일 경기에 광주와 전남 지역 군 장병 2000명을 초청해 경기 관람과 식사를 제공한다. 이날 경기에는 31사단과 제3함대사령부...
2023.06.04.,수단 군벌 분쟁에 곡창지대 농사도 중단…기아 가속 우려,"군벌 간의 장기 분쟁으로 구호해야 하는 인구 비중이 확대된 가운데, 농업 붕괴는 곡물을 비롯한 농산물 가격 급등을 넘어 결국엔 기아를 확대할 것이라는 관측이 지배적이다. 과거엔 러시아와 우크라이나에서 부족분을 수입해왔지만, 전쟁으로 곡물가가 뛰면서 이마저도 쉽지 않아졌다. 또 수단 국내총생산..."
2023.06.04.,“르·지·케이가 너무 약하니···” 현대차·기아 국산차 점유율 91%,"현대차·기아, 5월 11만8955대 판매 르노·GM·KG모빌리티 내수서 고전 5월 국내 신차 판매량이 13만300대로 지난해 5월보다 8.8% 증가했다. 지난해 말 시작된 판매량 상승세가 이어지는 모양새다. 현대차, 기아, 한국GM, KG모빌리티, 르노코리아 등 5개사는 5월 실적을 각각 발표했다. 현대차는 5월..."
2023.06.04.,"'역대급 실적'기아, 5월 판매 두자릿수 증가","최근 글로벌 자동차 시장에서 괄목할만한 성과를 이어가고 있는 기아의 5월 자동차 판매량이 전년 대비 14.4% 증가했다. 4일 기아에 따르면 지난달 글로벌 시장에서 국내5만275대, 해외 21만7천772대, 특수 564대 등 전년 동기 대비 14.4% 증가한 26만8천593대를 판매했다. 이는 지난해 같은 기간 대비..."
2023.06.04.,"기아타이거즈, 롯데戰 6-0 완승 “연패는 없다”",/연합뉴스프로야구 기아 타이거즈가 6회 6점을 몰아치는 타선의 집중력을 발휘하며 주말 롯데전 연패에서 벗어났다. KIA는 4일 부산 사직구장에서 열린 2023 신한은행 쏠 KBO리그 롯데와 경기에서 선발 투수 이의리의 호투와 6회 집중력을 발휘한 타선에 힘입어 6-0으로 이겼다. 이의리는 5이닝 8탈삼진...
2023.06.04.,"[PMPS] 디플러스 기아-투제트, 쫓고 쫓기는 혼전 216점 '동률'...3위 덕산 21...","디플러스 기아와 투제트가 페이즈 스테이지1 마지막 날 한치 앞을 내다보기 힘든 접전을 벌이고 있다. 여기에 호시탐탐 덕산이 대반전을 노리고 있다.... 중간 순위는 디플러스 기아와 투제트가 216점으로 동률을 이뤘지만, 사냥한 치킨 숫자에 따라 디플러스 기아가 1위, 투제트가 2위로 순위표에 이름을..."
2023.06.04.,기아 ‘글로벌 경쟁력’ 눈길…RV·친환경차 판매 힘 싣는다,"기아가 국내 500대 기업 중 고속성장과 글로벌경쟁력 부문에서 유독 눈에 띄는 성과를 거뒀다. 고수익 차종인 레저용차량(RV)과 친환경차의 국내외... 결과, 기아는 삼성전자와 현대자동차에 이어 종합 3위에 올랐다. 기아는 올해 500대 기업 경영평가에서 고속성장, 글로벌경쟁력 등 총 2개 부문에서..."
2023.06.04.,"기아 하반기 준대형 SUV EV9 유럽 출시, 판매 1위 테슬라 모델Y 잡는다",기아가 유럽 현지 시장에 맞춘 EV9을 유럽 시장에 내놓고 전기차 시장 선도 브랜드 도약을 노린다. 사진은 기아 EV9. <기아> 기아가 유럽 현지 시장에 맞춘 EV9을 유럽 시장에 내놓고 전기차 선도 브랜드로 도약을 노린다. EV9은 기아의 첫 준대형 전기 SUV(스포츠유틸리티 차량)인데 내연기관차를 포함해...
2023.06.05.,"기아, BMW·벤틀리 출신 디자이너 존 버킹햄 영입","기아가 BMW, 벤틀리, 패러데이 퓨처 출신의 존 버킹햄 디자이너를 기아넥스트디자인외장실장으로 영입했다. 5일 기아에 따르면 지난 1일부터 근무를 시작한 존 버킹햄 실장은 기아의 디자인 철학 '오퍼짓 유나이티드'(Opposites United)를 담은 차세대 외장 디자인 개발을 주도할 예정이다. 급변하는 글로벌..."
2023.06.05.,"기아, BMW·벤틀리 외장디자인 담당한 존 버킹햄 영입","'기아넥스트디자인외장 실장'으로 기아는 미래 디자인 경쟁력 확보를 위해 존 버킹햄(42) 디자이너를 '기아넥스트디자인외장 실장'으로 영입했다고 5일 밝혔다. 버킹햄 실장은 지난 18년간 자동차 산업에 종사하며 다양한 고급차, 전기차 디자인 프로젝트를 담당했다고 기아는 소개했다. 그는 2005년 BMW그룹의..."
2023.06.05.,"[단독] 기아 노조, 역대급 임금인상에 ‘주 4.5일제’ 요구",현대자동차에 이어 기아 노동조합이 올해 임단협에서 역대급 임금 인상을 요구하고 나섰다. 영업이익의 30% 성과급 배분도 원한다. 기아가 지난해 사상 최초로 7조원을 넘는 영업이익을 낸 점을 감안하면 성과급에만 2조원 이상의 재원을 투입하라는 것이다. 여기에다 기아 노조는 제조업 최초로 단체협약...
2023.06.05.,"또 명품 디자이너 모셔왔다…기아, BMW 출신 존 버킹햄 영입",기아가 BMW·벤틀리 출신의 자동차 외장 디자이너 존 버킹햄을 영입했다. ‘우아하고 강렬하다’는 평을 받은 BWM 8시리즈 콘셉트카를 디자인해 유명해진 인물이다. 기아는 미래 디자인 경쟁력 확보를 위해 존 버킹햄 디자이너를 기아넥스트디자인외장실장으로 영입했다고 5일 발표했다. 그는 지난 1일...
2023.06.05.,"기아, 대학생 서포터즈 '기아 크리에이터' 6기 모집",기아(000270)가 대학생을 대상으로 한 대표 서포터즈 ‘기아 크리에이터’를 모집한다고 5일 밝혔다. 기아는 국내 대학생들과 함께 미래 모빌리티에 대한 아이디어를 예술적 영감으로 구현하는 대학생 서포터즈 프로그램 기아 크리에이터 6기를 모집한다. 2018년부터 진행되고 있는 기아 크리에이터는...
2023.06.05.,"기아, BMW·벤틀리 출신 존 버킹햄 디자이너 영입","기아는 미래 디자인 경쟁력 확보에 기여할 BMW, 벤틀리, 패러데이 퓨처 출신의 존 버킹햄 디자이너를 기아넥스트디자인외장실장으로 영입했다고 5일 밝혔다. 지난 1일부터 근무를 시작한 존 버킹햄 실장은 기아의 디자인 철학 ‘오퍼짓 유나이티드(Opposites United)’를 담은 차세대 외장 디자인 개발을..."
2023.06.05.,"기아, 대학생 서포터즈 ‘기아 크리에이터’ 6기 모집",기아가 대학생을 대상으로 한 대표 서포터즈 ‘기아 크리에이터’를 모집한다. 기아는 국내 대학생들과 함께 미래 모빌리티에 대한 아이디어를 예술적 영감으로 구현하는 대학생 서포터즈 프로그램 기아 크리에이터 6기를 모집한다고 5일 밝혔다. 2018년부터 진행되고 있는 기아 크리에이터는 기아와...
2023.06.05.,"기아, 대학생 서포터즈 '기아 크리에이터' 6기 모집","기아 대학생 서포터즈 '기아 크리에이터' 6기 모집 포스터. 사진=기아 제공 기아는 대학생 서포터즈 프로그램 기아 크리에이터 6기를 모집한다고 5일 밝혔다. 기아 크리에이터는 2018년부터 진행되고 있는 소통 프로그램으로, 대학생들이 기아에 관련된 아이디어를 제안하고 실무까지 적용해 보며..."
2023.06.05.,"기아, 대학생 서포터즈 프로그램 '기아 크리에이터 6기' 모집",지원신청 6월5일부터 7월3일까지 기아는 대학생 서포터즈 프로그램 '기아 크리에이터 6기'를 모집한다고 5일 밝혔다. 지난 2018년부터 진행된 '기아 크리에이터'는 자사와 대학생들의 동반성장을 추구하기 위해 마련된 소통 프로그램이다. 대학생들은 지속가능한 미래모빌리티를 주제로 아이디어를...
2023.06.05.,"기아, 대학생 서포터즈 ‘기아 크리에이터’ 6기 모집",기아는 국내 대학생들과 함께 미래 모빌리티에 대한 아이디어를 예술적 영감으로 구현하는 대학생 서포터즈 프로그램 ‘기아 크리에이터 6기’를 모집한다고 5일 밝혔다. 지난 2018년부터 진행되고 있는 기아 크리에이터는 기아와 대학생들의 동반성장을 추구하기 위해 마련된 대학생 소통 프로그램으로...
2023.06.06.,기아 EV6 완충 14분49초면 OK...SK시그넷 “테슬라 나와”[현장르포],존 먼스 플레이노 시장과 오승준 SK시그넷 미국법인장이 각각 단일포트에서 최대 400kW까지 출력이 가능한 SK시그넷의 초급속 충전기 'V2'를 포드 F150과 기아 EV6에 꼽았다. V2가 EV6를 완충(80% 이상 충전)시키는 시간은 단 14분 49초면 충분했다. 완충 표시가 V2 디스플레이에 뜨자 공장 준공식에 참석한...
2023.06.06.,기아도 '벤틀리' 출신 외장 디자이너 영입… 미래차 담당,"-BMW·벤틀리·패러데이 퓨처 출신의 외장 디자이너 존 버킹햄 영입 -차세대 모빌리티 디자인은 '기아넥스트디자인담당' 김택균 상무가 스타일링 총괄 기아가 미래 디자인 경쟁력 확보에 기여할 존 버킹햄 디자이너를 기아넥스트디자인외장실장으로 영입했다. 그는 BMW, 벤틀리, 패러데이 퓨처 출신 외장..."
2023.06.06.,"기아, 신형 픽업 2025년 호주 출시...""토요타 하이럭스 경쟁""",기아가 2025년 호주에서 신형 픽업트럭을 출시한다. 카스쿱스 등 외신들은 기아 호주법인이 최근 현지 대리점과의 회의에서 픽업트럭 출시를 확인했으며 현지 언론에 따르면 해당 모델이 '토요타 하이럭스'와 '포드 레인저'의 진정한 라이벌이 될 것으로 전해졌다. 기아는 벤치마크 테스트를 위해 토요타...
2023.06.06.,"대학생 서포터즈 '기아 크리에이터', 기아 6기 모집","▲ 기아, '기아 크리에이터 6기' 모집./사진=기아 기아는 국내 대학생들과 미래 모빌리티에 대한 아이디어를 예술적 영감으로 구현하는 대학생 서포터즈 프로그램 '기아 크리에이터 6기'를 6월 5일부터 7월 3일까지 기아 크리에이터 홈페이지를 통해 모집하고 최종 합격자는 7월 27일 발표한다고 밝혔다...."
2023.06.06.,"기아 타이거즈, SSG戰 1대2 敗","6일 광주-기아챔피언스필드에서 열린 프로야구 SSG 랜더스와 기아 타이거즈의 경기. KIA 7회말 1사 1, 3루에서 8번 변우혁의 투수 앞 땅볼 때 홈으로 뛰어들었던 KIA 3루주자 김선빈이 SSG 포수 김민식에게 태그아웃되고 있다. /연합뉴스프로야구 기아 타이거즈가 5할 승률 복귀에 실패했다. KIA는 6일 광주..."
2023.06.06.,"""EV9 경차 버전이야?"" 기아, 신형 모닝 페이스리프트 유출. 이달 중 출시 예정","기아 '신형 모닝(현지명: 피칸토)'이 공식 출시 전 해외에서 유출됐다. 현행 모닝은 지난 2017년 첫 출시된 3세대 모델로, 2020년 한 차례 페이스리프트를 거쳤고, 이번 스파이샷은 두 번째 페이스리프트 되는 신형이다. 해외 커뮤니티를 통해 유출된 기아 신형 모닝 페이스리프트는 기아의 최신 디자인..."
2023.06.06.,"신차 등장에도 굳건한 기아 셀토스, 이유는?","-5월 4,792대, 누적 2만1,000여대로 소형 SUV 1위 -합리적인 가격과 상품구성 모두 만족시켜 기아 셀토스가 다양한 경쟁차의 등장에도 불구하고 판매... 이어 기아 니로와 쉐보레 트레일블레이저가 각각 2,452대, 946대를 내보냈고, 르노코리아 XM3는 777대로 마감했다. 2019년 출시해 한 차례 부분변경을 거친..."
2023.06.07.,"""훔치기 쉬운 차 팔았다"" 뉴욕시, 현대차·기아에 소송 제기",미국 뉴욕시가 도둑질에 취약한 차량을 판매했다는 이유로 현대차와 기아에 소송을 냈다. 6일(현지 시간) 로이터통신에 따르면 뉴욕시는 맨해튼에 있는 미 연방법원에 이같은 소송을 제기했다. 뉴욕시는 현대차와 기아가 절도하기 쉬운 차량을 판매해 미국법상 공공 불법방해와 의무 태만을 저질렀다며 금액이...
2023.06.07.,"“기아·폭스바겐 등 9개 차종 5만4412대 제작결함 발견, 리콜","국토교통부는 기아, 폭스바겐그룹코리아, 스텔란티스코리아, 포드세일즈서비스코리아가 제작 또는 수입·판매한 9개 차종 5만4412대에서 제작 결함이 발견돼 제작·판매사가 자발적 시정조치(리콜)한다고 7일 밝혔다. 기아 레이·셀토스·스포티지·스포티지 하이브리드(HEV)·니로·K8 등 6개 차종 4만8025대는..."
2023.06.07.,"국토부, 기아 레이·폭스바겐 ID.4 등 9개 차종 '시정조치'","국토교통부는 기아㈜와 폭스바겐그룹코리아㈜, 스텔란티스 코리아㈜, 포드세일즈서비스코리아에서 제작 또는 수입·판매한 총 9개 차종 5만4412대에서 제작결함이 발견돼 자발적으로 시정조치(리콜)를 실시한다고 7일 밝혔다. 우선 기아 레이 등 6개 차종 4만8025대는 계기판 소프트웨어 설정 오류로 계기판..."
2023.06.07.,기아·폭스바겐 등 9개 차종 5만4천412대 제작결함 리콜,"국토교통부는 기아, 폭스바겐그룹코리아, 스텔란티스코리아, 포드세일즈서비스코리아가 제작 또는 수입·판매한 9개 차종 5만4천412대에서 제작 결함이 발견돼 제작·판매사가 자발적 시정조치(리콜)한다고 7일 밝혔다. 기아 레이·셀토스·스포티지·스포티지 하이브리드(HEV)·니로·K8 등 6개 차종 4만8천25대는..."
2023.06.07.,다음달부터 '기아 소렌토' 개소세 52만원 낮아져,다음 달부터 공장 출고가 4000만원인 기아 소렌토의 세금이 52만원 낮아진다. 올해 7월부터 국산차의 세금 계산 방식이 개선되면서 국산차에 매겨지는... ▲기아 쏘렌토(4000만원) -52만원 ▲르노 XM3 (2300만원) -30만원 ▲지엠 트레일블레이저(2600만원) -33만원 ▲KG토레스(3200만원) -41만원 등이다. 한편 국세청은...
2023.06.07.,"대통령실은 ""타격 없다"" 했는데…현대차·기아, 글로벌 전기차 7위로 추락","7일 에너지 전문 시장조사업체 SNE리서치의 통계에 따르면 글로벌 전기차 인도량이 지난해 같은 기간 대비 40.1% 성장한 가운데, 현대차·기아는 판매량이 소폭 늘어나는 데 그치면서 7위로 밀려났다. 이는 현대차·기아는 지난해 같은 기간 대비 불과 0.3% 성장한 반면, 순위권에 자리한 다른 업체들은..."
2023.06.07.,"[LCK] 디플러스 기아, 압도적 차이로 리브 샌박 완파(종합)",디플러스 기아가 지난 스프링 시즌의 실패를 되풀이 하지 않겠다는 결연한 의지를 첫 경기부터 경기력으로 나타났다. 디플러스 기아가 압도적인 차이로 리브 샌박을 완파하면서 기분 좋은 서머시즌 첫 걸음을 내디뎠다. 디플러스 기아는 7일 오후 서울 종로 롤파크 LCK아레나에서 열린 ‘2023 LOL 챔피언스 코리아...
2023.06.07.,"신한證 “기아, 해외 판매 실적 견조…'매수’ 유지”","신한투자증권이 7일 기아에 대해 해외 판매가 증가해 수익성이 증가하고 있다고 평가했다. 이에 투자의견 ‘매수’ 유지, 목표 주가 11만원을 유지했다. 신한투자증권에 따르면 기아는 지난 4~5월 해외 판매가 전년 동기보다 13% 증가한 42만8000대로 집계됐다. 내수 판매는 9만9000대로 지난해 같은 기간보다 4..."
