날짜,기업이름,요약내용
2023.07.28,HD현대일렉트릭,역대 최대 실적을 달성 중인 HD현대일렉트릭이 협력회사에 아낌없는 지원을 베풀며 성장의 과실을 나누고 있습니다.
2023.07.30,HD현대일렉트릭,"1만2,000여명이 근무하는 HD현대중공업도 31일부터 8월 10일까지 여름휴가입니다."
2023.07.26,HD현대일렉트릭,"뉴데일리 도다솔 기자 = HD현대일렉트릭이 26일 공시를 통해 2023년 2분기에 매출 6425억원, 영업이익 588억원을 기록했다고 밝혔습니다."
2023.08.02,HD현대일렉트릭,HD현대가 배당을 기대할 수 있는 주요 자회사로는 △HD한국조선해양(조선) △HD현대일렉트릭(중전기장치) △HD현대사이트솔루션(건설기계) △HD현대오일뱅크(정유) △HD현대글로벌서비스(선박 엔지니어링) 등 5곳이 꼽힙니다.
2023.08.18,HD현대일렉트릭,"기업체에서는 한국동서발전 임도형 미래기술융합원장이 '분산에너지 활성화 추진전략', HD현대일렉트릭 강화구 에너지신산업수석이 '에너지플랫폼 사업계획'을 각각 발표했습니다."
2023.08.17,HD현대일렉트릭,대표이사가 사임하면서 이준엽 대표이사를 신규 선임했다고 17일 공시했습니다.
2023.08.22,HD현대일렉트릭,"HD현대重 노사, 기본급 12만원 인상 잠정 합의"
2023.08.21,HD현대일렉트릭,"이에 따른 성장 수혜주로는 LS, SK오션플랜트, HD현대일렉트릭, 씨에스베어링을 꼽았습니다."
2023.08.21,HD현대일렉트릭,"제룡산업, 금화피에스시, 서전기전, 효성중공업, 일진전기, HD현대일렉트릭, 제일전기공업, 보성파워텍, 세명전기, 지투파워, 한국전력, 두산에너빌리티, 한전KPS, 대한전선, 광명전기, LS ELECTRIC, 가온전선, 대원전선, 한전산업, 비츠로테크, LS, LS전선아시아 주가가 하락해 거래를 마쳤습니다."
2023.08.11,HD현대일렉트릭,"이승원 HD현대일렉트릭 책임매니저는 ""정장이든 캐주얼이든 기존에 갖고 있던 옷들을 폭넓게 출근 룩으로 활용할 수 있게 돼 개인적으로는 옷을 사는 데 쓰던 비용을 줄일 수 있어 좋았다""며 ""개인의 선택과 개성을 존중해 주는 분위기가 형성된 것도 긍정적인 변화라고 본다""고 말했습니다."
2023.08.17,HD현대일렉트릭,"또 ""코스피 이익 하향조정에도 불구하고 이익 모멘텀이 견조한 업종은 기계(LS ELECTRIC‧HD현대인프라코어‧HD현대일렉트릭), 자동차(현대차‧기아‧한국타이어앤테크놀로지‧금호타이어),철강(POSCO홀딩스‧세아제강‧현대제철), 금융""이라고 했습니다."
2023.08.10,HD현대일렉트릭,HD현대일렉트릭의 정상화는 단순히 적자기업을 흑자로 되돌리는 데 그치지 않았습니다.
2023.08.07,HD현대일렉트릭,2020년 4월27일 전력기기업계 안팎의 시선은 HD현대일렉트릭(당시 현대일렉트릭)의 1분기 실적발표회에 집중됐습니다.
2023.08.21,HD현대일렉트릭,HD현대일렉트릭의 2분기 실적이 시장기대치에 부합했습니다.
2023.07.31,HD현대일렉트릭,한편 전기장비 관련주인 일진전기 제룡전기 제룡산업 HD현대일렉트릭 가온전선 지투파워 SK시그넷 보성파워텍 제일전기공업 광명전기 LS전선아시아 세명전기 대원전선우 대원전선 일진홀딩스 비나텍 지엔씨에너지 서전기전 이비테크 쎈테크 등도 동반 상승하고 있습니다.
2023.08.23,HD현대일렉트릭,"최근 LS일렉트릭, HD현대일렉트릭, 효성중공업 등 전력 기자재 업체가 대규모 수주에 성공해 3사의 총 수주 잔고가 올해 상반기 10조 원을 돌파하는 등 관련 국내 기업의 전력 분야 인증 수요 또한 증가할 것으로 예상됩니다."
2023.08.02,HD현대일렉트릭,포스코 그룹주가 기계 업종이라면 HD현대일렉트릭이나 현대인프라코어 같은 20년간 주가가 못 간 기업의 업황이 좋아지면서 장기폭등을 하게 됩니다.
2023.09.13,HD현대일렉트릭,HD현대일렉트릭은 지난 10일 사우디 송·변전 건설 전문기업 '알 지하즈'(Al Gihaz)와 678억원 규모의 전력기기 공급 계약을 체결했습니다.
2023.08.21,HD현대일렉트릭,"[오늘의 증시 리포트] “코스맥스, 자회사 유상감자 발표…中법인 지분율 하락..."
2023.09.12,HD현대일렉트릭,"코스피 시가총액 상위 종목 중에서는 넷마블(7.24%), 두산(6.91%), 농심(3.34%), 하이브(2.86%), HD현대일렉트릭(2.84%) 등이 강세입니다."
2023.08.23,HD현대일렉트릭,전기장비 관련주인 효성중공업 LS HD현대일렉트릭 비츠로테크 제룡전기 제룡산업 일진홀딩스 LS전선아시아 지엔씨에너지 세명전기 보성파워텍 대한전선 이화전기 선도전기 쎈테크 지투파워 대원전선 제일전기공업 등도 들썩이고 있습니다.
2023.08.21,HD현대일렉트릭,"농심(-1.91%), HD현대일렉트릭(-1.72%), 삼성엔지니어링(-1.27%), 한진칼(-1.12%) 등은 약세입니다."
2023.08.21,HD현대일렉트릭,"(39억원), HD현대일렉트릭(38억원), 태경산업(33억원), 지아이이노베이션(32억원), 셀트리온헬스케어(32억원), 티로보틱스(30억원), LG전자(27억원) 등입니다."
2023.08.29,HD현대일렉트릭,이를 통해 HD현대중공업 노조는 31일 전 조합원 3시간 파업을 단행합니다.
2023.08.31,HD현대일렉트릭,이비테크 주가 휘파람...전기장비 시장 규모 쑥쑥
2023.10.13,HD현대일렉트릭,전력기기 사업을 하는 HD현대일렉트릭은 수소 연료전지와 관련된 전력기기와 전력 인프라 구축에 나서게 됩니다.
2023.08.25,HD현대일렉트릭,"(61억원), HD현대일렉트릭(56억원), 엔씨소프트(56억원), 셀트리온(54억원), 삼성전기(54억원), S-Oil(54억원), 기아(53억원) 등입니다."
2023.08.29,HD현대일렉트릭,"HD현대중공업 노조, 31일 3시간 부분파업"
2023.08.28,HD현대일렉트릭,"서전기전, 비츠로테크, 지투파워, 보성파워텍, 한전산업, 제룡전기, 비츠로시스, HD현대일렉트릭, 광명전기, 두산에너빌리티, 한전KPS, 대원전선, 대한전선, 제룡산업, 한국전력, 제일전기공업, LS ELECTRIC, 피앤씨테크 주가가 상승, 선도전기, 이화전기 종목은 거래가 없는 것으로 나타났습니다."
2023.10.31,HD현대일렉트릭,HD현대일렉트릭이 견조한 성장세를 바탕으로 올해 수주 목표를 달성할 것으로 기대됩니다.
2023.09.19,HD현대일렉트릭,"(47억원), HD현대일렉트릭(267260)(45억원), 롯데케미칼(011170)(43억원), KCC(002380)(43억원), 롯데쇼핑(023530)(43억원) 등을 매수했습니다."
2023.09.04,HD현대일렉트릭,"HD현대건설기계와 HD현대일렉트릭, 현대미포조선, 현대삼호중공업 등이 HD현대중공업의 교섭 상황만 관망하며 이렇다 할 제시안을 내지 않고 있다는 것입니다."
2023.08.25,HD현대일렉트릭,"[25일 투자주체 동향] 외국인, 2차전지 종목 집중매수...에코프로 1280억 샀다"
2023.10.12,HD현대일렉트릭,"이날 HD현대일렉트릭(A-)을 시작으로 이달 에코프로비엠(A), LS전선(A+), HD현대중공업(A0·A- 스플릿), SK온(A+) 등이 발행을 준비하고 있습니다."
2023.09.17,HD현대일렉트릭,"특히 포항 수소연료전지 클러스터와 수소연료전지 인증센터에 관한 설명을 듣기 위해 포스코E＆C, HD현대일렉트릭 등 다양한 기업들이 포항시 홍보부스를 다녀가는 등 주목을 받았습니다."
2023.08.29,HD현대일렉트릭,HD현대중공업은 현대미포조선 현대삼호중공업 HD현대건설기계 HD현대일렉트릭 협상의 가늠자 역할을 하기 때문에 어떤 합의를 끌어낼지 주목됩니다.
2023.09.06,HD현대일렉트릭,김 부사장 외에 최현 HD현대일렉트릭 상무와 박성순 동은 대표이사가 산업포장을 받았습니다.
2023.08.22,HD현대일렉트릭,"뉴데일리 김보배 기자 = HD현대일렉트릭이 미국, 유럽, 중동 등에서 꾸준히 일감을 따내며 수주잔고를 불리고 있습니다."
2023.08.24,HD현대일렉트릭,엘에스일렉트릭(37.6%) ▲HD현대일렉트릭(31.9%) ▲대한광통신(31.8%) ▲티에이치엔(31.5%) ▲한국전력공사(29.6%) ▲효성중공업(29.1%) ▲더블유씨피(28.7%) ▲삼성SDI(28.5%) ▲대한전선(22.3%)이 이들 그룹군에 이름을 올렸습니다.
2023.09.19,HD현대일렉트릭,"(46억원), HD현대일렉트릭(45억원), 심텍(45억원), 롯데케미칼(43억원), KCC(43억원), 롯데쇼핑(43억원), 네오위즈(35억원), 한미약품(34억원) 등입니다."
2023.08.31,HD현대일렉트릭,"두산에너빌리티, 서전기전, 금화피에스시, 가온전선, 제룡전기, 대한전선, 비츠로시스, LS ELECTRIC, HD현대일렉트릭, 지투파워, 한국전력, 보성파워텍, 제룡산업 주가가 상승, LS,대원전선 종목이 보합, 선도전기, 이화전기 종목은 거래가 없었습니다."
2023.09.05,HD현대일렉트릭,"HD현대일렉트릭, 에이루트, 제일전기공업, 제룡전기, 한국전력, 대한전선, 효성중공업, 금화피에스시 주가가 상승했고, 피앤씨테크, 한전KPS 종목이 보합, 선도전기, 이화전기 종목은 거래가 없었습니다."
2023.09.26,HD현대일렉트릭,"HD현대일렉트릭도 내년 전북도가 공모 예정인 1.2GW 해상풍력단지 개발 사업 참여를 시작으로 2026년까지 1천억원을 GE베르노바 오프쇼어윈드코리아와 공동투자, 군산시내에 풍력터빈 공장을 설립할 계획입니다."
2023.08.29,HD현대일렉트릭,"HD현대일렉트릭은 지난 2분기 매출액 6425억원, 영업이익 588억원을 거두면서 9%대 영업이익률을 기록했습니다."
2023.09.15,HD현대일렉트릭,전력기기 및 스마트솔루션 계열사인 HD현대일렉트릭은 지난 10일 사우디아라비아 송·변전 건설기업 '알 지하즈'와 678억원 규모의 전력기기 공급 계약을 맺었습니다.
2023.08.24,HD현대일렉트릭,"한편 이번 사업에는 HD현대일렉트릭과 효성중공업, LG전자 등이 관심을 갖는 것으로 알려진 가운데 한 ESS 업계 관계자는 ""입찰 마감까지 꽤 많은 시간이 남은 만큼 운영 패널티 리스크까지 꼼꼼히 고려해 분석할 필요가 있다""고 전했습니다."
2023.08.23,HD현대일렉트릭,"일진전기, 효성중공업, LS, 비츠로테크, HD현대일렉트릭, LS ELECTRIC, 제룡전기, LS전선아시아, 세명전기, 한국전력, 지투파워, 한전KPS, 제룡산업, 한전산업, 보성파워텍 종목이 상승했고, 선도전기, 이화전기 종목은 거래가 없었습니다."
2023.10.06,HD현대일렉트릭,코스피200 편입 가능 종목은 HD현대일렉트릭(267260) KG모빌리티(003620) 덴티움(145720) 삼아알미늄(006110) 영풍제지(006740) TCC스틸(002710) 영원무역홀딩스(009970) 등 7종목으로 봤습니다.
2023.09.06,HD현대일렉트릭,산업포장을 받은 최현 HD현대일렉트릭 상무와 박성순 주식회사 동은 대표이사는 각각 제품 국산화로 배전설비 산업의 국가 경쟁력 확보와 전기재해예방과 전기안전문화 정착에 이바지했다는 평가를 받았습니다.
2023.10.27,HD현대일렉트릭,"이번에 등급이 오른 계열사는 HD한국조선해양, HD현대중공업, 현대미포조선, HD현대건설기계, HD현대인프라코어, HD현대일렉트릭입니다."
2023.10.13,HD현대일렉트릭,"지난해에 선정된 14곳은 삼성전자 DS부문, 삼성생명보험, 삼성화재해상보험, 기아, 한화생명보험, 국민은행, HD현대일렉트릭, 현대그린푸드, 동일고무벨트, 부곡스텐레스, 모노랩스, 에스포항병원, 한국천문연구원, 군포도시공사 등인데, 국내에서는 물론 세계적으로도 경쟁력을 지닌 회사가 많습니다."
2023.10.18,HD현대일렉트릭,"HD현대일렉트릭이 18일 서울 코엑스에서 개막한 '2023 한국전기산업대전‧발전산업전(Seoul International Electric Fair & Power Generation Korea 2023, 이하 전시회)'에서 친환경 컨셉 전기 기자재를 선보였습니다."
2023.10.18,HD현대일렉트릭,대원대학교(총장 김영철)·HD현대중공업사내협력회사협의회(회장 이무덕)·HD현대사이트솔루션(회장 권오인)·HD현대일렉트릭(회장 김준학)은 지난 17일 산학업무 협약식을 체결했습니다.
2023.08.29,HD현대일렉트릭,"양적·질적 개선을 통해 하반기 이후 성장세가 뚜렷해질 것""이라고 설명했습니다."
2023.10.16,HD현대일렉트릭,하이투자증권은 16일 HD현대일렉트릭에 대해 수주잔고 기반 실적개선 및 수주증가 지속성이 높아졌다고 전했습니다.
2023.09.05,HD현대일렉트릭,오는 7일에는 HD현대그룹 5개사(현대중공업·현대미포조선·현대삼호중공업·현대일렉트릭·현대건설기계) 노조와 공동파업까지 예고했습니다.
2023.09.14,HD현대일렉트릭,"삼성증권은 12월 일반 정기변경에서 코스피200 지수에 신규 편입될 가능성이 높은 종목으로는 영풍제지, 삼아알미늄, TCC스틸, HD현대일렉트릭, KG모빌리티, 덴티움 등 6종목을 꼽았습니다."
2023.09.07,HD현대일렉트릭,산업포장을 받은 최현 HD현대일렉트릭(주) 상무와 박성순 주식회사 동은 대표는 각각 제품 국산화로 배전설비 산업의 국가 경쟁력 확보와 전기재해예방과 전기안전문화 정착에 이바지했다는 평가를 받았습니다.
2023.08.25,HD현대일렉트릭,"이밖에 시총 상위 종목에선 현대해상(6.28%), 고려아연(4.18%), LG생활건강(3.46%), 금호석유(3.40%), 아모레퍼시픽(2.58%) 등이 강세를, 삼성엔지니어링(-7.92%), NAVER(-7.86%), 두산밥캣(-5.65%), 현대오토에버(-4.27%), HD현대일렉트릭(-3.85%) 등이 약세 마감했습니다."
2023.08.31,HD현대일렉트릭,"이번 파업에는 현대미포조선과 현대삼호중공업, HD현대건설기계, HD현대일렉트릭 노조도 동참한 것으로 알려졌습니다."
2023.09.16,HD현대일렉트릭,전체 수출 뒷걸음인데 중동 지역으로는 플러스 행진
2023.09.15,HD현대일렉트릭,"한양대 ERICA 컨소시엄은 한양대 ERICA, 서울대, 한국기술교육대 등 3개 대학과 한국전기연구원 등 3개 연구원, LS Cable, HD현대일렉트릭, 효성중공업 등 19개 기업이 참여해 향후 6년간 산학협력 연구에 힘을 모을 예정입니다."
2023.09.04,HD현대일렉트릭,"[이넷뉴스 브랜드평판] 두산에너빌리티, 전력설비 브랜드평판 1위···LS·대..."
2023.09.06,HD현대일렉트릭,이외에도 최현 HD현대일렉트릭상무와 박성순 주식회사 동은 대표이사는 각각 배전설비 산업의 국가 경쟁력 확보와 전기안전문화 정착에 이바지했다는 평가로 산업포장을 받았습니다.
2023.09.14,HD현대일렉트릭,"전균 삼성증권 연구원은 이날 '12월 정기변경 예상 종목' 보고서를 내고 신규 편입 가능성이 큰 종목으로 영풍제지, 삼아알미늄, TCC스틸, HD현대일렉트릭, KG모빌리티, 덴티움 등 6종목을 꼽았습니다."
2023.09.19,HD현대일렉트릭,"[19일 투자주체 매매동향] 삼성전자, 기관 매물 압박에 7만원 '붕괴'"
2023.10.13,HD현대일렉트릭,효성중공업 주가 불끈...중동 호황 시절보다 주목되는 것은?
2023.09.20,HD현대일렉트릭,"사진=오세림 기자 ""관성적인 답습으로는 혁신을 이룰 수 없습니다."
2023.09.15,HD현대일렉트릭,"한양대 ERICA 컨소시엄에는 한양대 ERICA, 서울대, 한국기술교육대 등 3개 대학과 한국전기연구원 등 3개 연구원, LS Cable, HD현대일렉트릭, 효성중공업 등 19개 기업이 참여하여 향후 6년간 산학협력 연구에 힘을 모을 예정입니다."
2023.09.17,HD현대일렉트릭,"특히 포항 수소연료전지 클러스터와 수소연료전지 인증센터에 관한 설명을 듣기 위해 포스코E&C, HD현대일렉트릭 등 다양한 기업들이 포항시 홍보부스를 다녀가는 등 주목을 받았습니다."
2023.10.04,HD현대일렉트릭,"HD현대는 산하에 HD한국조선해양(지분 35.05%), 현대오일뱅크(73.85%), HD현대사이트솔루션(100.0%), HD현대미래파트너스(100%), 현대일렉트릭앤에너지시스템(37.22%), 현대글로벌서비스(62.0%), HD현대로보틱스(90.0%), 아비커스(100%)를 두고 있습니다."
2023.09.07,HD현대일렉트릭,최고 훈격인 은탑산업훈장은 삼성전자 김재열 부사장이 받았습니다.
2023.09.01,HD현대일렉트릭,HD현대일렉트릭은 1일 유가증권시장에서 오후 2시24분 현재 전 거래일보다 11.79%(8300원) 하락한 6만2100원에 거래되고 있습니다.
2023.09.15,HD현대일렉트릭,"앞서 지난달 HD현대건설기계는 더라인 건설 현장에 40톤급 굴착기 12대, 대용량버킷 휠로더 5대 등 50대를 공급했고, HD현대일렉트릭은 지난 10일 사우디 송·변전 건설기업 '알 지하즈'와 678억원 규모의 전력기기 공급 계약을 체결한 바 있습니다."
2023.09.15,HD현대일렉트릭,"한양대 ERICA 컨소시엄에는 한양대 ERICA, 서울대, 한국기술교육대 등 3개 대학과 한국전기연구원 등 3개 연구원, LS Cable, HD현대일렉트릭, 효성중공업 등 19개 기업이 참여해 향후 6년간 산학협력 연구에 힘을 모을 예정입니다."
2023.10.09,HD현대일렉트릭,"조선, 굴착기가 활약하는 가운데 최근 대중들에게 생소했던 HD현대일렉트릭이 HD현대의 '효자'로 거듭나고 있다는 평가를 받습니다."
2023.09.09,HD현대일렉트릭,"일진전기, 한국전력, 한전산업, 제룡전기, 피앤씨테크, 광명전기, 두산에너빌리티, 가온전선, 비츠로시스, 비츨테크, 제룡산업, 세명전기, 한전KPS, 대원전선, 대한전선, LS ELECTRIC, HD현대일렉트릭, 보성파워텍 주가가 상승했고, 금화피에스시 종목이 보합, 이화전기, 선도전기 종목은 거래가 없었습니다."
2023.09.15,HD현대일렉트릭,전력설비 관련주인 일진전기 제룡전기 HD현대일렉트릭 효성중공업 가온전선 비츠로시스 서전기전 제일전기공업 대한전선 지투파워 피앤씨테크 광명전기 보성파워텍 대원전선 비츠로테크 한전산업 세명전기 LS 두산에너빌리티 등도 함께 오르고 있습니다.
2023.10.31,HD현대일렉트릭,"HD현대일렉트릭은 지난 30일 경기도 성남시 HD현대 글로벌 R&D센터에서 퍼시피코에너지코리아(퍼시피코), 씨에스윈드, 한국해양기술, 대불조선과 진도군 해상풍력발전 사업 공동개발을 위한 양해각서를 체결했다고 밝혔습니다."
2023.10.02,HD현대일렉트릭,전력설비 관련주인 일진전기 제룡전기 HD현대일렉트릭 효성중공업 가온전선 비츠로시스 서전기전 제일전기공업 대한전선 지투파워 피앤씨테크 광명전기 보성파워텍 대원전선 비츠로테크 한전산업 세명전기 LS 두산에너빌리티 금화피에스시 에이루트 한국전력 등에도 강한 입질이 이어지고 있습니다.
2023.09.10,HD현대일렉트릭,"HD현대중공업은 2017년 △조선 △해양·플랜트 △엔진사업 중심으로 개편됐고, 나머지 사업부문은 △현대일렉트릭&에너지시스템 △HD현대건설기계 △HD현대로보틱스 △HD현대에너지솔루션 △HD현대글로벌서비스 등 6개 독립회사로 분리해 각각의 사업 분야에서 세계 톱 5를 목표로 새로운 도전에 나섰습니다."
2023.09.07,HD현대일렉트릭,"HD현대그룹으로서는 주력 계열사인 HD현대중공업 교섭 타결이라는 큰 고비를 넘긴 셈이지만, 여전히 현대미포조선과 현대삼호중공업, HD현대건설기계, HD현대일렉트릭과의 교섭이 남아있습니다."
2023.10.05,HD현대일렉트릭,이달 HD현대일렉트릭과 HD현대중공업이 250억원과 1천억원의 회사채 발행을 추진하는 만큼 올해 회사채 발행 규모는 작년보다 세배에 육박하는 수준이 될 전망입니다.
2023.09.19,HD현대일렉트릭,"HD현대로보틱스와 HD현대건설기계, HD현대일렉트릭 등을 신설했습니다."
2023.09.11,HD현대일렉트릭,HD현대일렉트릭이 사우디 네옴시티 프로젝트 내 변전소 구축에 나섭니다.
2023.09.07,HD현대일렉트릭,"(86억원), HD현대일렉트릭(80억원), 에코프로에이치엔(76억원), HD현대(70억원), 삼양식품(68억원), 이엠텍(63억원), 하이브(59억원) 등입니다."
2023.09.17,HD현대일렉트릭,"한양대학교 ERICA 컨소시엄에는 한양대 ERICA, 서울대, 한국기술교육대 등 3개 대학과 한국전기연구원 등 3개 연구원, LS Cable, HD현대일렉트릭, 효성중공업 등 19개 기업들이 참여했으며, 향후 6년간 산학협력 연구에 힘을 모을 예정입니다."
