날짜,제목,내용
2023.06.03.,인천 보물섬에서의 2박3일…도도(島島)하게 살아보기,"‘갯벌 체험’, ‘상합 캐기’ 등 다양한 체험과 함께 풍성한 혜택을 누릴 수 있다. 시는 올해 상품 참가비 지원 한도를 최대 50%까지 확대하고 2000명의 관광객 유치를 목표로 하고 있다. 관련 상품에 대한 자세한 내용은 인천 옹진 섬 방문을 위한 공식 블로그(blog.naver.com/incheondodolife)에서 확인할 수 있다."
2023.06.03.,[함안소식]SNS 기자단 모집 등,신청은 기한 내 함안군 홈페이지 새소식란에 게시된 신청서를 작성해 메일(arahaman@naver.com)로 보내면 된다. 제12기 SNS 기자단은 서류 및 평가심사를 거쳐 10명을 선정해 오는 23일에 공식 SNS를 통해 합격자를 발표한다. 오는 7월부터 내년 6월까지 1년의 활동기간 동안 작성한 글의 발행 건 수에 따라 소정의...
2023.06.03.,“로드킬로 단짝 잃은 검둥개를 구조했습니다” [개st하우스],"3개월의 치료 과정 ✔시루의 임시보호 혹은 입양을 고민하는 분들은 아래 신청서를 작성해주세요 - https://naver.me/xD62tT7H - 인스타그램 help.dog11로 DM 문의도 받습니다. ✔시루는 개st하우스에 출연한 112번째 견공입니다. (92마리 입양 성공) - 시루의 입양자에게는 반려동물 브랜드 로얄캐닌이 동물의 나이, 크기..."
2023.06.03.,"""왜 엄마 마음대로..."" 라미란이 나쁜 엄마인 진짜 이유",아이가 이뤄주면 좋겠다는 이 바람이 당연하게 들리는 한 현실의 많은 아이들이 강호와 같은 삶을 면치 못할 것이다. 부디 이 말이 '이상하게' 들리는 이들이 많아지길 바란다. 덧붙이는 글 | 이 기사는 송주연 시민기자의 개인 블로그(https://blog.naver.com/serene_joo)와 브런치(https://brunch.co.kr/@serenity153)에도 실립니다.
2023.06.04.,"경기도, ‘전세사기 가담 의심’ 등 공인중개사 21개소 위법행위 적발","한국정경신문 김영훈 기­자 kyh650@naver.com [한국정경신문(수원)=김영훈 기자] 경기도가 전세사기 가담이 의심되는 공인중개사사무소 61개소를 특별 점검하고, 21개소에서 소유권 이전 지연을 통한 전세보증금 편취 방식 등 위법행위 27건을 적발했다고 4일 밝혔다.도는 지난 3월부터 5월까지 주택도시보증공사..."
2023.06.04.,"공간 리모델링, VR 서비스... 폐교 활용 나선 교육청들","송화택 계장은 ""연구회는 해단했지만 연구회에 참여한 시의원들이 여전히 폐교 활용에 관심을 갖고 지자체, 교육청과도 긴밀한 소통 중""이라고 밝혔다. 월간옥이네 통권 71호(2023년 5월호) 글 이혜빈·사진 박누리, 땡땡마을 제공 ▶이 기사가 실린 월간 옥이네 구입하기 (https://smartstore.naver.com/monthlyoki)"
2023.06.04.,"전북도, 청년도전 지원사업 참여자 모집한다","참여를 희망하는 청년은 워크넷 또는 유선 신청 전북청년도전지원사업단(063)272-4920)이나 블로그(https://blog.naver.com/humanjnc)를 통해 신청할 수 있다. 윤동욱 전북도 기업유치지원실장은 ""전북도의 23년 사자성어는 '도전하면 결국 성공한다'는 뜻인 도전경성(挑戰竟成)인 만큼 실패를 두려워하지 말고..."
2023.06.04.,함안군 제12기 SNS 기자단 모집,신청은 기한 내 함안군 홈페이지 새소식란에 게시된 신청서를 작성해 메일(arahaman@naver.com)로 보내면 된다. 제12기 SNS 기자단은 서류 및 평가심사를 거쳐 10명을 선정해 오는 23일에 공식 SNS를 통해 합격자를 발표한다. 오는 7월부터 내년 6월까지 1년의 활동기간 동안 작성한 글의 발행 건 수에 따라...
2023.06.04.,"청주교대, 11일 2024학년도 입학 설명회","안내 △2024학년도 지역인재 확대 선발 등 주요 변경사항 안내 △2024학년도 정시모집 계획 안내 △질의응답 등의 내용으로 진행된다. 현재 청주교육대학교 입학 홈페이지 및 네이버 폼(https://naver.me/GfMQkzEz)을 통해 사전 신청이 진행 중이며, 사전에 신청하지 못한 경우라도 당일 현장 참여가 가능하다."
2023.06.04.,"네이버, 임직원과 로컬 SME가 직접 만나 '소셜 임팩트' 인사이트 나누는 소통...","한편, 네이버 로그인은 네이버 개발자센터 Naver Developers를 통해 적용 가능하며, 사업자는 네이버 로그인 API를 활용하여 네이버 사용자를 자사의 회원으로 확보할 수 있다. 또한 '네이버 로그인 플러스'를 통해 약관 동의 대행 기능, 톡톡 마케팅 메시지 발송 기능까지 이용할 수 있다."
2023.06.05.,"[내 종목을 부탁해] 복잡한 계좌 해결 방법은? 'OCI홀딩스, 동화기업, NAVER'","100%''NAVER : 매수가 204,000원 / 비중 10%' ※ 생방송 는 월~금 오후 3시 50분에 방송되며, 이 방송은 머니투데이방송홈페이지(http://mtn.co.kr) 및 케이블방송에서 라이브로 시청하실 수 있습니다. 또한 방송 종료 후에는 머니투데이 방송홈페이지(http://mtn.co.kr)와 Youtube를 통해..."
2023.06.05.,Naver shares remain sluggish amid AI stocks surge,"Despite the global surge in artificial intelligence (AI)-related stocks, shares of South Korea’s top portal Naver Corp. are displaying... According to the Korea Exchange, Naver’s stock price has fallen 11.28 percent so far this year after hitting an all-time high of 230..."
2023.06.05.,"네이버 쇼핑라이브, 소상공인 위한 '상생라이브' 지원 확대",네이버(NAVER) 쇼핑라이브가 전국 지역 생산자와 청년 창업가의 온라인 판로를 넓히기 위해 정부 및 지자체와 협력을 강화한 '상생라이브'를 확대한다고 5일 밝혔다. 네이버는 2020년부터 중소벤터기업부 산하 중소기업유통센터와 함께 운영하던 '동행세일' 축제를 연 2회에서 월 2회로 확대한다. 아울러...
2023.06.05.,KOSPI 200 Closing Price List-4,"KOSPI 200 Closing Price List-4 Doosan Enerbility 16,950 UP 510 Doosanfc 30,900 DN 50 LG Display 16,390 UP 440 Kangwonland 18,190 UP 60 NAVER 204,500 0 Kakao 57,100 DN 100 NCsoft 320,000 UP 500 HANATOUR SERVICE 54,400 UP 1,600 COSMAX 88,600 UP 4,200 KIWOOM 94,300 DN 1,100..."
2023.06.05.,Stats agency to use Naver's AI chatbot to offer tailored data for firms,"giant Naver to offer tailor-made data for businesses. The plan comes after Statistics Korea, which is responsible for gathering... with Naver,” said Yi Sun-hi, a senior deputy director at Statistics Korea's Statistical Digital Transformation Division. She referred to a..."
2023.06.05.,'제로웨이스트 패션쇼' 인사말 전하는 오세훈 서울시장,"/ 양용은 기자 taeji1368@naver.com 지난 4일(일) 오세훈 서울시장이 환경의 날(5일)을 맞아 서울광장에서 슈퍼퀸 모델협회 주관으로 열린 '제로웨이스트 패션쇼'에 참석해 인사말을 전하고 있다. 오 시장은 패션쇼 시작 전, 기후·환경·에너지·자원순환 등 다양한 주제로 운영되는 전시 공간을 찾아 시민과 함께..."
2023.06.05.,야후재팬과 손잡고 일본 검색 시장 두드리는 네이버,네이버(NAVER)가 일본 최대 검색 포털 야후재팬에 자사 검색기술을 적용할 방안을 논의 중이다. 구글이 점령한 글로벌 검색 시장에 도전장을 내미는 것이다. 업계는 네이버가 일본을 시작으로 중동이나 동남아 등 소수 언어를 사용하는 국가의 검색 시장에 진출할 가능성이 높다고 보고 있다. 이를...
2023.06.05.,"한화증권, MZ세대와 친환경 사회공헌 캠페인",한화투자증권은 5일 세계 환경의 날을 맞아 6월 한 달간 네이버(NAVER(035420)) 해피빈(온라인 기부 포털)을 통해 이 같은 내용의 ‘MZ는 그린에 진심! ZZIN-GREEN’ 캠페인을 실시한다고 알렸다. 한화투자증권은 이번 캠페인을 통해 MZ세대들이 가지는 친환경에 대한 인식을 제고하고 공감대를 형성하겠다는...
2023.06.05.,[인터넷 K-뉴딜 월간동향] NAVER 최근 한달간 5.85% 상승...업종내 상승률 상...,"이들 구성 종목 중 NAVER는 최근 한달 5.85% 상승해 KRX 인터넷 K-뉴딜지수 구성 종목 중 상승률 1위를 기록했다. NAVER 뒤를 이어 카카오페이, 더존비즈온 종목도 각각 4.32%, 1.63%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 디어유는 -14.79%를 기록해 KRX 인터넷 K-뉴딜지수 구성종목..."
2023.06.06.,"삼성家, 상속세 마련 위해 4조 대출·지분 매각","한국정경신문 김명신 기­자 misooya@naver.com 삼성 오너 일가가 상속세 납부를 위해 4조원이 넘는 대출을 받은 것으로 나타났다.6일 금융감독원 전자공시시스템에 따르면 홍라희 삼성미술관리움 전 관장, 이부진 호텔신라 사장, 이서현 삼성복지재단 이사장은 최근 주식담보 대출을 받았다. 세 모녀가..."
2023.06.06.,[소설]멤버십-제2장 재회,"“고향도 아닌데, 당신이 숙연할 필요 없지 않아?” “당신 고향 노래에 숙연해 진 게 아니고, 내가 살아온 옛날 생각에 슬픔이 왈칵 밀려와 그런 게지.” “추억을 곱씹으며 옛이야기를 나누는 것도 카타르시스가 되지. 차분하게 털어놓아 봐. 귀를 쫑긋 세우고 들을 테니.” msw301792@naver.com *필자/모세원 박사."
2023.06.06.,"중·러 군용기, 한국 방공식별구역 진입했다 이탈","한국정경신문 김명신 기­자 misooya@naver.com 북한의 이른바 '위성 발사' 시도로 한반도와 동북아의 긴장이 높아지고 있는 가운데 중국과 러시아가 동해와 동중국해 상공에서 '무력시위'를 벌였다.중국 국방부는 위챗(微信·중국판 카카오톡) 공식 채널을 통해 ""중국과 러시아가 양국 군의 연간 협력 계획에..."
2023.06.06.,"슈퍼퀸 모델협회, 서울시청 '제로웨이스트 패션쇼' 성황리 폐막","▲슈퍼퀸 김인배 회장을 비롯해 내빈들과 MC, 제로웨이스트 패션쇼 런웨이 모델들 단체사진 / 양용은 기자 taeji1368@naver.com 지난 4일 환경의 날(5일)을... ▲모델 차가경이 멋진 워킹을 선보이고 있다.(제로웨이스트 패션쇼 백지애 드레스) / 양용은 기자 taeji1368@naver.com 이날 패션쇼에는 백지애 디자이너..."
2023.06.06.,'최강야구' 이대은 완봉투-조정훈 포크볼... 낭만야구의 진수,"여전히 현역'인 그들의 맹활약은 매주 <최강야구>를 지켜보게 만든 원동력이다. 누군가는 이 프로그램 속 시합을 두고 '낭만야구'라고 부르기도 한다. 그리고 이날 이대은과 조정훈, 두 명의 투수가 '낭만야구'의 진수를 보여줬다. 덧붙이는 글 | 필자의 블로그 https://blog.naver.com/jazzkid 에도 수록되는 글 입니다."
2023.06.06.,"윤 대통령, ‘호국의 형제’ 안장식 참석…12년 만",한국정경신문 김명신 기­자 misooya@naver.com 윤석열 대통령과 부인 김건희 여사는 6일 국립서울현충원에서 열린 6·25전쟁 전사자 고(故) 김봉학 육군 일병 유해 안장식에 참석했다. 역대 대통령 중 호국 형제 묘역 안장식 참석은 2011년 6월 6일 이명박 당시 대통령 이후 12년 만이라고 대통령실은 밝혔다.김 일병은...
2023.06.06.,저축은행 예금금리 4%대로…금리 인상 ‘속사정’,한국정경신문 김명신 기­자 misooya@naver.com 저축은행 정기예금 평균 금리가 연 4%대로 상승했다. 지난 2월 이후 넉 달 만이다.6일 저축은행중앙회에 따르면 전날 12개월 만기 기준 저축은행의 정기예금 평균 금리는 4.0%로 집계됐다. 지난해 말 5.5%대까지 치솟았던 정기예금 평균 금리는 올해 2월 16일 4.03...
2023.06.06.,"조원태 “대한항공·아시아나 합병, 100% 걸었다”","한국정경신문 김명신 기­자 misooya@naver.com ""무엇을 포기하든 성사시킬 것.""조원태 한진그룹 회장이 5일(현지시간) 튀르키예 이스탄불에서 열린 국제항공운송협회(IATA) 연례 총회를 계기로 가진 블룸버그TV와 인터뷰에서 합병 문제와 관련해 ""우리는 여기에 100%를 걸었다""면서 이같이 말했다. 대한항공과..."
2023.06.06.,"한국, 11년 만 유엔 안보리 재진입 도전…선출 유력",한국정경신문 김명신 기­자 misooya@naver.com 한국의 유엔 안전보장이사회(안보리)의 재진입 여부가 6일(현지시간) 결정된다. 지난 2013∼2014년 이후 11년 만에 안보리 복귀에 성공할 지 주목된다.유엔총회는 이날 오전 10시(한국시간 오후 11시) 미국 뉴욕 유엔본부에서 2024∼2025년 임기의 안보리...
2023.06.06.,"윤 대통령 “한미, ‘핵 기반 동맹’ 격상…국민 안전 지킬 것”","한국정경신문 김명신 기­자 misooya@naver.com ""한미동맹은 이제 '핵 기반 동맹'으로 격상됐다.""윤석열 대통령은 6일 오전 서울 동작동 국립서울현충원에서 열린 제68회 현충일 추념식에 참석해 이같이 언급하며 ""저와 조 바이든 미국 대통령은 지난 4월 미 핵 자산의 확장 억제 실행력을 획기적으로 강화하는 워싱턴..."
2023.06.07.,"""NAVER, B2B·커머스 분야 수익성 기대""","메리츠증권은 7일 NAVER에 대해 생성 AI 기술을 이용한 B2C 시도가 향후 B2B나 커머스에서 전망이 좋을 것으로 판단했다. 투자의견 '매수', 목표주가 29만원을 유지했다.메리츠증권이 전망한 NAVER의 올해 매출액과 영업이익은 전년 대비 각각 17%, 15.4% 증가한 9조6159억원, 1조5060억원이다. 이효진 메리츠증권..."
2023.06.07.,Korea’s top portal Naver considers exporting search technology to Japan,"South Korea’s top portal Naver Corp. is pushing to export its search technology to Japan in a bid to expand the global presence of its... The entry into the Japanese market, if successful, is expected to serve as the opportunity for Naver to share the Korean version of..."
2023.06.07.,"네이버, 신기술 관심 속 매력적 주가…업종 내 최선호주-메리츠",메리츠증권은 NAVER(035420)(네이버)가 신기술에 대한 관심을 두고 시장 재편에 베팅하고 있다고 판단했다. 적정주가(목표주가) 29만원과 플랫폼 업종 내 최선호주는 유지했다. 이효진 메리츠증권 연구원은 7일 “네이버 애널리스트데이를 통해 하이퍼클로바 관련 질의 시간을 가졌고 △네이버만의 데이터가...
2023.06.07.,"네이버 매수의견 제시, ""생성형 AI 빠른 수익화 가능성""",네이버 본사 전경 (사진=국제뉴스 DB) 메리츠증권은 네이버(NAVER)에 대해 긍정적으로 평가했다. 메리츠증권은 7일 네이버의 생성형 인공지능(AI) '하이퍼클로바X'가 커머스 부문에서 수익화를 계획하고 있고 글로벌 빅테크보다 빠른 수익화 가능성이 있다며 현 주가가 매력적이라고 분석했다. 투자의견 매수 유지...
2023.06.07.,"현대오토에버, 네이버 출신 클라우드 전문가 정수환 상무 영입","뉴스토마토 = 이지은 기자 | 현대오토에버(307950)가 NAVER(035420)(네이버) 출신 정수환 상무를 클라우드기술사업부장(사진)으로 영입했습니다. 현대오토에버는 이번 인재영입에 대해 7일 미래 모빌리티 생태계를 위한 클라우드 지원을 확대하고, 모빌리티 서비스 및 기술의 역할을 강화하기 위한 전략의..."
2023.06.07.,"“AI 개발에 돈 쏟아 붓는데, 수익성은 아직”... AI 열풍에 웃지 못하는 네카...","美 엔비디아 어닝서프라이즈 이후 반도체株 상승 AI 개발 중인 네이버·카카오 주가는 부진 인공지능(AI) 서비스 ‘챗GPT’ 열풍으로 엔비디아를 비롯한 국내외 반도체 관련주가 크게 상승했지만, 정작 국내 AI 언어모델 개발사인 네이버(NAVER)와 카카오 주가는 이 열풍에 수혜를 보지 못하고 있다...."
2023.06.07.,KOSPI 200 Closing Price List-4,"KOSPI 200 Closing Price List-4 Doosanfc 30,800 DN 100 LG Display 16,410 UP 20 Kangwonland 18,180 DN 10 NAVER 205,000 UP 500 Kakao 57,400 UP 300 NCsoft 315,000 DN 5,000 HANATOUR SERVICE 54,400 0 COSMAX 87,100 DN 1,500 KIWOOM 95,000 UP 700 DSME 29,050 UP 250 HD Hyundai..."
2023.06.07.,"경기도, '카톡'으로 다양하고 복잡한 민원 수요 발맞춰 서비스 제공","한국정경신문 김영훈 기­자 kyh650@naver.com [한국정경신문(수원)=김영훈 기자] ""경기도에 궁금한 것이 있다면 카카오톡으로 간편하게 문의하세요!""경기도 열린민원실이 카카오톡(이하 카톡) 채널 등 소통방식을 다양화하며 인구 1400만 시대 늘어나는 민원 수요에 대응하고 있다. 7일 도에 따르면 경기도..."
2023.06.07.,"[포토] 레이싱모델 임서아, 러블리한 썸머룩","▲레이싱모델 임서아가 퍼니지 포토데이 행사에서 포즈를 취하고 있다. / 양용은 기자 taeji1368@naver.com 지난 6일(화) 경기도 양주시 고암동 소재 클랙스(KLEX) 튜닝카페에서 '퍼니지 포토데이' 행사가 열린 가운데, 레이싱모델 임서아가 포즈를 취하고 있다."
2023.06.08.,[특징주] 美 금리 인상 우려에 네이버·카카오 약세,"미국 연방준비제도(Fed·연준)의 금리 인상 가능성에 국내 대표적 기술주인 NAVER(네이버)와 카카오가 내림세다. 8일 오후 2시 17분 기준 네이버는 전날보다 2.20% 하락한 20만5000원에, 같은 기간 카카오는 1.92% 떨어진 5만6300원에 거래 중이다. 전날 캐나다중앙은행(BOC)이 기준금리를 0.25%포인트(p)..."
2023.06.08.,Naver Zepeto Creates Avatar with Generated AI,"by NAVER Metaverse platform Zepeto has organized an event where new users can easily produce content using generative artificial intelligence (AI) technology. Naver Jet, the operator of Zepeto, announced on the 8th that it will hold an AI avatar event for new users. After..."
